entloss,TimestepsSoFar,AttC,MtR,entropy,meankl,optimgain,EpisodesSoFar,AttNC,TtR,Fce,surrgain,TimeElapsed
0.0,259820,1.0714285714285714,17.42541977963244,1.2925895,0.0031099152,0.00082003226,1276,1.9285714285714286,91.78571428571429,0.12962005542957927,0.00082003226,1038.513571023941
0.0,269833,1.2093023255813953,16.425007792064967,1.2806526,0.0018604192,0.0006422434,1319,1.7906976744186047,85.88372093023256,0.14373784355179703,0.0006422434,1079.1030929088593
0.0,279883,1.2727272727272727,15.658362304147197,1.294473,0.0027286035,0.00090310985,1363,1.7272727272727273,82.97727272727273,0.11337799043062204,0.00090310985,1119.2671144008636
0.0,289982,1.297872340425532,14.814300549968213,1.3129497,0.0018881287,0.0007644641,1410,1.702127659574468,77.55319148936171,0.13574725983236624,0.0007644641,1159.2394173145294
0.0,299761,1.2142857142857142,16.80647633119946,1.3157214,0.003559112,0.0009802988,1452,1.7857142857142858,88.07142857142857,0.12757148671434385,0.0009802988,1200.0545799732208
0.0,309795,1.2826086956521738,14.43920719624336,1.3174239,0.0025832886,0.00077589863,1498,1.7173913043478262,76.95652173913044,0.1175107501194458,0.00077589863,1239.715576171875
0.0,319939,1.4375,15.681355361552422,1.3164065,0.0058244537,0.0012075969,1546,1.5625,81.0625,0.12016963205035097,0.0012075969,1280.108721256256
0.0,329759,1.5490196078431373,15.403859723111466,1.3373998,0.004379395,0.0014569754,1597,1.4509803921568627,79.0,0.13098628529465178,0.0014569754,1320.659584760666
0.0,339862,1.8363636363636364,16.070366076158827,1.3374029,0.0064732637,0.0015462443,1652,1.1636363636363636,83.61818181818182,0.1311761291316505,0.0015462443,1360.7463529109955
0.0,349919,2.3492063492063493,15.3986003461224,1.350833,0.003817332,0.0016172536,1715,0.6507936507936508,75.19047619047619,0.15166599967145222,0.0016172536,1401.0820806026459
0.0,359919,2.3,13.401523643547389,1.3508327,0.0066930265,0.002047282,1785,0.7,66.21428571428571,0.1332746741030579,0.002047282,1441.0842018127441
0.0,369961,1.5681818181818181,18.930014580161483,1.3428854,0.005824338,0.0014481231,1829,1.4318181818181819,99.95454545454545,0.14398624904507254,0.0014481231,1481.9964382648468
0.0,379827,1.5319148936170213,16.923086545963045,1.3251947,0.003588346,0.0008519338,1876,1.4680851063829787,87.8936170212766,0.12912235893130894,0.0008519338,1521.7302627563477
0.0,389857,1.4130434782608696,17.09759094804763,1.2990826,0.00371943,0.0007981435,1922,1.5869565217391304,88.82608695652173,0.14356156886591667,0.0007981435,1562.4940354824066
0.0,399861,1.2619047619047619,17.91350118827938,1.304929,0.002374764,0.00073856814,1964,1.7380952380952381,95.07142857142857,0.12676190476190477,0.00073856814,1602.1524493694305
0.0,409928,1.4666666666666666,18.1242730690538,1.3117651,0.0022860905,0.00081708375,2009,1.5333333333333334,94.06666666666666,0.1294674966987361,0.00081708375,1643.0771126747131
0.0,419929,1.3902439024390243,19.639985135970225,1.2998856,0.0030033034,0.000863208,2050,1.6097560975609757,103.3170731707317,0.13775609756097562,0.000863208,1682.207196712494
0.0,429853,1.3829787234042554,16.775270683629476,1.3195792,0.0029740888,0.0006620631,2097,1.6170212765957446,90.06382978723404,0.12791429778981292,0.0006620631,1722.475614309311
0.0,439942,1.6170212765957446,17.764241892770336,1.3245846,0.0030378583,0.0008551979,2144,1.3829787234042554,93.0,0.1351006629304502,0.0008551979,1763.3380239009857
0.0,449827,1.434782608695652,18.79428173172788,1.3252449,0.0031367836,0.000919694,2190,1.565217391304348,99.78260869565217,0.15326425464853766,0.000919694,1802.9175534248352
0.0,459850,1.7916666666666667,17.349071163536596,1.352579,0.0033154208,0.0009471715,2238,1.2083333333333333,89.75,0.1387254894788391,0.0009471715,1843.2667911052704
0.0,469866,1.5454545454545454,19.70645855275281,1.3336658,0.0031954776,0.000953097,2282,1.4545454545454546,104.38636363636364,0.1391818181818182,0.000953097,1882.7287743091583
0.0,479929,1.6444444444444444,19.144928377993846,1.3401345,0.0049831197,0.00081857044,2327,1.3555555555555556,100.8,0.14834329501915705,0.00081857044,1923.004308462143
0.0,489975,1.5454545454545454,17.797939387565716,1.3443726,0.0029035772,0.00080641656,2371,1.4545454545454546,93.68181818181819,0.13468472906403936,0.00080641656,1962.864286661148
0.0,499766,1.5,17.456998068509428,1.3264129,0.0037670946,0.00083202973,2417,1.5,89.8695652173913,0.12839687848383502,0.00083202973,2003.178304195404
0.0,509774,1.2619047619047619,17.915691017583793,1.3305789,0.0051755584,0.001047462,2459,1.7380952380952381,92.78571428571429,0.1283809523809524,0.001047462,2043.2004251480103
0.0,519792,1.3636363636363635,16.031876704878727,1.324171,0.001731403,0.0011093841,2503,1.6363636363636365,84.27272727272727,0.1123636363636364,0.0011093841,2083.413435935974
0.0,529796,1.1428571428571428,17.20728222717824,1.3524138,0.0032610127,0.0012037852,2545,1.8571428571428572,90.07142857142857,0.12793650793650796,0.0012037852,2123.4146943092346
0.0,539807,1.1219512195121952,17.955953292890527,1.3519688,0.0018972725,0.0008974874,2586,1.8780487804878048,93.95121951219512,0.1273880266075388,0.0008974874,2163.152851819992
0.0,549824,1.186046511627907,16.73501449132654,1.3751123,0.0042581023,0.00083260704,2629,1.813953488372093,88.04651162790698,0.11909123434704831,0.00083260704,2203.560985326767
0.0,559886,1.4090909090909092,17.141462830657442,1.3551031,0.0031120107,0.00067856524,2673,1.5909090909090908,89.6590909090909,0.1334112554112554,0.00067856524,2243.169408798218
0.0,569897,1.2325581395348837,17.233364572032354,1.3684477,0.0022713994,0.0006819132,2716,1.7674418604651163,89.72093023255815,0.12285714285714286,0.0006819132,2283.2336111068726
0.0,579952,1.441860465116279,17.920176670075392,1.3812732,0.0026046175,0.00055849354,2759,1.558139534883721,92.72093023255815,0.1260112269446672,0.00055849354,2322.862246990204
0.0,589776,1.425531914893617,16.65323999675501,1.4062508,0.0031432956,0.0010154201,2806,1.574468085106383,85.72340425531915,0.12677535961395936,0.0010154201,2362.9476470947266
0.0,599828,1.4782608695652173,16.989277065060513,1.4043443,0.003979086,0.00087999675,2852,1.5217391304347827,88.43478260869566,0.11791304347826086,0.00087999675,2402.5727066993713
0.0,609767,1.5227272727272727,18.12121425244094,1.408926,0.003811902,0.0008538966,2896,1.4772727272727273,94.9090909090909,0.13104725415070245,0.0008538966,2442.674106359482
0.0,619909,1.7592592592592593,16.250353902634984,1.3878151,0.0025048873,0.001154865,2950,1.2407407407407407,83.88888888888889,0.13192696353508293,0.001154865,2482.6905930042267
0.0,629841,1.711111111111111,18.490201930962982,1.3880143,0.0028554657,0.0008698842,2995,1.288888888888889,96.73333333333333,0.1333584124222422,0.0008698842,2522.202628850937
0.0,639890,1.5434782608695652,19.99866619389577,1.3719599,0.0022708066,0.000852773,3041,1.4565217391304348,105.1304347826087,0.1620380281001505,0.000852773,2561.7900812625885
0.0,649865,1.5434782608695652,19.31706353887509,1.3745027,0.0032148932,0.0008023814,3087,1.4565217391304348,102.1304347826087,0.14235908418221174,0.0008023814,2601.9445011615753
0.0,659990,1.5957446808510638,18.3835111280843,1.3856943,0.002451037,0.00075930735,3134,1.4042553191489362,95.74468085106383,0.1373042846768337,0.00075930735,2642.3985052108765
0.0,669929,1.5833333333333333,17.792613418943258,1.4007571,0.002641906,0.00086144154,3182,1.4166666666666667,92.3125,0.14532580389898775,0.00086144154,2681.785005092621
0.0,679961,1.2727272727272727,20.237251282570096,1.3868412,0.0037273248,0.001164444,3226,1.7272727272727273,104.79545454545455,0.15422655122655124,0.001164444,2722.2563083171844
0.0,689961,1.375,21.174097465836518,1.4024748,0.0042785127,0.0011832367,3266,1.625,111.675,0.1489,0.0011832367,2761.9342131614685
0.0,699994,1.6444444444444444,20.253940703305503,1.3848108,0.0041518095,0.00134157,3311,1.3555555555555556,106.4,0.1509387205387205,0.00134157,2802.7036323547363
0.0,709829,1.5681818181818181,18.95899666067086,1.3723238,0.004962535,0.0010967092,3355,1.4318181818181819,98.25,0.14166223499820332,0.0010967092,2843.9579181671143
0.0,719832,1.2439024390243902,19.473520450684013,1.3719964,0.004871704,0.0011098663,3396,1.7560975609756098,102.14634146341463,0.1361951219512195,0.0011098663,2884.027809381485
0.0,729904,1.625,16.745835574452183,1.3645781,0.0027465213,0.00072976784,3444,1.375,88.75,0.1447901426270991,0.00072976784,2925.3234021663666
0.0,739918,1.2380952380952381,19.188887987665606,1.3574587,0.0026336561,0.00096998445,3486,1.7619047619047619,100.21428571428571,0.1336190476190476,0.00096998445,2965.5135757923126
0.0,749974,1.4375,16.197895134790727,1.3482544,0.005473066,0.0013760758,3534,1.5625,85.625,0.13909313725490197,0.0013760758,3005.163025379181
0.0,759987,1.4444444444444444,17.953781706552846,1.3452619,0.0028143916,0.0008118083,3579,1.5555555555555556,94.93333333333334,0.1752,0.0008118083,3045.175523519516
0.0,769993,1.5,19.17445844486593,1.3540133,0.0023911956,0.0008111949,3621,1.5,100.14285714285714,0.13352380952380952,0.0008111949,3085.8137814998627
0.0,779786,1.6428571428571428,18.109145846687447,1.345985,0.0053871996,0.0008530127,3663,1.3571428571428572,95.92857142857143,0.13432870577698167,0.0008530127,3126.2061767578125
0.0,789786,1.0,19.00530655651277,1.3425388,0.0021325361,0.00094814453,3703,2.0,102.075,0.13610000000000005,0.00094814453,3166.9301080703735
0.0,799800,1.0952380952380953,17.951811115217968,1.352612,0.005462485,0.0011604329,3745,1.9047619047619047,93.5,0.13334798534798536,0.0011604329,3208.203082561493
0.0,809803,1.3170731707317074,19.167273144229117,1.3705226,0.004725066,0.0012739352,3786,1.6829268292682926,99.95121951219512,0.13326829268292684,0.0012739352,3249.08665060997
0.0,819877,1.5434782608695652,18.135336029491317,1.3780495,0.002559049,0.0009714518,3832,1.4565217391304348,95.34782608695652,0.13434456677890647,0.0009714518,3289.893645763397
0.0,829897,1.4545454545454546,18.611865556050244,1.3713841,0.0043508685,0.0009922069,3876,1.5454545454545454,98.72727272727273,0.1344848484848485,0.0009922069,3330.1974902153015
0.0,839924,1.488888888888889,18.036882953352233,1.334961,0.003483955,0.0010110713,3921,1.511111111111111,95.06666666666666,0.1335477124183007,0.0010110713,3370.9447059631348
0.0,849960,1.25,17.33984412089271,1.3100173,0.0035861302,0.0014506892,3965,1.75,89.31818181818181,0.1485295055821372,0.0014506892,3410.979346513748
0.0,859771,1.4130434782608696,16.092368195241292,1.3026221,0.0023553192,0.0012613891,4011,1.5869565217391304,84.65217391304348,0.1257332575542294,0.0012613891,3451.3171257972717
0.0,869800,1.288888888888889,15.651093153785009,1.3064061,0.005070924,0.0015467082,4056,1.711111111111111,81.13333333333334,0.11204040404040404,0.0015467082,3491.0656599998474
0.0,879991,1.372093023255814,18.6617734295083,1.329114,0.0021374503,0.0008531128,4099,1.627906976744186,96.4186046511628,0.133674657493341,0.0008531128,3532.2952206134796
0.0,889799,1.3111111111111111,16.91506273757924,1.3168128,0.0031930227,0.0009979487,4144,1.6888888888888889,88.06666666666666,0.127000259000259,0.0009979487,3573.5079452991486
0.0,899971,1.2083333333333333,16.096109940574106,1.3310548,0.0033265667,0.0009898295,4192,1.7916666666666667,84.625,0.1301477672011421,0.0009898295,3613.5459291934967
0.0,909790,1.2045454545454546,16.70173794886512,1.3527737,0.0026810202,0.0006783682,4236,1.7954545454545454,87.61363636363636,0.11850771869639799,0.0006783682,3654.498157978058
0.0,919891,1.4,17.421653864673317,1.3779411,0.0049241306,0.0011023199,4281,1.6,92.46666666666667,0.13318659941506242,0.0011023199,3694.9469318389893
0.0,929969,1.326086956521739,16.851952040876927,1.3463528,0.0052732658,0.00094298605,4327,1.673913043478261,89.41304347826087,0.12527390941120917,0.00094298605,3735.1665902137756
0.0,939984,1.1162790697674418,17.192853237421886,1.3498164,0.00412972,0.0011348142,4370,1.8837209302325582,89.65116279069767,0.12202583979328165,0.0011348142,3774.859259366989
0.0,949778,1.3111111111111111,16.281265262751873,1.3607638,0.0018264363,0.000753831,4415,1.6888888888888889,84.6,0.14457707231040562,0.000753831,3814.9426963329315
0.0,959839,1.3255813953488371,17.59667698303495,1.373084,0.0016489046,0.0006628098,4458,1.6744186046511629,92.79069767441861,0.12941991341991343,0.0006628098,3854.748164176941
0.0,969839,1.125,19.1464336245214,1.3986814,0.0075973044,0.0013030207,4498,1.875,100.65,0.13420000000000004,0.0013030207,3894.4746191501617
0.0,979923,1.5,18.309287338541903,1.3869157,0.0023820645,0.0011041941,4542,1.5,96.88636363636364,0.1375448491575018,0.0011041941,3934.5229659080505
0.0,989802,1.7391304347826086,16.847584038909858,1.377575,0.002458169,0.0007174296,4588,1.2608695652173914,89.67391304347827,0.12189746303318931,0.0007174296,3974.21848154068
0.0,999835,1.4,19.618559739351426,1.3958737,0.0068090637,0.0011837306,4633,1.6,103.53333333333333,0.16691839402427638,0.0011837306,4014.304774284363
0.0,1009902,1.4680851063829787,16.73952695006445,1.3711401,0.0022704783,0.0006783521,4680,1.5319148936170213,88.65957446808511,0.16844309354947654,0.0006783521,4054.2455427646637
0.0,1019923,1.4186046511627908,18.07200705744202,1.3914347,0.0028657352,0.0006834353,4723,1.5813953488372092,94.67441860465117,0.13328165374677,0.0006834353,4094.244504213333
0.0,1029975,1.5227272727272727,19.094419912256647,1.3917713,0.0029932337,0.00076589506,4767,1.4772727272727273,100.77272727272727,0.14061038961038963,0.00076589506,4134.2416253089905
0.0,1039783,1.6222222222222222,18.21139037217751,1.3845214,0.0033219429,0.00089926133,4812,1.3777777777777778,94.86666666666666,0.1317217391304348,0.00089926133,4173.9293892383575
0.0,1049758,1.6521739130434783,19.042207266159867,1.3647834,0.0029412142,0.001074888,4858,1.3478260869565217,97.6304347826087,0.14314770832186738,0.001074888,4214.710029602051
0.0,1059866,1.6666666666666667,21.03420869122113,1.369677,0.0028456748,0.0009229925,4903,1.3333333333333333,109.53333333333333,0.15726388025885116,0.0009229925,4254.816426277161
0.0,1069855,1.8478260869565217,20.187993688626968,1.3745974,0.006560363,0.001147933,4949,1.1521739130434783,103.17391304347827,0.15106098396021816,0.001147933,4294.842391729355
0.0,1079905,1.3043478260869565,17.89841881089708,1.3561612,0.0022527492,0.0010116022,4995,1.6956521739130435,93.1304347826087,0.13395409743235834,0.0010116022,4334.7825973033905
0.0,1089931,1.4545454545454546,19.2541284526224,1.3309318,0.0023858207,0.00077174685,5039,1.5454545454545454,102.95454545454545,0.1412231404958678,0.00077174685,4374.737068891525
0.0,1099986,1.7346938775510203,17.418735096471494,1.328989,0.006953366,0.0011742112,5088,1.2653061224489797,91.10204081632654,0.14627130852340936,0.0011742112,4414.857354640961
0.0,1109771,1.5909090909090908,19.64091754698677,1.3264543,0.0021624241,0.0008704524,5132,1.4090909090909092,102.20454545454545,0.1850094043887147,0.0008704524,4454.339410305023
0.0,1119833,1.6521739130434783,18.582857560441763,1.3215207,0.0031225907,0.0009131265,5178,1.3478260869565217,96.1304347826087,0.16532532999451713,0.0009131265,4495.006470441818
0.0,1129969,1.5833333333333333,18.787652887778176,1.3126346,0.0024495998,0.0008808276,5226,1.4166666666666667,96.0,0.14264195831587131,0.0008808276,4534.698213815689
0.0,1139912,1.98,17.391601810160253,1.3116424,0.0064673983,0.001121576,5276,1.02,90.66,0.1339398810153045,0.001121576,4574.1046142578125
0.0,1149979,1.7446808510638299,18.152696787975252,1.305664,0.0056946673,0.0009810048,5323,1.2553191489361701,94.97872340425532,0.13115409413281753,0.0009810048,4613.432241439819
0.0,1159807,1.302325581395349,19.05726686158972,1.2767435,0.00445248,0.0013715118,5366,1.697674418604651,100.25581395348837,0.1353825412874958,0.0013715118,4654.2927350997925
0.0,1169890,1.4444444444444444,18.05906469934756,1.262574,0.003038741,0.0009282468,5411,1.5555555555555556,95.73333333333333,0.1368296296296296,0.0009282468,4693.476279258728
0.0,1179780,1.6444444444444444,18.87977954804595,1.249674,0.0044195857,0.001149029,5456,1.3555555555555556,97.6,0.13695180149863148,0.001149029,4732.980666875839
0.0,1189793,1.6744186046511629,20.42537243455966,1.2203813,0.003658316,0.0012181633,5499,1.3255813953488371,107.16279069767442,0.1700887949260042,0.0012181633,4772.329728126526
0.0,1199816,1.4883720930232558,19.109498839446896,1.2171768,0.0034915335,0.0011948646,5542,1.5116279069767442,100.18604651162791,0.13561018826135104,0.0011948646,4812.04264497757
0.0,1209752,1.6,19.45353790756684,1.1890078,0.004825726,0.0012235066,5587,1.4,101.33333333333333,0.14332653856864386,0.0012235066,4851.930802822113
0.0,1219972,1.6956521739130435,19.855423418623708,1.194513,0.0041344394,0.001302627,5633,1.3043478260869565,102.78260869565217,0.15114476108607028,0.001302627,4892.010016441345
0.0,1229964,1.7659574468085106,18.9748337018592,1.1732062,0.0029737782,0.0012435634,5680,1.2340425531914894,100.40425531914893,0.1474081333312644,0.0012435634,4931.713920116425
0.0,1239823,1.7272727272727273,20.07605237973354,1.1665477,0.005338733,0.0013082451,5724,1.2727272727272727,103.56818181818181,0.14467550726065356,0.0013082451,4970.906713962555
0.0,1249798,1.6363636363636365,19.427137277911445,1.1594678,0.0021451141,0.0007638799,5768,1.3636363636363635,101.18181818181819,0.14343484057362058,0.0007638799,5010.486001491547
0.0,1259930,1.6136363636363635,20.19592594648728,1.1378171,0.0030997891,0.0011987091,5812,1.3863636363636365,104.93181818181819,0.1450837189844955,0.0011987091,5050.177365779877
0.0,1269789,1.5,19.64825419650172,1.1229396,0.0075898566,0.001469458,5856,1.5,104.5909090909091,0.14691846317240867,0.001469458,5089.514486789703
0.0,1279868,1.3255813953488371,20.197397007999573,1.1096958,0.00734958,0.0020641754,5899,1.6744186046511629,105.90697674418605,0.14834281862391066,0.0020641754,5130.32287311554
0.0,1289919,1.2,18.53928279077997,1.1311176,0.003228692,0.0011751178,5944,1.8,97.2,0.1346693400167085,0.0011751178,5169.735562086105
0.0,1299927,1.3095238095238095,19.632747473899524,1.11449,0.0034930352,0.0010931386,5986,1.6904761904761905,103.5,0.13799999999999998,0.0010931386,5208.934360265732
0.0,1309790,1.0952380952380953,18.696688256919668,1.1353898,0.003005403,0.001338972,6028,1.9047619047619047,97.28571428571429,0.13769412983936635,0.001338972,5248.03284907341
0.0,1319854,1.1521739130434783,16.896787555743334,1.098252,0.003926926,0.0013364621,6074,1.8478260869565217,89.8695652173913,0.14624335200820637,0.0013364621,5287.155823945999
0.0,1329897,1.2045454545454546,18.776215388024553,1.1196765,0.005490454,0.0013257192,6118,1.7954545454545454,97.9090909090909,0.13977022333642133,0.0013257192,5326.610162973404
0.0,1339756,1.1818181818181819,17.499694307337975,1.1342739,0.006538323,0.002208081,6162,1.8181818181818181,92.25,0.13116888596635434,0.002208081,5366.71621632576
0.0,1349782,1.4772727272727273,18.716856698680377,1.1426249,0.0046377787,0.001178421,6206,1.5227272727272727,99.54545454545455,0.13272727272727275,0.001178421,5405.343661785126
0.0,1359815,1.446808510638298,18.13408539377776,1.1377705,0.0036206667,0.0011503586,6253,1.553191489361702,94.72340425531915,0.14052581423937674,0.0011503586,5444.63041138649
0.0,1369760,1.6170212765957446,19.38279053006231,1.1715516,0.0039342516,0.00090400287,6300,1.3829787234042554,100.2127659574468,0.14910556386109183,0.00090400287,5483.950738668442
0.0,1379836,1.553191489361702,19.35374077911388,1.1829408,0.0051072002,0.0016574542,6347,1.446808510638298,98.80851063829788,0.14943688732392343,0.0016574542,5523.449077129364
0.0,1389933,1.488888888888889,18.42557691649027,1.189044,0.0037822763,0.0013506409,6392,1.511111111111111,98.26666666666667,0.13937214056712804,0.0013506409,5562.083601951599
0.0,1399998,1.4883720930232558,20.44733521630722,1.1893206,0.002413972,0.0012148737,6435,1.5116279069767442,106.74418604651163,0.14586421330607374,0.0012148737,5599.940701723099
0.0,1409773,1.8333333333333333,18.296193265715104,1.1846391,0.0031047903,0.0012879517,6483,1.1666666666666667,95.25,0.15246058703189444,0.0012879517,5637.799961090088
0.0,1419861,1.6818181818181819,19.307313476423076,1.1454608,0.007357678,0.0015885493,6527,1.3181818181818181,100.56818181818181,0.1370511775633727,0.0015885493,5676.091468334198
0.0,1429873,1.3571428571428572,20.104076563324437,1.1456159,0.0065703043,0.0017443075,6569,1.6428571428571428,105.64285714285714,0.14085714285714288,0.0017443075,5713.900918245316
0.0,1439873,1.3,21.499479679450598,1.1420459,0.0020724593,0.00084510475,6609,1.7,113.925,0.15189999999999998,0.00084510475,5752.0598731040955
0.0,1449885,1.2272727272727273,20.036200274628644,1.1184111,0.0032480897,0.0009882125,6653,1.7727272727272727,105.3409090909091,0.14361038961038966,0.0009882125,5790.886750459671
0.0,1459772,1.4761904761904763,21.823677447146768,1.084155,0.0051035546,0.0014448687,6695,1.5238095238095237,114.42857142857143,0.15626906062971635,0.0014448687,5828.747244358063
0.0,1469910,1.4772727272727273,20.44507196023288,1.0909891,0.0036640707,0.0016385297,6739,1.5227272727272727,107.04545454545455,0.15229201101928375,0.0016385297,5866.978266716003
0.0,1479825,1.5909090909090908,20.19781171959287,1.0821658,0.003000365,0.0009799339,6783,1.4090909090909092,105.95454545454545,0.14867336260861444,0.0009799339,5905.456749677658
0.0,1489821,1.627906976744186,21.26649740875987,1.0753753,0.0048825103,0.002109461,6826,1.372093023255814,109.6046511627907,0.15290548745819363,0.002109461,5943.158756494522
0.0,1499821,1.475,21.598626401702074,1.0388951,0.00501421,0.0016900111,6866,1.525,114.0,0.15199999999999997,0.0016900111,5981.064345598221
0.0,1509818,1.76,17.233640095577357,1.0238801,0.005008954,0.0013448265,6916,1.24,90.0,0.12972057650941834,0.0013448265,6019.069397449493
0.0,1519829,1.3414634146341464,22.03870383645199,1.0340416,0.00342087,0.0011453893,6957,1.6585365853658536,116.26829268292683,0.1592638580931264,0.0011453893,6056.742077827454
0.0,1529885,1.2857142857142858,21.052873565577222,1.0216067,0.0058825095,0.0013727951,6999,1.7142857142857142,109.5,0.15307936507936507,0.0013727951,6094.7655963897705
0.0,1539905,1.2619047619047619,19.536600539480297,1.0263661,0.0039486308,0.0012433421,7041,1.7380952380952381,102.64285714285714,0.13917293233082706,0.0012433421,6132.017347335815
0.0,1549905,1.15,23.004308707091212,1.0343628,0.0038541404,0.0015648499,7081,1.85,119.625,0.15950000000000003,0.0015648499,6170.158368110657
0.0,1559905,1.325,22.749731556651106,1.0270387,0.0036142564,0.0011912964,7121,1.675,118.575,0.15810000000000005,0.0011912964,6208.26372051239
0.0,1569821,1.6744186046511629,19.751238369886696,1.0281403,0.0037645763,0.0013846153,7164,1.3255813953488371,101.65116279069767,0.14864590096667912,0.0013846153,6245.6344883441925
0.0,1579947,2.0,18.755252845429524,1.0117671,0.0052291392,0.0015375467,7210,1.0,97.8913043478261,0.14757169942111614,0.0015375467,6284.515018701553
0.0,1589847,1.4146341463414633,22.20031976998363,1.0315582,0.002682345,0.0012877431,7251,1.5853658536585367,115.97560975609755,0.15635357669012934,0.0012877431,6321.888334274292
0.0,1599916,1.558139534883721,19.037836543596732,1.0224733,0.0040097428,0.0013510707,7294,1.441860465116279,99.69767441860465,0.1385244247569829,0.0013510707,6360.003786325455
0.0,1609963,2.0208333333333335,18.463445018946103,1.0581018,0.0056173196,0.001571111,7342,0.9791666666666666,94.9375,0.14281323548642127,0.001571111,6397.809566497803
0.0,1619963,1.2,21.78153754085534,1.0590091,0.0033644026,0.001535674,7382,1.8,114.825,0.15309999999999999,0.001535674,6435.098609924316
0.0,1629964,1.1219512195121952,19.577223404512274,1.0485959,0.0039817058,0.0017159978,7423,1.8780487804878048,104.78048780487805,0.13970731707317074,0.0017159978,6473.115239143372
0.0,1639789,1.3181818181818181,16.56854535749177,1.0234337,0.004442781,0.0016352369,7467,1.6818181818181819,88.29545454545455,0.12490713151582722,0.0016352369,6510.216641426086
0.0,1649791,1.2195121951219512,19.413460794733886,1.050094,0.0041442905,0.0014607139,7508,1.7804878048780488,100.39024390243902,0.13784270249119604,0.0014607139,6549.025719165802
0.0,1659798,1.255813953488372,18.44400121111505,1.064212,0.004322392,0.0014473989,7551,1.744186046511628,99.55813953488372,0.13274418604651164,0.0014473989,6586.395117282867
0.0,1669827,0.8048780487804879,18.82897563389586,1.1173544,0.0045750667,0.0014512095,7592,2.1951219512195124,98.63414634146342,0.1374600504625736,0.0014512095,6624.491451263428
0.0,1679885,1.3095238095238095,18.688386559969832,1.1403233,0.002363775,0.000997289,7634,1.6904761904761905,100.85714285714286,0.13544360902255642,0.000997289,6662.718218564987
0.0,1689925,1.3095238095238095,20.075435923202953,1.1395711,0.003571241,0.001289771,7676,1.6904761904761905,104.71428571428571,0.1472108843537415,0.001289771,6700.267575263977
0.0,1699811,1.302325581395349,18.7728498496181,1.1264195,0.002339077,0.0010771723,7719,1.697674418604651,99.48837209302326,0.13740703989942166,0.0010771723,6737.905472040176
0.0,1709914,1.4651162790697674,20.343056023068456,1.1337861,0.0036170634,0.0015083577,7762,1.5348837209302326,107.65116279069767,0.15189391543574118,0.0015083577,6775.501014709473
0.0,1719919,1.5813953488372092,19.053655239600655,1.1194927,0.0037402678,0.0014243647,7805,1.4186046511627908,100.81395348837209,0.14207751937984497,0.0014243647,6814.082490444183
0.0,1729924,1.4883720930232558,18.917629568908147,1.0967369,0.0044125076,0.0010626541,7848,1.5116279069767442,101.02325581395348,0.13469767441860464,0.0010626541,6851.031167984009
0.0,1739802,1.3170731707317074,19.331857169633693,1.0782348,0.0061179167,0.0021152324,7889,1.6829268292682926,102.29268292682927,0.13809103130401382,0.0021152324,6888.864849805832
0.0,1749875,1.5,17.613669081066348,1.094678,0.0054592034,0.0017257273,7933,1.5,92.04545454545455,0.12982234866445394,0.0017257273,6926.784259080887
0.0,1759892,1.4285714285714286,20.066329978205324,1.0924218,0.004691092,0.0016521439,7975,1.5714285714285714,107.64285714285714,0.145636853819869,0.0016521439,6964.37863779068
0.0,1769853,2.076923076923077,17.680007064272154,1.0783569,0.0050102673,0.002131253,8027,0.9230769230769231,88.73076923076923,0.14820412677102957,0.002131253,7002.623161792755
0.0,1779829,1.7826086956521738,19.775390020745395,1.0949109,0.004050845,0.001509187,8073,1.2173913043478262,102.58695652173913,0.14988210460492127,0.001509187,7039.9047911167145
0.0,1789900,1.8043478260869565,20.119218279599707,1.087719,0.004579814,0.0013494425,8119,1.1956521739130435,104.67391304347827,0.15509122073387402,0.0013494425,7078.306638002396
0.0,1799751,1.7234042553191489,17.880471838524084,1.0934594,0.001998535,0.001041449,8166,1.2765957446808511,94.91489361702128,0.13416897910525155,0.001041449,7115.1734166145325
0.0,1809954,1.6511627906976745,20.097675783733358,1.0808862,0.004781841,0.0014405304,8209,1.3488372093023255,103.81395348837209,0.14502345847899883,0.0014405304,7152.5273873806
0.0,1819753,1.35,22.008806171472695,1.0979488,0.0045220773,0.0014994497,8249,1.65,115.725,0.15635102040816326,0.0014994497,7190.277997493744
0.0,1829947,1.8444444444444446,19.51006838523155,1.099655,0.0063641192,0.0016020365,8294,1.1555555555555554,101.86666666666666,0.14809830563155582,0.0016020365,7227.346729040146
0.0,1839799,1.7954545454545454,19.813148658374754,1.1132784,0.0052645216,0.001763551,8338,1.2045454545454546,102.61363636363636,0.14259398255058442,0.001763551,7265.021024942398
0.0,1849781,1.7659574468085106,18.316444752968017,1.0932741,0.0028656533,0.0011316574,8385,1.2340425531914894,96.31914893617021,0.14235664205682932,0.0011316574,7303.191890001297
0.0,1859849,1.75,19.381578217562357,1.0834837,0.0037812316,0.0014607055,8429,1.25,100.9090909090909,0.1467021232735518,0.0014607055,7340.607291460037
0.0,1869888,1.5116279069767442,20.098823808138416,1.090393,0.00401985,0.001455285,8472,1.4883720930232558,106.53488372093024,0.16863787375415282,0.001455285,7377.268517494202
0.0,1879889,1.3414634146341464,20.407924022606046,1.0771949,0.0052184216,0.001466554,8513,1.6585365853658536,107.41463414634147,0.14321951219512197,0.001466554,7415.103572130203
