entloss,meankl,Tmt,Tmc,AttNC,TimeElapsed,AttC,TtR,MpbtN,MpbtA,entropy,TimestepsSoFar,MtR,Tbt,optimgain,surrgain,EpisodesSoFar,Ptt
0.0,0.003719827,61.032786885245905,43.98360655737705,1.8524590163934427,23120.76616859436,8.147540983606557,-190.1639344262295,31.01958566721337,68.98041433278662,0.37026525,1109844,-12.859845004229841,249990.29508196723,0.0038161718,0.0038161718,8428,59.459305865021015
0.0,0.0032817263,61.54838709677419,43.45161290322581,1.3387096774193548,23309.11942744255,8.661290322580646,-208.70967741935485,33.80193653110691,66.1980634688931,0.39093742,1119926,-13.573971512429834,252102.1935483871,0.0027674797,0.0027674797,8490,59.955226573169035
0.0,0.0042891265,62.08196721311475,42.885245901639344,1.0327868852459017,23479.888528347015,8.967213114754099,-222.45901639344262,35.81450023715676,64.18549976284325,0.37080282,1129922,-14.26548041184837,254287.73770491802,0.0032439562,0.0032439562,8551,60.474785227384075
0.0,0.0031446351,62.540983606557376,42.442622950819676,1.360655737704918,23661.531712293625,8.639344262295081,-203.11475409836066,32.19611888589388,67.80388111410612,0.3654657,1139968,-13.055016645610406,256167.868852459,0.0028589985,0.0028589985,8612,60.89640411356368
0.0,0.0031582057,61.13333333333333,43.86666666666667,1.4166666666666667,23829.38272166252,8.583333333333334,-204.16666666666666,33.06474015792398,66.93525984207596,0.37919116,1149978,-13.370877448894728,250402.13333333333,0.002820243,0.002820243,8672,59.56083275456155
0.0,0.0034812659,62.96774193548387,41.96774193548387,1.0,24034.020404100418,9.0,-234.83870967741936,36.77374178862904,63.22625821137095,0.3604699,1159897,-14.911495717037623,257915.87096774194,0.0027398015,0.0027398015,8734,61.328802895751615
0.0,0.003908574,62.45,42.56666666666667,1.65,24202.16347885132,8.35,-211.66666666666666,33.54901062705004,66.45098937294998,0.35933226,1169879,-13.66993922067071,255795.2,0.0033990005,0.0033990005,8794,60.79033579013787
0.0,0.003264809,61.295081967213115,43.68852459016394,2.459016393442623,24391.65891456604,7.540983606557377,-191.63934426229508,31.105619039976183,68.8943809600238,0.35150844,1179987,-12.838356036418839,251064.65573770492,0.0030170819,0.0030170819,8855,59.724645562315835
0.0,0.0027953936,61.31666666666667,43.666666666666664,2.2666666666666666,24558.322561264038,7.733333333333333,-194.0,31.387464947605473,68.61253505239453,0.33718562,1189875,-12.91734191587825,251153.06666666668,0.0027352215,0.0027352215,8915,59.74627165907771
0.0,0.0041296715,60.60655737704918,44.39344262295082,2.081967213114754,24763.40355205536,7.918032786885246,-182.95081967213116,30.1347061960341,69.86529380396591,0.32427672,1199951,-12.1299194151247,248244.45901639343,0.003197019,0.003197019,8976,59.066468975923115
0.0,0.0036052624,60.81666666666667,44.18333333333333,2.75,24933.367135047913,7.25,-173.5,28.439527357864524,71.56047264213545,0.3343957,1209956,-11.711726118843192,249105.06666666668,0.0028589198,0.0028589198,9036,59.26579801123944
0.0,0.0041255355,62.50819672131148,42.47540983606557,1.7540983606557377,25128.21862435341,8.245901639344263,-204.75409836065575,32.57284005330941,67.42715994669058,0.35307986,1219873,-13.405348649789211,256033.5737704918,0.0037837524,0.0037837524,9097,60.86788208492785
0.0,0.003488169,61.59016393442623,43.40983606557377,1.5245901639344261,25286.755221366882,8.475409836065573,-203.9344262295082,32.994928197224176,67.00507180277582,0.34659353,1229858,-13.139936489508994,252273.31147540984,0.0028095052,0.0028095052,9158,59.99345542221893
0.0,0.0035204645,60.950819672131146,44.032786885245905,1.9344262295081966,25472.855817317963,8.065573770491802,-184.0983606557377,30.14613315915465,69.85386684084534,0.3397747,1239944,-12.198328086874909,249654.55737704918,0.003421677,0.003421677,9219,59.400331762618805
0.0,0.0034670425,60.779661016949156,44.220338983050844,1.1864406779661016,25640.17094016075,8.813559322033898,-211.35593220338984,34.531807880312094,65.4681921196879,0.33006957,1249989,-13.717441438012445,248953.49152542374,0.0029180893,0.0029180893,9278,59.232198352009625
0.0,0.004362804,60.733333333333334,44.266666666666666,1.7833333333333334,25827.744252681732,8.216666666666667,-194.66666666666666,31.96964223272992,68.03035776727006,0.33247113,1259841,-12.765930016091243,248763.73333333334,0.0032863047,0.0032863047,9338,59.18671805924279
0.0,0.0035981506,60.80327868852459,44.21311475409836,1.7540983606557377,25991.45680141449,8.245901639344263,-201.14754098360655,33.03331353110199,66.966686468898,0.30910057,1269951,-13.250247107746121,249050.22950819673,0.002905295,0.002905295,9399,59.2447250876932
0.0,0.0030616052,60.266666666666666,44.71666666666667,2.2666666666666666,26168.810831308365,7.733333333333333,-175.66666666666666,28.969912078890903,71.0300879211091,0.29832408,1279970,-11.80280298362936,246852.26666666666,0.0027395727,0.0027395727,9459,58.75533957548023
0.0,0.0035419457,61.266666666666666,43.78333333333333,2.25,26338.350699663162,7.75,-189.0,30.598999916903193,69.40100008309679,0.2811173,1289958,-12.561693053436999,250948.26666666666,0.0027360888,0.0027360888,9519,59.6639342076533
0.0,0.0032508997,60.57627118644068,44.440677966101696,2.983050847457627,26534.198905944824,7.016949152542373,-178.64406779661016,29.455663220509855,70.54433677949015,0.28458768,1299987,-12.177634481628884,248120.40677966102,0.0032267063,0.0032267063,9578,59.031246930840865
0.0,0.0032049688,60.233333333333334,44.75,2.966666666666667,26709.16720843315,7.033333333333333,-182.33333333333334,30.050525444422288,69.94947455557772,0.29491055,1309949,-12.459760978289374,246715.73333333334,0.002628934,0.002628934,9638,58.723058185504854
0.0,0.0045835036,59.91803278688525,45.131147540983605,2.262295081967213,26888.015897274017,7.737704918032787,-188.0327868852459,31.280489718843132,68.71951028115689,0.2861288,1319962,-12.67398021097565,245424.26229508198,0.0035199453,0.0035199453,9699,58.39342462819828
0.0,0.0033342377,61.233333333333334,43.766666666666666,1.9666666666666666,27059.0274913311,8.033333333333333,-204.83333333333334,33.21885549471214,66.78114450528787,0.27502066,1329888,-13.540243930308305,250811.73333333334,0.0025403486,0.0025403486,9759,59.659536744265075
0.0,0.0034632606,61.25,43.78333333333333,1.6166666666666667,27254.19796347618,8.383333333333333,-197.66666666666666,32.05413858485165,67.94586141514834,0.2637109,1339880,-13.09273869065789,250880.0,0.00281341,0.00281341,9819,59.654332158251286
0.0,0.0041338485,61.0,44.0,1.7903225806451613,27429.961059093475,8.209677419354838,-186.7741935483871,30.5237971476196,69.47620285238041,0.2805139,1349908,-12.462050070732852,249856.0,0.0029763214,0.0029763214,9881,59.43732046359205
0.0,0.002755395,61.540983606557376,43.459016393442624,1.5901639344262295,27637.041974067688,8.40983606557377,-203.27868852459017,32.83995374486594,67.16004625513405,0.26286083,1359964,-13.27552074628993,252071.868852459,0.0027011437,0.0027011437,9942,59.9460064286254
0.0,0.004770401,61.833333333333336,43.18333333333333,1.4333333333333333,27800.47912955284,8.566666666666666,-217.0,34.91657769960669,65.08342230039332,0.28121307,1369857,-13.950017243458197,253269.33333333334,0.0037075458,0.0037075458,10002,60.213878968529734
0.0,0.002854205,62.3,42.666666666666664,1.4166666666666667,27981.22354197502,8.583333333333334,-242.66666666666666,38.547081842779995,61.45291815721999,0.25773385,1379844,-15.13794863179109,255180.8,0.0025081853,0.0025081853,10062,60.681169298177274
0.0,0.0038180952,62.131147540983605,42.868852459016395,1.7704918032786885,28148.383833169937,8.229508196721312,-210.327868852459,33.59356784459411,66.4064321554059,0.2829186,1389851,-13.523689333021753,254489.18032786885,0.0033993395,0.0033993395,10123,60.49993638951861
0.0,0.004686891,62.54237288135593,42.45762711864407,1.7627118644067796,28346.67593240738,8.23728813559322,-204.40677966101694,32.499330850954266,67.50066914904576,0.27171934,1399874,-13.120532189499249,256173.5593220339,0.0029607853,0.0029607853,10182,60.88743333717319
0.0,0.00310521,63.03333333333333,41.916666666666664,1.8,28511.232321977615,8.2,-212.16666666666666,33.4576615290695,66.5423384709305,0.2533222,1409986,-13.599532721064609,258184.53333333333,0.0023504063,0.0023504063,10242,61.38061381439695
0.0,0.003887311,62.07017543859649,42.91228070175438,2.245614035087719,28687.15040898323,7.754385964912281,-204.21052631578948,32.578716445665144,67.42128355433483,0.25309148,1419900,-12.995781680803468,254239.43859649124,0.0024831286,0.0024831286,10299,60.45602832311096
0.0,0.0032137318,61.50877192982456,43.473684210526315,2.6140350877192984,28854.648560762405,7.385964912280702,-203.859649122807,33.03093258811655,66.96906741188344,0.25211743,1429940,-13.091716492054866,251939.9298245614,0.002716239,0.002716239,10356,59.92737498304858
0.0,0.0038607244,60.93103448275862,44.10344827586207,2.5517241379310347,29055.799641609192,7.448275862068965,-183.27586206896552,29.960056006766848,70.03994399323317,0.24724796,1439854,-12.312027138226327,249573.5172413793,0.0029951378,0.0029951378,10414,59.35556172907222
0.0,0.00414763,61.93103448275862,43.05172413793103,2.7413793103448274,29222.490661144257,7.258620689655173,-197.75862068965517,31.911136556104285,68.0888634438957,0.23835653,1449966,-13.10197879583812,253669.5172413793,0.0028123434,0.0028123434,10472,60.326527589856006
0.0,0.0028221668,61.43859649122807,43.54385964912281,2.543859649122807,29403.59718489647,7.456140350877193,-189.12280701754386,30.838393589310588,69.16160641068939,0.23615931,1459897,-12.533624826151751,251652.49122807017,0.0027447767,0.0027447767,10529,59.86368816436572
0.0,0.003529776,61.0,43.983050847457626,2.542372881355932,29568.438087940216,7.4576271186440675,-185.42372881355934,30.399470845488896,69.60052915451108,0.23430637,1469978,-12.382776529692377,249856.0,0.0027421967,0.0027421967,10588,59.4477487498145
0.0,0.003414222,60.31578947368421,44.73684210526316,2.6140350877192984,29757.59227156639,7.385964912280702,-195.26315789473685,32.362825876816075,67.63717412318391,0.23060647,1479845,-12.852948063731036,247053.47368421053,0.0029291776,0.0029291776,10645,58.76548169084691
0.0,0.0039512822,61.32203389830509,43.67796610169491,2.7457627118644066,29940.040896892548,7.254237288135593,-182.71186440677965,29.629083122912327,70.37091687708767,0.250154,1489859,-12.517357961605507,251175.05084745763,0.0032228895,0.0032228895,10704,59.742954903348874
0.0,0.0034100635,61.114754098360656,43.885245901639344,2.180327868852459,30130.333575487137,7.819672131147541,-201.47540983606558,32.632022439637325,67.36797756036269,0.24507867,1499963,-13.284203482015903,250326.03278688525,0.0025769232,0.0025769232,10765,59.54762313654039
0.0,0.0049910774,60.54385964912281,44.473684210526315,2.3684210526315788,30294.533632278442,7.631578947368421,-188.42105263157896,31.0073769982719,68.99262300172809,0.2383049,1509848,-12.417106516303845,247987.64912280702,0.0032047122,0.0032047122,10822,58.99836443738586
0.0,0.0032919515,61.280701754385966,43.75438596491228,2.1578947368421053,30469.284532785416,7.842105263157895,-202.6315789473684,32.82258955529396,67.17741044470604,0.21292402,1519909,-13.164170312338713,251005.75438596492,0.002325364,0.002325364,10879,59.68450355577096
0.0,0.0048448965,62.464285714285715,42.5,2.5892857142857144,30641.122494220734,7.410714285714286,-214.64285714285714,34.02514224637962,65.97485775362038,0.22583012,1529961,-13.7209705924367,255853.7142857143,0.0036181,0.0036181,10935,60.83719297063431
0.0,0.0031225055,62.52542372881356,42.440677966101696,1.6610169491525424,30835.51971888542,8.338983050847459,-223.05084745762713,35.226142706638015,64.77385729336198,0.22265136,1539854,-14.20264081692705,256104.13559322033,0.0026154798,0.0026154798,10994,60.8943131642539
0.0,0.0051923255,61.46551724137931,43.53448275862069,2.413793103448276,31003.088660001755,7.586206896551724,-210.51724137931035,34.0001740231688,65.99982597683119,0.23538814,1549937,-13.527783517831724,251762.75862068965,0.0032736117,0.0032736117,11052,59.87464604740358
0.0,0.0035491064,61.8,43.18333333333333,1.35,31174.497349262238,8.65,-230.66666666666666,36.89565023022248,63.10434976977752,0.2121005,1559908,-14.850470555575392,253132.8,0.0024984041,0.0024984041,11112,60.198981920231105
0.0,0.0034491227,61.847457627118644,43.152542372881356,1.3898305084745763,31346.509508371353,8.610169491525424,-213.72881355932202,34.38337960065412,65.61662039934588,0.19844149,1569928,-13.545259961576617,253327.18644067796,0.0024023845,0.0024023845,11171,60.235677424103585
0.0,0.0034023407,61.101694915254235,43.91525423728814,1.7796610169491525,31534.47632575035,8.220338983050848,-197.79661016949152,32.22079772662989,67.7792022733701,0.21276873,1579943,-13.059796956115457,250272.54237288135,0.0027830438,0.0027830438,11230,59.526691882330084
0.0,0.0034871162,60.42372881355932,44.610169491525426,1.4576271186440677,31711.219068050385,8.542372881355933,-202.3728813559322,33.22531114115862,66.77468885884136,0.23542993,1589967,-12.871561918450015,247495.59322033898,0.0028445057,0.0028445057,11289,58.87556361176677
0.0,0.003465234,61.4,43.61666666666667,1.95,31882.73393893242,8.05,-210.0,33.94541398990054,66.05458601009944,0.22447959,1599828,-13.612832804877769,251494.4,0.0026236614,0.0026236614,11349,59.80928372317862
0.0,0.0038527625,61.220338983050844,43.813559322033896,2.4745762711864407,32059.60819196701,7.52542372881356,-190.33898305084745,31.01121707844619,68.9887829215538,0.21936683,1609851,-12.616799284903475,250758.50847457626,0.0030690467,0.0030690467,11408,59.62930803764193
0.0,0.0032424193,61.36065573770492,43.67213114754098,1.7377049180327868,32239.607085943222,8.262295081967213,-198.52459016393442,32.08657357338451,67.91342642661549,0.22986357,1619984,-13.001809404212418,251333.24590163934,0.0024573389,0.0024573389,11469,59.75938957861388
0.0,0.0033781836,61.89655172413793,43.08620689655172,1.8620689655172413,32423.237056016922,8.137931034482758,-200.86206896551724,32.4128268340477,67.5871731659523,0.21947926,1629898,-13.175600931000305,253528.27586206896,0.0028226364,0.0028226364,11527,60.29406213620734
0.0,0.0030868584,61.2,43.8,1.5166666666666666,32601.34675693512,8.483333333333333,-211.5,34.26899094353692,65.73100905646311,0.2056277,1639909,-13.521290948624593,250675.2,0.0023833686,0.0023833686,11587,59.625450355991646
0.0,0.0034391973,60.355932203389834,44.66101694915254,1.694915254237288,32773.401294231415,8.305084745762711,-191.864406779661,31.53286519220264,68.46713480779736,0.20911017,1649850,-12.414234155426884,247217.89830508476,0.002622256,0.002622256,11646,58.81755696898018
0.0,0.003257549,60.2,44.81666666666667,2.1,32939.60566830635,7.9,-195.5,32.20562540324821,67.7943745967518,0.23428644,1659925,-12.887860902485839,246579.2,0.0029833762,0.0029833762,11706,58.675864622013016
0.0,0.003541108,60.583333333333336,44.43333333333333,2.5166666666666666,33127.41165351868,7.483333333333333,-192.16666666666666,31.54789356732863,68.45210643267136,0.24040942,1669904,-12.905828111239247,248149.33333333334,0.0026135845,0.0026135845,11766,59.03718391845584
0.0,0.0028587098,61.37096774193548,43.645161290322584,1.6129032258064515,33315.51316666603,8.387096774193548,-222.41935483870967,35.74876569162316,64.25123430837682,0.2221675,1679947,-14.210927536587182,251375.48387096773,0.00222091,0.00222091,11828,59.77809506646489
0.0,0.0034305567,60.46666666666667,44.55,1.7166666666666666,33490.42142033577,8.283333333333333,-210.33333333333334,34.37353377608683,65.62646622391316,0.21943139,1689965,-13.540686241017736,247671.46666666667,0.0034023426,0.0034023426,11888,58.92545532881776
0.0,0.0036277801,60.152542372881356,44.83050847457627,2.135593220338983,33659.32747960091,7.864406779661017,-181.1864406779661,29.965500151714288,70.03449984828572,0.22676973,1699938,-11.97164278972648,246384.81355932204,0.002936792,0.002936792,11947,58.648095621749725
0.0,0.004744765,60.293103448275865,44.724137931034484,2.206896551724138,33835.99435710907,7.793103448275862,-191.0344827586207,31.420636843096105,68.57936315690391,0.23086298,1709919,-12.67073663073327,246960.55172413794,0.0023404928,0.0023404928,12005,58.76324455512093
0.0,0.0031509143,61.01724137931034,44.0,2.1379310344827585,34024.46312499046,7.862068965517241,-214.31034482758622,34.85091029352301,65.14908970647699,0.21104796,1719952,-13.600325225177865,249926.62068965516,0.0026560044,0.0026560044,12063,59.44324639000065
0.0,0.0050467043,61.12068965517241,43.86206896551724,2.086206896551724,34199.024738788605,7.913793103448276,-186.20689655172413,30.331449664283586,69.6685503357164,0.21827714,1729945,-12.180376186353094,250350.3448275862,0.0034280503,0.0034280503,12121,59.56102738744606
0.0,0.004418416,60.559322033898304,44.42372881355932,2.1186440677966103,34370.91133141518,7.88135593220339,-194.40677966101694,31.844316060264614,68.15568393973535,0.21214499,1739957,-12.794356753241459,248050.98305084746,0.0026052464,0.0026052464,12180,59.03182841672023
0.0,0.003405151,60.88135593220339,44.101694915254235,1.2033898305084745,34544.89292383194,8.796610169491526,-207.28813559322035,33.843580156629585,66.15641984337041,0.20190631,1749956,-13.164328178174408,249370.0338983051,0.0026876112,0.0026876112,12239,59.33624576438543
0.0,0.0038880613,60.6271186440678,44.40677966101695,1.576271186440678,34721.8005695343,8.423728813559322,-201.864406779661,33.06250413710925,66.93749586289076,0.1999662,1759824,-12.958717107396655,248328.6779661017,0.0032358423,0.0032358423,12298,59.06904730276919
0.0,0.0047663334,60.083333333333336,44.983333333333334,1.9,34905.582015514374,8.1,-179.83333333333334,29.710927911753334,70.28907208824666,0.19851683,1769851,-11.811228508018589,246101.33333333334,0.0032283233,0.0032283233,12358,58.540306171681614
0.0,0.0036993509,60.193548387096776,44.806451612903224,2.161290322580645,35076.6683382988,7.838709677419355,-188.38709677419354,31.194849797317186,68.80515020268278,0.20504399,1779971,-12.724759232311197,246552.7741935484,0.0026910212,0.0026910212,12420,58.67620145821217
0.0,0.0040126853,60.0,45.016949152542374,2.593220338983051,35250.93938493729,7.406779661016949,-180.84745762711864,29.982295628977507,70.01770437102252,0.21385998,1789840,-12.282583759842087,245760.0,0.0029122974,0.0029122974,12479,58.48676986150147
0.0,0.0051823473,61.05,43.95,2.25,35418.13749337196,7.75,-203.16666666666666,33.109114670832,66.89088532916801,0.2046308,1799935,-13.820586907219344,250060.8,0.0036742107,0.0036742107,12539,59.48640339843769
0.0,0.0044445484,60.04838709677419,44.95161290322581,1.8064516129032258,35607.02201581001,8.193548387096774,-198.8709677419355,33.061540554506244,66.93845944549375,0.21985245,1809999,-13.424362201544666,245958.1935483871,0.0034393687,0.0034393687,12601,58.54386688044421
0.0,0.0039888024,59.833333333333336,45.21666666666667,1.6166666666666667,35785.94568109512,8.383333333333333,-194.83333333333334,32.457541445208534,67.54245855479147,0.21593705,1819937,-12.82815452752739,245077.33333333334,0.0027826047,0.0027826047,12661,58.31299585937294
0.0,0.0035706507,60.28333333333333,44.71666666666667,1.7333333333333334,35959.30582976341,8.266666666666667,-193.33333333333334,32.03287300353746,67.96712699646255,0.20053986,1829907,-12.721725618081463,246920.53333333333,0.0025532153,0.0025532153,12721,58.76232921510175
0.0,0.0044347807,61.05084745762712,43.96610169491525,2.2203389830508473,36128.689985990524,7.779661016949152,-204.91525423728814,33.44439622733785,66.55560377266214,0.20632787,1839861,-13.475164579829883,250064.2711864407,0.0032744631,0.0032744631,12780,59.47649054870497
0.0,0.0039623403,61.54237288135593,43.45762711864407,2.1864406779661016,36318.018322229385,7.813559322033898,-200.67796610169492,32.47999836468211,67.5200016353179,0.18821427,1849919,-13.19740990672799,252077.5593220339,0.002349822,0.002349822,12839,59.94809055453059
0.0,0.004635419,59.932203389830505,45.08474576271186,2.016949152542373,36488.04220223427,7.983050847457627,-183.05084745762713,30.3863030079763,69.61369699202369,0.20921117,1859902,-12.274197392556353,245482.30508474575,0.003144217,0.003144217,12898,58.42087515234814
0.0,0.00439003,61.71186440677966,43.32203389830509,1.9152542372881356,36675.13653421402,8.084745762711865,-216.4406779661017,34.805161623963954,65.19483837603602,0.20369935,1869954,-14.118536649171343,252771.7966101695,0.0030336273,0.0030336273,12957,60.091352515321354
0.0,0.004259884,61.13793103448276,43.827586206896555,1.9482758620689655,36848.754850149155,8.051724137931034,-218.9655172413793,35.4982266313733,64.5017733686267,0.21297273,1879947,-14.221456102850471,250420.9655172414,0.0033637632,0.0033637632,13015,59.58919268265941
0.0,0.0038899279,60.983050847457626,44.0,1.8644067796610169,37031.92083930969,8.135593220338983,-215.59322033898306,34.9791934525115,65.0208065474885,0.2166409,1889858,-14.009755702829679,249786.57627118644,0.003414765,0.003414765,13074,59.43137238963708
0.0,0.004472908,60.96551724137931,44.03448275862069,2.5344827586206895,37197.20180916786,7.4655172413793105,-193.9655172413793,31.537888933259765,68.46211106674025,0.2171048,1899837,-12.606689645723746,249714.75862068965,0.0031001244,0.0031001244,13132,59.40383851635094
0.0,0.0031982232,58.885245901639344,46.18032786885246,2.6557377049180326,37385.36702632904,7.344262295081967,-186.88524590163934,31.57880201690885,68.42119798309118,0.23522332,1909915,-12.605267425866053,241193.96721311475,0.002992006,0.002992006,13193,57.410213924091956
0.0,0.0034736774,61.30508474576271,43.728813559322035,2.4237288135593222,37573.36357688904,7.576271186440678,-188.47457627118644,30.5279481541944,69.47205184580561,0.21934375,1919876,-12.43074420606163,251105.62711864407,0.0026763638,0.0026763638,13252,59.71135286214893
0.0,0.004255861,59.36065573770492,45.68852459016394,2.622950819672131,37763.48405170441,7.377049180327869,-195.24590163934425,32.52230603149849,67.47769396850154,0.23107232,1929966,-12.805888930801878,243141.24590163934,0.003464305,0.003464305,13313,57.86645854539923
0.0,0.0039849486,59.704918032786885,45.32786885245902,2.180327868852459,37936.48950457573,7.819672131147541,-184.4262295081967,30.827443739738566,69.17255626026144,0.2319551,1939913,-12.560201049300359,244551.34426229508,0.0032598814,0.0032598814,13374,58.200854761433824
0.0,0.0035161548,60.08064516129032,44.983870967741936,2.903225806451613,38131.24522304535,7.096774193548387,-177.25806451612902,29.28499833752644,70.71500166247354,0.23061384,1949951,-12.010110224370916,246090.32258064515,0.0025158275,0.0025158275,13436,58.538444184475495
0.0,0.0036377618,58.29032258064516,46.79032258064516,3.225806451612903,38318.726965904236,6.774193548387097,-172.09677419354838,29.413585981392757,70.58641401860723,0.24879582,1959981,-11.850329092834086,238757.16129032258,0.0028360977,0.0028360977,13498,56.84220604547047
0.0,0.0045493636,58.70967741935484,46.354838709677416,3.403225806451613,38519.99882698059,6.596774193548387,-169.3548387096774,28.766252493111118,71.23374750688889,0.24662963,1969918,-11.690866880043341,240474.83870967742,0.0033372387,0.0033372387,13560,57.2456247127014
0.0,0.0038160882,59.3,45.75,2.316666666666667,38692.702100753784,7.683333333333334,-180.0,30.254491537194315,69.74550846280569,0.23205316,1979884,-12.110824157528025,242892.8,0.0031315433,0.0031315433,13620,57.8081811672193
0.0,0.0047513815,59.32786885245902,45.67213114754098,2.2295081967213113,38884.48650288582,7.770491803278689,-172.78688524590163,29.115756320721022,70.88424367927901,0.24188563,1989930,-11.988861512025297,243006.95081967214,0.0026803103,0.0026803103,13681,57.861618577598115
0.0,0.0034892422,60.377049180327866,44.65573770491803,1.9344262295081966,39065.187136650085,8.065573770491802,-190.0,31.289016416534185,68.71098358346582,0.22524564,1999976,-12.555112040350677,247304.39344262294,0.0028656125,0.0028656125,13742,58.83573728449744
0.0,0.0033997386,59.868852459016395,45.19672131147541,2.5737704918032787,39267.93155002594,7.426229508196721,-181.47540983606558,30.21560193587807,69.78439806412193,0.23936838,2009930,-12.11189122200198,245222.81967213115,0.0039173104,0.0039173104,13803,58.33719911257836
0.0,0.0028788596,60.05,44.96666666666667,2.5,39442.74323487282,7.5,-193.66666666666666,32.07296721701174,67.92703278298828,0.2221691,2019939,-12.9889442707292,245964.8,0.0026893015,0.0026893015,13863,58.5326623832423
0.0,0.004618891,59.03333333333333,46.05,2.8833333333333333,39635.16016936302,7.116666666666666,-172.33333333333334,29.16646610726434,70.83353389273564,0.22809936,2029836,-11.784678498037684,241800.53333333333,0.0030026843,0.0030026843,13923,57.54203799081644
0.0,0.0036872262,59.11290322580645,45.95161290322581,1.935483870967742,39811.99435925484,8.064516129032258,-182.74193548387098,30.73615966151885,69.26384033848116,0.24519902,2039856,-12.355331565154682,242126.4516129032,0.002721298,0.002721298,13985,57.624367771504076
0.0,0.004564878,59.20967741935484,45.854838709677416,2.032258064516129,40001.502722263336,7.967741935483871,-166.29032258064515,28.0793015126872,71.92069848731279,0.24615203,2049918,-11.496538076441466,242522.83870967742,0.0035891843,0.0035891843,14047,57.71819443636573
0.0,0.003913176,59.92063492063492,45.12698412698413,1.507936507936508,40186.73948454857,8.492063492063492,-198.0952380952381,32.71240843542688,67.28759156457313,0.24705842,2059857,-13.098703151942162,245434.92063492062,0.0029756988,0.0029756988,14110,58.39383360613813
0.0,0.0033779303,58.698412698412696,46.38095238095238,1.507936507936508,40392.54177546501,8.492063492063492,-190.63492063492063,32.15909986990583,67.8409001300942,0.24775928,2069974,-12.64477454395947,240428.6984126984,0.0026308484,0.0026308484,14173,57.22678980443303
0.0,0.0044063213,60.08064516129032,44.91935483870968,1.6451612903225807,40574.442727804184,8.35483870967742,-194.67741935483872,32.34940699484308,67.65059300515692,0.24248016,2079933,-12.774315248306364,246090.32258064515,0.0033663793,0.0033663793,14235,58.571795868743145
0.0,0.0032068891,61.301587301587304,43.666666666666664,1.492063492063492,40768.91071009636,8.507936507936508,-210.31746031746033,34.17474951976066,65.82525048023936,0.24023727,2089959,-13.649229340997081,251091.3015873016,0.0031633256,0.0031633256,14298,59.74051335578658
0.0,0.0035859065,60.377049180327866,44.67213114754098,1.901639344262295,40945.18038415909,8.098360655737705,-195.40983606557376,31.96193630609893,68.03806369390107,0.2410582,2099906,-12.819539844584158,247304.39344262294,0.0026609602,0.0026609602,14359,58.823311288739326
0.0,0.0030581658,60.95,44.05,1.55,41145.736446619034,8.45,-213.5,34.700991356753704,65.2990086432463,0.22924653,2109955,-13.531363837306284,249651.2,0.00229995,0.00229995,14419,59.38924022232208
0.0,0.0034050671,59.416666666666664,45.61666666666667,2.316666666666667,41332.042276382446,7.683333333333334,-195.0,32.65122347436235,67.34877652563767,0.23504877,2119909,-13.045807751090342,243370.66666666666,0.0026787524,0.0026787524,14479,57.92702431173418
0.0,0.0037967756,58.67741935483871,46.403225806451616,3.2580645161290325,41534.303793907166,6.741935483870968,-170.48387096774192,28.89932831850462,71.1006716814954,0.23422274,2129986,-11.70340970332592,240342.70967741936,0.0028216431,0.0028216431,14541,57.20789330698813
0.0,0.0040190285,57.868852459016395,47.22950819672131,3.0163934426229506,41714.24751162529,6.983606557377049,-174.4262295081967,30.09489345286155,69.90510654713846,0.24099363,2139862,-11.873035872428652,237030.81967213115,0.0027394132,0.0027394132,14602,56.435716123924635
0.0,0.0035224676,59.721311475409834,45.32786885245902,3.19672131147541,41915.71200633049,6.80327868852459,-180.327868852459,30.194000755888403,69.80599924411159,0.2497848,2149934,-12.142018746486276,244618.49180327868,0.003253599,0.003253599,14663,58.20810709034566
0.0,0.0040187505,58.43333333333333,46.666666666666664,3.2333333333333334,42102.016664266586,6.766666666666667,-162.83333333333334,27.900047732670014,72.09995226732998,0.25816882,2159877,-11.173049282258651,239342.93333333332,0.0030645514,0.0030645514,14723,56.967139053156856
0.0,0.0036525317,59.25,45.8,3.033333333333333,42300.853038072586,6.966666666666667,-169.66666666666666,28.379835723226087,71.62016427677392,0.25291595,2169925,-11.432591406166399,242688.0,0.0027907235,0.0027907235,14783,57.76229054105989
0.0,0.004038998,58.56666666666667,46.53333333333333,3.783333333333333,42484.03434801102,6.216666666666667,-172.66666666666666,29.282601106407487,70.71739889359249,0.26476568,2179848,-11.85620303522431,239889.06666666668,0.0028443737,0.0028443737,14843,57.09224069474451
0.0,0.0039136964,60.16393442622951,44.868852459016395,2.9672131147540983,42667.84182739258,7.032786885245901,-183.7704918032787,30.281277377406003,69.71872262259397,0.25199294,2189859,-12.088640073542742,246431.47540983607,0.0032358957,0.0032358957,14904,58.631602844916465
0.0,0.0030812256,59.85,45.2,2.433333333333333,42852.49891996384,7.566666666666666,-181.83333333333334,30.145981725286042,69.85401827471397,0.26144513,2199851,-12.11171842840002,245145.6,0.0023891057,0.0023891057,14964,58.327462784552
0.0,0.0033925213,59.53968253968254,45.523809523809526,2.507936507936508,43049.80512166023,7.492063492063492,-183.33333333333334,30.562826845744624,69.43717315425536,0.26236638,2209929,-12.337419301129705,243874.53968253967,0.0030935584,0.0030935584,15027,58.028564134202135
