TtR,Tmc,Tbt,meankl,AttC,MtR,Tmt,Ptt,TimestepsSoFar,MpbtA,surrgain,entloss,optimgain,AttNC,entropy,EpisodesSoFar,TimeElapsed,MpbtN
-71.725,20.925,339865.6,0.005643432,0.625,-40.274247937088305,82.975,80.70954268839246,299813,13.568945495983096,0.004880072,0.0,0.004880072,0.375,0.19358727,4650,11871.322858333588,86.43105450401688
-71.60526315789474,21.05263157894737,339536.84210526315,0.0032662887,0.39473684210526316,-39.74665443115567,82.89473684210526,80.59748131957117,309898,13.636899834443197,0.004752765,0.0,0.004752765,0.6052631578947368,0.21764219,4688,11981.020334243774,86.3631001655568
-72.15384615384616,20.71794871794872,340808.2051282051,0.004836691,0.358974358974359,-40.94641817849983,83.2051282051282,80.90799848858104,319936,13.302574736490401,0.0050766617,0.0,0.0050766617,0.6410256410256411,0.22441936,4727,12090.812695264816,86.69742526350959
-72.1842105263158,20.763157894736842,340722.5263157895,0.00519437,0.3157894736842105,-40.035166039174136,83.1842105263158,80.86742124501046,329905,13.24991221607868,0.0072952607,0.0,0.0072952607,0.6842105263157895,0.23169151,4765,12201.312420606613,86.75008778392133
-70.86486486486487,21.486486486486488,337864.64864864864,0.00392641,0.32432432432432434,-39.34519907395619,82.48648648648648,80.19848202840616,339919,14.116084371005222,0.004103119,0.0,0.004103119,0.6756756756756757,0.23263642,4802,12310.970848083496,85.88391562899479
-71.56756756756756,21.216216216216218,338971.6756756757,0.006690065,0.24324324324324326,-39.7852738265369,82.75675675675676,80.45091634121619,349830,13.533121218582345,0.0062514525,0.0,0.0062514525,0.7567567567567568,0.2722851,4839,12420.037536621094,86.46687878141763
-69.89189189189189,21.594594594594593,337421.8378378378,0.004960329,0.2702702702702703,-38.92161997134201,82.37837837837837,80.0989493074678,359767,15.196273587231817,0.0056017265,0.0,0.0056017265,0.7297297297297297,0.25025514,4876,12526.124029874802,84.80372641276819
-69.56410256410257,21.153846153846153,339022.76923076925,0.004247213,0.41025641025641024,-38.84977912137561,82.76923076923077,80.5013750320678,369918,15.954837080932565,0.004830151,0.0,0.004830151,0.5897435897435898,0.22407515,4915,12635.254837751389,84.04516291906745
-70.92105263157895,21.105263157894736,339105.6842105263,0.0047909715,0.21052631578947367,-39.46333142162124,82.78947368421052,80.54212724292927,379979,14.367734493602812,0.0049150377,0.0,0.0049150377,0.7894736842105263,0.25199884,4953,12742.366415262222,85.6322655063972
-69.36111111111111,21.88888888888889,336327.1111111111,0.0057994095,0.2777777777777778,-38.05538286276704,82.11111111111111,79.82868983702225,389790,15.530914864492066,0.0068957033,0.0,0.0068957033,0.7222222222222222,0.2796012,4989,12849.502926588058,84.46908513550792
-68.925,22.1,335360.0,0.0048470628,0.275,-39.7790848818011,81.875,79.62950958313033,399737,15.85774077959491,0.006518437,0.0,0.006518437,0.725,0.22119312,5029,12966.073386192322,84.14225922040507
-69.45,21.75,336896.0,0.004258298,0.45,-38.83369987484308,82.25,79.95939818193489,409945,15.582790786702546,0.004272633,0.0,0.004272633,0.55,0.21008378,5069,13080.558574914932,84.41720921329745
-71.13157894736842,19.92105263157895,343848.4210526316,0.00472856,0.18421052631578946,-40.106457815462704,83.94736842105263,81.63970224385173,419819,15.287787482331728,0.0044883117,0.0,0.0044883117,0.8157894736842105,0.2536074,5107,13184.059427022934,84.71221251766826
-69.65789473684211,21.342105263157894,338135.5789473684,0.0055893622,0.18421052631578946,-38.64395047627936,82.55263157894737,80.32279210062215,429943,15.625806101462384,0.009733155,0.0,0.009733155,0.8157894736842105,0.2609359,5145,13290.343577384949,84.37419389853763
-69.23076923076923,20.897435897435898,339968.0,0.004496234,0.38461538461538464,-39.7896078157286,83.0,80.7354904378518,439911,16.617894966964066,0.0059314333,0.0,0.0059314333,0.6153846153846154,0.23410879,5184,13401.521599531174,83.38210503303594
-70.92105263157895,20.605263157894736,341261.4736842105,0.0041382033,0.42105263157894735,-40.17530257209199,83.3157894736842,81.01109468680316,449741,14.864927436250888,0.006508447,0.0,0.006508447,0.5789473684210527,0.26036504,5222,13510.01730632782,85.13507256374912
-69.475,21.275,338534.4,0.0054638106,0.5,-39.4190252536866,82.65,80.3890005884407,459836,15.968834876741628,0.006021985,0.0,0.006021985,0.5,0.27939323,5262,13623.929698944092,84.03116512325839
-68.48717948717949,21.692307692307693,337132.3076923077,0.0048254775,0.358974358974359,-38.18342922274266,82.3076923076923,80.01308194675887,469795,16.784577507385855,0.0047382982,0.0,0.0047382982,0.6410256410256411,0.23558393,5301,13736.246963262558,83.21542249261417
-68.8157894736842,21.973684210526315,335764.2105263158,0.004392727,0.13157894736842105,-39.59815282484446,81.97368421052632,79.74226760625207,479775,16.027350333056063,0.0054052547,0.0,0.0054052547,0.868421052631579,0.22965014,5339,13847.542950868607,83.97264966694398
-69.65789473684211,21.526315789473685,337704.4210526316,0.0059807855,0.13157894736842105,-38.886247730100116,82.44736842105263,80.16309803245709,489974,15.509015560005091,0.006504881,0.0,0.006504881,0.868421052631579,0.22638437,5377,13954.3798995018,84.4909844399949
-69.02702702702703,21.7027027027027,336868.3243243243,0.006012627,0.43243243243243246,-38.32393911185105,82.24324324324324,79.99486747628072,499784,16.047257125246084,0.006232193,0.0,0.006232193,0.5675675675675675,0.2703602,5414,14062.800777673721,83.95274287475391
-69.7560975609756,21.609756097560975,337470.43902439025,0.003485945,0.6097560975609756,-39.496215371632886,82.39024390243902,80.0893940040933,509857,15.358506600770264,0.00431827,0.0,0.00431827,0.3902439024390244,0.22236083,5455,14177.745928287506,84.64149339922973
-69.71794871794872,20.974358974358974,340073.0256410256,0.0038026406,0.46153846153846156,-39.37785786061674,83.02564102564102,80.68071963937665,519859,16.023132682421643,0.0041535525,0.0,0.0041535525,0.5384615384615384,0.2446377,5494,14287.162370681763,83.97686731757835
-69.66666666666667,20.71794871794872,340703.1794871795,0.0026752225,0.46153846153846156,-39.03174462646028,83.17948717948718,80.90236806054193,529863,16.247716435320637,0.00423526,0.0,0.00423526,0.5384615384615384,0.23276919,5533,14397.276606321335,83.75228356467935
-68.8,21.65,337203.2,0.0040185084,0.575,-38.88256142484924,82.325,80.04732067528451,539765,16.424153424740947,0.006254396,0.0,0.006254396,0.425,0.22075903,5573,14510.085426330566,83.57584657525902
-68.73684210526316,21.42105263157895,338135.5789473684,0.0042313575,0.2631578947368421,-38.5025202042739,82.55263157894737,80.25967510956853,549805,16.739553068819543,0.0048296647,0.0,0.0048296647,0.7368421052631579,0.22313298,5611,14618.621903181076,83.26044693118045
-70.60526315789474,21.44736842105263,337920.0,0.0039845705,0.15789473684210525,-40.38467045946524,82.5,80.23221038916016,559915,14.436372417824538,0.00546958,0.0,0.00546958,0.8421052631578947,0.2032677,5649,14728.355390310287,85.56362758217547
-69.94594594594595,21.864864864864863,336314.8108108108,0.004385901,0.1891891891891892,-38.90132167657853,82.10810810810811,79.84708615722441,569990,14.85785629967633,0.004916864,0.0,0.004916864,0.8108108108108109,0.2072999,5686,14839.373671293259,85.14214370032369
-69.4054054054054,22.135135135135137,335318.4864864865,0.004152438,0.24324324324324326,-38.38177528027083,81.86486486486487,79.59980905799715,579990,15.229123972340096,0.00434404,0.0,0.00434404,0.7567567567567568,0.18052644,5723,14946.02434182167,84.77087602765991
-70.13513513513513,21.2972972972973,338750.2702702703,0.0049846456,0.24324324324324326,-39.69934459349846,82.70270270270271,80.38188536849769,589913,15.20177795113834,0.005761905,0.0,0.005761905,0.7567567567567568,0.21871985,5760,15053.682439088821,84.79822204886163
-69.78378378378379,21.27027027027027,338639.5675675676,0.0034439273,0.40540540540540543,-38.647116428921215,82.67567567567568,80.39675378877331,599766,15.614851429870795,0.004071226,0.0,0.004071226,0.5945945945945946,0.19885044,5797,15162.378912687302,84.3851485701292
-70.3157894736842,21.57894736842105,337381.05263157893,0.0060767042,0.2631578947368421,-39.551817369021585,82.36842105263158,80.1103754916486,609784,14.631469990393079,0.006920854,0.0,0.006920854,0.7368421052631579,0.24614993,5835,15271.060720443726,85.36853000960693
-69.15,21.65,337203.2,0.0040927352,0.4,-38.86473370938505,82.325,80.04806136894851,619843,15.97353266396875,0.0046152617,0.0,0.0046152617,0.6,0.21858467,5875,15380.961153268814,84.02646733603123
-69.7948717948718,21.23076923076923,338812.71794871794,0.0064637586,0.28205128205128205,-39.682145587399305,82.71794871794872,80.43514048606094,629917,15.625504883309473,0.006659726,0.0,0.006659726,0.717948717948718,0.25158253,5914,15488.831598043442,84.37449511669053
-68.84615384615384,21.743589743589745,336817.23076923075,0.003591112,0.41025641025641024,-38.48906551084406,82.23076923076923,79.96167434135599,639897,16.290388837473643,0.0051677064,0.0,0.0051677064,0.5897435897435898,0.237875,5953,15597.709572315216,83.70961116252637
-68.1842105263158,21.763157894736842,336734.3157894737,0.00542353,0.21052631578947367,-38.26538607842314,82.21052631578948,79.94239289452509,649870,17.122635700676433,0.005679353,0.0,0.005679353,0.7894736842105263,0.20943008,5991,15706.792845964432,82.87736429932359
-69.0,20.89189189189189,339746.5945945946,0.0035172692,0.16216216216216217,-38.079043877935355,82.94594594594595,80.73104745445652,659953,16.819325306872166,0.0035715923,0.0,0.0035715923,0.8378378378378378,0.20568217,6028,15811.146009206772,83.18067469312783
-69.61111111111111,21.694444444444443,337009.77777777775,0.005279234,0.05555555555555555,-38.95608573385559,82.27777777777777,80.00597868467801,669728,15.373658469954599,0.004598604,0.0,0.004598604,0.9444444444444444,0.2511858,6064,15918.36930012703,84.62634153004541
-68.08108108108108,21.81081081081081,336646.91891891893,0.005638279,0.08108108108108109,-37.70099196498251,82.1891891891892,79.90251602023179,679782,17.17601428400829,0.0066019907,0.0,0.0066019907,0.918918918918919,0.27816758,6101,16026.005793571472,82.82398571599172
-69.23809523809524,21.976190476190474,335872.0,0.005484337,0.3333333333333333,-39.749234065835005,82.0,79.74530314562332,689933,15.601913835730508,0.0067421845,0.0,0.0067421845,0.6666666666666666,0.2216313,6143,16143.379605293274,84.3980861642695
-67.10810810810811,21.81081081081081,336425.5135135135,0.0064606126,0.2972972972972973,-37.80662339156636,82.13513513513513,79.89364104679974,699886,18.28946476580747,0.0051535293,0.0,0.0051535293,0.7027027027027027,0.2710702,6180,16253.270668506622,81.71053523419255
-67.87179487179488,21.384615384615383,337972.5128205128,0.005727093,0.23076923076923078,-38.54562338884129,82.51282051282051,80.28252712746504,709811,17.78467224913341,0.0057355193,0.0,0.0057355193,0.7692307692307693,0.23650403,6219,16364.107609033585,82.2153277508666
-67.76315789473684,21.526315789473685,337596.63157894736,0.0059339567,0.18421052631578946,-37.60407146445723,82.42105263157895,80.15934226985378,719788,17.831044965697433,0.0063688415,0.0,0.0063688415,0.8157894736842105,0.257615,6257,16472.24833869934,82.16895503430254
-68.25,21.325,338432.0,0.004944051,0.475,-38.655017356891804,82.625,80.34726148895699,729769,17.3879414708845,0.004764968,0.0,0.004764968,0.525,0.2488814,6297,16583.879163980484,82.6120585291155
-67.8974358974359,21.17948717948718,338917.74358974356,0.004830638,0.48717948717948717,-37.85039908764872,82.74358974358974,80.47679525663894,739743,17.943167621125173,0.004399976,0.0,0.004399976,0.5128205128205128,0.24001077,6336,16696.58817267418,82.05683237887483
-69.375,21.075,339456.0,0.004443503,0.325,-39.033549064016576,82.875,80.57898781383061,749859,16.283844268382364,0.00457024,0.0,0.00457024,0.675,0.2410777,6376,16807.58359861374,83.71615573161765
-69.05128205128206,20.58974358974359,341438.358974359,0.004433692,0.1794871794871795,-39.28513023134898,83.35897435897436,81.03172474569098,759928,17.181264646688103,0.0039803986,0.0,0.0039803986,0.8205128205128205,0.24707414,6415,16911.32546401024,82.81873535331188
-68.39473684210526,21.526315789473685,337596.63157894736,0.003776016,0.2631578947368421,-38.20296292726612,82.42105263157895,80.15953760944592,769754,17.050520689706435,0.004106151,0.0,0.004106151,0.7368421052631579,0.24344835,6453,17019.68387079239,82.94947931029358
-68.35135135135135,20.972972972972972,339635.8918918919,0.005912444,0.16216216216216217,-38.308120002040425,82.91891891891892,80.6655948610226,779729,17.57575209769361,0.008175974,0.0,0.008175974,0.8378378378378378,0.27125165,6490,17125.51143527031,82.42424790230639
-67.475,21.275,338636.8,0.004152539,0.4,-38.32781012792269,82.675,80.39411529152761,789998,18.413060320462204,0.0041686585,0.0,0.0041686585,0.6,0.25971046,6530,17233.592323303223,81.58693967953779
-67.07894736842105,22.263157894736842,334794.1052631579,0.006590586,0.39473684210526316,-37.706715465768426,81.73684210526316,79.48202963570753,799749,17.97232500394505,0.007842137,0.0,0.007842137,0.6052631578947368,0.24250127,6568,17346.716825723648,82.02767499605496
-68.35,21.9,336076.8,0.0050476897,0.55,-38.20173445069392,82.05,79.8111713959987,809879,16.708039238919838,0.005617778,0.0,0.005617778,0.45,0.23593166,6608,17457.888113737106,83.29196076108016
-68.97368421052632,21.263157894736842,338566.7368421053,0.0049771047,0.21052631578947367,-39.01949677436736,82.65789473684211,80.40041366900532,819828,16.59465910749795,0.0050796266,0.0,0.0050796266,0.7894736842105263,0.25424474,6646,17565.276314496994,83.40534089250204
-66.70270270270271,22.62162162162162,333215.13513513515,0.005637288,0.35135135135135137,-36.9599141495304,81.35135135135135,79.14192802647047,829896,18.04882658197404,0.0050146277,0.0,0.0050146277,0.6486486486486487,0.28682342,6683,17670.848867177963,81.95117341802597
-68.39473684210526,21.105263157894736,339429.05263157893,0.0054722265,0.2631578947368421,-38.49652702237232,82.86842105263158,80.5557456056507,839822,17.52107009946513,0.0063620606,0.0,0.0063620606,0.7368421052631579,0.26175493,6721,17778.18180656433,82.47892990053487
-68.33333333333333,21.5,337724.95238095237,0.005256014,0.5952380952380952,-38.6878177746447,82.45238095238095,80.18305662450713,849990,17.119017112350406,0.0072267274,0.0,0.0072267274,0.40476190476190477,0.25390667,6763,17892.621271133423,82.88098288764958
-66.89473684210526,22.105263157894736,335440.84210526315,0.0044423537,0.2894736842105263,-38.14432163457583,81.89473684210526,79.62902770964408,859891,18.307172888723503,0.0042559807,0.0,0.0042559807,0.7105263157894737,0.279949,6801,18002.795236587524,81.69282711127651
-66.65789473684211,21.526315789473685,337488.84210526315,0.0050889016,0.18421052631578946,-37.843530419452634,82.39473684210526,80.15612032007651,869767,19.08658586652782,0.004399318,0.0,0.004399318,0.8157894736842105,0.25249383,6839,18111.808198213577,80.91341413347219
-66.86842105263158,21.86842105263158,336303.15789473685,0.0037051414,0.21052631578947367,-37.536596432857756,82.10526315789474,79.84491936934046,879790,18.574463742136675,0.003914911,0.0,0.003914911,0.7894736842105263,0.26677638,6877,18223.20451068878,81.42553625786331
-66.8108108108108,21.7027027027027,337089.7297297297,0.0053652134,0.1891891891891892,-36.96146727132313,82.29729729729729,80.00265048236207,889807,18.789840173704714,0.006271324,0.0,0.006271324,0.8108108108108109,0.27819023,6914,18333.657388925552,81.21015982629528
-69.55319148936171,21.06382978723404,339532.25531914894,0.0059211925,0.5319148936170213,-42.35917171775886,82.8936170212766,80.5902732568393,899822,16.104344586498744,0.008132684,0.0,0.008132684,0.46808510638297873,0.23556025,6961,18459.722193956375,83.89565541350126
-67.17948717948718,22.102564102564102,335241.8461538461,0.006896921,0.1794871794871795,-38.01563635795737,81.84615384615384,79.62304186213198,909978,17.932843158036942,0.005268294,0.0,0.005268294,0.8205128205128205,0.26856226,7000,18568.143666744232,82.06715684196307
-67.1,21.95,336076.8,0.005218077,0.525,-38.28236735424472,82.05,79.77279506480696,919911,18.247289518138103,0.00444691,0.0,0.00444691,0.475,0.2369772,7040,18676.544146060944,81.75271048186191
-67.55,21.85,336384.0,0.0044235894,0.575,-38.005555667793246,82.125,79.86190611543756,929939,17.73629672889963,0.0040926025,0.0,0.0040926025,0.425,0.2259232,7080,18789.218732595444,82.26370327110037
-67.52631578947368,21.526315789473685,337704.4210526316,0.0036078622,0.34210526315789475,-37.924606044367735,82.44736842105263,80.16399986173369,939746,18.099183557403954,0.0037528938,0.0,0.0037528938,0.6578947368421053,0.21845645,7118,18895.707782030106,81.90081644259604
-67.33333333333333,22.666666666666668,333141.3333333333,0.003927864,0.16666666666666666,-37.218416705462204,81.33333333333333,79.10466255138684,949789,17.199729037962452,0.0042147874,0.0,0.0042147874,0.8333333333333334,0.25029925,7154,19002.55755853653,82.80027096203754
-67.6923076923077,21.46153846153846,337972.5128205128,0.0057415986,0.2564102564102564,-38.21008683538578,82.51282051282051,80.22464061193251,959828,17.963078219025704,0.0051715574,0.0,0.0051715574,0.7435897435897436,0.2795583,7193,19112.091029405594,82.03692178097432
-66.85,22.425,334028.8,0.0053936397,0.5,-37.82981686348271,81.55,79.3283285811237,969969,18.03417476130168,0.0055865785,0.0,0.0055865785,0.5,0.22859372,7233,19223.735560417175,81.9658252386983
-66.89189189189189,22.513513513513512,333657.9459459459,0.006985375,0.16216216216216217,-37.71218940629557,81.45945945945945,79.24467172476876,979849,17.901043172274683,0.006746518,0.0,0.006746518,0.8378378378378378,0.28237578,7270,19330.24438548088,82.09895682772535
-67.125,22.225,334848.0,0.005168654,0.25,-39.57057032374943,81.75,79.51284546971957,989750,17.977759807690514,0.0052195312,0.0,0.0052195312,0.75,0.22626749,7310,19444.024391174316,82.02224019230951
-68.3,20.925,340275.2,0.0042054737,0.275,-38.85659183853822,83.075,80.72678654752774,999807,17.78637060969544,0.0055264616,0.0,0.0055264616,0.725,0.23094214,7350,19555.488191843033,82.21362939030456
-66.89473684210526,21.86842105263158,336303.15789473685,0.004771475,0.18421052631578946,-37.28973186808997,82.10526315789474,79.8459511404729,1009906,18.566560016558398,0.0050224946,0.0,0.0050224946,0.8157894736842105,0.24178106,7388,19663.53825688362,81.43343998344159
-67.29729729729729,21.35135135135135,338307.45945945947,0.004482521,0.16216216216216217,-37.74377238690272,82.5945945945946,80.32125794145963,1019743,18.505207804696493,0.0059626894,0.0,0.0059626894,0.8378378378378378,0.26968,7425,19771.083598136902,81.4947921953035
-66.87179487179488,21.153846153846153,339127.7948717949,0.0056904526,0.20512820512820512,-37.366326083856826,82.7948717948718,80.50635386376631,1029975,19.234800626686283,0.005045334,0.0,0.005045334,0.7948717948717948,0.26235843,7464,19875.89872431755,80.76519937331369
-67.52380952380952,21.88095238095238,336262.09523809527,0.00538813,0.3333333333333333,-39.987007878364935,82.0952380952381,79.83331683440264,1039900,17.807756311674765,0.005877806,0.0,0.005877806,0.6666666666666666,0.21942203,7506,19994.903074264526,82.19224368832522
-66.0,21.789473684210527,336734.3157894737,0.002631284,0.21052631578947367,-36.734618709176665,82.21052631578948,79.9218187086879,1049983,19.720218237743005,0.002811466,0.0,0.002811466,0.7894736842105263,0.25584406,7544,20103.71679329872,80.27978176225699
-66.87179487179488,21.307692307692307,338497.641025641,0.003330646,0.2564102564102564,-38.12498653575734,82.64102564102564,80.3626827784562,1059722,19.09364557661205,0.0032387588,0.0,0.0032387588,0.7435897435897436,0.23518589,7583,20218.047112703323,80.90635442338794
-67.29268292682927,22.146341463414632,335272.5853658537,0.0053447885,0.24390243902439024,-38.59547804966571,81.85365853658537,79.59010114093884,1069931,17.871970066375482,0.006320063,0.0,0.006320063,0.7560975609756098,0.21949233,7624,20329.75239419937,82.1280299336245
-67.76923076923077,21.512820512820515,337867.4871794872,0.0055181435,0.2564102564102564,-38.35249235326613,82.48717948717949,80.18096996142935,1079770,17.901957710814976,0.0058325776,0.0,0.0058325776,0.7435897435897436,0.20110886,7663,20440.185465335846,82.09804228918502
-68.65789473684211,20.473684210526315,342016.0,0.004994652,0.07894736842105263,-38.097029377205075,83.5,81.1412703131933,1089982,17.766597605402332,0.0047872374,0.0,0.0047872374,0.9210526315789473,0.25141847,7701,20544.535706281662,82.23340239459766
-68.0,21.45,338124.8,0.0065769637,0.2,-39.05827987488358,82.55,80.23838789378496,1099979,17.63611788046062,0.007964777,0.0,0.007964777,0.8,0.21169336,7741,20654.740861177444,82.3638821195394
-66.69444444444444,22.11111111111111,335303.1111111111,0.0038578887,0.16666666666666666,-37.54765471756421,81.86111111111111,79.61752819021193,1109828,18.52809992274897,0.0036662468,0.0,0.0036662468,0.8333333333333334,0.21844707,7777,20760.46718645096,81.47190007725101
-68.0,20.842105263157894,340291.36842105264,0.004929174,0.10526315789473684,-38.70080837547564,83.07894736842105,80.79168974508697,1119842,18.157104414994148,0.0043186126,0.0,0.0043186126,0.8947368421052632,0.1911427,7815,20866.849457979202,81.84289558500586
-69.17948717948718,20.923076923076923,340178.0512820513,0.00619634,0.15384615384615385,-39.13367957580478,83.05128205128206,80.72353453839767,1129991,16.698709911437838,0.0052655456,0.0,0.0052655456,0.8461538461538461,0.19112688,7854,20974.828259706497,83.30129008856217
