AttNC,AttC,Fce,EpisodesSoFar,TimestepsSoFar,TtR,optimgain,entropy,TimeElapsed,meankl,MtR,entloss,surrgain
1.3404255319148937,1.6595744680851063,0.117677811550152,8848,1889953,86.17021276595744,0.0004948598,1.797154,24811.028906822205,0.004453311,16.313133730303953,0.0,0.0004948598
1.6170212765957446,1.3829787234042554,0.10752554219344229,8895,1899994,76.59574468085107,0.00041502685,1.8205222,24939.843105793,0.003659868,14.50415875799624,0.0,0.00041502685
1.4782608695652173,1.5217391304347827,0.15027036901717206,8941,1909893,86.47826086956522,0.00049896695,1.83884,25082.32848262787,0.0022767128,16.58372793938794,0.0,0.00049896695
1.697674418604651,1.302325581395349,0.11897674418604652,8984,1919906,89.23255813953489,0.00023693911,1.8458326,25199.924195051193,0.001651495,16.879868402198714,0.0,0.00023693911
1.434782608695652,1.565217391304348,0.12865010351966874,9030,1929932,84.32608695652173,0.0005000117,1.8723495,25339.89024591446,0.0052886596,16.066154193033896,0.0,0.0005000117
1.434782608695652,1.565217391304348,0.11883860541097747,9076,1939789,84.1304347826087,0.00037936095,1.9156821,25464.22280216217,0.0026809794,15.799888223482288,0.0,0.00037936095
1.2307692307692308,1.7692307692307692,0.11539700711934685,9128,1949788,78.0576923076923,0.00037927652,1.9131998,25591.001560926437,0.00135285,14.879726348478131,0.0,0.00037927652
1.34,1.66,0.11461700039662306,9178,1959938,82.08,0.0005503952,1.9334456,25730.753574609756,0.0041737766,15.578402550919536,0.0,0.0005503952
1.1090909090909091,1.8909090909090909,0.15784038450832544,9233,1969891,75.87272727272727,0.00060853706,1.9365255,25855.02592730522,0.0022430525,14.76269998407166,0.0,0.00060853706
1.2884615384615385,1.7115384615384615,0.1181938780702772,9285,1979786,77.1923076923077,0.00033146463,1.913086,25983.192568540573,0.005763066,14.897407858503529,0.0,0.00033146463
1.3125,1.6875,0.13868246187363836,9333,1989826,85.0625,0.0003540751,1.8863437,26110.649819374084,0.0021797577,16.237015542539428,0.0,0.0003540751
1.7045454545454546,1.2954545454545454,0.12906293706293706,9377,1999844,93.06818181818181,0.0004926412,1.8830568,26238.60357427597,0.004264687,17.98184858421703,0.0,0.0004926412
1.5909090909090908,1.4090909090909092,0.13489828353464725,9421,2009894,93.47727272727273,6.7171226e-05,1.8708835,26367.720601558685,0.0056523997,17.627021611200032,0.0,6.7171226e-05
1.6382978723404256,1.3617021276595744,0.14154509635360701,9468,2019999,85.53191489361703,0.0003141075,1.8271571,26501.24395942688,0.0024965103,16.374818012491218,0.0,0.0003141075
1.4791666666666667,1.5208333333333333,0.15219222894222892,9516,2029868,84.0,0.00022156576,1.8035815,26620.124696969986,0.004548191,16.19350330115859,0.0,0.00022156576
1.1551724137931034,1.8448275862068966,0.13796379868895167,9574,2039763,69.41379310344827,0.0003918691,1.7978429,26742.962100982666,0.0018684979,13.535985304955128,0.0,0.0003918691
1.4901960784313726,1.5098039215686274,0.11432018961430723,9625,2049894,79.29411764705883,0.00027482046,1.7815243,26873.21698451042,0.002952174,15.209685617671855,0.0,0.00027482046
1.4791666666666667,1.5208333333333333,0.13120171756645918,9673,2059773,85.8125,0.00058120524,1.7773151,27000.08224129677,0.0041455408,16.408282885555145,0.0,0.00058120524
1.4375,1.5625,0.12477777777777778,9721,2069801,85.375,0.00072803703,1.7540586,27131.476953029633,0.002867616,16.37657179642102,0.0,0.00072803703
1.3617021276595744,1.6382978723404256,0.12198339487158566,9768,2079982,88.27659574468085,0.0006161069,1.729002,27263.88849067688,0.0021002204,17.07183073060853,0.0,0.0006161069
1.6382978723404256,1.3617021276595744,0.12891295938104447,9815,2089776,79.40425531914893,0.0003500538,1.7092189,27389.13379406929,0.0027328536,15.038485291623092,0.0,0.0003500538
