MtR,AttC,Fce,TimeElapsed,entropy,optimgain,entloss,EpisodesSoFar,AttNC,surrgain,meankl,TtR,TimestepsSoFar
14.918792498932893,0.1836734693877551,0.10514285714285718,1175.3478255271912,0.9773752,0.00082634354,0.0,1899,0.8163265306122449,0.00082634354,0.00195797,26.285714285714285,319937
13.22165499130068,0.3103448275862069,0.0930846394984326,1214.7112617492676,0.9597164,0.000727594,0.0,1957,0.6896551724137931,0.000727594,0.005790069,22.896551724137932,329965
12.735672173725156,0.2982456140350877,0.08849122807017547,1250.4262931346893,0.98825634,0.0005725235,0.0,2014,0.7017543859649122,0.0005725235,0.0015389433,22.12280701754386,339998
13.596391247471539,0.25,0.09484615384615387,1284.9301400184631,0.9879091,0.0008387356,0.0,2066,0.75,0.0008387356,0.0038817867,23.71153846153846,349769
13.205127583603725,0.2857142857142857,0.10319727891156465,1323.1106753349304,1.0149161,0.0017117653,0.0,2122,0.7142857142857143,0.0017117653,0.0060869837,23.089285714285715,359813
10.76335121218551,0.4444444444444444,0.0870890188434048,1359.1115939617157,0.9771373,0.0015081047,0.0,2194,0.5555555555555556,0.0015081047,0.0038724686,18.97222222222222,369905
14.249135663770373,0.2857142857142857,0.14707296251834065,1397.0741019248962,0.9407402,0.0018965683,0.0,2250,0.7142857142857143,0.0018965683,0.006661238,24.678571428571427,379959
11.750218840933998,0.43478260869565216,0.09961666562800779,1434.8315789699554,0.9057824,0.0014930984,0.0,2319,0.5652173913043478,0.0014930984,0.0042837057,20.44927536231884,389947
13.531955463266865,0.3770491803278688,0.10398753627598557,1471.732825756073,0.90311116,0.0009299286,0.0,2380,0.6229508196721312,0.0009299286,0.0038389289,22.737704918032787,399920
13.565712166521353,0.35,0.10350272710613558,1510.736473083496,0.88787675,0.0012832573,0.0,2440,0.65,0.0012832573,0.0023997927,23.75,409843
16.01309565709527,0.23076923076923078,0.11567695918176416,1546.7858123779297,0.90280604,0.0011754212,0.0,2492,0.7692307692307693,0.0011754212,0.0026308403,27.75,419987
12.883016787842461,0.3968253968253968,0.1285494672347063,1582.5223181247711,0.886379,0.0021961792,0.0,2555,0.6031746031746031,0.0021961792,0.008350841,21.952380952380953,429846
17.141484649885452,0.13043478260869565,0.1261876872822878,1621.0819282531738,0.8858575,0.00059794006,0.0,2601,0.8695652173913043,0.00059794006,0.0015297465,30.130434782608695,439964
13.91569170716058,0.30357142857142855,0.10537414965986396,1656.2376255989075,0.82567745,0.0012283142,0.0,2657,0.6964285714285714,0.0012283142,0.0063425153,24.714285714285715,449781
13.872199418489068,0.2982456140350877,0.09950877192982456,1692.5131850242615,0.8183044,0.001218869,0.0,2714,0.7017543859649122,0.001218869,0.0020130363,24.017543859649123,459806
14.634419030232364,0.21568627450980393,0.13045953985309292,1729.7140669822693,0.8548971,0.0011389405,0.0,2765,0.7843137254901961,0.0011389405,0.003923846,25.764705882352942,469851
16.74361668978818,0.16666666666666666,0.13906481481481478,1763.494062423706,0.88344944,0.003143377,0.0,2813,0.8333333333333334,0.003143377,0.00796934,29.020833333333332,479869
13.27023998335051,0.390625,0.11304587357189604,1803.569223165512,0.83740276,0.0019156784,0.0,2877,0.609375,0.0019156784,0.0052527324,23.0,489916
14.11320564860314,0.3157894736842105,0.10529323308270679,1840.8192656040192,0.7802059,0.002871112,0.0,2934,0.6842105263157895,0.002871112,0.007121924,24.736842105263158,499780
12.604611603809312,0.3442622950819672,0.09753743273023704,1876.2040452957153,0.7293413,0.0021390351,0.0,2995,0.6557377049180327,0.0021390351,0.0075850966,22.278688524590162,509979
18.14658305279997,0.0,0.12690000000000004,1913.4059536457062,0.7445005,0.002093686,0.0,3035,1.0,0.002093686,0.0055011422,31.725,519979
17.437495214051836,0.13333333333333333,0.12509320521619766,1947.5475771427155,0.7431029,0.0025033324,0.0,3080,0.8666666666666667,0.0025033324,0.004768086,30.444444444444443,529811
14.180380461303724,0.2857142857142857,0.10926623376623379,1986.2014517784119,0.76766306,0.0013578399,0.0,3136,0.7142857142857143,0.0013578399,0.0024486375,25.178571428571427,539855
15.182969836880913,0.25925925925925924,0.11525072994638211,2025.4592249393463,0.7818605,0.0020067093,0.0,3190,0.7407407407407407,0.0020067093,0.0038172507,26.462962962962962,549931
15.042678515400283,0.2641509433962264,0.11635225740536809,2061.896474838257,0.7180482,0.0026383423,0.0,3243,0.7358490566037735,0.0026383423,0.005776132,26.339622641509433,559899
15.799283422224896,0.22,0.1174222222222222,2097.480818748474,0.7037587,0.00238982,0.0,3293,0.78,0.00238982,0.00752856,28.12,569794
17.408115774915185,0.09090909090909091,0.12957247396566285,2135.18132853508,0.6787414,0.0012680248,0.0,3337,0.9090909090909091,0.0012680248,0.0042910753,30.318181818181817,579832
15.258384398862692,0.1836734693877551,0.10653061224489797,2169.0800428390503,0.6552435,0.0015164886,0.0,3386,0.8163265306122449,0.0015164886,0.0060162256,26.632653061224488,589863
16.188553782563893,0.1111111111111111,0.11306666666666666,2208.114949464798,0.655973,0.0017855671,0.0,3431,0.8888888888888888,0.0017855671,0.0052028704,28.266666666666666,599870
15.503251780270597,0.14893617021276595,0.11166958698372968,2245.3565306663513,0.68143433,0.0011428978,0.0,3478,0.851063829787234,0.0011428978,0.005866916,27.04255319148936,609893
18.203895642159033,0.1111111111111111,0.1282424242424243,2278.5604021549225,0.67190546,0.0023288247,0.0,3523,0.8888888888888888,0.0023288247,0.0044571348,31.622222222222224,619930
14.283994305059105,0.30357142857142855,0.10575170068027213,2319.348851919174,0.63474447,0.0016971008,0.0,3579,0.6964285714285714,0.0016971008,0.005043847,25.053571428571427,629791
15.959812393503924,0.2,0.11770758620689657,2353.677963256836,0.6494422,0.0017869461,0.0,3629,0.8,0.0017869461,0.005281144,28.0,639855
14.47142251149963,0.32142857142857145,0.11684689557942737,2390.6218559741974,0.5971173,0.003034668,0.0,3685,0.6785714285714286,0.003034668,0.0072586318,25.303571428571427,649785
14.612406296290374,0.25925925925925924,0.1110032246477708,2432.6682484149933,0.5381492,0.0031431515,0.0,3739,0.7407407407407407,0.0031431515,0.008372093,25.90740740740741,659873
16.817797276375718,0.14893617021276595,0.11940425531914894,2466.9616219997406,0.5668642,0.0022019043,0.0,3786,0.851063829787234,0.0022019043,0.0055711237,29.851063829787233,669882
16.53045207232409,0.13043478260869565,0.1151304347826087,2503.9278042316437,0.60456103,0.0026733223,0.0,3832,0.8695652173913043,0.0026733223,0.0058623683,28.782608695652176,679888
15.512472583697354,0.2,0.11128,2540.4733674526215,0.6307148,0.0015744438,0.0,3882,0.8,0.0015744438,0.0026767692,27.82,689900
16.105985882087918,0.20408163265306123,0.11827658765369503,2574.6127948760986,0.6284714,0.0020301437,0.0,3931,0.7959183673469388,0.0020301437,0.003986193,28.3265306122449,699796
16.66400924944396,0.22,0.13680351237678193,2613.8180301189423,0.68469226,0.0015886505,0.0,3981,0.78,0.0015886505,0.005552788,28.76,709825
14.374328526009958,0.3103448275862069,0.10477517623063254,2651.9062876701355,0.6584773,0.0012984542,0.0,4039,0.6896551724137931,0.0012984542,0.0069090887,25.29310344827586,719985
15.705009302373353,0.20408163265306123,0.13379591836734694,2687.820652961731,0.64456165,0.0008551384,0.0,4088,0.7959183673469388,0.0008551384,0.0024314525,27.367346938775512,729751
16.0332465849469,0.1836734693877551,0.11307411385606875,2723.0070662498474,0.6451105,0.001874733,0.0,4137,0.8163265306122449,0.001874733,0.0075948006,28.020408163265305,739780
15.887793503821424,0.25,0.13479332581045167,2758.7231731414795,0.62006557,0.001464325,0.0,4189,0.75,0.001464325,0.0042479783,27.73076923076923,749757
14.371775104864122,0.2727272727272727,0.13016702296578353,2793.87322807312,0.6366278,0.0018317535,0.0,4244,0.7272727272727273,0.0018317535,0.0044959025,25.21818181818182,759916
15.162094530607888,0.2909090909090909,0.11899485495212835,2833.6398632526398,0.6791455,0.001474186,0.0,4299,0.7090909090909091,0.001474186,0.0051342864,26.727272727272727,769808
15.488735870457607,0.25925925925925924,0.11442124953236063,2870.133621454239,0.707245,0.0022536723,0.0,4353,0.7407407407407407,0.0022536723,0.003606032,26.574074074074073,779886
16.601440615727178,0.1875,0.11877460794127463,2904.897782087326,0.66464466,0.0030838044,0.0,4401,0.8125,0.0030838044,0.008356044,29.104166666666668,789791
13.066138350387583,0.42424242424242425,0.11903595550774414,2942.7391419410706,0.6557528,0.0041493224,0.0,4467,0.5757575757575758,0.0041493224,0.011216436,22.651515151515152,799879
15.960226123938131,0.23076923076923078,0.13602564102564105,2977.1193912029266,0.6467262,0.0022755065,0.0,4519,0.7692307692307693,0.0022755065,0.0074071456,27.634615384615383,809899
15.15024455881571,0.21568627450980393,0.11314097126673191,3013.2096531391144,0.622223,0.0022317567,0.0,4570,0.7843137254901961,0.0022317567,0.0045648124,26.627450980392158,819960
17.585897083619077,0.06976744186046512,0.12455813953488373,3049.7721178531647,0.63138616,0.001516476,0.0,4613,0.9302325581395349,0.001516476,0.004410833,31.13953488372093,829967
15.717459591304957,0.20408163265306123,0.11091748003549248,3085.6661896705627,0.6128636,0.003110083,0.0,4662,0.7959183673469388,0.003110083,0.007549464,27.3265306122449,839757
13.99787522975439,0.3389830508474576,0.10794281598511232,3121.321137905121,0.5818156,0.0020176377,0.0,4721,0.6610169491525424,0.0020176377,0.0045985775,24.610169491525422,849849
16.174264517335214,0.35714285714285715,0.13729370577081643,3157.2331194877625,0.5613619,0.0032221894,0.0,4777,0.6428571428571429,0.0032221894,0.0106671965,27.392857142857142,859921
17.59638145833115,0.13043478260869565,0.12226086956521741,3195.7101826667786,0.5268362,0.0029128226,0.0,4823,0.8695652173913043,0.0029128226,0.007681358,30.565217391304348,869927
16.309404868427343,0.13043478260869565,0.121226411085955,3231.6386864185333,0.5014831,0.0036615012,0.0,4869,0.8695652173913043,0.0036615012,0.006293922,28.52173913043478,879991
15.084139002915725,0.14893617021276595,0.11381560283687944,3270.446221113205,0.5227044,0.0024876695,0.0,4916,0.851063829787234,0.0024876695,0.008196011,26.70212765957447,890000
17.207055152833963,0.15217391304347827,0.1471111111111111,3304.95342874527,0.4977114,0.00070036313,0.0,4962,0.8478260869565217,0.00070036313,0.003235884,30.195652173913043,899791
17.547448829398792,0.13043478260869565,0.12347826086956525,3341.7981412410736,0.45339975,0.0031871262,0.0,5008,0.8695652173913043,0.0031871262,0.009634768,30.869565217391305,909797
17.67273333336788,0.1111111111111111,0.12882290212918235,3379.6467690467834,0.46582362,0.0011693469,0.0,5053,0.8888888888888888,0.0011693469,0.002210849,31.4,919854
16.064312144945617,0.23529411764705882,0.1150775268945715,3414.908159971237,0.45459053,0.0028071916,0.0,5104,0.7647058823529411,0.0028071916,0.008749726,27.92156862745098,929850
15.046060909840488,0.3684210526315789,0.12510214211475323,3453.5638484954834,0.41810223,0.0030069787,0.0,5161,0.631578947368421,0.0030069787,0.008052233,26.035087719298247,939787
17.779055175827462,0.14893617021276595,0.12699477795520264,3488.149719953537,0.48055786,0.0016058525,0.0,5208,0.851063829787234,0.0016058525,0.00633591,30.80851063829787,949838
18.802635157469194,0.09090909090909091,0.1325785123966942,3523.750961780548,0.51065004,0.0026319565,0.0,5252,0.9090909090909091,0.0026319565,0.005292052,32.5,959896
16.447045993136133,0.23076923076923078,0.12404983933372679,3560.788895845413,0.5093376,0.002000238,0.0,5304,0.7692307692307693,0.002000238,0.0050505456,28.596153846153847,969954
16.25751917882932,0.22,0.11843636363636363,3596.083446264267,0.48826295,0.0026406602,0.0,5354,0.78,0.0026406602,0.0059488104,28.74,979751
18.28407656016114,0.13043478260869565,0.13595027352155767,3634.078205347061,0.48269632,0.0035019638,0.0,5400,0.8695652173913043,0.0035019638,0.0077422354,31.869565217391305,989837
16.876588830436198,0.13043478260869565,0.12628985507246374,3671.133227825165,0.4418337,0.0028568222,0.0,5446,0.8695652173913043,0.0028568222,0.0052225143,29.782608695652176,999845
16.999086392824122,0.16666666666666666,0.1211517094017094,3706.3953981399536,0.39892554,0.003068155,0.0,5494,0.8333333333333334,0.003068155,0.0060492023,30.0625,1009891
17.03485312777417,0.16666666666666666,0.1393333333333333,3742.8977227211,0.34478417,0.0019988045,0.0,5542,0.8333333333333334,0.0019988045,0.008014896,29.645833333333332,1019899
16.6092148885521,0.16666666666666666,0.12636111111111112,3779.88743019104,0.3192303,0.0031463166,0.0,5590,0.8333333333333334,0.0031463166,0.0075639626,29.875,1029941
17.956446039400333,0.13043478260869565,0.1271936758893281,3815.61599111557,0.271867,0.0028237335,0.0,5636,0.8695652173913043,0.0028237335,0.006407665,31.32608695652174,1039959
17.796435284001774,0.09090909090909091,0.12499999999999999,3852.660123348236,0.26398647,0.003206157,0.0,5680,0.9090909090909091,0.003206157,0.005565811,31.25,1049963
19.463140016903882,0.09090909090909091,0.13663636363636367,3886.4519567489624,0.26653913,0.0038851227,0.0,5724,0.9090909090909091,0.0038851227,0.0062174452,34.15909090909091,1059967
16.982895846767146,0.1875,0.12365236634391079,3921.588150501251,0.26420557,0.002416913,0.0,5772,0.8125,0.002416913,0.010286363,29.833333333333332,1069958
17.91332122757681,0.1111111111111111,0.14675555555555556,3956.866846561432,0.32337952,0.0025838208,0.0,5817,0.8888888888888888,0.0025838208,0.006653006,31.155555555555555,1079963
16.890598589496264,0.14893617021276595,0.11736170212765959,3992.3947100639343,0.3009137,0.0033002265,0.0,5864,0.851063829787234,0.0033002265,0.0045836745,29.340425531914892,1089970
18.088609814926766,0.09090909090909091,0.12745454545454546,4031.5748336315155,0.2888588,0.0025330163,0.0,5908,0.9090909090909091,0.0025330163,0.00398956,31.863636363636363,1099984
18.03502961090632,0.15217391304347827,0.12816257088846883,4067.133094549179,0.2806866,0.00241469,0.0,5954,0.8478260869565217,0.00241469,0.0045829117,31.82608695652174,1109765
19.45907421137035,0.024390243902439025,0.1349268292682927,4102.137955904007,0.30709434,0.0028115623,0.0,5995,0.975609756097561,0.0028115623,0.0053185984,33.73170731707317,1119766
18.434665638571108,0.06976744186046512,0.13060465116279069,4138.583500146866,0.29562873,0.002331552,0.0,6038,0.9302325581395349,0.002331552,0.008639514,32.651162790697676,1129769
16.555824569885043,0.16666666666666666,0.11742741935483875,4170.028472185135,0.2834983,0.0019191422,0.0,6086,0.8333333333333334,0.0019191422,0.007738668,29.0625,1139823
17.17826212231691,0.16666666666666666,0.12709798534798536,4209.579478740692,0.22664437,0.0013802475,0.0,6134,0.8333333333333334,0.0013802475,0.0048064967,30.333333333333332,1149863
17.192597684076553,0.09090909090909091,0.12290909090909091,4247.838971853256,0.19537163,0.0031822189,0.0,6178,0.9090909090909091,0.0031822189,0.0079825455,30.727272727272727,1159871
17.76568072500584,0.15217391304347827,0.13246376256348746,4281.523372888565,0.19851108,0.0021385872,0.0,6224,0.8478260869565217,0.0021385872,0.0049567986,30.565217391304348,1169960
19.15853699217296,0.04878048780487805,0.13841114982578398,4322.290011405945,0.19840194,0.001669043,0.0,6265,0.9512195121951219,0.001669043,0.006522268,33.90243902439025,1179760
17.87341829085852,0.20833333333333334,0.12938958332373687,4357.54268860817,0.22625212,0.0023840924,0.0,6313,0.7916666666666666,0.0023840924,0.0063644866,31.104166666666668,1189984
16.92883073093056,0.22916666666666666,0.12251199443131494,4393.537551641464,0.21480355,0.0045145913,0.0,6361,0.7708333333333334,0.0045145913,0.007509817,29.854166666666668,1199787
18.651459662805514,0.047619047619047616,0.13161904761904766,4432.225082397461,0.22059627,0.0019094544,0.0,6403,0.9523809523809523,0.0019094544,0.004494039,32.904761904761905,1209791
19.479648609630726,0.047619047619047616,0.14769000933706816,4466.534286022186,0.23893707,0.004950361,0.0,6445,0.9523809523809523,0.004950361,0.009458623,34.30952380952381,1219811
19.160597516174015,0.13333333333333333,0.14099931199985402,4503.635078430176,0.182251,0.0028490967,0.0,6490,0.8666666666666667,0.0028490967,0.008038615,33.111111111111114,1229797
19.274485989556567,0.06976744186046512,0.1400331511449291,4540.004693508148,0.1653384,0.0022825913,0.0,6533,0.9302325581395349,0.0022825913,0.005395141,33.93023255813954,1239912
17.656145258226875,0.22448979591836735,0.1479332823295349,4574.1833572387695,0.15549517,0.0022260216,0.0,6582,0.7755102040816326,0.0022260216,0.006777916,30.653061224489797,1249931
17.47410629269981,0.14893617021276595,0.12255319148936171,4613.731981039047,0.15986404,0.002057137,0.0,6629,0.851063829787234,0.002057137,0.00863097,30.638297872340427,1259992
18.651853735567716,0.1956521739130435,0.1374312802764151,4650.009572505951,0.13588713,0.0031035934,0.0,6675,0.8043478260869565,0.0031035934,0.008292693,32.08695652173913,1269781
18.229695055618084,0.1875,0.14196588826696865,4682.254287719727,0.15534447,0.0019430458,0.0,6723,0.8125,0.0019430458,0.0070025283,31.6875,1279850
19.120533347308292,0.13043478260869565,0.1348198757763975,4722.772047519684,0.09157563,0.0020303153,0.0,6769,0.8695652173913043,0.0020303153,0.008368667,33.30434782608695,1289892
19.126752838084304,0.09090909090909091,0.13427272727272727,4756.410057067871,0.082649216,0.0024033266,0.0,6813,0.9090909090909091,0.0024033266,0.009220242,33.56818181818182,1299896
18.135552743645842,0.1702127659574468,0.13164559397984768,4793.847377538681,0.010069332,0.0031928986,0.0,6860,0.8297872340425532,0.0031928986,0.009253697,31.97872340425532,1309882
20.9749217371914,0.0,0.148,4834.192537307739,-0.030612998,0.0039521256,0.0,6900,1.0,0.0039521256,0.00792586,37.0,1319882
21.238050374945367,0.09523809523809523,0.1495449966208294,4867.796731233597,-0.033314437,0.0038388977,0.0,6942,0.9047619047619048,0.0038388977,0.006541324,36.38095238095238,1329782
17.998957917931538,0.27450980392156865,0.14135184220114397,4908.032575368881,-0.089485236,0.0045057037,0.0,6993,0.7254901960784313,0.0045057037,0.008691006,31.0,1339908
20.055542255851552,0.11363636363636363,0.14687053988823898,4942.944402694702,-0.06590151,0.0025394836,0.0,7037,0.8863636363636364,0.0025394836,0.008171933,35.40909090909091,1349811
20.376874219457086,0.09302325581395349,0.143149855590888,4976.653045654297,-0.08010223,0.0030584808,0.0,7080,0.9069767441860465,0.0030584808,0.008776055,35.41860465116279,1359847
22.07598948606495,0.024390243902439025,0.1541463414634147,5017.654736280441,-0.06797793,0.0030893749,0.0,7121,0.975609756097561,0.0030893749,0.0059650037,38.53658536585366,1369848
20.539338219716313,0.047619047619047616,0.14558441558441557,5054.279859542847,-0.029108102,0.0029568123,0.0,7163,0.9523809523809523,0.0029568123,0.008345265,36.142857142857146,1379904
19.3113667852343,0.13043478260869565,0.1369399585921325,5093.052667856216,-0.05862035,0.0040184683,0.0,7209,0.8695652173913043,0.0040184683,0.009461396,33.76086956521739,1389932
20.543766673559794,0.24444444444444444,0.1546601988825992,5128.52748632431,-0.095897734,0.004174568,0.0,7254,0.7555555555555555,0.004174568,0.007882092,35.17777777777778,1399989
19.398533271637724,0.11627906976744186,0.14439741319499322,5162.801066398621,-0.16635308,0.003169845,0.0,7297,0.8837209302325582,0.003169845,0.009203227,33.906976744186046,1409952
20.27748346611325,0.047619047619047616,0.14304761904761903,5199.060245275497,-0.17957102,0.0026203336,0.0,7339,0.9523809523809523,0.0026203336,0.009762512,35.76190476190476,1419956
20.04404927430599,0.047619047619047616,0.14114285714285715,5238.177452087402,-0.22017898,0.002989116,0.0,7381,0.9523809523809523,0.002989116,0.008614944,35.285714285714285,1429972
21.864824765031393,0.0,0.15280000000000002,5272.707469940186,-0.19757894,0.002481485,0.0,7421,1.0,0.002481485,0.00590055,38.2,1439972
21.037761724605694,0.0,0.14750000000000002,5309.315458059311,-0.21011211,0.0028501533,0.0,7461,1.0,0.0028501533,0.007109673,36.875,1449972
22.04276142776019,0.0,0.15440000000000004,5345.727835416794,-0.21522385,0.0017715911,0.0,7501,1.0,0.0017715911,0.0065419716,38.6,1459972
20.344337989962412,0.0,0.1451,5380.020799636841,-0.19424285,0.0021195237,0.0,7541,1.0,0.0021195237,0.004242572,36.275,1469972
19.626298623281837,0.024390243902439025,0.1395121951219512,5419.67497086525,-0.17710058,0.0028062218,0.0,7582,0.975609756097561,0.0028062218,0.005521963,34.8780487804878,1479973
21.7877130414305,0.0,0.15299999999999997,5456.670348405838,-0.17958014,0.003534272,0.0,7622,1.0,0.003534272,0.0035773986,38.25,1489973
20.957532832354783,0.0,0.1478,5488.99643611908,-0.14238465,0.0017509003,0.0,7662,1.0,0.0017509003,0.0048974175,36.95,1499973
20.84921104807451,0.0,0.14499999999999996,5525.078495264053,-0.1458581,0.002562043,0.0,7702,1.0,0.002562043,0.008094696,36.25,1509973
20.59430869968347,0.0,0.1435,5561.199401378632,-0.1415078,0.00096033595,0.0,7742,1.0,0.00096033595,0.0028343569,35.875,1519973
20.201430908869757,0.0,0.1419,5596.198556184769,-0.17060086,0.0010696151,0.0,7782,1.0,0.0010696151,0.010516027,35.475,1529973
19.34331106689326,0.024390243902439025,0.13317073170731708,5635.518066167831,-0.1236809,0.0018180943,0.0,7823,0.975609756097561,0.0018180943,0.0054043448,33.292682926829265,1539976
19.11952736911676,0.047619047619047616,0.1333333333333333,5673.117535114288,-0.1009378,0.002296769,0.0,7865,0.9523809523809523,0.002296769,0.007370665,33.333333333333336,1549978
18.0983854529431,0.0,0.12810000000000005,5706.526473760605,-0.16703019,0.002584145,0.0,7905,1.0,0.002584145,0.009515596,32.025,1559978
17.606772518077527,0.0,0.12280000000000002,5745.31661772728,-0.1527182,0.0011248955,0.0,7945,1.0,0.0011248955,0.003568864,30.7,1569978
16.75610580974738,0.024390243902439025,0.1169756097560976,5779.999704122543,-0.09884564,0.0022077102,0.0,7986,0.975609756097561,0.0022077102,0.005704718,29.24390243902439,1579979
16.784795184800856,0.047619047619047616,0.11809523809523816,5816.826583623886,-0.053793397,0.0027879335,0.0,8028,0.9523809523809523,0.0027879335,0.0074257804,29.523809523809526,1589981
16.670193684712196,0.11363636363636363,0.11892137592137592,5860.848216295242,-0.0471644,0.0008404343,0.0,8072,0.8863636363636364,0.0008404343,0.003701716,29.522727272727273,1599922
17.612457699370037,0.06976744186046512,0.1251162790697675,5895.303070306778,0.0064898124,0.00340195,0.0,8115,0.9302325581395349,0.00340195,0.007551027,31.27906976744186,1609925
19.234744846698156,0.047619047619047616,0.1361904761904762,5930.906545639038,-0.021976732,0.0027669098,0.0,8157,0.9523809523809523,0.0027669098,0.009245199,34.04761904761905,1619927
