TimeElapsed,TimestepsSoFar,EpisodesSoFar,meankl,optimgain,TtR,Fce,surrgain,AttNC,entropy,AttC,MtR,entloss
3871.383115530014,479825,2730,0.004728905,0.0026557099,25.264150943396228,0.10105660377358491,0.0026557099,0.7547169811320755,0.51142573,0.24528301886792453,14.390905077923625,0.0
3951.1691513061523,489830,2775,0.002420329,0.002216388,27.822222222222223,0.11128888888888891,0.002216388,0.8888888888888888,0.5147682,0.1111111111111111,15.905176136436154,0.0
4031.623115301132,499836,2821,0.002666896,0.002136026,28.52173913043478,0.13573913043478264,0.002136026,0.8695652173913043,0.5141786,0.13043478260869565,16.120758639333648,0.0
4125.666391372681,509840,2863,0.0058190743,0.0028101066,30.30952380952381,0.12123809523809526,0.0028101066,0.9523809523809523,0.530649,0.047619047619047616,17.198288312321058,0.0
4202.70734000206,519846,2907,0.0034384502,0.0028851395,30.84090909090909,0.12336363636363638,0.0028851395,0.9090909090909091,0.5412706,0.09090909090909091,17.461729088559895,0.0
4292.540343284607,529872,2951,0.0011643114,0.0013145432,31.181818181818183,0.12804195804195803,0.0013145432,0.9090909090909091,0.5388701,0.09090909090909091,18.173452792306648,0.0
4376.148594856262,539873,2992,0.0031128905,0.0021896388,31.21951219512195,0.12487804878048783,0.0021896388,0.975609756097561,0.5106506,0.024390243902439025,17.59876298850705,0.0
4466.450306892395,549888,3037,0.002746873,0.0017515244,29.88888888888889,0.12193580246913582,0.0017515244,0.8888888888888888,0.5382478,0.1111111111111111,17.0858242473072,0.0
4552.026397228241,559964,3087,0.004923874,0.0021416931,28.5,0.12158358974358978,0.0021416931,0.8,0.4962457,0.2,16.220178409396002,0.0
4631.478623390198,569763,3133,0.004924131,0.0026786732,28.130434782608695,0.12217805383022778,0.0026786732,0.8478260869565217,0.4766334,0.15217391304347827,16.326218010936426,0.0
4716.080926179886,579763,3173,0.002539024,0.0019939118,33.3,0.13320000000000004,0.0019939118,1.0,0.5036652,0.0,19.0111148628069,0.0
4792.2858073711395,589764,3214,0.0042601274,0.00289917,32.51219512195122,0.13004878048780488,0.00289917,0.975609756097561,0.5156038,0.024390243902439025,18.50886074583647,0.0
4887.296440124512,599783,3263,0.0065291366,0.0018402252,29.163265306122447,0.11948688046647232,0.0018402252,0.8163265306122449,0.49289906,0.1836734693877551,16.362053314738954,0.0
4964.646679878235,609788,3306,0.0040507624,0.0014424148,34.0,0.136,0.0014424148,0.9302325581395349,0.49952993,0.06976744186046512,19.37340568152173,0.0
5051.18542599678,619798,3352,0.003957682,0.0037390594,30.02173913043478,0.14600000000000005,0.0037390594,0.8695652173913043,0.51841396,0.13043478260869565,17.33342368122826,0.0
5134.8431742191315,629867,3401,0.01008237,0.0027232224,28.06122448979592,0.12711058311058313,0.0027232224,0.8163265306122449,0.50796497,0.1836734693877551,16.14223433208835,0.0
5210.595744848251,639910,3450,0.0035722996,0.0024634628,28.244897959183675,0.11852207549686539,0.0024634628,0.8163265306122449,0.48639897,0.1836734693877551,16.1865702246013,0.0
5299.318708181381,649912,3492,0.0042602834,0.0017917996,33.857142857142854,0.13542857142857143,0.0017917996,0.9523809523809523,0.45012128,0.047619047619047616,19.439414997279943,0.0
5388.918235063553,659923,3537,0.007109642,0.0015093032,28.57777777777778,0.12048253968253968,0.0015093032,0.8888888888888888,0.45919806,0.1111111111111111,16.283872442584464,0.0
