TimeElapsed,surrgain,Tbt,Ptt,AttC,MpbtN,Tmt,meankl,optimgain,entropy,TtR,entloss,Tmc,MpbtA,MtR,AttNC,EpisodesSoFar,TimestepsSoFar
6987.973578929901,0.001625415,324949.3333333333,77.24698045619836,2.1333333333333333,65.15107930456965,79.33333333333333,0.0014284622,0.001625415,0.38501388,-155.33333333333334,0.0,24.666666666666668,34.84892069543036,-30.55900681570915,0.8666666666666667,3014,149846
7112.348834037781,0.0032221954,322519.04,76.69256111366698,2.42,66.21583439798144,78.74,0.0065945713,0.0032221954,0.30081972,-156.66,0.0,25.26,33.78416560201857,-31.406578398913954,0.58,3064,159987
7225.575233221054,0.005173403,320073.14285714284,76.12200113721276,0.7857142857142857,63.70524902085557,78.14285714285714,0.010161953,0.005173403,0.36515585,-149.5,0.0,25.88095238095238,36.29475097914443,-30.183327940453026,2.2142857142857144,3106,169924
7344.726782798767,0.0023846847,319658.6666666667,76.04556533888162,2.2083333333333335,63.95182104155102,78.04166666666667,0.004832255,0.0023846847,0.38906792,-149.875,0.0,25.958333333333332,36.048178958448986,-30.161511905058543,0.7916666666666666,3154,179777
7466.39102935791,0.0017298065,322246.5306122449,76.63355756160905,2.4081632653061225,62.132329013076316,78.6734693877551,0.0035198538,0.0017298065,0.3724312,-146.87755102040816,0.0,25.3265306122449,37.867670986923706,-29.408733552520488,0.5918367346938775,3203,189975
7582.117870569229,0.0018213466,315950.54545454547,75.19827934333324,1.75,61.568538270898785,77.13636363636364,0.0033081232,0.0018213466,0.38593203,-142.63636363636363,0.0,26.863636363636363,38.431461729101215,-28.653400213758598,1.25,3247,199881
7700.96844959259,0.0021851636,320823.652173913,76.30964434469801,1.826086956521739,61.97529314910465,78.32608695652173,0.0052419836,0.0021851636,0.35047483,-145.6304347826087,0.0,25.67391304347826,38.02470685089533,-29.27530285058007,1.173913043478261,3293,209838
7816.2554450035095,0.0027202552,323025.45454545453,76.79665441510132,1.0454545454545454,62.56965632942622,78.86363636363636,0.0067232116,0.0027202552,0.38902172,-148.0909090909091,0.0,25.15909090909091,37.43034367057378,-30.010684706259926,1.9545454545454546,3337,219849
7934.508970975876,0.0025233002,315748.17391304346,75.15119418404643,2.130434782608696,62.341152192953004,77.08695652173913,0.0054852366,0.0025233002,0.3701122,-144.3913043478261,0.0,26.91304347826087,37.658847807046996,-28.2231414140251,0.8695652173913043,3383,229897
8050.91858959198,0.0030809566,317626.1818181818,75.56570501853959,1.1818181818181819,62.15417030697443,77.54545454545455,0.009941577,0.0030809566,0.41157362,-144.8181818181818,0.0,26.477272727272727,37.845829693025564,-28.90570799799052,1.8181818181818181,3427,239855
8189.543209314346,0.004737444,321497.358490566,76.4602450196808,2.547169811320755,72.09842329861496,78.49056603773585,0.0074317027,0.004737444,0.41875342,-169.9811320754717,0.0,25.50943396226415,27.90157670138503,-35.64083436558839,0.4528301886792453,3480,249802
8306.385290384293,0.0030544964,312297.2444444444,74.35047372338283,1.488888888888889,60.5497237776691,76.24444444444444,0.0067840707,0.0030544964,0.38257384,-138.8,0.0,27.77777777777778,39.45027622233091,-28.119093733826492,1.511111111111111,3525,259899
8422.90919995308,0.0011785441,318304.7111111111,75.73400585640412,2.088888888888889,59.31129286977479,77.71111111111111,0.0022656,0.0011785441,0.3801374,-138.53333333333333,0.0,26.288888888888888,40.68870713022519,-27.928395626269463,0.9111111111111111,3570,269855
8540.4477353096,0.0022812185,319577.04347826086,76.02556663990806,2.0217391304347827,61.46617348863942,78.02173913043478,0.0048708403,0.0022812185,0.34933424,-143.93478260869566,0.0,25.97826086956522,38.53382651136057,-28.73486743312045,0.9782608695652174,3616,279841
8656.717447280884,0.0020222515,320418.9090909091,76.20080846931545,1.1363636363636365,61.04564884026322,78.22727272727273,0.0055640372,0.0020222515,0.3556209,-143.3181818181818,0.0,25.795454545454547,38.9543511597368,-28.691591718007178,1.8636363636363635,3660,289948
8773.823013544083,0.0032052642,320512.0,76.23931575852178,1.6363636363636365,61.093546773332605,78.25,0.006471761,0.0032052642,0.37879395,-143.45454545454547,0.0,25.75,38.90645322666738,-28.52669014491158,1.3636363636363635,3704,299827
8893.554927110672,0.001747349,314663.8222222222,74.90529831472229,1.8888888888888888,60.37360630041498,76.82222222222222,0.0041614906,0.001747349,0.34352484,-139.13333333333333,0.0,27.177777777777777,39.62639369958503,-27.70458865232569,1.1111111111111112,3749,309798
9008.868992567062,0.0028766398,315748.17391304346,75.13823822503805,1.1521739130434783,58.33468607445075,77.08695652173913,0.009104959,0.0028766398,0.35601377,-135.06521739130434,0.0,26.934782608695652,41.66531392554923,-27.917577319260506,1.8478260869565217,3795,319909
9125.12401342392,0.0021972584,320010.89361702127,76.12632675339408,1.8297872340425532,58.71276910525721,78.12765957446808,0.0044711484,0.0021972584,0.34904796,-137.80851063829786,0.0,25.872340425531913,41.2872308947428,-27.955994385771113,1.1702127659574468,3842,329985
9240.72881603241,0.0032674056,313076.8695652174,74.5433530148712,1.7173913043478262,55.196117177388665,76.43478260869566,0.0062309,0.0032674056,0.28897238,-126.65217391304348,0.0,27.565217391304348,44.80388282261134,-26.307462031642153,1.2826086956521738,3888,339840
9358.354851961136,0.0022268062,315740.59574468085,75.13823036971367,1.2127659574468086,58.06507182182152,77.08510638297872,0.004672178,0.0022268062,0.31568024,-134.2340425531915,0.0,26.93617021276596,41.93492817817849,-28.007076976497352,1.7872340425531914,3935,349961
9476.86194562912,0.0038724141,316509.0909090909,75.29697390795685,1.2272727272727273,55.07622366695467,77.27272727272727,0.0068670157,0.0038724141,0.3074179,-127.9090909090909,0.0,26.772727272727273,44.92377633304531,-26.486002830327255,1.7727272727272727,3979,359782
9591.907860517502,0.003257492,315926.26086956525,75.19527000177825,0.782608695652174,56.20972608179932,77.1304347826087,0.008784725,0.003257492,0.32566696,-130.17391304347825,0.0,26.869565217391305,43.79027391820069,-26.705721630377536,2.217391304347826,4025,369931
9705.059101343155,0.0041533364,314390.7555555556,74.8270622100425,1.4,57.42296431171828,76.75555555555556,0.0076699667,0.0041533364,0.32498965,-132.66666666666666,0.0,27.266666666666666,42.57703568828171,-27.041379032247566,1.6,4070,379945
9823.037432909012,0.0031960641,316089.1914893617,75.20330798484582,1.8297872340425532,58.0435659003428,77.17021276595744,0.006319427,0.0031960641,0.26849496,-134.68085106382978,0.0,26.872340425531913,41.956434099657216,-27.704081566709437,1.1702127659574468,4117,389797
9937.270021438599,0.0020722656,314501.5652173913,74.85411411366137,0.8913043478260869,54.61788400414745,76.78260869565217,0.006449711,0.0020722656,0.27156857,-125.8695652173913,0.0,27.23913043478261,45.382115995852544,-26.007023373690814,2.108695652173913,4163,399874
10051.894044399261,0.003012986,315213.9130434783,75.01752245145049,0.5,54.08381554274991,76.95652173913044,0.0045484155,0.003012986,0.29416326,-124.95652173913044,0.0,27.065217391304348,45.91618445725008,-26.358658218185003,2.5,4209,409917
10165.868311882019,0.0025020635,312206.22222222225,74.32859046769374,0.8,56.476159313769706,76.22222222222223,0.010848651,0.0025020635,0.3525399,-129.33333333333334,0.0,27.8,43.52384068623029,-26.857813879173193,2.2,4254,419846
10286.713820695877,0.003999302,319897.6,76.09842105165718,1.98,63.4410692246551,78.1,0.006221223,0.003999302,0.3238666,-148.86,0.0,25.9,36.55893077534489,-30.170902784932,1.02,4304,429974
10396.869208335876,0.0024582657,310923.63636363635,74.0365341209157,1.0,54.68182480061273,75.9090909090909,0.006341563,0.0024582657,0.31772834,-124.70454545454545,0.0,28.113636363636363,45.318175199387284,-25.417086427545556,2.0,4348,439785
10509.410027742386,0.0015678161,312720.6956521739,74.4329431145162,0.7391304347826086,54.97556893105436,76.34782608695652,0.0038726865,0.0015678161,0.32119638,-126.1304347826087,0.0,27.695652173913043,45.02443106894563,-25.47614563173407,2.260869565217391,4394,449901
10626.245082616806,0.0016625051,311906.0425531915,74.27710023038047,1.127659574468085,54.941564078054135,76.14893617021276,0.0037576605,0.0016625051,0.3100252,-125.55319148936171,0.0,27.851063829787233,45.058435921945865,-25.759977050736392,1.872340425531915,4441,459994
10741.309509277344,0.0020835898,310672.6956521739,73.99455861126471,0.6521739130434783,53.362607559515425,75.84782608695652,0.006688657,0.0020835898,0.34688443,-121.56521739130434,0.0,28.152173913043477,46.63739244048459,-25.671404997653916,2.347826086956522,4487,469981
10856.634679794312,0.002048938,315570.0869565217,75.09704934154684,1.5869565217391304,57.674885813897994,77.04347826086956,0.0053553823,0.002048938,0.33282822,-133.82608695652175,0.0,26.97826086956522,42.325114186102006,-27.363786032071364,1.4130434782608696,4533,479884
10971.561123609543,0.0014869202,311751.1111111111,74.23980066734879,1.1333333333333333,55.07096090628896,76.11111111111111,0.0044251964,0.0014869202,0.29696447,-126.13333333333334,0.0,27.88888888888889,44.92903909371102,-26.09109536484373,1.8666666666666667,4578,489846
11086.248331308365,0.0041962145,314056.347826087,74.75370409736581,0.6956521739130435,55.337095531680795,76.67391304347827,0.009613257,0.0041962145,0.32347476,-127.23913043478261,0.0,27.347826086956523,44.662904468319205,-26.463042143200877,2.3043478260869565,4624,499938
11198.929861783981,0.003259086,318304.7111111111,75.72326466413789,1.1777777777777778,57.33427470609755,77.71111111111111,0.006723922,0.003259086,0.29664597,-133.8,0.0,26.31111111111111,42.66572529390244,-26.950496159763947,1.8222222222222222,4669,509848
11311.226969718933,0.002615708,311387.02222222224,74.14367261301018,0.6,51.99032420522003,76.02222222222223,0.009371023,0.002615708,0.31536454,-118.66666666666667,0.0,28.0,48.009675794779966,-24.401912191209057,2.4,4714,519900
11424.453400611877,0.0030293162,317832.170212766,75.62895366239334,1.9574468085106382,58.35943882779344,77.59574468085107,0.0073153707,0.0030293162,0.2532104,-136.27659574468086,0.0,26.404255319148938,41.64056117220657,-27.35193903694946,1.0425531914893618,4761,529858
11538.709401369095,0.002377364,313910.4680851064,74.72263690177564,1.0425531914893618,56.13829824254203,76.63829787234043,0.005233576,0.002377364,0.23238426,-129.06382978723406,0.0,27.382978723404257,43.86170175745796,-26.765634704855636,1.9574468085106382,4808,539927
11653.204579353333,0.0016860861,314926.54545454547,74.95050723400503,0.8636363636363636,56.11116751735938,76.88636363636364,0.0060751145,0.0016860861,0.26218435,-129.54545454545453,0.0,27.136363636363637,43.88883248264064,-26.672627911054168,2.1363636363636362,4852,549787
11766.046784877777,0.0022432292,316282.4347826087,75.27462237451417,0.9347826086956522,55.88519403932949,77.21739130434783,0.006942973,0.0022432292,0.26204756,-129.3913043478261,0.0,26.782608695652176,44.11480596067048,-26.541344331591898,2.0652173913043477,4898,559937
11880.549237251282,0.0018220907,317121.4222222222,75.46663968919269,0.6,52.75988989513134,77.42222222222222,0.00614918,0.0018220907,0.258764,-122.73333333333333,0.0,26.57777777777778,47.24011010486868,-25.479115437367746,2.4,4943,569813
11996.106009244919,0.0019958678,310138.4347826087,73.84436923039688,0.43478260869565216,53.98432609984121,75.71739130434783,0.0053529236,0.0019958678,0.27349627,-122.67391304347827,0.0,28.32608695652174,46.01567390015879,-25.563084355299505,2.5652173913043477,4989,579888
12110.030673980713,0.0024484324,312506.1818181818,74.39842419862184,0.7045454545454546,54.88838312982091,76.29545454545455,0.006248803,0.0024484324,0.26386812,-125.72727272727273,0.0,27.727272727272727,45.111616870179084,-25.590456677400663,2.2954545454545454,5033,589757
12223.129847049713,0.0038658385,315748.17391304346,75.15263784665721,0.6956521739130435,55.3557580742472,77.08695652173913,0.0069872355,0.0038658385,0.26245168,-128.15217391304347,0.0,26.91304347826087,44.6442419257528,-26.60656555812366,2.3043478260869565,5079,599812
12337.739324331284,0.0021304728,318031.64444444445,75.6580057420887,0.9111111111111111,57.77908645921972,77.64444444444445,0.0052899895,0.0021304728,0.25221533,-134.73333333333332,0.0,26.377777777777776,42.220913540780295,-27.420887597811355,2.088888888888889,5124,609831
12452.927887439728,0.003078122,312934.4,74.48335230319064,0.8666666666666667,54.96857201660029,76.4,0.0075857774,0.003078122,0.27873203,-125.93333333333334,0.0,27.644444444444446,45.03142798339972,-25.944626462788694,2.1333333333333333,5169,619930
12568.29868888855,0.0031124395,310761.73913043475,74.01454107230519,0.9565217391304348,56.60855336440577,75.8695652173913,0.0072350646,0.0031124395,0.26066887,-128.93478260869566,0.0,28.130434782608695,43.391446635594214,-26.6564656370414,2.0434782608695654,5215,629929
12684.212507247925,0.0025192525,308802.7826086957,73.56620003193716,0.4782608695652174,53.270764984514024,75.3913043478261,0.007851284,0.0025192525,0.30030084,-120.45652173913044,0.0,28.608695652173914,46.729235015485976,-25.695526963325957,2.5217391304347827,5261,639869
12803.230910539627,0.0025546025,317732.5714285714,75.60661193359418,1.1020408163265305,58.91238495520831,77.57142857142857,0.0056894287,0.0025546025,0.25314876,-137.51020408163265,0.0,26.428571428571427,41.087615044791676,-28.5074433942201,1.8979591836734695,5310,649999
12917.808722019196,0.0020360758,308268.52173913043,73.44644186186822,0.6521739130434783,53.51766762781322,75.26086956521739,0.006790094,0.0020360758,0.28872868,-120.78260869565217,0.0,28.73913043478261,46.48233237218678,-25.32985389186542,2.347826086956522,5356,659942
13032.31909942627,0.0040780255,314056.347826087,74.76799821809475,1.108695652173913,54.88836971627004,76.67391304347827,0.0073985383,0.0040780255,0.23858513,-126.3913043478261,0.0,27.32608695652174,45.11163028372996,-26.1268116472519,1.891304347826087,5402,669851
13147.818261384964,0.002735551,311385.04347826086,74.0890293865303,0.6956521739130435,51.8013731029971,76.02173913043478,0.007493406,0.002735551,0.27894604,-118.23913043478261,0.0,28.08695652173913,48.1986268970029,-24.766300801127194,2.3043478260869565,5448,679800
13264.09631061554,0.002468927,311893.3333333333,74.2455280957546,1.4583333333333333,56.010178614037926,76.14583333333333,0.005972078,0.002468927,0.23829377,-128.25,0.0,27.895833333333332,43.989821385962074,-26.517961555197164,1.5416666666666667,5496,689995
13379.381295204163,0.0018164653,310494.60869565216,73.95405573748658,0.6739130434782609,53.5749782010236,75.80434782608695,0.0062039625,0.0018164653,0.26594356,-121.8913043478261,0.0,28.195652173913043,46.4250217989764,-25.335035770472196,2.3260869565217392,5542,699954
13494.08187508583,0.0025755432,313165.9130434783,74.56399177187282,1.326086956521739,58.301842565614656,76.45652173913044,0.0072247866,0.0025755432,0.18667884,-133.7608695652174,0.0,27.543478260869566,41.698157434385344,-26.987637380390325,1.673913043478261,5588,709928
13608.500885725021,0.0028060323,314572.8,74.88598013114444,0.6444444444444445,53.38063276307641,76.8,0.007394815,0.0028060323,0.24268265,-123.06666666666666,0.0,27.2,46.61936723692358,-25.49350140156669,2.3555555555555556,5633,719844
13725.227968931198,0.0038556631,309693.2173913043,73.74280131194345,0.7391304347826086,54.83675071343088,75.6086956521739,0.009506803,0.0038556631,0.29630107,-124.30434782608695,0.0,28.434782608695652,45.163249286569126,-25.828447698503208,2.260869565217391,5679,729854
13839.590015172958,0.0021907552,316350.6382978723,75.27873326949303,1.4893617021276595,55.18260363542982,77.23404255319149,0.0070947455,0.0021907552,0.24336608,-127.97872340425532,0.0,26.78723404255319,44.81739636457018,-26.273591257938428,1.5106382978723405,5726,739863
13953.811929702759,0.0026116653,310773.10638297873,74.01878764000668,1.0,54.89159641659926,75.87234042553192,0.009673566,0.0026116653,0.27706718,-124.85106382978724,0.0,28.127659574468087,45.10840358340074,-26.190216670886027,2.0,5773,749864
14067.300947904587,0.0023363053,313076.8695652174,74.54251482807305,1.826086956521739,55.89702240024028,76.43478260869566,0.0069093085,0.0023363053,0.26040703,-128.2826086956522,0.0,27.565217391304348,44.10297759975972,-25.665953765471603,1.173913043478261,5819,759864
14186.855461597443,0.0030885458,316645.8775510204,75.34421301451106,1.8571428571428572,60.32056845525671,77.3061224489796,0.00722801,0.0030885458,0.19490652,-140.20408163265307,0.0,26.714285714285715,39.67943154474326,-28.75877954598682,1.1428571428571428,5868,769921
14301.235644340515,0.004152725,313076.8695652174,74.54435400942629,1.0217391304347827,53.539644113415555,76.43478260869566,0.010071495,0.004152725,0.28207836,-122.93478260869566,0.0,27.565217391304348,46.46035588658444,-25.764132132257824,1.9782608695652173,5914,779897
14413.61588382721,0.0035180969,317350.95652173914,75.50542320578907,1.7391304347826086,56.13435653250857,77.47826086956522,0.007624058,0.0035180969,0.19792613,-130.56521739130434,0.0,26.543478260869566,43.86564346749143,-26.713690070858764,1.2608695652173914,5960,789775
14527.32480931282,0.0042062444,310442.6666666667,73.94264944098609,0.9166666666666666,52.95084889058332,75.79166666666667,0.007941462,0.0042062444,0.25730914,-120.4375,0.0,28.208333333333332,47.04915110941668,-25.29519931130225,2.0833333333333335,6008,799951
14637.486826896667,0.0019498799,312206.22222222225,74.31582680192493,1.0666666666666667,54.30775326540738,76.22222222222223,0.007538143,0.0019498799,0.2278148,-124.4,0.0,27.822222222222223,45.692246734592636,-25.42973042445164,1.9333333333333333,6053,809942
14748.812709093094,0.0028147686,315483.02222222224,75.09338338045625,1.0222222222222221,56.874480746492665,77.02222222222223,0.0070897504,0.0028147686,0.22265345,-131.53333333333333,0.0,26.977777777777778,43.12551925350735,-26.426758558176992,1.9777777777777779,6098,819812
14859.796092271805,0.0036860076,313254.95652173914,74.58554690380221,0.8478260869565217,54.67166668828738,76.47826086956522,0.010792593,0.0036860076,0.23876387,-125.54347826086956,0.0,27.52173913043478,45.32833331171263,-26.008844365592218,2.152173913043478,6144,829810
14973.789964199066,0.0023852284,310357.3333333333,73.912132153358,1.0208333333333333,52.040510213531924,75.77083333333333,0.0042568273,0.0023852284,0.24822767,-118.25,0.0,28.25,47.95948978646806,-25.009875153401897,1.9791666666666667,6192,839861
15086.365605354309,0.0024940276,309378.72340425535,73.70078427978157,1.127659574468085,52.92667059379048,75.53191489361703,0.0076296683,0.0024940276,0.24960543,-120.06382978723404,0.0,28.46808510638298,47.0733294062095,-25.24092673206015,1.872340425531915,6239,849880
15202.403211832047,0.0033552735,310075.91489361704,73.83246571776519,1.5106382978723405,53.96255613133698,75.70212765957447,0.008734666,0.0033552735,0.23921776,-122.55319148936171,0.0,28.340425531914892,46.03744386866302,-25.25543914067378,1.4893617021276595,6286,859991
15316.4402718544,0.0029647707,310075.91489361704,73.84638047045657,1.0638297872340425,54.03029876181647,75.70212765957447,0.006649523,0.0029647707,0.21452829,-122.93617021276596,0.0,28.319148936170212,45.96970123818354,-25.622460264673247,1.9361702127659575,6333,869849
15429.897312641144,0.0035749646,309640.170212766,73.70517612380831,0.7021276595744681,52.04015509698886,75.59574468085107,0.009120124,0.0035749646,0.25566006,-117.8936170212766,0.0,28.48936170212766,47.95984490301115,-25.145431734174764,2.297872340425532,6380,879979
15544.744753837585,0.0021838476,309248.0,73.65448520079529,1.3043478260869565,53.368001374174185,75.5,0.0061581004,0.0021838476,0.22344795,-120.91304347826087,0.0,28.52173913043478,46.63199862582582,-25.168001753477007,1.6956521739130435,6426,889801
15657.704333305359,0.0037226889,308535.652173913,73.47941496657064,0.9782608695652174,53.411006182728336,75.32608695652173,0.011543982,0.0037226889,0.25742686,-120.78260869565217,0.0,28.717391304347824,46.58899381727168,-25.36331229987104,2.0217391304347827,6472,899802
15769.784772872925,0.0033208455,311034.55319148937,74.07785236796899,1.5106382978723405,54.866075561880095,75.93617021276596,0.0079746675,0.0033208455,0.21463677,-125.04255319148936,0.0,28.06382978723404,45.13392443811986,-25.041738435568185,1.4893617021276595,6519,909914
15884.718684911728,0.0037270747,311210.6666666667,74.10740196104041,0.5625,53.373271316228134,75.97916666666667,0.008863094,0.0037270747,0.2415867,-121.625,0.0,28.041666666666668,46.626728683771866,-25.688555584225373,2.4375,6567,919977
15998.489222049713,0.0024226329,311296.0,74.12446724930334,1.2553191489361701,54.51591038784265,76.0,0.0129867615,0.0024226329,0.24676129,-124.40425531914893,0.0,28.02127659574468,45.48408961215735,-25.575936872644917,1.7446808510638299,6614,929953
16110.072974681854,0.002760501,315481.04347826086,75.09278714889642,1.7826086956521738,57.02890395979825,77.02173913043478,0.0073970174,0.002760501,0.1974904,-131.80434782608697,0.0,26.97826086956522,42.971096040201736,-26.451801925258764,1.2173913043478262,6660,939948
16225.054258346558,0.0010594645,311722.6666666667,74.20926161588882,1.3125,55.0484306117772,76.10416666666667,0.007530913,0.0010594645,0.23627286,-125.875,0.0,27.9375,44.95156938822277,-26.12061315896788,1.6875,6708,949995
16342.206884384155,0.0028129944,313856.0,74.7068726705955,1.7083333333333333,57.35876092004761,76.625,0.0070564556,0.0028129944,0.1789569,-132.3125,0.0,27.395833333333332,42.64123907995239,-27.54586575115162,1.2916666666666667,6756,959967
16456.7852435112,0.003945683,309291.57446808513,73.66574927892482,1.0851063829787233,52.896221826125654,75.51063829787235,0.008389598,0.003945683,0.20018409,-120.06382978723404,0.0,28.51063829787234,47.10377817387434,-25.274233241737136,1.9148936170212767,6803,969870
16568.52480006218,0.0007349469,305864.347826087,72.85221158228214,0.34782608695652173,50.65598348732282,74.67391304347827,0.0040277326,0.0007349469,0.24861111,-113.34782608695652,0.0,29.391304347826086,49.34401651267718,-23.801988336984472,2.652173913043478,6849,979917
16680.657333135605,0.0022398988,310316.52173913043,73.91281256751918,1.1304347826086956,53.89068249598482,75.76086956521739,0.0071121864,0.0022398988,0.19572634,-122.54347826086956,0.0,28.23913043478261,46.10931750401518,-25.18746126037325,1.8695652173913044,6895,989934
16794.247168064117,0.0017451353,308768.6808510638,73.51989496434182,0.723404255319149,52.00935296738662,75.38297872340425,0.0047168504,0.0017451353,0.19516146,-117.57446808510639,0.0,28.680851063829788,47.99064703261338,-24.70421690481523,2.276595744680851,6942,999844
16909.421269655228,0.004069382,309162.6666666667,73.63927227070343,0.5625,53.60593482213502,75.47916666666667,0.0113670835,0.004069382,0.21776228,-121.375,0.0,28.541666666666668,46.39406517786497,-25.49775814917788,2.4375,6990,1009923
17028.008953094482,0.0020377564,311208.8510638298,74.11781964933157,0.6382978723404256,54.9850559592878,75.97872340425532,0.0068407604,0.0020377564,0.19825163,-125.55319148936171,0.0,28.02127659574468,45.0149440407122,-26.277017252755343,2.3617021276595747,7037,1019851
17139.299158334732,0.0019462423,308855.829787234,73.56629612652313,0.48936170212765956,52.51911460000334,75.40425531914893,0.007997519,0.0019462423,0.21043627,-118.91489361702128,0.0,28.617021276595743,47.48088539999667,-24.36345814248041,2.5106382978723403,7084,1029997
17251.986290693283,0.0023140034,311109.8181818182,74.09405116035752,0.75,54.02034498224637,75.95454545454545,0.0077979006,0.0023140034,0.16354394,-123.13636363636364,0.0,28.045454545454547,45.97965501775362,-24.840272297493456,2.25,7128,1039825
17363.7842130661,0.0023306315,309378.72340425535,73.65918341355619,0.2765957446808511,51.65042278402239,75.53191489361703,0.009748319,0.0023306315,0.21778704,-117.06382978723404,0.0,28.53191489361702,48.34957721597759,-24.480096701798885,2.723404255319149,7175,1049941
17475.31306362152,0.0014964468,313611.1304347826,74.66555032286007,0.782608695652174,54.275434171045234,76.56521739130434,0.0052299453,0.0014964468,0.18528683,-124.69565217391305,0.0,27.434782608695652,45.724565828954766,-25.341879272274404,2.217391304347826,7221,1059966
17586.050624847412,0.0025804585,314368.0,74.8232325249335,1.0681818181818181,56.32617301854673,76.75,0.010738513,0.0025804585,0.18470079,-129.8181818181818,0.0,27.272727272727273,43.67382698145326,-26.082197922291687,1.9318181818181819,7265,1069749
17699.048574209213,0.0040321695,315118.93333333335,74.99403554459204,1.6888888888888889,55.6740952820454,76.93333333333334,0.0075785187,0.0040321695,0.14890663,-128.66666666666666,0.0,27.08888888888889,44.32590471795462,-25.264932274222303,1.3111111111111111,7310,1079840
17811.107109308243,0.0017696451,312542.60869565216,74.4077979197482,0.9130434782608695,54.58061177825284,76.30434782608695,0.011877702,0.0017696451,0.2276279,-125.08695652173913,0.0,27.717391304347824,45.41938822174717,-25.43467592463176,2.0869565217391304,7356,1089961
17927.733934879303,0.0030455098,313878.26086956525,74.71043442229686,1.6956521739130435,58.38711166592566,76.6304347826087,0.0061629363,0.0030455098,0.15125924,-134.47826086956522,0.0,27.391304347826086,41.612888334074356,-27.411270402350258,1.3043478260869565,7402,1099908
