optimgain,TimestepsSoFar,AttC,MtR,meankl,AttNC,surrgain,entropy,TtR,Fce,TimeElapsed,entloss,EpisodesSoFar
0.003193589,2269942,0.024390243902439025,19.553889837423224,0.0053679976,0.975609756097561,0.003193589,0.29644775,34.26829268292683,0.13707317073170733,18632.30132985115,0.0,10412
0.0033414497,2279952,0.09090909090909091,17.284222622534365,0.005982765,0.9090909090909091,0.0033414497,0.29775575,29.84090909090909,0.14200000000000002,18714.163101434708,0.0,10456
0.0035063736,2289958,0.047619047619047616,18.085896793275396,0.0050828597,0.9523809523809523,0.0035063736,0.29211435,31.80952380952381,0.13190476190476194,18795.051700353622,0.0,10498
0.0026645183,2299959,0.024390243902439025,18.653203949976657,0.00583908,0.975609756097561,0.0026645183,0.2700184,32.292682926829265,0.12917073170731713,18878.647997379303,0.0,10539
0.0036433681,2309964,0.06976744186046512,16.927723459051215,0.005646106,0.9302325581395349,0.0036433681,0.27117345,29.441860465116278,0.11776744186046514,18959.53969311714,0.0,10582
0.0030278566,2319968,0.09090909090909091,16.367005544944934,0.0051494944,0.9090909090909091,0.0030278566,0.23548028,28.795454545454547,0.11518181818181822,19044.218566179276,0.0,10626
0.0052276733,2329968,0.0,18.21929397737215,0.0074433656,1.0,0.0052276733,0.2716675,32.3,0.12920000000000004,19125.312426805496,0.0,10666
0.0049842168,2339980,0.09090909090909091,17.39615580333052,0.0064635626,0.9090909090909091,0.0049842168,0.26516733,30.15909090909091,0.12550505050505054,19209.077959775925,0.0,10710
0.0022325288,2349995,0.14893617021276595,16.37300066067955,0.004794139,0.851063829787234,0.0022325288,0.2520247,28.404255319148938,0.11589598108747043,19282.716447353363,0.0,10757
0.0043553123,2359995,0.0,19.22014504935568,0.006123861,1.0,0.0043553123,0.27715534,34.1,0.13640000000000002,19366.70352077484,0.0,10797
0.0037005935,2369995,0.0,19.051531903845444,0.0061087604,1.0,0.0037005935,0.29400602,33.45,0.13380000000000003,19451.636434316635,0.0,10837
0.003126326,2379997,0.047619047619047616,18.409319112510108,0.009298793,0.9523809523809523,0.003126326,0.26997927,32.214285714285715,0.12885714285714286,19529.014415979385,0.0,10879
0.0028309948,2389999,0.047619047619047616,17.74744167303832,0.005784116,0.9523809523809523,0.0028309948,0.23268116,31.428571428571427,0.12571428571428575,19601.929347991943,0.0,10921
0.0034738525,2399754,0.11363636363636363,16.88566601434931,0.004950431,0.8863636363636364,0.0034738525,0.24192205,29.454545454545453,0.11781818181818184,19681.660452127457,0.0,10965
0.0034812256,2409761,0.024390243902439025,18.51528094026165,0.0062516364,0.975609756097561,0.0034812256,0.21011314,32.75609756097561,0.13102439024390244,19764.1220331192,0.0,11006
0.0023329055,2419761,0.0,19.37903546686001,0.0043827896,1.0,0.0023329055,0.23086709,34.075,0.13630000000000003,19848.50932788849,0.0,11046
0.002676347,2429765,0.047619047619047616,17.977249565205085,0.0052559203,0.9523809523809523,0.002676347,0.214042,31.357142857142858,0.1254285714285715,19920.274943351746,0.0,11088
0.004519,2439767,0.047619047619047616,17.91985032693544,0.007309604,0.9523809523809523,0.004519,0.22358146,30.976190476190474,0.12390476190476192,19997.1389234066,0.0,11130
0.0041898764,2449768,0.024390243902439025,17.892933353361375,0.0085221,0.975609756097561,0.0041898764,0.21266355,32.02439024390244,0.1280975609756098,20092.838134527206,0.0,11171
0.0030926925,2459806,0.09090909090909091,17.115923682165153,0.0051114387,0.9090909090909091,0.0030926925,0.20134543,30.204545454545453,0.13244444444444448,20164.41804933548,0.0,11215
0.0023074765,2469808,0.047619047619047616,19.26229920927811,0.0057780724,0.9523809523809523,0.0023074765,0.20117188,33.333333333333336,0.13333333333333333,20250.024312973022,0.0,11257
0.003528546,2479835,0.06976744186046512,18.079474507811266,0.0059972033,0.9302325581395349,0.003528546,0.24345268,31.3953488372093,0.1306222830217358,20329.529198646545,0.0,11300
0.0027563735,2489840,0.06976744186046512,18.92224864837378,0.0053311232,0.9302325581395349,0.0027563735,0.25325128,32.604651162790695,0.1304186046511628,20425.504413604736,0.0,11343
0.0014433153,2499876,0.047619047619047616,18.21643529973849,0.0034715347,0.9523809523809523,0.0014433153,0.2689416,31.857142857142858,0.13152380952380952,20506.80572104454,0.0,11385
0.0037481796,2509877,0.024390243902439025,19.32996326567107,0.005849449,0.975609756097561,0.0037481796,0.27460256,33.58536585365854,0.13434146341463415,20585.506571531296,0.0,11426
0.0033181168,2519888,0.06976744186046512,19.14750356044371,0.0069237906,0.9302325581395349,0.0033181168,0.2525435,33.093023255813954,0.13735400516795868,20667.89209842682,0.0,11469
0.003989722,2529895,0.06976744186046512,18.462711737636077,0.007026938,0.9302325581395349,0.003989722,0.250117,32.27906976744186,0.13823255813953486,20746.99174118042,0.0,11512
0.004148587,2539896,0.024390243902439025,19.087353219824767,0.0076849265,0.975609756097561,0.004148587,0.27574718,33.48780487804878,0.13395121951219513,20832.58498263359,0.0,11553
0.0043972246,2549901,0.06976744186046512,19.417013931156706,0.007021836,0.9302325581395349,0.0043972246,0.300812,33.46511627906977,0.1338604651162791,20913.307765483856,0.0,11596
0.002600528,2559901,0.0,20.004519180650227,0.004176565,1.0,0.002600528,0.30033362,34.7,0.13879999999999998,20984.512573957443,0.0,11636
0.0028288711,2569760,0.07142857142857142,18.645360978214622,0.006301389,0.9285714285714286,0.0028288711,0.2750536,32.57142857142857,0.132390022675737,21075.03929567337,0.0,11678
0.003342607,2579761,0.024390243902439025,19.19304273874613,0.006203264,0.975609756097561,0.003342607,0.26791245,34.048780487804876,0.13619512195121955,21150.880484819412,0.0,11719
0.0039505973,2589764,0.06976744186046512,18.0356054805678,0.0069751204,0.9302325581395349,0.0039505973,0.2657731,31.930232558139537,0.12772093023255815,21241.792966127396,0.0,11762
0.0047987974,2599766,0.047619047619047616,19.43026292616097,0.0067178085,0.9523809523809523,0.0047987974,0.31081036,34.19047619047619,0.13676190476190478,21313.15754723549,0.0,11804
0.002830008,2609770,0.09090909090909091,18.290298386919748,0.005735139,0.9090909090909091,0.002830008,0.34482995,31.90909090909091,0.12763636363636366,21404.50639605522,0.0,11848
0.0031638152,2619785,0.1111111111111111,17.950603981324527,0.011787294,0.8888888888888888,0.0031638152,0.34132382,31.066666666666666,0.14948571428571428,21475.74307370186,0.0,11893
0.0035293454,2629787,0.047619047619047616,18.428115805916303,0.0039051673,0.9523809523809523,0.0035293454,0.33781427,32.166666666666664,0.12866666666666665,21556.507129192352,0.0,11935
0.002803502,2639789,0.047619047619047616,19.790493883419384,0.004099493,0.9523809523809523,0.002803502,0.34672433,34.19047619047619,0.13676190476190472,21642.169691324234,0.0,11977
0.0031057463,2649789,0.0,20.33222980977067,0.006317681,1.0,0.0031057463,0.3599551,35.625,0.14250000000000002,21720.726529836655,0.0,12017
0.0033358003,2659794,0.024390243902439025,19.148102109997197,0.005247447,0.975609756097561,0.0033358003,0.3902556,33.34146341463415,0.1333658536585366,21804.51184105873,0.0,12058
0.0037207429,2669795,0.024390243902439025,18.047731455705637,0.0063367416,0.975609756097561,0.0037207429,0.40438536,32.146341463414636,0.12858536585365854,21889.160081624985,0.0,12099
0.0036367432,2679816,0.1111111111111111,18.06006596557331,0.0054133497,0.8888888888888888,0.0036367432,0.43275875,31.42222222222222,0.13263722943722941,21975.440349578857,0.0,12144
0.0029017678,2689832,0.16666666666666666,16.858290528900906,0.0061258273,0.8333333333333334,0.0029017678,0.42865357,29.333333333333332,0.1380833333333333,22056.876065969467,0.0,12192
0.0024647373,2699838,0.09090909090909091,17.209103130924813,0.0042329268,0.9090909090909091,0.0024647373,0.4204566,30.045454545454547,0.12766666666666665,22141.94044327736,0.0,12236
0.0026148397,2709855,0.14893617021276595,16.90675026441727,0.004384066,0.851063829787234,0.0026148397,0.44017202,29.70212765957447,0.1243558994197292,22222.252860546112,0.0,12283
0.0021563873,2719864,0.06976744186046512,18.677416376445343,0.004354924,0.9302325581395349,0.0021563873,0.46029595,32.74418604651163,0.13420598006644519,22305.470383644104,0.0,12326
0.0034988362,2729865,0.024390243902439025,20.0476688313889,0.006583052,0.975609756097561,0.0034988362,0.47604698,34.853658536585364,0.13941463414634148,22379.469671964645,0.0,12367
0.0033156255,2739884,0.1111111111111111,18.009571523904317,0.005169354,0.8888888888888888,0.0033156255,0.44171074,31.8,0.1272,22465.208941698074,0.0,12412
0.0010647995,2749899,0.14893617021276595,16.484785082194986,0.006950952,0.851063829787234,0.0010647995,0.41708022,29.170212765957448,0.11668085106382979,22544.240235567093,0.0,12459
0.0027872804,2759952,0.06976744186046512,17.83224035595867,0.0048128064,0.9302325581395349,0.0027872804,0.43090546,31.58139534883721,0.15166621067031463,22628.767048835754,0.0,12502
0.0044559264,2769964,0.09090909090909091,17.718880697155456,0.008112795,0.9090909090909091,0.0044559264,0.39627072,31.522727272727273,0.1292467532467533,22699.818870782852,0.0,12546
0.004418433,2779965,0.024390243902439025,19.403016435943243,0.006597647,0.975609756097561,0.004418433,0.3687734,34.0,0.136,22777.255041837692,0.0,12587
0.0028928395,2789984,0.1111111111111111,17.061465659144474,0.00571855,0.8888888888888888,0.0028928395,0.374355,29.488888888888887,0.12231111111111113,22859.357893943787,0.0,12632
0.0023767883,2799985,0.024390243902439025,19.367658243402065,0.0072490736,0.975609756097561,0.0023767883,0.36636695,33.58536585365854,0.13434146341463415,22946.17652988434,0.0,12673
0.0046409233,2809986,0.024390243902439025,18.55169514428707,0.0051297024,0.975609756097561,0.0046409233,0.37782598,32.1219512195122,0.1284878048780488,23022.72375011444,0.0,12714
0.003283577,2819998,0.13043478260869565,15.455321901873344,0.006462613,0.8695652173913043,0.003283577,0.33213893,26.934782608695652,0.10773913043478266,23100.076721429825,0.0,12760
