meankl,EpisodesSoFar,Ptt,AttNC,AttC,surrgain,entloss,TtR,optimgain,entropy,MtR,Tmt,Tmc,Tbt,TimeElapsed,MpbtN,TimestepsSoFar,MpbtA
0.002968597,5952,79.84888227342736,0.8918918918918919,0.10810810810810811,0.0015119625,0.0,-64.78378378378379,0.0015119625,0.27064124,-36.3185938275987,82.10810810810811,21.864864864864863,336314.8108108108,15476.196343898773,78.89073616673969,679764,21.10926383326031
0.0055435365,5992,80.20789723289235,0.775,0.225,0.0040562563,0.0,-66.375,0.0040562563,0.2634639,-37.50637400462183,82.475,21.475,337817.6,15585.70455121994,80.41566349816851,689942,19.584336501831487
0.0076439553,6034,79.06195863327586,0.7619047619047619,0.23809523809523808,0.007443663,0.0,-65.83333333333333,0.007443663,0.23079829,-39.372754450751984,81.28571428571429,22.714285714285715,332946.28571428574,15706.718220472336,81.00920680466521,699843,18.99079319533479
0.004926825,6071,79.97409813376703,0.8918918918918919,0.10810810810810811,0.0038017456,0.0,-66.43243243243244,0.0038017456,0.27221936,-37.12746207345338,82.24324324324324,21.72972972972973,336868.3243243243,15810.247681379318,80.77168418235334,709751,19.22831581764666
0.0045260605,6110,79.81927811988119,0.7692307692307693,0.23076923076923078,0.005088892,0.0,-65.46153846153847,0.005088892,0.2725938,-36.59977061801646,82.07692307692308,21.897435897435898,336187.07692307694,15916.847602128983,79.73425131567508,719934,20.265748684324905
0.0056307237,6150,80.04977625489389,0.775,0.225,0.0047352356,0.0,-66.95,0.0047352356,0.24151225,-38.94794302801085,82.325,21.65,337203.2,16024.55559372902,81.27613689320134,729880,18.723863106798653
0.0072266213,6189,80.13501350951519,0.717948717948718,0.28205128205128205,0.005291272,0.0,-65.56410256410257,0.005291272,0.2696133,-36.376856778088545,82.33333333333333,21.53846153846154,337237.3333333333,16132.141568660736,79.59566503629571,739970,20.40433496370426
0.0060565914,6230,79.87826426787781,0.8536585365853658,0.14634146341463414,0.0061483793,0.0,-66.65853658536585,0.0061483793,0.2395649,-39.564548999013404,82.1219512195122,21.829268292682926,336371.51219512196,16246.03944516182,81.11135381282344,749912,18.888646187176576
0.0049679987,6268,80.46865498180324,0.8947368421052632,0.10526315789473684,0.003914084,0.0,-67.8157894736842,0.003914084,0.21843259,-38.900801608973914,82.71052631578948,21.18421052631579,338782.3157894737,16354.984508752823,81.9540485817482,759721,18.045951418251825
0.008899283,6305,80.20093718248518,0.972972972972973,0.02702702702702703,0.004909902,0.0,-66.91891891891892,0.004909902,0.27824286,-37.29519879237899,82.48648648648648,21.486486486486488,337864.64864864864,16459.042574882507,81.10191034549756,769846,18.89808965450244
0.009978424,6343,80.331357687477,0.7894736842105263,0.21052631578947367,0.0053522377,0.0,-64.39473684210526,0.0053522377,0.2989935,-36.42221487549633,82.60526315789474,21.342105263157894,338351.15789473685,16565.47270965576,77.90838478204924,779842,22.091615217950764
0.006877073,6386,80.36848640922179,0.3488372093023256,0.6511627906976745,0.0066770646,0.0,-67.02325581395348,0.0066770646,0.22518729,-37.86614767410074,82.65116279069767,21.302325581395348,338539.16279069765,16683.80552792549,81.09403780466116,789766,18.90596219533888
0.0059381286,6426,80.23673611529169,0.725,0.275,0.0035922395,0.0,-65.775,0.0035922395,0.27957135,-37.96870585515542,82.525,21.45,338022.4,16793.128336906433,79.68058455443244,799776,20.319415445567532
0.0074634836,6469,79.7939612395524,0.6511627906976745,0.3488372093023256,0.005050493,0.0,-66.23255813953489,0.005050493,0.24667618,-39.691493881085876,82.06976744186046,21.930232558139537,336157.76744186046,16909.765707969666,80.72762719162279,809891,19.27237280837719
0.006965744,6508,79.50768811611556,0.6666666666666666,0.3333333333333333,0.007100287,0.0,-65.66666666666667,0.007100287,0.25078335,-36.897737251711185,81.74358974358974,22.23076923076923,334821.74358974356,17019.50814819336,80.2830707962027,819755,19.716929203797285
0.008974205,6547,80.64844016616426,0.6153846153846154,0.38461538461538464,0.0040638396,0.0,-66.38461538461539,0.0040638396,0.2684592,-36.83943607278821,82.94871794871794,21.0,339757.9487179487,17128.468942642212,79.99539077746041,829763,20.004609222539596
0.005693116,6588,80.49540307191542,0.8780487804878049,0.12195121951219512,0.004829762,0.0,-66.63414634146342,0.004829762,0.24058834,-39.11377263489547,82.8048780487805,21.170731707317074,339168.7804878049,17237.975415468216,80.46026322005233,839833,19.539736779947674
0.0083199795,6626,80.01805445419446,0.9210526315789473,0.07894736842105263,0.0060727503,0.0,-65.97368421052632,0.0060727503,0.28454384,-37.36560153970354,82.28947368421052,21.68421052631579,337057.6842105263,17344.067606687546,80.16131919897775,849836,19.838680801022225
0.005738182,6666,80.00553576127776,0.575,0.425,0.0029236854,0.0,-64.425,0.0029236854,0.26764977,-35.982005824533005,82.3,21.7,337100.8,17454.556549072266,78.25049701485106,859938,21.74950298514893
0.008686401,6707,79.88645104474116,0.5365853658536586,0.4634146341463415,0.004185771,0.0,-65.0,0.004185771,0.24305856,-37.31659922325204,82.17073170731707,21.829268292682926,336571.31707317074,17567.46805858612,79.05390144171176,869890,20.946098558288252
0.007176962,6749,80.03344715957807,0.7380952380952381,0.2619047619047619,0.0061026732,0.0,-65.66666666666667,0.0061026732,0.21574046,-38.99724614404357,82.30952380952381,21.666666666666668,337139.8095238095,17683.142352104187,79.74122058580213,879916,20.258779414197882
0.009712626,6786,79.74886048349887,1.0,0.0,0.0044028717,0.0,-64.54054054054055,0.0044028717,0.26935813,-36.33419985823622,82.0,21.972972972972972,335872.0,17784.557658672333,78.69792659971979,889895,21.30207340028021
0.008896481,6825,80.50553479342666,0.7692307692307693,0.23076923076923078,0.0073190825,0.0,-64.43589743589743,0.0073190825,0.25713113,-36.66133127603,82.7948717948718,21.153846153846153,339127.7948717949,17893.44860291481,77.78761047171538,899776,22.212389528284614
0.006846721,6869,80.23240526659055,0.8181818181818182,0.18181818181818182,0.006876225,0.0,-66.95454545454545,0.006876225,0.22567523,-40.824737398938225,82.52272727272727,21.454545454545453,338013.0909090909,18011.322768688202,81.08332849458394,909797,18.916671505416062
0.009218656,6908,80.29653676003315,0.8974358974358975,0.10256410256410256,0.0063943695,0.0,-64.58974358974359,0.0063943695,0.25878102,-36.8098401607386,82.58974358974359,21.384615384615383,338287.58974358975,18116.184124708176,78.17338370194055,919796,21.82661629805943
0.0052182907,6950,79.56252419649506,0.5952380952380952,0.40476190476190477,0.0043438356,0.0,-65.0952380952381,0.0043438356,0.22262275,-37.58449951115293,81.76190476190476,22.166666666666668,334896.7619047619,18228.541312932968,79.61700116825094,929926,20.38299883174906
0.006637524,6989,79.84329343552834,0.8461538461538461,0.15384615384615385,0.0038500824,0.0,-64.92307692307692,0.0038500824,0.2054353,-37.03895004416374,82.1025641025641,21.871794871794872,336292.10256410256,18333.89099907875,79.06713355142094,939944,20.932866448579073
0.00752101,7026,79.9706591277929,0.9459459459459459,0.05405405405405406,0.0048427,0.0,-64.91891891891892,0.0048427,0.24427244,-36.88233732321784,82.21621621621621,21.72972972972973,336757.6216216216,18437.969977855682,78.9267660115429,949737,21.0732339884571
0.0073996903,7065,79.2205567952952,0.9487179487179487,0.05128205128205128,0.0063362746,0.0,-63.56410256410256,0.0063362746,0.20475955,-36.6264348458745,81.43589743589743,22.53846153846154,333561.4358974359,18547.938040733337,77.99422801387996,959889,22.00577198612005
0.008334987,7103,80.65353484381723,0.9736842105263158,0.02631578947368421,0.0048584593,0.0,-66.05263157894737,0.0048584593,0.24866816,-37.40634490716286,82.97368421052632,21.0,339860.2105263158,18652.10165667534,79.62575970210935,969746,20.37424029789062
0.012340686,7141,80.11076052512755,0.9473684210526315,0.05263157894736842,0.005935254,0.0,-63.421052631578945,0.005935254,0.28891405,-35.29347339168073,82.36842105263158,21.57894736842105,337381.05263157893,18753.64866709709,76.95878548538457,979838,23.04121451461545
0.007039181,7188,80.28822228972854,0.6382978723404256,0.3617021276595745,0.0051111123,0.0,-65.97872340425532,0.0051111123,0.23427373,-40.1680593536846,82.53191489361703,21.382978723404257,338050.72340425535,18875.58333849907,79.89275401541484,989979,20.107245984585152
0.007565635,7231,79.96177255651232,0.7906976744186046,0.20930232558139536,0.007694591,0.0,-65.11627906976744,0.007694591,0.21485491,-39.07076018783432,82.23255813953489,21.74418604651163,336824.5581395349,18993.89308834076,79.11673740280072,999968,20.883262597199305
0.0069834488,7270,80.0303271877346,0.8974358974358975,0.10256410256410256,0.0049238526,0.0,-65.33333333333333,0.0049238526,0.21454048,-37.9928834416469,82.28205128205128,21.666666666666668,337027.28205128206,19102.615947961807,79.33834464300416,1009714,20.66165535699585
0.007143684,7310,80.25862625750553,0.925,0.075,0.0039595123,0.0,-66.15,0.0039595123,0.23783109,-38.286347766502885,82.55,21.425,338124.8,19209.61743927002,80.0856183318356,1019814,19.914381668164395
0.014501291,7349,79.98554699591328,0.8974358974358975,0.10256410256410256,0.0056067505,0.0,-65.12820512820512,0.0056067505,0.27859354,-36.69294558143185,82.25641025641026,21.71794871794872,336922.25641025644,19314.866552829742,79.11909447126102,1029876,20.880905528739014
0.008360042,7392,80.09155061034062,0.7674418604651163,0.23255813953488372,0.009129467,0.0,-64.86046511627907,0.009129467,0.21745518,-38.02198690297704,82.37209302325581,21.6046511627907,337396.0930232558,19430.448501586914,78.6786882727909,1039902,21.321311727209086
0.00950245,7431,79.3865044325816,0.8205128205128205,0.1794871794871795,0.0045293337,0.0,-64.0,0.0045293337,0.27602035,-36.57474502116385,81.58974358974359,22.358974358974358,334191.58974358975,19538.000976085663,78.42898780937692,1049867,21.571012190623104
0.007505265,7476,80.52419630932293,0.5777777777777777,0.4222222222222222,0.0060343673,0.0,-65.62222222222222,0.0060343673,0.21852475,-38.417294846084815,82.8,21.133333333333333,339148.8,19655.268586874008,79.2531784698169,1059916,20.746821530183112
0.007398248,7515,79.79834722991475,0.8974358974358975,0.10256410256410256,0.00164458,0.0,-63.23076923076923,0.00164458,0.25984424,-36.251363875562475,82.07692307692308,21.923076923076923,336187.07692307694,19761.81471824646,77.00580102290031,1069841,22.994198977099675
0.008406412,7558,79.89407999623839,0.7209302325581395,0.27906976744186046,0.00686142,0.0,-64.81395348837209,0.00686142,0.21546997,-38.46382146960864,82.13953488372093,21.813953488372093,336443.5348837209,19877.54289317131,78.9048104332456,1079773,21.09518956675437
0.009750667,7598,80.34540798619125,0.9,0.1,0.004906488,0.0,-64.425,0.004906488,0.23623538,-37.491748884520455,82.6,21.325,338329.6,19980.547309160233,77.98773895526196,1089770,22.012261044738008
0.008499578,7638,79.6737728362576,0.85,0.15,0.0032915513,0.0,-64.275,0.0032915513,0.2371437,-36.761525877153346,81.9,22.05,335462.4,20087.04633116722,78.3903550848813,1099915,21.609644915118686
0.006961716,7678,79.74880172251993,0.875,0.125,0.0030131591,0.0,-63.325,0.0030131591,0.20879668,-36.33316172328233,82.0,21.975,335872.0,20195.188094615936,77.23916303173944,1109776,22.76083696826054
0.011374308,7717,79.69921165435899,0.7692307692307693,0.23076923076923078,0.0064632837,0.0,-62.743589743589745,0.0064632837,0.2479289,-35.88227576158011,81.94871794871794,22.025641025641026,335661.9487179487,20303.393919944763,76.54802090373038,1119802,23.451979096269614
0.007459758,7758,80.90133458775422,0.8292682926829268,0.17073170731707318,0.003221582,0.0,-64.82926829268293,0.003221582,0.209074,-38.216224761138946,83.21951219512195,20.73170731707317,340867.1219512195,20408.665593385696,77.84613197767004,1129871,22.153868022329945
0.007145714,7797,79.96333138291412,0.8974358974358975,0.10256410256410256,0.0035015289,0.0,-64.02564102564102,0.0035015289,0.20749529,-36.11568979861452,82.23076923076923,21.743589743589745,336817.23076923075,20512.42265033722,77.86066713562033,1139891,22.139332864379686
0.0049160374,7836,80.34887074655173,0.8461538461538461,0.15384615384615385,0.003943379,0.0,-64.51282051282051,0.003943379,0.22098225,-36.921479394780356,82.66666666666667,21.333333333333332,338602.6666666667,20615.395964860916,77.99707228995135,1149778,22.002927710048656
0.008356555,7876,79.47353271048844,0.875,0.125,0.0036876502,0.0,-63.8,0.0036876502,0.24061179,-36.713637585210805,81.725,22.275,334745.6,20723.746517896652,78.06017324075309,1159958,21.939826759246902
0.007868067,7916,79.42580969814234,0.7,0.3,0.0043730224,0.0,-63.825,0.0043730224,0.22973387,-36.644190583941494,81.675,22.325,334540.8,20834.628886699677,78.18018172068749,1169774,21.819818279312493
0.008482548,7956,79.81750804035828,0.825,0.175,0.003419107,0.0,-63.925,0.003419107,0.21193184,-36.35062179176129,82.075,21.9,336179.2,20938.655194997787,77.9123908793833,1179853,22.087609120616698
0.010438358,7996,79.8780374472049,0.575,0.425,0.0026934417,0.0,-63.575,0.0026934417,0.18680662,-35.615192346083816,82.1,21.825,336281.6,21049.002186775208,77.40942206326628,1189808,22.59057793673373
0.008671261,8035,79.41987672968025,0.9230769230769231,0.07692307692307693,0.0044191843,0.0,-64.02564102564102,0.0044191843,0.23842037,-36.871587040294315,81.66666666666667,22.333333333333332,334506.6666666667,21153.6989505291,78.41372987682323,1199812,21.58627012317678
0.007985244,8074,79.72008200635547,0.8717948717948718,0.1282051282051282,0.004242041,0.0,-63.256410256410255,0.004242041,0.21861067,-35.40406261948356,81.94871794871794,22.0,335661.9487179487,21263.419776201248,77.18120582783895,1209918,22.81879417216105
0.007955831,8113,78.96033619116207,0.8717948717948718,0.1282051282051282,0.004700511,0.0,-62.61538461538461,0.004700511,0.18383475,-36.60458798906111,81.15384615384616,22.82051282051282,332406.1538461539,21371.82955431938,77.09668145274847,1219772,22.903318547251512
0.008657921,8152,80.10534235673623,0.8461538461538461,0.15384615384615385,0.0036324563,0.0,-64.17948717948718,0.0036324563,0.17805457,-36.72837390636082,82.38461538461539,21.58974358974359,337447.3846153846,21479.520302772522,77.87987913279503,1229868,22.12012086720499
0.008302748,8190,80.08637844206011,0.8947368421052632,0.10526315789473684,0.0038427447,0.0,-64.94736842105263,0.0038427447,0.17767881,-36.37661491617793,82.34210526315789,21.605263157894736,337273.2631578947,21586.40815138817,78.8179040615282,1239827,21.182095938471807
0.013735437,8228,79.77394105025346,0.9736842105263158,0.02631578947368421,0.0023973996,0.0,-65.02631578947368,0.0023973996,0.20550346,-36.775589511511896,82.02631578947368,21.94736842105263,335979.7894736842,21690.333570241928,79.24565278493473,1249889,20.754347215065238
0.007454106,8269,79.92799198393604,0.7317073170731707,0.2682926829268293,0.004124064,0.0,-64.46341463414635,0.004124064,0.18856138,-36.46833495279309,82.1951219512195,21.78048780487805,336671.2195121951,21801.409739255905,78.38013659717822,1259971,21.61986340282178
0.009239113,8306,79.52799344967892,1.0,0.0,0.0062055304,0.0,-63.67567567567568,0.0062055304,0.20964134,-36.07534607412945,81.78378378378379,22.216216216216218,334986.3783783784,21905.353643655777,77.87296888364563,1269727,22.12703111635437
0.008998235,8347,79.01513363157656,0.7317073170731707,0.2682926829268293,0.004872418,0.0,-63.609756097560975,0.004872418,0.18894866,-36.26689274661066,81.1951219512195,22.75609756097561,332575.2195121951,22017.58340215683,78.30952912267026,1279953,21.690470877329716
0.0061072395,8385,78.79633891631909,0.8421052631578947,0.15789473684210525,0.0025524872,0.0,-62.21052631578947,0.0025524872,0.16957605,-35.09989039098176,81.0,23.0,331776.0,22126.2146089077,76.74299745852606,1289744,23.25700254147394
0.0075060152,8423,79.36064567461095,0.9736842105263158,0.02631578947368421,0.0024203064,0.0,-63.6578947368421,0.0024203064,0.18999468,-35.89707285888046,81.60526315789474,22.394736842105264,334255.15789473685,22229.190237283707,78.00707940523891,1299857,21.99292059476111
0.00858688,8462,79.89092698412804,0.9230769230769231,0.07692307692307693,0.0025941208,0.0,-64.38461538461539,0.0025941208,0.17832369,-36.69327396035496,82.15384615384616,21.82051282051282,336502.1538461539,22331.189901828766,78.39836154006457,1309905,21.601638459935423
0.010748993,8500,79.52854120933073,1.0,0.0,0.003443425,0.0,-63.18421052631579,0.003443425,0.19706622,-35.93107919539399,81.76315789473684,22.210526315789473,334901.8947368421,22432.404577493668,77.25860573906328,1319907,22.741394260936758
0.0093741715,8538,80.01715919424343,0.8947368421052632,0.10526315789473684,0.0047220206,0.0,-63.31578947368421,0.0047220206,0.18403874,-35.75656068432276,82.28947368421052,21.68421052631579,337057.6842105263,22534.965214967728,76.9039396309569,1329909,23.09606036904309
0.0089171985,8578,79.79634609437235,0.775,0.225,0.0030725235,0.0,-64.775,0.0030725235,0.1722924,-37.500295609118645,82.075,21.925,336179.2,22643.65045762062,78.92124685650768,1339903,21.078753143492307
0.0071298797,8616,79.62581570972948,0.9473684210526315,0.05263157894736842,0.0023115235,0.0,-63.89473684210526,0.0023115235,0.1819172,-36.35327847851975,81.86842105263158,22.105263157894736,335333.05263157893,22748.237508296967,78.01800775902349,1349962,21.981992240976496
0.008421265,8653,79.8149046713201,0.972972972972973,0.02702702702702703,0.003177208,0.0,-63.108108108108105,0.003177208,0.1943066,-35.41253687720888,82.02702702702703,21.89189189189189,335982.7027027027,22853.906445026398,76.92945530602933,1359923,23.07054469397068
0.008126692,8691,80.6167195008644,0.9210526315789473,0.07894736842105263,0.0043560485,0.0,-64.86842105263158,0.0043560485,0.19990215,-37.409955780913705,82.86842105263158,21.026315789473685,339429.05263157893,22959.863217830658,78.2345138979165,1369816,21.765486102083496
0.009238666,8729,79.63069798987189,0.9736842105263158,0.02631578947368421,0.006061093,0.0,-64.28947368421052,0.006061093,0.21428637,-36.08683624853611,81.89473684210526,22.105263157894736,335440.84210526315,23065.67530441284,78.49935818779116,1379811,21.50064181220884
0.010199245,8768,80.48731797921988,0.9743589743589743,0.02564102564102564,0.004460245,0.0,-64.58974358974359,0.004460245,0.23186521,-37.27480173226622,82.7948717948718,21.17948717948718,339127.7948717949,23168.854478120804,77.97688856866448,1389870,22.023111431335508
0.007858003,8809,79.8828166352276,0.8536585365853658,0.14634146341463414,0.0051848753,0.0,-64.14634146341463,0.0051848753,0.18965195,-36.788499865368486,82.14634146341463,21.829268292682926,336471.4146341463,23280.65361571312,78.07028697693194,1399916,21.929713023068064
0.0078082182,8847,79.20983572964582,0.9210526315789473,0.07894736842105263,0.00198291,0.0,-63.473684210526315,0.00198291,0.19026509,-35.51115816888563,81.42105263157895,22.55263157894737,333500.63157894736,23384.620850086212,77.9553281850782,1409877,22.04467181492182
0.009463558,8886,80.16966258675889,0.9743589743589743,0.02564102564102564,0.0045950166,0.0,-64.28205128205128,0.0045950166,0.1842963,-36.73868392307553,82.41025641025641,21.512820512820515,337552.41025641025,23490.367946863174,78.00070391193933,1419996,21.999296088060685
0.009469789,8924,79.8711903338675,0.9736842105263158,0.02631578947368421,0.0046758894,0.0,-64.15789473684211,0.0046758894,0.186271,-36.558271127366964,82.13157894736842,21.842105263157894,336410.94736842107,23593.311838388443,78.08294334423378,1429927,21.917056655766245
0.009181472,8962,79.89452252947893,0.9473684210526315,0.05263157894736842,0.0037039977,0.0,-64.07894736842105,0.0037039977,0.16628982,-36.55697176044567,82.15789473684211,21.81578947368421,336518.7368421053,23698.9392080307,78.01638756814634,1439864,21.983612431853665
0.010060215,9000,80.11570867649355,0.9473684210526315,0.05263157894736842,0.004430902,0.0,-65.42105263157895,0.004430902,0.18487315,-37.13472089694358,82.39473684210526,21.57894736842105,337488.84210526315,23801.723491191864,79.364105868579,1449787,20.635894131421008
0.009459946,9038,79.65420533464616,1.0,0.0,0.0057753753,0.0,-64.39473684210526,0.0057753753,0.19498116,-36.33323485003017,81.92105263157895,22.07894736842105,335548.63157894736,23907.43757748604,78.58648193481429,1459989,21.41351806518572
0.009843857,9077,80.56333863505158,1.0,0.0,0.0044852053,0.0,-64.61538461538461,0.0044852053,0.20100908,-37.29118515829394,82.8974358974359,21.102564102564102,339547.89743589744,24009.371649742126,77.90526045415587,1469982,22.094739545844117
0.00859739,9117,79.32268431797044,0.825,0.175,0.007075403,0.0,-63.925,0.007075403,0.17557825,-37.476240809099444,81.525,22.425,333926.4,24121.87534046173,78.27711156050454,1479893,21.72288843949545
0.008709433,9155,78.62091517725696,0.9473684210526315,0.05263157894736842,0.0036939653,0.0,-63.55263157894737,0.0036939653,0.16822992,-36.24038338025841,80.78947368421052,23.18421052631579,330913.6842105263,24229.741450548172,78.63421052758868,1489973,21.365789472411326
0.009535527,9192,79.24970532629605,1.0,0.0,0.0044379076,0.0,-63.5945945945946,0.0044379076,0.18286228,-35.76194378933889,81.48648648648648,22.513513513513512,333768.64864864864,24334.82597732544,78.04763514449155,1499983,21.95236485550845
0.009968633,9229,79.32721612810643,1.0,0.0,0.0028292343,0.0,-63.432432432432435,0.0028292343,0.1786066,-35.381530887936414,81.56756756756756,22.43243243243243,334100.75675675675,24443.1589987278,77.74556701384746,1509916,22.25443298615252
0.010675318,9267,79.84241168104977,0.9473684210526315,0.05263157894736842,0.003740055,0.0,-63.68421052631579,0.003740055,0.19463462,-35.93319633877709,82.07894736842105,21.86842105263158,336195.36842105264,24547.38783979416,77.60231204010901,1519924,22.397687959890987
0.008590743,9308,80.37821907241975,0.8292682926829268,0.17073170731707318,0.004807756,0.0,-65.78048780487805,0.004807756,0.15582927,-38.01059872712866,82.65853658536585,21.29268292682927,338569.3658536585,24656.279752731323,79.55176528723675,1529830,20.448234712763274
0.006897718,9346,79.79261109878811,1.0,0.0,0.0023244598,0.0,-63.86842105263158,0.0023244598,0.17400588,-35.86098751789789,82.02631578947368,21.92105263157895,335979.7894736842,24761.60334134102,77.85696656627849,1539876,22.14303343372148
0.009725227,9383,79.19970017140483,0.9459459459459459,0.05405405405405406,0.0055172066,0.0,-63.08108108108108,0.0055172066,0.19261855,-35.33245209737809,81.43243243243244,22.56756756756757,333547.24324324325,24864.53791666031,77.44349957131722,1549842,22.55650042868279
0.008974432,9425,79.37469261202993,0.8571428571428571,0.14285714285714285,0.003215825,0.0,-65.04761904761905,0.003215825,0.18630709,-38.40135277054822,81.61904761904762,22.38095238095238,334311.61904761905,24975.567403793335,79.66938835484811,1559931,20.33061164515191
0.0075640823,9464,80.58646934443485,0.9230769230769231,0.07692307692307693,0.0039504967,0.0,-64.35897435897436,0.0039504967,0.17409837,-36.53937305068324,82.92307692307692,21.076923076923077,339652.92307692306,25081.06610584259,77.59591136791555,1569853,22.40408863208445
0.008284537,9502,79.80151459101855,0.9473684210526315,0.05263157894736842,0.0020219071,0.0,-64.21052631578948,0.0020219071,0.17436081,-36.115832761442874,82.07894736842105,21.92105263157895,336195.36842105264,25186.76677298546,78.26030910459971,1579804,21.739690895400308
0.009063391,9541,79.48906643602878,0.9487179487179487,0.05128205128205128,0.003831601,0.0,-63.92307692307692,0.003831601,0.15839016,-36.28465607023433,81.74358974358974,22.256410256410255,334821.74358974356,25295.820942163467,78.18719997992523,1589848,21.812800020074782
0.0076946337,9578,79.0488109264298,1.0,0.0,0.002997562,0.0,-63.24324324324324,0.002997562,0.17562996,-36.050086917719995,81.27027027027027,22.72972972972973,332883.02702702704,25401.035139799118,77.78407916452257,1599759,22.215920835477405
0.008076051,9617,79.93574237274427,0.9487179487179487,0.05128205128205128,0.0043453476,0.0,-63.69230769230769,0.0043453476,0.151447,-36.02598591809161,82.17948717948718,21.76923076923077,336607.1794871795,25503.689531326294,77.49732923636842,1609803,22.502670763631567
0.010417117,9656,80.53197494799859,1.0,0.0,0.0039331834,0.0,-65.0,0.0039331834,0.1808493,-37.161854863476556,82.82051282051282,21.128205128205128,339232.8205128205,25608.13770198822,78.44629291615271,1619934,21.553707083847282
0.0061299484,9693,79.72399596699002,0.972972972972973,0.02702702702702703,0.0031906448,0.0,-64.0,0.0031906448,0.16979572,-36.39945141968722,81.97297297297297,22.0,335761.2972972973,25711.85474538803,78.06905795206424,1629762,21.930942047935755
0.0075824996,9730,79.12332110512125,1.0,0.0,0.005083684,0.0,-62.891891891891895,0.005083684,0.17845836,-35.2832192243481,81.35135135135135,22.64864864864865,333215.13513513515,25815.12582731247,77.30357090590748,1639771,22.696429094092508
0.007558549,9768,79.57660782494115,0.9473684210526315,0.05263157894736842,0.0026356368,0.0,-64.02631578947368,0.0026356368,0.19504188,-35.84980950156449,81.8157894736842,22.157894736842106,335117.4736842105,25920.5074903965,78.23708394353791,1649917,21.762916056462096
0.008609668,9807,80.82106478932029,0.8461538461538461,0.15384615384615385,0.003583017,0.0,-65.25641025641026,0.003583017,0.18344446,-36.95479961486332,83.15384615384616,20.82051282051282,340598.1538461539,26028.571795463562,78.44385098053421,1659729,21.556149019465796
0.0083468035,9848,79.72021362542165,0.926829268292683,0.07317073170731707,0.005590372,0.0,-65.60975609756098,0.005590372,0.17598802,-38.281629888261214,81.95121951219512,22.0,335672.1951219512,26138.763855218887,80.06204331930384,1669815,19.93795668069614
0.011220352,9885,79.2738206848062,0.972972972972973,0.02702702702702703,0.005878484,0.0,-63.32432432432432,0.005878484,0.20051883,-35.77427477405303,81.51351351351352,22.486486486486488,333879.35135135136,26243.888916015625,77.70561696389194,1679819,22.294383036108044
0.011367139,9924,79.82015778266333,0.9743589743589743,0.02564102564102564,0.0044196486,0.0,-63.743589743589745,0.0044196486,0.2138241,-36.76601852835848,82.07692307692308,21.897435897435898,336187.07692307694,26351.766192913055,77.6724056942617,1689907,22.32759430573832
0.008130004,9969,80.1804435075238,0.8,0.2,0.0077278884,0.0,-65.4,0.0077278884,0.17367855,-40.39976219200879,82.46666666666667,21.511111111111113,337783.4666666667,26473.180027484894,79.23952007082407,1699841,20.760479929175897
0.008007245,10008,79.37033011267401,0.9230769230769231,0.07692307692307693,0.004766672,0.0,-63.38461538461539,0.004766672,0.16613153,-36.71464435553139,81.61538461538461,22.384615384615383,334296.6153846154,26579.038567066193,77.65628580113892,1709807,22.34371419886105
0.009864926,10046,79.53156879690334,0.9736842105263158,0.02631578947368421,0.005858163,0.0,-63.1578947368421,0.005858163,0.18293253,-35.82973630864337,81.78947368421052,22.210526315789473,335009.6842105263,26682.80006122589,77.21794889402028,1719821,22.78205110597971
0.0103903515,10084,79.16549957993897,0.8947368421052632,0.10526315789473684,0.004468343,0.0,-62.078947368421055,0.004468343,0.18739182,-35.27471017853493,81.39473684210526,22.605263157894736,333392.84210526315,26786.603615522385,76.28480300719954,1729768,23.715196992800475
0.010289886,10123,80.1001997757064,0.8717948717948718,0.1282051282051282,0.0058111786,0.0,-63.1025641025641,0.0058111786,0.18837987,-36.064064057100545,82.35897435897436,21.58974358974359,337342.358974359,26892.642426252365,76.58117164629765,1739932,23.418828353702374
0.008999745,10166,80.48134128090838,0.7674418604651163,0.23255813953488372,0.0060265074,0.0,-65.06976744186046,0.0060265074,0.16614623,-37.516358610266714,82.79069767441861,21.186046511627907,339110.6976744186,27004.6510078907,78.58451733642794,1749974,21.415482663572035
0.010791228,10205,79.74495799299595,0.8717948717948718,0.1282051282051282,0.0016508118,0.0,-62.8974358974359,0.0016508118,0.15314533,-36.05392168379258,81.97435897435898,21.974358974358974,335766.9743589744,27108.424161672592,76.72028625469109,1759978,23.279713745308914
0.00910449,10242,79.41607437623328,0.972972972972973,0.02702702702702703,0.0041212877,0.0,-62.945945945945944,0.0041212877,0.17351387,-34.70992294127342,81.62162162162163,22.324324324324323,334322.1621621622,27212.186149597168,77.12411812143728,1769989,22.87588187856273
0.007234334,10280,79.53340562091384,0.9473684210526315,0.05263157894736842,0.0027041244,0.0,-63.026315789473685,0.0027041244,0.1578491,-35.75491429375559,81.78947368421052,22.210526315789473,335009.6842105263,27314.106823205948,77.07409049458535,1779939,22.92590950541467
0.00971431,10318,80.01830231648115,1.0,0.0,0.003283609,0.0,-63.63157894736842,0.003283609,0.1802931,-36.315226011289724,82.28947368421052,21.68421052631579,337057.6842105263,27414.537376880646,77.29237507843548,1789942,22.70762492156453
