surrgain,TimestepsSoFar,optimgain,meankl,EpisodesSoFar,entloss,MtR,AttNC,TtR,TimeElapsed,Fce,entropy,AttC
5.8558653e-05,1359853,5.8558653e-05,0.002442909,6398,0.0,16.766383830822367,1.5681818181818181,87.06818181818181,7247.033721446991,0.12432639084341873,1.503948,1.4318181818181819
0.0004315211,1369859,0.0004315211,0.0008154622,6447,0.0,14.621603867695384,1.4489795918367347,76.65306122448979,7293.308702945709,0.13059322796668954,1.5085787,1.5510204081632653
0.00030083617,1379794,0.00030083617,0.001137498,6493,0.0,14.817644477966896,1.7173913043478262,76.76086956521739,7346.696322917938,0.10899632775488464,1.4847839,1.2826086956521738
0.0005612564,1389824,0.0005612564,0.002027594,6537,0.0,14.732988966901296,1.75,78.4090909090909,7397.520146369934,0.10786124401913878,1.4840446,1.25
0.0007167043,1399967,0.0007167043,0.003300014,6582,0.0,15.387102678447214,1.7333333333333334,80.6,7450.965154886246,0.10996199330234424,1.4599953,1.2666666666666666
0.0003123001,1409969,0.0003123001,0.0063410006,6624,0.0,16.24511632668983,1.8571428571428572,85.42857142857143,7497.116217136383,0.1139047619047619,1.4595162,1.1428571428571428
0.0015007823,1419792,0.0015007823,0.0034537718,6676,0.0,13.586275364297684,1.4230769230769231,69.23076923076923,7552.209564208984,0.11331135209976395,1.4577751,1.5769230769230769
0.0008160736,1429903,0.0008160736,0.001152665,6729,0.0,13.7351346451919,1.528301886792453,68.66037735849056,7605.539837360382,0.12647744888394918,1.4698513,1.471698113207547
0.00051461894,1439757,0.00051461894,0.0037869248,6784,0.0,13.885606564665318,1.3636363636363635,70.58181818181818,7658.381019592285,0.12083914395374173,1.4678524,1.6363636363636365
0.00075018767,1449910,0.00075018767,0.0025208096,6831,0.0,15.905848632026744,1.574468085106383,83.93617021276596,7704.732359409332,0.12542582545814865,1.4593594,1.425531914893617
0.0009039005,1459846,0.0009039005,0.0022399896,6881,0.0,14.596724350404097,1.42,76.8,7755.085319042206,0.1167888693074889,1.4627231,1.58
0.0008161438,1469922,0.0008161438,0.0017594021,6926,0.0,16.538768717840416,1.6222222222222222,85.93333333333334,7811.325020313263,0.12519406675261963,1.4733864,1.3777777777777778
0.0006260991,1479859,0.0006260991,0.0029318621,6974,0.0,14.572570289336285,1.6875,75.375,7862.831976175308,0.1085750487329435,1.4581271,1.3125
0.0007673879,1489956,0.0007673879,0.0026718227,7025,0.0,12.916887546377737,1.5490196078431373,68.0,7913.773693561554,0.11800538969707325,1.4448352,1.4509803921568627
0.0007585907,1499840,0.0007585907,0.010857226,7070,0.0,16.32830417457055,1.5777777777777777,83.8,7962.527958869934,0.12371988795518211,1.447268,1.4222222222222223
0.0009965617,1509996,0.0009965617,0.001420836,7114,0.0,17.007672258679367,1.7272727272727273,87.0,8016.964859485626,0.13210477242056196,1.4559419,1.2727272727272727
0.0012461777,1519875,0.0012461777,0.003703128,7164,0.0,14.742540488931363,1.44,75.18,8065.845658779144,0.11223646007849211,1.4618375,1.56
0.00035150145,1529971,0.00035150145,0.0064087375,7208,0.0,16.562458015298134,1.5909090909090908,89.04545454545455,8118.0977256298065,0.12299986881805065,1.4537727,1.4090909090909092
0.00056378986,1539771,0.00056378986,0.001264266,7251,0.0,16.09424232413499,1.4883720930232558,84.76744186046511,8167.167143583298,0.12189156813012775,1.4496639,1.5116279069767442
0.0004230006,1549906,0.0004230006,0.0053955936,7292,0.0,16.960417309207887,1.7560975609756098,88.46341463414635,8220.31843161583,0.11953026196928636,1.4628034,1.2439024390243902
0.0006741881,1559872,0.0006741881,0.0006711552,7337,0.0,16.398651398773602,1.6,85.46666666666667,8267.363047838211,0.12232510359079242,1.4635117,1.4
0.0008385569,1569875,0.0008385569,0.00085863535,7378,0.0,17.594902972711296,1.7804878048780488,92.1219512195122,8319.196322917938,0.12282926829268297,1.4555687,1.2195121951219512
0.0010098997,1579906,0.0010098997,0.0014932811,7429,0.0,13.658081099043716,1.392156862745098,70.52941176470588,8367.693902254105,0.11030748694552744,1.4691956,1.607843137254902
0.0006959346,1589936,0.0006959346,0.0056788656,7475,0.0,15.385114262428441,1.5434782608695652,79.56521739130434,8424.004361867905,0.11891436100131751,1.4578865,1.4565217391304348
2.6398722e-05,1599803,2.6398722e-05,0.0031947237,7519,0.0,15.663642747822099,1.6818181818181819,81.61363636363636,8473.64983510971,0.1344386584289497,1.4555774,1.3181818181818181
0.00093671493,1609810,0.00093671493,0.009382909,7562,0.0,15.891990608289516,1.7906976744186047,81.34883720930233,8525.461713314056,0.13162790697674415,1.4544677,1.2093023255813953
0.0010461324,1619822,0.0010461324,0.0031347906,7604,0.0,16.991429247607396,2.0714285714285716,88.78571428571429,8569.922275781631,0.12251948051948053,1.4606928,0.9285714285714286
0.0005495504,1629889,0.0005495504,0.0047077015,7649,0.0,15.232968909872804,1.7777777777777777,80.4,8625.28335571289,0.11322178649237473,1.4527473,1.2222222222222223
0.0002629232,1639893,0.0002629232,0.001228486,7691,0.0,16.073237762519035,1.7142857142857142,85.0,8675.473742246628,0.11333333333333337,1.4417813,1.2857142857142858
0.00059779966,1649905,0.00059779966,0.004890101,7735,0.0,15.20137354255963,1.8863636363636365,79.77272727272727,8726.119111776352,0.1063636363636364,1.4379889,1.1136363636363635
0.0010467232,1659768,0.0010467232,0.0021784336,7781,0.0,14.72600198826421,1.608695652173913,76.5,8773.997817754745,0.12810950080515301,1.4462892,1.391304347826087
0.00077598036,1669782,0.00077598036,0.0055244574,7825,0.0,16.203211749206417,1.7272727272727273,84.88636363636364,8832.551186323166,0.11633766233766236,1.4612159,1.2727272727272727
0.00082011364,1679884,0.00082011364,0.0059479503,7880,0.0,15.055701465081157,1.2,77.50909090909092,8880.415456056595,0.16715332906122582,1.4547883,1.8
0.0013239573,1689805,0.0013239573,0.004299946,7926,0.0,15.179569913767821,1.673913043478261,80.34782608695652,8934.67772102356,0.11426118876915264,1.4457915,1.326086956521739
0.0013103414,1699864,0.0013103414,0.0056427387,7973,0.0,16.031347131146294,1.4893617021276595,83.93617021276596,8981.899924993515,0.14798203674799415,1.4223635,1.5106382978723405
0.0011730982,1709868,0.0011730982,0.013661788,8015,0.0,15.676130157133276,1.7619047619047619,84.14285714285714,9037.642776966095,0.11219047619047623,1.420608,1.2380952380952381
0.001395043,1719958,0.001395043,0.0020964295,8063,0.0,14.542500450631254,1.4375,76.25,9088.966826438904,0.12943915343915338,1.4239943,1.5625
0.0008808431,1729758,0.0008808431,0.0019754816,8106,0.0,15.873783981627515,1.813953488372093,82.32558139534883,9139.040878295898,0.11464572636665663,1.4039313,1.186046511627907
0.00094918464,1739844,0.00094918464,0.001436377,8154,0.0,14.486520626262674,1.6458333333333333,76.3125,9185.460090875626,0.13332734204793031,1.386228,1.3541666666666667
0.000637175,1749883,0.000637175,0.00154968,8199,0.0,15.411457048640726,1.8888888888888888,82.4,9240.946979045868,0.1186726209463052,1.3830538,1.1111111111111112
0.0003978546,1759941,0.0003978546,0.00070571684,8245,0.0,14.32950330541861,1.7391304347826086,74.54347826086956,9291.658866882324,0.10857716196846635,1.3764279,1.2608695652173914
0.0008180796,1769979,0.0008180796,0.0035440486,8287,0.0,16.14653845032244,1.880952380952381,83.78571428571429,9345.562229394913,0.11373271889400922,1.3820802,1.119047619047619
0.0008495964,1779754,0.0008495964,0.0030843292,8331,0.0,14.496711480346802,1.7727272727272727,75.0,9397.518664836884,0.1055901875901876,1.3954695,1.2272727272727273
0.00053063966,1789770,0.00053063966,0.0017033275,8375,0.0,16.572298601928765,1.5909090909090908,86.93181818181819,9449.614254713058,0.12351948051948054,1.3818359,1.4090909090909092
0.0013955581,1799796,0.0013955581,0.002484081,8417,0.0,16.486840721377078,1.9285714285714286,88.14285714285714,9497.904499292374,0.12724499654934437,1.3966445,1.0714285714285714
0.0008950259,1809811,0.0008950259,0.0033489945,8460,0.0,16.777091035203647,1.7209302325581395,88.74418604651163,9551.32157087326,0.1510284237726098,1.4038078,1.2790697674418605
0.0009772624,1819816,0.0009772624,0.0006811999,8503,0.0,15.99555092292308,1.8372093023255813,84.83720930232558,9604.162796258926,0.13627906976744183,1.4064171,1.1627906976744187
0.000999525,1829903,0.000999525,0.003561342,8548,0.0,16.104457369572085,1.6222222222222222,84.53333333333333,9659.04276752472,0.1417454545454545,1.3937607,1.3777777777777778
0.0012858119,1839999,0.0012858119,0.0033710012,8596,0.0,15.522393048400831,1.5625,80.1875,9705.54859828949,0.1109534632034632,1.3897339,1.4375
0.0012667032,1849786,0.0012667032,0.002027336,8640,0.0,15.558003482361023,1.7727272727272727,82.63636363636364,9756.908248186111,0.11183916083916086,1.3992922,1.2272727272727273
0.00088380126,1859786,0.00088380126,0.0014990423,8680,0.0,16.9835920235429,2.05,89.925,9810.735397338867,0.11990000000000003,1.3953403,0.95
0.0011722433,1869819,0.0011722433,0.003997368,8725,0.0,14.519464176898442,1.8222222222222222,77.46666666666667,9865.15738081932,0.10764444444444447,1.4044213,1.1777777777777778
