EpisodesSoFar,meankl,AttC,entropy,MtR,entloss,surrgain,AttNC,TimeElapsed,TimestepsSoFar,TtR,Fce,optimgain
5364,0.0019670478,0.1111111111111111,0.50624436,16.446797179226188,0.0,0.00397178,0.8888888888888888,4088.147990465164,1019922,28.711111111111112,0.12418765432098766,0.00397178
5409,0.0021477146,0.1111111111111111,0.5035089,16.761367753950676,0.0,0.003498846,0.8888888888888888,4128.466427087784,1029933,28.88888888888889,0.11555555555555558,0.003498846
5453,0.004562519,0.09090909090909091,0.46371797,17.402579412219733,0.0,0.00420183,0.9090909090909091,4169.3156225681305,1039937,30.431818181818183,0.12172727272727274,0.00420183
5502,0.0039252243,0.1836734693877551,0.4408867,14.960401755250793,0.0,0.0043195677,0.8163265306122449,4206.70791220665,1049948,25.93877551020408,0.10375510204081634,0.0043195677
5547,0.0035449776,0.1111111111111111,0.4396559,16.45827355225722,0.0,0.004890426,0.8888888888888888,4247.167405843735,1059953,28.933333333333334,0.11573333333333335,0.004890426
5590,0.0033263892,0.06976744186046512,0.45730507,16.37730444428588,0.0,0.0041851187,0.9302325581395349,4286.474448919296,1069956,28.790697674418606,0.11516279069767443,0.0041851187
5634,0.003660553,0.09090909090909091,0.43493944,15.73983024549404,0.0,0.0046594134,0.9090909090909091,4323.13588809967,1079960,27.5,0.11,0.0046594134
5678,0.0033630012,0.11363636363636363,0.44696036,16.56059981860646,0.0,0.0048331665,0.8863636363636364,4361.617208957672,1089981,29.181818181818183,0.12565109016550935,0.0048331665
5726,0.0052556293,0.1875,0.44485453,15.250899914125448,0.0,0.0041042496,0.8125,4398.846621274948,1099870,26.25,0.12949743790168491,0.0041042496
5771,0.0041293884,0.1111111111111111,0.44958153,17.453101773234994,0.0,0.005656785,0.8888888888888888,4441.587792873383,1109903,30.711111111111112,0.12635362318840582,0.005656785
5817,0.0027916422,0.13043478260869565,0.44165376,16.65676344422138,0.0,0.004394601,0.8695652173913043,4479.565966844559,1119977,29.52173913043478,0.12800481681356118,0.004394601
5862,0.004992905,0.13333333333333333,0.47958353,16.524513425095616,0.0,0.0054367264,0.8666666666666667,4519.628256082535,1129817,28.377777777777776,0.13639131561559945,0.0054367264
5910,0.0037229802,0.16666666666666666,0.478515,15.26467541975215,0.0,0.005021358,0.8333333333333334,4557.758198261261,1139905,26.395833333333332,0.11283565383565385,0.005021358
5954,0.0031488205,0.11363636363636363,0.4848635,16.97342923040607,0.0,0.004242719,0.8863636363636364,4597.6456389427185,1149892,29.454545454545453,0.1180516077808654,0.004242719
5999,0.003687999,0.1111111111111111,0.48275435,16.893063641098824,0.0,0.005140161,0.8888888888888888,4635.084307432175,1159995,29.822222222222223,0.12546620209059234,0.005140161
6043,0.003647095,0.11363636363636363,0.49334723,16.355803879491564,0.0,0.0044606095,0.8863636363636364,4675.201370954514,1169780,28.40909090909091,0.1186094957673905,0.0044606095
6089,0.0044260756,0.13043478260869565,0.5095216,16.440939848135407,0.0,0.0044147978,0.8695652173913043,4714.970688581467,1179930,29.217391304347824,0.1183808095952024,0.0044147978
6133,0.003622432,0.11363636363636363,0.5273532,17.208809628243554,0.0,0.004373718,0.8863636363636364,4750.830980062485,1189785,30.15909090909091,0.12706168213523952,0.004373718
6184,0.0037744292,0.21568627450980393,0.5154425,14.958215262624243,0.0,0.0053383247,0.7843137254901961,4792.006855726242,1199870,26.098039215686274,0.10878853046594983,0.0053383247
6227,0.0031169406,0.06976744186046512,0.5315158,16.54324180008794,0.0,0.0039078156,0.9302325581395349,4827.105628252029,1209901,28.953488372093023,0.11723175621491584,0.0039078156
6271,0.003596914,0.09090909090909091,0.5136438,16.402309986775087,0.0,0.004453518,0.9090909090909091,4866.813668012619,1219961,28.90909090909091,0.12014876033057852,0.004453518
6316,0.0034107952,0.1111111111111111,0.5395479,16.95896102164759,0.0,0.0039325682,0.8888888888888888,4908.104738235474,1229966,29.4,0.13973333333333335,0.0039325682
6360,0.0047625573,0.09090909090909091,0.52940714,16.21083074919289,0.0,0.0046924576,0.9090909090909091,4946.6995351314545,1239970,28.568181818181817,0.11427272727272732,0.0046924576
6405,0.004273331,0.13333333333333333,0.5078117,16.62954292209485,0.0,0.0053363615,0.8666666666666667,4983.394614458084,1249818,29.31111111111111,0.12443116219667942,0.0053363615
6456,0.003418924,0.21568627450980393,0.50946355,14.61983829967012,0.0,0.0045152847,0.7843137254901961,5018.5831797122955,1259881,25.372549019607842,0.10286121721415842,0.0045152847
6502,0.0026726127,0.13043478260869565,0.5156836,16.365038654464914,0.0,0.0032272034,0.8695652173913043,5053.919657230377,1269889,28.804347826086957,0.11521739130434785,0.0032272034
6550,0.001940651,0.16666666666666666,0.503907,15.141855834228792,0.0,0.0029645995,0.8333333333333334,5093.803353309631,1279897,26.770833333333332,0.10708333333333335,0.0029645995
6598,0.0017957878,0.16666666666666666,0.48559564,15.841968120799912,0.0,0.003037391,0.8333333333333334,5135.294456958771,1289911,27.395833333333332,0.15108333333333326,0.003037391
6642,0.0034650215,0.09090909090909091,0.47672504,16.638215171201782,0.0,0.004106987,0.9090909090909091,5170.896643161774,1299935,29.636363636363637,0.12296650717703352,0.004106987
6687,0.0030436497,0.13333333333333333,0.46328413,15.712161163301253,0.0,0.0038852978,0.8666666666666667,5208.6572806835175,1309921,27.511111111111113,0.11035966715614294,0.0038852978
6729,0.0028946078,0.047619047619047616,0.4526036,17.584853877371238,0.0,0.0035343415,0.9523809523809523,5244.274533748627,1319923,31.214285714285715,0.12485714285714287,0.0035343415
6773,0.0022106157,0.09090909090909091,0.4602659,16.04050143336197,0.0,0.003567079,0.9090909090909091,5282.783545255661,1329927,28.295454545454547,0.13581818181818187,0.003567079
6818,0.0041407538,0.1111111111111111,0.4434233,15.855536480531343,0.0,0.0035692216,0.8888888888888888,5321.56191110611,1339936,28.022222222222222,0.11208888888888892,0.0035692216
6860,0.0040067886,0.047619047619047616,0.43240443,17.39705836132894,0.0,0.0040742387,0.9523809523809523,5357.025896549225,1349938,30.214285714285715,0.12085714285714289,0.0040742387
6905,0.0032866856,0.1111111111111111,0.46373433,15.845577343757832,0.0,0.0041870833,0.8888888888888888,5396.937157392502,1359947,27.555555555555557,0.11022222222222226,0.0041870833
6949,0.0026572377,0.09090909090909091,0.4823609,15.917340186304028,0.0,0.0043218536,0.9090909090909091,5433.178134918213,1369951,27.636363636363637,0.11054545454545459,0.0043218536
6993,0.002630386,0.09090909090909091,0.48516595,17.09907567985239,0.0,0.0037932496,0.9090909090909091,5469.27835726738,1379957,29.90909090909091,0.14227272727272727,0.0037932496
7040,0.0028151835,0.14893617021276595,0.5002559,14.92113075106163,0.0,0.0034183243,0.851063829787234,5510.425235033035,1389964,26.19148936170213,0.10476595744680854,0.0034183243
7084,0.0027143476,0.09090909090909091,0.50959235,16.029575156052577,0.0,0.0037673798,0.9090909090909091,5547.7932341098785,1399978,28.227272727272727,0.1129090909090909,0.0037673798
7130,0.003075868,0.13043478260869565,0.5138647,16.59387745707132,0.0,0.00437345,0.8695652173913043,5582.7488322258,1409988,28.891304347826086,0.1155652173913044,0.00437345
7176,0.0044004936,0.13043478260869565,0.49343574,16.06523269674754,0.0,0.00458507,0.8695652173913043,5622.083325386047,1419994,28.17391304347826,0.11269565217391309,0.00458507
7222,0.0019561234,0.13043478260869565,0.4875063,17.17620208371886,0.0,0.0033536071,0.8695652173913043,5659.430508613586,1430000,29.456521739130434,0.11782608695652173,0.0033536071
7262,0.002631791,0.0,0.47204512,19.206874643082845,0.0,0.004116153,1.0,5697.977164506912,1440000,33.55,0.13420000000000004,0.004116153
7307,0.0019465227,0.13333333333333333,0.48419183,15.67146286498358,0.0,0.0033938743,0.8666666666666667,5735.540192604065,1449762,27.6,0.11040000000000004,0.0033938743
7350,0.0022911793,0.06976744186046512,0.49145514,16.865698012669746,0.0,0.0040108557,0.9302325581395349,5771.07454252243,1459765,29.53488372093023,0.11813953488372093,0.0040108557
7395,0.002695814,0.1111111111111111,0.49380472,16.480352164735184,0.0,0.0031356048,0.8888888888888888,5812.415306091309,1469874,28.711111111111112,0.11680846560846561,0.0031356048
7436,0.0030612475,0.024390243902439025,0.48348007,18.26863117951784,0.0,0.003933383,0.975609756097561,5846.860171318054,1479875,31.951219512195124,0.12780487804878055,0.003933383
7481,0.0035438838,0.1111111111111111,0.485006,16.5117136069102,0.0,0.0038737725,0.8888888888888888,5883.555888414383,1489890,28.42222222222222,0.11562020202020204,0.0038737725
7526,0.0020890334,0.1111111111111111,0.49774486,16.6626792931735,0.0,0.0033993858,0.8888888888888888,5926.27813744545,1499899,29.333333333333332,0.11733333333333336,0.0033993858
7572,0.00262228,0.13043478260869565,0.4866535,16.809872704740453,0.0,0.0038004944,0.8695652173913043,5960.76041841507,1509907,29.282608695652176,0.11713043478260875,0.0038004944
7616,0.0020792896,0.09090909090909091,0.4862245,17.570466611862255,0.0,0.00400082,0.9090909090909091,5999.2938442230225,1519911,30.59090909090909,0.12236363636363637,0.00400082
7658,0.0036338486,0.047619047619047616,0.47715524,17.52285800756075,0.0,0.0038740463,0.9523809523809523,6034.601902961731,1529925,30.904761904761905,0.1277575757575758,0.0038740463
7702,0.0036199426,0.09090909090909091,0.48526007,16.244205340282093,0.0,0.0051121004,0.9090909090909091,6072.723936080933,1539931,28.40909090909091,0.11363636363636366,0.0051121004
7752,0.004526938,0.2,0.45556983,14.498718661162833,0.0,0.004799791,0.8,6108.727756738663,1549943,25.78,0.10970666666666666,0.004799791
7797,0.00487009,0.1111111111111111,0.4901121,16.482109357888643,0.0,0.005534427,0.8888888888888888,6144.21106505394,1559948,28.822222222222223,0.1374222222222222,0.005534427
7841,0.002587187,0.09090909090909091,0.4863617,17.341465205955608,0.0,0.003920047,0.9090909090909091,6181.793328523636,1569962,30.34090909090909,0.12379797979797981,0.003920047
7883,0.0067239623,0.047619047619047616,0.46244386,17.8880048397801,0.0,0.004325409,0.9523809523809523,6218.710748434067,1579964,31.238095238095237,0.124952380952381,0.004325409
7924,0.002964816,0.024390243902439025,0.4920557,17.900887898427143,0.0,0.0031096968,0.975609756097561,6253.65865111351,1589965,31.073170731707318,0.1242926829268293,0.0031096968
7971,0.003395961,0.14893617021276595,0.49267334,14.911879098829788,0.0,0.0046083084,0.851063829787234,6290.575142383575,1599974,26.127659574468087,0.10451063829787235,0.0046083084
8015,0.0018057686,0.09090909090909091,0.5045776,17.030507719585078,0.0,0.0031317428,0.9090909090909091,6329.511671304703,1609982,29.613636363636363,0.11845454545454547,0.0031317428
8058,0.0022310226,0.06976744186046512,0.5174048,17.58466054296866,0.0,0.0030218414,0.9302325581395349,6365.72087597847,1619989,31.209302325581394,0.12939534883720932,0.0030218414
8103,0.0025867475,0.13333333333333333,0.5171107,15.58887875604653,0.0,0.0042794677,0.8666666666666667,6404.316377162933,1629751,27.6,0.11771851851851853,0.0042794677
8147,0.0030106776,0.09090909090909091,0.50892323,16.657201597710248,0.0,0.0032756608,0.9090909090909091,6440.784183263779,1639755,29.431818181818183,0.14036363636363636,0.0032756608
8190,0.0031973962,0.06976744186046512,0.48568988,17.77634478462611,0.0,0.0033348114,0.9302325581395349,6478.659963846207,1649758,30.906976744186046,0.12362790697674421,0.0033348114
8234,0.003167772,0.09090909090909091,0.47448754,17.44085200089634,0.0,0.0037482963,0.9090909090909091,6516.172255039215,1659768,30.545454545454547,0.12966666666666668,0.0037482963
8280,0.0052828947,0.13043478260869565,0.48676816,15.169127017431178,0.0,0.004619607,0.8695652173913043,6552.093222856522,1669796,27.130434782608695,0.11023818525519853,0.004619607
8324,0.004186438,0.09090909090909091,0.4821751,17.440669051511776,0.0,0.0050637024,0.9090909090909091,6590.591665029526,1679816,30.25,0.12598395721925137,0.0050637024
8372,0.0030723352,0.16666666666666666,0.4979866,15.870995971022808,0.0,0.003923491,0.8333333333333334,6626.343477010727,1689836,27.541666666666668,0.11168589743589746,0.003923491
8415,0.0026961453,0.06976744186046512,0.4947409,18.26615655654237,0.0,0.0041907853,0.9302325581395349,6665.23174571991,1699869,31.6046511627907,0.12712750601443468,0.0041907853
8461,0.0026556028,0.13043478260869565,0.48768926,16.752824279221393,0.0,0.0045747925,0.8695652173913043,6698.72368645668,1709877,29.41304347826087,0.12481159420289853,0.0045747925
8507,0.0032442787,0.13043478260869565,0.48994952,17.99515282229291,0.0,0.00413296,0.8695652173913043,6735.243912696838,1719889,31.152173913043477,0.12460869565217393,0.00413296
8554,0.0030271735,0.14893617021276595,0.47549522,16.643961944699512,0.0,0.0047886656,0.851063829787234,6773.636820077896,1729906,29.425531914893618,0.11770212765957447,0.0047886656
8599,0.0039198175,0.1111111111111111,0.46635646,17.43799818640408,0.0,0.0052364166,0.8888888888888888,6809.043709754944,1739911,30.355555555555554,0.12142222222222224,0.0052364166
8650,0.0035642602,0.21568627450980393,0.44027373,14.543178106186998,0.0,0.00501751,0.7843137254901961,6846.43874669075,1749932,25.96078431372549,0.10384313725490196,0.00501751
8696,0.0055276556,0.13043478260869565,0.4598388,16.174792752501148,0.0,0.004987494,0.8695652173913043,6883.435098171234,1759946,28.47826086956522,0.11624154589371984,0.004987494
8739,0.003291528,0.06976744186046512,0.47677875,17.8627598572969,0.0,0.004194679,0.9302325581395349,6919.936386346817,1769949,31.11627906976744,0.12446511627906977,0.004194679
8784,0.0024959736,0.1111111111111111,0.48647827,16.013293600814016,0.0,0.0039164154,0.8888888888888888,6960.790176868439,1779954,28.333333333333332,0.13546666666666668,0.0039164154
8825,0.0063101347,0.024390243902439025,0.4875697,19.03698176785245,0.0,0.0038413391,0.975609756097561,6997.284914970398,1789973,32.73170731707317,0.13092682926829272,0.0038413391
8870,0.0033155025,0.1111111111111111,0.509857,16.675021736584434,0.0,0.0042116363,0.8888888888888888,7031.174664258957,1799978,29.68888888888889,0.11875555555555554,0.0042116363
8921,0.0028978956,0.23529411764705882,0.51107794,14.425752937914046,0.0,0.0033431596,0.7647058823529411,7070.056948900223,1809766,24.980392156862745,0.10547971060081787,0.0033431596
8966,0.0038460763,0.1111111111111111,0.49408984,16.782939445281116,0.0,0.0044865767,0.8888888888888888,7105.733110904694,1819771,29.711111111111112,0.14097777777777776,0.0044865767
9011,0.005444278,0.1111111111111111,0.4970085,16.407213630769412,0.0,0.005088493,0.8888888888888888,7141.868968009949,1829778,28.6,0.11440000000000003,0.005088493
9055,0.002539069,0.09090909090909091,0.4866461,16.565560118015725,0.0,0.0043798764,0.9090909090909091,7183.357123374939,1839788,29.136363636363637,0.14549350649350648,0.0043798764
9099,0.0029395085,0.09090909090909091,0.52073115,16.147330935995303,0.0,0.003793142,0.9090909090909091,7218.877341508865,1849800,28.431818181818183,0.11372727272727273,0.003793142
9144,0.00201366,0.1111111111111111,0.50317615,15.72000992423206,0.0,0.0027991624,0.8888888888888888,7254.295163393021,1859807,27.933333333333334,0.11173333333333334,0.0027991624
9189,0.003295292,0.1111111111111111,0.47893965,16.26944947542338,0.0,0.0044340957,0.8888888888888888,7288.569377422333,1869814,28.666666666666668,0.13680000000000003,0.0044340957
9230,0.002510271,0.024390243902439025,0.47586054,18.563880332062634,0.0,0.004134639,0.975609756097561,7323.816871881485,1879815,32.68292682926829,0.1307317073170732,0.004134639
9270,0.0035724144,0.0,0.49984804,18.37297947584787,0.0,0.004267468,1.0,7361.820672750473,1889815,32.2,0.12880000000000005,0.004267468
9316,0.0017772238,0.13043478260869565,0.51449645,15.376548321440698,0.0,0.0028846485,0.8695652173913043,7403.655076742172,1899821,26.97826086956522,0.12956521739130436,0.0028846485
9357,0.00317551,0.024390243902439025,0.5343229,17.880457534727803,0.0,0.0034113463,0.975609756097561,7438.568178892136,1909824,31.26829268292683,0.12507317073170734,0.0034113463
9405,0.002246928,0.16666666666666666,0.52255267,14.467193275010183,0.0,0.0030937835,0.8333333333333334,7476.207040071487,1919834,25.479166666666668,0.12266666666666666,0.0030937835
9453,0.003967877,0.16666666666666666,0.56987697,15.293447479271222,0.0,0.0035815216,0.8333333333333334,7510.435298442841,1929842,26.270833333333332,0.10508333333333338,0.0035815216
9503,0.001601034,0.2,0.56661713,14.317976715943969,0.0,0.002836963,0.8,7546.121247291565,1939864,25.12,0.10706666666666668,0.002836963
9545,0.003196412,0.047619047619047616,0.6018981,17.032896993253523,0.0,0.002904237,0.9523809523809523,7590.974011182785,1949866,29.80952380952381,0.1192380952380953,0.002904237
9586,0.0034644515,0.024390243902439025,0.6292091,18.2809337053006,0.0,0.0030165943,0.975609756097561,7625.605293750763,1959867,31.878048780487806,0.12751219512195128,0.0030165943
9631,0.0021430417,0.1111111111111111,0.6200336,16.55567257415222,0.0,0.0028399322,0.8888888888888888,7662.270293951035,1969874,29.288888888888888,0.1392888888888889,0.0028399322
9678,0.004996412,0.14893617021276595,0.6228332,16.123591317882386,0.0,0.0039209174,0.851063829787234,7698.302349090576,1979883,27.914893617021278,0.13285106382978723,0.0039209174
9722,0.0019225895,0.09090909090909091,0.6457239,16.86407428188111,0.0,0.0014335281,0.9090909090909091,7732.854958295822,1989887,29.59090909090909,0.11836363636363641,0.0014335281
9766,0.003769755,0.09090909090909091,0.6210942,16.48365534764311,0.0,0.0029197647,0.9090909090909091,7776.707808732986,1999891,28.65909090909091,0.11463636363636369,0.0029197647
9811,0.0025112398,0.1111111111111111,0.595467,16.104991710532694,0.0,0.0031532238,0.8888888888888888,7814.290675640106,2009902,28.044444444444444,0.11217777777777779,0.0031532238
9855,0.004730783,0.09090909090909091,0.5674737,16.896274686591333,0.0,0.0025033825,0.9090909090909091,7849.078828334808,2019906,29.636363636363637,0.11854545454545452,0.0025033825
9900,0.0037915849,0.1111111111111111,0.58679205,16.08966250344192,0.0,0.004326239,0.8888888888888888,7888.750623226166,2029911,28.377777777777776,0.11351111111111112,0.004326239
9945,0.0023889937,0.1111111111111111,0.570099,16.165938872962457,0.0,0.0031897502,0.8888888888888888,7924.461497783661,2039916,28.266666666666666,0.11306666666666669,0.0031897502
9991,0.0037957688,0.13043478260869565,0.5486123,16.23554117229412,0.0,0.0032069648,0.8695652173913043,7962.565607786179,2049926,28.58695652173913,0.11434782608695654,0.0032069648
10036,0.0020769618,0.1111111111111111,0.5592318,16.903976038478014,0.0,0.003109273,0.8888888888888888,8004.415204524994,2059931,29.355555555555554,0.11742222222222228,0.003109273
10083,0.00428436,0.14893617021276595,0.51617426,15.021912827480612,0.0,0.0035931221,0.851063829787234,8038.8003034591675,2069940,26.51063829787234,0.11304964539007091,0.0035931221
10129,0.0040474487,0.13043478260869565,0.5174858,15.855767112822972,0.0,0.0031029389,0.8695652173913043,8075.6099507808685,2079950,28.0,0.112,0.0031029389
10175,0.0020983184,0.13043478260869565,0.54037535,15.214757138851523,0.0,0.003062114,0.8695652173913043,8114.876287221909,2089956,26.369565217391305,0.10547826086956524,0.003062114
10218,0.002386889,0.06976744186046512,0.55745393,15.941722129818292,0.0,0.0033114292,0.9302325581395349,8148.167788743973,2099959,27.88372093023256,0.11153488372093028,0.0033114292
10263,0.0023334553,0.1111111111111111,0.5383328,15.455858533720907,0.0,0.0032476403,0.8888888888888888,8190.994595527649,2109964,27.022222222222222,0.1080888888888889,0.0032476403
10308,0.0026242912,0.1111111111111111,0.5339851,15.312100419550438,0.0,0.0039373366,0.8888888888888888,8228.754014492035,2119969,26.666666666666668,0.1288,0.0039373366
10356,0.0033099805,0.16666666666666666,0.5050958,15.103549558176498,0.0,0.0038131683,0.8333333333333334,8264.674451589584,2129977,26.208333333333332,0.10483333333333333,0.0038131683
10399,0.0038675682,0.06976744186046512,0.52467686,15.743454125365167,0.0,0.0040901373,0.9302325581395349,8307.327865362167,2139980,27.813953488372093,0.1112558139534884,0.0040901373
10443,0.002884204,0.09090909090909091,0.5128991,16.311149270549258,0.0,0.0038101058,0.9090909090909091,8341.662326574326,2149984,28.431818181818183,0.11372727272727276,0.0038101058
10489,0.0024165374,0.13043478260869565,0.51104814,14.87678175696326,0.0,0.002421808,0.8695652173913043,8377.392762422562,2159990,25.934782608695652,0.10373913043478265,0.002421808
10536,0.0039540892,0.14893617021276595,0.49102804,14.143219857108976,0.0,0.0043710237,0.851063829787234,8419.603491306305,2169999,24.680851063829788,0.09872340425531918,0.0043710237
10579,0.002516471,0.09302325581395349,0.46944937,16.887856791088392,0.0,0.0032691841,0.9069767441860465,8454.208468437195,2179763,29.11627906976744,0.12412403100775195,0.0032691841
10624,0.0024364803,0.1111111111111111,0.48639166,17.018872657936758,0.0,0.0032513083,0.8888888888888888,8491.6626162529,2189768,29.68888888888889,0.11875555555555559,0.0032513083
10667,0.004504654,0.06976744186046512,0.4711921,15.590854856521918,0.0,0.0043908516,0.9302325581395349,8531.46826004982,2199771,27.697674418604652,0.11079069767441861,0.0043908516
10708,0.0044903937,0.024390243902439025,0.47687036,18.450444635672422,0.0,0.0043324614,0.975609756097561,8564.409415006638,2209772,32.19512195121951,0.12878048780487805,0.0043324614
10750,0.0027987408,0.047619047619047616,0.47848487,16.303344472265874,0.0,0.004236064,0.9523809523809523,8608.051716089249,2219774,28.357142857142858,0.11342857142857146,0.004236064
10796,0.006393792,0.13043478260869565,0.4277837,14.971918982956115,0.0,0.0051612062,0.8695652173913043,8644.10501408577,2229780,26.41304347826087,0.1056521739130435,0.0051612062
10839,0.0028326232,0.06976744186046512,0.4409478,15.462192607903543,0.0,0.004465062,0.9302325581395349,8678.20607805252,2239785,26.674418604651162,0.1066976744186047,0.004465062
10879,0.004735915,0.0,0.4558683,19.096438949527496,0.0,0.0050253053,1.0,8720.889619112015,2249785,33.175,0.1327,0.0050253053
10920,0.003243471,0.024390243902439025,0.46710536,17.529190865826475,0.0,0.004422133,0.975609756097561,8755.82568526268,2259786,30.341463414634145,0.12136585365853661,0.004422133
10962,0.002720473,0.047619047619047616,0.4446304,16.513640906783987,0.0,0.0033189103,0.9523809523809523,8795.69909787178,2269798,28.904761904761905,0.11561904761904764,0.0033189103
11012,0.00321409,0.2,0.4205628,14.065958414765573,0.0,0.004203731,0.8,8836.192734241486,2279814,24.68,0.10922666666666668,0.004203731
11055,0.0036381404,0.06976744186046512,0.40385142,15.542838108565888,0.0,0.0050645936,0.9302325581395349,8869.400177955627,2289817,27.906976744186046,0.1116279069767442,0.0050645936
11098,0.0027380236,0.06976744186046512,0.38923544,16.238795456182054,0.0,0.0033378922,0.9302325581395349,8908.048110961914,2299820,28.3953488372093,0.11358139534883725,0.0033378922
11140,0.0036804313,0.047619047619047616,0.34861398,16.291418698911926,0.0,0.0046240385,0.9523809523809523,8945.098510980606,2309822,28.595238095238095,0.11438095238095243,0.0046240385
11182,0.005378411,0.047619047619047616,0.3901182,15.396408813443331,0.0,0.0045077913,0.9523809523809523,8978.1174929142,2319824,27.357142857142858,0.10942857142857147,0.0045077913
11226,0.002713167,0.09090909090909091,0.41725278,16.7136922901868,0.0,0.004036558,0.9090909090909091,9019.395545721054,2329828,29.318181818181817,0.11727272727272729,0.004036558
11271,0.0023535374,0.1111111111111111,0.4030181,14.678133156276216,0.0,0.0035796296,0.8888888888888888,9055.962107419968,2339833,26.155555555555555,0.10462222222222227,0.0035796296
11316,0.0025327404,0.1111111111111111,0.392334,15.548566658796428,0.0,0.0039656195,0.8888888888888888,9090.705298185349,2349838,27.533333333333335,0.11013333333333336,0.0039656195
11363,0.0032060237,0.14893617021276595,0.36403316,14.58849056895856,0.0,0.004040425,0.851063829787234,9131.836520195007,2359847,25.382978723404257,0.10153191489361703,0.004040425
11405,0.0037938515,0.047619047619047616,0.35879847,16.060734863295085,0.0,0.005003008,0.9523809523809523,9167.565024375916,2369849,28.095238095238095,0.1123809523809524,0.005003008
11448,0.004819378,0.06976744186046512,0.36520413,15.582442749101054,0.0,0.005069476,0.9302325581395349,9205.316996574402,2379856,27.488372093023255,0.11906976744186051,0.005069476
11488,0.0032594407,0.0,0.37492293,16.337926386103003,0.0,0.004634205,1.0,9243.492099761963,2389856,28.65,0.11460000000000006,0.004634205
11531,0.0040646913,0.06976744186046512,0.38825995,15.1449038992138,0.0,0.004195119,0.9302325581395349,9277.479424715042,2399877,26.627906976744185,0.10764259485924116,0.004195119
11576,0.0028439194,0.1111111111111111,0.37428257,15.174461379303201,0.0,0.0036513787,0.8888888888888888,9315.815673589706,2409882,26.533333333333335,0.10613333333333339,0.0036513787
11620,0.0045701005,0.09090909090909091,0.39924988,16.258774189216773,0.0,0.0055419663,0.9090909090909091,9355.08174419403,2419890,28.65909090909091,0.1190909090909091,0.0055419663
11663,0.0030692585,0.06976744186046512,0.3952331,16.09370904473557,0.0,0.0050967745,0.9302325581395349,9392.07577419281,2429895,28.0,0.11965891472868222,0.0050967745
11709,0.0024833747,0.13043478260869565,0.38871846,15.685988247722863,0.0,0.004508469,0.8695652173913043,9432.56415772438,2439939,26.956521739130434,0.11064882943143817,0.004508469
11753,0.0028552285,0.09090909090909091,0.3712657,14.935240997225769,0.0,0.0043801577,0.9090909090909091,9468.695327997208,2449943,26.272727272727273,0.10509090909090912,0.0043801577
11795,0.0038463501,0.047619047619047616,0.3570395,17.31036325029506,0.0,0.0045315293,0.9523809523809523,9502.508021116257,2459945,30.666666666666668,0.12266666666666667,0.0045315293
11838,0.004005094,0.06976744186046512,0.3449404,15.910736031800827,0.0,0.004017117,0.9302325581395349,9541.976947069168,2469948,27.72093023255814,0.11088372093023258,0.004017117
11881,0.0036888763,0.06976744186046512,0.35859594,16.073914496937054,0.0,0.0046269535,0.9302325581395349,9581.184497117996,2479951,27.906976744186046,0.11162790697674423,0.0046269535
11924,0.0035037652,0.06976744186046512,0.34505066,16.443991734592114,0.0,0.00411413,0.9302325581395349,9620.270425796509,2489954,28.372093023255815,0.1134883720930233,0.00411413
11966,0.0049289567,0.047619047619047616,0.33522028,15.818099658575948,0.0,0.005842331,0.9523809523809523,9658.518041849136,2499956,27.523809523809526,0.11009523809523815,0.005842331
12010,0.0047968286,0.09090909090909091,0.35730067,14.897129964868162,0.0,0.0052377703,0.9090909090909091,9694.944348812103,2509962,25.84090909090909,0.10336363636363638,0.0052377703
12051,0.0033973767,0.024390243902439025,0.38307273,15.198341211248268,0.0,0.0036929909,0.975609756097561,9731.250394582748,2519965,26.536585365853657,0.10614634146341469,0.0036929909
12095,0.0033871403,0.09090909090909091,0.40266424,16.133213775410468,0.0,0.0043842993,0.9090909090909091,9769.25840640068,2529973,28.0,0.11200000000000002,0.0043842993
12141,0.004898363,0.13043478260869565,0.39685035,14.633564891507188,0.0,0.005530872,0.8695652173913043,9806.617326021194,2539983,25.91304347826087,0.11643478260869565,0.005530872
12186,0.0041536284,0.1111111111111111,0.41117564,16.419363641037886,0.0,0.0044886093,0.8888888888888888,9842.47462630272,2549988,28.31111111111111,0.11324444444444448,0.0044886093
