MtR,entropy,entloss,TimeElapsed,AttC,Fce,TimestepsSoFar,optimgain,meankl,TtR,EpisodesSoFar,surrgain,AttNC
14.302302641364987,1.3495245,0.0,4400.74094247818,1.2708333333333333,0.10198148148148149,319931,0.0004966115,0.004046322,74.8125,1636,0.0004966115,1.7291666666666667
14.734754306822493,1.3804471,0.0,4538.968200445175,1.4680851063829787,0.11700869194262253,329775,0.0007481913,0.0028136915,76.27659574468085,1683,0.0007481913,1.5319148936170213
16.010916577751956,1.3528203,0.0,4686.748431682587,1.0714285714285714,0.11446258503401363,339815,0.00081543275,0.004132925,83.21428571428571,1725,0.00081543275,1.9285714285714286
16.55658624090142,1.3520885,0.0,4803.334935426712,1.0,0.11540000000000006,349815,0.00022855378,0.0018639154,86.55,1765,0.00022855378,2.0
14.881118666240326,1.3792266,0.0,4943.52458024025,1.2325581395348837,0.10465116279069772,359830,0.0013329724,0.0035392796,78.48837209302326,1808,0.0013329724,1.7674418604651163
17.051556288228426,1.4095486,0.0,5075.54875254631,1.372093023255814,0.12286730506155955,369849,0.0015064672,0.01420165,88.32558139534883,1851,0.0015064672,1.627906976744186
15.278619918695364,1.420767,0.0,5200.838793754578,1.2173913043478262,0.11006324110671942,379897,0.000945784,0.001735554,81.1304347826087,1897,0.000945784,1.7826086956521738
13.38392543933538,1.4189482,0.0,5348.848186016083,1.2941176470588236,0.10894824527678292,389841,0.00075598806,0.0012521421,69.11764705882354,1948,0.00075598806,1.7058823529411764
17.71551034943536,1.4216306,0.0,5466.8732895851135,1.25,0.12326406926406924,399869,0.0008674969,0.0041633523,91.70454545454545,1992,0.0008674969,1.75
14.555551424871767,1.4195651,0.0,5602.479907751083,1.5925925925925926,0.11608549131515045,409987,0.0013630249,0.0066265147,75.88888888888889,2046,0.0013630249,1.4074074074074074
14.626601575696514,1.4120322,0.0,5748.542153835297,1.2765957446808511,0.11505246008471819,419817,0.00069594267,0.0046747043,77.80851063829788,2093,0.00069594267,1.7234042553191489
15.895113023010271,1.4060414,0.0,5884.3377730846405,1.3555555555555556,0.14091851851851847,429826,0.00014941202,0.006240637,83.6,2138,0.00014941202,1.6444444444444444
14.559354728207092,1.4354224,0.0,6009.22552895546,1.297872340425532,0.11611728946897906,439899,0.0008000763,0.004333133,75.44680851063829,2185,0.0008000763,1.702127659574468
15.679348979937535,1.4540253,0.0,6151.637851715088,1.2826086956521738,0.11034782608695658,449935,0.0009700522,0.0022162597,81.0,2231,0.0009700522,1.7173913043478262
17.116891202573118,1.4796115,0.0,6282.7155883312225,1.2857142857142858,0.12368707482993199,459955,0.000784256,0.0020556184,90.28571428571429,2273,0.000784256,1.7142857142857142
16.259438918452133,1.5122954,0.0,6403.411081075668,1.2272727272727273,0.11472727272727273,469969,0.0005846176,0.003970115,86.04545454545455,2317,0.0005846176,1.7727272727272727
15.188744833963076,1.530997,0.0,6552.802815437317,1.2666666666666666,0.1232677248677249,479765,0.0005601629,0.0023892794,79.33333333333333,2362,0.0005601629,1.7333333333333334
16.89677074524699,1.5520911,0.0,6668.789708852768,1.2222222222222223,0.12219487179487182,489798,0.00043262684,0.0023489995,88.0,2407,0.00043262684,1.7777777777777777
16.623622203356938,1.55192,0.0,6806.242768526077,1.6734693877551021,0.1460791223280472,499987,0.0010691322,0.007968118,88.40816326530613,2456,0.0010691322,1.3265306122448979
15.66915415503995,1.5492759,0.0,6951.793759584427,2.017543859649123,0.13562739832367668,509922,0.00071422855,0.0030504253,81.15789473684211,2513,0.00071422855,0.9824561403508771
18.290665448777798,1.550537,0.0,7089.332138776779,1.8541666666666667,0.14299633427136524,519833,0.0005881973,0.0030215774,95.8125,2561,0.0005881973,1.1458333333333333
18.448089088937127,1.5565104,0.0,7232.5916583538055,2.0625,0.16310102809463048,529832,0.00073163246,0.0073003755,95.5625,2609,0.00073163246,0.9375
18.214714872707532,1.5467631,0.0,7380.79580616951,1.6666666666666667,0.14207625460958795,539897,0.0010882914,0.0069684805,96.0,2654,0.0010882914,1.3333333333333333
17.092047103639725,1.5331161,0.0,7519.117147684097,1.5434782608695652,0.13547826086956521,549971,0.00079888664,0.005393753,89.34782608695652,2700,0.00079888664,1.4565217391304348
17.5327619072673,1.5241597,0.0,7644.111907958984,1.372093023255814,0.12950904392764861,559757,0.0018698369,0.0050079855,92.30232558139535,2743,0.0018698369,1.627906976744186
16.653556132955206,1.5181448,0.0,7769.137360095978,1.673913043478261,0.14067080745341615,569777,0.00089879916,0.002907577,87.0,2789,0.00089879916,1.326086956521739
17.245809318062143,1.5102892,0.0,7918.981256008148,1.2682926829268293,0.12097560975609759,579778,0.0005715075,0.0026025546,90.73170731707317,2830,0.0005715075,1.7317073170731707
14.127257701522364,1.5019636,0.0,8033.430228233337,1.5769230769230769,0.13531164549907773,589956,0.00049515825,0.0024133988,75.40384615384616,2882,0.00049515825,1.4230769230769231
16.712590677500035,1.4838876,0.0,8170.875901460648,1.5909090909090908,0.12942699724517906,599811,0.00046725414,0.006244127,87.81818181818181,2926,0.00046725414,1.4090909090909092
17.081350550819423,1.482178,0.0,8294.63600230217,1.3255813953488371,0.11851162790697677,609820,0.00087805686,0.004839876,88.88372093023256,2969,0.00087805686,1.6744186046511629
15.243599427441055,1.489668,0.0,8424.225440263748,1.4042553191489362,0.13545595757635917,619759,0.0010300507,0.0028922756,77.87234042553192,3016,0.0010300507,1.5957446808510638
14.737423905824409,1.4857086,0.0,8564.721210479736,1.4375,0.10550462150462153,629859,0.00028703106,0.0016227565,75.875,3064,0.00028703106,1.5625
13.234854582705665,1.4835563,0.0,8704.181596517563,1.4509803921568627,0.11941737076171975,639847,0.0014506455,0.0030567185,68.05882352941177,3115,0.0014506455,1.5490196078431373
14.817118849503837,1.4963293,0.0,8835.93059539795,1.4130434782608696,0.10947826086956523,649889,0.0012876984,0.00800568,79.04347826086956,3161,0.0012876984,1.5869565217391304
17.605492813460582,1.5007747,0.0,8957.657603263855,1.3181818181818181,0.15600936318583378,659941,0.00040974986,0.0051557384,91.02272727272727,3205,0.00040974986,1.6818181818181819
16.46999195040211,1.5429586,0.0,9107.919516563416,1.0,0.1162926829268293,669944,0.00041670023,0.0029011362,87.21951219512195,3246,0.00041670023,2.0
16.972953913988054,1.5403701,0.0,9231.68969130516,1.2727272727272727,0.12709523809523812,679956,0.00021207123,0.010402879,87.3409090909091,3290,0.00021207123,1.7272727272727273
14.175595259823716,1.5410151,0.0,9368.673325061798,1.679245283018868,0.13910756032730326,689755,0.0009908517,0.002195745,72.0,3343,0.0009908517,1.320754716981132
15.37330440262832,1.5356549,0.0,9510.290346384048,1.3404255319148937,0.12187600529369846,699850,0.00048570454,0.004450122,80.04255319148936,3390,0.00048570454,1.6595744680851063
14.987114011642182,1.5436198,0.0,9646.316972017288,1.2826086956521738,0.13194315829098438,709888,0.0001624949,0.00082094996,78.45652173913044,3436,0.0001624949,1.7173913043478262
16.530079384456045,1.5202199,0.0,9789.334428071976,1.5348837209302326,0.1205474574385223,719959,0.00039296772,0.000993435,88.18604651162791,3479,0.00039296772,1.4651162790697674
16.9565620046537,1.5117098,0.0,9913.131762266159,1.2439024390243902,0.1193395872420263,729972,0.00042348506,0.014321317,88.17073170731707,3520,0.00042348506,1.7560975609756098
15.176419452191366,1.5250657,0.0,10042.25264286995,1.446808510638298,0.11939330427644189,739816,0.0010123118,0.0052961605,78.70212765957447,3567,0.0010123118,1.553191489361702
14.9195404682273,1.5300621,0.0,10180.118111133575,1.6603773584905661,0.13741458122491887,749863,0.0013217207,0.0033510046,76.24528301886792,3620,0.0013217207,1.3396226415094339
18.43042267759638,1.5389831,0.0,10315.173764705658,1.255813953488372,0.13350130245111885,759964,0.0006850967,0.0045357505,96.34883720930233,3663,0.0006850967,1.744186046511628
19.199155994692823,1.5530596,0.0,10456.145887851715,1.255813953488372,0.13642967884828353,769995,0.0005752187,0.006105956,99.27906976744185,3706,0.0005752187,1.744186046511628
15.683387457758176,1.540408,0.0,10581.529258728027,1.0666666666666667,0.10924444444444448,779767,0.00061582227,0.0016432627,81.93333333333334,3751,0.00061582227,1.9333333333333333
16.613716266048215,1.5673808,0.0,10714.501670122147,1.2272727272727273,0.14740559440559442,789789,0.0006785904,0.0038093964,87.75,3795,0.0006785904,1.7727272727272727
17.413320665450655,1.5797437,0.0,10847.074161529541,1.5227272727272727,0.12780523180523182,799859,0.00054805604,0.0021272157,92.86363636363636,3839,0.00054805604,1.4772727272727273
17.7019029564488,1.5617702,0.0,10979.755278587341,1.5,0.13763303541378405,809903,0.00051583507,0.0026292065,92.31818181818181,3883,0.00051583507,1.5
16.18509818890986,1.5519143,0.0,11118.710189819336,1.4680851063829787,0.1258463797483224,819954,0.00038469085,0.0009803348,84.57446808510639,3930,0.00038469085,1.5319148936170213
17.734735694455708,1.5650309,0.0,11252.049629449844,1.4318181818181819,0.12436363636363637,829966,0.00043209686,0.0012004613,93.27272727272727,3974,0.00043209686,1.5681818181818181
17.514684194149964,1.5849288,0.0,11389.01574754715,1.4,0.1293079365079365,839989,0.00049942423,0.003183886,91.4,4019,0.00049942423,1.6
18.750055443395926,1.5945632,0.0,11510.00512433052,1.627906976744186,0.153953488372093,849994,0.00036925735,0.003728887,98.09302325581395,4062,0.00036925735,1.372093023255814
17.750011761418676,1.5903347,0.0,11627.892005205154,1.9,0.1366954171610164,859879,0.0002687805,0.0021238758,90.06,4112,0.0002687805,1.1
17.820542381429874,1.5736003,0.0,11762.313598871231,1.5869565217391304,0.15267193675889326,869907,0.0008808685,0.005896141,93.65217391304348,4158,0.0008808685,1.4130434782608696
18.040931352191212,1.5778809,0.0,11894.62133693695,1.5909090909090908,0.125,879919,0.00072715455,0.002510149,93.75,4202,0.00072715455,1.4090909090909092
16.414050103133086,1.5786029,0.0,12037.990478277206,1.25,0.1182727272727273,889953,0.00059011916,0.0032113933,85.63636363636364,4246,0.00059011916,1.75
17.427373329461165,1.5707589,0.0,12157.729546546936,1.2619047619047619,0.12201873536299768,899770,0.0006169617,0.001471829,91.07142857142857,4288,0.0006169617,1.7380952380952381
14.543837237138124,1.5736089,0.0,12311.528501272202,1.2857142857142858,0.11376775138977191,909993,0.0009816905,0.0023000322,76.77551020408163,4337,0.0009816905,1.7142857142857142
14.534308563431805,1.5476077,0.0,12451.455959796906,1.4583333333333333,0.1092777777777778,919768,0.0012551843,0.003463469,76.8125,4385,0.0012551843,1.5416666666666667
15.815356167110801,1.4995981,0.0,12584.11725282669,1.4791666666666667,0.12324173714706672,929864,0.00029685974,0.0053489557,82.25,4433,0.00029685974,1.5208333333333333
15.950058279055742,1.4682964,0.0,12722.937214374542,1.2325581395348837,0.11237209302325583,939869,0.00076482975,0.0016088687,84.27906976744185,4476,0.00076482975,1.7674418604651163
14.61940825386777,1.4747765,0.0,12851.089205503464,1.2,0.1057049049049049,949938,0.0008320801,0.008591592,77.46666666666667,4521,0.0008320801,1.8
16.346197683235424,1.4868249,0.0,12992.858834028244,1.5,0.1260394512955229,959796,0.0015058522,0.006150886,83.73913043478261,4567,0.0015058522,1.5
16.33562259352834,1.5015779,0.0,13125.020494222641,1.0930232558139534,0.11534883720930235,969811,0.0007149592,0.0015680096,86.51162790697674,4610,0.0007149592,1.9069767441860466
15.794206873794739,1.4812356,0.0,13255.90603852272,1.288888888888889,0.13682750310118733,979868,0.0006058853,0.005973329,84.33333333333333,4655,0.0006058853,1.711111111111111
18.423772300735408,1.4956028,0.0,13398.493614673615,1.1951219512195121,0.1322276422764228,989883,0.00061811524,0.0024768575,96.8780487804878,4696,0.00061811524,1.8048780487804879
13.049149706138193,1.5064695,0.0,13531.779185056686,1.5454545454545454,0.10662086423183356,999964,0.0010631414,0.0016226397,66.87272727272727,4751,0.0010631414,1.4545454545454546
15.885093864606887,1.4937388,0.0,13683.632864236832,1.4680851063829787,0.14763286671256381,1009814,0.0011997446,0.00251173,82.14893617021276,4798,0.0011997446,1.5319148936170213
15.083271585360194,1.4902321,0.0,13810.341830253601,1.2608695652173914,0.10970922034995262,1019789,0.00048100002,0.0017320369,78.45652173913044,4844,0.00048100002,1.7391304347826086
15.575441130156346,1.5202628,0.0,13934.972432851791,1.3404255319148937,0.11227528184470228,1029863,0.000519193,0.0051894006,80.74468085106383,4891,0.000519193,1.6595744680851063
15.849572384385253,1.5143242,0.0,14056.63225197792,1.58,0.12327523485289893,1039753,0.0008811869,0.003813545,82.56,4941,0.0008811869,1.42
15.464245896909539,1.5023302,0.0,14198.222061395645,1.6326530612244898,0.10904510268057067,1049872,0.00067238975,0.00818307,80.44897959183673,4990,0.00067238975,1.3673469387755102
15.836180366543294,1.4960929,0.0,14322.417593955994,1.3333333333333333,0.11601878241878245,1059927,0.00032865498,0.0026343793,83.73333333333333,5035,0.00032865498,1.6666666666666667
15.005800241332702,1.4951596,0.0,14439.01962518692,1.2553191489361701,0.10682815057283146,1069984,0.00041033683,0.014068071,78.38297872340425,5082,0.00041033683,1.7446808510638299
16.341454149332762,1.5092746,0.0,14582.911345243454,1.25,0.12582415996701712,1079823,9.860942e-05,0.0055512744,86.25,5126,9.860942e-05,1.75
16.42162617120983,1.5240505,0.0,14718.740631341934,1.1219512195121952,0.11965410199556545,1089834,0.00041202392,0.0028400426,86.5609756097561,5167,0.00041202392,1.8780487804878048
14.5262152183077,1.5727197,0.0,14846.910631895065,1.2448979591836735,0.10954155575273587,1099915,0.00076237845,0.0028995643,74.6938775510204,5216,0.00076237845,1.7551020408163265
15.435771062683342,1.5472432,0.0,14981.511473417282,1.530612244897959,0.1427270688495178,1109968,0.00076284615,0.0035810152,80.3265306122449,5265,0.00076284615,1.469387755102041
15.361006771461266,1.554112,0.0,15114.162142753601,1.3043478260869565,0.12044722995106626,1119771,0.00047358984,0.0011080578,80.41304347826087,5311,0.00047358984,1.6956521739130435
17.693608867217396,1.5273442,0.0,15246.190381526947,1.3863636363636365,0.151624289487901,1129832,5.8456422e-05,0.011102868,91.8409090909091,5355,5.8456422e-05,1.6136363636363635
15.098613536697615,1.504636,0.0,15388.113538503647,1.3958333333333333,0.1355,1139856,0.0005865453,0.0015183827,79.9375,5403,0.0005865453,1.6041666666666667
13.59813804887581,1.535287,0.0,15517.325099945068,1.346938775510204,0.10823661666731052,1149856,0.0012216629,0.003852878,70.95918367346938,5452,0.0012216629,1.653061224489796
16.54356519576828,1.5307264,0.0,15648.085858821869,1.255813953488372,0.14063049095607233,1159871,0.0011262258,0.014104338,86.23255813953489,5495,0.0011262258,1.744186046511628
14.68684302154851,1.5306479,0.0,15792.729751110077,1.3958333333333333,0.11357101032022664,1169846,0.00055278675,0.0009771478,76.5,5543,0.00055278675,1.6041666666666667
15.478893926723002,1.5274662,0.0,15909.596717596054,1.288888888888889,0.12002962962962964,1179895,3.2029217e-05,0.003348276,81.53333333333333,5588,3.2029217e-05,1.711111111111111
17.897946989301115,1.5253489,0.0,16049.868363380432,1.15,0.12490000000000004,1189895,0.0002232844,0.0041618724,93.675,5628,0.0002232844,1.85
15.752297754148083,1.5144912,0.0,16179.562371492386,1.2045454545454546,0.11667379679144387,1199923,0.00028593672,0.005100819,82.29545454545455,5672,0.00028593672,1.7954545454545454
16.511380754890364,1.5310494,0.0,16302.954154491425,1.1219512195121952,0.1207332808811959,1209954,0.00054032897,0.0013067515,86.41463414634147,5713,0.00054032897,1.8780487804878048
16.210138916296078,1.5367424,0.0,16458.80225086212,1.4318181818181819,0.1213030303030303,1219962,0.00022434947,0.0011030828,85.36363636363636,5757,0.00022434947,1.5681818181818181
13.685579418170017,1.5395421,0.0,16582.645726919174,1.2916666666666667,0.09675000000000004,1229978,0.00026269467,0.009564019,72.5625,5805,0.00026269467,1.7083333333333333
14.624205631907314,1.5347904,0.0,16715.959559202194,1.4,0.11325562341338319,1239963,0.00095137075,0.00434907,74.88,5855,0.00095137075,1.6
13.650797552836673,1.5396383,0.0,16844.180203914642,1.6296296296296295,0.1320067050405606,1249851,0.000741421,0.0035540827,71.0,5909,0.000741421,1.3703703703703705
16.976946987380753,1.5357565,0.0,17002.92483854294,1.3636363636363635,0.13867517278043595,1259887,0.0009593765,0.0046017007,91.56818181818181,5953,0.0009593765,1.6363636363636365
15.635168150891156,1.5392965,0.0,17158.40277814865,1.5208333333333333,0.12416219429902293,1269754,0.0007355222,0.0057599023,81.75,6001,0.0007355222,1.4791666666666667
14.47303892421357,1.5563959,0.0,17291.788689136505,1.3617021276595744,0.1103262411347518,1279785,0.00043001582,0.0017358622,77.61702127659575,6048,0.00043001582,1.6382978723404256
14.011106871541527,1.5490825,0.0,17427.261933088303,1.912280701754386,0.11509018483904362,1289799,0.0007399526,0.0046059894,73.3157894736842,6105,0.0007399526,1.087719298245614
14.456135625439838,1.5261127,0.0,17561.8428709507,1.8909090909090909,0.1486006592441375,1299956,0.0006688543,0.0051951515,76.30909090909091,6160,0.0006688543,1.1090909090909091
16.34661812829775,1.5246165,0.0,17689.303972005844,1.4186046511627908,0.11454010441385859,1309764,0.0012812587,0.0066384757,85.04651162790698,6203,0.0012812587,1.5813953488372092
15.396101602954598,1.5311192,0.0,17810.989506721497,1.4042553191489362,0.11491338921126155,1319825,0.00073385774,0.005275511,81.95744680851064,6250,0.00073385774,1.5957446808510638
14.712654837988007,1.544513,0.0,17948.271782159805,1.48,0.11183270711065083,1329951,0.0010679016,0.005771035,75.96,6300,0.0010679016,1.52
15.35052800479465,1.5352349,0.0,18079.615248441696,1.297872340425532,0.11645390070921982,1339974,0.0015794794,0.003186636,82.08510638297872,6347,0.0015794794,1.702127659574468
14.05658294991491,1.5301086,0.0,18207.35771894455,1.2916666666666667,0.12409740259740255,1349779,0.00032645417,0.0016145932,72.625,6395,0.00032645417,1.7083333333333333
14.978349258777545,1.5452071,0.0,18341.90971684456,1.2222222222222223,0.10978823529411767,1359810,0.00037744292,0.0030328352,79.6,6440,0.00037744292,1.7777777777777777
14.204865066579034,1.538217,0.0,18488.011053800583,1.4489795918367347,0.1494595830234928,1369857,0.00026469014,0.0013547483,73.95918367346938,6489,0.00026469014,1.5510204081632653
16.141729578845247,1.5379989,0.0,18610.52959728241,1.3409090909090908,0.11710878010878013,1379969,0.00026101022,0.000771904,83.52272727272727,6533,0.00026101022,1.6590909090909092
15.895981979910063,1.5511146,0.0,18741.84217262268,1.2826086956521738,0.1417391304347826,1389997,0.00041918538,0.001521091,83.67391304347827,6579,0.00041918538,1.7173913043478262
15.73993603315469,1.5565164,0.0,18888.224648952484,1.3409090909090908,0.1187692307692308,1399808,0.0004934438,0.0015346817,82.77272727272727,6623,0.0004934438,1.6590909090909092
16.605550518632864,1.5413907,0.0,19019.76527118683,1.3863636363636365,0.117,1409824,0.00033176574,0.005441118,87.75,6667,0.00033176574,1.6136363636363635
16.723631301303502,1.5554998,0.0,19146.024048805237,1.4222222222222223,0.11980328987044316,1419768,0.00066993,0.001559596,87.2,6712,0.00066993,1.5777777777777777
15.81384415081263,1.5604573,0.0,19275.336624145508,1.3478260869565217,0.11307749379717293,1429781,0.0005497004,0.0026817948,81.0,6758,0.0005497004,1.6521739130434783
15.026055628008159,1.5297954,0.0,19397.000870227814,1.3829787234042554,0.1314461330631543,1439814,0.00044790242,0.008237845,78.76595744680851,6805,0.00044790242,1.6170212765957446
14.69606721867292,1.5384419,0.0,19531.861352920532,1.3478260869565217,0.1471304347826087,1449830,0.0006293284,0.0016489283,77.8695652173913,6851,0.0006293284,1.6521739130434783
15.817752201763932,1.559603,0.0,19654.944572925568,1.4222222222222223,0.11464126984126986,1459847,0.00032561237,0.0016218468,83.66666666666667,6896,0.00032561237,1.5777777777777777
16.690357486698993,1.6426693,0.0,19777.04549264908,1.15,0.11690000000000005,1469847,0.00035371832,0.0077346317,87.675,6936,0.00035371832,1.85
15.698988466754006,1.6528401,0.0,19905.737212896347,1.1428571428571428,0.11123809523809525,1479851,0.0013712362,0.014896249,83.42857142857143,6978,0.0013712362,1.8571428571428572
15.88363273961194,1.620847,0.0,20044.12985277176,1.4680851063829787,0.13567713610266793,1489918,0.0004129893,0.0058171013,82.97872340425532,7025,0.0004129893,1.5319148936170213
15.762258412816843,1.665323,0.0,20171.862806797028,1.3111111111111111,0.11194074074074077,1499949,0.0003628671,0.0029066834,81.86666666666666,7070,0.0003628671,1.6888888888888889
16.599950776632447,1.6818005,0.0,20293.45116662979,1.5,0.12029618768328444,1509989,0.0011140238,0.0038426933,88.29545454545455,7114,0.0011140238,1.5
15.340761272114971,1.6812664,0.0,20423.16086745262,1.425531914893617,0.15078529980657637,1519767,0.0004745102,0.003431351,79.91489361702128,7161,0.0004745102,1.574468085106383
17.572820153933847,1.694326,0.0,20544.561785936356,1.2195121951219512,0.12609380863039402,1529780,0.0011084015,0.0044183587,91.90243902439025,7202,0.0011084015,1.7804878048780488
15.60783137893438,1.6935648,0.0,20664.587530612946,1.5217391304347827,0.13834782608695653,1539796,0.0006996396,0.0031571344,81.1304347826087,7248,0.0006996396,1.4782608695652173
15.513264412898202,1.7084106,0.0,20792.240223884583,1.4666666666666666,0.10924444444444445,1549817,0.00051626156,0.00073203957,81.93333333333334,7293,0.00051626156,1.5333333333333334
17.434040763145465,1.7055959,0.0,20928.927898406982,1.3095238095238095,0.12828571428571428,1559843,0.0003809049,0.00091212464,93.0,7335,0.0003809049,1.6904761904761905
15.877361219294492,1.7087086,0.0,21066.192008972168,1.5,0.11806387403446227,1569891,0.0003632293,0.0028706468,81.3125,7383,0.0003632293,1.5
15.903158158050523,1.7186304,0.0,21197.338002204895,1.4130434782608696,0.13406324110671938,1579913,0.00043129985,0.002049548,82.8913043478261,7429,0.00043129985,1.5869565217391304
16.000441916850804,1.7229005,0.0,21309.760789871216,1.4565217391304348,0.11356521739130439,1589941,0.00041932982,0.002825864,85.17391304347827,7475,0.00041932982,1.5434782608695652
16.93201858290369,1.7336427,0.0,21448.661078214645,1.5434782608695652,0.12144083995154124,1599991,0.001025222,0.008026567,88.5,7521,0.001025222,1.4565217391304348
18.138665588623045,1.7364862,0.0,21569.072314977646,1.608695652173913,0.13023602484472052,1609760,0.0010209824,0.006335192,95.41304347826087,7567,0.0010209824,1.391304347826087
14.55032702529965,1.7022612,0.0,21701.14692759514,2.1147540983606556,0.13078601786798505,1619885,0.0006222153,0.0037863574,75.44262295081967,7628,0.0006222153,0.8852459016393442
