AttNC,AttC,EpisodesSoFar,entloss,MtR,optimgain,Fce,TimeElapsed,entropy,TtR,TimestepsSoFar,surrgain,meankl
1.2765957446808511,1.7234042553191489,5233,0.0,17.548838587725797,0.0005180822,0.13513740001088317,5388.698613405228,1.7114239,91.08510638297872,1059920,0.0005180822,0.005900058
0.8095238095238095,2.1904761904761907,5296,0.0,14.697672573293607,0.00053504336,0.13239985444605862,5442.8961589336395,1.7316511,74.0952380952381,1069990,0.00053504336,0.0065853437
0.896551724137931,2.103448275862069,5354,0.0,13.897832381204621,0.00016053607,0.14054885654060806,5492.318938493729,1.7322708,72.51724137931035,1079985,0.00016053607,0.0045953784
1.3333333333333333,1.6666666666666667,5402,0.0,16.52607077045197,0.0002236206,0.14904250965578197,5544.213905334473,1.7047044,85.8125,1089808,0.0002236206,0.0034678692
1.5434782608695652,1.4565217391304348,5448,0.0,17.037997161023938,0.00013531736,0.12625526732432107,5590.9032945632935,1.7147508,89.34782608695652,1099892,0.00013531736,0.0009345503
1.6818181818181819,1.3181818181818181,5492,0.0,16.898473187811163,0.00016488902,0.12289301483074828,5642.903477430344,1.6788727,88.70454545454545,1109978,0.00016488902,0.006132719
1.5909090909090908,1.4090909090909092,5536,0.0,17.27674194676805,0.00032235717,0.12656304985337244,5691.100375413895,1.7169576,90.13636363636364,1119775,0.00032235717,0.0064382367
1.627906976744186,1.372093023255814,5579,0.0,17.28220329183284,0.0004516584,0.12785382059800665,5742.318591833115,1.7251344,91.04651162790698,1129784,0.0004516584,0.01058785
1.5348837209302326,1.4651162790697674,5622,0.0,17.92298091273193,0.00040332845,0.12669767441860466,5790.513507843018,1.7694073,95.02325581395348,1139793,0.00040332845,0.004582159
1.32,1.68,5672,0.0,15.870627217905955,0.00024781964,0.13118723646723648,5841.8803861141205,1.7562234,83.64,1149879,0.00024781964,0.0011494746
1.2941176470588236,1.7058823529411764,5723,0.0,15.70819030466816,0.00020669251,0.15755910093506004,5894.323485374451,1.7593992,82.41176470588235,1159757,0.00020669251,0.0010817347
1.1923076923076923,1.8076923076923077,5775,0.0,15.974292475591039,0.00025975393,0.17930064937153342,5945.460711240768,1.7776729,82.26923076923077,1169937,0.00025975393,0.0011994959
1.148936170212766,1.851063829787234,5822,0.0,18.190794247840984,0.00012801056,0.1398732520434648,5989.983220100403,1.7355592,95.17021276595744,1179775,0.00012801056,0.0025146974
1.2708333333333333,1.7291666666666667,5870,0.0,17.940898567351447,0.0006585256,0.1435088522708887,6043.998879671097,1.7350713,93.9375,1189899,0.0006585256,0.008641542
0.7076923076923077,2.292307692307692,5935,0.0,14.00823674085252,0.0003276306,0.16973006454731143,6093.939420461655,1.7386833,71.03076923076924,1199842,0.0003276306,0.0026190581
0.9122807017543859,2.087719298245614,5992,0.0,14.86569956400671,0.00024500274,0.14097875157640413,6145.29340839386,1.7310771,76.94736842105263,1209940,0.00024500274,0.00055282196
0.9821428571428571,2.017857142857143,6048,0.0,15.682478179987227,9.671707e-05,0.1530272223153996,6192.764772415161,1.7026,79.55357142857143,1219899,9.671707e-05,0.0011765286
0.9166666666666666,2.0833333333333335,6108,0.0,14.850047804355626,0.00044644572,0.12890892110494054,6243.101588010788,1.7071917,76.65,1229932,0.00044644572,0.0062489654
1.1063829787234043,1.8936170212765957,6155,0.0,16.141948911396383,0.00016103643,0.1416739831244919,6291.684641599655,1.684243,85.08510638297872,1239792,0.00016103643,0.0025455246
1.3541666666666667,1.6458333333333333,6203,0.0,16.508041393074055,0.00020657298,0.13364701897018968,6344.331315755844,1.6595484,86.5625,1249858,0.00020657298,0.0036540593
1.3555555555555556,1.6444444444444444,6248,0.0,16.21547376913294,0.0003487555,0.11484444444444447,6391.4825892448425,1.6970602,86.13333333333334,1259881,0.0003487555,0.008943332
1.2156862745098038,1.7843137254901962,6299,0.0,14.843755994746202,0.00018846028,0.13250580083591498,6443.000035524368,1.7013861,76.76470588235294,1269779,0.00018846028,0.0008926327
1.2115384615384615,1.7884615384615385,6351,0.0,14.559045270741223,0.00046426823,0.1348318109852637,6492.047238588333,1.6706163,77.3076923076923,1279871,0.00046426823,0.006566356
1.85,1.15,6391,0.0,18.16878016818001,9.9523924e-05,0.12799999999999997,6539.876995801926,1.7104473,96.0,1289871,9.9523924e-05,0.0023513758
1.4375,1.5625,6439,0.0,15.605995930256247,0.00011637319,0.12044444444444445,6588.00199341774,1.6890789,82.125,1299893,0.00011637319,0.0033260875
1.5227272727272727,1.4772727272727273,6483,0.0,16.019661215313928,0.0004849645,0.13654545454545455,6637.894508123398,1.7287524,85.43181818181819,1309911,0.0004849645,0.009869569
1.434782608695652,1.565217391304348,6529,0.0,16.254605171416507,0.000862557,0.1374589371980676,6689.084509372711,1.7392602,85.1086956521739,1319935,0.000862557,0.010304639
1.5777777777777777,1.4222222222222223,6574,0.0,17.724788662629123,0.00093344017,0.13300403475605965,6736.309344768524,1.7495426,90.66666666666667,1329831,0.00093344017,0.0075654266
0.9122807017543859,2.087719298245614,6631,0.0,14.928318902700648,0.0002681142,0.13680561615298667,6786.517436742783,1.7465515,77.63157894736842,1339917,0.0002681142,0.0010019821
1.08,1.92,6681,0.0,16.893117458186587,0.00038713252,0.1383436104385257,6835.221578359604,1.7155855,87.0,1349816,0.00038713252,0.0028602285
1.0784313725490196,1.9215686274509804,6732,0.0,17.078177843537258,0.00026123758,0.13530145625501663,6887.314694643021,1.6989747,88.58823529411765,1359943,0.00026123758,0.0016181265
0.9642857142857143,2.0357142857142856,6788,0.0,15.831579483842898,0.00030986583,0.14248521668419906,6935.117735385895,1.652994,82.82142857142857,1369996,0.00030986583,0.004533803
0.7049180327868853,2.2950819672131146,6849,0.0,15.414990667626975,0.00036390114,0.1474176726679161,6984.019782543182,1.6378171,77.85245901639344,1379921,0.00036390114,0.0072036833
1.1346153846153846,1.8653846153846154,6901,0.0,15.315649757399305,0.00058465375,0.12591744881463954,7033.564086198807,1.6283367,80.01923076923077,1389858,0.00058465375,0.0072183507
1.3333333333333333,1.6666666666666667,6949,0.0,15.782905877878449,0.0005616689,0.12087220026350459,7080.787316083908,1.623535,81.9375,1399926,0.0005616689,0.009497794
1.3333333333333333,1.6666666666666667,6997,0.0,15.149284208872752,0.0004069636,0.13622377622377618,7128.608939886093,1.5893451,79.6875,1409994,0.0004069636,0.0024999257
1.6666666666666667,1.3333333333333333,7042,0.0,15.50886724504108,0.0005380544,0.10648888888888891,7177.09636259079,1.5928073,79.86666666666666,1419764,0.0005380544,0.008843859
1.7857142857142858,1.2142857142857142,7084,0.0,15.77656535949087,0.00023022003,0.10933333333333337,7229.880534887314,1.6440425,82.0,1429770,0.00023022003,0.0040505957
1.7560975609756098,1.2439024390243902,7125,0.0,16.79719002653068,7.234904e-05,0.12027100271002712,7279.804444074631,1.6321127,88.2439024390244,1439779,7.234904e-05,0.0004744072
1.6363636363636365,1.3636363636363635,7169,0.0,16.835979215304352,0.0001333664,0.162,7325.905330657959,1.6394857,87.54545454545455,1449785,0.0001333664,0.0048958794
1.5217391304347827,1.4782608695652173,7215,0.0,15.798448842645682,0.00032540894,0.1400420574026712,7374.309062004089,1.6139328,82.95652173913044,1459823,0.00032540894,0.0047376864
1.3877551020408163,1.6122448979591837,7264,0.0,15.216179887653249,0.00052953337,0.15161904761904757,7423.591715335846,1.5897635,78.18367346938776,1469846,0.00052953337,0.007125309
1.7209302325581395,1.2790697674418605,7307,0.0,15.843282155487415,0.00063912733,0.13227906976744186,7474.2696442604065,1.6329427,81.83720930232558,1479851,0.00063912733,0.0064609926
1.5217391304347827,1.4782608695652173,7353,0.0,15.806752290669712,0.00042476197,0.1398495514147688,7522.876747846603,1.5882562,82.8913043478261,1489879,0.00042476197,0.004532336
1.6222222222222222,1.3777777777777778,7398,0.0,16.639278459446448,0.0003868365,0.12378304417374186,7569.785347938538,1.5934956,85.86666666666666,1499952,0.0003868365,0.0056458274
1.5348837209302326,1.4651162790697674,7441,0.0,19.309881733277596,0.0007225066,0.1390568025281582,7617.414991378784,1.5752058,101.44186046511628,1509918,0.0007225066,0.009722021
0.7962962962962963,2.2037037037037037,7495,0.0,16.27750614677446,0.0005430725,0.14110688566619936,7668.33750295639,1.5578191,84.05555555555556,1519999,0.0005430725,0.005379989
1.0384615384615385,1.9615384615384615,7547,0.0,15.736307777519004,0.0005942388,0.13332829640664623,7716.500729084015,1.548348,81.40384615384616,1529827,0.0005942388,0.0045102937
1.4318181818181819,1.5681818181818181,7591,0.0,17.881787585776227,0.0013167887,0.13157693821330183,7766.6691699028015,1.5612787,94.22727272727273,1539869,0.0013167887,0.0058988603
1.6956521739130435,1.3043478260869565,7637,0.0,15.108348372038375,0.00090057857,0.11492282088620763,7815.600779056549,1.5582302,79.3695652173913,1549911,0.00090057857,0.012486096
1.7317073170731707,1.2682926829268293,7678,0.0,17.320061722637128,6.483205e-05,0.1218536585365854,7864.503269910812,1.5397624,91.39024390243902,1559912,6.483205e-05,0.002684171
1.7333333333333334,1.2666666666666666,7723,0.0,15.038065119910266,0.0002534205,0.12835555555555558,7910.024652004242,1.5138726,79.66666666666667,1569927,0.0002534205,0.0040749274
1.9,1.1,7763,0.0,17.339064674732516,0.0003422475,0.11960000000000004,7959.106623649597,1.5822774,89.7,1579927,0.0003422475,0.0069244844
1.4878048780487805,1.5121951219512195,7804,0.0,17.405003720611898,0.00033263702,0.12370731707317073,8006.34742474556,1.6312586,92.78048780487805,1589928,0.00033263702,0.0052469177
1.6363636363636365,1.3636363636363635,7848,0.0,16.579088071689537,0.0002367106,0.12086215092097445,8058.697751998901,1.6680888,87.88636363636364,1599956,0.0002367106,0.005282936
1.4130434782608696,1.5869565217391304,7894,0.0,18.37452479269331,0.00023877207,0.15862950575994053,8106.209088563919,1.6398544,95.41304347826087,1610000,0.00023877207,0.0065783486
0.9622641509433962,2.0377358490566038,7947,0.0,15.290667210871781,0.00023735402,0.13454868357637917,8155.05647110939,1.6408306,79.75471698113208,1619791,0.00023735402,0.000927986
0.8421052631578947,2.1578947368421053,8004,0.0,14.919701314379557,0.000108668515,0.1407323198382821,8200.16962981224,1.6177881,77.47368421052632,1629793,0.000108668515,0.004379374
1.4375,1.5625,8052,0.0,15.592790881228417,0.0010149312,0.13678442728442725,8252.817881822586,1.6168524,82.625,1639879,0.0010149312,0.009407342
1.75,1.25,8096,0.0,16.405684246543533,0.0005649826,0.13727272727272727,8302.129421710968,1.6629258,85.97727272727273,1649887,0.0005649826,0.0074646585
1.18,1.82,8146,0.0,16.093969668591743,0.00066178944,0.15125030525030525,8353.780668258667,1.6824945,83.22,1659971,0.00066178944,0.008792889
0.7903225806451613,2.2096774193548385,8208,0.0,13.40892557236068,0.00034679845,0.15024638594405704,8399.392729520798,1.702156,69.91935483870968,1669851,0.00034679845,0.0019596105
0.6060606060606061,2.393939393939394,8274,0.0,13.363875627132726,0.00043785604,0.15002481288260242,8451.370247125626,1.6766351,68.0909090909091,1679822,0.00043785604,0.0065743625
1.2,1.8,8324,0.0,16.849497058897686,0.00026850333,0.12818935865400632,8500.18326306343,1.646767,87.72,1689934,0.00026850333,0.007782903
0.875,2.125,8380,0.0,15.527646597934446,0.00031233928,0.1411738211647809,8554.102194309235,1.6494062,78.26785714285714,1699864,0.00031233928,0.0053122495
1.1020408163265305,1.8979591836734695,8429,0.0,17.230341029537033,0.0004549281,0.13565675334408636,8599.899666786194,1.6812372,88.10204081632654,1709840,0.0004549281,0.00598483
1.5681818181818181,1.4318181818181819,8473,0.0,17.56215003368925,0.00021401317,0.14608033826638478,8650.719984054565,1.6960131,90.61363636363636,1719892,0.00021401317,0.0014239062
1.488888888888889,1.511111111111111,8518,0.0,17.911365332738537,0.00023542785,0.15450854180752763,8696.554950237274,1.663246,94.0,1729945,0.00023542785,0.0029501745
1.5,1.5,8566,0.0,14.906628538143805,0.000427948,0.12020712133870028,8747.723480939865,1.6313074,79.6875,1739782,0.000427948,0.009767178
1.6,1.4,8611,0.0,16.449309357214283,0.000181368,0.1146666666666667,8794.574009418488,1.6440835,86.0,1749801,0.000181368,0.006305594
1.7826086956521738,1.2173913043478262,8657,0.0,15.433519065274728,0.000106797284,0.13189371980676334,8847.387080669403,1.6605601,80.93478260869566,1759825,0.000106797284,0.0024119413
1.5957446808510638,1.4042553191489362,8704,0.0,15.800382259631093,0.00032409313,0.11038297872340427,8895.867410182953,1.7259526,82.7872340425532,1769842,0.00032409313,0.005409038
1.7619047619047619,1.2380952380952381,8746,0.0,17.955973877039032,0.0002992523,0.12447619047619048,8947.259556293488,1.7204281,93.35714285714286,1779844,0.0002992523,0.0039306814
1.4444444444444444,1.5555555555555556,8791,0.0,16.450796924399807,0.0006109531,0.11834074074074076,8992.742441892624,1.7116389,86.66666666666667,1789877,0.0006109531,0.008707483
1.3043478260869565,1.6956521739130435,8837,0.0,17.047101900562804,0.0003707418,0.12644678982869953,9043.76202750206,1.7674638,89.08695652173913,1799830,0.0003707418,0.004221197
1.434782608695652,1.565217391304348,8883,0.0,17.821100865056955,0.00034842658,0.1534413190879426,9092.623568534851,1.7934642,92.02173913043478,1809954,0.00034842658,0.005160454
0.9056603773584906,2.0943396226415096,8936,0.0,16.434626784174462,0.00021821239,0.16565198351161162,9144.407459259033,1.7772503,83.71698113207547,1819925,0.00021821239,0.0024641252
0.5555555555555556,2.4444444444444446,9008,0.0,12.809763128252904,0.0005959592,0.15243444978457293,9191.889252662659,1.7729862,63.958333333333336,1829937,0.0005959592,0.009329549
1.1428571428571428,1.8571428571428572,9057,0.0,16.944820163466932,0.00023208516,0.1401714490307401,9243.045231103897,1.7474438,89.26530612244898,1839877,0.00023208516,0.0064923745
0.9622641509433962,2.0377358490566038,9110,0.0,16.636737575356683,0.00049917476,0.13446434443316688,9290.78008055687,1.7712044,84.39622641509433,1849816,0.00049917476,0.00705437
1.3404255319148937,1.6595744680851063,9157,0.0,18.215063782111287,0.00011983236,0.15610434955115807,9339.025331020355,1.7827129,94.85106382978724,1859879,0.00011983236,0.0018694797
0.9642857142857143,2.0357142857142856,9213,0.0,14.520356590574853,0.0003295756,0.12182366902557665,9387.76870560646,1.7330016,75.69642857142857,1869822,0.0003295756,0.005540213
1.2291666666666667,1.7708333333333333,9261,0.0,17.0798941410649,0.00027542916,0.1258219423335522,9437.629035234451,1.7323093,87.8125,1879753,0.00027542916,0.0018495856
