AttNC,entloss,TtR,TimestepsSoFar,Fce,optimgain,AttC,meankl,MtR,EpisodesSoFar,surrgain,TimeElapsed,entropy
1.4883720930232558,0.0,89.86046511627907,1099760,0.12065116279069771,0.0017878733,1.5116279069767442,0.0060527907,17.07403060151376,5168,0.0017878733,6534.871362447739,1.5646566
1.4042553191489362,0.0,85.91489361702128,1109785,0.11872340425531917,0.0007307513,1.5957446808510638,0.0047828113,16.405746172433098,5215,0.0007307513,6595.894457578659,1.5512371
1.6341463414634145,0.0,92.5609756097561,1119786,0.1234146341463415,0.0006303332,1.3658536585365855,0.002644778,17.88205182151941,5256,0.0006303332,6654.478449106216,1.5714453
1.553191489361702,0.0,82.59574468085107,1129977,0.11521856866537722,0.000520074,1.446808510638298,0.002024961,15.708198505519805,5303,0.000520074,6715.60209608078,1.5730883
1.8333333333333333,0.0,90.85714285714286,1139950,0.12160525748761046,0.0007049154,1.1666666666666667,0.005238102,17.593961942204533,5345,0.0007049154,6772.02930855751,1.5577722
1.574468085106383,0.0,80.61702127659575,1149786,0.11934491438634773,0.0009779952,1.425531914893617,0.003927206,15.25376547083524,5392,0.0009779952,6828.86949801445,1.5554286
1.8604651162790697,0.0,83.37209302325581,1159797,0.11116279069767447,0.00086422375,1.1395348837209303,0.0042017912,15.844065387145925,5435,0.00086422375,6889.585014343262,1.5618789
1.6511627906976745,0.0,86.02325581395348,1169812,0.13988160676532765,0.00065546314,1.3488372093023255,0.0038454435,16.502102323377024,5478,0.00065546314,6950.374932527542,1.5570076
1.5957446808510638,0.0,83.74468085106383,1179905,0.13849666632645355,0.0009012446,1.4042553191489362,0.0006020544,15.899770431243878,5525,0.0009012446,7012.256516933441,1.5562643
1.5,0.0,75.78,1189983,0.11373401709401712,0.0009784495,1.5,0.005206324,14.455059986032966,5575,0.0009784495,7072.171797037125,1.5544776
1.5909090909090908,0.0,79.77272727272727,1199800,0.11159018759018763,0.00071990915,1.4090909090909092,0.003150291,15.372889554265067,5619,0.00071990915,7130.620885133743,1.5263644
1.702127659574468,0.0,79.08510638297872,1209935,0.1140743334803195,0.00042467448,1.297872340425532,0.004676927,14.97786546156018,5666,0.00042467448,7187.226926088333,1.5294211
1.511111111111111,0.0,86.53333333333333,1219978,0.14075213675213674,0.00056730345,1.488888888888889,0.0028557244,16.51829708149142,5711,0.00056730345,7253.133348941803,1.5412599
1.6097560975609757,0.0,87.58536585365853,1229776,0.11865910380034034,0.0007911855,1.3902439024390243,0.000636709,16.445049446820065,5752,0.0007911855,7314.7114107608795,1.5291665
1.5918367346938775,0.0,76.89795918367346,1239907,0.11201274472052974,0.0011132507,1.4081632653061225,0.00438597,14.638477814977373,5801,0.0011132507,7375.544545173645,1.5427333
1.4130434782608696,0.0,90.84782608695652,1249991,0.12666880170402983,0.0013356348,1.5869565217391304,0.0063299215,17.036470349503798,5847,0.0013356348,7432.633207321167,1.5304302
1.5909090909090908,0.0,86.18181818181819,1259802,0.12218386334300034,0.0009841481,1.4090909090909092,0.0019286028,16.395496017387316,5891,0.0009841481,7492.256607532501,1.54308
1.5957446808510638,0.0,81.19148936170212,1269939,0.12337493558216343,0.0010988383,1.4042553191489362,0.005948145,15.425490263780533,5938,0.0010988383,7552.440936326981,1.5437356
1.9047619047619047,0.0,88.28571428571429,1279941,0.14142857142857143,0.00041038106,1.0952380952380953,0.0031335633,16.725299390548575,5980,0.00041038106,7611.2355761528015,1.5017428
1.4489795918367347,0.0,81.12244897959184,1289841,0.11943616367625973,0.0012940242,1.5510204081632653,0.0068233428,15.069198635043215,6029,0.0012940242,7669.756176710129,1.4848547
1.9268292682926829,0.0,84.58536585365853,1299842,0.11278048780487811,0.00021883036,1.0731707317073171,0.0012478261,16.036332302927576,6070,0.00021883036,7731.7345995903015,1.4800253
1.5434782608695652,0.0,80.34782608695652,1309868,0.13412974465148375,0.00076522015,1.4565217391304348,0.0055232057,15.236674268037586,6116,0.00076522015,7796.238974094391,1.4655335
1.6170212765957446,0.0,82.46808510638297,1319927,0.11830303030303031,0.00068595074,1.3829787234042554,0.004977892,15.623341618210175,6163,0.00068595074,7851.32173538208,1.441526
1.6904761904761905,0.0,87.28571428571429,1329947,0.11869674185463662,0.0013160654,1.3095238095238095,0.0042408514,16.4323819212747,6205,0.0013160654,7907.8553557395935,1.4244411
1.6744186046511629,0.0,85.46511627906976,1339982,0.11919874171441412,0.0009429029,1.3255813953488371,0.007550187,16.277361033600577,6248,0.0009429029,7967.86649107933,1.4349357
1.711111111111111,0.0,77.66666666666667,1349773,0.11252039724226896,0.0010352433,1.288888888888889,0.0048811664,14.876295837718208,6293,0.0010352433,8034.225988149643,1.4188203
1.392156862745098,0.0,75.29411764705883,1359827,0.12441068368967302,0.0015220816,1.607843137254902,0.004623732,14.412219158014599,6344,0.0015220816,8090.419538021088,1.4110492
1.5869565217391304,0.0,80.93478260869566,1369865,0.10791304347826088,0.0005650981,1.4130434782608696,0.0007304119,15.689959282158004,6390,0.0005650981,8144.514936685562,1.4057167
1.5952380952380953,0.0,88.57142857142857,1379869,0.11809523809523814,0.0013868638,1.4047619047619047,0.005068467,16.67929443648946,6432,0.0013868638,8205.705325365067,1.4064823
2.025,0.0,92.625,1389869,0.12350000000000003,0.0005112315,0.975,0.0031004883,17.52994311660407,6472,0.0005112315,8267.52333521843,1.4185764
1.697674418604651,0.0,84.34883720930233,1399938,0.11615002740584136,0.0011021167,1.302325581395349,0.0040527186,16.097354492366968,6515,0.0011021167,8332.01984500885,1.4132104
1.8666666666666667,0.0,73.26666666666667,1409985,0.10285432098765437,0.00042829284,1.1333333333333333,0.0010733266,13.962028644445999,6560,0.00042829284,8391.132376670837,1.4202976
1.7857142857142858,0.0,89.5,1419987,0.11933333333333335,0.00096517196,1.2142857142857142,0.0014527848,17.144449433090774,6602,0.00096517196,8451.072391986847,1.4090953
1.7804878048780488,0.0,81.0,1429757,0.10952845528455286,0.0005415187,1.2195121951219512,0.0016139239,15.513546186386426,6643,0.0005415187,8510.34351181984,1.398071
1.8372093023255813,0.0,79.46511627906976,1439772,0.10844444444444451,0.00063117675,1.1627906976744187,0.00080403127,15.135692454934976,6686,0.00063117675,8568.778270959854,1.4033977
1.9777777777777779,0.0,73.33333333333333,1449781,0.09777777777777782,0.0004834615,1.0222222222222221,0.0006394646,14.07365141218615,6731,0.0004834615,8624.170270204544,1.3941648
1.853658536585366,0.0,78.58536585365853,1459782,0.1047804878048781,0.00028626708,1.146341463414634,0.005143448,15.114194445751572,6772,0.00028626708,8681.56848526001,1.4675634
1.8048780487804879,0.0,84.0,1469787,0.12156097560975614,0.0011019827,1.1951219512195121,0.005841336,15.863057461672888,6813,0.0011019827,8742.343234300613,1.4994756
1.813953488372093,0.0,85.95348837209302,1479808,0.11799755201958385,0.0009822848,1.186046511627907,0.0076524443,16.383608469352232,6856,0.0009822848,8801.611826896667,1.4894991
1.7045454545454546,0.0,84.81818181818181,1489836,0.11640559440559443,0.00044097594,1.2954545454545454,0.0015612867,16.22724371799828,6900,0.00044097594,8861.496773719788,1.4830432
1.6744186046511629,0.0,88.53488372093024,1499883,0.12288228427763309,0.00040318095,1.3255813953488371,0.005077846,16.969064519763744,6943,0.00040318095,8916.95566868782,1.4891778
1.8095238095238095,0.0,88.21428571428571,1509905,0.12073469387755102,0.0007930036,1.1904761904761905,0.00083040376,16.789415687557977,6985,0.0007930036,8971.974468946457,1.4936864
