entloss,TtR,meankl,MpbtA,AttNC,Tmt,MpbtN,entropy,EpisodesSoFar,TimeElapsed,AttC,MtR,Tmc,surrgain,optimgain,TimestepsSoFar,Ptt,Tbt
0.0,-137.9318181818182,0.0033747284,40.27984986707269,1.4772727272727273,76.88636363636364,59.72015013292731,0.34997135,3308,7826.910638332367,1.5227272727272727,-27.607908993339343,27.136363636363637,0.0038797567,0.0038797567,229956,74.95107574995494,314926.54545454547
0.0,-137.66666666666666,0.0039548497,40.616537134649604,1.6888888888888889,77.26666666666667,59.38346286535041,0.33465952,3353,7942.689153671265,1.3111111111111111,-28.25071416594409,26.733333333333334,0.0049352273,0.0049352273,239904,75.32176944805495,316484.26666666666
0.0,-140.02173913043478,0.0041536377,39.62468910321447,1.0869565217391304,77.26086956521739,60.37531089678552,0.323172,3399,8059.172264575958,1.9130434782608696,-28.102194277857052,26.73913043478261,0.0036429802,0.0036429802,249922,75.31444488654373,316460.52173913043
0.0,-135.3409090909091,0.003919503,41.89575127984172,1.7954545454545454,77.56818181818181,58.10424872015827,0.31942213,3443,8176.036796569824,1.2045454545454546,-27.730112936135786,26.431818181818183,0.0042048735,0.0042048735,259858,75.60083715843466,317719.2727272727
0.0,-131.5909090909091,0.005415385,42.45414892797376,1.7045454545454546,76.22727272727273,57.545851072026224,0.35814172,3487,8292.97054195404,1.2954545454545454,-27.083963079235176,27.772727272727273,0.005639879,0.005639879,269924,74.34828072950114,312226.9090909091
0.0,-136.40425531914894,0.0031599305,40.50517156827506,0.6595744680851063,76.38297872340425,59.49482843172495,0.3647825,3534,8410.156850337982,2.3404255319148937,-27.948151553107397,27.659574468085108,0.004018975,0.004018975,279916,74.46662613175917,312864.6808510638
0.0,-137.93333333333334,0.003462442,39.87252898005362,1.2222222222222223,76.42222222222222,60.12747101994638,0.39306244,3579,8525.93077158928,1.7777777777777777,-27.91924418871513,27.6,0.00387589,0.00387589,289966,74.51587199629094,313025.4222222222
0.0,-137.80434782608697,0.004467279,40.84596654273515,0.9130434782608695,77.54347826086956,59.15403345726485,0.35101032,3625,8644.580266475677,2.0869565217391304,-27.84794439123952,26.456521739130434,0.004070065,0.004070065,299987,75.57850059494322,317618.0869565217
0.0,-129.34883720930233,0.0040742476,43.47380696826258,1.813953488372093,76.27906976744185,56.526193031737414,0.3474315,3668,8756.822050333023,1.186046511627907,-26.11321467007741,27.72093023255814,0.004265687,0.004265687,309865,74.39688092562531,312439.06976744183
0.0,-132.6,0.0033132657,42.50105910672793,1.6,76.77777777777777,57.49894089327207,0.3321726,3713,8870.760555028915,1.4,-26.899349409350204,27.244444444444444,0.0040740855,0.0040740855,319985,74.8483434531063,314481.77777777775
0.0,-134.11363636363637,0.0043614297,41.1107187026296,1.4318181818181819,75.9090909090909,58.88928129737041,0.3532229,3757,8984.604328393936,1.5681818181818181,-27.433350973942176,28.113636363636363,0.00433662,0.00433662,329858,74.03669095662116,310923.63636363635
0.0,-130.22727272727272,0.004084387,43.28985479626679,1.3181818181818181,76.5,56.71014520373319,0.3539731,3801,9098.666474103928,1.6818181818181819,-26.36902920735988,27.5,0.0041722534,0.0041722534,339919,74.60336157487284,313344.0
0.0,-132.61363636363637,0.00406392,42.069821252931405,1.1590909090909092,76.20454545454545,57.93017874706859,0.34359244,3845,9215.126914739609,1.8409090909090908,-27.316660376664796,27.818181818181817,0.004438821,0.004438821,349814,74.31167799342428,312133.8181818182
0.0,-131.5,0.0049035256,43.20516693910144,0.8125,77.20833333333333,56.794833060898576,0.3323171,3893,9333.39149260521,2.1875,-26.597993175966014,26.791666666666668,0.004448295,0.004448295,359965,75.26603076565027,316245.3333333333
0.0,-130.0909090909091,0.006886723,43.318040710049665,1.6136363636363635,76.38636363636364,56.681959289950335,0.36765906,3937,9444.125334262848,1.3863636363636365,-26.30008425747962,27.613636363636363,0.0072559975,0.0072559975,369888,74.49681449185749,312878.54545454547
0.0,-135.5744680851064,0.005588965,41.130602353546784,0.7446808510638298,76.72340425531915,58.86939764645323,0.34062904,3984,9564.062616348267,2.25531914893617,-26.903488321063403,27.27659574468085,0.0054136617,0.0054136617,380000,74.81379497270844,314259.06382978725
0.0,-133.22727272727272,0.0031886287,41.40028115948085,1.5454545454545454,75.77272727272727,58.59971884051914,0.33091146,4028,9676.466206073761,1.4545454545454546,-27.272280426461347,28.272727272727273,0.0035324483,0.0035324483,389847,73.89468379616119,310365.0909090909
0.0,-128.2826086956522,0.0036117395,43.48854142501121,1.5869565217391304,75.6086956521739,56.511458574988794,0.32515454,4074,9790.109224319458,1.4130434782608696,-26.44162791947386,28.434782608695652,0.0045609297,0.0045609297,399966,73.74302191756428,309693.2173913043
0.0,-131.73333333333332,0.0035617559,42.6826053203731,1.2222222222222223,76.6,57.31739467962688,0.3203598,4119,9905.303688764572,1.7777777777777777,-26.804477238809078,27.42222222222222,0.0037370727,0.0037370727,409979,74.68274459439569,313753.6
0.0,-127.2,0.0042659515,44.596902863912185,1.8666666666666667,76.5111111111111,55.4030971360878,0.31421602,4164,10022.125955343246,1.1333333333333333,-26.37814250535985,27.488888888888887,0.004782257,0.004782257,419910,74.6162638741619,313389.5111111111
0.0,-128.86363636363637,0.0045917416,43.57522594526886,1.2727272727272727,76.0909090909091,56.424774054731145,0.30397314,4208,10135.74641752243,1.7272727272727273,-26.089940963641844,27.977272727272727,0.00487535,0.00487535,429830,74.1777469102477,311668.36363636365
0.0,-136.13333333333333,0.0043193502,41.13502904424399,1.5555555555555556,77.06666666666666,58.864970955756,0.31959584,4253,10250.619323968887,1.4444444444444444,-27.98166330017546,26.933333333333334,0.0048225108,0.0048225108,439770,75.13481057997106,315665.06666666665
0.0,-129.45652173913044,0.0033486902,43.1459993239727,1.2173913043478262,75.8695652173913,56.8540006760273,0.30835414,4299,10368.446641206741,1.7826086956521738,-27.111969127091562,28.130434782608695,0.00426773,0.00426773,449946,74.01388664285228,310761.73913043475
0.0,-126.93333333333334,0.0038876699,43.848268340171984,1.4444444444444444,75.37777777777778,56.151731659828044,0.3160689,4344,10482.585409641266,1.5555555555555556,-26.283032263450234,28.666666666666668,0.004004842,0.004004842,459939,73.5273788710603,308747.3777777778
0.0,-131.2173913043478,0.0034022771,42.16821067822121,1.0,75.69565217391305,57.83178932177879,0.32660186,4390,10599.283292531967,2.0,-27.1792831214156,28.347826086956523,0.004519981,0.004519981,469944,73.8238811925862,310049.39130434784
0.0,-124.56521739130434,0.004212778,44.94171984677958,0.9130434782608695,75.30434782608695,55.058280153220416,0.3288395,4436,10716.738316774368,2.0869565217391304,-25.514411169104164,28.73913043478261,0.004741905,0.004741905,479984,73.45719644078956,308446.60869565216
0.0,-125.6590909090909,0.0033413824,44.29232557463309,1.2954545454545454,75.20454545454545,55.707674425366896,0.3331705,4480,10829.955505132675,1.7045454545454546,-25.569755079959315,28.84090909090909,0.0044535818,0.0044535818,489822,73.36437560873668,308037.8181818182
0.0,-130.5,0.00340183,43.739651968007436,1.4565217391304348,77.19565217391305,56.26034803199256,0.33241805,4526,10943.602883577347,1.5434782608695652,-26.810687944993273,26.82608695652174,0.0042283977,0.0042283977,499796,75.24169323798806,316193.39130434784
0.0,-130.30434782608697,0.0056087966,42.80472187403556,1.6304347826086956,75.91304347826087,57.19527812596445,0.335753,4572,11059.367557048798,1.3695652173913044,-26.899387567277195,28.08695652173913,0.0052580484,0.0052580484,509843,74.05394976870097,310939.82608695654
0.0,-129.89361702127658,0.00399978,43.44010628264389,1.3829787234042554,76.48936170212765,56.559893717356125,0.32093376,4619,11173.909607172012,1.6170212765957446,-26.644918718881602,27.574468085106382,0.0042266194,0.0042266194,519908,74.55383666563623,313300.42553191487
0.0,-129.06382978723406,0.0039741644,43.89040065608602,1.851063829787234,76.61702127659575,56.10959934391399,0.28305456,4666,11293.585497140884,1.148936170212766,-27.02353231611121,27.382978723404257,0.004157468,0.004157468,529906,74.7133502098894,313823.3191489362
0.0,-127.17391304347827,0.0044469847,43.60943548862973,1.7826086956521738,75.19565217391305,56.390564511370236,0.30406082,4712,11410.975852966309,1.2173913043478262,-26.698090023648998,28.804347826086957,0.0046392772,0.0046392772,539886,73.38385379150454,308001.39130434784
0.0,-123.1304347826087,0.0041592633,46.025530328178824,1.108695652173913,75.84782608695652,53.974469671821176,0.29981688,4758,11526.422410964966,1.891304347826087,-25.74512389093277,28.195652173913043,0.004096818,0.004096818,549873,73.96557062765378,310672.6956521739
0.0,-131.29787234042553,0.0040228404,42.17170028329741,1.1702127659574468,75.63829787234043,57.82829971670257,0.30845234,4805,11643.815642356873,1.8297872340425532,-27.10899067264872,28.361702127659573,0.004506079,0.004506079,559839,73.79995535746828,309814.4680851064
0.0,-128.74468085106383,0.0043124817,43.72908789738416,1.1702127659574468,76.25531914893617,56.27091210261584,0.30425808,4852,11760.740337133408,1.8297872340425532,-26.273850472457855,27.78723404255319,0.00531368,0.00531368,569917,74.34818576250447,312341.78723404254
0.0,-128.02173913043478,0.0053401664,44.13837046734192,1.826086956521739,76.30434782608695,55.86162953265808,0.3055187,4898,11873.524174451828,1.173913043478261,-26.475642208665516,27.695652173913043,0.00583067,0.00583067,579939,74.42091278517432,312542.60869565216
0.0,-125.53333333333333,0.003481773,45.42706475985853,1.8888888888888888,76.55555555555556,54.572935240141454,0.30692697,4943,11986.428893327713,1.1111111111111112,-25.667408219412867,27.466666666666665,0.0057194876,0.0057194876,589955,74.64190580607703,313571.55555555556
0.0,-139.32558139534885,0.0033957758,40.925478887187026,1.7674418604651163,78.44186046511628,59.07452111281297,0.31977937,4986,12099.695001840591,1.2325581395348837,-28.082522437293793,25.558139534883722,0.0039662356,0.0039662356,599772,76.41817048390601,321297.8604651163
0.0,-129.8181818181818,0.0034855402,42.997878096372766,1.7045454545454546,75.9090909090909,57.00212190362724,0.30415502,5030,12211.97303557396,1.2954545454545454,-26.302225782183317,28.15909090909091,0.0040743877,0.0040743877,609859,74.0081281231606,310923.63636363635
0.0,-128.8,0.0058403015,43.77700717683989,2.022222222222222,76.28888888888889,56.222992823160105,0.33001158,5075,12324.84256696701,0.9777777777777777,-26.574737937954886,27.733333333333334,0.0062866667,0.0062866667,619934,74.3925747398165,312479.2888888889
0.0,-127.04347826086956,0.0030583343,44.73517566604689,1.2608695652173914,76.6086956521739,55.26482433395312,0.31815156,5121,12439.937081336975,1.7391304347826086,-26.06771213833724,27.391304347826086,0.003998523,0.003998523,629998,74.70677343632488,313789.2173913043
0.0,-128.66666666666666,0.0051156837,44.198719525765036,1.4,76.66666666666667,55.801280474234936,0.29684457,5166,12553.242884635925,1.6,-26.560319242463674,27.333333333333332,0.005587098,0.005587098,639925,74.76022137692527,314026.6666666667
0.0,-124.6,0.004144228,45.05086226872468,1.5555555555555556,75.55555555555556,54.94913773127531,0.30397597,5211,12668.511457204819,1.4444444444444444,-25.95580676152345,28.444444444444443,0.0040959963,0.0040959963,649940,73.72137947793108,309475.55555555556
0.0,-121.11627906976744,0.0060919398,46.88574834390468,1.7674418604651163,75.93023255813954,53.11425165609532,0.3160608,5254,12782.822662830353,1.2325581395348837,-24.67356946864441,28.069767441860463,0.0049019777,0.0049019777,659792,74.07136686484243,311010.23255813954
0.0,-127.4,0.0036804378,44.530244767191725,1.2666666666666666,76.44444444444444,55.46975523280827,0.3039765,5299,12894.127135515213,1.7333333333333334,-26.200195769588824,27.57777777777778,0.004210514,0.004210514,669813,74.53728941486385,313116.44444444444
0.0,-129.46666666666667,0.0051609273,43.61880089593644,1.3111111111111111,76.46666666666667,56.38119910406357,0.30226138,5344,13004.796728610992,1.6888888888888889,-26.466266190628392,27.57777777777778,0.0049401196,0.0049401196,679883,74.54390981676164,313207.4666666667
0.0,-128.54347826086956,0.0035320607,43.783348049631755,0.8260869565217391,76.17391304347827,56.21665195036826,0.28892395,5390,13120.027422904968,2.1739130434782608,-26.036435298710256,27.82608695652174,0.004080549,0.004080549,689928,74.2983321497824,312008.347826087
0.0,-126.2,0.003920469,45.0510774284139,1.4444444444444444,76.5111111111111,54.94892257158608,0.29818255,5435,13234.001788854599,1.5555555555555556,-25.63892405327598,27.511111111111113,0.0041697025,0.0041697025,699969,74.59934465418783,313389.5111111111
0.0,-129.53333333333333,0.0033794718,43.70729955864422,1.2666666666666666,76.6,56.29270044135577,0.29034728,5480,13346.903678178787,1.7333333333333334,-26.29011877810276,27.4,0.0039443513,0.0039443513,709917,74.69866140595194,313753.6
0.0,-138.8,0.004212533,40.36596400088007,1.1555555555555554,77.37777777777778,59.634035999119945,0.2873743,5525,13460.614965200424,1.8444444444444446,-27.819619992280654,26.622222222222224,0.004751695,0.004751695,719948,75.4240954642456,316939.3777777778
0.0,-131.25,0.0041020676,42.58988836858948,1.2727272727272727,76.13636363636364,57.410111631410516,0.26113835,5569,13577.754512786865,1.7272727272727273,-26.680754876495143,27.886363636363637,0.004228926,0.004228926,729797,74.24826486151625,311854.54545454547
0.0,-130.2127659574468,0.0041863774,43.383269278643645,1.8297872340425532,76.57446808510639,56.61673072135636,0.28476408,5616,13690.314581871033,1.1702127659574468,-27.230576903265646,27.425531914893618,0.00476191,0.00476191,739979,74.67537385897882,313649.02127659577
0.0,-124.5,0.005871214,46.03983055015477,1.565217391304348,76.8913043478261,53.960169449845225,0.2838896,5662,13806.073222637177,1.434782608695652,-25.995094085928887,27.108695652173914,0.0058456757,0.0058456757,749995,74.97079440763675,314946.7826086957
0.0,-121.46666666666667,0.004496084,46.86302807946951,1.1555555555555554,76.17777777777778,53.13697192053049,0.28984883,5707,13919.05590581894,1.8444444444444446,-24.993756635084864,27.844444444444445,0.0044880775,0.0044880775,759801,74.28873479307755,312024.1777777778
0.0,-131.4255319148936,0.0050509954,43.16304656931512,1.148936170212766,77.04255319148936,56.83695343068488,0.26134664,5754,14032.576691150665,1.851063829787234,-27.00480410929094,26.95744680851064,0.005423522,0.005423522,769816,75.113336832037,315566.2978723404
0.0,-124.27659574468085,0.004331732,44.70592260021869,0.7446808510638298,74.87234042553192,55.29407739978133,0.26429954,5801,14152.6429438591,2.25531914893617,-25.62175652952954,29.170212765957448,0.0051096,0.0051096,779860,73.05514078852468,306677.10638297873
0.0,-126.125,0.003851372,45.37713504208256,1.125,76.91666666666667,54.62286495791744,0.26633525,5849,14268.399919986725,1.875,-26.12533843604199,27.083333333333332,0.0050831507,0.0050831507,789995,74.9942591627519,315050.6666666667
0.0,-123.06521739130434,0.0046480526,46.527100819877056,1.2391304347826086,76.58695652173913,53.47289918012295,0.24873717,5895,14381.809867620468,1.7608695652173914,-25.711016118821703,27.434782608695652,0.0053798323,0.0053798323,799806,74.6704663495189,313700.17391304346
0.0,-121.53191489361703,0.005064983,46.88391579831909,1.4042553191489362,76.17021276595744,53.11608420168091,0.2576492,5942,14497.193664550781,1.5957446808510638,-25.12236817610538,27.851063829787233,0.0052930634,0.0052930634,809810,74.28318406380207,311993.1914893617
0.0,-118.1086956521739,0.004759107,47.82738170123071,1.6304347826086956,75.5,52.17261829876927,0.26709384,5988,14613.011125802994,1.3695652173913044,-25.00904270153962,28.565217391304348,0.004682993,0.004682993,819821,73.62698019242077,309248.0
0.0,-124.4375,0.004078978,45.3952451952994,1.6041666666666667,75.95833333333333,54.604754804700605,0.24771342,6036,14727.901279211044,1.3958333333333333,-25.86106612791474,28.041666666666668,0.004493633,0.004493633,829913,74.09881669704477,311125.3333333333
0.0,-119.4,0.0047993837,47.38649212838676,1.8888888888888888,75.68888888888888,52.61350787161322,0.2598206,6081,14842.304773807526,1.1111111111111112,-24.877488243077995,28.31111111111111,0.0049763136,0.0049763136,839891,73.84638153130001,310021.68888888886
0.0,-120.84782608695652,0.0062617282,47.41098927417638,1.7391304347826086,76.6304347826087,52.589010725823606,0.26936495,6127,14956.197312116623,1.2608695652173914,-25.296065287139918,27.369565217391305,0.0054144133,0.0054144133,849959,74.7268238301377,313878.26086956525
0.0,-127.59574468085107,0.0034648965,44.98333436654602,1.4680851063829787,77.12765957446808,55.01666563345399,0.24725507,6174,15070.676708221436,1.5319148936170213,-26.480551676754697,26.872340425531913,0.0038747916,0.0038747916,859953,75.19232330978511,315914.89361702127
0.0,-128.2826086956522,0.0043286113,44.68490480378359,1.3695652173913044,77.26086956521739,55.31509519621641,0.23690641,6220,15182.529228448868,1.6304347826086956,-26.03883943825747,26.76086956521739,0.0048147715,0.0048147715,869796,75.30044495645498,316460.52173913043
0.0,-122.41304347826087,0.004760893,46.63457381731809,1.4782608695652173,76.41304347826087,53.36542618268193,0.26677042,6266,15296.42648267746,1.5217391304347827,-25.353663758861195,27.58695652173913,0.004831304,0.004831304,879831,74.52451848406714,312987.82608695654
0.0,-125.42553191489361,0.005637578,45.76078026232868,1.446808510638298,76.95744680851064,54.23921973767132,0.23665853,6313,15411.629382610321,1.553191489361702,-25.38008388265969,27.04255319148936,0.0051156627,0.0051156627,889863,75.03250951424403,315217.7021276596
0.0,-123.8936170212766,0.0037046198,46.2422942581194,1.4042553191489362,76.80851063829788,53.7577057418806,0.25014555,6360,15526.96189403534,1.5957446808510638,-25.823507141840455,27.19148936170213,0.0041648163,0.0041648163,899844,74.89332779547259,314607.6595744681
0.0,-122.87234042553192,0.005518283,46.27148172075273,1.2765957446808511,76.14893617021276,53.72851827924727,0.23452587,6407,15641.51988863945,1.7234042553191489,-25.51147784802545,27.893617021276597,0.005136889,0.005136889,909853,74.25044583486398,311906.0425531915
0.0,-125.23404255319149,0.004420205,45.508956358982665,1.4893617021276595,76.51063829787235,54.491043641017335,0.23045334,6454,15757.830977916718,1.5106382978723405,-25.960630225358194,27.51063829787234,0.0049234894,0.0049234894,919808,74.60124452822785,313387.57446808513
0.0,-120.1875,0.0033215508,47.838334329107795,1.5208333333333333,76.8125,52.1616656708922,0.22784245,6502,15872.717232704163,1.4791666666666667,-25.24918210097564,27.25,0.0038704986,0.0038704986,929985,74.8576734861135,314624.0
0.0,-124.3695652173913,0.004632457,46.41794901586966,1.8043478260869565,77.21739130434783,53.58205098413034,0.23597848,6548,15984.315501213074,1.1956521739130435,-25.511892408908793,26.82608695652174,0.00485107,0.00485107,939960,75.24772895766286,316282.4347826087
0.0,-128.87234042553192,0.0028301051,43.486208032331014,1.8297872340425532,75.93617021276596,56.51379196766899,0.21950583,6595,16101.734793424606,1.1702127659574468,-26.95906058923016,28.106382978723403,0.0041261963,0.0041261963,949954,74.0527113876098,311034.55319148937
0.0,-126.82978723404256,0.004780082,44.47960044464376,1.0638297872340425,76.02127659574468,55.52039955535624,0.21530779,6642,16218.079513311386,1.9361702127659575,-26.659354952855246,28.0,0.003906726,0.003906726,959862,74.14297398776293,311383.1489361702
0.0,-122.0625,0.004307317,45.63180028740052,1.4166666666666667,74.8125,54.36819971259948,0.22431847,6690,16334.015677928925,1.5833333333333333,-25.88446255115933,29.208333333333332,0.004091985,0.004091985,969919,73.01251064004855,306432.0
0.0,-120.84782608695652,0.004352008,46.591782377524396,1.434782608695652,75.28260869565217,53.408217622475604,0.2198211,6736,16448.53274321556,1.565217391304348,-25.438459997008852,28.76086956521739,0.0047493987,0.0047493987,979830,73.43811823018525,308357.5652173913
0.0,-119.93478260869566,0.005454978,47.41222612406078,2.0217391304347827,76.02173913043478,52.58777387593924,0.21646045,6782,16561.45109629631,0.9782608695652174,-25.183983462005052,27.97826086956522,0.0048713554,0.0048713554,989911,74.15738316397811,311385.04347826086
0.0,-119.93478260869566,0.0046429015,46.7479558517692,1.6521739130434783,75.1086956521739,53.2520441482308,0.22352426,6828,16678.355313062668,1.3478260869565217,-25.354250886155405,28.934782608695652,0.005077588,0.005077588,999905,73.2763636199118,307645.2173913043
0.0,-118.17391304347827,0.0051431064,48.27500305924496,2.152173913043478,76.15217391304348,51.72499694075505,0.22657481,6874,16792.441431760788,0.8478260869565217,-24.971226882015774,27.847826086956523,0.0047286153,0.0047286153,1009916,74.2797667445285,311919.3043478261
0.0,-118.95652173913044,0.00381354,47.793186653277694,2.1956521739130435,76.02173913043478,52.20681334672233,0.23837745,6920,16904.607137680054,0.8043478260869565,-25.32443358291659,28.0,0.00416383,0.00416383,1019968,74.1446293370477,311385.04347826086
0.0,-120.46666666666667,0.0052688452,46.09683988094228,1.7333333333333334,74.44444444444444,53.90316011905773,0.25007632,6965,17018.735271453857,1.2666666666666666,-25.245265942302314,29.6,0.0060642054,0.0060642054,1029870,72.65225934331995,304924.44444444444
0.0,-126.0,0.0038820242,45.24137390590545,1.8478260869565217,76.71739130434783,54.75862609409456,0.23346174,7011,17130.585184812546,1.1521739130434783,-26.082146736668847,27.282608695652176,0.0041795853,0.0041795853,1039899,74.80774157311608,314234.4347826087
0.0,-119.21739130434783,0.004498805,47.93850042180147,1.6304347826086956,76.23913043478261,52.06149957819853,0.2261083,7057,17244.981284618378,1.3695652173913044,-24.6913090325795,27.804347826086957,0.0047492217,0.0047492217,1049913,74.33368864955506,312275.47826086957
0.0,-114.46666666666667,0.0034871083,49.84029815503828,1.8222222222222222,76.11111111111111,50.15970184496171,0.2436651,7102,17357.339583158493,1.1777777777777778,-23.984895073735718,27.88888888888889,0.0040252563,0.0040252563,1059835,74.24141579985631,311751.1111111111
0.0,-125.0,0.0037053253,45.85122387435262,1.3555555555555556,76.88888888888889,54.14877612564739,0.20979261,7147,17468.383048534393,1.6444444444444444,-25.109595833323965,27.11111111111111,0.0039753383,0.0039753383,1069785,74.96837095346959,314936.8888888889
0.0,-120.71739130434783,0.0043644207,47.002237993455026,1.5217391304347827,75.8913043478261,52.997762006544974,0.22624342,7193,17582.12465071678,1.4782608695652173,-25.345178324421727,28.130434782608695,0.0045963256,0.0045963256,1079848,74.02193780199721,310850.7826086957
0.0,-126.97826086956522,0.004662483,45.012020101243884,1.4565217391304348,77.04347826086956,54.987979898756116,0.22616948,7239,17694.332797050476,1.5434782608695652,-26.10183117778463,26.956521739130434,0.0044855545,0.0044855545,1089808,75.11132603739422,315570.0869565217
0.0,-120.65217391304348,0.0048381733,47.30024232728214,1.2608695652173914,76.26086956521739,52.69975767271786,0.20795283,7285,17804.131818294525,1.7391304347826086,-24.73204753496409,27.76086956521739,0.0039467844,0.0039467844,1099901,74.36820846269056,312364.52173913043
