meankl,AttNC,surrgain,AttC,TtR,TimeElapsed,TimestepsSoFar,Fce,MtR,entropy,EpisodesSoFar,entloss,optimgain
0.0068601966,5.225,6.606278e-05,4.775,279.0,3513.1064236164093,349825,0.11160000000000003,16.11626434385224,1.6359125,1454,0.0,6.606278e-05
0.0110896975,5.55,2.2194214e-05,4.45,265.0,3611.714139699936,359825,0.10600000000000005,15.096994054137443,1.5709732,1494,0.0,2.2194214e-05
0.0098929545,5.775,0.0001665802,4.225,226.75,3708.8188042640686,369825,0.09070000000000004,12.779947870153283,1.5561525,1534,0.0,0.0001665802
0.010044573,5.125,5.9837188e-05,4.875,260.0,3813.198882341385,379825,0.10400000000000005,14.768549120727707,1.5721315,1574,0.0,5.9837188e-05
0.001719563,5.6,0.0001388617,4.4,248.25,3909.697475671768,389825,0.09930000000000005,14.226829245366517,1.6090205,1614,0.0,0.0001388617
0.006787005,5.35,7.182663e-05,4.65,251.5,4013.459260225296,399825,0.10060000000000005,14.268675420590762,1.6784303,1654,0.0,7.182663e-05
0.008005016,5.05,0.0001576445,4.95,270.5,4110.182447910309,409825,0.10820000000000003,15.339021458295212,1.664749,1694,0.0,0.0001576445
0.0076452363,4.725,0.00021211198,5.275,273.5,4216.380843877792,419825,0.10940000000000005,15.801283795786068,1.7534068,1734,0.0,0.00021211198
0.010159829,5.25,0.00018568481,4.75,288.75,4317.972418308258,429825,0.11550000000000005,16.65184035097625,1.7922803,1774,0.0,0.00018568481
0.0011271236,4.925,1.4053955e-05,5.075,299.25,4434.115066766739,439825,0.11970000000000006,17.22914160973593,1.8127028,1814,0.0,1.4053955e-05
0.0072173243,4.8,0.00016226304,5.2,296.75,4533.527912855148,449825,0.11870000000000003,16.976875965877078,1.8646643,1854,0.0,0.00016226304
0.0062920046,4.775,0.0002884732,5.225,302.0,4644.41775894165,459825,0.12080000000000002,17.32046417243201,1.9225738,1894,0.0,0.0002884732
0.0025724429,4.55,3.9212875e-05,5.45,319.5,4747.564220428467,469825,0.12780000000000005,18.16401704841523,1.9626544,1934,0.0,3.9212875e-05
0.0039780866,5.1,4.237587e-05,4.9,304.25,4849.607801437378,479825,0.12170000000000006,17.18129480219915,1.9011631,1974,0.0,4.237587e-05
0.008933196,4.5,6.45639e-05,5.5,295.25,4951.281857252121,489825,0.11810000000000007,16.95688234134045,1.9987715,2014,0.0,6.45639e-05
0.008933102,4.2,4.4682274e-05,5.8,320.75,5052.676416158676,499825,0.12830000000000003,18.11835783624894,2.096344,2054,0.0,4.4682274e-05
0.008933102,4.219512195121951,3.459465e-05,5.780487804878049,332.1951219512195,5149.136063337326,509830,0.1328780487804878,19.148927787231592,2.1939607,2095,0.0,3.459465e-05
0.008933416,4.25,2.5071946e-05,5.75,329.0,5252.717203378677,519830,0.13160000000000002,18.633618682958918,2.2915125,2135,0.0,2.5071946e-05
0.008933102,4.341463414634147,1.8370667e-05,5.658536585365853,341.4634146341463,5344.843148469925,529837,0.13658536585365857,19.547754436475778,2.3891346,2176,0.0,1.8370667e-05
0.008933196,4.225,3.7878417e-05,5.775,358.75,5441.594926118851,539837,0.14350000000000002,20.718203018974673,2.4867005,2216,0.0,3.7878417e-05
0.008933102,3.95,4.0715026e-06,6.05,367.5,5531.295299768448,549837,0.147,21.082407611214748,2.5843215,2256,0.0,4.0715026e-06
0.008933196,3.6097560975609757,1.0504608e-05,6.390243902439025,338.5365853658537,5633.417458772659,559844,0.13541463414634144,19.30121655190192,2.6818857,2297,0.0,1.0504608e-05
0.008933102,4.275,2.0942687e-05,5.725,366.0,5722.982987165451,569844,0.14640000000000003,21.126175816254882,2.7795124,2337,0.0,2.0942687e-05
0.008933204,3.707317073170732,9.1886905e-06,6.2926829268292686,363.9024390243902,5828.9623918533325,579857,0.15089681050656661,20.620446578267263,2.8770638,2378,0.0,9.1886905e-06
0.008933102,3.675,8.869324e-06,6.325,381.75,5927.28330540657,589857,0.15270000000000003,21.940571163758968,2.974635,2418,0.0,8.869324e-06
0.01017476,3.975,2.4969484e-06,6.025,385.5,6026.569476604462,599857,0.15420000000000006,21.626515487843143,2.8770638,2458,0.0,2.4969484e-06
0.008933102,3.5853658536585367,5.410156e-06,6.414634146341464,374.6341463414634,6121.865692853928,609862,0.14985365853658536,21.457912151337123,2.974635,2499,0.0,5.410156e-06
0.008933204,3.75,7.96997e-06,6.25,380.75,6214.691663742065,619862,0.15229999999999996,21.923027462752337,3.0722637,2539,0.0,7.96997e-06
0.010174751,3.761904761904762,7.1319582e-06,6.238095238095238,383.0952380952381,6311.244391679764,629900,0.1544906204906205,22.148883210271936,2.974635,2581,0.0,7.1319582e-06
0.008933204,3.95,7.858582e-06,6.05,392.0,6405.647827386856,639900,0.1568,22.471549501386992,3.0722637,2621,0.0,7.858582e-06
0.008933204,4.146341463414634,8.647461e-06,5.853658536585366,398.2926829268293,6505.607569217682,649959,0.16089623811492357,22.875972955112392,3.1698413,2662,0.0,8.647461e-06
0.008933204,3.675,5.7806396e-06,6.325,396.0,6599.421249389648,659959,0.1584,22.753521227717535,3.2674263,2702,0.0,5.7806396e-06
0.008933204,3.525,8.83255e-07,6.475,395.5,6699.838996171951,669768,0.16078983050847456,22.715974803583766,3.365008,2742,0.0,8.83255e-07
0.008933102,3.4878048780487805,2.1120452e-06,6.512195121951219,379.0243902439024,6792.463324546814,679777,0.15422222222222223,21.879267658620183,3.4626288,2783,0.0,2.1120452e-06
0.008933196,3.5,1.9075012e-06,6.5,380.75,6897.526495695114,689777,0.15230000000000002,22.018674169337523,3.5602176,2823,0.0,1.9075012e-06
0.008933102,3.525,5.226135e-07,6.475,391.0,6996.5026659965515,699777,0.1564,22.82200737657003,3.6577818,2863,0.0,5.226135e-07
0.008933204,3.125,1.1764527e-06,6.875,413.25,7092.61353635788,709777,0.16530000000000003,23.670305468293673,3.7553725,2903,0.0,1.1764527e-06
0.010174871,3.2325581395348837,1.3514709e-06,6.767441860465116,379.30232558139534,7188.227829694748,719834,0.15732112470626367,21.962072690666577,3.6577818,2946,0.0,1.3514709e-06
0.008738995,3.8095238095238093,1.4686584e-08,6.190476190476191,398.3333333333333,7286.122499227524,729888,0.16107626208378084,23.03131362570886,3.7543094,2988,0.0,1.4686584e-08
0.008933204,3.5,4.6173096e-07,6.5,373.3333333333333,7378.778282880783,739902,0.14933333333333335,21.237072248058773,3.8518693,3030,0.0,4.6173096e-07
0.008933102,3.475,7.345581e-07,6.525,400.0,7474.869878053665,749902,0.15999999999999998,22.666594538628274,3.9494624,3070,0.0,7.345581e-07
0.010174871,3.675,1.5704346e-06,6.325,416.5,7577.461270093918,759902,0.1666,24.019671214536476,3.8518693,3110,0.0,1.5704346e-06
0.008933102,3.8095238095238093,1.448822e-06,6.190476190476191,390.7142857142857,7676.931902170181,769918,0.15883597883597886,22.548840538644182,3.9494624,3152,0.0,1.448822e-06
0.008933204,3.1219512195121952,9.542847e-07,6.878048780487805,373.4146341463415,7782.312446117401,779931,0.14936585365853658,21.38435335782079,4.0470586,3193,0.0,9.542847e-07
0.0101747215,2.857142857142857,1.0345459e-07,7.142857142857143,380.7142857142857,7881.923201799393,789985,0.1627910592808552,21.737980557348596,3.9494624,3235,0.0,1.0345459e-07
0.008933204,3.3902439024390243,7.0373534e-07,6.609756097560975,404.6341463414634,7977.3325843811035,799751,0.16185365853658534,23.26010325591781,4.0470586,3276,0.0,7.0373534e-07
0.008933196,3.45,1.9195556e-07,6.55,394.0,8076.34015417099,809751,0.15760000000000002,22.65162293317622,4.144607,3316,0.0,1.9195556e-07
0.008933204,3.048780487804878,6.616974e-07,6.951219512195122,385.3658536585366,8174.825586080551,819762,0.16050554323725055,22.182221710990646,4.2422028,3357,0.0,6.616974e-07
0.00893351,3.5365853658536586,6.387329e-07,6.463414634146342,400.4878048780488,8267.15148282051,829771,0.16019512195121952,23.441988267630645,4.3398395,3398,0.0,6.387329e-07
0.01017476,3.875,5.393219e-07,6.125,408.5,8361.679358959198,839771,0.1634,23.582872697015606,4.2422028,3438,0.0,5.393219e-07
0.010174863,3.15,1.0125732e-06,6.85,405.0,8462.640052080154,849771,0.16199999999999998,23.267087027160734,4.144607,3478,0.0,1.0125732e-06
0.010174751,3.4390243902439024,2.9716492e-08,6.560975609756097,400.9756097560976,8551.941067934036,859900,0.161854414823218,23.147444976053823,4.0470586,3519,0.0,2.9716492e-08
0.010174781,2.761904761904762,4.0008544e-07,7.238095238095238,378.8095238095238,8654.749850988388,869952,0.15412698412698414,21.60152484234795,3.9494624,3561,0.0,4.0008544e-07
0.008933102,3.325,8.6761474e-07,6.675,400.0,8749.50059580803,879952,0.16,22.99450211479958,4.0470586,3601,0.0,8.6761474e-07
0.008933204,3.1951219512195124,8.331299e-07,6.804878048780488,396.0975609756098,8852.62942147255,889971,0.16318356867779205,23.121621598258713,4.144607,3642,0.0,8.331299e-07
0.008933204,3.8292682926829267,7.6660154e-07,6.170731707317073,396.8292682926829,8950.468825101852,899976,0.1635121951219512,22.870367645348946,4.2422028,3683,0.0,7.6660154e-07
0.008933102,2.902439024390244,1.11236574e-07,7.097560975609756,399.7560975609756,9057.203842163086,909999,0.1618282078472959,22.903009087197205,4.3398395,3724,0.0,1.11236574e-07
0.008933204,3.775,4.3670656e-07,6.225,421.75,9149.674383163452,919756,0.17564285714285713,24.493151861837944,4.4374413,3764,0.0,4.3670656e-07
0.00893351,3.6341463414634148,4.2907715e-07,6.365853658536586,417.3170731707317,9252.033439159393,929777,0.16799070847851338,23.869028977592944,4.5349693,3805,0.0,4.2907715e-07
0.008933204,3.119047619047619,8.255005e-08,6.880952380952381,392.3809523809524,9347.18486571312,939807,0.16119846199349305,22.674322655200164,4.6325717,3847,0.0,8.255005e-08
0.008933102,3.292682926829268,3.2348632e-07,6.7073170731707314,384.8780487804878,9448.35972237587,949814,0.15733797909407665,21.941649591043678,4.730211,3888,0.0,3.2348632e-07
0.010174863,3.4,1.2954712e-07,6.6,408.75,9544.441523075104,959814,0.16350000000000003,23.52531476020072,4.6325717,3928,0.0,1.2954712e-07
0.008933102,3.075,8.453369e-08,6.925,397.75,9642.419323205948,969814,0.1591,22.634904336193628,4.730211,3968,0.0,8.453369e-08
0.008933204,3.902439024390244,2.9022218e-07,6.097560975609756,415.1219512195122,9739.679960489273,979829,0.17063414634146343,24.031875882026277,4.8278155,4009,0.0,2.9022218e-07
0.008933204,3.4761904761904763,2.0095825e-07,6.523809523809524,400.7142857142857,9833.486194610596,989885,0.16467518527983643,23.210191758115258,4.925342,4051,0.0,2.0095825e-07
0.010174781,4.0,2.6412962e-07,6.0,412.6829268292683,9930.768467664719,999896,0.1671929046563193,23.70758510824688,4.8278155,4092,0.0,2.6412962e-07
0.01017476,3.119047619047619,2.0172119e-07,6.880952380952381,375.23809523809524,10028.509908437729,1009934,0.15676541584375686,21.675836639890775,4.730211,4134,0.0,2.0172119e-07
0.008933196,3.0476190476190474,2.090454e-08,6.9523809523809526,382.6190476190476,10130.575949192047,1019755,0.1643970315398887,22.220230891745224,4.8278155,4176,0.0,2.090454e-08
0.010174863,3.073170731707317,2.4597168e-07,6.926829268292683,400.9756097560976,10221.863761425018,1029760,0.16517073170731714,22.949720782731372,4.730211,4217,0.0,2.4597168e-07
0.008933102,3.268292682926829,1.8371583e-07,6.7317073170731705,388.780487804878,10328.476374387741,1039793,0.15871988174427204,22.25040807474337,4.8278155,4258,0.0,1.8371583e-07
0.008933204,3.0681818181818183,1.4984131e-07,6.931818181818182,379.09090909090907,10420.801393270493,1049867,0.16222599062776827,21.942147000366123,4.925342,4302,0.0,1.4984131e-07
0.0006042719,3.4146341463414633,3.8146974e-09,6.585365853658536,416.0975609756098,10528.064831972122,1059904,0.16756229400131842,23.765081756760353,4.90094,4343,0.0,3.8146974e-09
0.008933204,3.4390243902439024,8.94165e-08,6.560975609756097,431.4634146341463,10626.457310676575,1069909,0.17258536585365852,24.68017590187956,4.9985476,4384,0.0,8.94165e-08
0.008933102,3.1627906976744184,1.7059327e-07,6.837209302325581,388.13953488372096,10730.75193119049,1079992,0.15893365549179503,22.455088174470287,5.0961795,4427,0.0,1.7059327e-07
0.008933102,3.1707317073170733,1.3168335e-07,6.829268292682927,381.219512195122,10823.017007112503,1089768,0.1583321718931475,22.176628151190073,5.1937895,4468,0.0,1.3168335e-07
0.010174863,3.1219512195121952,1.6174317e-08,6.878048780487805,402.1951219512195,10925.05909538269,1099789,0.16406968641114983,22.969196494941304,5.0961795,4509,0.0,1.6174317e-08
0.010174744,3.975609756097561,1.5563964e-08,6.024390243902439,424.390243902439,11021.327022314072,1109814,0.1715121951219512,24.24530523303917,4.9985476,4550,0.0,1.5563964e-08
0.008933102,3.8536585365853657,6.530762e-08,6.146341463414634,434.1463414634146,11119.677914381027,1119825,0.17577827050997785,25.021421065867056,5.0961795,4591,0.0,6.530762e-08
0.010174863,3.1627906976744184,5.126953e-08,6.837209302325581,377.90697674418607,11221.133243083954,1129872,0.15636351945129146,21.929021762117586,4.9985476,4634,0.0,5.126953e-08
0.008933102,3.35,1.5571594e-07,6.65,417.5,11317.950675725937,1139872,0.16700000000000004,23.587859746348204,5.0961795,4674,0.0,1.5571594e-07
0.008933204,3.682926829268293,2.8686523e-08,6.317073170731708,420.4878048780488,11415.42130112648,1149921,0.17099651567944252,24.17794014691297,5.1937895,4715,0.0,2.8686523e-08
0.008933204,3.2439024390243905,3.173828e-08,6.7560975609756095,402.6829268292683,11517.028500556946,1159936,0.1626016260162602,23.486829956520896,5.29131,4756,0.0,3.173828e-08
0.010174863,3.0232558139534884,9.32312e-08,6.976744186046512,404.4186046511628,11614.102298021317,1169981,0.17180182002022248,23.35674261797027,5.1937895,4799,0.0,9.32312e-08
0.008933196,3.073170731707317,5.8746338e-08,6.926829268292683,391.219512195122,11715.850793838501,1179990,0.15648780487804873,22.027013840508246,5.291308,4840,0.0,5.8746338e-08
0.01017476,3.725,6.027222e-09,6.275,402.75,11812.525424003601,1189755,0.16266666666666668,23.006408088659647,5.1937895,4880,0.0,6.027222e-09
0.010174781,3.35,3.196716e-08,6.65,431.25,11911.251285552979,1199755,0.17250000000000004,24.862770866468146,5.0961795,4920,0.0,3.196716e-08
0.008933196,3.6097560975609757,3.4484863e-08,6.390243902439025,415.3658536585366,12005.431013345718,1209772,0.16614634146341462,23.901925438479605,5.1937895,4961,0.0,3.4484863e-08
0.008933204,3.35,9.338379e-08,6.65,400.5,12098.28837275505,1219772,0.16020000000000004,23.12351819294158,5.291308,5001,0.0,9.338379e-08
0.010174751,3.488372093023256,1.0025025e-07,6.511627906976744,405.8139534883721,12185.447851419449,1229851,0.16803986710963456,23.595369717099043,5.1937895,5044,0.0,1.0025025e-07
0.01017476,3.046511627906977,1.9073486e-08,6.953488372093023,381.6279069767442,12275.95690202713,1239912,0.15956589147286823,21.957871977507992,5.0961795,5087,0.0,1.9073486e-08
0.008933204,3.55,6.3171385e-08,6.45,417.0,12372.819533109665,1249912,0.16680000000000003,23.581249736574883,5.1937895,5127,0.0,6.3171385e-08
0.008933102,3.4634146341463414,8.0871585e-09,6.536585365853658,407.8048780487805,12466.797093629837,1259921,0.16573441734417338,23.603287538645976,5.291308,5168,0.0,8.0871585e-09
0.010174751,2.8780487804878048,1.0559082e-07,7.121951219512195,394.8780487804878,12567.973410129547,1269952,0.16139732494099135,22.606360688386346,5.1937895,5209,0.0,1.0559082e-07
0.008933416,3.8048780487804876,1.8615722e-08,6.195121951219512,418.0487804878049,12664.582238912582,1279965,0.16899812382739204,23.971473854951736,5.29131,5250,0.0,1.8615722e-08
0.010174781,3.4634146341463414,1.586914e-08,6.536585365853658,408.5365853658537,12758.1359872818,1289783,0.1731131957473421,23.528773563972667,5.1937895,5291,0.0,1.586914e-08
0.010174781,2.902439024390244,1.586914e-08,7.097560975609756,379.2682926829268,12848.430842638016,1299812,0.15393776282590416,21.604423451760674,5.1937895,5332,0.0,1.586914e-08
0.008933204,3.268292682926829,7.8887936e-08,6.7317073170731705,405.1219512195122,12944.492056131363,1309819,0.1620487804878049,23.14215215629563,5.291308,5373,0.0,7.8887936e-08
0.008933204,3.925,1.5235901e-07,6.075,450.5,13039.553359270096,1319819,0.18019999999999997,25.94269072046746,5.388923,5413,0.0,1.5235901e-07
0.008933204,3.2790697674418605,2.0446777e-08,6.72093023255814,388.3720930232558,13131.970032691956,1329862,0.16227086183310532,22.268591083281375,5.486547,5456,0.0,2.0446777e-08
0.008933416,3.2195121951219514,2.6512145e-08,6.780487804878049,408.2926829268293,13225.64903140068,1339895,0.16588322246858833,23.875206320545754,5.584156,5497,0.0,2.6512145e-08
0.008933196,3.225,2.1514893e-08,6.775,419.5,13316.225294351578,1349895,0.1678,24.063077571430302,5.681655,5537,0.0,2.1514893e-08
0.010175116,2.95,7.69043e-08,7.05,396.0,13411.066777229309,1359895,0.1584,22.834596883126956,5.584156,5577,0.0,7.69043e-08
0.01017476,3.292682926829268,4.8828124e-09,6.7073170731707314,393.6585365853659,13503.085310459137,1369908,0.1592420262664165,22.715014506569226,5.486547,5618,0.0,4.8828124e-09
0.008933204,3.8780487804878048,3.829956e-08,6.121951219512195,414.390243902439,13595.282179832458,1379953,0.16842276422764227,23.662933330224238,5.584156,5659,0.0,3.829956e-08
0.01017476,3.1707317073170733,1.7395019e-08,6.829268292682927,414.6341463414634,13686.010016918182,1389972,0.1670397946084724,23.86151322052623,5.486547,5700,0.0,1.7395019e-08
0.010174781,2.8372093023255816,5.645752e-08,7.162790697674419,377.90697674418607,13783.417088508606,1399932,0.15940487117344745,22.076287661897226,5.388923,5743,0.0,5.645752e-08
0.010174781,3.441860465116279,4.3029786e-08,6.558139534883721,379.5348837209302,13869.612865447998,1409908,0.1667542930157531,22.397560009336154,5.29131,5786,0.0,4.3029786e-08
0.010173798,3.024390243902439,2.2888183e-10,6.975609756097561,383.4146341463415,13965.488202095032,1419917,0.1533658536585366,21.841708625484895,5.19379,5827,0.0,2.2888183e-10
0.008933204,3.0,9.185791e-08,7.0,404.25,14057.214448451996,1429917,0.1617,23.005127844576243,5.29131,5867,0.0,9.185791e-08
0.010174751,3.707317073170732,3.051758e-08,6.2926829268292686,398.780487804878,14154.459182024002,1439948,0.1622690794649882,22.716280142978412,5.19379,5908,0.0,3.051758e-08
0.008933204,3.7857142857142856,3.9978026e-08,6.214285714285714,416.9047619047619,14248.243632555008,1449966,0.1688311688311688,23.974019265636837,5.29131,5950,0.0,3.9978026e-08
0.008933204,3.3658536585365852,8.735657e-08,6.634146341463414,394.6341463414634,14345.448809146881,1459804,0.16124267395475314,22.7227326058948,5.388925,5991,0.0,8.735657e-08
0.008933204,3.3902439024390243,8.735657e-08,6.609756097560975,405.609756097561,14439.975193023682,1469809,0.16702439024390245,23.170549480229315,5.388925,6032,0.0,8.735657e-08
0.008933196,3.7804878048780486,7.6293944e-08,6.219512195121951,395.8536585365854,14542.458881855011,1479866,0.1606538296961917,23.08295145862619,5.4865475,6073,0.0,7.6293944e-08
0.010174863,3.3333333333333335,3.4942627e-08,6.666666666666667,400.4761904761905,14634.279322862625,1489904,0.16535531135531137,23.092262479093097,5.388925,6115,0.0,3.4942627e-08
0.01017476,3.1,6.8969726e-08,6.9,413.25,14734.565220355988,1499904,0.16530000000000003,23.53630583636055,5.29131,6155,0.0,6.8969726e-08
0.010174781,3.558139534883721,1.2619019e-07,6.441860465116279,393.25581395348837,14828.786349058151,1509969,0.16413110295117642,22.646905760004632,5.19379,6198,0.0,1.2619019e-07
0.008933204,3.658536585365854,5.9661865e-08,6.341463414634147,411.4634146341463,14926.640253782272,1519974,0.16458536585365852,23.645422044173472,5.291311,6239,0.0,5.9661865e-08
0.01017476,3.2195121951219514,5.355835e-08,6.780487804878049,396.0975609756098,15019.911876440048,1529776,0.1621962563811685,22.993432264248764,5.19379,6280,0.0,5.355835e-08
0.010174781,3.975,1.0574341e-07,6.025,433.0,15115.923766374588,1539776,0.17320000000000005,25.096257871347127,5.0961876,6320,0.0,1.0574341e-07
0.010174863,3.5,9.643555e-08,6.5,420.5,15202.898051261902,1549776,0.16820000000000004,24.321512752419395,4.9985476,6360,0.0,9.643555e-08
0.010174781,3.048780487804878,1.8768311e-08,6.951219512195122,400.2439024390244,15296.605566263199,1559801,0.16536585365853657,22.720739807010574,4.9009414,6401,0.0,1.8768311e-08
0.008933204,3.2142857142857144,1.335144e-07,6.785714285714286,394.04761904761904,15390.559417247772,1569817,0.16016931216931213,22.66192628249552,4.998548,6443,0.0,1.335144e-07
0.008933102,3.975609756097561,7.1792606e-08,6.024390243902439,433.1707317073171,15481.47580742836,1579832,0.17479674796747963,25.208572489296124,5.0961876,6484,0.0,7.1792606e-08
0.008933204,3.4,1.2420654e-07,6.6,436.0,15583.676293849945,1589832,0.1744,24.966966532830902,5.19379,6524,0.0,1.2420654e-07
0.010174863,3.4878048780487805,7.2021486e-08,6.512195121951219,429.7560975609756,15678.92052769661,1599865,0.17382705099778267,24.725154175178638,5.0961876,6565,0.0,7.2021486e-08
0.010174871,2.7209302325581395,8.7890626e-08,7.27906976744186,382.09302325581393,15779.543200969696,1609936,0.15886136512627919,21.77442747829687,4.9985476,6608,0.0,8.7890626e-08
0.010174744,3.3658536585365852,5.2871705e-08,6.634146341463414,382.9268292682927,15874.635747671127,1619955,0.15554300385109118,21.85783186003405,4.9009414,6649,0.0,5.2871705e-08
0.010174863,3.4285714285714284,7.522583e-08,6.571428571428571,387.85714285714283,15973.48188328743,1629995,0.1583778493853682,22.289790427450917,4.803416,6691,0.0,7.522583e-08
0.008933204,3.3,2.5787353e-08,6.7,403.5,16066.56376338005,1639995,0.16140000000000002,22.885054753107283,4.9009414,6731,0.0,2.5787353e-08
0.01017476,3.75,3.225708e-07,6.25,421.5,16170.498730182648,1649786,0.17063902439024387,24.398997476919146,4.803416,6771,0.0,3.225708e-07
0.00893351,3.731707317073171,3.1173707e-07,6.2682926829268295,423.4146341463415,16261.44742155075,1659817,0.17074429583005504,24.559293288356226,4.9009414,6812,0.0,3.1173707e-07
0.008933102,3.55,2.4993898e-07,6.45,419.75,16355.990664243698,1669817,0.16790000000000005,24.239440039198996,4.998548,6852,0.0,2.4993898e-07
0.010174863,3.1707317073170733,8.468628e-08,6.829268292682927,414.8780487804878,16443.37845158577,1679874,0.1695849379546427,23.780108877454733,4.9009414,6893,0.0,8.468628e-08
