AttNC,MpbtN,MpbtA,Ptt,entropy,meankl,surrgain,EpisodesSoFar,MtR,Tmt,entloss,Tmc,TtR,AttC,TimestepsSoFar,TimeElapsed,Tbt,optimgain
1.7674418604651163,61.62149767134109,38.37850232865892,76.8291938915611,0.35173276,0.005743361,0.005910153,3267,-29.487985822326404,78.88372093023256,0.0,25.11627906976744,-146.02325581395348,1.2325581395348837,229910,7848.352274894714,323107.72093023255,0.005910153
0.782608695652174,60.80503581883887,39.19496418116113,75.44149982574432,0.30595765,0.0047200792,0.0039804555,3313,-28.373428169244775,77.41304347826087,0.0,26.608695652173914,-141.3913043478261,2.217391304347826,239819,7969.44132900238,317083.82608695654,0.0039804555
1.488888888888889,60.34341535538235,39.65658464461766,75.99051855319118,0.31848484,0.0031696518,0.003543218,3358,-28.791762389903838,78.0,0.0,26.022222222222222,-141.33333333333334,1.511111111111111,249909,8083.691073656082,319488.0,0.003543218
1.4222222222222223,58.11116074689406,41.88883925310594,75.46547137776173,0.34746745,0.004611085,0.0038521036,3403,-27.37342114954862,77.42222222222222,0.0,26.57777777777778,-135.0,1.5777777777777777,259932,8199.630770683289,317121.4222222222,0.0038521036
0.8723404255319149,57.821632360891,42.17836763910901,75.43529906922035,0.31744176,0.0046211863,0.00359629,3450,-27.471741224585433,77.40425531914893,0.0,26.617021276595743,-134.48936170212767,2.127659574468085,269964,8318.833395957947,317047.829787234,0.00359629
1.4222222222222223,58.833429689149355,41.166570310850645,75.11205522929338,0.33061114,0.0023845993,0.003785443,3495,-27.78918033262544,77.04444444444445,0.0,26.955555555555556,-136.13333333333333,1.5777777777777777,279972,8433.774697303772,315574.0444444445,0.003785443
1.3555555555555556,58.44963412624241,41.55036587375758,75.07725158885734,0.3190777,0.005185158,0.0041391416,3540,-27.377313636974925,77.02222222222223,0.0,27.0,-135.06666666666666,1.6444444444444444,289973,8551.567091464996,315483.02222222224,0.0041391416
1.2272727272727273,60.01973201189103,39.98026798810898,75.79963461378519,0.350417,0.004196249,0.0041527334,3584,-27.661839879997277,77.79545454545455,0.0,26.227272727272727,-140.1818181818182,1.7727272727272727,299859,8667.644469976425,318650.1818181818,0.0041527334
1.4090909090909092,59.889789076872425,40.110210923127575,75.38860794341146,0.32850215,0.0037286566,0.003409901,3628,-28.26156757839153,77.3409090909091,0.0,26.65909090909091,-138.88636363636363,1.5909090909090908,309866,8783.046705722809,316788.36363636365,0.003409901
1.372093023255814,60.79464808842045,39.20535191157955,76.11356770245449,0.33813417,0.0033470634,0.0032135132,3671,-28.66041111285057,78.11627906976744,0.0,25.88372093023256,-142.6046511627907,1.627906976744186,319910,8896.074402332306,319964.27906976745,0.0032135132
1.5909090909090908,58.45453647354598,41.545463526454,75.19852479072327,0.3413923,0.0036608337,0.0038339996,3715,-27.33008718572979,77.13636363636364,0.0,26.863636363636363,-135.4090909090909,1.4090909090909092,329822,9013.122364759445,315950.54545454547,0.0038339996
1.5555555555555556,57.179701274698196,42.820298725301804,74.66319724899853,0.32376328,0.0034297511,0.0038688334,3760,-26.568938434502513,76.57777777777778,0.0,27.444444444444443,-131.46666666666667,1.4444444444444444,339906,9127.465513467789,313662.5777777778,0.0038688334
1.511111111111111,57.82106402940248,42.17893597059753,75.38314048014125,0.33140865,0.0044315755,0.00483679,3805,-27.18121617334666,77.33333333333333,0.0,26.666666666666668,-134.2,1.488888888888889,349954,9240.50443816185,316757.3333333333,0.00483679
1.25,57.73860430923071,42.261395690769284,74.42592222711484,0.32894927,0.0038235213,0.0046545463,3849,-26.793107506122315,76.3409090909091,0.0,27.704545454545453,-132.27272727272728,1.75,359956,9355.539050579071,312692.36363636365,0.0046545463
1.4782608695652173,56.529929498034065,43.470070501965914,75.05295733027701,0.30693126,0.0026051935,0.0038018208,3895,-27.316074657321,76.97826086956522,0.0,27.02173913043478,-130.56521739130434,1.5217391304347827,369781,9469.465795516968,315302.95652173914,0.0038018208
1.511111111111111,59.179836872685904,40.8201631273141,74.32226459640333,0.3301289,0.0047538565,0.0046778535,3940,-27.574046702233307,76.2,0.0,27.8,-135.2,1.488888888888889,379938,9585.999900341034,312115.2,0.0046778535
1.2444444444444445,56.92978233079233,43.07021766920768,74.12814760757952,0.31331095,0.0038419645,0.0034012801,3985,-26.830253400141515,76.02222222222223,0.0,28.022222222222222,-130.0,1.7555555555555555,389847,9704.494367837906,311387.02222222224,0.0034012801
1.434782608695652,56.27152967092121,43.72847032907879,74.24529582022318,0.31615186,0.0037020578,0.0037472555,4031,-26.734591922497543,76.1304347826087,0.0,27.891304347826086,-128.6086956521739,1.565217391304348,399929,9820.67564034462,311830.26086956525,0.0037472555
1.065217391304348,58.10099652527119,41.89900347472881,75.27993305433878,0.3022568,0.0036228464,0.0042331605,4077,-27.310030293613835,77.23913043478261,0.0,26.782608695652176,-134.80434782608697,1.934782608695652,409890,9936.845484018326,316371.47826086957,0.0042331605
1.5555555555555556,57.58956127909232,42.41043872090766,75.02940720479548,0.30223808,0.0033022985,0.0032329108,4122,-26.739369808513388,76.95555555555555,0.0,27.044444444444444,-133.13333333333333,1.4444444444444444,419890,10051.237621307373,315209.9555555555,0.0032329108
1.511111111111111,57.341087717955915,42.658912282044085,74.80055756749954,0.29831547,0.0030763738,0.003620443,4167,-26.840977829645297,76.71111111111111,0.0,27.288888888888888,-132.06666666666666,1.488888888888889,429875,10166.82073688507,314208.7111111111,0.003620443
1.7608695652173914,58.751644085603104,41.24835591439688,74.99049315354634,0.30195877,0.0031217767,0.003496054,4213,-27.62041572284257,76.91304347826087,0.0,27.08695652173913,-135.58695652173913,1.2391304347826086,439938,10282.874371290207,315035.82608695654,0.003496054
1.9777777777777779,57.79564682139756,42.20435317860244,74.58075871984279,0.31363738,0.004265655,0.0045509296,4258,-27.474688439263712,76.4888888888889,0.0,27.533333333333335,-132.66666666666666,1.0222222222222221,449956,10396.347380638123,313298.4888888889,0.0045509296
1.3333333333333333,58.12347494309623,41.87652505690379,75.21599876933944,0.30693945,0.004115166,0.0040227612,4303,-27.478824645401716,77.15555555555555,0.0,26.844444444444445,-134.6,1.6666666666666667,459915,10512.282500982285,316029.15555555554,0.0040227612
1.6363636363636365,56.958152821323665,43.041847178676356,74.65254410151668,0.31488,0.0047409446,0.005131187,4347,-26.958342813401476,76.56818181818181,0.0,27.454545454545453,-130.8409090909091,1.3636363636363635,469770,10627.121543884277,313623.2727272727,0.005131187
1.4772727272727273,57.178990078849544,42.82100992115047,74.87986971845339,0.30566835,0.0038186412,0.0041540973,4391,-26.178231086846537,76.79545454545455,0.0,27.204545454545453,-131.86363636363637,1.5227272727272727,479937,10738.54874753952,314554.1818181818,0.0041540973
1.4666666666666666,57.1342714247916,42.8657285752084,74.5806683983179,0.31717914,0.0040737595,0.0044487854,4436,-27.27303025117191,76.4888888888889,0.0,27.533333333333335,-131.26666666666668,1.5333333333333334,489892,10853.710216283798,313298.4888888889,0.0044487854
1.5909090909090908,57.89312803548391,42.10687196451609,74.60906469637295,0.310652,0.0041434537,0.0039115865,4480,-27.026677834639397,76.52272727272727,0.0,27.5,-133.1590909090909,1.4090909090909092,499933,10967.34009552002,313437.0909090909,0.0039115865
1.6363636363636365,55.238996817457746,44.76100318254225,75.02932164779996,0.31867987,0.0058107167,0.006168577,4524,-26.00781461276773,76.95454545454545,0.0,27.045454545454547,-127.5,1.3636363636363635,509936,11081.240111112595,315205.8181818182,0.006168577
1.3636363636363635,57.97913133896345,42.02086866103656,74.81646600379703,0.31082073,0.004428605,0.0044995584,4568,-27.24899003844246,76.72727272727273,0.0,27.272727272727273,-133.5681818181818,1.6363636363636365,519828,11196.287237644196,314274.9090909091,0.0044995584
1.7272727272727273,56.95971233118412,43.04028766881586,74.14277956442317,0.32950294,0.0026286691,0.0038964162,4612,-26.61745964331814,76.02272727272727,0.0,28.0,-130.02272727272728,1.2727272727272727,529805,11310.2989757061,311389.0909090909,0.0038964162
1.4444444444444444,56.701707721331644,43.29829227866837,74.58022118060262,0.33983234,0.0050256974,0.004704075,4657,-26.431014740845978,76.4888888888889,0.0,27.533333333333335,-130.26666666666668,1.5555555555555556,539892,11424.252727270126,313298.4888888889,0.004704075
1.4,55.868040281364905,44.13195971863508,74.74450750885653,0.34228593,0.0056286743,0.0051781465,4702,-26.329074436342882,76.66666666666667,0.0,27.355555555555554,-128.73333333333332,1.6,549914,11538.83899641037,314026.6666666667,0.0051781465
1.25,55.47821792206142,44.52178207793859,74.77997853458675,0.35402423,0.004030536,0.0049027335,4746,-25.781796570365827,76.70454545454545,0.0,27.318181818181817,-127.9090909090909,1.75,559820,11653.005648851395,314181.8181818182,0.0049027335
0.8163265306122449,57.745592851660554,42.25440714833945,75.38266242480896,0.33923045,0.0054021855,0.0067621493,4795,-27.26364721923654,77.34693877551021,0.0,26.6734693877551,-134.20408163265307,2.183673469387755,569897,11770.325597763062,316813.0612244898,0.0067621493
1.2173913043478262,55.376230639027376,44.62376936097262,74.22419558038767,0.32913408,0.004036037,0.0043640994,4841,-25.325009465782365,76.1086956521739,0.0,27.91304347826087,-126.52173913043478,1.7826086956521738,579839,11885.173769950867,311741.2173913043,0.0043640994
1.5869565217391304,55.936294895020204,44.06370510497978,73.93286824219335,0.3157732,0.0050572488,0.0056310347,4887,-26.056374947992275,75.78260869565217,0.0,28.217391304347824,-127.30434782608695,1.4130434782608696,589974,11999.150227546692,310405.5652173913,0.0056310347
1.6444444444444444,54.258876984038835,45.741123015961165,73.85231375693397,0.30805817,0.0043398393,0.0043620323,4932,-25.69732894986635,75.71111111111111,0.0,28.31111111111111,-123.26666666666667,1.3555555555555556,599898,12112.94171333313,310112.7111111111,0.0043620323
1.5,54.461768850035426,45.538231149964574,73.63710348542274,0.3130164,0.003510313,0.0048950077,4976,-25.08515418696036,75.54545454545455,0.0,28.568181818181817,-123.3409090909091,1.5,609870,12226.997252941132,309434.1818181818,0.0048950077
1.511111111111111,54.918238696663074,45.08176130333691,74.71929523669466,0.2822655,0.0037255564,0.0034231176,5021,-25.866801399122778,76.62222222222222,0.0,27.377777777777776,-126.4,1.488888888888889,619824,12339.295403242111,313844.6222222222,0.0034231176
1.7777777777777777,56.35156998587181,43.648430014128216,74.08077568078367,0.30160266,0.003878849,0.005014622,5066,-26.443516720960147,75.95555555555555,0.0,28.066666666666666,-128.4,1.2222222222222223,629926,12453.027897119522,311113.9555555555,0.005014622
1.826086956521739,54.412211967040605,45.58778803295938,74.05624735235315,0.2995036,0.0027730821,0.0038061345,5112,-26.11502129147272,75.91304347826087,0.0,28.08695652173913,-123.78260869565217,1.173913043478261,639946,12570.730148077011,310939.82608695654,0.0038061345
1.891304347826087,55.603555049808044,44.39644495019195,75.03135996819876,0.3226514,0.0043858644,0.0044692177,5158,-26.770692832823496,76.95652173913044,0.0,27.043478260869566,-128.54347826086956,1.108695652173913,649820,12685.779052495956,315213.9130434783,0.0044692177
1.7391304347826086,54.06145533510122,45.93854466489879,74.34576079023151,0.3046144,0.0031207285,0.0039436603,5204,-25.25145061819476,76.23913043478261,0.0,27.782608695652176,-124.04347826086956,1.2608695652173914,659990,12803.473240852356,312275.47826086957,0.0039436603
1.7777777777777777,53.71991742064965,46.28008257935035,74.05344729843497,0.30453426,0.005059486,0.0045640576,5249,-25.4339735521248,75.91111111111111,0.0,28.08888888888889,-122.06666666666666,1.2222222222222223,669843,12920.660280704498,310931.9111111111,0.0045640576
1.7173913043478262,53.89245469076155,46.10754530923845,74.1027212764069,0.31629205,0.0036748997,0.0037584961,5295,-25.503523820436932,75.97826086956522,0.0,28.043478260869566,-123.06521739130434,1.2826086956521738,679926,13032.593616962433,311206.95652173914,0.0037584961
1.2765957446808511,53.43432809036773,46.56567190963226,74.20227245749301,0.30490065,0.005033735,0.0048985532,5342,-25.37504241713763,76.08510638297872,0.0,27.93617021276596,-121.91489361702128,1.7234042553191489,689998,13152.919177532196,311644.59574468085,0.0048985532
1.6590909090909092,54.88685673458869,45.11314326541133,74.05195752910336,0.31187725,0.0047813905,0.0047560507,5386,-25.09379906563604,75.9090909090909,0.0,28.09090909090909,-125.11363636363636,1.3409090909090908,699833,13268.031371593475,310923.63636363635,0.0047560507
1.6521739130434783,53.06856965810445,46.93143034189555,74.54215667926671,0.31116742,0.0031884937,0.0037793762,5432,-25.217882049232358,76.43478260869566,0.0,27.565217391304348,-121.8913043478261,1.3478260869565217,709946,13379.675163269043,313076.8695652174,0.0037793762
1.5777777777777777,53.79717336688674,46.20282663311324,74.2193004470386,0.32164264,0.0034388835,0.0044891033,5477,-25.358844113129646,76.08888888888889,0.0,27.91111111111111,-123.0,1.4222222222222223,719908,13492.564256429672,311660.0888888889,0.0044891033
1.711111111111111,53.39683251558574,46.60316748441427,74.74102598426383,0.30784932,0.0042066034,0.00446653,5522,-25.167143156643846,76.64444444444445,0.0,27.355555555555554,-122.86666666666666,1.288888888888889,729835,13605.114046573639,313935.64444444445,0.00446653
1.673913043478261,54.716949706035486,45.28305029396451,74.86934892074774,0.3279629,0.0036001331,0.0042838957,5568,-25.829242760141234,76.78260869565217,0.0,27.217391304347824,-126.32608695652173,1.326086956521739,739834,13716.726340532303,314501.5652173913,0.0042838957
1.4782608695652173,53.87567532961915,46.12432467038085,74.00061983105459,0.32906184,0.003977069,0.00394606,5614,-25.137431389781938,75.8695652173913,0.0,28.152173913043477,-122.67391304347827,1.5217391304347827,749941,13830.556729078293,310761.73913043475,0.00394606
1.5909090909090908,54.642356064145766,45.357643935854234,75.09241131357352,0.34287068,0.004141783,0.0049331337,5658,-25.460233575327276,77.02272727272727,0.0,26.977272727272727,-126.47727272727273,1.4090909090909092,759809,13944.613658189774,315485.0909090909,0.0049331337
1.5333333333333334,56.08721750889221,43.912782491107784,74.68364043627072,0.34140444,0.0035321834,0.004378532,5703,-25.97815157550482,76.6,0.0,27.42222222222222,-129.0,1.4666666666666666,769927,14057.599176168442,313753.6,0.004378532
1.5,54.60744426785888,45.39255573214112,74.72753091856599,0.31238854,0.0045609903,0.0049517322,5749,-25.38344809140693,76.6304347826087,0.0,27.369565217391305,-125.6086956521739,1.5,779977,14170.565049409866,313878.26086956525,0.0049517322
1.5434782608695652,52.03346480848005,47.96653519151995,74.02838323954334,0.3303441,0.0059308633,0.0057339314,5795,-24.61629912890808,75.91304347826087,0.0,28.130434782608695,-118.5,1.4565217391304348,789888,14284.316010951996,310939.82608695654,0.0057339314
0.9111111111111111,57.99627733452398,42.003722665476,73.81348429177771,0.348339,0.0046072346,0.005235908,5840,-25.87872923915149,75.68888888888888,0.0,28.355555555555554,-132.26666666666668,2.088888888888889,799893,14399.681771993637,310021.68888888886,0.005235908
0.9574468085106383,55.240424138876755,44.75957586112324,74.15774836593897,0.32139668,0.0038044364,0.00449941,5887,-25.881916305173142,76.02127659574468,0.0,27.97872340425532,-126.06382978723404,2.0425531914893615,809993,14516.15033698082,311383.1489361702,0.00449941
1.3478260869565217,53.70317588452674,46.29682411547327,74.6057501147407,0.3115786,0.0049180533,0.004718734,5933,-25.517800377121958,76.5,0.0,27.5,-123.19565217391305,1.6521739130434783,819874,14630.80559015274,313344.0,0.004718734
1.0869565217391304,55.43865468784932,44.561345312150685,74.23018181725685,0.33230314,0.003583495,0.0042889183,5979,-25.561821992201832,76.1304347826087,0.0,27.91304347826087,-126.71739130434783,1.9130434782608696,829938,14749.10879445076,311830.26086956525,0.0042889183
1.3958333333333333,56.71652699346577,43.283473006534244,75.71429883935473,0.301144,0.004563792,0.005298289,6027,-27.871663701757715,77.6875,0.0,26.3125,-132.5,1.6041666666666667,839908,14867.27099776268,318208.0,0.005298289
1.3333333333333333,52.4036676652421,47.59633233475789,75.07915721571214,0.32332137,0.0034800202,0.0042272075,6072,-25.099921001317192,77.02222222222223,0.0,27.0,-121.13333333333334,1.6666666666666667,849814,14980.88465309143,315483.02222222224,0.0042272075
1.1914893617021276,53.78675104521528,46.213248954784724,74.50239836990083,0.30679438,0.004460958,0.0041048727,6119,-25.49465402494986,76.40425531914893,0.0,27.617021276595743,-123.38297872340425,1.8085106382978724,859855,15093.85350227356,312951.829787234,0.0041048727
1.3478260869565217,54.64988453232673,45.35011546767327,74.25877665759019,0.32226655,0.004585917,0.004015331,6165,-25.858101116150365,76.1304347826087,0.0,27.869565217391305,-125.02173913043478,1.6521739130434783,869856,15204.32753610611,311830.26086956525,0.004015331
1.425531914893617,52.0873907719266,47.9126092280734,75.05832932500338,0.3024409,0.004583541,0.004259097,6212,-24.90800466914445,77.0,0.0,27.02127659574468,-120.38297872340425,1.574468085106383,879934,15316.538798570633,315392.0,0.004259097
1.3111111111111111,56.702761933698454,43.297238066301546,74.55847562895963,0.29562145,0.004871008,0.004776931,6257,-25.826962337220746,76.46666666666667,0.0,27.555555555555557,-130.2,1.6888888888888889,889823,15433.7205016613,313207.4666666667,0.004776931
1.9782608695652173,54.50879593408846,45.49120406591153,74.93432007151412,0.29423708,0.003690777,0.004307062,6303,-25.743129127738438,76.8695652173913,0.0,27.152173913043477,-126.0,1.0217391304347827,899968,15544.966272354126,314857.73913043475,0.004307062
1.826086956521739,54.26437057846401,45.735629421535975,74.72684392487257,0.29824895,0.004398121,0.0043488964,6349,-25.864031355369356,76.6304347826087,0.0,27.369565217391305,-124.69565217391305,1.173913043478261,909919,15655.874786138535,313878.26086956525,0.0043488964
1.5555555555555556,52.95996775463217,47.04003224536784,74.35132079996879,0.2836059,0.0043246928,0.0039632334,6394,-24.38821893612491,76.24444444444444,0.0,27.77777777777778,-121.06666666666666,1.4444444444444444,919842,15767.284629821777,312297.2444444444,0.0039632334
1.3111111111111111,50.73542041126108,49.26457958873892,73.92858584396717,0.27133313,0.004425515,0.0045203697,6439,-23.50582914700196,75.77777777777777,0.0,28.22222222222222,-115.4,1.6888888888888889,929836,15880.09527540207,310385.77777777775,0.0045203697
1.7173913043478262,52.061099674329505,47.9389003256705,74.90897598943945,0.2865192,0.0047115814,0.0044444185,6485,-24.867228227123896,76.82608695652173,0.0,27.17391304347826,-120.0,1.2826086956521738,939883,15993.52676987648,314679.652173913,0.0044444185
1.391304347826087,54.842560851634595,45.15743914836539,74.29359457996837,0.28410384,0.0033813454,0.004052749,6531,-25.91113093479909,76.19565217391305,0.0,27.847826086956523,-125.41304347826087,1.608695652173913,949849,16107.34569811821,312097.39130434784,0.004052749
1.3958333333333333,53.9304958972779,46.06950410272211,75.09890347626292,0.28666976,0.0046461252,0.0047902954,6579,-25.831761938870873,77.04166666666667,0.0,26.979166666666668,-124.625,1.6041666666666667,959994,16219.056227207184,315562.6666666667,0.0047902954
1.2391304347826086,53.925863543440485,46.07413645655948,74.99097283580991,0.29265466,0.004273938,0.0051844874,6625,-25.732062914593026,76.91304347826087,0.0,27.08695652173913,-124.56521739130434,1.7608695652173914,969880,16331.516104459763,315035.82608695654,0.0051844874
1.2391304347826086,54.43571057006949,45.5642894299305,74.48998589654268,0.28566724,0.0046954015,0.0046235933,6671,-25.38804802219934,76.3913043478261,0.0,27.630434782608695,-124.95652173913044,1.7608695652173914,979852,16443.93700814247,312898.7826086957,0.0046235933
1.2553191489361701,53.19266606531491,46.80733393468509,74.59973197972714,0.286236,0.0046469574,0.004936572,6718,-25.290302929417116,76.51063829787235,0.0,27.51063829787234,-122.23404255319149,1.7446808510638299,989938,16557.97433233261,313387.57446808513,0.004936572
1.2916666666666667,52.77433805863632,47.22566194136368,74.6557952712323,0.2583589,0.004454469,0.004304362,6766,-25.24343735547788,76.58333333333333,0.0,27.458333333333332,-121.1875,1.7083333333333333,999838,16676.021334648132,313685.3333333333,0.004304362
1.934782608695652,53.85699093603815,46.14300906396185,73.97475927253369,0.26187342,0.0042454363,0.0039640334,6812,-25.43504490755751,75.82608695652173,0.0,28.17391304347826,-122.6086956521739,1.065217391304348,1009801,16787.140946149826,310583.652173913,0.0039640334
1.5106382978723405,52.38856794203735,47.61143205796263,73.76377499224658,0.26986575,0.0038868368,0.004102182,6859,-24.735166602255486,75.65957446808511,0.0,28.425531914893618,-119.04255319148936,1.4893617021276595,1019994,16900.508398771286,309901.6170212766,0.004102182
1.5,53.80401115551733,46.19598884448267,74.0427468969213,0.27752274,0.0056881593,0.005571437,6905,-25.248730545719162,75.91304347826087,0.0,28.108695652173914,-122.67391304347827,1.5,1029970,17015.28896546364,310939.82608695654,0.005571437
1.391304347826087,51.62442846626241,48.375571533737585,74.24656646896712,0.2749412,0.0051028267,0.004821164,6951,-24.184560867654547,76.1304347826087,0.0,27.891304347826086,-118.04347826086956,1.608695652173913,1039966,17128.526564598083,311830.26086956525,0.004821164
1.2826086956521738,53.83268895419479,46.16731104580521,75.24109028851015,0.26785615,0.0042180805,0.0043631108,6997,-25.850027470901356,77.19565217391305,0.0,26.82608695652174,-124.6304347826087,1.7173913043478262,1049919,17240.642568826675,316193.39130434784,0.0043631108
1.565217391304348,52.696342605002755,47.303657394997224,74.74779388862711,0.2579182,0.0033878994,0.0040201414,7043,-25.174044627878203,76.65217391304348,0.0,27.347826086956523,-121.1086956521739,1.434782608695652,1059788,17355.33394217491,313967.3043478261,0.0040201414
1.553191489361702,52.718318817103736,47.281681182896264,73.73296496784393,0.2717701,0.0052315276,0.0047464143,7090,-25.002628644296415,75.59574468085107,0.0,28.4468085106383,-119.55319148936171,1.446808510638298,1069990,17467.48141670227,309640.170212766,0.0047464143
1.1702127659574468,53.92236777208972,46.077632227910264,74.4894897101843,0.23850474,0.005809359,0.005092488,7137,-25.723625222591092,76.40425531914893,0.0,27.638297872340427,-123.63829787234043,1.8297872340425532,1079997,17580.818994522095,312951.829787234,0.005092488
1.7173913043478262,52.528817952594714,47.471182047405286,73.50218951107502,0.28156835,0.005402677,0.005101308,7183,-25.010936118449322,75.34782608695652,0.0,28.695652173913043,-118.6304347826087,1.2826086956521738,1089906,17695.884939670563,308624.6956521739,0.005101308
1.5434782608695652,53.05621942691425,46.94378057308575,74.42160513883753,0.2662684,0.004919169,0.0046039033,7229,-25.161484417061956,76.30434782608695,0.0,27.695652173913043,-121.6304347826087,1.4565217391304348,1099965,17810.552857637405,312542.60869565216,0.0046039033
