Tmc,AttC,MpbtN,Ptt,entropy,entloss,TtR,MpbtA,TimeElapsed,AttNC,EpisodesSoFar,TimestepsSoFar,meankl,optimgain,Tbt,MtR,surrgain,Tmt
42.5,5.716666666666667,31.66874554228069,60.84677160425511,0.3410061,0.0,-198.16666666666666,68.3312544577193,5794.109320640564,4.283333333333333,2463,109953,0.0029154806,0.0025651953,255931.73333333334,-13.502054935349586,0.0025651953,62.483333333333334
41.86666666666667,5.933333333333334,30.48740401408658,61.44125196431012,0.36694327,0.0,-192.66666666666666,69.5125959859134,5947.60311126709,4.066666666666666,2523,119992,0.003086925,0.0031932276,258525.86666666667,-13.237201223876468,0.0031932276,63.11666666666667
42.71666666666667,6.7,29.939457956006912,60.647907474219394,0.3822979,0.0,-186.5,70.0605420439931,6118.919871091843,3.3,2583,129897,0.0029438105,0.0025678826,255112.53333333333,-13.020646358861805,0.0025678826,62.28333333333333
42.55555555555556,7.650793650793651,33.85241662209812,60.78840092725224,0.37786013,0.0,-212.38095238095238,66.1475833779019,6275.125622987747,2.3492063492063493,2646,139850,0.0021718275,0.0026199126,255642.4126984127,-14.17376979505147,0.0026199126,62.41269841269841
41.96774193548387,7.209677419354839,32.74206322877534,61.346862427741925,0.3528417,0.0,-207.25806451612902,67.25793677122465,6452.956835985184,2.7903225806451615,2708,149854,0.0039647496,0.0025595874,258114.06451612903,-13.923883067345244,0.0025595874,63.016129032258064
42.285714285714285,6.841269841269841,31.15210568048046,61.053755413835624,0.3503454,0.0,-196.03174603174602,68.84789431951954,6615.122540950775,3.1587301587301586,2771,159913,0.0027327624,0.002716734,256877.7142857143,-13.270575381038586,0.002716734,62.714285714285715
42.53333333333333,5.316666666666666,29.27105492147423,60.82674418224449,0.3538577,0.0,-182.83333333333334,70.72894507852575,6799.1247363090515,4.683333333333334,2831,169881,0.0038400248,0.003501519,255931.73333333334,-12.76374201685757,0.003501519,62.483333333333334
41.983870967741936,8.03225806451613,31.96419648618018,61.324450492268575,0.38914603,0.0,-201.7741935483871,68.03580351381983,6961.116923570633,1.967741935483871,2893,179869,0.0030617742,0.0031790524,257981.93548387097,-13.464913859062678,0.0031790524,62.983870967741936
43.967213114754095,7.688524590163935,29.051023592575802,59.46803112483009,0.37398145,0.0,-177.21311475409837,70.94897640742421,7127.554153442383,2.3114754098360657,2954,189873,0.002373925,0.0031529663,249990.29508196723,-12.169187475286893,0.0031529663,61.032786885245905
42.682539682539684,8.26984126984127,32.22583042417027,60.67206884881847,0.39504415,0.0,-201.26984126984127,67.77416957582975,7287.623327493668,1.7301587301587302,3017,199984,0.0025388913,0.003026375,255187.3015873016,-13.299849282591902,0.003026375,62.301587301587304
41.5,7.716666666666667,32.63365632045547,61.77396260893064,0.40108094,0.0,-207.66666666666666,67.36634367954454,7465.658492803574,2.283333333333333,3077,209889,0.002810359,0.0027850617,259891.2,-13.867170999787218,0.0027850617,63.45
42.07936507936508,8.253968253968255,33.23460255546792,61.24676835116225,0.3695246,0.0,-210.95238095238096,66.76539744453208,7626.780152320862,1.746031746031746,3140,219959,0.004952349,0.003834837,257722.92063492062,-13.739459635762024,0.003834837,62.92063492063492
42.5,7.15,30.74176478665219,60.83941561083309,0.3786253,0.0,-192.16666666666666,69.25823521334783,7796.489390134811,2.85,3200,229939,0.0022836179,0.0024115336,255863.46666666667,-13.239710394681401,0.0024115336,62.46666666666667
42.983333333333334,7.316666666666666,29.598141165564414,60.40284147671632,0.3866085,0.0,-184.16666666666666,70.40185883443557,7959.1201066970825,2.683333333333333,3260,239916,0.0031096193,0.0029489007,254088.53333333333,-12.389085263374454,0.0029489007,62.03333333333333
42.61666666666667,8.016666666666667,32.16667996411614,60.72186242791549,0.38768622,0.0,-202.16666666666666,67.83332003588384,8123.737988948822,1.9833333333333334,3320,249842,0.0025555026,0.0031472363,255317.33333333334,-13.158686215487766,0.0031472363,62.333333333333336
43.885245901639344,7.885245901639344,30.944843001065962,59.545976245873305,0.39901328,0.0,-190.0,69.05515699893405,8293.576261997223,2.1147540983606556,3381,259901,0.0027954048,0.0025370095,250326.03278688525,-12.949342673209973,0.0025370095,61.114754098360656
42.101694915254235,8.101694915254237,31.272206406485438,61.225980727971354,0.42231914,0.0,-196.94915254237287,68.72779359351456,8454.95364689827,1.8983050847457628,3440,269899,0.0043197265,0.0033392017,257631.45762711865,-12.929465159142518,0.0033392017,62.898305084745765
41.557377049180324,8.229508196721312,33.327210494148815,61.71923697440792,0.40202942,0.0,-212.45901639344262,66.67278950585118,8620.083107471466,1.7704918032786885,3501,279858,0.002926673,0.0030405652,259659.54098360657,-13.651903832888458,0.0030405652,63.39344262295082
41.66129032258065,8.725806451612904,33.907261183777095,61.61766750690077,0.41477257,0.0,-214.51612903225808,66.09273881622293,8773.984924077988,1.2741935483870968,3563,289842,0.002809269,0.0027736432,259171.09677419355,-14.042200718150257,0.0027736432,63.274193548387096
41.63934426229508,8.40983606557377,33.777425389306494,61.64815544183105,0.40916398,0.0,-214.91803278688525,66.22257461069348,8951.317656040192,1.5901639344262295,3624,299883,0.0025798553,0.002923875,259390.95081967214,-13.841238130966326,0.002923875,63.32786885245902
42.644067796610166,8.067796610169491,31.80613700910577,60.696419194016656,0.4153697,0.0,-198.8135593220339,68.19386299089423,9109.122385025024,1.9322033898305084,3683,309920,0.0028791444,0.0030359041,255201.62711864407,-13.054888930350325,0.0030359041,62.30508474576271
41.81666666666667,8.583333333333334,32.34798914357797,61.492119318366086,0.41828945,0.0,-205.33333333333334,67.65201085642202,9277.777864933014,1.4166666666666667,3743,319868,0.0039836653,0.0039165993,258798.93333333332,-13.211564537138303,0.0039165993,63.18333333333333
43.34426229508197,7.967213114754099,31.059107467221178,60.06516950103335,0.41645062,0.0,-192.78688524590163,68.94089253277883,9433.264563083649,2.0327868852459017,3804,329999,0.0026915371,0.0026332776,252609.04918032786,-12.759228176890725,0.0026332776,61.67213114754098
42.93333333333333,8.45,30.707953688808335,60.43220919232104,0.38924715,0.0,-191.33333333333334,69.29204631119167,9602.597968101501,1.55,3864,339917,0.0037461875,0.002917315,254088.53333333333,-12.72413134085361,0.002917315,62.03333333333333
42.98275862068966,7.5344827586206895,29.061188050688234,60.39425245265849,0.40163234,0.0,-181.0344827586207,70.93881194931178,9756.104890346527,2.4655172413793105,3922,349866,0.0029901126,0.0027683112,254022.62068965516,-12.145279737704136,0.0027683112,62.01724137931034
43.86440677966102,7.406779661016949,29.10767026818635,59.56690569463116,0.4209592,0.0,-178.47457627118644,70.89232973181366,9922.379154920578,2.593220338983051,3981,359930,0.0037875865,0.0029701157,250411.38983050847,-12.11477099470824,0.0029701157,61.13559322033898
41.827586206896555,8.379310344827585,32.74785514942767,61.474649024233415,0.4244414,0.0,-207.58620689655172,67.25214485057232,10077.490617990494,1.6206896551724137,4039,369826,0.003251709,0.0032832422,258683.58620689655,-13.503651133647642,0.0032832422,63.1551724137931
43.152542372881356,7.983050847457627,29.761200697294676,60.2299056063619,0.4173222,0.0,-185.08474576271186,70.23879930270529,10236.265447854996,2.016949152542373,4098,379884,0.0029801584,0.0032643385,253257.7627118644,-12.198264256574062,0.0032643385,61.83050847457627
43.779661016949156,8.305084745762711,30.078770036491903,59.645422868918345,0.41366124,0.0,-185.08474576271186,69.9212299635081,10391.307217597961,1.694915254237288,4157,389855,0.002572844,0.0023730244,250758.50847457626,-12.281127647083073,0.0023730244,61.220338983050844
43.63934426229508,8.21311475409836,30.651794871285674,59.77678377995639,0.40890107,0.0,-188.52459016393442,69.34820512871434,10558.688737869263,1.7868852459016393,4218,399980,0.003393681,0.0035582073,251333.24590163934,-12.676466465486511,0.0035582073,61.36065573770492
43.622950819672134,8.114754098360656,31.53642806206813,59.792760357678446,0.40697667,0.0,-195.24590163934425,68.46357193793186,10716.497096776962,1.8852459016393444,4279,409977,0.0028495206,0.0030260284,251400.39344262294,-12.817052665459094,0.0030260284,61.377049180327866
43.01724137931034,7.741379310344827,30.25484045986889,60.36225403558883,0.4220774,0.0,-188.10344827586206,69.7451595401311,10875.464537858963,2.2586206896551726,4337,419893,0.0028160126,0.0026088147,253881.37931034484,-12.297040068519564,0.0026088147,61.98275862068966
43.23728813559322,8.305084745762711,31.134433621234354,60.156261563349844,0.42432874,0.0,-193.5593220338983,68.8655663787656,11044.057420492172,1.694915254237288,4396,429890,0.003130492,0.0033648117,252980.06779661018,-12.6736308836438,0.0033648117,61.76271186440678
43.377049180327866,8.229508196721312,31.466325560953106,60.018065116661056,0.39944232,0.0,-196.0655737704918,68.53367443904688,11210.130146503448,1.7704918032786885,4457,439928,0.0032787647,0.0030271888,252340.45901639343,-12.785571001442774,0.0030271888,61.60655737704918
43.58064516129032,7.82258064516129,30.54834452324719,59.83260177063947,0.4056796,0.0,-188.2258064516129,69.45165547675282,11378.160989046097,2.1774193548387095,4519,449922,0.004680566,0.003183744,251573.67741935485,-12.587948146971252,0.003183744,61.41935483870968
43.507936507936506,8.80952380952381,36.49198286856579,59.907762805066056,0.40704405,0.0,-225.71428571428572,63.508017131434215,11542.730453491211,1.1904761904761905,4582,459857,0.0033342405,0.0029455032,251936.50793650793,-14.390534906876464,0.0029455032,61.507936507936506
43.67741935483871,8.483870967741936,33.08189819335694,59.74037335133258,0.39967868,0.0,-204.51612903225808,66.91810180664307,11713.239113330841,1.5161290322580645,4644,469862,0.0025822904,0.002620186,251177.29032258064,-13.40038758503091,0.002620186,61.32258064516129
43.03125,7.4375,31.020827948628206,60.332346324192656,0.38559276,0.0,-193.28125,68.9791720513718,11884.519186258316,2.5625,4708,479987,0.004033927,0.0027126868,253632.0,-12.995553700598377,0.0027126868,61.921875
43.06349206349206,8.222222222222221,31.915423136788903,60.32783396515494,0.39815292,0.0,-199.36507936507937,68.0845768632111,12063.704951524734,1.7777777777777777,4771,489910,0.0027755182,0.0028467511,253756.95238095237,-13.155405202922474,0.0028467511,61.95238095238095
43.74193548387097,8.112903225806452,33.76192957722605,59.675223274364214,0.40085825,0.0,-207.74193548387098,66.23807042277394,12233.576931476593,1.8870967741935485,4833,499882,0.0030039386,0.0035324355,250846.96774193548,-13.558845843649044,0.0035324355,61.24193548387097
42.70967741935484,8.03225806451613,32.22872404924985,60.66676757947215,0.41215366,0.0,-201.7741935483871,67.77127595075017,12402.189727783203,1.967741935483871,4895,509907,0.0040574158,0.0040045055,255273.29032258064,-13.460062846511986,0.0040045055,62.32258064516129
42.854838709677416,8.693548387096774,34.20687605339974,60.499034736926184,0.4045518,0.0,-213.06451612903226,65.79312394660028,12558.157363891602,1.3064516129032258,4957,519855,0.0029458979,0.0028255074,254348.38709677418,-13.629373181373317,0.0028255074,62.096774193548384
44.0,8.625,33.41123069871098,59.42985900862537,0.39056098,0.0,-206.40625,66.58876930128903,12742.125883102417,1.375,5021,529967,0.0031841004,0.0036584823,249792.0,-13.60691531755827,0.0036584823,60.984375
43.47457627118644,7.88135593220339,29.705280476707713,59.93154818631148,0.39794633,0.0,-183.38983050847457,70.29471952329227,12908.54520702362,2.1186440677966103,5080,539871,0.0038400593,0.0030983847,252008.13559322033,-12.219585651774157,0.0030983847,61.52542372881356
44.0,8.21311475409836,34.119098980406484,59.43522605845047,0.36613905,0.0,-209.8360655737705,65.88090101959351,13084.150759935379,1.7868852459016393,5141,549969,0.0043141088,0.0032585296,249856.0,-13.807897986629836,0.0032585296,61.0
43.295081967213115,7.704918032786885,32.940518518427716,60.098923347609464,0.3589814,0.0,-203.44262295081967,67.05948148157226,13242.239208936691,2.2950819672131146,5202,559917,0.003878927,0.0029728161,252743.34426229508,-13.910829545261784,0.0029728161,61.704918032786885
44.77049180327869,7.065573770491803,28.71927970003707,58.71108242947863,0.36087382,0.0,-173.11475409836066,71.28072029996295,13427.230335235596,2.9344262295081966,5263,569989,0.0048150965,0.003482832,246700.0655737705,-11.94432810482294,0.003482832,60.22950819672131
43.95,7.716666666666667,28.732785427533216,59.49220679658448,0.3964495,0.0,-176.16666666666666,71.26721457246678,13581.827372312546,2.283333333333333,5323,579926,0.0045740246,0.0034398853,250129.06666666668,-12.149605174517955,0.0034398853,61.06666666666667
43.266666666666666,8.016666666666667,32.093419321071224,60.1344126959928,0.3922039,0.0,-198.83333333333334,67.9065806789288,13766.914644956589,1.9833333333333334,5383,589848,0.0039331503,0.0028890783,252928.0,-13.067874345198451,0.0028890783,61.75
43.77049180327869,8.557377049180328,32.002232434087304,59.66924789943344,0.38392648,0.0,-197.54098360655738,67.99776756591268,13927.177797079086,1.4426229508196722,5444,599861,0.0028623599,0.0028370675,250930.3606557377,-13.09000048090119,0.0028370675,61.26229508196721
42.9,8.066666666666666,33.68085211822459,60.46070909679723,0.37337664,0.0,-210.5,66.3191478817754,14107.147598028183,1.9333333333333333,5504,609988,0.003740633,0.0030542773,254225.06666666668,-13.739872312462799,0.0030542773,62.06666666666667
44.0,7.683333333333334,29.0605836447515,59.43811499995103,0.3518732,0.0,-177.83333333333334,70.9394163552485,14256.819008111954,2.316666666666667,5564,619935,0.0034173126,0.0033162176,249856.0,-11.932957662134637,0.0033162176,61.0
44.09836065573771,7.590163934426229,31.464183465702156,59.346551877025654,0.34976023,0.0,-191.9672131147541,68.53581653429784,14442.075007677078,2.4098360655737703,5625,629887,0.0034577874,0.0028682665,249453.11475409835,-13.118001908765057,0.0028682665,60.90163934426229
44.85,7.316666666666666,30.23478552200543,58.64291118478379,0.33919466,0.0,-183.0,69.76521447799456,14599.1141269207,2.683333333333333,5685,639954,0.004551777,0.0035278662,246442.66666666666,-12.409901555810002,0.0035278662,60.166666666666664
43.8,7.683333333333334,30.281466731839675,59.6395321694549,0.3349529,0.0,-185.83333333333334,69.71853326816033,14782.3646838665,2.316666666666667,5745,649929,0.004235758,0.003816781,250811.73333333334,-12.832568631077416,0.003816781,61.233333333333334
44.4,7.316666666666666,29.820172528555386,59.07573432582561,0.33935294,0.0,-181.0,70.17982747144463,14937.179073095322,2.683333333333333,5805,659919,0.0031321063,0.0036663718,248354.13333333333,-12.111057581401472,0.0036663718,60.63333333333333
43.9,7.583333333333333,30.096892674359825,59.53897382899398,0.3647842,0.0,-183.83333333333334,69.90310732564015,15118.534200668335,2.4166666666666665,5865,669986,0.004077346,0.0039241444,250333.86666666667,-12.54100719248804,0.0039241444,61.11666666666667
43.355932203389834,8.288135593220339,32.01680056749717,60.051146916666234,0.35549656,0.0,-198.64406779661016,67.98319943250281,15274.630010604858,1.7118644067796611,5924,679957,0.0035767648,0.0035398267,252563.5254237288,-13.168017865373441,0.0035398267,61.66101694915254
45.68333333333333,8.166666666666666,30.452912473329352,57.854758214506425,0.3552613,0.0,-181.66666666666666,69.54708752667062,15457.377502202988,1.8333333333333333,5984,689858,0.0037448304,0.0030778565,243029.33333333334,-12.201875653179917,0.0030778565,59.333333333333336
44.26984126984127,8.571428571428571,34.45443567682971,59.19512215773613,0.33837125,0.0,-211.11111111111111,65.5455643231703,15618.134657859802,1.4285714285714286,6047,699982,0.0040482534,0.003073473,248880.7619047619,-13.890727866420585,0.003073473,60.76190476190476
44.274193548387096,7.564516129032258,32.23199583395698,59.18674356715574,0.33589906,0.0,-196.61290322580646,67.76800416604303,15800.812812328339,2.435483870967742,6109,709852,0.004197402,0.0036220893,248798.96774193548,-13.605159367989552,0.0036220893,60.74193548387097
44.40983606557377,7.819672131147541,30.997965711394027,59.05974009214753,0.33391947,0.0,-188.36065573770492,69.00203428860597,15958.937006950378,2.180327868852459,6170,719908,0.0040373732,0.0038782083,248244.45901639343,-12.838343807530563,0.0038782083,60.60655737704918
44.016666666666666,8.333333333333334,32.463400264987825,59.4208010362019,0.32653922,0.0,-199.33333333333334,67.53659973501217,16149.977377176285,1.6666666666666667,6230,729990,0.0033825922,0.0026694397,249787.73333333334,-13.380936793606784,0.0026694397,60.983333333333334
43.75,8.15,33.472671156190366,59.66849925174767,0.31806657,0.0,-205.66666666666666,66.52732884380963,16308.337727069855,1.85,6290,739920,0.003958909,0.0034258931,250811.73333333334,-13.540262295779872,0.0034258931,61.233333333333334
44.220338983050844,7.559322033898305,32.582667203585466,59.23974021433141,0.3192131,0.0,-198.8135593220339,67.41733279641454,16494.729291439056,2.440677966101695,6349,749906,0.0033207627,0.0029792313,249022.91525423728,-13.20417524346692,0.0029792313,60.79661016949152
44.46666666666667,7.783333333333333,31.372878523293714,58.99251062694914,0.3151976,0.0,-190.83333333333334,68.62712147670628,16654.79041671753,2.216666666666667,6409,759988,0.0036499249,0.0036242572,247876.26666666666,-12.91997771037855,0.0036242572,60.516666666666666
44.0655737704918,7.786885245901639,30.10919368219491,59.37964757827195,0.32680896,0.0,-183.60655737704917,69.89080631780507,16839.657143831253,2.2131147540983607,6470,769934,0.0040107304,0.003003548,249587.40983606558,-12.593941316171687,0.003003548,60.9344262295082
44.721311475409834,7.540983606557377,31.229070880626686,58.77142668466348,0.32151696,0.0,-188.19672131147541,68.77092911937332,17001.642996788025,2.459016393442623,6531,779910,0.002754384,0.003082455,247035.80327868852,-13.145539160092909,0.003082455,60.31147540983606
44.714285714285715,8.063492063492063,32.7745199667553,58.76435672334706,0.32772937,0.0,-197.61904761904762,67.22548003324471,17191.930037498474,1.9365079365079365,6594,789943,0.003589757,0.003036817,246930.2857142857,-13.460594926715055,0.003036817,60.285714285714285
44.377049180327866,7.672131147540983,31.706334714784102,59.089279411630855,0.32234967,0.0,-193.11475409836066,68.2936652852159,17359.462193727493,2.3278688524590163,6655,799997,0.0031639808,0.002736949,248378.75409836066,-13.181751280932584,0.002736949,60.63934426229508
45.11290322580645,8.112903225806452,31.831277800739848,58.39084507538798,0.32477126,0.0,-192.25806451612902,68.16872219926015,17540.94015932083,1.8870967741935485,6717,809937,0.0041567557,0.0052000335,245297.5483870968,-13.075105792378034,0.0052000335,59.88709677419355
45.18032786885246,7.262295081967213,30.60269333469054,58.3338829485854,0.33697805,0.0,-183.27868852459017,69.39730666530949,17703.58621120453,2.737704918032787,6778,819910,0.0029138406,0.0028776615,245088.52459016393,-12.574233209344985,0.0028776615,59.83606557377049
44.354838709677416,8.048387096774194,30.139450189223354,59.11209956612372,0.33731788,0.0,-183.5483870967742,69.86054981077662,17880.231034755707,1.9516129032258065,6840,829992,0.0048688273,0.003393957,248468.64516129033,-12.396919091868146,0.003393957,60.66129032258065
43.91935483870968,8.048387096774194,31.394040492077696,59.50810029204431,0.33225954,0.0,-193.06451612903226,68.60595950792228,18040.047749996185,1.9516129032258065,6902,839901,0.004036284,0.003262303,250120.25806451612,-12.880979290915722,0.003262303,61.064516129032256
44.54838709677419,8.290322580645162,33.036425322893756,58.92282940923617,0.3252804,0.0,-200.0,66.96357467710627,18214.962572813034,1.7096774193548387,6964,849895,0.0038660779,0.0030155652,247675.87096774194,-13.507868380136207,0.0030155652,60.46774193548387
45.11290322580645,8.241935483870968,32.83988578014105,58.40918726763528,0.330804,0.0,-197.09677419354838,67.16011421985894,18376.477605581284,1.7580645161290323,7026,859937,0.003843314,0.003580004,245495.74193548388,-13.357684904524344,0.003580004,59.935483870967744
45.032786885245905,7.836065573770492,31.542940291608303,58.46606749968121,0.34054038,0.0,-189.672131147541,68.45705970839174,18554.33034849167,2.1639344262295084,7087,869887,0.004018176,0.003424513,245625.70491803277,-13.172087744257269,0.003424513,59.967213114754095
44.83870967741935,8.338709677419354,32.21092286359317,58.65681321461069,0.3572468,0.0,-194.67741935483872,67.78907713640685,18712.19419360161,1.6612903225806452,7149,879980,0.0042965976,0.0031681207,246486.70967741936,-13.091197360995123,0.0031681207,60.17741935483871
44.14754098360656,8.131147540983607,33.001013757298004,59.298133668605935,0.35834798,0.0,-200.98360655737704,66.99898624270199,18881.109540224075,1.8688524590163935,7210,889857,0.0039423644,0.003098975,249251.67213114753,-13.515931740752634,0.003098975,60.85245901639344
43.95161290322581,8.17741935483871,30.278457444770865,59.49003628041656,0.35092986,0.0,-186.1290322580645,69.72154255522914,19039.201045036316,1.8225806451612903,7272,900000,0.003152922,0.002590743,250120.25806451612,-12.551022038379289,0.002590743,61.064516129032256
44.083333333333336,7.9,29.371510267544963,59.3682660925211,0.34033427,0.0,-179.5,70.62848973245505,19204.453604459763,2.1,7332,909990,0.0039870064,0.0036427402,249582.93333333332,-12.06838197593636,0.0036427402,60.93333333333333
44.05,7.95,28.43102038492266,59.393569923116395,0.3537837,0.0,-173.83333333333334,71.56897961507732,19366.76987171173,2.05,7392,919954,0.00407743,0.0034120427,249651.2,-11.68171802610688,0.0034120427,60.95
43.31666666666667,7.75,29.75630110383759,60.09635457515642,0.3498125,0.0,-183.83333333333334,70.2436988961624,19526.322905302048,2.25,7452,929926,0.0041923686,0.0034623682,252791.46666666667,-12.435188499189962,0.0034623682,61.71666666666667
44.85245901639344,8.229508196721312,31.741254532448355,58.65712338112329,0.34315798,0.0,-191.47540983606558,68.25874546755163,19688.34998011589,1.7704918032786885,7513,939960,0.0034253595,0.002764132,246565.77049180327,-12.93344479774434,0.002764132,60.19672131147541
45.0,7.9,31.137769510036886,58.50986068679277,0.35917464,0.0,-187.33333333333334,68.86223048996311,19850.33590912819,2.1,7573,949851,0.004126402,0.0036554271,245896.53333333333,-12.620588318667624,0.0036554271,60.03333333333333
43.6271186440678,7.762711864406779,29.81234021672153,59.7877528349213,0.3628307,0.0,-183.5593220338983,70.18765978327848,20014.311430454254,2.23728813559322,7632,959872,0.0032993525,0.0034349826,251383.3220338983,-11.997073355857486,0.0034349826,61.3728813559322
43.13333333333333,8.083333333333334,34.370043005658935,60.25319197720696,0.3731571,0.0,-213.83333333333334,65.62995699434106,20172.720521450043,1.9166666666666667,7692,969865,0.0035754526,0.0026432977,253405.86666666667,-13.90474195900569,0.0026432977,61.86666666666667
43.98360655737705,7.622950819672131,30.360918401082046,59.4533719790041,0.37333906,0.0,-185.40983606557376,69.63908159891795,20340.45518064499,2.377049180327869,7753,979936,0.002891227,0.0027244177,249923.1475409836,-12.356755915120525,0.0027244177,61.01639344262295
42.666666666666664,8.483333333333333,33.00108129928106,60.683786493769766,0.36957866,0.0,-206.83333333333334,66.99891870071892,20496.826114177704,1.5166666666666666,7813,989980,0.0035555768,0.0030514502,255180.8,-13.432451761322246,0.0030514502,62.3
44.5,8.266666666666667,29.65042476865184,58.975904874632796,0.36089954,0.0,-180.33333333333334,70.34957523134814,20660.96713733673,1.7333333333333334,7873,999934,0.0032464536,0.0029687816,247876.26666666666,-12.048025784948061,0.0029687816,60.516666666666666
43.295081967213115,7.852459016393443,31.497497344413,60.10082065954821,0.35710832,0.0,-195.24590163934425,68.50250265558698,20820.576890468597,2.1475409836065573,7934,1009925,0.0029393225,0.0030327775,252743.34426229508,-12.973877539316197,0.0030327775,61.704918032786885
44.32258064516129,8.241935483870968,32.36469477756872,59.14069578462665,0.35748023,0.0,-196.93548387096774,67.63530522243127,20996.6021296978,1.7580645161290323,7996,1019933,0.0036601422,0.002994339,248600.7741935484,-13.00743339127449,0.002994339,60.693548387096776
44.8,7.533333333333333,29.79402797322732,58.71264373397934,0.3571168,0.0,-180.5,70.20597202677268,21150.056200265884,2.466666666666667,8056,1029969,0.005193646,0.0030980054,246852.26666666666,-12.266254207940102,0.0030980054,60.266666666666666
44.79365079365079,7.857142857142857,31.69094835538047,58.691087730163986,0.35679024,0.0,-191.42857142857142,68.30905164461952,21318.0407037735,2.142857142857143,8119,1039912,0.0031847265,0.0033723891,246605.20634920636,-13.023462242144344,0.0033723891,60.20634920634921
44.62903225806452,8.32258064516129,30.52421858156865,58.850574746974296,0.37162554,0.0,-185.80645161290323,69.47578141843132,21468.849652290344,1.6774193548387097,8181,1049880,0.0043397187,0.0037882116,247345.5483870968,-12.478581830967867,0.0037882116,60.38709677419355
44.08196721311475,8.278688524590164,30.686632389565954,59.36193878381095,0.3580981,0.0,-187.86885245901638,69.31336761043407,21638.2366335392,1.721311475409836,8242,1059960,0.0034444921,0.002818292,249520.26229508198,-12.461543762097833,0.002818292,60.91803278688525
45.278688524590166,8.163934426229508,29.442860975531882,58.24111693631785,0.34875917,0.0,-176.39344262295083,70.55713902446811,21792.430638551712,1.8360655737704918,8303,1069843,0.0032462266,0.0029893261,244685.6393442623,-11.924405466519309,0.0029893261,59.73770491803279
44.79365079365079,8.206349206349206,31.23653033922277,58.70825100292217,0.36211738,0.0,-189.20634920634922,68.76346966077725,21956.375597000122,1.7936507936507937,8366,1079940,0.0036723039,0.0032661413,246800.25396825396,-12.763058928631995,0.0032661413,60.25396825396825
44.08196721311475,8.0,31.216005115688052,59.343524760276715,0.36441168,0.0,-191.47540983606558,68.78399488431197,22113.528329133987,2.0,8427,1089969,0.0044257054,0.0031369207,249318.81967213115,-12.704131768419758,0.0031369207,60.868852459016395
44.58064516129032,7.564516129032258,27.87828085996891,58.91186466118808,0.36187172,0.0,-169.3548387096774,72.12171914003108,22280.824622154236,2.435483870967742,8489,1099920,0.0042330367,0.002716355,247675.87096774194,-11.672710541635778,0.002716355,60.46774193548387
44.888888888888886,8.380952380952381,29.817991959299576,58.60666303228197,0.35641906,0.0,-180.31746031746033,70.18200804070042,22434.809383630753,1.619047619047619,8552,1109986,0.003940163,0.003091267,246280.12698412698,-11.882041395813573,0.003091267,60.12698412698413
