surrgain,AttNC,EpisodesSoFar,TimestepsSoFar,MtR,TtR,entropy,TimeElapsed,Fce,meankl,AttC,entloss,optimgain
0.00050677086,1.5869565217391304,7222,1599983,15.957617553423365,82.04347826086956,1.4504044,9685.097650766373,0.12190688015006365,0.00090993324,1.4130434782608696,0.0,0.00050677086
0.0007365939,1.8333333333333333,7264,1609989,15.831278077982237,82.28571428571429,1.4726591,9749.930251598358,0.10971428571428575,0.0014295038,1.1666666666666667,0.0,0.0007365939
2.0022075e-05,1.4444444444444444,7309,1619851,14.6622844416049,77.4,1.46073,9805.695811271667,0.10775460588793925,0.005555928,1.5555555555555556,0.0,2.0022075e-05
0.0013110336,1.975609756097561,7350,1629854,16.946040252328817,89.63414634146342,1.4613065,9871.843230962753,0.11951219512195126,0.0076112268,1.024390243902439,0.0,0.0013110336
0.0008498057,1.4807692307692308,7402,1639950,14.059713698070443,73.15384615384616,1.4580948,9926.965288162231,0.10235025768276387,0.005215377,1.5192307692307692,0.0,0.0008498057
0.00056998746,1.697674418604651,7445,1649971,17.081176347754656,89.23255813953489,1.4476326,9994.570493459702,0.1255977510861232,0.0011613454,1.302325581395349,0.0,0.00056998746
0.00061677524,1.8333333333333333,7487,1659973,16.319293716521482,86.35714285714286,1.4451036,10053.619138717651,0.11514285714285714,0.00082381465,1.1666666666666667,0.0,0.00061677524
0.00085210265,1.6,7532,1669807,15.134662430566376,78.73333333333333,1.4707457,10114.063571214676,0.11338347578347577,0.00394938,1.4,0.0,0.00085210265
3.9290364e-05,1.6595744680851063,7579,1679868,15.67091268250437,81.25531914893617,1.4390521,10172.676327228546,0.11313662224300522,0.0036092661,1.3404255319148937,0.0,3.9290364e-05
0.00021465073,1.7045454545454546,7623,1689884,15.633527006465672,84.0,1.4048208,10236.376996517181,0.11515584415584415,0.0035108977,1.2954545454545454,0.0,0.00021465073
0.00062052207,1.6666666666666667,7665,1699906,16.93089871429221,89.28571428571429,1.3952188,10293.705661535263,0.12112471655328803,0.00081102,1.3333333333333333,0.0,0.00062052207
0.0004656067,1.6956521739130435,7711,1709976,13.818061754999267,72.65217391304348,1.3886335,10351.756161212921,0.1441937216719825,0.0005967313,1.3043478260869565,0.0,0.0004656067
0.00042305604,1.75,7755,1719761,14.760495405131993,77.5909090909091,1.384655,10411.24907708168,0.10740495867768597,0.0018590258,1.25,0.0,0.00042305604
0.0006513107,1.7380952380952381,7797,1729781,16.95622609412937,90.42857142857143,1.3808594,10473.758891582489,0.12318207282913168,0.0034661111,1.2619047619047619,0.0,0.0006513107
0.0006228251,1.8571428571428572,7839,1739783,15.867007359173746,82.92857142857143,1.3446021,10536.241466999054,0.11057142857142861,0.0021131912,1.1428571428571428,0.0,0.0006228251
0.0010388062,1.5813953488372092,7882,1749798,16.3417803347132,85.32558139534883,1.3177396,10593.492981433868,0.11699667774086377,0.0013771935,1.4186046511627908,0.0,0.0010388062
0.0011777641,1.75,7926,1759890,15.148732975637113,80.38636363636364,1.2985961,10652.134767055511,0.11018181818181821,0.0016414431,1.25,0.0,0.0011777641
0.00032627207,2.0476190476190474,7968,1769898,14.749617433529265,77.35714285714286,1.2954488,10713.127378225327,0.10644897959183679,0.0038679792,0.9523809523809523,0.0,0.00032627207
0.0008661504,1.9024390243902438,8009,1779899,14.912825559560217,79.09756097560975,1.3193334,10776.246790885925,0.10546341463414638,0.0014832269,1.0975609756097562,0.0,0.0008661504
0.0002741974,1.8372093023255813,8052,1789904,15.13038858525276,79.81395348837209,1.3081156,10839.646476984024,0.10641860465116282,0.0025809866,1.1627906976744187,0.0,0.0002741974
0.002717988,1.6818181818181819,8096,1799912,14.52040043054494,76.70454545454545,1.3148185,10891.665976285934,0.1022727272727273,0.013097613,1.3181818181818181,0.0,0.002717988
0.0013489726,1.8409090909090908,8140,1809984,15.379340929455442,79.43181818181819,1.32964,10954.623356342316,0.10914269631297496,0.002066785,1.1590909090909092,0.0,0.0013489726
0.0011802063,1.8780487804878048,8181,1819840,15.956244899919184,82.90243902439025,1.3532746,11017.606731653214,0.11248591049017288,0.0037665388,1.1219512195121952,0.0,0.0011802063
0.0012669271,2.025,8221,1829813,16.436929882820014,86.175,1.3646636,11078.990743637085,0.11531165919282513,0.0022396937,0.975,0.0,0.0012669271
0.001200033,1.7391304347826086,8267,1839843,14.613407369222243,77.6086956521739,1.3904645,11138.73448586464,0.10347826086956526,0.0019769971,1.2608695652173914,0.0,0.001200033
0.0006130043,1.6875,8315,1849965,14.569300353648137,75.875,1.4097041,11199.752539157867,0.11253300335846307,0.0018778448,1.3125,0.0,0.0006130043
0.000899071,1.5777777777777777,8360,1859757,16.084544352422004,83.8,1.4156111,11263.53903913498,0.13035574795574795,0.005623469,1.4222222222222223,0.0,0.000899071
0.0010896276,2.0476190476190474,8402,1869771,15.299091918560613,78.92857142857143,1.4376222,11324.450742721558,0.10990476190476192,0.0018277628,0.9523809523809523,0.0,0.0010896276
0.00046315917,1.8095238095238095,8444,1879781,16.685115900576324,87.5,1.4256614,11381.31951212883,0.11666666666666672,0.004489359,1.1904761904761905,0.0,0.00046315917
0.0007202624,1.7333333333333334,8489,1889942,15.514745602686796,80.53333333333333,1.4221565,11435.206845998764,0.10854334069168509,0.0020614304,1.2666666666666666,0.0,0.0007202624
0.0014043322,1.5555555555555556,8534,1899995,14.854449515835363,78.53333333333333,1.427624,11499.307443380356,0.10522282282282287,0.0074682944,1.4444444444444444,0.0,0.0014043322
0.0007500437,1.375,8582,1909800,15.474320275087797,81.125,1.4292088,11557.583842039108,0.13506481481481483,0.0050004954,1.625,0.0,0.0007500437
0.0007989339,1.711111111111111,8627,1919845,16.152178748913453,83.6,1.4230198,11618.079063653946,0.11470769230769232,0.0014787235,1.288888888888889,0.0,0.0007989339
0.00020923869,1.6,8672,1929811,16.801036638416242,87.06666666666666,1.4092573,11676.667201519012,0.12374089281376104,0.0025806215,1.4,0.0,0.00020923869
0.0015588653,1.6666666666666667,8720,1939877,14.712460977685971,76.875,1.4019305,11734.178254127502,0.1338474025974026,0.0056869294,1.3333333333333333,0.0,0.0015588653
0.0011174087,1.6744186046511629,8763,1949992,16.22234132664307,86.09302325581395,1.3897698,11795.260189294815,0.11633222591362131,0.007678367,1.3255813953488371,0.0,0.0011174087
0.0011537753,1.6808510638297873,8810,1959940,13.69836570919375,70.7872340425532,1.4289901,11860.29393863678,0.1296074376925441,0.0032473477,1.3191489361702127,0.0,0.0011537753
0.0017298294,1.697674418604651,8853,1969959,16.26737639805032,85.53488372093024,1.4284763,11912.430004119873,0.12170542635658917,0.0053155934,1.302325581395349,0.0,0.0017298294
0.0005916252,1.6428571428571428,8895,1979963,16.040157353954573,84.0,1.4118563,11974.27621102333,0.13571428571428573,0.0016813084,1.3571428571428572,0.0,0.0005916252
0.00025655975,1.813953488372093,8938,1990000,14.678401680306473,77.09302325581395,1.4189365,12036.221037626266,0.1067485170887864,0.0005868833,1.186046511627907,0.0,0.00025655975
0.0014707266,1.7560975609756098,8979,1999754,15.794934974132012,82.53658536585365,1.4361196,12098.033896446228,0.11004878048780489,0.008939716,1.2439024390243902,0.0,0.0014707266
0.00025840252,1.8666666666666667,9024,2009787,14.544214425832202,76.93333333333334,1.4100791,12152.790964841843,0.12709135802469135,0.0010571855,1.1333333333333333,0.0,0.00025840252
0.0003824534,1.7727272727272727,9068,2019811,16.181489498282147,84.27272727272727,1.4131241,12213.072766542435,0.11795382395382398,0.0019208501,1.2272727272727273,0.0,0.0003824534
0.0010725321,1.930232558139535,9111,2029826,14.940711428336597,77.37209302325581,1.4173495,12269.690686702728,0.11095016611295683,0.007916993,1.069767441860465,0.0,0.0010725321
0.0009319967,1.8888888888888888,9156,2039847,14.132209409700216,74.2,1.4208889,12337.674675226212,0.09893333333333337,0.0015107482,1.1111111111111112,0.0,0.0009319967
0.0010613418,1.574468085106383,9203,2049779,15.394706634700926,80.29787234042553,1.4178463,12392.027363061905,0.1633120780318796,0.006005896,1.425531914893617,0.0,0.0010613418
0.0003941503,1.6521739130434783,9249,2059841,15.036386395025009,79.23913043478261,1.4430714,12450.025561332703,0.13525442361907997,0.0021876204,1.3478260869565217,0.0,0.0003941503
0.0007530345,1.5434782608695652,9295,2069899,15.661749755901479,84.0,1.4455655,12518.532796621323,0.1175873015873016,0.0028875493,1.4565217391304348,0.0,0.0007530345
0.00083897146,1.7804878048780488,9336,2079902,16.322821528780608,87.4390243902439,1.486538,12570.712163686752,0.11658536585365857,0.0031819001,1.2195121951219512,0.0,0.00083897146
0.0007404577,1.9285714285714286,9378,2089906,15.399508664859487,80.28571428571429,1.5138375,12634.53712964058,0.13076190476190477,0.0027445487,1.0714285714285714,0.0,0.0007404577
0.0005315165,1.7857142857142858,9420,2099916,16.04410823258928,85.57142857142857,1.5125375,12692.807411670685,0.11876190476190479,0.002377922,1.2142857142857142,0.0,0.0005315165
0.0007294141,1.6363636363636365,9464,2109924,15.507081903711564,80.72727272727273,1.5218073,12745.202776432037,0.1302727272727273,0.009798399,1.3636363636363635,0.0,0.0007294141
0.00069221295,1.411764705882353,9515,2119977,14.61682212175376,76.70588235294117,1.4948394,12811.356709957123,0.1186106442577031,0.0014871684,1.588235294117647,0.0,0.00069221295
0.00067208253,1.880952380952381,9557,2129772,16.359821711800627,85.57142857142857,1.4660192,12873.971595287323,0.12036583522297811,0.0025238786,1.119047619047619,0.0,0.00067208253
0.00042026571,1.608695652173913,9603,2139836,16.284873891320096,85.1086956521739,1.4536562,12927.227354049683,0.11998474446987033,0.0021020717,1.391304347826087,0.0,0.00042026571
0.00083558145,1.8863636363636365,9647,2149882,15.837661310885853,83.04545454545455,1.4677644,12987.151671171188,0.1146632996632997,0.0012332565,1.1136363636363635,0.0,0.00083558145
0.0009361837,1.553191489361702,9694,2159979,15.168725656896212,79.27659574468085,1.4493315,13043.358016490936,0.11242967175431141,0.0022512237,1.446808510638298,0.0,0.0009361837
0.00089385785,1.7857142857142858,9736,2169780,15.68661860671823,83.42857142857143,1.4321644,13107.896608114243,0.11318002322880376,0.001235761,1.2142857142857142,0.0,0.00089385785
0.00045209096,1.8695652173913044,9782,2179822,13.777622501998213,72.58695652173913,1.4538566,13164.027949810028,0.10319806763285028,0.0020474398,1.1304347826086956,0.0,0.00045209096
0.0009882426,1.608695652173913,9828,2189848,15.5833410161543,81.91304347826087,1.437668,13221.272493362427,0.11080267558528431,0.0016348278,1.391304347826087,0.0,0.0009882426
0.0010231537,1.8409090909090908,9872,2199878,15.948854253997798,82.5,1.4093788,13283.761626005173,0.11631168831168831,0.001858261,1.1590909090909092,0.0,0.0010231537
0.0010120702,1.5833333333333333,9920,2209914,14.328046591378587,74.8125,1.3968052,13352.327187538147,0.10198148148148152,0.0018741762,1.4166666666666667,0.0,0.0010120702
0.0013300652,1.6458333333333333,9968,2219984,14.714126369455421,76.0,1.3765012,13405.478931427002,0.11229621848739495,0.002591577,1.3541666666666667,0.0,0.0013300652
0.0009699168,1.7173913043478262,10014,2229813,14.909343275548292,77.34782608695652,1.358389,13466.346081972122,0.11239209971888794,0.004122788,1.2826086956521738,0.0,0.0009699168
0.0008405731,1.6428571428571428,10056,2239823,16.828089904773197,89.64285714285714,1.3562135,13525.172242879868,0.11952380952380956,0.0026216533,1.3571428571428572,0.0,0.0008405731
0.00060486956,1.8604651162790697,10099,2249922,15.648906642664212,82.81395348837209,1.338745,13589.140684604645,0.11860452683792419,0.001678611,1.1395348837209303,0.0,0.00060486956
0.0008609807,1.8409090909090908,10143,2259956,14.548452415159955,77.04545454545455,1.3392737,13652.933454036713,0.10272727272727274,0.0011100728,1.1590909090909092,0.0,0.0008609807
0.000755838,1.711111111111111,10188,2269930,15.217259808162035,79.2,1.31947,13705.616641521454,0.11744420631198108,0.0024317086,1.288888888888889,0.0,0.000755838
0.0010466664,1.5510204081632653,10237,2279794,13.487103488755583,70.22448979591837,1.3195676,13763.718274116516,0.14110498456767115,0.0031488102,1.4489795918367347,0.0,0.0010466664
0.00074390613,1.7674418604651163,10280,2289811,15.99965476166581,83.09302325581395,1.3286134,13825.694915294647,0.11974012550756735,0.002825071,1.2325581395348837,0.0,0.00074390613
0.00020533295,1.8837209302325582,10323,2299824,14.394777701726023,77.16279069767442,1.3631586,13888.978954553604,0.10611295681063125,0.0020116873,1.1162790697674418,0.0,0.00020533295
0.0010698863,1.744186046511628,10366,2309903,16.75248439107861,87.62790697674419,1.3827386,13946.709950208664,0.12586021274093961,0.0015590911,1.255813953488372,0.0,0.0010698863
0.00016067606,1.7619047619047619,10408,2319878,15.914856491614316,84.07142857142857,1.3793969,14003.808827161789,0.11677737363602159,0.0010913465,1.2380952380952381,0.0,0.00016067606
0.0003416237,1.7333333333333334,10453,2329945,15.411419173143965,81.93333333333334,1.42223,14065.1968832016,0.1337129129129129,0.002996105,1.2666666666666666,0.0,0.0003416237
0.001573319,1.5238095238095237,10495,2339957,17.849130838659168,92.07142857142857,1.4169481,14132.345106840134,0.1227619047619048,0.0016015496,1.4761904761904763,0.0,0.001573319
0.00073496706,1.7045454545454546,10539,2349758,14.455039801514777,75.75,1.4244391,14187.711667060852,0.10263636363636365,0.001112135,1.2954545454545454,0.0,0.00073496706
0.00046479187,1.6808510638297873,10586,2359883,14.473906473189018,76.53191489361703,1.4263135,14247.159944534302,0.11259328850818216,0.0016041799,1.3191489361702127,0.0,0.00046479187
0.0009836215,1.5217391304347827,10632,2369959,15.811365565594532,81.91304347826087,1.4404413,14308.195593357086,0.13085557920340532,0.005781249,1.4782608695652173,0.0,0.0009836215
0.0010743311,1.6136363636363635,10676,2379830,15.594439966894994,81.0,1.4199334,14374.72999382019,0.11332218297166752,0.0051927296,1.3863636363636365,0.0,0.0010743311
0.0007902003,1.8372093023255813,10719,2389845,15.63466590841299,82.32558139534883,1.442671,14436.026686429977,0.11432558139534886,0.0023677296,1.1627906976744187,0.0,0.0007902003
0.00045598042,1.6,10764,2399894,16.257417037980115,84.46666666666667,1.4438825,14489.24794459343,0.11675600448933784,0.0032861165,1.4,0.0,0.00045598042
0.00057397055,1.7619047619047619,10806,2409904,16.587624257948402,86.21428571428571,1.4131236,14544.734046459198,0.11495238095238096,0.004960907,1.2380952380952381,0.0,0.00057397055
0.00038085377,1.7826086956521738,10852,2419920,14.462938416766633,76.8913043478261,1.4202417,14612.43309211731,0.10554037267080746,0.0061541027,1.2173913043478262,0.0,0.00038085377
0.00066586025,1.5333333333333334,10897,2429975,15.898780319460183,82.66666666666667,1.4089798,14669.751541614532,0.1150687830687831,0.003630006,1.4666666666666666,0.0,0.00066586025
0.0005992625,1.5348837209302326,10940,2439755,15.721746415454126,81.48837209302326,1.3920869,14734.371303319931,0.1097821297429621,0.0027009647,1.4651162790697674,0.0,0.0005992625
0.0006627269,1.829268292682927,10981,2449758,16.221138163074425,84.36585365853658,1.3538065,14789.505023956299,0.11248780487804882,0.007386704,1.170731707317073,0.0,0.0006627269
0.0006011169,2.0,11022,2459769,16.694900199511544,88.46341463414635,1.350257,14851.10311126709,0.1221906873614191,0.0013046749,1.0,0.0,0.0006011169
0.00024695662,1.7272727272727273,11066,2469804,16.24115054692654,85.36363636363636,1.3227569,14917.968106031418,0.11950264550264551,0.0045297975,1.2727272727272727,0.0,0.00024695662
0.0012790334,1.7142857142857142,11108,2479842,16.506748818625812,86.92857142857143,1.3165276,14974.908835887909,0.1211976911976912,0.0012149325,1.2857142857142858,0.0,0.0012790334
0.00097289734,1.608695652173913,11154,2489856,15.077740524186241,77.80434782608695,1.3096927,15032.814603090286,0.10373913043478264,0.0008831661,1.391304347826087,0.0,0.00097289734
0.00057734275,2.0714285714285716,11196,2499898,15.720331939945828,82.14285714285714,1.3228729,15098.394175052643,0.11341496598639456,0.004483717,0.9285714285714286,0.0,0.00057734275
0.0009462247,1.9534883720930232,11239,2509915,14.187000450813029,73.88372093023256,1.3494849,15160.00398516655,0.10255391120507402,0.0020260229,1.0465116279069768,0.0,0.0009462247
0.0014038472,1.6888888888888889,11284,2519771,15.047195612500547,79.06666666666666,1.3345971,15224.957929611206,0.1115636990055595,0.0048186607,1.3111111111111111,0.0,0.0014038472
0.00043758546,1.9534883720930232,11327,2529784,15.084183178986294,79.67441860465117,1.3279192,15280.813980817795,0.10623255813953492,0.010280279,1.0465116279069768,0.0,0.00043758546
0.0015458597,1.8478260869565217,11373,2539840,14.442008988530858,74.93478260869566,1.3197526,15336.943791151047,0.1174156181982269,0.004083783,1.1521739130434783,0.0,0.0015458597
0.00066315435,2.175,11413,2549840,15.430183678751266,81.6,1.300975,15398.547141551971,0.10880000000000005,0.0027783883,0.825,0.0,0.00066315435
0.0005240987,2.097560975609756,11454,2559841,15.66479361278187,82.46341463414635,1.333912,15463.96222949028,0.10995121951219515,0.0020431029,0.9024390243902439,0.0,0.0005240987
0.00052271475,1.7380952380952381,11496,2569843,15.650636226119875,82.07142857142857,1.3505765,15520.597115278244,0.13314285714285715,0.0009246507,1.2619047619047619,0.0,0.00052271475
0.00038006794,1.7674418604651163,11539,2579846,15.711792985291233,83.51162790697674,1.3517951,15576.521292924881,0.11134883720930235,0.0012288244,1.2325581395348837,0.0,0.00038006794
0.000162382,1.9024390243902438,11580,2589847,16.184912780527277,85.39024390243902,1.3693941,15637.26424908638,0.11385365853658541,0.0010607254,1.0975609756097562,0.0,0.000162382
0.00018372905,1.7674418604651163,11623,2599856,15.470316153899487,81.34883720930233,1.3900055,15695.044758796692,0.13618604651162786,0.0010155118,1.2325581395348837,0.0,0.00018372905
0.0001534106,1.975,11663,2609856,16.322382707379017,85.425,1.292407,15751.796266555786,0.11390000000000004,0.010174752,1.025,0.0,0.0001534106
0.00059535727,2.0,11704,2619869,14.874229984702774,77.34146341463415,1.3298839,15806.92385339737,0.10845778611632273,0.0072822426,1.0,0.0,0.00059535727
0.0017167312,1.8604651162790697,11747,2629880,15.049573391920072,79.18604651162791,1.3741826,15863.500872373581,0.10558139534883723,0.0072896047,1.1395348837209303,0.0,0.0017167312
0.00048297527,1.6888888888888889,11792,2639897,14.834982965209067,77.53333333333333,1.3619872,15929.431983947754,0.10954920634920638,0.0016049013,1.3111111111111111,0.0,0.00048297527
0.00050129904,1.7272727272727273,11836,2649915,15.217456771259164,79.56818181818181,1.4232084,15985.142402887344,0.10609090909090911,0.0039081257,1.2727272727272727,0.0,0.00050129904
0.0006129415,1.880952380952381,11878,2659989,16.201428299350876,85.07142857142857,1.4606504,16041.28246498108,0.11630985915492957,0.00887432,1.119047619047619,0.0,0.0006129415
0.00023144786,1.5454545454545454,11922,2669792,15.385008544944919,79.43181818181819,1.4510059,16101.278275966644,0.11379719304178733,0.0019222802,1.4545454545454546,0.0,0.00023144786
0.0003769826,1.8372093023255813,11965,2679813,15.926809013930475,83.37209302325581,1.4784281,16161.507375001907,0.11882170542635662,0.0010338725,1.1627906976744187,0.0,0.0003769826
0.0004201528,1.8,12010,2689836,15.03635395375601,78.2,1.4548453,16222.059076309204,0.1338412698412699,0.0017788989,1.2,0.0,0.0004201528
0.0005043374,1.6046511627906976,12053,2699863,15.526577429057138,82.04651162790698,1.48169,16281.941576957703,0.1112315470171891,0.0017805926,1.3953488372093024,0.0,0.0005043374
0.00014858271,1.7674418604651163,12096,2709874,14.85884062032502,78.48837209302326,1.5792658,16333.81638264656,0.10920930232558143,0.008933095,1.2325581395348837,0.0,0.00014858271
8.0850725e-05,1.6304347826086956,12142,2719924,14.909288138809876,77.93478260869566,1.5798342,16395.768812656403,0.1052753623188406,0.00093255367,1.3695652173913044,0.0,8.0850725e-05
0.0013165899,1.4,12192,2729964,14.575267916333383,76.68,1.5848068,16456.758549928665,0.14891789473684208,0.0071184714,1.6,0.0,0.0013165899
0.0007466062,1.6046511627906976,12235,2739792,16.46805304048199,85.81395348837209,1.6418539,16519.218844652176,0.12133698130414959,0.0060619954,1.3953488372093024,0.0,0.0007466062
0.00020694987,1.5227272727272727,12279,2749880,17.377654858427512,90.4090909090909,1.626457,16577.328231096268,0.12428645468553019,0.004508344,1.4772727272727273,0.0,0.00020694987
0.00049922586,1.5333333333333334,12324,2759953,15.842208587186656,82.06666666666666,1.6278073,16635.088840961456,0.11588853615520285,0.0043973518,1.4666666666666666,0.0,0.00049922586
0.00023746949,1.7073170731707317,12365,2769759,17.0759264596728,89.85365853658537,1.6427331,16690.972880363464,0.12751116506640184,0.0034231953,1.2926829268292683,0.0,0.00023746949
0.0006551239,1.6956521739130435,12411,2779799,15.548601847460505,80.02173913043478,1.6580893,16755.97492980957,0.11983135704874832,0.006813028,1.3043478260869565,0.0,0.0006551239
0.00092089083,1.3191489361702127,12458,2789904,16.260162582472137,86.17021276595744,1.6661695,16810.034927129745,0.12367387865399723,0.002529496,1.6808510638297873,0.0,0.00092089083
0.0006143672,1.3,12508,2799773,15.0080846295376,78.54,1.6375651,16868.61748290062,0.11864068217950573,0.0016985739,1.7,0.0,0.0006143672
0.00052428996,1.4444444444444444,12553,2809804,16.556362315535686,86.53333333333333,1.6413579,16929.487125873566,0.1240888888888889,0.00041316362,1.5555555555555556,0.0,0.00052428996
0.0008623856,1.2941176470588236,12604,2819920,15.60703573875983,81.11764705882354,1.6480635,16990.775248765945,0.1313903798685328,0.0018645965,1.7058823529411764,0.0,0.0008623856
0.00066955056,1.6808510638297873,12651,2829961,15.216009536929452,80.04255319148936,1.6302875,17050.06138420105,0.11317718576792421,0.005010253,1.3191489361702127,0.0,0.00066955056
0.001317073,1.7391304347826086,12697,2839824,15.043546241668121,78.65217391304348,1.6202495,17103.978845596313,0.11085718521813265,0.004280292,1.2608695652173914,0.0,0.001317073
0.0006793126,1.5106382978723405,12744,2849898,14.970674147110303,78.82978723404256,1.6409911,17165.148925304413,0.151110005317082,0.001972232,1.4893617021276595,0.0,0.0006793126
0.0005036303,1.446808510638298,12791,2859935,16.038007726445972,83.87234042553192,1.6260966,17232.31310081482,0.12951022110972046,0.0006304747,1.553191489361702,0.0,0.0005036303
0.00043016713,1.46,12841,2869812,14.316560464743068,74.4,1.6282935,17288.379861593246,0.11703388854217231,0.0019120364,1.54,0.0,0.00043016713
0.00035445354,1.5348837209302326,12884,2879841,17.3063011976534,90.06976744186046,1.6358622,17349.86915898323,0.12511627906976744,0.0025186075,1.4651162790697674,0.0,0.00035445354
0.00047026214,1.744186046511628,12927,2889846,16.54847181446616,87.69767441860465,1.6131489,17403.273862600327,0.11693023255813954,0.011821125,1.255813953488372,0.0,0.00047026214
0.00074719236,1.4782608695652173,12973,2899974,16.8159141912912,87.0,1.6207662,17461.386490106583,0.1246684412895593,0.006884126,1.5217391304347827,0.0,0.00074719236
0.00091329904,1.1272727272727272,13028,2909884,14.885015490977983,76.96363636363637,1.6162919,17527.564757823944,0.15149592474416992,0.002478213,1.8727272727272728,0.0,0.00091329904
0.00043444213,1.34,13078,2919865,14.653038684772897,77.1,1.5966882,17583.422853946686,0.12991596906004174,0.003063535,1.66,0.0,0.00043444213
0.00062882004,1.4807692307692308,13130,2929991,14.584186904235706,75.8076923076923,1.5927317,17642.04608607292,0.10998708760581671,0.0023802507,1.5192307692307692,0.0,0.00062882004
0.00054390973,1.6818181818181819,13174,2939860,16.905733476620256,89.25,1.5513917,17700.342104673386,0.13241873634185672,0.0035796838,1.3181818181818181,0.0,0.00054390973
0.00083465246,1.3958333333333333,13222,2949789,16.15389538034145,84.375,1.5517572,17763.69012117386,0.1340830751204974,0.0063230568,1.6041666666666667,0.0,0.00083465246
0.00057812297,1.6666666666666667,13264,2959807,16.812865017350926,90.07142857142857,1.5585117,17816.851798295975,0.1200952380952381,0.0034496465,1.3333333333333333,0.0,0.00057812297
0.00046782126,1.4893617021276595,13311,2969838,16.011743469319,84.06382978723404,1.5410486,17880.390642404556,0.1355555555555555,0.0059870756,1.5106382978723405,0.0,0.00046782126
0.00083568675,1.5,13359,2979873,14.953796101279828,76.1875,1.558437,17930.921787261963,0.11129280181331241,0.0045138914,1.5,0.0,0.00083568675
0.0011985967,1.375,13407,2989907,15.782507573654067,81.4375,1.5511581,18000.994453668594,0.1116217948717949,0.00556079,1.625,0.0,0.0011985967
0.0009745539,1.6304347826086956,13453,2999947,16.066527020256217,84.26086956521739,1.5429679,18052.95870947838,0.12443626904496473,0.007941848,1.3695652173913044,0.0,0.0009745539
0.0008482076,1.3272727272727274,13508,3009885,13.526790031216374,69.76363636363637,1.5505345,18110.485471487045,0.1055980595900773,0.0018929504,1.6727272727272726,0.0,0.0008482076
0.00072061666,1.702127659574468,13555,3019944,15.173872131291747,79.34042553191489,1.5392655,18165.9456076622,0.10978723404255318,0.0025792285,1.297872340425532,0.0,0.00072061666
0.0012592468,1.565217391304348,13601,3029771,15.558459645236118,79.76086956521739,1.5458635,18233.293750286102,0.1168045305078553,0.0017533457,1.434782608695652,0.0,0.0012592468
0.000724941,1.4,13651,3039937,15.215529725299255,79.5,1.5489583,18289.208441257477,0.12332077448256554,0.0022772497,1.6,0.0,0.000724941
0.0009590626,2.0,13691,3049864,17.429121034548,90.825,1.5339769,18346.73305130005,0.12250225988700562,0.0034684504,1.0,0.0,0.0009590626
0.0012400289,1.6,13736,3059770,16.055336006907872,83.26666666666667,1.5390517,18400.097544193268,0.1139992567818655,0.0062379404,1.4,0.0,0.0012400289
0.0012226566,1.4565217391304348,13782,3069798,15.867373097856932,84.06521739130434,1.5367763,18463.72382235527,0.14805797101449275,0.0052752267,1.5434782608695652,0.0,0.0012226566
0.0004618703,1.434782608695652,13828,3079763,15.281208130565759,79.04347826086956,1.5331242,18522.40931367874,0.11067987852603241,0.00037245007,1.565217391304348,0.0,0.0004618703
0.00026264088,1.42,13878,3089865,14.249333645040462,74.04,1.5242109,18580.258725881577,0.12486371308617379,0.0028551365,1.58,0.0,0.00026264088
0.000742085,1.6444444444444444,13923,3099928,15.905016472978325,84.13333333333334,1.5149256,18633.748524188995,0.1206480693459417,0.000747547,1.3555555555555556,0.0,0.000742085
0.0011580404,1.6304347826086956,13969,3109817,15.587054929320916,80.8695652173913,1.5158693,18691.108316898346,0.11210030592379722,0.0036425206,1.3695652173913044,0.0,0.0011580404
0.0014755321,1.7857142857142858,14011,3119833,17.20048843181367,90.07142857142857,1.5063063,18747.259880304337,0.12356776556776561,0.008616329,1.2142857142857142,0.0,0.0014755321
0.0007559007,1.6956521739130435,14057,3129780,15.795563649553939,82.1086956521739,1.5094104,18804.26650738716,0.12340973621888074,0.0019853828,1.3043478260869565,0.0,0.0007559007
0.001020041,1.52,14107,3139828,14.344691145764635,74.16,1.4659421,18858.391186714172,0.10657650793650797,0.0032701346,1.48,0.0,0.001020041
0.0005247347,1.3958333333333333,14155,3149956,15.631055747025698,81.875,1.4497048,18914.28140926361,0.11822408554064905,0.0011299774,1.6041666666666667,0.0,0.0005247347
0.0013279131,1.196078431372549,14206,3159888,14.479798205719145,75.88235294117646,1.440427,18977.027164697647,0.11383253907623656,0.0062955325,1.803921568627451,0.0,0.0013279131
0.0012833867,1.574468085106383,14253,3169959,15.556799256891644,80.80851063829788,1.4541383,19041.606224536896,0.11718457014357381,0.002946206,1.425531914893617,0.0,0.0012833867
0.00071235147,1.5813953488372092,14296,3179783,16.71100238094795,87.20930232558139,1.4709475,19093.667274713516,0.13092105467838533,0.0024452372,1.4186046511627908,0.0,0.00071235147
0.00058978476,1.6744186046511629,14339,3189862,16.39512058969775,85.3953488372093,1.4894594,19148.490284204483,0.11689774824658551,0.0026027593,1.3255813953488371,0.0,0.00058978476
0.0005231232,1.625,14387,3199954,15.830521460011242,82.625,1.4896685,19211.545357227325,0.13763693957115009,0.004182147,1.375,0.0,0.0005231232
0.00067859393,1.6136363636363635,14431,3209972,16.570250662945764,86.45454545454545,1.4846185,19272.620594263077,0.11972727272727272,0.0057926606,1.3863636363636365,0.0,0.00067859393
