MpbtN,Ptt,entropy,Tmt,surrgain,Tmc,optimgain,TimeElapsed,MtR,Tbt,MpbtA,TimestepsSoFar,meankl,entloss,TtR,AttC,AttNC,EpisodesSoFar
85.32719128746427,80.46761815128986,0.3083583,82.75,0.005973854,21.194444444444443,0.005973854,10482.398755073547,-39.38560998745329,338944.0,14.672808712535723,229823,0.0077677816,0.0,-70.63888888888889,0.027777777777777776,0.9722222222222222,4122
82.21578041970798,80.50992075688572,0.35001418,82.82051282051282,0.0055834623,21.153846153846153,0.0055834623,10594.04659128189,-38.246072125216145,339232.8205128205,17.784219580292014,239806,0.008308444,0.0,-68.1025641025641,0.3076923076923077,0.6923076923076923,4161
81.97477273251847,80.64659029191705,0.26532295,82.9375,0.008086212,21.0,0.008086212,10725.459534406662,-41.03775871075939,339712.0,18.025227267481505,249876,0.0075108474,0.0,-67.97916666666667,0.5416666666666666,0.4583333333333333,4209
83.17125216015451,80.36462479829645,0.23580337,82.62790697674419,0.0059640747,21.302325581395348,0.0059640747,10842.893728971481,-40.56199451150333,338443.9069767442,16.828747839845487,259925,0.0065808487,0.0,-68.79069767441861,0.4186046511627907,0.5813953488372093,4252
82.65366789950883,80.26575663225164,0.24230732,82.57894736842105,0.0030713577,21.42105263157895,0.0030713577,10951.786673545837,-37.92452894169492,338243.36842105264,17.34633210049119,269859,0.0057279137,0.0,-68.26315789473684,0.3684210526315789,0.631578947368421,4290
84.08179189869735,80.77137763546516,0.30248767,83.07894736842105,0.004448685,20.86842105263158,0.004448685,11054.550805807114,-39.34476106245667,340291.36842105264,15.918208101302652,279900,0.006514229,0.0,-69.89473684210526,0.13157894736842105,0.868421052631579,4328
83.1003081974009,80.17680469262483,0.21638681,82.46341463414635,0.003560582,21.51219512195122,0.003560582,11170.816169261932,-38.95970228369999,337770.14634146343,16.899691802599087,289852,0.007861553,0.0,-68.53658536585365,0.4634146341463415,0.5365853658536586,4369
83.78538653492629,80.23352825863223,0.2775173,82.43243243243244,0.0062161135,21.43243243243243,0.0062161135,11280.208017349243,-38.85910681590906,337643.24324324325,16.21461346507371,299800,0.0068128374,0.0,-69.08108108108108,0.1891891891891892,0.8108108108108109,4406
83.32753294987795,80.46167533137309,0.25286406,82.76923076923077,0.0035150978,21.205128205128204,0.0035150978,11389.940278291702,-38.754887495373566,339022.76923076925,16.67246705012207,309919,0.004026988,0.0,-68.97435897435898,0.2564102564102564,0.7435897435897436,4445
84.10100658222834,80.61933401343886,0.20276421,82.875,0.0026249785,21.025,0.0026249785,11504.523493051529,-40.390257960678774,339456.0,15.898993417771674,319788,0.005242613,0.0,-69.7,0.3,0.7,4485
82.4169188458695,79.86580179554474,0.25202033,82.08333333333333,0.0026017854,21.833333333333332,0.0026017854,11608.236520290375,-37.53099545214945,336213.3333333333,17.583081154130493,329908,0.004528274,0.0,-67.69444444444444,0.08333333333333333,0.9166666666666666,4521
84.37918718059822,80.6659875950014,0.25734726,82.92307692307692,0.0028405464,20.974358974358974,0.0028405464,11715.012065649033,-40.03785257370633,339652.92307692306,15.620812819401772,339868,0.0054693315,0.0,-70.0,0.1282051282051282,0.8717948717948718,4560
83.31305246734364,80.16343271329009,0.29550597,82.37837837837837,0.0030239562,21.513513513513512,0.0030239562,11822.571707963943,-38.607807870113994,337421.8378378378,16.686947532656347,349838,0.005609104,0.0,-68.67567567567568,0.10810810810810811,0.8918918918918919,4597
83.26788849832194,80.520465577408,0.23141885,82.83333333333333,0.005092679,21.142857142857142,0.005092679,11935.871748685837,-39.8140000346729,339285.3333333333,16.73211150167807,359761,0.0061356546,0.0,-69.02380952380952,0.5,0.5,4639
81.8808520522285,80.88479402601932,0.2416393,83.15789473684211,0.0030902459,20.736842105263158,0.0030902459,12042.32534623146,-37.73365053138668,340614.7368421053,18.119147947771495,369989,0.0052291052,0.0,-68.13157894736842,0.07894736842105263,0.9210526315789473,4677
82.8541925264316,79.85427678191415,0.2842278,82.11428571428571,0.0026588452,21.857142857142858,0.0026588452,12149.703734636307,-37.287972888496334,336340.1142857143,17.145807473568418,379719,0.004287195,0.0,-68.05714285714286,0.05714285714285714,0.9428571428571428,4712
82.51909521330516,80.55663214374323,0.2667621,82.85,0.0045058746,21.1,0.0045058746,12259.5334918499,-38.09678492897811,339353.6,17.48090478669483,389824,0.005161886,0.0,-68.375,0.325,0.675,4752
83.00980370078813,80.78625543838083,0.2395,83.075,0.0032685974,20.85,0.0032685974,12369.63978767395,-39.17226844401297,340275.2,16.990196299211874,399777,0.0043448717,0.0,-68.95,0.225,0.775,4792
82.57750719837863,80.04358769766873,0.2719884,82.3,0.0035491455,21.65,0.0035491455,12480.383082151413,-37.96805247626623,337100.8,17.42249280162138,409902,0.0056337817,0.0,-67.95,0.4,0.6,4832
81.32033639707802,80.52924066862455,0.2894974,82.84210526315789,0.0036085998,21.13157894736842,0.0036085998,12588.437812566757,-37.59702499060547,339321.2631578947,18.679663602921973,419933,0.005447986,0.0,-67.42105263157895,0.21052631578947367,0.7894736842105263,4870
81.33983337219858,80.07659167101404,0.32274258,82.375,0.004190862,21.625,0.004190862,12701.127562046051,-38.26091624783519,337408.0,18.660166627801424,429865,0.008290761,0.0,-67.025,0.425,0.575,4910
81.70045493712688,80.0634548108716,0.23684677,82.32608695652173,0.007023105,21.630434782608695,0.007023105,12825.384879112244,-39.812184489144116,337207.652173913,18.299545062873122,439915,0.006913019,0.0,-67.28260869565217,0.6521739130434783,0.34782608695652173,4956
80.8518088005395,80.53659174407673,0.2812692,82.85,0.005497174,21.125,0.005497174,12933.3802754879,-37.98552244524432,339353.6,19.148191199460495,449952,0.0070673735,0.0,-67.025,0.35,0.65,4996
82.50478409184115,80.132377274122,0.22781643,82.3953488372093,0.0047290153,21.558139534883722,0.0047290153,13050.799339294434,-39.69665078451756,337491.3488372093,17.495215908158837,459838,0.0066422303,0.0,-67.97674418604652,0.5581395348837209,0.4418604651162791,5039
81.91918130496097,81.31233630195439,0.25636816,83.6,0.00516203,20.275,0.00516203,13159.7948346138,-39.39451997233966,342425.6,18.08081869503902,469990,0.0064233793,0.0,-68.5,0.1,0.9,5079
81.14901206986113,79.98797654635858,0.2688799,82.28205128205128,0.006115366,21.71794871794872,0.006115366,13271.627077102661,-37.46717304619874,337027.28205128206,18.85098793013885,479847,0.007050934,0.0,-66.7948717948718,0.5128205128205128,0.48717948717948717,5118
81.13110344145932,80.009105504688,0.2602272,82.26190476190476,0.0041373842,21.69047619047619,0.0041373842,13387.083196878433,-38.48193937095943,336944.7619047619,18.868896558540655,489844,0.0065682,0.0,-66.73809523809524,0.35714285714285715,0.6428571428571429,5160
80.81518985151234,80.44494615328995,0.29556286,82.75,0.0030519036,21.225,0.0030519036,13495.300255775452,-38.371900114418345,338944.0,19.18481014848765,499770,0.0073213135,0.0,-66.875,0.4,0.6,5200
78.63214051093794,79.56246692243883,0.2868022,81.825,0.00496879,22.175,0.00496879,13607.913699626923,-36.33343918653466,335155.2,21.36785948906202,509873,0.0063569727,0.0,-64.325,0.475,0.525,5240
80.45034395799613,80.36855424483784,0.22163786,82.65116279069767,0.005177651,21.302325581395348,0.005177651,13722.37568473816,-38.568714143265545,338539.16279069765,19.54965604200388,519947,0.007839158,0.0,-66.51162790697674,0.3953488372093023,0.6046511627906976,5283
79.6742008969605,80.63049069902063,0.28253633,82.94736842105263,0.004324294,21.026315789473685,0.004324294,13825.332881212234,-36.78977740615546,339752.4210526316,20.325799103039493,529989,0.009597272,0.0,-66.10526315789474,0.10526315789473684,0.8947368421052632,5321
78.74756201564973,80.22873715980054,0.24055098,82.53846153846153,0.0027466537,21.46153846153846,0.0027466537,13933.59811592102,-36.949983708833166,338077.53846153844,21.252437984350255,539844,0.0066151796,0.0,-65.0,0.38461538461538464,0.6153846153846154,5360
79.93848190384324,79.05843348705905,0.25908583,81.28205128205128,0.003975322,22.71794871794872,0.003975322,14040.949033498764,-36.13691862261614,332931.28205128206,20.061518096156753,549977,0.0058974875,0.0,-64.97435897435898,0.23076923076923078,0.7692307692307693,5399
79.73295904639062,80.47588439997868,0.24576616,82.71794871794872,0.0043033324,21.17948717948718,0.0043033324,14148.443608522415,-37.02969143535151,338812.71794871794,20.26704095360937,559824,0.007582675,0.0,-65.94871794871794,0.23076923076923078,0.7692307692307693,5438
79.85561697792869,81.16664123984117,0.22685215,83.525,0.004078798,20.45,0.004078798,14255.496845960617,-38.5956050913055,342118.4,20.144383022071292,569901,0.0059420294,0.0,-66.725,0.1,0.9,5478
81.13097253712603,80.40948462574669,0.18802577,82.6923076923077,0.005334546,21.256410256410255,0.005334546,14364.655200719833,-38.78656417489087,338707.6923076923,18.869027462873962,579783,0.0073037194,0.0,-67.07692307692308,0.1282051282051282,0.8717948717948718,5517
80.27724091278856,79.64560592200803,0.22424527,81.88888888888889,0.002613591,22.083333333333332,0.002613591,14470.027553081512,-36.566815208987684,335416.8888888889,19.722759087211436,589700,0.0054791104,0.0,-65.72222222222223,0.027777777777777776,0.9722222222222222,5553
81.68963984512011,80.11731326422861,0.197974,82.42105263157895,0.0041129757,21.57894736842105,0.0041129757,14576.500854730606,-37.96335184747903,337596.63157894736,18.310360154879888,599804,0.008714394,0.0,-67.34210526315789,0.02631578947368421,0.9736842105263158,5591
81.92432119579644,79.78930031492793,0.25285923,82.0,0.0052068643,21.91891891891892,0.0052068643,14681.06837940216,-37.549207941714684,335872.0,18.07567880420359,609903,0.010386708,0.0,-67.1891891891892,0.0,1.0,5628
79.69434010160849,80.18891532565951,0.24032447,82.47368421052632,0.0036008118,21.5,0.0036008118,14786.337568283081,-37.31645789243974,337812.2105263158,20.305659898391504,619965,0.006398822,0.0,-65.78947368421052,0.02631578947368421,0.9736842105263158,5666
78.67165704035921,80.41858482724676,0.28050315,82.65789473684211,0.0050721634,21.236842105263158,0.0050721634,14892.366976976395,-36.61426313294523,338566.7368421053,21.328342959640775,630000,0.010468436,0.0,-65.10526315789474,0.18421052631578946,0.8157894736842105,5704
78.75051939402,79.64400977049812,0.23533688,81.84615384615384,0.004028018,22.076923076923077,0.004028018,15001.060542345047,-36.464218312675236,335241.8461538461,21.249480605980004,639837,0.0076389364,0.0,-64.46153846153847,0.4358974358974359,0.5641025641025641,5743
79.46686810916609,80.74907738937034,0.22478169,83.07692307692308,0.0048668426,20.897435897435898,0.0048668426,15106.904553890228,-37.24654057537964,340283.07692307694,20.53313189083389,649828,0.0074775466,0.0,-66.02564102564102,0.15384615384615385,0.8461538461538461,5782
79.11025003396483,79.89202333149356,0.27930063,82.15384615384616,0.006267346,21.82051282051282,0.006267346,15209.94425702095,-36.95717907015103,336502.1538461539,20.889749966035158,659977,0.013432544,0.0,-65.0,0.07692307692307693,0.9230769230769231,5821
78.03913513635932,80.94903467180227,0.22743203,83.25,0.0048036575,20.675,0.0048036575,15314.886048316956,-36.961656077410574,340992.0,21.960864863640673,669933,0.0067124926,0.0,-64.975,0.225,0.775,5861
79.6541027776972,79.97870144693104,0.22791079,82.25,0.0060155815,21.725,0.0060155815,15426.898322105408,-38.16468230975332,336896.0,20.345897222302817,679862,0.0084723225,0.0,-65.5,0.1,0.9,5901
78.32765637984978,79.20190027556626,0.20139374,81.43589743589743,0.003435913,22.564102564102566,0.003435913,15535.246375322342,-36.02116185375568,333561.4358974359,21.67234362015019,689968,0.008041188,0.0,-63.794871794871796,0.1282051282051282,0.8717948717948718,5940
78.89891965740082,80.31278724311919,0.23906995,82.60526315789474,0.0013850067,21.36842105263158,0.0013850067,15640.671791315079,-37.05067106941374,338351.15789473685,21.101080342599207,699872,0.002554035,0.0,-65.21052631578948,0.0,1.0,5978
79.5075069743742,79.68007007726784,0.20779747,81.94871794871794,0.0041599367,22.05128205128205,0.0041599367,15748.638145208359,-37.07339331994709,335661.9487179487,20.4924930256258,709765,0.007908775,0.0,-65.2051282051282,0.10256410256410256,0.8974358974358975,6017
78.29980946174892,80.06615220417726,0.23936099,82.34210526315789,0.0037940594,21.63157894736842,0.0037940594,15853.933187961578,-36.47392701452162,337273.2631578947,21.700190538251064,719770,0.0073336456,0.0,-64.5,0.02631578947368421,0.9736842105263158,6055
79.5324045365621,80.42653002796536,0.21551909,82.75,0.0029137833,21.25,0.0029137833,15960.817209720612,-38.364622437575164,338944.0,20.46759546343791,729975,0.007286441,0.0,-65.825,0.025,0.975,6095
78.37889672607103,79.6644440401032,0.24785961,81.86486486486487,0.0034701775,22.054054054054053,0.0034701775,16065.935743808746,-36.06170341788282,335318.4864864865,21.621103273928973,739797,0.009561736,0.0,-64.1891891891892,0.10810810810810811,0.8918918918918919,6132
77.18497207717817,79.91738423825156,0.1983327,82.2051282051282,0.004410892,21.794871794871796,0.004410892,16176.633410453796,-36.15384266863895,336712.2051282051,22.815027922821844,749814,0.008458948,0.0,-63.46153846153846,0.15384615384615385,0.8461538461538461,6171
78.47901357086062,79.7246578165273,0.24144468,81.97297297297297,0.0049432833,22.0,0.0049432833,16280.85442996025,-36.28077290845957,335761.2972972973,21.52098642913938,759729,0.006681931,0.0,-64.32432432432432,0.0,1.0,6208
78.23115537536948,79.58151451389087,0.21857588,81.82051282051282,0.0045726923,22.153846153846153,0.0045726923,16384.637169361115,-35.94617179007217,335136.8205128205,21.768844624630525,769987,0.00848615,0.0,-64.02564102564102,0.1282051282051282,0.8717948717948718,6247
78.88802798746228,80.34398886164415,0.2287753,82.64102564102564,0.0037381393,21.333333333333332,0.0037381393,16489.94320321083,-37.357788972265716,338497.641025641,21.111972012537727,779877,0.007580847,0.0,-65.2051282051282,0.1282051282051282,0.8717948717948718,6286
79.86031398150689,79.76575434362144,0.21197662,82.0,0.0040818118,21.95,0.0040818118,16597.849952936172,-36.93512463945551,335872.0,20.139686018493116,789833,0.0081733875,0.0,-65.475,0.2,0.8,6326
78.50946240560776,79.34582097129744,0.23976706,81.56756756756756,0.002510724,22.405405405405407,0.002510724,16705.087243795395,-35.57288326091368,334100.75675675675,21.49053759439222,799824,0.0070171296,0.0,-64.05405405405405,0.05405405405405406,0.9459459459459459,6363
78.3192050913869,80.38437016108676,0.21688533,82.6842105263158,0.006355268,21.289473684210527,0.006355268,16809.238642930984,-36.60656063114263,338674.5263157895,21.680794908613098,809870,0.009971355,0.0,-64.78947368421052,0.05263157894736842,0.9473684210526315,6401
80.48895359534639,79.5842974362661,0.19427037,81.8048780487805,0.0032856935,22.146341463414632,0.0032856935,16918.75312614441,-38.883627128646786,335072.7804878049,19.511046404653626,819827,0.0063142134,0.0,-65.82926829268293,0.14634146341463414,0.8536585365853658,6442
78.04575530524392,80.26287312912221,0.18817113,82.55263157894737,0.0029198125,21.42105263157895,0.0029198125,17025.539610862732,-36.440304749081484,338135.5789473684,21.954244694756095,829785,0.006299115,0.0,-64.47368421052632,0.05263157894736842,0.9473684210526315,6480
80.37587603521506,80.20562619844073,0.22336683,82.44736842105263,0.0049289213,21.473684210526315,0.0049289213,17131.09906744957,-37.366409818584394,337704.4210526316,19.624123964784975,839839,0.008148843,0.0,-66.28947368421052,0.02631578947368421,0.9736842105263158,6518
79.52654390878294,79.72498128754968,0.21348637,81.97435897435898,0.0042698733,22.0,0.0042698733,17239.11722922325,-37.027853153315995,335766.9743589744,20.473456091217066,849869,0.008482944,0.0,-65.2051282051282,0.1794871794871795,0.8205128205128205,6557
78.81758011480144,80.19472400498313,0.21825913,82.5,0.0031497497,21.5,0.0031497497,17341.23006749153,-37.6470660693026,337920.0,21.182419885198584,859833,0.006046543,0.0,-65.02631578947368,0.0,1.0,6595
77.90308882490388,79.6518419865806,0.26724848,81.91891891891892,0.0056988923,22.08108108108108,0.0056988923,17441.589164972305,-35.41098433465747,335539.8918918919,22.096911175096125,869817,0.008978671,0.0,-63.83783783783784,0.0,1.0,6632
78.46108733818357,80.11976075776363,0.21649747,82.4,0.0043357024,21.575,0.0043357024,17549.71497774124,-36.961856594140095,337510.4,21.53891266181643,879738,0.007858747,0.0,-64.65,0.225,0.775,6672
78.22281806810496,78.59346235297885,0.23717366,80.78378378378379,0.003663803,23.216216216216218,0.003663803,17652.12846827507,-35.19774526207108,330890.3783783784,21.777181931895065,889866,0.00471764,0.0,-63.21621621621622,0.0,1.0,6709
80.07124861262938,79.86016385573188,0.23196205,82.1,0.005427945,21.85,0.005427945,17758.77280163765,-38.727539838565455,336281.6,19.92875138737063,899911,0.008248425,0.0,-65.75,0.075,0.925,6749
77.34641643658999,79.32353920462648,0.21336968,81.56756756756756,0.0036200744,22.43243243243243,0.0036200744,17864.58726286888,-35.32403177631791,334100.75675675675,22.65358356341003,909867,0.007278293,0.0,-63.108108108108105,0.13513513513513514,0.8648648648648649,6786
79.54101990045646,79.91464788422384,0.25960717,82.13513513513513,0.0029615413,21.783783783783782,0.0029615413,17967.547295331955,-36.65454858315168,336425.5135135135,20.458980099543545,919841,0.009942226,0.0,-65.35135135135135,0.0,1.0,6823
79.0482453459122,79.51730043133024,0.23529041,81.775,0.004783206,22.225,0.004783206,18078.30826663971,-36.70446219732842,334950.4,20.95175465408781,929863,0.0082009975,0.0,-64.675,0.45,0.55,6863
78.95944742998043,79.97555312977758,0.2106734,82.225,0.004277768,21.725,0.004277768,18190.482620239258,-37.693148290934076,336793.6,21.04055257001959,939930,0.008344558,0.0,-64.925,0.15,0.85,6903
79.42895571324267,80.12070435756551,0.26272658,82.37837837837837,0.004388116,21.56756756756757,0.004388116,18296.07560801506,-36.61063759225153,337421.8378378378,20.571044286757314,949768,0.009371346,0.0,-65.48648648648648,0.08108108108108109,0.918918918918919,6940
80.10812695429932,79.72721276268041,0.23232104,82.0,0.004013095,22.0,0.004013095,18409.149869441986,-38.14761467074639,335872.0,19.8918730457007,959826,0.008600164,0.0,-65.69047619047619,0.40476190476190477,0.5952380952380952,6982
77.86850205776179,80.61010782292101,0.28710556,82.94871794871794,0.003018576,21.05128205128205,0.003018576,18512.67785835266,-36.752357905760654,339757.9487179487,22.13149794223821,969887,0.010285896,0.0,-64.61538461538461,0.1282051282051282,0.8717948717948718,7021
78.8410562678478,79.92569467116215,0.21742773,82.17777777777778,0.0060012243,21.77777777777778,0.0060012243,18630.948448896408,-37.76596533373041,336600.1777777778,21.15894373215219,979908,0.008305968,0.0,-64.86666666666666,0.5777777777777777,0.4222222222222222,7066
77.34177647783474,79.91848873828583,0.24733223,82.1842105263158,0.0036897217,21.789473684210527,0.0036897217,18733.746141195297,-35.815698374127976,336626.5263157895,22.65822352216528,989863,0.008562263,0.0,-63.578947368421055,0.13157894736842105,0.868421052631579,7104
78.68504592599652,79.20132782036424,0.219346,81.41463414634147,0.004963031,22.5609756097561,0.004963031,18845.12616944313,-37.69655661845606,333474.34146341466,21.3149540740035,999888,0.008818886,0.0,-64.07317073170732,0.14634146341463414,0.8536585365853658,7145
78.15122043927707,80.08147408903444,0.21831372,82.35897435897436,0.0057779145,21.615384615384617,0.0057779145,18955.146015882492,-37.10869339945331,337342.358974359,21.848779560722928,1009709,0.008611108,0.0,-64.38461538461539,0.10256410256410256,0.8974358974358975,7184
80.04587151722129,79.60989127990149,0.18203934,81.85365853658537,0.006246042,22.121951219512194,0.006246042,19063.013041973114,-37.02753088481232,335272.5853658537,19.95412848277874,1019998,0.008615602,0.0,-65.5609756097561,0.24390243902439024,0.7560975609756098,7225
80.04359356578578,80.27589652778427,0.2128933,82.56756756756756,0.0018555786,21.405405405405407,0.0018555786,19163.082765579224,-37.60763626674617,338196.75675675675,19.956406434214195,1029790,0.003326735,0.0,-66.10810810810811,0.02702702702702703,0.972972972972973,7262
80.11876691117462,80.04322295389778,0.25294507,82.3157894736842,0.005184152,21.657894736842106,0.005184152,19267.187009572983,-37.45410681555856,337165.4736842105,19.88123308882539,1039847,0.009657803,0.0,-65.94736842105263,0.02631578947368421,0.9736842105263158,7300
79.31282682720217,80.63809129642624,0.21005322,82.875,0.0024212373,21.0,0.0024212373,19375.966577768326,-37.38463610165324,339456.0,20.68717317279785,1049858,0.006674953,0.0,-65.75,0.15,0.85,7340
78.5762825820256,79.08449770370002,0.18882525,81.28947368421052,0.0027079498,22.68421052631579,0.0027079498,19482.071848630905,-35.684907025042406,332961.6842105263,21.423717417974395,1059977,0.008174341,0.0,-63.89473684210526,0.07894736842105263,0.9210526315789473,7378
78.44889923701368,80.27907402835093,0.1699419,82.52631578947368,0.004879446,21.394736842105264,0.004879446,19592.880294561386,-37.37242410410715,338027.7894736842,21.551100762986334,1069747,0.008891703,0.0,-64.76315789473684,0.05263157894736842,0.9473684210526315,7416
79.85560644762208,80.351720517015,0.206596,82.60526315789474,0.0053792265,21.31578947368421,0.0053792265,19695.98511838913,-37.01087379241519,338351.15789473685,20.144393552377917,1079749,0.010101155,0.0,-65.97368421052632,0.02631578947368421,0.9736842105263158,7454
79.6683691819399,79.80043270220519,0.2078262,82.07692307692308,0.003906682,21.923076923076923,0.003906682,19800.19024372101,-36.605896488269394,336187.07692307694,20.33163081806012,1089965,0.0100074895,0.0,-65.38461538461539,0.02564102564102564,0.9743589743589743,7493
80.61382685395071,80.97878049327424,0.18344747,83.325,0.003117306,20.65,0.003117306,19908.35575389862,-38.92656303115694,341299.2,19.38617314604928,1099844,0.0075888815,0.0,-67.15,0.125,0.875,7533
80.34916480906483,80.12868015312216,0.16356039,82.39024390243902,0.005377655,21.5609756097561,0.005377655,20021.01955294609,-38.331354557133274,337470.43902439025,19.65083519093518,1109798,0.0086185,0.0,-66.21951219512195,0.1951219512195122,0.8048780487804879,7574
79.3989352729335,80.34754706681339,0.17818059,82.57894736842105,0.004014872,21.31578947368421,0.004014872,20121.28133893013,-36.7442350011501,338243.36842105264,20.601064727066493,1119877,0.010160002,0.0,-65.60526315789474,0.0,1.0,7612
77.48748953746353,79.80233167825808,0.19074982,82.07894736842105,0.0038673799,21.92105263157895,0.0038673799,20224.852122545242,-35.677241652960724,336195.36842105264,22.51251046253647,1129967,0.010464342,0.0,-63.60526315789474,0.02631578947368421,0.9736842105263158,7650
80.43390847440942,79.49201270852657,0.16787305,81.725,0.004133403,22.25,0.004133403,20337.46324944496,-38.28410419524111,334745.6,19.566091525590597,1139948,0.0080609685,0.0,-65.75,0.1,0.9,7690
79.32863260306529,79.77280614964629,0.15646015,82.02631578947368,0.0024402833,21.94736842105263,0.0024402833,20441.999898910522,-36.771234463735965,335979.7894736842,20.67136739693471,1149879,0.008085644,0.0,-65.13157894736842,0.0,1.0,7728
