TimeElapsed,MpbtN,surrgain,Ptt,AttNC,entropy,Tbt,meankl,entloss,TtR,MpbtA,Tmt,Tmc,AttC,optimgain,MtR,EpisodesSoFar,TimestepsSoFar
48081.01221823692,82.17447788890463,0.0067619993,79.71319081097518,0.7105263157894737,0.15256156,335548.63157894736,0.0065567894,0.0,-67.36842105263158,17.825522111095346,81.92105263157895,22.0,0.2894736842105263,0.0067619993,-37.93123867335502,14818,3019871
48209.217495679855,82.91224202220133,0.0059269615,79.46579890595261,0.6153846153846154,0.15508816,334716.71794871794,0.0052069495,0.0,-67.76923076923077,17.087757977798667,81.71794871794872,22.28205128205128,0.38461538461538464,0.0059269615,-38.068516427423646,14857,3029900
48341.853013277054,82.6601807963957,0.0059125563,79.28693492172297,0.6052631578947368,0.14351475,333931.7894736842,0.006985117,0.0,-67.39473684210526,17.33981920360431,81.52631578947368,22.473684210526315,0.39473684210526316,0.0059125563,-37.25095529014219,14895,3039856
48473.41610503197,82.84145790802667,0.0061810156,79.67511974208773,0.7837837837837838,0.15476088,335650.5945945946,0.0053065345,0.0,-67.89189189189189,17.158542091973313,81.94594594594595,22.054054054054053,0.21621621621621623,0.0061810156,-37.578678790891644,14932,3049852
48599.87050843239,84.07493425587141,0.008317427,79.8373879907175,0.5789473684210527,0.15974154,336087.5789473684,0.0060386304,0.0,-69.0,15.92506574412861,82.05263157894737,21.86842105263158,0.42105263157894735,0.008317427,-38.809712514684655,14970,3059830
48739.143837213516,82.69146049354022,0.007388022,79.47787805397205,0.5263157894736842,0.15935491,334686.3157894737,0.0056188335,0.0,-67.57894736842105,17.308539506459812,81.71052631578948,22.263157894736842,0.47368421052631576,0.007388022,-37.39430882814124,15008,3069783
48865.77503824234,84.68933935877901,0.006058865,79.72340977964357,0.7368421052631579,0.15970002,335764.2105263158,0.0054333853,0.0,-69.44736842105263,15.310660641220974,81.97368421052632,22.0,0.2631578947368421,0.006058865,-38.8303942566252,15046,3079741
48994.737565755844,83.17828379688244,0.0054211225,79.42748789487543,0.6578947368421053,0.16757198,334470.7368421053,0.0037235252,0.0,-67.97368421052632,16.821716203117585,81.65789473684211,22.31578947368421,0.34210526315789475,0.0054211225,-37.411217843546545,15084,3089923
49130.87299489975,82.89512870850393,0.007123326,79.12198275639432,0.6216216216216216,0.1832192,333215.13513513515,0.006178386,0.0,-67.45945945945945,17.104871291496085,81.35135135135135,22.64864864864865,0.3783783783783784,0.007123326,-37.678415629387636,15121,3099814
49262.184717178345,82.12878126675429,0.0062428587,79.67259240552484,0.5,0.17434284,335548.63157894736,0.005082662,0.0,-67.34210526315789,17.871218733245694,81.92105263157895,22.05263157894737,0.5,0.0062428587,-36.96706471771855,15159,3109925
49398.069314956665,82.38568987634885,0.007893134,79.38367547121724,0.39473684210526316,0.17518404,334362.94736842107,0.0064183823,0.0,-67.26315789473684,17.614310123651116,81.63157894736842,22.36842105263158,0.6052631578947368,0.007893134,-37.53538121285093,15197,3119839
49537.829126119614,83.89596020243025,0.006207672,79.5550756291127,0.4634146341463415,0.16752635,334872.9756097561,0.0060989675,0.0,-68.60975609756098,16.10403979756975,81.7560975609756,22.170731707317074,0.5365853658536586,0.006207672,-39.58794006296053,15238,3129767
49668.30088162422,82.65605461252088,0.00686774,79.54160609539649,0.475,0.17183171,335052.8,0.00467537,0.0,-67.625,17.34394538747913,81.8,22.2,0.525,0.00686774,-38.456510166022895,15278,3139851
49807.08841395378,83.00582050637743,0.0053369934,79.32110702179851,0.48717948717948717,0.15174513,334086.5641025641,0.00957787,0.0,-67.6923076923077,16.99417949362254,81.56410256410257,22.435897435897434,0.5128205128205128,0.0053369934,-37.75200477421293,15317,3149963
