meankl,TimestepsSoFar,AttNC,TimeElapsed,TtR,entloss,MtR,EpisodesSoFar,Fce,entropy,AttC,optimgain,surrgain
0.0034726092,1499995,1.3265306122448979,20638.01025080681,80.87755102040816,0.0,15.530909925175758,6920,0.11727807107398948,1.8406708,1.6734693877551021,6.8025714e-05,6.8025714e-05
0.0060777585,1509780,1.4090909090909092,20764.489959955215,90.81818181818181,0.0,16.93540962534527,6964,0.12354545454545454,1.9200782,1.5909090909090908,0.00017634583,0.00017634583
0.0041243667,1519787,1.697674418604651,20907.154818058014,94.6046511627907,0.0,17.825733490846282,7007,0.12613953488372096,1.9808435,1.302325581395349,0.00023081919,0.00023081919
0.0062171062,1529863,1.5,21040.470329761505,89.21739130434783,0.0,16.912345514662583,7053,0.145649322029504,1.9885584,1.5,0.0006522115,0.0006522115
0.0008112904,1539916,1.4883720930232558,21180.03493332863,92.16279069767442,0.0,17.843746089197175,7096,0.12923309897241753,1.9705789,1.5116279069767442,5.941976e-05,5.941976e-05
0.00033475237,1549966,1.5,21304.073984146118,79.1875,0.0,15.144923289597626,7144,0.1164761904761905,1.9526298,1.5,1.8480428e-05,1.8480428e-05
0.010174776,1559769,1.3478260869565217,21437.207916736603,80.08695652173913,0.0,15.128638556874517,7190,0.12900658761528327,1.8550142,1.6521739130434783,5.252692e-05,5.252692e-05
0.008933181,1569782,1.6046511627906976,21558.757551193237,87.4186046511628,0.0,16.70239132667281,7233,0.11904909560723513,1.9526298,1.3953488372093024,5.4037984e-05,5.4037984e-05
0.010174758,1579825,1.3061224489795917,21678.65011525154,81.42857142857143,0.0,15.302094537920873,7282,0.150712715855573,1.8550142,1.6938775510204083,1.9941965e-06,1.9941965e-06
0.008933095,1589835,1.5681818181818181,21801.9973859787,88.5,0.0,17.021413789463512,7326,0.11800000000000001,1.9526298,1.4318181818181819,6.681773e-05,6.681773e-05
0.008933417,1599866,1.4,21920.709886312485,85.2,0.0,16.182871459029514,7371,0.14848810916179336,2.050196,1.6,1.6301474e-05,1.6301474e-05
0.010174758,1609972,1.3846153846153846,22053.740741968155,78.8076923076923,0.0,15.21859464258201,7423,0.16435792522889295,1.9526298,1.6153846153846154,0.00011429926,0.00011429926
0.010174776,1619984,1.5476190476190477,22181.5133831501,97.78571428571429,0.0,18.768640699180448,7465,0.1303809523809524,1.8550142,1.4523809523809523,2.8811137e-05,2.8811137e-05
0.010174776,1629815,1.2407407407407407,22309.93401312828,68.0,0.0,12.965262486049525,7519,0.13730034235916586,1.7574445,1.7592592592592593,5.554301e-05,5.554301e-05
0.00020730993,1639862,1.488888888888889,22425.11686706543,81.86666666666666,0.0,15.68640348697302,7564,0.11649600769600771,1.7718875,1.511111111111111,7.3070527e-07,7.3070527e-07
0.008933417,1649885,1.5813953488372092,22543.146739959717,84.55813953488372,0.0,16.2631183512797,7607,0.1156589147286822,1.8695049,1.4186046511627908,6.6178894e-05,6.6178894e-05
0.008933417,1659909,1.6666666666666667,22666.920120954514,82.375,0.0,15.845405514875786,7655,0.10983333333333332,1.9670684,1.3333333333333333,7.680257e-06,7.680257e-06
0.008933417,1669762,1.5,22785.258799791336,82.6875,0.0,15.848724647582344,7703,0.12026311249137335,2.0646908,1.5,6.970151e-05,6.970151e-05
0.008933181,1679799,1.3829787234042554,22906.11652779579,85.46808510638297,0.0,16.38637114232168,7750,0.1467538419027781,2.162255,1.6170212765957446,3.3481472e-05,3.3481472e-05
0.010174845,1689830,1.3555555555555556,23022.607285499573,90.46666666666667,0.0,17.30292000531533,7795,0.12497777777777778,2.0646908,1.6444444444444444,1.38954165e-05,1.38954165e-05
0.008933181,1699853,1.4680851063829787,23145.71455335617,81.51063829787235,0.0,15.387547049179181,7842,0.13142389525368245,2.162255,1.5319148936170213,1.1983108e-05,1.1983108e-05
0.008933095,1709864,1.4666666666666666,23268.399807453156,92.53333333333333,0.0,17.71024909729856,7887,0.16764444444444446,2.2598615,1.5333333333333334,1.0417684e-05,1.0417684e-05
0.008933095,1719751,1.1956521739130435,23392.096813440323,88.82608695652173,0.0,17.26168139560703,7933,0.15488031116213677,2.3574286,1.8043478260869565,2.63827e-05,2.63827e-05
0.008933181,1729805,1.2884615384615385,23517.10422849655,78.0,0.0,14.765301990785908,7985,0.1248251748251748,2.4550562,1.7115384615384615,2.0482126e-05,2.0482126e-05
0.010174852,1739871,1.1851851851851851,23640.519137382507,77.38888888888889,0.0,14.891255251650092,8039,0.11746854791299233,2.3574286,1.8148148148148149,6.0913085e-06,6.0913085e-06
0.008933174,1749916,1.2156862745098038,23758.90292906761,83.0,0.0,15.76480178303067,8090,0.14727917833800183,2.455056,1.7843137254901962,8.614095e-06,8.614095e-06
0.010174776,1759752,1.1636363636363636,23875.790667533875,73.03636363636363,0.0,13.928880622791649,8145,0.12704255744255746,2.3574286,1.8363636363636364,4.393514e-05,4.393514e-05
0.008933095,1769804,1.3043478260869565,23997.73301935196,88.82608695652173,0.0,17.07614123973036,8191,0.12127235083756827,2.455056,1.6956521739130435,3.8567607e-05,3.8567607e-05
0.008933174,1779916,1.1481481481481481,24125.93349814415,75.88888888888889,0.0,14.530621875819575,8245,0.14204540172656113,2.5526316,1.8518518518518519,2.2257995e-05,2.2257995e-05
0.010174776,1789967,1.3111111111111111,24245.785900592804,91.8,0.0,17.82965732851638,8290,0.12833938407271742,2.455056,1.6888888888888889,4.7210695e-05,4.7210695e-05
0.008933417,1799759,1.2553191489361701,24370.953027009964,85.46808510638297,0.0,16.341615738224583,8337,0.12096453900709224,2.5526316,1.7446808510638299,1.5711976e-05,1.5711976e-05
0.010174776,1809846,1.1372549019607843,24495.966521024704,82.76470588235294,0.0,15.54536463832067,8388,0.12136292007499438,2.455056,1.8627450980392157,1.9378662e-05,1.9378662e-05
0.008933095,1819942,1.1111111111111112,24608.063667297363,78.83333333333333,0.0,15.219230974812863,8442,0.14360891307090137,2.5526316,1.8888888888888888,4.5766196e-06,4.5766196e-06
0.010174852,1829998,1.0384615384615385,24749.747337579727,77.71153846153847,0.0,14.756698717948758,8494,0.12394164456233424,2.455056,1.9615384615384615,3.003222e-05,3.003222e-05
0.010174752,1839796,1.2040816326530612,24858.147402524948,81.55102040816327,0.0,15.671003111620069,8543,0.1445879917184265,2.3574286,1.7959183673469388,6.227977e-05,6.227977e-05
0.008933494,1849836,1.25,24983.1001663208,88.8125,0.0,17.473978127642127,8591,0.16501315789473686,2.455056,1.75,5.3770957e-05,5.3770957e-05
0.010174852,1859887,1.0784313725490196,25103.443338871002,82.05882352941177,0.0,15.698758107390763,8642,0.13917412435059492,2.3574286,1.9215686274509804,1.8589275e-05,1.8589275e-05
0.008933181,1869921,1.2608695652173914,25222.138650655746,89.93478260869566,0.0,16.952432624379618,8688,0.14772256728778468,2.455056,1.7391304347826086,5.8517458e-06,5.8517458e-06
0.008933181,1879832,1.1,25356.797056913376,66.95,0.0,12.925873203324773,8748,0.14725728027059884,2.5526316,1.9,7.148234e-06,7.148234e-06
0.008933181,1889932,1.2692307692307692,25479.921928167343,82.5576923076923,0.0,15.666071256048857,8800,0.11475946275946278,2.650223,1.7307692307692308,3.4291586e-06,3.4291586e-06
0.010174845,1899824,1.0566037735849056,25604.152743577957,75.9622641509434,0.0,14.251760722931763,8853,0.14589799299233258,2.5526316,1.9433962264150944,4.3030803e-05,4.3030803e-05
0.010174758,1909898,1.2391304347826086,25734.15291261673,90.1304347826087,0.0,17.312311076281247,8899,0.12958535986244166,2.455056,1.7608695652173914,3.4569297e-05,3.4569297e-05
0.010174776,1919970,1.1851851851851851,25853.516831874847,76.5,0.0,14.805770999401247,8953,0.14918209665578086,2.3574286,1.8148148148148149,7.2550456e-06,7.2550456e-06
0.008933075,1929912,1.1454545454545455,25977.39839911461,73.36363636363636,0.0,14.228309462388244,9008,0.11195941566850659,2.455056,1.8545454545454545,4.5114135e-05,4.5114135e-05
0.010174758,1939967,1.2765957446808511,26108.553393363953,82.02127659574468,0.0,15.790969645320393,9055,0.11753191489361701,2.3574286,1.7234042553191489,4.256312e-05,4.256312e-05
0.010174776,1949864,1.3478260869565217,26219.36845588684,89.41304347826087,0.0,17.28256660898374,9101,0.1310550205051124,2.2598615,1.6521739130434783,2.9354095e-07,2.9354095e-07
0.010174845,1959917,1.3673469387755102,26348.5963242054,81.91836734693878,0.0,15.64439566717226,9150,0.12153981592637056,2.162255,1.6326530612244898,6.078491e-05,6.078491e-05
0.008933417,1969962,1.320754716981132,26475.415823459625,79.18867924528301,0.0,15.06212382491377,9203,0.17543695717280622,2.2598615,1.679245283018868,1.43218995e-05,1.43218995e-05
0.008933174,1979993,1.3555555555555556,26593.974590539932,90.13333333333334,0.0,17.273449007897398,9248,0.1461737373737374,2.3574286,1.6444444444444444,2.8995768e-05,2.8995768e-05
0.010174845,1989765,1.2765957446808511,26721.33372235298,89.68085106382979,0.0,17.084365705909764,9295,0.1407659574468085,2.2598615,1.7234042553191489,1.2027486e-05,1.2027486e-05
0.010174845,1999795,1.3043478260869565,26841.83139848709,90.3913043478261,0.0,17.15243971393772,9341,0.1735601764335224,2.162255,1.6956521739130435,2.0348103e-05,2.0348103e-05
0.008933181,2009813,1.5952380952380953,26958.054770946503,96.14285714285714,0.0,18.54655774078751,9383,0.1296825396825397,2.2598615,1.4047619047619047,2.455139e-06,2.455139e-06
0.010174776,2019860,1.2156862745098038,27082.985985040665,78.3529411764706,0.0,14.910213575424372,9434,0.11313663243075009,2.162255,1.7843137254901962,7.474467e-05,7.474467e-05
0.008933174,2029916,1.3958333333333333,27204.93316078186,81.4375,0.0,15.803380893358472,9482,0.14379161043634728,2.2598615,1.6041666666666667,4.197184e-05,4.197184e-05
0.008933095,2039997,1.3396226415094339,27327.680242061615,75.45283018867924,0.0,14.3655861386409,9535,0.13919030482404512,2.3574286,1.6603773584905661,3.0910745e-05,3.0910745e-05
0.008933174,2049938,1.1666666666666667,27467.056775569916,74.61111111111111,0.0,14.439012910500695,9589,0.13195170479485993,2.455056,1.8333333333333333,7.734172e-06,7.734172e-06
0.008933181,2059758,1.3617021276595744,27585.537540912628,86.74468085106383,0.0,16.574010628974243,9636,0.14188965644284796,2.5526316,1.6382978723404256,2.616984e-05,2.616984e-05
