Tbt,TimeElapsed,TtR,entloss,surrgain,meankl,Tmc,EpisodesSoFar,MpbtA,entropy,AttNC,Tmt,AttC,optimgain,Ptt,TimestepsSoFar,MpbtN,MtR
339213.4736842105,10899.675198793411,-71.5,0.0,0.0042425203,0.0042457865,21.18421052631579,4323,13.70667297122376,0.2574682,0.6052631578947368,82.8157894736842,0.39473684210526316,0.0042425203,80.4829665178715,229989,86.29332702877625,-39.06741744028244
341261.4736842105,11002.897541284561,-71.07894736842105,0.0,0.009331204,0.008982075,20.63157894736842,4361,14.7015759040547,0.32699433,0.7105263157894737,83.3157894736842,0.2894736842105263,0.009331204,80.99086704632482,239956,85.29842409594528,-39.89136291747411
341013.78723404254,11130.82720708847,-71.17021276595744,0.0,0.008593316,0.006150353,20.680851063829788,4408,14.53793522636897,0.22328503,0.3191489361702128,83.25531914893617,0.6808510638297872,0.008593316,80.94326136808539,249856,85.46206477363101,-41.95815147309575
335766.9743589744,11243.24740409851,-68.51282051282051,0.0,0.004616197,0.004369128,22.025641025641026,4447,16.430996449336362,0.30213168,0.5641025641025641,81.97435897435898,0.4358974358974359,0.004616197,79.70327099226854,259904,83.56900355066362,-38.28387359638707
337042.28571428574,11360.682082653046,-68.33333333333333,0.0,0.0062262695,0.004572719,21.69047619047619,4489,16.97191135666949,0.2753371,0.4523809523809524,82.28571428571429,0.5476190476190477,0.0062262695,80.01102429286576,269946,83.0280886433305,-38.76161947013216
339660.8,11474.566826343536,-68.025,0.0,0.0050712577,0.003916466,21.025,4529,18.007334537299407,0.24124743,0.35,82.925,0.65,0.0050712577,80.62502718453027,279926,81.9926654627006,-38.685390266594524
337596.63157894736,11584.14312338829,-68.92105263157895,0.0,0.005181694,0.0040622177,21.55263157894737,4567,16.415663878395918,0.24969453,0.5789473684210527,82.42105263157895,0.42105263157894735,0.005181694,80.13807641835061,289837,83.58433612160408,-37.98928119272263
337237.3333333333,11695.672441959381,-69.66666666666667,0.0,0.004629846,0.003749987,21.641025641025642,4606,15.38009986347141,0.23572278,0.5384615384615384,82.33333333333333,0.46153846153846156,0.004629846,80.05507083249705,299968,84.61990013652859,-38.40787315269687
337464.8888888889,11803.038337469101,-70.08333333333333,0.0,0.0053689363,0.0036262132,21.5,4642,14.971595004144515,0.2515569,0.75,82.38888888888889,0.25,0.0053689363,80.17255818761522,309731,85.0284049958555,-38.72320501658185
338169.756097561,11918.068697690964,-68.85365853658537,0.0,0.005932001,0.005250282,21.4390243902439,4683,16.64253721107887,0.20999165,0.43902439024390244,82.5609756097561,0.5609756097560976,0.005932001,80.24654807914438,319771,83.35746278892111,-39.21993781979352
336757.6216216216,12026.256110191345,-70.51351351351352,0.0,0.005843593,0.0046253502,21.756756756756758,4720,14.270718789314703,0.23152092,0.8648648648648649,82.21621621621621,0.13513513513513514,0.005843593,79.94829086169396,329874,85.7292812106853,-39.757095111858874
341153.6842105263,12133.19843840599,-71.02631578947368,0.0,0.0055760606,0.0046535092,20.63157894736842,4758,14.724061560733512,0.24080864,0.6052631578947368,83.28947368421052,0.39473684210526316,0.0055760606,80.9873617407034,339801,85.2759384392665,-40.170022717268374
336757.6216216216,12238.350219488144,-69.51351351351352,0.0,0.0054655853,0.006303438,21.7027027027027,4795,15.481884944293025,0.26681432,0.6756756756756757,82.21621621621621,0.32432432432432434,0.0054655853,79.98998519846782,349752,84.51811505570697,-38.46576532777345
337510.4,12350.234003305435,-70.3,0.0,0.003817107,0.0050633093,21.55,4835,14.684556136644726,0.20673658,0.325,82.4,0.675,0.003817107,80.13611929635061,359815,85.31544386335527,-39.492879619372424
338917.74358974356,12459.975793123245,-70.02564102564102,0.0,0.0047310665,0.004705342,21.23076923076923,4874,15.418490472464768,0.2321355,0.48717948717948717,82.74358974358974,0.5128205128205128,0.0047310665,80.43817593358793,369765,84.58150952753522,-39.04145931040791
339547.89743589744,12568.11417889595,-70.87179487179488,0.0,0.0071058595,0.0048771393,21.05128205128205,4913,14.53211614829881,0.24881808,0.7435897435897436,82.8974358974359,0.2564102564102564,0.0071058595,80.60156846741916,379961,85.46788385170117,-39.8983701865665
335440.84210526315,12678.220610141754,-68.71052631578948,0.0,0.0057037445,0.0045000156,22.05263157894737,4951,16.1141637012191,0.23563701,0.5263157894736842,81.89473684210526,0.47368421052631576,0.0057037445,79.66744336142116,389938,83.88583629878093,-37.54627875285617
337237.3333333333,12782.809454917908,-68.58333333333333,0.0,0.0037209229,0.0025025606,21.666666666666668,4987,16.731022793192402,0.26670992,0.7777777777777778,82.33333333333333,0.2222222222222222,0.0037209229,80.03554957877893,399852,83.2689772068076,-37.54561187601736
339046.4,12892.05867099762,-69.175,0.0,0.0045536896,0.0051147807,21.15,5027,16.455053659884666,0.21728015,0.725,82.775,0.275,0.0045536896,80.50653169747586,409985,83.54494634011533,-40.16674320910549
339337.8461538461,13002.756285190582,-70.51282051282051,0.0,0.0046820845,0.0047143865,21.128205128205128,5066,14.929373649787134,0.20688945,0.6410256410256411,82.84615384615384,0.358974358974359,0.0046820845,80.53301264891793,419941,85.07062635021286,-39.66886189238449
339968.0,13111.318055152893,-71.38888888888889,0.0,0.003747081,0.0034645041,20.97222222222222,5102,14.015079928334217,0.1936803,0.75,83.0,0.25,0.003747081,80.67627656589137,429732,85.98492007166577,-39.10876055777615
340189.4054054054,13216.267028570175,-71.13513513513513,0.0,0.0059736585,0.0059782253,20.864864864864863,5139,14.350009140863335,0.2232564,0.8378378378378378,83.05405405405405,0.16216216216216217,0.0059736585,80.76844003376715,439824,85.64999085913666,-39.78433374127193
341075.02702702704,13324.783046722412,-71.02702702702703,0.0,0.0047101914,0.0048572356,20.594594594594593,5176,14.690915839028822,0.24024627,0.7027027027027027,83.27027027027027,0.2972972972972973,0.0047101914,81.01266546531217,449753,85.30908416097115,-39.235483680889
342118.4,13436.727313995361,-71.1,0.0,0.0052756714,0.004968874,20.4,5216,14.889301717312335,0.20003021,0.65,83.525,0.35,0.0052756714,81.2033325941576,459981,85.11069828268768,-39.367399236147634
336327.1111111111,13541.710194826126,-68.69444444444444,0.0,0.0070632845,0.004973029,21.86111111111111,5252,16.37308087301123,0.22983335,0.8055555555555556,82.11111111111111,0.19444444444444445,0.0070632845,79.84991162527014,469938,83.6269191269888,-38.02370840945835
339652.92307692306,13653.256381750107,-70.33333333333333,0.0,0.003409848,0.0024433197,21.0,5291,15.175547220203443,0.23065408,0.48717948717948717,82.92307692307692,0.5128205128205128,0.003409848,80.64458875367895,479830,84.82445277979656,-39.485092763337306
337596.63157894736,13765.25898194313,-69.21052631578948,0.0,0.005493721,0.0049864934,21.5,5329,16.038751009358908,0.2348626,0.5,82.42105263157895,0.5,0.005493721,80.17685750221555,489721,83.9612489906411,-38.16744630938121
338944.0,13875.200872659683,-69.575,0.0,0.0042487793,0.0030705603,21.175,5369,15.915314961826093,0.22191955,0.675,82.75,0.325,0.0042487793,80.48331505037714,499781,84.08468503817392,-39.8074020470501
338287.58974358975,13983.954895734787,-68.87179487179488,0.0,0.0046690856,0.005503754,21.384615384615383,5408,16.647565711282486,0.20650303,0.6153846153846154,82.58974358974359,0.38461538461538464,0.0046690856,80.29345552445612,509993,83.35243428871753,-38.54923393436052
340722.5263157895,14092.15342617035,-70.28947368421052,0.0,0.0069134515,0.007314125,20.710526315789473,5446,15.550332234935,0.24905676,0.7894736842105263,83.1842105263158,0.21052631578947367,0.0069134515,80.90925501821908,519956,84.44966776506503,-39.992563067217475
340283.07692307694,14204.975352287292,-70.02564102564102,0.0,0.004297168,0.0041832826,20.846153846153847,5485,15.725843471206872,0.22601235,0.5897435897435898,83.07692307692308,0.41025641025641024,0.004297168,80.78935170019084,529776,84.27415652879309,-39.9295882654607
335031.7948717949,14317.588178157806,-67.94871794871794,0.0,0.003182747,0.0026091665,22.102564102564102,5524,16.981752815187626,0.20277734,0.5128205128205128,81.7948717948718,0.48717948717948717,0.003182747,79.61443219923981,539997,83.01824718481238,-37.792903174018804
338147.55555555556,14423.328654050827,-69.25,0.0,0.004393384,0.0044260668,21.38888888888889,5560,16.14787567523347,0.24494873,0.75,82.55555555555556,0.25,0.004393384,80.28558149950905,549716,83.85212432476649,-38.362127696782274
338602.6666666667,14532.01651096344,-68.41025641025641,0.0,0.003469429,0.0038579972,21.28205128205128,5599,17.25561877536344,0.22359358,0.7692307692307693,82.66666666666667,0.23076923076923078,0.003469429,80.38675855074652,559826,82.74438122463651,-38.820052310318594
340632.2162162162,14636.832826852798,-69.32432432432432,0.0,0.0047018738,0.0036321671,20.783783783783782,5636,16.660423412978773,0.22790149,0.7837837837837838,83.16216216216216,0.21621621621621623,0.0047018738,80.84925280362117,569750,83.33957658702124,-38.714188532203316
336646.91891891893,14747.393973350525,-67.67567567567568,0.0,0.0058837617,0.005666294,21.72972972972973,5673,17.682847554928887,0.24967642,0.8108108108108109,82.1891891891892,0.1891891891891892,0.0058837617,79.96449967597265,579737,82.31715244507112,-37.89406888327902
335225.2631578947,14856.599725961685,-67.13157894736842,0.0,0.0050356598,0.005307431,22.07894736842105,5711,18.016417742969658,0.19340897,0.6842105263157895,81.84210526315789,0.3157894736842105,0.0050356598,79.6391199249609,589891,81.98358225703036,-37.659303900821264
338086.0540540541,14963.172592163086,-69.05405405405405,0.0,0.003972342,0.003076774,21.35135135135135,5748,16.348878399088214,0.2167916,0.8648648648648649,82.54054054054055,0.13513513513513514,0.003972342,80.3123632700222,599826,83.6511216009118,-38.35101687781301
339857.2972972973,15070.028456687927,-69.35135135135135,0.0,0.0059915055,0.0065100305,20.91891891891892,5785,16.443515425350586,0.25040478,0.918918918918919,82.97297297297297,0.08108108108108109,0.0059915055,80.71510646540357,609745,83.55648457464942,-38.91911558212043
337273.2631578947,15179.821191310883,-69.36842105263158,0.0,0.0064392732,0.004636563,21.63157894736842,5823,15.748381077566606,0.23948762,0.8421052631578947,82.34210526315789,0.15789473684210525,0.0064392732,80.06615339226184,619790,84.25161892243341,-39.07724702355929
337132.3076923077,15292.144503355026,-69.12820512820512,0.0,0.0045359926,0.0044833506,21.692307692307693,5862,16.02087845621342,0.21238965,0.8461538461538461,82.3076923076923,0.15384615384615385,0.0045359926,80.0131010532073,629750,83.97912154378658,-39.41235828171963
338243.36842105264,15398.207545518875,-68.52631578947368,0.0,0.0028204503,0.0028119208,21.394736842105264,5900,17.04295920519912,0.20714636,0.9210526315789473,82.57894736842105,0.07894736842105263,0.0028204503,80.28652947555325,639889,82.95704079480088,-38.31388958287735
338086.0540540541,15502.580422639847,-69.29729729729729,0.0,0.004734253,0.0043268385,21.405405405405407,5937,16.070235853709654,0.24033393,0.9459459459459459,82.54054054054055,0.05405405405405406,0.004734253,80.27049135642542,649921,83.92976414629034,-38.30336227624774
337200.4324324324,15613.19196486473,-68.05405405405405,0.0,0.007535199,0.0059359525,21.675675675675677,5974,17.38941757463883,0.22780801,0.8918918918918919,82.32432432432432,0.10810810810810811,0.007535199,80.02893271056638,659746,82.61058242536117,-39.004439312081715
338602.6666666667,15722.266188383102,-68.66666666666667,0.0,0.005239122,0.0060432977,21.307692307692307,6013,16.945851310471905,0.25519073,0.7692307692307693,82.66666666666667,0.23076923076923078,0.005239122,80.36751305006047,669962,83.05414868952809,-38.25424603364331
334872.9756097561,15839.823094129562,-67.5609756097561,0.0,0.0070671784,0.005697287,22.24390243902439,6054,17.417237896002558,0.2078689,0.7317073170731707,81.7560975609756,0.2682926829268293,0.0070671784,79.50005095403506,679985,82.58276210399745,-38.580689435263906
338033.77777777775,15947.435746908188,-67.55555555555556,0.0,0.0076573794,0.0073155654,21.416666666666668,6090,18.122366544800062,0.26330605,0.8888888888888888,82.52777777777777,0.1111111111111111,0.0076573794,80.2603401423052,689849,81.8776334551999,-37.868578808905994
336384.0,16056.996545314789,-67.225,0.0,0.004681833,0.0041648652,21.875,6130,18.162326393216226,0.2268671,0.575,82.125,0.425,0.004681833,79.84326225160281,699941,81.83767360678377,-38.020178103813734
333990.0540540541,16165.324036359787,-66.94594594594595,0.0,0.0060457215,0.005353496,22.45945945945946,6167,17.91153476423578,0.23379715,0.7297297297297297,81.54054054054055,0.2702702702702703,0.0060457215,79.29917441818611,709769,82.08846523576423,-36.97603156998857
335440.84210526315,16273.54613494873,-67.10526315789474,0.0,0.0052249357,0.00518981,22.05263157894737,6205,18.05814604944978,0.21842758,0.6842105263157895,81.89473684210526,0.3157894736842105,0.0052249357,79.66858933561633,719853,81.94185395055023,-37.824264985517274
335979.7894736842,16381.282947540283,-67.63157894736842,0.0,0.004933257,0.004775186,21.894736842105264,6243,17.58524958298929,0.19824211,0.7631578947368421,82.02631578947368,0.23684210526315788,0.004933257,79.81273735837313,729857,82.4147504170107,-38.292025770554744
336554.6666666667,16487.54975628853,-68.47222222222223,0.0,0.004480185,0.003194721,21.77777777777778,6279,16.709508383381962,0.2512575,0.9444444444444444,82.16666666666667,0.05555555555555555,0.004480185,79.92539976090963,739758,83.29049161661801,-37.82469807545773
341369.2631578947,16592.164791584015,-68.47368421052632,0.0,0.0048355423,0.0030466786,20.605263157894736,6317,17.861478499657466,0.24691023,0.868421052631579,83.34210526315789,0.13157894736842105,0.0048355423,81.01704668478375,749783,82.1385215003425,-38.44385349506146
338432.0,16705.14027237892,-68.525,0.0,0.0074236845,0.005022657,21.325,6357,17.09506885424418,0.2540466,0.8,82.625,0.2,0.0074236845,80.34605663359301,759966,82.90493114575584,-39.62612857357141
336734.3157894737,16815.306053876877,-66.94736842105263,0.0,0.004263812,0.0040587885,21.763157894736842,6395,18.546021718235533,0.25960487,0.631578947368421,82.21052631578948,0.3684210526315789,0.004263812,79.94437894261418,769786,81.45397828176448,-37.76923153085755
336793.6,16925.824898719788,-67.725,0.0,0.0050741523,0.005135965,21.775,6435,17.66593037855302,0.2671081,0.575,82.225,0.425,0.0050741523,79.93485315472978,779929,82.33406962144697,-38.49029402000118
335656.4210526316,17033.54612016678,-66.89473684210526,0.0,0.006933316,0.0054349634,22.05263157894737,6473,18.41038038808913,0.30156723,0.6578947368421053,81.94736842105263,0.34210526315789475,0.006933316,79.67764795239646,789971,81.58961961191088,-37.47958301502905
334745.6,17144.972769737244,-66.425,0.0,0.0048186737,0.0043203575,22.275,6513,18.680858633724604,0.29591322,0.5,81.725,0.5,0.0048186737,79.4722864365228,799938,81.31914136627539,-37.65983070174243
337334.85714285716,17261.68635392189,-67.52380952380952,0.0,0.004880115,0.0049634473,21.595238095238095,6555,18.040159626275507,0.26048744,0.6190476190476191,82.35714285714286,0.38095238095238093,0.004880115,80.09599718026072,809757,81.9598403737245,-40.866056121191825
334373.46341463417,17376.239448547363,-67.04878048780488,0.0,0.005576764,0.005535343,22.341463414634145,6596,17.873618746232115,0.23497823,0.5121951219512195,81.63414634146342,0.4878048780487805,0.005576764,79.40542079449354,819839,82.12638125376787,-37.676047070172125
337596.63157894736,17485.199975967407,-66.71052631578948,0.0,0.004567035,0.0046983403,21.5,6634,19.09436554475825,0.296096,0.6842105263157895,82.42105263157895,0.3157894736842105,0.004567035,80.17944022895493,829794,80.90563445524174,-37.43436935556645
335776.74418604653,17603.832462787628,-68.81395348837209,0.0,0.006563379,0.0049277465,21.976744186046513,6677,16.039117525830044,0.25165558,0.46511627906976744,81.97674418604652,0.5348837209302325,0.006563379,79.74001631210457,839998,83.96088247416996,-39.20406090987145
337165.4736842105,17713.27468252182,-67.44736842105263,0.0,0.0039519775,0.0054555223,21.68421052631579,6715,18.075266139451227,0.25917545,0.4473684210526316,82.3157894736842,0.5526315789473685,0.0039519775,80.01991234676794,849763,81.92473386054876,-37.67493189838859
335031.7948717949,17827.10935497284,-66.71794871794872,0.0,0.0067771026,0.004839927,22.17948717948718,6754,18.436216909508364,0.22667353,0.717948717948718,81.7948717948718,0.28205128205128205,0.0067771026,79.55547992383143,859923,81.56378309049164,-37.681160323183846
338890.1052631579,17935.132559776306,-68.73684210526316,0.0,0.006284207,0.0050462317,21.236842105263158,6792,16.940534303896595,0.22516297,0.8421052631578947,82.73684210526316,0.15789473684210525,0.006284207,80.43262048452186,869862,83.0594656961034,-39.39879170424338
335548.63157894736,18044.314579486847,-68.02631578947368,0.0,0.0041232877,0.00567415,22.07894736842105,6830,16.970495953685212,0.23352446,0.7105263157894737,81.92105263157895,0.2894736842105263,0.0041232877,79.65389618376908,879788,83.02950404631478,-38.37014417794706
336949.8947368421,18151.173681020737,-66.71052631578948,0.0,0.006557993,0.007216548,21.710526315789473,6868,18.92433426203326,0.24555682,0.631578947368421,82.26315789473684,0.3684210526315789,0.006557993,79.99187113677374,889821,81.07566573796674,-37.425726242933145
335661.9487179487,18257.324726104736,-67.74358974358974,0.0,0.004350337,0.004092907,22.0,6907,17.341013209484345,0.21474952,0.6666666666666666,81.94871794871794,0.3333333333333333,0.004350337,79.71871299491504,899892,82.65898679051566,-37.98549455280597
339752.4210526316,18363.67919397354,-69.0,0.0,0.0037031372,0.0033301776,21.026315789473685,6945,16.83986364269199,0.22056216,0.7105263157894737,82.94736842105263,0.2894736842105263,0.0037031372,80.62904217980497,909814,83.16013635730802,-38.250068399877584
333516.8,18477.98547244072,-67.9,0.0,0.004795578,0.0055860784,22.55,6985,16.62826631517877,0.20714605,0.6,81.425,0.4,0.004795578,79.2103447395229,919962,83.37173368482122,-38.419265838765924
340632.2162162162,18582.800708055496,-68.72972972972973,0.0,0.0032385406,0.0032130852,20.81081081081081,7022,17.365781570414253,0.21181218,0.8108108108108109,83.16216216216216,0.1891891891891892,0.0032385406,80.82734163587479,929865,82.63421842958576,-38.51080284000216
336327.1111111111,18687.87703204155,-68.36111111111111,0.0,0.0075715804,0.006067436,21.86111111111111,7058,16.73737592014962,0.23310132,0.8888888888888888,82.11111111111111,0.1111111111111111,0.0075715804,79.85165795477195,939775,83.26262407985038,-37.88583802506445
337920.0,18795.5892496109,-67.94736842105263,0.0,0.003984888,0.0049123582,21.42105263157895,7096,17.662252818460114,0.20388672,0.7105263157894737,82.5,0.2894736842105263,0.003984888,80.25326247401522,949818,82.33774718153988,-38.07222032150874
339746.5945945946,18903.09027004242,-68.43243243243244,0.0,0.006100713,0.0061905673,21.0,7133,17.51562799802504,0.19408308,0.8108108108108109,82.94594594594595,0.1891891891891892,0.006100713,80.64619977771734,959790,82.48437200197495,-37.96480622798928
337867.4871794872,19007.702343463898,-68.66666666666667,0.0,0.0060562273,0.0061891596,21.487179487179485,7172,16.776675151030403,0.2109058,0.8205128205128205,82.48717948717949,0.1794871794871795,0.0060562273,80.19964375746855,969833,83.22332484896958,-39.351271399285345
337972.5128205128,19117.031135320663,-68.82051282051282,0.0,0.005537831,0.005050124,21.41025641025641,7211,16.602962800694456,0.17746595,0.7692307692307693,82.51282051282051,0.23076923076923078,0.005537831,80.2636889079005,979803,83.39703719930553,-39.528951304981085
334543.5675675676,19224.05562400818,-68.94594594594595,0.0,0.005575706,0.006303263,22.2972972972973,7248,15.574114011025998,0.21619795,0.8918918918918919,81.67567567567568,0.10810810810810811,0.005575706,79.44483348542148,989813,84.42588598897399,-38.18739916308367
338135.5789473684,19333.016681671143,-68.10526315789474,0.0,0.005680717,0.005182811,21.42105263157895,7286,17.503248747688147,0.2259671,0.7368421052631579,82.55263157894737,0.2631578947368421,0.005680717,80.26172755225036,999914,82.49675125231188,-38.325184454499585
339213.4736842105,19442.682881116867,-67.94736842105263,0.0,0.0032146317,0.0038007135,21.105263157894736,7324,17.943580371224154,0.19714077,0.6052631578947368,82.8157894736842,0.39473684210526316,0.0032146317,80.54675802212759,1009845,82.05641962877587,-37.50959949940497
334950.4,19555.60223531723,-68.425,0.0,0.005178366,0.0045232573,22.175,7364,16.350722732579165,0.2171043,0.675,81.775,0.325,0.005178366,79.55690567132227,1019912,83.64927726742083,-38.893628883899645
332913.77777777775,19663.628456115723,-66.94444444444444,0.0,0.0070191924,0.008064415,22.666666666666668,7400,17.67292487499595,0.24390161,0.6944444444444444,81.27777777777777,0.3055555555555556,0.0070191924,79.0952236054891,1029844,82.32707512500404,-36.901885782009295
336691.2,19774.005742311478,-66.975,0.0,0.004906833,0.005226766,21.775,7440,18.540333571829404,0.24094595,0.6,82.2,0.4,0.004906833,79.93174422180208,1039995,81.45966642817059,-37.79835191944859
339968.0,19884.331814289093,-68.53658536585365,0.0,0.004596213,0.0043215347,20.902439024390244,7481,17.436964501421734,0.19848931,0.4146341463414634,83.0,0.5853658536585366,0.004596213,80.73286195310446,1049968,82.56303549857826,-38.596632680832066
336922.25641025644,19995.246867656708,-66.6923076923077,0.0,0.0043813842,0.00487332,21.71794871794872,7520,18.94949064930372,0.20998527,0.46153846153846156,82.25641025641026,0.5384615384615384,0.0043813842,79.9833452395519,1059962,81.05050935069629,-37.21994787025166
337552.41025641025,20106.197043180466,-67.43589743589743,0.0,0.0076803863,0.0049399287,21.53846153846154,7559,18.185657516232666,0.22662602,0.41025641025641024,82.41025641025641,0.5897435897435898,0.0076803863,80.1478993638786,1069983,81.81434248376733,-37.94508916446802
338497.641025641,20212.990149497986,-67.82051282051282,0.0,0.006027194,0.0053505795,21.307692307692307,7598,17.931338435238924,0.21593845,0.48717948717948717,82.64102564102564,0.5128205128205128,0.006027194,80.36294741365663,1079914,82.06866156476109,-38.116065622060695
336384.0,20324.445326805115,-67.625,0.0,0.006639697,0.0064899656,21.85,7638,17.656265471818607,0.2084912,0.375,82.125,0.625,0.006639697,79.86356742353475,1089904,82.34373452818139,-38.30515796606923
336518.7368421053,20434.10410618782,-67.44736842105263,0.0,0.0046691406,0.0035622127,21.81578947368421,7676,17.900637722814913,0.22762778,0.42105263157894735,82.15789473684211,0.5789473684210527,0.0046691406,79.89295465682105,1099884,82.09936227718508,-37.30720740882355
340493.1282051282,20541.082775115967,-68.38461538461539,0.0,0.00408945,0.003927636,20.794871794871796,7715,17.711420594961773,0.20557433,0.5641025641025641,83.12820512820512,0.4358974358974359,0.00408945,80.836062882437,1109935,82.28857940503823,-38.401088990865205
337273.2631578947,20646.114017248154,-67.3157894736842,0.0,0.0046704332,0.0052786698,21.63157894736842,7753,18.236086444046567,0.24387373,0.6842105263157895,82.34210526315789,0.3157894736842105,0.0046704332,80.06530074330264,1119820,81.76391355595342,-37.975701299277766
