MtR,optimgain,Ptt,Tmt,entloss,AttC,MpbtA,Tbt,AttNC,TtR,meankl,MpbtN,EpisodesSoFar,TimeElapsed,entropy,Tmc,TimestepsSoFar,surrgain
-37.633639439556475,0.005925891,79.55634307869526,81.7948717948718,0.0,0.3076923076923077,19.88965802362905,335031.7948717949,0.6923076923076923,-65.53846153846153,0.006052388,80.11034197637096,7817,20748.808294534683,0.17278236,22.17948717948718,1119782,0.005925891
-36.329138733344514,0.003116739,79.00716411487745,81.1842105263158,0.0,0.2631578947368421,19.476052484737796,332530.5263157895,0.7368421052631579,-65.39473684210526,0.0035971904,80.5239475152622,7855,20852.864751577377,0.17525722,22.763157894736842,1129981,0.003116739
-37.25287104717734,0.0042654756,79.81790153483416,82.02777777777777,0.0,0.08333333333333333,18.89606127124345,335985.77777777775,0.9166666666666666,-66.52777777777777,0.0036257436,81.10393872875653,7891,20955.199811458588,0.16597508,21.88888888888889,1139717,0.0042654756
-37.99877965058631,0.005669278,80.4201185956091,82.65789473684211,0.0,0.15789473684210525,19.49429200440496,338566.7368421053,0.8421052631578947,-66.57894736842105,0.004538906,80.50570799559506,7929,21060.536880254745,0.16087604,21.236842105263158,1149902,0.005669278
-38.597732293231054,0.004019658,80.02126162194998,82.3157894736842,0.0,0.13157894736842105,17.926895379973658,337165.4736842105,0.868421052631579,-67.57894736842105,0.0041954466,82.07310462002634,7967,21167.579845905304,0.16892122,21.68421052631579,1159856,0.004019658
-37.51613088800611,0.005464548,80.4469872786915,82.72972972972973,0.0,0.0,19.278999549677263,338860.97297297296,1.0,-66.8108108108108,0.0056059877,80.72100045032273,8004,21271.499573469162,0.17807178,21.216216216216218,1169864,0.005464548
-37.75025241014859,0.0051246095,79.9356774632222,82.15789473684211,0.0,0.15789473684210525,18.944790936165194,336518.7368421053,0.8421052631578947,-66.60526315789474,0.0047871703,81.05520906383482,8042,21376.91164445877,0.17324279,21.763157894736842,1179904,0.0051246095
-37.54005544513809,0.0038682006,80.20177634256598,82.48648648648648,0.0,0.05405405405405406,19.089753849193098,337864.64864864864,0.9459459459459459,-66.75675675675676,0.004577525,80.9102461508069,8079,21479.48055744171,0.17517346,21.486486486486488,1189798,0.0038682006
-38.22302917193119,0.006197975,80.34461064176973,82.64102564102564,0.0,0.10256410256410256,19.084151734746765,338497.641025641,0.8974358974358975,-66.8974358974359,0.005409134,80.91584826525323,8118,21584.2421066761,0.18464854,21.333333333333332,1199925,0.006197975
-37.34895326780451,0.005809777,79.57547262726187,81.8157894736842,0.0,0.21052631578947367,18.881913084500955,335117.4736842105,0.7894736842105263,-66.36842105263158,0.006172754,81.11808691549905,8156,21689.920372486115,0.17980488,22.157894736842106,1209941,0.005809777
-37.13727979210907,0.0049980013,79.03510988199515,81.23684210526316,0.0,0.15789473684210525,18.99595573205647,332746.1052631579,0.8421052631578947,-65.8157894736842,0.0046480806,81.00404426794351,8194,21797.055154800415,0.16624579,22.736842105263158,1219920,0.0049980013
-37.97784865868663,0.006231653,79.57592700295204,81.8157894736842,0.0,0.07894736842105263,19.583983173760732,335117.4736842105,0.9210526315789473,-65.84210526315789,0.005553078,80.41601682623927,8232,21903.977271556854,0.16333956,22.157894736842106,1230000,0.006231653
-37.47029148474942,0.0037950622,79.80027850721642,82.05555555555556,0.0,0.05555555555555555,18.901659726048887,336099.55555555556,0.9444444444444444,-66.55555555555556,0.0031088234,81.09834027395112,8268,22006.577748060226,0.17814265,21.916666666666668,1239811,0.0037950622
-37.34023619552489,0.0048404913,79.62573424398448,81.86842105263158,0.0,0.21052631578947367,19.30246598792572,335333.05263157893,0.7894736842105263,-66.05263157894737,0.005179022,80.6975340120743,8306,22112.657568216324,0.18858299,22.105263157894736,1249699,0.0048404913
-35.96015786811423,0.00536528,79.32363451089198,81.56756756756756,0.0,0.10810810810810811,20.438393747052196,334100.75675675675,0.8918918918918919,-64.89189189189189,0.0058159856,79.56160625294783,8343,22216.43779015541,0.17750776,22.43243243243243,1259892,0.00536528
-36.41354158421532,0.005227012,79.2352738026486,81.47222222222223,0.0,0.08333333333333333,19.720286382395148,333710.22222222225,0.9166666666666666,-65.44444444444444,0.007167172,80.27971361760486,8379,22321.26242375374,0.19169296,22.52777777777778,1269822,0.005227012
-36.94525543247334,0.006755064,79.4340008140479,81.6842105263158,0.0,0.05263157894736842,19.78317903427712,334578.5263157895,0.9473684210526315,-65.52631578947368,0.0060381256,80.21682096572287,8417,22425.622116327286,0.1839546,22.31578947368421,1279861,0.006755064
-37.34148934902755,0.005348268,80.66063146950444,82.8974358974359,0.0,0.10256410256410256,19.914699710816574,339547.89743589744,0.8974358974358975,-66.38461538461539,0.005533929,80.08530028918342,8456,22530.418801784515,0.17579548,20.974358974358974,1289801,0.005348268
-37.12709350851955,0.007140646,79.52723827418914,81.76315789473684,0.0,0.05263157894736842,19.58249687556779,334901.8947368421,0.9473684210526315,-65.78947368421052,0.00699364,80.41750312443222,8494,22635.754749774933,0.17995591,22.210526315789473,1299835,0.007140646
-36.40963464310005,0.00784775,79.42560058505536,81.67567567567568,0.0,0.08108108108108109,20.93320627631538,334543.5675675676,0.918918918918919,-64.5945945945946,0.0059648277,79.06679372368463,8531,22742.163563013077,0.19025448,22.324324324324323,1309761,0.00784775
-37.93077907707668,0.0046598837,79.66998524696862,81.875,0.0,0.275,19.49820807133713,335360.0,0.725,-65.925,0.005224896,80.50179192866288,8571,22853.37561225891,0.17115968,22.05,1319814,0.0046598837
-36.880760635350285,0.0064382614,79.2932531067798,81.51282051282051,0.0,0.1794871794871795,20.179442839245365,333876.5128205128,0.8205128205128205,-65.07692307692308,0.0061670365,79.82055716075465,8610,22958.766998529434,0.1832334,22.46153846153846,1329851,0.0064382614
-36.717090382145955,0.004643338,79.82110720682448,82.07894736842105,0.0,0.23684210526315788,21.13583524164048,336195.36842105264,0.7631578947368421,-64.73684210526316,0.0050673783,78.86416475835951,8648,23066.4753177166,0.17131528,21.894736842105264,1339780,0.004643338
-36.47973973189184,0.005588927,79.35672498420122,81.57894736842105,0.0,0.13157894736842105,21.039731166305476,334147.36842105264,0.868421052631579,-64.42105263157895,0.005744148,78.96026883369454,8686,23170.22503900528,0.17189746,22.394736842105264,1349908,0.005588927
-38.224455593820736,0.0059342957,79.49005666154213,81.725,0.0,0.2,18.86142701716551,334745.6,0.8,-66.3,0.006207419,81.13857298283449,8726,23282.767721652985,0.1637857,22.25,1359996,0.0059342957
-36.108558837317645,0.0041819396,79.77249555219402,82.02702702702703,0.0,0.1891891891891892,20.521538187881113,335982.7027027027,0.8108108108108109,-65.21621621621621,0.004902642,79.4784618121189,8763,23387.816570997238,0.17763533,21.945945945945947,1369846,0.0041819396
-37.29649125199966,0.005631775,80.26516826825531,82.57894736842105,0.0,0.21052631578947367,20.50397939141048,338243.36842105264,0.7894736842105263,-65.6842105263158,0.0056955293,79.49602060858952,8801,23493.440760850906,0.18488428,21.42105263157895,1379886,0.005631775
-37.06719135058824,0.0026945628,80.08545523649245,82.38461538461539,0.0,0.2564102564102564,20.029803809090847,337447.3846153846,0.7435897435897436,-65.87179487179488,0.0018320102,79.97019619090918,8840,23598.023631572723,0.1710674,21.615384615384617,1389838,0.0026945628
-36.631597739677076,0.0055350508,79.72372414488896,81.97435897435898,0.0,0.15384615384615385,20.366936154286083,335766.9743589744,0.8461538461538461,-65.25641025641026,0.006130612,79.63306384571393,8879,23703.395033836365,0.18458286,22.0,1399972,0.0055350508
-37.088322329302606,0.0050110472,79.42373999595571,81.63157894736842,0.0,0.2631578947368421,20.266187731805445,334362.94736842107,0.7368421052631579,-65.07894736842105,0.005958801,79.73381226819455,8917,23813.155613660812,0.15726297,22.31578947368421,1409807,0.0050110472
-36.508487869350894,0.004290087,79.70274767301075,81.97368421052632,0.0,0.15789473684210525,20.74210441518836,335764.2105263158,0.8421052631578947,-64.97368421052632,0.004535804,79.25789558481165,8955,23920.006503105164,0.16523938,22.026315789473685,1419884,0.004290087
-37.30722906545093,0.004747583,79.6239513797363,81.84615384615384,0.0,0.3076923076923077,19.519065762102567,335241.8461538461,0.6923076923076923,-65.8974358974359,0.0045658373,80.48093423789743,8994,24027.962407827377,0.16249385,22.102564102564102,1429958,0.004747583
-36.68426950728357,0.0056051025,80.15803377318112,82.42105263157895,0.0,0.13157894736842105,21.31642399989845,337596.63157894736,0.868421052631579,-64.86842105263158,0.0071383035,78.68357600010157,9032,24132.948500156403,0.14563626,21.526315789473685,1439992,0.0056051025
-36.92666490952473,0.005519623,79.62600770479548,81.86842105263158,0.0,0.21052631578947367,19.74362620775839,335333.05263157893,0.7894736842105263,-65.71052631578948,0.006287705,80.25637379224159,9070,24239.55351805687,0.14540482,22.105263157894736,1449942,0.005519623
-37.60466903792211,0.004831851,79.67067924197298,81.89473684210526,0.0,0.18421052631578946,19.184420577233777,335440.84210526315,0.8157894736842105,-66.1842105263158,0.0063360343,80.81557942276622,9108,24346.16837620735,0.15071414,22.05263157894737,1459835,0.004831851
-36.56253711313731,0.0052292254,79.82217776692214,82.07894736842105,0.0,0.07894736842105263,19.820927686579008,336195.36842105264,0.9210526315789473,-65.78947368421052,0.005785923,80.17907231342099,9146,24451.770851373672,0.1440428,21.894736842105264,1469992,0.0052292254
-36.5684278768249,0.0070278994,79.2434689252465,81.45945945945945,0.0,0.16216216216216217,20.23462927890838,333657.9459459459,0.8378378378378378,-64.97297297297297,0.007007042,79.76537072109163,9183,24559.364394664764,0.15513508,22.513513513513512,1479916,0.0070278994
-36.71115944243819,0.004826999,79.72371835407932,81.97368421052632,0.0,0.15789473684210525,20.125320277160387,335764.2105263158,0.8421052631578947,-65.47368421052632,0.0055817324,79.87467972283962,9221,24663.2418487072,0.15068395,22.0,1489955,0.004826999
-35.63738527862808,0.0041594147,78.6137780181485,80.80555555555556,0.0,0.1111111111111111,21.189236753760948,330979.55555555556,0.8888888888888888,-63.69444444444444,0.0051876833,78.81076324623906,9257,24769.835542678833,0.14363852,23.194444444444443,1499831,0.0041594147
-37.317288704578246,0.0040170685,80.14535672445632,82.44736842105263,0.0,0.10526315789473684,19.866675683437858,337704.4210526316,0.8947368421052632,-66.05263157894737,0.0063931574,80.13332431656214,9295,24876.195780038834,0.14979017,21.55263157894737,1509799,0.0040170685
-36.03626240856623,0.0058027892,78.99745205645026,81.21621621621621,0.0,0.16216216216216217,20.72315530044017,332661.6216216216,0.8378378378378378,-64.37837837837837,0.006257934,79.27684469955985,9332,24982.468802452087,0.14525393,22.783783783783782,1519796,0.0058027892
-36.580094481514365,0.0053153215,79.41677751024352,81.66666666666667,0.0,0.15384615384615385,21.078026587248303,334506.6666666667,0.8461538461538461,-64.46153846153847,0.0055349483,78.92197341275171,9371,25093.02917075157,0.13538568,22.333333333333332,1529975,0.0053153215
-37.867267794181465,0.0051734163,79.93931707005585,82.2051282051282,0.0,0.28205128205128205,19.866551619774942,336712.2051282051,0.717948717948718,-65.8974358974359,0.0071452665,80.13344838022506,9410,25199.011845111847,0.14928028,21.76923076923077,1539912,0.0051734163
-36.433458377656905,0.006616378,79.44989079053263,81.65789473684211,0.0,0.18421052631578946,21.15882981618572,334470.7368421053,0.8157894736842105,-64.39473684210526,0.007660212,78.84117018381427,9448,25303.3271753788,0.14615947,22.289473684210527,1549927,0.006616378
-37.414929616519025,0.006796408,79.6072191791479,81.87179487179488,0.0,0.2564102564102564,20.283508335052222,335346.8717948718,0.7435897435897436,-65.25641025641026,0.006893129,79.71649166494778,9487,25410.780487298965,0.13817187,22.128205128205128,1559972,0.006796408
-36.84558030900421,0.004858734,79.85075174773807,82.13157894736842,0.0,0.34210526315789475,21.073626527088198,336410.94736842107,0.6578947368421053,-64.84210526315789,0.0049215774,78.92637347291179,9525,25517.10841035843,0.14804925,21.86842105263158,1569741,0.004858734
-36.76352067788702,0.0054247133,79.91499561635838,82.17948717948718,0.0,0.3076923076923077,20.70382775582934,336607.1794871795,0.6923076923076923,-65.15384615384616,0.0072616,79.29617224417063,9564,25622.96119952202,0.14455694,21.794871794871796,1579793,0.0054247133
-36.84026940221442,0.005023244,79.4460698140966,81.675,0.0,0.275,21.01920614991757,334540.8,0.725,-64.525,0.0061635696,78.98079385008242,9604,25727.29826116562,0.14978884,22.3,1589974,0.005023244
-36.69101987177183,0.0057417215,79.07838234438248,81.28205128205128,0.0,0.3076923076923077,19.984282714392453,332931.28205128206,0.6923076923076923,-65.05128205128206,0.0063703177,80.01571728560751,9643,25835.589777708054,0.15526421,22.692307692307693,1599896,0.0057417215
-36.045784449400614,0.004655562,79.91129110554152,82.15384615384616,0.0,0.5897435897435898,21.487237820565007,336502.1538461539,0.41025641025641024,-64.48717948717949,0.006276706,78.51276217943499,9682,25942.5928273201,0.15420502,21.794871794871796,1609755,0.004655562
-35.55330106630334,0.0058904747,80.10681307722665,82.325,0.0,0.6,22.2079551320699,337203.2,0.4,-64.025,0.0058892593,77.79204486793012,9722,26051.75116300583,0.14480588,21.575,1619984,0.0058904747
-37.37824016660381,0.0042049056,80.08790451956624,82.36585365853658,0.0,0.5853658536585366,20.94949175932019,337370.53658536583,0.4146341463414634,-65.14634146341463,0.004302231,79.05050824067982,9763,26161.745241642,0.16341904,21.609756097560975,1629962,0.0042049056
-35.65641198524835,0.00451577,79.03448782801794,81.25641025641026,0.0,0.5897435897435898,21.220750814219816,332826.25641025644,0.41025641025641024,-64.05128205128206,0.0056384346,78.77924918578019,9802,26271.48406648636,0.15531668,22.743589743589745,1639912,0.00451577
-36.5734588876217,0.004913721,79.53254524831954,81.76923076923077,0.0,0.5128205128205128,21.16625849460904,334926.76923076925,0.48717948717948717,-64.48717948717949,0.005296921,78.83374150539096,9841,26381.182675600052,0.1558449,22.205128205128204,1649751,0.004913721
-36.478079582665195,0.0049120462,79.72814302477771,82.0,0.0,0.475,21.127073348460904,335872.0,0.525,-64.675,0.0070784125,78.87292665153909,9881,26484.01092171669,0.16458173,22.0,1659832,0.0049120462
-37.179788477117015,0.0057721296,79.66539901654093,81.85,0.0,0.475,20.33529652918603,335257.6,0.525,-65.225,0.006794609,79.66470347081398,9921,26594.048076868057,0.15472247,22.05,1669796,0.0057721296
-35.787092647781186,0.0059787254,78.88564251300065,81.09756097560975,0.0,0.5365853658536586,21.419418179683312,332175.60975609755,0.4634146341463415,-63.73170731707317,0.0061861444,78.58058182031668,9962,26705.402714014053,0.14807306,22.902439024390244,1679966,0.0059787254
-36.86164072796643,0.0049885986,79.60395753608417,81.825,0.0,0.525,21.667680385625204,335155.2,0.475,-64.1,0.006389948,78.3323196143748,10002,26818.04364156723,0.15198305,22.125,1689885,0.0049885986
-37.16243197772971,0.005259491,79.6574369380332,81.925,0.0,0.45,20.958028638222967,335564.8,0.55,-64.725,0.0059872805,79.04197136177706,10042,26927.08059334755,0.15887085,22.075,1699761,0.005259491
-36.06733131743393,0.0045021223,79.41420539464922,81.64102564102564,0.0,0.38461538461538464,22.285207994604228,334401.641025641,0.6153846153846154,-63.43589743589744,0.006670359,77.71479200539578,10081,27033.82918071747,0.14930211,22.333333333333332,1709839,0.0045021223
-37.71047736412226,0.0056714704,79.79608244500365,82.07317073170732,0.0,0.3170731707317073,20.05705870064572,336171.7073170732,0.6829268292682927,-65.60975609756098,0.0060289367,79.94294129935429,10122,27140.489300727844,0.14827777,21.926829268292682,1719985,0.0056714704
-38.051914848675914,0.0066937623,80.51788700571177,82.82926829268293,0.0,0.3902439024390244,20.374016124232526,339268.68292682926,0.6097560975609756,-65.97560975609755,0.006235232,79.62598387576746,10163,27251.193398952484,0.14687368,21.146341463414632,1729860,0.0066937623
-35.86015234685044,0.0063892053,79.49055792653444,81.74358974358974,0.0,0.2564102564102564,22.15988957663163,334821.74358974356,0.7435897435897436,-63.61538461538461,0.0075926804,77.84011042336837,10202,27357.697216272354,0.15081045,22.256410256410255,1739961,0.0063892053
-37.56408362479306,0.004887441,79.98348388298172,82.23076923076923,0.0,0.20512820512820512,20.607511991310062,336817.23076923075,0.7948717948717948,-65.33333333333333,0.0067533706,79.39248800868992,10241,27465.231459140778,0.14022215,21.71794871794872,1749741,0.004887441
-36.56148738230512,0.0053726626,79.36588603161192,81.58974358974359,0.0,0.1282051282051282,21.760581025971202,334191.58974358975,0.8717948717948718,-63.84615384615385,0.007071521,78.23941897402878,10280,27569.695759534836,0.15268075,22.384615384615383,1759969,0.0053726626
-35.89600751082311,0.0046978975,79.48394165620074,81.73684210526316,0.0,0.18421052631578946,21.673325438103383,334794.1052631579,0.8157894736842105,-64.02631578947368,0.004925045,78.32667456189662,10318,27678.322350502014,0.14266405,22.263157894736842,1769859,0.0046978975
-35.8642259792255,0.004475424,79.27063302248597,81.48648648648648,0.0,0.08108108108108109,21.515414062770567,333768.64864864864,0.918918918918919,-63.972972972972975,0.006398422,78.48458593722945,10355,27783.656433582306,0.1538193,22.486486486486488,1779760,0.004475424
-35.92193610035159,0.0036846283,78.82225004311212,81.02631578947368,0.0,0.23684210526315788,21.838574102726202,331883.7894736842,0.7631578947368421,-63.3421052631579,0.005442439,78.1614258972738,10393,27891.748688220978,0.14558747,22.973684210526315,1789802,0.0036846283
-35.52165220324808,0.004690767,79.38415482085757,81.63157894736842,0.0,0.07894736842105263,22.103971512215914,334362.94736842107,0.9210526315789473,-63.60526315789474,0.0047006584,77.89602848778411,10431,27997.352395772934,0.15567729,22.36842105263158,1799999,0.004690767
-35.782236716167,0.005123764,79.39991258912386,81.64864864864865,0.0,0.05405405405405406,22.279956962507747,334432.86486486485,0.9459459459459459,-63.45945945945946,0.0050071036,77.72004303749226,10468,28102.54003739357,0.15019807,22.35135135135135,1809927,0.005123764
-36.35170283167433,0.005716061,79.22496691266053,81.45945945945945,0.0,0.02702702702702703,21.935914370074276,333657.9459459459,0.972972972972973,-63.5945945945946,0.008449971,78.06408562992571,10505,28207.03226852417,0.16002814,22.54054054054054,1819796,0.005716061
-37.50437186587923,0.0041048555,79.58251754093789,81.825,0.0,0.225,20.56369657013562,335155.2,0.775,-65.025,0.0050556436,79.43630342986441,10545,28314.62610912323,0.15152544,22.15,1829851,0.0041048555
-36.042170540161756,0.004911461,79.31742165420013,81.53846153846153,0.0,0.1794871794871795,21.733865295443636,333981.53846153844,0.8205128205128205,-63.82051282051282,0.006310435,78.26613470455636,10584,28422.660724163055,0.15122727,22.435897435897434,1839916,0.004911461
-37.44053889796776,0.004819263,80.43357193498511,82.73684210526316,0.0,0.13157894736842105,20.87378315698298,338890.1052631579,0.868421052631579,-65.5,0.0059230844,79.12621684301702,10622,28530.32347226143,0.14911899,21.236842105263158,1849732,0.004819263
-37.18689605310431,0.0052884254,79.89475567749649,82.17948717948718,0.0,0.20512820512820512,20.804203569231543,336607.1794871795,0.7948717948717948,-65.1025641025641,0.008831113,79.19579643076848,10661,28632.248700141907,0.1498114,21.82051282051282,1859801,0.0052884254
-37.25793617830505,0.0053134947,79.32393437165558,81.56410256410257,0.0,0.05128205128205128,20.252617367868204,334086.5641025641,0.9487179487179487,-65.05128205128206,0.0059707514,79.74738263213179,10700,28734.526616334915,0.14327848,22.435897435897434,1869942,0.0053134947
-36.16523634201475,0.0046434966,79.60006241545304,81.84210526315789,0.0,0.15789473684210525,21.843693875603474,335225.2631578947,0.8421052631578947,-63.973684210526315,0.00539235,78.15630612439652,10738,28840.369211912155,0.1537476,22.13157894736842,1879988,0.0046434966
-37.10205207550973,0.008820434,79.96052142530729,82.2051282051282,0.0,0.10256410256410256,21.75942646412041,336712.2051282051,0.8974358974358975,-64.3076923076923,0.007271089,78.24057353587958,10777,28948.13633775711,0.14665042,21.743589743589745,1889926,0.008820434
-37.05412218004421,0.005217514,79.46563530741608,81.71794871794872,0.0,0.15384615384615385,21.05635133102091,334716.71794871794,0.8461538461538461,-64.53846153846153,0.0075928285,78.9436486689791,10816,29053.799623012543,0.14929043,22.28205128205128,1899946,0.005217514
-36.55777178603253,0.0055928896,79.25025594340272,81.48648648648648,0.0,0.16216216216216217,21.038895166911583,333768.64864864864,0.8378378378378378,-64.37837837837837,0.0066613113,78.96110483308843,10853,29160.95454764366,0.13762747,22.513513513513512,1909771,0.0055928896
-36.42178591363986,0.0036970153,80.3051607903115,82.57894736842105,0.0,0.18421052631578946,21.371507810699917,338243.36842105264,0.8157894736842105,-64.94736842105263,0.0062125847,78.62849218930006,10891,29266.426692962646,0.1464049,21.36842105263158,1919771,0.0036970153
-36.09424097187241,0.0054496224,79.52185777183138,81.73684210526316,0.0,0.18421052631578946,22.02621034024452,334794.1052631579,0.8157894736842105,-63.71052631578947,0.0059327898,77.97378965975548,10929,29370.853259325027,0.15181093,22.210526315789473,1929737,0.0054496224
-36.45176443310569,0.004451012,79.60892582322136,81.87179487179488,0.0,0.23076923076923078,21.447269662179036,335346.8717948718,0.7692307692307693,-64.3076923076923,0.0052991007,78.55273033782098,10968,29474.802559375763,0.14525607,22.128205128205128,1939987,0.004451012
-36.91224454269531,0.0051741623,79.74787774068345,82.0,0.0,0.358974358974359,20.508783716107708,335872.0,0.6410256410256411,-65.2051282051282,0.0055573527,79.49121628389229,11007,29580.93777370453,0.14570844,21.974358974358974,1949918,0.0051741623
-36.21249172220595,0.0035879058,79.89006138206348,82.15384615384616,0.0,0.3076923076923077,22.306311216780916,336502.1538461539,0.6923076923076923,-63.84615384615385,0.0063814376,77.69368878321909,11046,29688.80059194565,0.16190949,21.82051282051282,1959993,0.0035879058
-38.04496000954202,0.005090003,79.00258018669243,81.2,0.0,0.3,20.23624753836039,332595.2,0.7,-64.8,0.0066761323,79.76375246163961,11086,29800.962940216064,0.1456786,22.775,1969797,0.005090003
-37.69829953815782,0.0036153472,79.88310857432508,82.125,0.0,0.325,21.11167688028672,336384.0,0.675,-64.85,0.0049944627,78.88832311971328,11126,29910.42538332939,0.13765898,21.825,1979839,0.0036153472
-37.26974172061592,0.0072743758,79.48951180545309,81.725,0.0,0.275,20.302320382834196,334745.6,0.725,-65.2,0.0071464996,79.69767961716579,11166,30019.349187135696,0.13702598,22.25,1989839,0.0072743758
-37.11057154125587,0.006577457,79.93792052978071,82.2051282051282,0.0,0.23076923076923078,20.724169905239567,336712.2051282051,0.7692307692307693,-65.17948717948718,0.0065172333,79.27583009476044,11205,30125.209199666977,0.12892175,21.76923076923077,1999855,0.006577457
-37.931077853958,0.0033498574,79.48341525480203,81.675,0.0,0.275,20.723921871017616,334540.8,0.725,-64.8,0.0048913793,79.27607812898238,11245,30236.986643075943,0.12966146,22.25,2009924,0.0033498574
-36.97415267730507,0.0037741456,79.35170146526222,81.51282051282051,0.0,0.23076923076923078,21.326688548703434,333876.5128205128,0.7692307692307693,-64.15384615384616,0.0052965707,78.67331145129657,11284,30346.795157432556,0.13073085,22.384615384615383,2019953,0.0037741456
-36.07039112686486,0.003143335,79.44925999021335,81.65789473684211,0.0,0.15789473684210525,21.897950615876326,334470.7368421053,0.8421052631578947,-63.81578947368421,0.003056985,78.10204938412369,11322,30451.25040125847,0.13902238,22.289473684210527,2029924,0.003143335
-36.51256714968947,0.0067569045,79.11490223246214,81.34210526315789,0.0,0.18421052631578946,21.339786111823788,333177.2631578947,0.8157894736842105,-64.02631578947368,0.007089113,78.66021388817623,11360,30558.048945903778,0.13249794,22.657894736842106,2039940,0.0067569045
-36.64236905171355,0.0042720735,79.98660260929832,82.25641025641026,0.0,0.3076923076923077,21.392353925351156,336922.25641025644,0.6923076923076923,-64.66666666666667,0.0073170485,78.60764607464883,11399,30665.885850667953,0.12525706,21.71794871794872,2049903,0.0042720735
-36.494509471844005,0.006492299,79.32775734821901,81.52631578947368,0.0,0.13157894736842105,20.126043432842174,333931.7894736842,0.868421052631579,-65.13157894736842,0.006260495,79.87395656715782,11437,30767.210723400116,0.13113548,22.42105263157895,2059820,0.006492299
-37.600339638031386,0.0058292863,80.0355073547446,82.3076923076923,0.0,0.10256410256410256,20.103876913033055,337132.3076923077,0.8974358974358975,-65.76923076923077,0.0070028338,79.89612308696694,11476,30870.67459130287,0.12051206,21.666666666666668,2069763,0.0058292863
-37.976628968401506,0.004812358,80.26266106244054,82.575,0.0,0.25,20.347498922681698,338227.2,0.75,-65.8,0.006051203,79.6525010773183,11516,30978.27497982979,0.12552316,21.425,2079794,0.004812358
-36.67580105799766,0.005694366,79.27346156337933,81.51282051282051,0.0,0.20512820512820512,21.27205471452811,333876.5128205128,0.7948717948717948,-64.2051282051282,0.008145781,78.72794528547186,11555,31086.279812574387,0.124707736,22.487179487179485,2089790,0.005694366
-35.84158307337231,0.005861108,78.67320011545027,80.86842105263158,0.0,0.21052631578947367,20.66417281405787,331237.05263157893,0.7894736842105263,-64.15789473684211,0.0066800797,79.33582718594212,11593,31193.59851050377,0.12171145,23.13157894736842,2099943,0.005861108
-36.243853323470866,0.003963019,79.37536335084991,81.57894736842105,0.0,0.18421052631578946,20.93280595554948,334147.36842105264,0.8157894736842105,-64.5,0.005684219,79.06719404445053,11631,31297.060891389847,0.12355745,22.36842105263158,2109939,0.003963019
-35.95690977930309,0.0047259214,79.53106706917609,81.78947368421052,0.0,0.15789473684210525,21.36434038347274,335009.6842105263,0.8421052631578947,-64.34210526315789,0.005670314,78.63565961652724,11669,31401.9191031456,0.121447094,22.210526315789473,2119900,0.0047259214
-35.79901808531557,0.0058890306,79.52673025922654,81.76315789473684,0.0,0.3157894736842105,21.551075172600004,334901.8947368421,0.6842105263157895,-64.13157894736842,0.007175803,78.44892482739999,11707,31507.501586675644,0.13076714,22.210526315789473,2129825,0.0058890306
-36.17032559170588,0.0048470246,79.30588783187663,81.52631578947368,0.0,0.13157894736842105,21.63826609901233,333931.7894736842,0.868421052631579,-63.89473684210526,0.005493769,78.36173390098766,11745,31614.71687436104,0.12217229,22.44736842105263,2139896,0.0048470246
-35.28196257743891,0.006184607,79.01747646477574,81.21621621621621,0.0,0.13513513513513514,21.896061749461627,332661.6216216216,0.8648648648648649,-63.432432432432435,0.008127145,78.10393825053836,11782,31721.567876815796,0.1327259,22.756756756756758,2149890,0.006184607
-36.52561711897637,0.005602201,79.44239430589782,81.6923076923077,0.0,0.2564102564102564,20.917485068602947,334611.6923076923,0.7435897435897436,-64.61538461538461,0.006427691,79.08251493139703,11821,31830.46850657463,0.12119414,22.307692307692307,2159863,0.005602201
-37.15895164814045,0.006025305,79.19857408143785,81.41025641025641,0.0,0.15384615384615385,19.764758157417653,333456.41025641025,0.8461538461538461,-65.3076923076923,0.008540882,80.23524184258235,11860,31937.17623257637,0.13843375,22.564102564102566,2169899,0.006025305
-38.10435310342147,0.005547017,79.88397953465429,82.125,0.0,0.25,19.753901016488026,336384.0,0.75,-65.925,0.005600443,80.24609898351198,11900,32042.261768102646,0.13534898,21.825,2179827,0.005547017
-35.86714676294705,0.0064714598,79.69827209257687,81.94594594594595,0.0,0.16216216216216217,22.310913157479593,335650.5945945946,0.8378378378378378,-63.7027027027027,0.006699411,77.68908684252038,11937,32144.303970575333,0.1364573,22.027027027027028,2189722,0.0064714598
-37.74979021667885,0.0058268504,80.21958226851851,82.48780487804878,0.0,0.34146341463414637,20.468475870076954,337870.0487804878,0.6585365853658537,-65.60975609756098,0.006587114,79.53152412992307,11978,32252.79177427292,0.1325476,21.463414634146343,2199887,0.0058268504
-37.162323601732616,0.006512387,80.12643896831419,82.38461538461539,0.0,0.3076923076923077,21.850707872387755,337447.3846153846,0.6923076923076923,-64.43589743589743,0.0063513783,78.14929212761223,12017,32357.334037542343,0.13416274,21.564102564102566,2209760,0.006512387
-35.57745227628817,0.00592131,79.1128112874429,81.3157894736842,0.0,0.21052631578947367,22.0885572994635,333069.4736842105,0.7894736842105263,-63.3421052631579,0.0067353286,77.91144270053648,12055,32461.807294130325,0.14484836,22.657894736842106,2219795,0.00592131
