AttNC,TimestepsSoFar,meankl,Fce,optimgain,EpisodesSoFar,MtR,AttC,TtR,entropy,TimeElapsed,surrgain,entloss
0.975609756097561,2759875,0.006440075,0.15034146341463414,0.004133116,12718,21.66652650491259,0.024390243902439025,37.58536585365854,-0.014386177,23230.535627126694,0.004133116,0.0
0.8666666666666667,2769821,0.0047035743,0.13865696124368895,0.0042761764,12763,18.90006178131292,0.13333333333333333,32.68888888888889,-0.042328015,23311.268879652023,0.0042761764,0.0
0.9523809523809523,2779969,0.006402956,0.1522591512795594,0.0038970688,12805,21.134108643265044,0.047619047619047616,37.54761904761905,-0.047561772,23400.404189825058,0.0038970688,0.0
0.9512195121951219,2789925,0.0064428756,0.15374484564249502,0.0035824263,12846,21.677498817525038,0.04878048780487805,37.53658536585366,-0.03888273,23479.89307332039,0.0035824263,0.0
0.9302325581395349,2799970,0.005450601,0.13521382830179593,0.0038925873,12889,18.706823780861157,0.06976744186046512,32.83720930232558,-0.06467027,23563.10069990158,0.0038925873,0.0
1.0,2809970,0.005501935,0.1454,0.004290506,12929,20.609856991581818,0.0,36.35,-0.053333167,23640.870745658875,0.004290506,0.0
1.0,2819970,0.0074167894,0.1466,0.0042566354,12969,20.529644753143813,0.0,36.65,-0.07558539,23716.419544935226,0.0042566354,0.0
0.975609756097561,2829989,0.0077223084,0.1439332477535302,0.0037515084,13010,20.012371658194112,0.024390243902439025,35.390243902439025,-0.100376315,23802.02221083641,0.0037515084,0.0
0.9512195121951219,2839771,0.006270403,0.16784264358772616,0.0054277414,13051,19.871921219460337,0.04878048780487805,34.853658536585364,-0.05214932,23887.998972415924,0.0054277414,0.0
0.8085106382978723,2849826,0.0061029154,0.14758164034146698,0.0029412482,13098,19.095823852888607,0.19148936170212766,32.97872340425532,-0.026460705,23976.15224313736,0.0029412482,0.0
0.975609756097561,2859915,0.0072713136,0.14783228281721017,0.004631146,13139,20.907466279635415,0.024390243902439025,36.5609756097561,0.022050858,24052.94349193573,0.004631146,0.0
0.9523809523809523,2869917,0.0067978585,0.13838095238095235,0.005096236,13181,19.90829444640056,0.047619047619047616,34.595238095238095,0.019382456,24138.008308649063,0.005096236,0.0
0.9523809523809523,2879919,0.0056963423,0.1456190476190476,0.0033995635,13223,20.578276956378424,0.047619047619047616,36.404761904761905,0.026336454,24219.73261141777,0.0033995635,0.0
0.9523809523809523,2889921,0.006982815,0.13628571428571432,0.0043544173,13265,19.527524713438357,0.047619047619047616,34.07142857142857,0.024438921,24297.34970831871,0.0043544173,0.0
0.8837209302325582,2899854,0.008677849,0.14204060765455775,0.0060372152,13308,18.69709009150509,0.11627906976744186,33.27906976744186,0.008725166,24385.022698402405,0.0060372152,0.0
0.975609756097561,2909949,0.0066660843,0.13868035943517332,0.0047022803,13349,19.408308496298645,0.024390243902439025,34.073170731707314,0.011438236,24472.137813806534,0.0047022803,0.0
0.8863636363636364,2919974,0.007902894,0.13084225172283234,0.0053310203,13393,18.205095306350955,0.11363636363636363,31.795454545454547,-0.005305052,24560.163067817688,0.0053310203,0.0
0.8863636363636364,2929989,0.005638738,0.1512625038831935,0.0037206726,13437,19.695381362345064,0.11363636363636363,34.31818181818182,0.0141177615,24638.740040540695,0.0037206726,0.0
0.9512195121951219,2939873,0.0062786792,0.15831307033142336,0.003772757,13478,21.69255228241706,0.04878048780487805,38.073170731707314,-0.008525669,24732.658326625824,0.003772757,0.0
0.975609756097561,2949874,0.0067899292,0.14878048780487807,0.005805432,13519,21.20985404084151,0.024390243902439025,37.19512195121951,0.021619724,24814.114451408386,0.005805432,0.0
0.975609756097561,2959875,0.007677254,0.14029268292682928,0.0037894128,13560,19.79485614351425,0.024390243902439025,35.073170731707314,-0.015332222,24893.540854930878,0.0037894128,0.0
0.9090909090909091,2969959,0.0058223777,0.14360432279787116,0.0040092254,13604,20.09432010274975,0.09090909090909091,34.38636363636363,-0.012594192,24980.052500486374,0.0040092254,0.0
0.9285714285714286,2979818,0.006515098,0.1417632482460069,0.002454809,13646,19.619722645327627,0.07142857142857142,34.142857142857146,0.0017361641,25076.32762479782,0.002454809,0.0
0.9302325581395349,2989859,0.0050783437,0.14156946929039957,0.0033468925,13689,19.895420412946738,0.06976744186046512,34.51162790697674,-0.0051402296,25146.314168930054,0.0033468925,0.0
0.9069767441860465,2999785,0.005771448,0.139895421060234,0.0046634916,13732,19.480248981890632,0.09302325581395349,33.25581395348837,0.007899333,25231.202797174454,0.0046634916,0.0
0.975609756097561,3009810,0.0045603104,0.14741463414634148,0.0033461724,13773,20.68507513689995,0.024390243902439025,36.41463414634146,-0.0058100224,25321.327756881714,0.0033461724,0.0
0.975609756097561,3019811,0.0060535353,0.1440975609756098,0.0032926665,13814,20.446724758317355,0.024390243902439025,36.02439024390244,-0.04302965,25398.021368265152,0.0032926665,0.0
1.0,3029811,0.004401425,0.14490000000000003,0.003609758,13854,20.54397091267197,0.0,36.225,-0.015353302,25478.014235973358,0.003609758,0.0
1.0,3039811,0.006529784,0.14390000000000003,0.0030873641,13894,20.47850016331349,0.0,35.975,0.013099788,25562.17542719841,0.0030873641,0.0
0.975609756097561,3049812,0.0043348586,0.1360975609756098,0.0030465652,13935,19.64961446411069,0.024390243902439025,34.02439024390244,0.024528503,25646.750346183777,0.0030465652,0.0
1.0,3059812,0.005203794,0.14150000000000001,0.0029240604,13975,20.122780818702488,0.0,35.375,0.041657954,25726.597594738007,0.0029240604,0.0
1.0,3069812,0.0060646217,0.13840000000000005,0.004409634,14015,19.71136267057075,0.0,34.6,0.063105375,25802.25198698044,0.004409634,0.0
