TimeElapsed,meankl,AttNC,Tbt,entropy,surrgain,entloss,MtR,TtR,MpbtN,Tmc,Ptt,TimestepsSoFar,MpbtA,optimgain,EpisodesSoFar,Tmt,AttC
6639.4047157764435,0.008506113,0.22580645161290322,326622.96774193546,0.39866406,0.006290086,0.0,-35.96808939820364,-173.46774193548387,72.40254216867282,24.258064516129032,77.62761423631652,129984,27.59745783132717,0.006290086,2839,79.74193548387096,2.774193548387097
6756.870940923691,0.006388383,1.441860465116279,321583.62790697673,0.3078793,0.002983615,0.0,-30.48489122040655,-154.1860465116279,65.36314852704716,25.488372093023255,76.48150466872644,139792,34.636851472952834,0.002983615,2882,78.51162790697674,1.558139534883721
6875.380259275436,0.006503861,2.4523809523809526,326119.61904761905,0.31545594,0.0032626856,0.0,-31.593483270464016,-159.5,66.71193696742182,24.38095238095238,77.51224289643993,149966,33.28806303257817,0.0032626856,2924,79.61904761904762,0.5476190476190477
6990.337018489838,0.0031651794,1.4761904761904763,322706.28571428574,0.33653763,0.001807352,0.0,-29.45107431817331,-151.35714285714286,63.94102164169173,25.214285714285715,76.73654195312182,159793,36.05897835830827,0.001807352,2966,78.78571428571429,1.5238095238095237
7107.730557441711,0.006613713,1.5813953488372092,318916.4651162791,0.3750565,0.003122584,0.0,-29.439503253168628,-146.72093023255815,62.83662942808951,26.13953488372093,75.87537681518778,169843,37.16337057191049,0.003122584,3009,77.86046511627907,1.4186046511627908
7239.966865062714,0.007419212,0.6538461538461539,324214.1538461539,0.31596357,0.0038901058,0.0,-32.047431092064286,-157.84615384615384,66.38309601903232,24.846153846153847,77.07977535495189,179977,33.616903980967685,0.0038901058,3061,79.15384615384616,2.3461538461538463
7354.785436153412,0.008470355,2.2325581395348837,317392.37209302327,0.36958364,0.0033715577,0.0,-29.372976215539545,-145.3953488372093,62.47339884271956,26.53488372093023,75.51291299286768,189954,37.526601157280446,0.0033715577,3104,77.48837209302326,0.7674418604651163
7471.357455730438,0.004400555,0.8936170212765957,318965.10638297873,0.34782088,0.0027163306,0.0,-28.73614515977638,-143.36170212765958,61.195377430685234,26.127659574468087,75.885802122276,199842,38.80462256931477,0.0027163306,3151,77.87234042553192,2.106382978723404
7584.878745555878,0.0043215496,1.6818181818181819,323118.54545454547,0.3492936,0.002927413,0.0,-30.041167643022984,-150.0681818181818,63.300123462040375,25.113636363636363,76.83121877439778,209927,36.699876537959625,0.002927413,3195,78.88636363636364,1.3181818181818181
7698.639114141464,0.004483305,1.4772727272727273,318184.7272727273,0.3480412,0.0025214548,0.0,-28.32633885789806,-141.54545454545453,60.719910217573585,26.318181818181817,75.70861516368649,219900,39.280089782426415,0.0025214548,3239,77.68181818181819,1.5227272727272727
7812.12234711647,0.004029414,1.5555555555555556,321308.44444444444,0.3557563,0.0022103414,0.0,-29.584880348575314,-144.86666666666667,61.38550033858298,25.555555555555557,76.41742002541011,229858,38.61449966141704,0.0022103414,3284,78.44444444444444,1.4444444444444444
7926.783762454987,0.004853007,1.3695652173913044,316905.73913043475,0.35427043,0.0019557541,0.0,-29.10102085269292,-142.69565217391303,61.441217599120996,26.652173913043477,75.40261923585517,239985,38.558782400879,0.0019557541,3330,77.3695652173913,1.6304347826086956
8039.090703248978,0.0043198373,1.4545454545454546,322560.0,0.3524453,0.0023355524,0.0,-28.830893562456097,-145.9090909090909,61.74502027497294,25.25,76.70639240229588,249985,38.25497972502705,0.0023355524,3374,78.75,1.5454545454545454
8150.770219802856,0.0065392572,1.6363636363636365,315392.0,0.3651784,0.0029602295,0.0,-27.795980990386116,-135.88636363636363,58.77319531808519,27.0,75.07174166559814,259910,41.22680468191481,0.0029602295,3418,77.0,1.3636363636363635
8269.747259378433,0.0056128795,0.9583333333333334,319232.0,0.33919057,0.0028897084,0.0,-29.410291650140355,-146.125,62.393428059063474,26.0625,75.94744739566877,269975,37.60657194093648,0.0028897084,3466,77.9375,2.0416666666666665
8387.52626824379,0.002199499,1.6,315209.9555555555,0.33844134,0.0010324402,0.0,-28.31446886001706,-140.46666666666667,60.739681534336796,27.044444444444444,75.02960921806022,279832,39.260318465663175,0.0010324402,3511,76.95555555555555,1.4
8505.907875061035,0.0051407167,1.5333333333333334,314390.7555555556,0.34947425,0.0027801155,0.0,-27.971022474635877,-138.4,60.0056745899186,27.244444444444444,74.84193170011697,289975,39.99432541008138,0.0027801155,3556,76.75555555555556,1.4666666666666666
8619.371272087097,0.0054795644,1.6,321217.4222222222,0.3270192,0.0024572941,0.0,-28.04878721039422,-137.33333333333334,58.35622968157072,25.555555555555557,76.41747676640186,299882,41.643770318429276,0.0024572941,3601,78.42222222222222,1.4
8733.277260065079,0.009625491,1.9111111111111112,313207.4666666667,0.39053786,0.0040958994,0.0,-26.663245912647007,-129.13333333333333,56.2663688731284,27.533333333333335,74.5735131861268,309919,43.733631126871586,0.0040958994,3646,76.46666666666667,1.0888888888888888
8861.55643749237,0.0077162986,0.5098039215686274,321656.4705882353,0.32406926,0.004420706,0.0,-29.378932693032187,-147.1764705882353,62.40152947270222,25.470588235294116,76.49808327652799,319962,37.59847052729778,0.004420706,3697,78.52941176470588,2.4901960784313726
8973.778488874435,0.007178008,1.8222222222222222,317212.44444444444,0.34196138,0.0038255188,0.0,-27.63259773107953,-131.86666666666667,56.72645751351744,26.555555555555557,75.48827260978872,329892,43.273542486482555,0.0038255188,3742,77.44444444444444,1.1777777777777778
9089.643862485886,0.0045785718,1.1521739130434783,316905.73913043475,0.33438388,0.0026416401,0.0,-27.668368537821294,-134.41304347826087,57.929325311283996,26.652173913043477,75.40328318822625,339940,42.07067468871601,0.0026416401,3788,77.3695652173913,1.8478260869565217
9207.696296930313,0.007169926,0.9361702127659575,316786.3829787234,0.3257156,0.0037281585,0.0,-27.83791877786776,-136.6595744680851,58.8607561515925,26.659574468085108,75.38804406081059,349984,41.1392438484075,0.0037281585,3835,77.34042553191489,2.0638297872340425
9323.141758203506,0.007677179,1.8888888888888888,317758.5777777778,0.3357685,0.003704549,0.0,-28.143202980798065,-136.73333333333332,58.70405884156123,26.42222222222222,75.61139656984409,359976,41.29594115843876,0.003704549,3880,77.57777777777778,1.1111111111111112
9436.76520371437,0.009994637,1.4666666666666666,314936.8888888889,0.3857039,0.0021004842,0.0,-27.148634653503485,-130.4,56.527022360597314,27.11111111111111,74.96856628220962,369893,43.472977639402686,0.0021004842,3925,76.88888888888889,1.5333333333333334
9558.412116289139,0.005078663,0.6326530612244898,320491.10204081633,0.39308307,0.0028502238,0.0,-28.742215026168736,-145.89795918367346,62.13981333975667,25.755102040816325,76.23316479648358,379931,37.860186660243315,0.0028502238,3974,78.24489795918367,2.36734693877551
9673.411636590958,0.0048818933,1.6888888888888889,317121.4222222222,0.35215312,0.0015014333,0.0,-26.838186489777662,-130.4,55.974082464642116,26.57777777777778,75.4676353723302,389800,44.02591753535788,0.0015014333,4019,77.42222222222222,1.3111111111111111
9786.584686994553,0.00797218,1.6666666666666667,320125.15555555554,0.35143247,0.0019608154,0.0,-27.37796512160614,-133.06666666666666,56.76609134013567,25.844444444444445,76.15120135111452,399872,43.23390865986433,0.0019608154,4064,78.15555555555555,1.3333333333333333
9902.743379592896,0.00849751,1.6956521739130435,312097.39130434784,0.3854017,0.0036130473,0.0,-26.96860986484767,-132.7173913043478,58.06633118417772,27.847826086956523,74.29265494595147,409998,41.93366881582228,0.0036130473,4110,76.19565217391305,1.3043478260869565
10021.940530776978,0.00695738,0.6956521739130435,318063.3043478261,0.35699642,0.0038795248,0.0,-27.817947343236106,-141.2608695652174,60.67447522785215,26.347826086956523,75.68011805453274,419804,39.32552477214783,0.0038795248,4156,77.65217391304348,2.3043478260869565
10132.416977405548,0.0099393,2.2954545454545454,315578.1818181818,0.34102353,0.0041068154,0.0,-26.302444578446963,-130.22727272727272,56.26726445298394,26.977272727272727,75.0986700515442,429857,43.73273554701606,0.0041068154,4200,77.04545454545455,0.7045454545454546
10247.64224410057,0.0046600685,1.4782608695652173,314323.47826086957,0.29693156,0.0019178955,0.0,-27.825077103362855,-135.06521739130434,58.589875819374456,27.282608695652176,74.81351542563566,439890,41.41012418062555,0.0019178955,4246,76.73913043478261,1.5217391304347827
10365.668897867203,0.009388248,1.9772727272727273,311389.0909090909,0.33239415,0.0038622727,0.0,-26.041682846353964,-126.0,55.21296480739861,27.977272727272727,74.15759860457528,449804,44.78703519260138,0.0038622727,4290,76.02272727272727,1.0227272727272727
10479.996117830276,0.006203761,1.326086956521739,313522.0869565217,0.33435068,0.0020409953,0.0,-26.163419980221573,-127.23913043478261,55.33011120276959,27.456521739130434,74.64612298312389,459775,44.66988879723039,0.0020409953,4336,76.54347826086956,1.673913043478261
10591.859797477722,0.006594558,1.4565217391304348,317261.9130434783,0.29732037,0.0015051371,0.0,-26.83920422464189,-133.82608695652175,57.55358851528689,26.565217391304348,75.4844395313229,469821,42.44641148471312,0.0015051371,4382,77.45652173913044,1.5434782608695652
10705.299886226654,0.007029433,2.5434782608695654,311830.26086956525,0.32038608,0.003501184,0.0,-25.870451110449093,-125.54347826086956,54.92067359751365,27.869565217391305,74.2600220288403,479957,45.07932640248635,0.003501184,4428,76.1304347826087,0.45652173913043476
10818.691934347153,0.0064798077,1.8043478260869565,318241.39130434784,0.3007924,0.0026296428,0.0,-26.815277706227434,-132.06521739130434,56.575033803778574,26.304347826086957,75.72367097386483,489808,43.42496619622142,0.0026296428,4474,77.69565217391305,1.1956521739130435
10931.04334950447,0.007158088,2.3191489361702127,314607.6595744681,0.32195213,0.0026057293,0.0,-25.6521890729206,-122.17021276595744,52.957652121825696,27.19148936170213,74.89430909555786,499883,47.04234787817429,0.0026057293,4521,76.80851063829788,0.6808510638297872
11048.213752746582,0.005009553,1.2708333333333333,313514.6666666667,0.27444685,0.0031356567,0.0,-27.34164208341649,-131.9375,57.49344555891002,27.458333333333332,74.64393155382892,509817,42.50655444108998,0.0031356567,4569,76.54166666666667,1.7291666666666667
11162.431913375854,0.008680817,2.217391304347826,309960.347826087,0.3086543,0.0038636546,0.0,-24.89275776248684,-118.82608695652173,52.33590423274712,28.369565217391305,73.80612190015722,519891,47.66409576725288,0.0038636546,4615,75.67391304347827,0.782608695652174
11276.12667131424,0.008010202,1.3777777777777778,312661.3333333333,0.30170658,0.0030278426,0.0,-26.430768670080877,-130.06666666666666,56.70514257563033,27.711111111111112,74.42009353479797,529869,43.29485742436967,0.0030278426,4660,76.33333333333333,1.6222222222222222
11390.3773291111,0.0060594757,1.297872340425532,309117.27659574465,0.26994494,0.0024902497,0.0,-25.787261256129504,-125.48936170212765,55.362162781842585,28.53191489361702,73.63997690733895,539913,44.63783721815742,0.0024902497,4707,75.46808510638297,1.702127659574468
11502.492236614227,0.0037810698,2.022222222222222,312479.2888888889,0.28364682,0.0014969442,0.0,-25.526772152787053,-125.06666666666666,54.60552416363977,27.733333333333334,74.3920277360796,549810,45.394475836360215,0.0014969442,4752,76.28888888888889,0.9777777777777777
11616.198006629944,0.0062802816,1.7608695652173914,314501.5652173913,0.27129734,0.0025938314,0.0,-25.504102653228987,-123.0,53.431470933373774,27.23913043478261,74.85505815070839,559800,46.568529066626226,0.0025938314,4798,76.78260869565217,1.2391304347826086
11729.981651544571,0.004627722,1.9574468085106382,312341.78723404254,0.26520783,0.0016326528,0.0,-25.22294329996409,-121.02127659574468,52.87743158410553,27.74468085106383,74.37610471766703,569939,47.12256841589447,0.0016326528,4845,76.25531914893617,1.0425531914893618
11846.399384021759,0.007198812,1.5319148936170213,312080.3404255319,0.28435224,0.0031069987,0.0,-25.567064182070176,-125.1063829787234,54.78342717829799,27.851063829787233,74.28893317431765,579923,45.216572821702016,0.0031069987,4892,76.19148936170212,1.4680851063829787
11959.893693447113,0.0068214014,1.673913043478261,311563.1304347826,0.25268188,0.0019863078,0.0,-26.261763839018375,-128.8695652173913,56.45507679975653,27.934782608695652,74.19646812296004,589828,43.54492320024347,0.0019863078,4938,76.06521739130434,1.326086956521739
12075.361167907715,0.0064196237,2.2,313571.55555555556,0.23994417,0.0023017966,0.0,-25.506410358495724,-124.73333333333333,54.28711544008242,27.444444444444443,74.65524883617464,599836,45.71288455991758,0.0023017966,4983,76.55555555555556,0.8
12189.848204612732,0.006755762,2.4444444444444446,314299.73333333334,0.25713345,0.001978194,0.0,-25.744322998177946,-125.53333333333333,54.50240904495162,27.266666666666666,74.82262248439393,609914,45.49759095504838,0.001978194,5028,76.73333333333333,0.5555555555555556
12301.0608253479,0.0070261015,2.1739130434782608,316371.47826086957,0.24474165,0.0027603984,0.0,-26.423199840782797,-129.65217391304347,55.934399884971775,26.76086956521739,75.2962419917234,619928,44.065600115028225,0.0027603984,5074,77.23913043478261,0.8260869565217391
12413.47822546959,0.007812849,2.5434782608695654,312631.652173913,0.26842895,0.003632313,0.0,-25.774329198036618,-126.26086956521739,55.088792675323745,27.695652173913043,74.42930848260063,629960,44.911207324676255,0.003632313,5120,76.32608695652173,0.45652173913043476
12529.27074766159,0.0060223653,2.4130434782608696,306843.82608695654,0.28085384,0.0016097499,0.0,-24.705292089906315,-117.78260869565217,52.43449912342261,29.08695652173913,73.12101393532352,639953,47.56550087657738,0.0016097499,5166,74.91304347826087,0.5869565217391305
12642.607649326324,0.007936723,2.234042553191489,310773.10638297873,0.2850061,0.0027260925,0.0,-24.96062402691678,-119.29787234042553,52.38848600008995,28.170212765957448,73.99096785489499,649932,47.61151399991005,0.0027260925,5213,75.87234042553192,0.7659574468085106
12756.157383918762,0.0067281798,1.872340425531915,316089.1914893617,0.2400826,0.003139099,0.0,-27.459209974504056,-132.70212765957447,57.075840265103125,26.829787234042552,75.23173173693395,659870,42.92415973489687,0.003139099,5260,77.17021276595744,1.127659574468085
12868.130375623703,0.008850896,2.1956521739130435,309960.347826087,0.28151745,0.004024989,0.0,-24.738080531386665,-120.45652173913044,53.029901678612504,28.32608695652174,73.83277414648387,669986,46.970098321387496,0.004024989,5306,75.67391304347827,0.8043478260869565
12982.436383962631,0.00750907,1.446808510638298,316524.93617021275,0.22716223,0.0019652436,0.0,-27.07547771979608,-133.0212765957447,57.31170678565757,26.72340425531915,75.33090734277485,679821,42.68829321434244,0.0019652436,5353,77.27659574468085,1.553191489361702
13094.340871810913,0.008063336,2.5319148936170213,312864.6808510638,0.25642416,0.0027366537,0.0,-25.43524184856397,-121.14893617021276,52.76502949574082,27.659574468085108,74.46886460676137,689878,47.23497050425918,0.0027366537,5400,76.38297872340425,0.46808510638297873
13207.363180160522,0.0105147315,1.9361702127659575,312864.6808510638,0.28458068,0.0036087707,0.0,-26.102881661717785,-122.87234042553192,53.59095784277655,27.680851063829788,74.45653034077894,699831,46.409042157223446,0.0036087707,5447,76.38297872340425,1.0638297872340425
13321.358025312424,0.006084035,1.574468085106383,310163.06382978725,0.25330415,0.001395176,0.0,-25.492692601740718,-121.7872340425532,53.59556317733126,28.27659574468085,73.87905760562928,709882,46.40443682266874,0.001395176,5494,75.72340425531915,1.425531914893617
13432.424998283386,0.0067562996,2.234042553191489,311818.89361702127,0.26006803,0.0022755128,0.0,-25.209196380107976,-121.14893617021276,53.01331326501274,27.872340425531913,74.25701675007163,719890,46.98668673498726,0.0022755128,5541,76.12765957446808,0.7659574468085106
13544.048872232437,0.0050631515,2.282608695652174,309337.04347826086,0.26344576,0.0012951966,0.0,-23.70389123304086,-115.04347826086956,50.787475487947304,28.5,73.67699081547829,729905,49.212524512052696,0.0012951966,5587,75.52173913043478,0.717391304347826
13656.932662248611,0.0064266953,1.875,314624.0,0.24243881,0.0024170105,0.0,-26.356344751989358,-125.875,54.57263395926947,27.1875,74.8977398897681,739867,45.42736604073054,0.0024170105,5635,76.8125,1.125
13769.117241382599,0.008072437,2.0638297872340425,312690.3829787234,0.24057244,0.0027918946,0.0,-24.455757458909485,-117.38297872340425,51.25561611652417,27.659574468085108,74.45704145638999,749951,48.74438388347583,0.0027918946,5682,76.34042553191489,0.9361702127659575
13882.766932487488,0.00913763,2.369565217391304,311028.8695652174,0.26116365,0.0044893,0.0,-24.987869331587355,-118.04347826086956,51.763713660526136,28.108695652173914,74.04799650088621,759960,48.236286339473864,0.0044893,5728,75.93478260869566,0.6304347826086957
13994.794791698456,0.008126476,1.8085106382978724,312341.78723404254,0.24937646,0.0023041097,0.0,-24.67432753493708,-117.06382978723404,51.186931512217136,27.78723404255319,74.35070795972952,769892,48.813068487782864,0.0023041097,5775,76.25531914893617,1.1914893617021276
14107.49963593483,0.007601396,2.0638297872340425,313213.27659574465,0.24303171,0.002134379,0.0,-25.510173321171965,-121.53191489361703,53.03592345924841,27.574468085106382,74.54749032140083,779901,46.96407654075159,0.002134379,5822,76.46808510638297,0.9361702127659575
14220.18783903122,0.008136039,2.311111111111111,311113.9555555555,0.2581536,0.003407672,0.0,-24.98094136561634,-120.6,52.82581585893506,28.044444444444444,74.09554557413102,789772,47.17418414106494,0.003407672,5867,75.95555555555555,0.6888888888888889
14331.585519075394,0.008601361,2.1914893617021276,310685.9574468085,0.24389732,0.0029599865,0.0,-24.584486398774622,-117.70212765957447,51.706271143115934,28.148936170212767,73.99858354575277,799904,48.29372885688407,0.0029599865,5914,75.85106382978724,0.8085106382978723
14441.972240924835,0.007995693,1.9148936170212767,313474.72340425535,0.2342905,0.0029701355,0.0,-25.892579737643054,-123.19148936170212,53.694584245301776,27.46808510638298,74.63698234902724,809805,46.30541575469822,0.0029701355,5961,76.53191489361703,1.0851063829787233
14552.51283621788,0.009138979,2.0638297872340425,309204.42553191487,0.22551118,0.0033952026,0.0,-24.58731575849237,-117.38297872340425,51.8231009752632,28.51063829787234,73.66113237731143,819859,48.1768990247368,0.0033952026,6008,75.48936170212765,0.9361702127659575
14665.355036973953,0.008618048,2.1458333333333335,306176.0,0.24344514,0.0021736755,0.0,-24.37359289546241,-117.0,52.18283369533312,29.270833333333332,72.95372108215915,829991,47.81716630466688,0.0021736755,6056,74.75,0.8541666666666666
14777.791701555252,0.0073763174,2.127659574468085,307635.74468085106,0.2052227,0.0030851767,0.0,-24.56946696352152,-118.2127659574468,52.46193408370049,28.93617021276596,73.27465676280804,839771,47.53806591629951,0.0030851767,6103,75.1063829787234,0.8723404255319149
14889.308969259262,0.008284806,2.5319148936170213,306764.25531914894,0.23757876,0.0032031392,0.0,-23.925523396889538,-112.72340425531915,50.181122595244894,29.19148936170213,73.0495555288232,849840,49.818877404755106,0.0032031392,6150,74.8936170212766,0.46808510638297873
15000.953887701035,0.008184954,2.204081632653061,310794.44897959183,0.24231458,0.0027556203,0.0,-24.601525613277452,-114.85714285714286,50.40931162292561,28.122448979591837,74.02456239117603,859989,49.59068837707439,0.0027556203,6199,75.87755102040816,0.7959183673469388
15112.498809576035,0.008847691,2.0,313254.95652173914,0.21183366,0.0033296673,0.0,-24.21907179197326,-117.65217391304348,51.229923619505506,27.565217391304348,74.55583256304124,869800,48.77007638049448,0.0033296673,6245,76.47826086956522,1.0
15226.275017023087,0.007871694,2.5833333333333335,306432.0,0.20822017,0.002029975,0.0,-24.60472957274362,-115.125,51.3828413715882,29.208333333333332,73.01437611815247,879994,48.617158628411794,0.002029975,6293,74.8125,0.4166666666666667
15339.359663248062,0.0090595465,2.4347826086956523,309515.1304347826,0.22350986,0.004881002,0.0,-24.33797527455408,-117.1304347826087,51.60569786767507,28.456521739130434,73.71772460816874,889909,48.39430213232493,0.004881002,6339,75.56521739130434,0.5652173913043478
15452.550750494003,0.0077068815,2.25531914893617,309117.27659574465,0.21834241,0.0023485606,0.0,-24.811354646103982,-117.19148936170212,51.715062387956046,28.574468085106382,73.61501399315877,899928,48.28493761204394,0.0023485606,6386,75.46808510638297,0.7446808510638298
15568.14279961586,0.008478318,2.595744680851064,305892.7659574468,0.21855618,0.0023908187,0.0,-24.547755617918046,-114.44680851063829,51.05768074732448,29.46808510638298,72.80985141432951,909971,48.94231925267552,0.0023908187,6433,74.68085106382979,0.40425531914893614
15681.59191274643,0.0075511914,2.4782608695652173,308980.8695652174,0.24082989,0.0023586233,0.0,-24.571021575487784,-115.6304347826087,51.12057207335602,28.652173913043477,73.55357484944581,919877,48.87942792664398,0.0023586233,6479,75.43478260869566,0.5217391304347826
15796.0652987957,0.011402376,2.239130434782609,311206.95652173914,0.22476204,0.0022387756,0.0,-24.91667975736086,-120.52173913043478,52.758927027030396,28.043478260869566,74.10239981362727,929962,47.24107297296961,0.0022387756,6525,75.97826086956522,0.7608695652173914
15907.990920066833,0.008055912,2.488888888888889,312206.22222222225,0.20838033,0.001176414,0.0,-24.317585721357148,-119.46666666666667,52.142605389420595,27.77777777777778,74.34531814697935,939935,47.857394610579405,0.001176414,6570,76.22222222222223,0.5111111111111111
16022.85065817833,0.008611962,2.6739130434782608,312720.6956521739,0.2064021,0.0019012045,0.0,-25.57853872740575,-121.56521739130434,53.01227197157894,27.67391304347826,74.44907360831519,949814,46.987728028421046,0.0019012045,6616,76.34782608695652,0.32608695652173914
16137.404636383057,0.009467582,2.760869565217391,308624.6956521739,0.20541705,0.00242677,0.0,-24.711520181311233,-118.17391304347827,52.281522081983915,28.652173913043477,73.52779791227522,959796,47.71847791801608,0.00242677,6662,75.34782608695652,0.2391304347826087
16249.5863134861,0.008360528,2.2666666666666666,310294.7555555556,0.18637863,0.002473106,0.0,-25.33832627355878,-123.8,54.45792239500276,28.244444444444444,73.9085867586489,969785,45.54207760499724,0.002473106,6707,75.75555555555556,0.7333333333333333
16360.967987775803,0.009558792,2.391304347826087,306843.82608695654,0.20671391,0.0037063344,0.0,-24.590604904548638,-118.82608695652173,52.807552204444384,29.217391304347824,73.0373370683127,979891,47.19244779555561,0.0037063344,6753,74.91304347826087,0.6086956521739131
16475.354562044144,0.0075408304,2.5833333333333335,308394.6666666667,0.20417355,0.0031975615,0.0,-24.56694435349836,-115.1875,50.95598476564914,28.75,73.4498731481491,989942,49.04401523435086,0.0031975615,6801,75.29166666666667,0.4166666666666667
16587.51599907875,0.009012274,2.0434782608695654,307823.3043478261,0.18629399,0.0015448893,0.0,-25.116869204282555,-121.1086956521739,53.80957429992862,28.869565217391305,73.3309258869011,999905,46.19042570007137,0.0015448893,6847,75.15217391304348,0.9565217391304348
16700.291306972504,0.010240358,2.6739130434782608,308001.39130434784,0.21247019,0.003245805,0.0,-24.346012316137916,-116.93478260869566,51.84279017201739,28.847826086956523,73.35688905757337,1009904,48.15720982798261,0.003245805,6893,75.19565217391305,0.32608695652173914
16810.139785528183,0.0084373765,2.1555555555555554,309020.44444444444,0.19248518,0.0020983582,0.0,-24.102991477730605,-117.0,51.73952036992391,28.57777777777778,73.60284626528127,1019828,48.26047963007609,0.0020983582,6938,75.44444444444444,0.8444444444444444
16925.678060531616,0.00872665,2.5652173913043477,307289.04347826086,0.18143721,0.003215615,0.0,-23.706910209073172,-113.80434782608695,50.52877035166102,29.02173913043478,73.19527338086142,1029891,49.47122964833898,0.003215615,6984,75.02173913043478,0.43478260869565216
17038.272320508957,0.008941838,2.4347826086956523,309604.17391304346,0.19941135,0.003298294,0.0,-25.184769869140823,-121.3695652173913,53.51951432805142,28.434782608695652,73.73810808343967,1039923,46.48048567194858,0.003298294,7030,75.58695652173913,0.5652173913043478
17150.929480314255,0.011332023,1.891304347826087,313254.95652173914,0.21641776,0.0041465578,0.0,-26.42253102266635,-129.7826086956522,56.600469755506865,27.565217391304348,74.55665744991217,1049885,43.39953024449317,0.0041465578,7076,76.47826086956522,1.108695652173913
17264.8721678257,0.008599782,1.851063829787234,315914.89361702127,0.20524092,0.0031061117,0.0,-27.790315572361674,-135.31914893617022,58.42089075997827,26.872340425531913,75.19253698353353,1059870,41.57910924002173,0.0031061117,7123,77.12765957446808,1.148936170212766
17380.77978849411,0.007788047,2.088888888888889,310476.8,0.20760205,0.0015657267,0.0,-25.699395379842333,-126.8,55.73855210853179,28.2,73.947849880481,1069796,44.261447891468215,0.0015657267,7168,75.8,0.9111111111111111
17496.25942516327,0.008152397,2.4565217391304346,309158.95652173914,0.20565055,0.0011006988,0.0,-25.798538313081394,-123.71739130434783,54.774784349391254,28.58695652173913,73.60596681373178,1079860,45.22521565060876,0.0011006988,7214,75.47826086956522,0.5434782608695652
17610.511908769608,0.00952243,2.2444444444444445,306471.8222222222,0.20322894,0.0033556626,0.0,-24.68868070239744,-118.33333333333333,52.70778107698633,29.2,73.02078189407618,1089877,47.29221892301369,0.0033556626,7259,74.82222222222222,0.7555555555555555
17726.71297645569,0.009375507,2.1739130434782608,306576.6956521739,0.22299086,0.0017968547,0.0,-24.49343179084888,-118.1086956521739,52.59376522400223,29.217391304347824,73.01773047945316,1099922,47.406234775997774,0.0017968547,7305,74.84782608695652,0.8260869565217391
