AttNC,meankl,Fce,entropy,AttC,surrgain,EpisodesSoFar,TimeElapsed,entloss,optimgain,TtR,TimestepsSoFar,MtR
2.0714285714285716,0.007378905,0.11464069264069268,1.3705575,0.9285714285714286,0.0011669403,1597,1342.7715690135956,0.0,0.0011669403,84.42857142857143,329975,16.314739771096185
1.58,0.0042754426,0.1209063651233193,1.3760623,1.42,0.0009201688,1647,1383.5412199497223,0.0,0.0009201688,76.08,339994,14.68317226899397
1.6875,0.0044258647,0.13435007974481664,1.3780034,1.3125,0.0009634949,1695,1424.8167469501495,0.0,0.0009634949,81.9375,349885,15.740905509007332
1.6382978723404256,0.0017208748,0.15565075391858865,1.375806,1.3617021276595744,0.00062326837,1742,1465.2287847995758,0.0,0.00062326837,89.1063829787234,359944,16.893396125139613
1.5333333333333334,0.0023412362,0.13644136604136609,1.3976934,1.4666666666666666,0.00070122984,1787,1506.2088441848755,0.0,0.00070122984,91.66666666666667,369774,17.37836731848337
1.8048780487804879,0.0020817413,0.14058536585365855,1.4141839,1.1951219512195121,0.0011535167,1828,1547.3600721359253,0.0,0.0011535167,105.4390243902439,379775,20.001007715315982
1.558139534883721,0.0019470362,0.13435495716034276,1.4206426,1.441860465116279,0.0006579422,1871,1587.5734281539917,0.0,0.0006579422,99.06976744186046,389796,18.966154432336758
1.2941176470588236,0.0028295207,0.12753637156154968,1.404297,1.7058823529411764,0.00076141406,1922,1628.465000152588,0.0,0.00076141406,84.47058823529412,399756,16.361991897928114
1.5,0.0033560384,0.12727950310559003,1.3981963,1.5,0.0007966385,1968,1669.0961513519287,0.0,0.0007966385,93.19565217391305,409798,17.608558422518012
1.3111111111111111,0.005110255,0.12062222222222226,1.4105669,1.6888888888888889,0.0009784718,2013,1710.225329875946,0.0,0.0009784718,87.2,419813,16.295279622769968
1.565217391304348,0.0021877761,0.1571148272017837,1.421595,1.434782608695652,0.00064711913,2059,1750.6004688739777,0.0,0.00064711913,94.76086956521739,429887,18.11009510013266
1.2857142857142858,0.00514283,0.13940176155648393,1.4102669,1.7142857142857142,0.0011698097,2108,1792.0379347801208,0.0,0.0011698097,90.55102040816327,439998,17.471886324856232
1.3409090909090908,0.0017913441,0.15523982862682553,1.4020611,1.6590909090909092,0.00063682074,2152,1833.437567949295,0.0,0.00063682074,101.04545454545455,449799,19.4757628999462
1.173913043478261,0.0019132051,0.163873053177401,1.3837123,1.826086956521739,0.00059452513,2198,1875.0559396743774,0.0,0.00059452513,99.78260869565217,459861,19.17956233775479
1.183673469387755,0.0030990758,0.1302979198514676,1.3551401,1.816326530612245,0.0011189941,2247,1917.158311367035,0.0,0.0011189941,90.18367346938776,469771,17.139732829430997
1.1458333333333333,0.0024737446,0.1322941449712549,1.3258026,1.8541666666666667,0.0009052862,2295,1959.5528452396393,0.0,0.0009052862,94.9375,479905,18.249917637931556
1.288888888888889,0.002729899,0.13404444444444447,1.3211545,1.711111111111111,0.00083250226,2340,2000.234918832779,0.0,0.00083250226,97.53333333333333,489974,18.59068085820797
1.4772727272727273,0.0038754563,0.1296161616161616,1.3051733,1.5227272727272727,0.0013198481,2384,2039.8259670734406,0.0,0.0013198481,92.04545454545455,499755,17.35048315167219
1.5227272727272727,0.0017443359,0.12634343434343437,1.2952888,1.4772727272727273,0.00083312864,2428,2084.526281118393,0.0,0.00083312864,92.93181818181819,509769,18.055331689110876
1.8409090909090908,0.0053577903,0.11341414141414143,1.28358,1.1590909090909092,0.0018389995,2472,2124.4888463020325,0.0,0.0018389995,81.4090909090909,519793,15.408850968933308
1.6744186046511629,0.0031237635,0.12260465116279072,1.2733023,1.3255813953488371,0.001117907,2515,2165.550357103348,0.0,0.001117907,91.95348837209302,529806,17.5448854135174
1.9069767441860466,0.0032005575,0.10891319667861633,1.2665193,1.0930232558139534,0.0009956294,2558,2205.6707451343536,0.0,0.0009956294,77.37209302325581,539887,14.620106164039827
1.5869565217391304,0.0033429482,0.13417391304347825,1.2407117,1.4130434782608696,0.0008621231,2604,2248.3741915225983,0.0,0.0008621231,84.3913043478261,549923,16.01717562090702
1.7608695652173914,0.0047166506,0.11522752540225979,1.2541075,1.2391304347826086,0.0010132935,2650,2289.738090276718,0.0,0.0010132935,80.21739130434783,559836,15.258904587450248
1.6511627906976745,0.0040984205,0.12561140285071268,1.2823519,1.3488372093023255,0.0013903691,2693,2330.7794909477234,0.0,0.0013903691,91.74418604651163,569869,17.512121479088425
2.0,0.0032376247,0.1243561110335304,1.3031127,1.0,0.0013274477,2737,2371.930552959442,0.0,0.0013274477,83.04545454545455,579955,15.907186782649724
1.673913043478261,0.00201794,0.11851006964050444,1.3068018,1.326086956521739,0.0009295817,2783,2412.5751469135284,0.0,0.0009295817,86.02173913043478,589842,16.63140972895791
1.5434782608695652,0.0007917878,0.1478743961352657,1.2962614,1.4565217391304348,0.00047952728,2829,2454.6701712608337,0.0,0.00047952728,91.17391304347827,599864,17.39599653807449
1.5434782608695652,0.001494809,0.1513482652613087,1.2976068,1.4565217391304348,0.0011018066,2875,2495.1542077064514,0.0,0.0011018066,94.1086956521739,609906,17.633750187571003
1.5476190476190477,0.0059121083,0.13349579831932776,1.3194479,1.4523809523809523,0.0008881462,2917,2536.2980172634125,0.0,0.0008881462,95.64285714285714,619928,18.20576420091582
1.1,0.0019603905,0.1356295459176833,1.3362286,1.9,0.00044259542,2967,2575.752059698105,0.0,0.00044259542,89.58,629812,17.385786925903794
0.9245283018867925,0.0043109762,0.12434343609930831,1.306773,2.0754716981132075,0.0007716944,3020,2618.119767665863,0.0,0.0007716944,82.52830188679245,639924,15.998054544801832
1.2608695652173914,0.0031157576,0.13498485975891536,1.295737,1.7391304347826086,0.0008414362,3066,2657.846185207367,0.0,0.0008414362,92.80434782608695,649773,17.97551458204195
1.5714285714285714,0.0019478317,0.13273015873015875,1.310351,1.4285714285714286,0.0006556642,3108,2700.381710767746,0.0,0.0006556642,98.42857142857143,659791,18.699927378783443
1.4680851063829787,0.0015936063,0.13863414764399204,1.3043597,1.5319148936170213,0.00080175884,3155,2741.096123933792,0.0,0.00080175884,95.23404255319149,669982,18.12248151285573
1.6511627906976745,0.0025423064,0.1316279069767442,1.2855223,1.3488372093023255,0.0010218755,3198,2783.394693374634,0.0,0.0010218755,98.72093023255815,679993,18.8181803730889
1.4444444444444444,0.0031949622,0.14306366436343554,1.2761228,1.5555555555555556,0.00072900136,3243,2823.620018005371,0.0,0.00072900136,95.86666666666666,689833,18.18541163033686
1.5,0.0029494865,0.16217249417249419,1.2720956,1.5,0.00087234133,3287,2865.593570947647,0.0,0.00087234133,102.3409090909091,699865,19.546818821373787
1.3043478260869565,0.0026599155,0.14121394947392943,1.2562248,1.6956521739130435,0.001116819,3333,2907.0997540950775,0.0,0.001116819,98.34782608695652,709977,18.67353288480556
1.5348837209302326,0.00282705,0.15104439746300216,1.25232,1.4651162790697674,0.00081223197,3376,2947.4390552043915,0.0,0.00081223197,104.93023255813954,719996,20.2219306417784
1.2444444444444445,0.0037522968,0.1314197967309529,1.2420653,1.7555555555555555,0.0012219071,3421,2989.8206825256348,0.0,0.0012219071,95.4,729830,18.279221223600977
1.5121951219512195,0.0035488594,0.13951219512195123,1.256889,1.4878048780487805,0.0009702296,3462,3031.4746899604797,0.0,0.0009702296,104.63414634146342,739833,19.8611954117706
1.1956521739130435,0.0052654003,0.14273860746092365,1.2553602,1.8043478260869565,0.0010029116,3508,3073.241982936859,0.0,0.0010029116,97.30434782608695,749945,18.746574383782722
1.4285714285714286,0.0020472317,0.13518207282913167,1.254598,1.5714285714285714,0.0010784358,3550,3113.019551515579,0.0,0.0010784358,99.42857142857143,759963,18.992356458686032
1.7142857142857142,0.004377923,0.15819712070874856,1.2623414,1.2857142857142858,0.0012643611,3592,3157.3404364585876,0.0,0.0012643611,99.14285714285714,769770,18.91336030579555
1.565217391304348,0.0015834785,0.12942830307222683,1.2527361,1.434782608695652,0.0006856103,3638,3197.419510602951,0.0,0.0006856103,91.95652173913044,779856,17.742974583835764
1.5,0.002666588,0.1479,1.2424314,1.5,0.0012772667,3678,3239.875497817993,0.0,0.0012772667,110.925,789856,21.003775527004642
1.7333333333333334,0.004707119,0.12133333333333339,1.2390951,1.2666666666666666,0.0014087702,3723,3279.7020211219788,0.0,0.0014087702,91.0,799875,17.457408390206215
1.558139534883721,0.0028396007,0.1297260981912145,1.2467008,1.441860465116279,0.0013755837,3766,3321.4849174022675,0.0,0.0013755837,93.55813953488372,809888,17.818383637087752
1.5555555555555556,0.0020232021,0.1336024568024568,1.2436529,1.4444444444444444,0.00090962526,3811,3362.1694662570953,0.0,0.00090962526,95.26666666666667,819762,18.228815201506684
1.7708333333333333,0.002106336,0.1178345789146284,1.250488,1.2291666666666667,0.0009852066,3859,3403.682478904724,0.0,0.0009852066,78.5625,829957,15.085867210162482
2.1,0.0036895417,0.12200000000000003,1.2586662,0.9,0.0015644898,3899,3445.054089784622,0.0,0.0015644898,91.5,839957,17.34359744182449
1.7391304347826086,0.0032192057,0.11306427487191052,1.2564565,1.2608695652173914,0.001659997,3945,3485.8120951652527,0.0,0.001659997,73.69565217391305,849765,14.540006546562585
1.8888888888888888,0.0025324286,0.1306170274170274,1.2711703,1.1111111111111112,0.0014413757,3990,3528.4219806194305,0.0,0.0014413757,77.6,859788,14.842549307799763
1.8666666666666667,0.004352753,0.13473580246913575,1.3017572,1.1333333333333333,0.0005394277,4035,3568.4688613414764,0.0,0.0005394277,80.86666666666666,869829,15.619030178260916
1.5869565217391304,0.0019978324,0.11424041825241228,1.3120086,1.4130434782608696,0.0008210373,4081,3609.6781129837036,0.0,0.0008210373,81.3913043478261,879969,15.662176009553741
1.7045454545454546,0.0021483102,0.1387070707070707,1.3223131,1.2954545454545454,0.0007335411,4125,3649.8836488723755,0.0,0.0007335411,85.22727272727273,889981,16.316095097515692
1.6666666666666667,0.0026073328,0.1308888888888889,1.3222178,1.3333333333333333,0.00095509744,4167,3691.355633497238,0.0,0.00095509744,92.28571428571429,899987,17.611731639781198
2.175,0.003061901,0.12040000000000002,1.3625519,0.825,0.0011138459,4207,3731.334264278412,0.0,0.0011138459,90.3,909987,16.944138079162418
1.8372093023255813,0.005041404,0.12116205241786636,1.4117547,1.1627906976744187,0.0008212046,4250,3771.8956348896027,0.0,0.0008212046,84.06976744186046,919781,16.192534062703302
1.9268292682926829,0.0034771992,0.1271444652908068,1.4010128,1.0731707317073171,0.0010139527,4291,3811.7431325912476,0.0,0.0010139527,94.02439024390245,929794,18.067906818634505
1.8888888888888888,0.0017237402,0.11533827160493829,1.4016562,1.1111111111111112,0.0009310623,4336,3851.7901809215546,0.0,0.0009310623,82.93333333333334,939821,15.668118204879514
1.54,0.0023232335,0.1316445401752719,1.4147481,1.46,0.0011896279,4386,3892.7985923290253,0.0,0.0011896279,79.32,949933,15.0215085266085
1.6444444444444444,0.0023356625,0.1193982905982906,1.4247674,1.3555555555555556,0.001153933,4431,3933.015344619751,0.0,0.001153933,88.33333333333333,959960,16.86123818914799
1.3404255319148937,0.0019923998,0.1333562985477879,1.4045434,1.6595744680851063,0.0007348816,4478,3972.9875140190125,0.0,0.0007348816,90.25531914893617,969766,17.013474352444113
1.627906976744186,0.0044168113,0.13371272229822162,1.4205674,1.372093023255814,0.0005717476,4521,4012.5482454299927,0.0,0.0005717476,98.37209302325581,979789,18.722001754781388
1.183673469387755,0.0031186324,0.13644809346949718,1.3993373,1.816326530612245,0.00073541794,4570,4054.5064368247986,0.0,0.00073541794,89.26530612244898,989896,17.01550018015668
1.5476190476190477,0.006459016,0.1591746031746032,1.3676734,1.4523809523809523,0.0007085195,4612,4094.509440422058,0.0,0.0007085195,99.35714285714286,999912,18.681025392542047
1.5319148936170213,0.00276406,0.11291995947315099,1.354783,1.4680851063829787,0.0017957683,4659,4135.158638238907,0.0,0.0017957683,83.29787234042553,1009953,15.75728025666661
1.3043478260869565,0.0021631345,0.1401425953689822,1.3239361,1.6956521739130435,0.000811259,4705,4175.407031774521,0.0,0.000811259,85.6304347826087,1019752,16.307137042966247
1.6444444444444444,0.0038888594,0.11646419753086423,1.3355836,1.3555555555555556,0.0016731069,4750,4215.3953332901,0.0,0.0016731069,86.13333333333334,1029809,16.625923560672113
1.7619047619047619,0.004102829,0.151021645021645,1.3596675,1.2380952380952381,0.0015737131,4792,4255.500099658966,0.0,0.0015737131,93.92857142857143,1039821,17.964574706652268
1.4565217391304348,0.0031986758,0.14569671182406546,1.3579568,1.5434782608695652,0.00069254305,4838,4297.886552095413,0.0,0.00069254305,84.45652173913044,1049971,16.03406948189161
1.4444444444444444,0.0049154726,0.12704273504273506,1.3683988,1.5555555555555556,0.00095155515,4883,4338.058784723282,0.0,0.00095155515,94.06666666666666,1059761,17.763962364795784
1.5555555555555556,0.0055605182,0.15932897603485838,1.3781835,1.4444444444444444,0.0013450241,4928,4380.173365116119,0.0,0.0013450241,94.66666666666667,1069788,18.2976837592195
1.8222222222222222,0.005209988,0.12802334455667794,1.3576267,1.1777777777777778,0.00092009176,4973,4423.260459423065,0.0,0.00092009176,91.26666666666667,1079847,16.97828540605778
1.6222222222222222,0.0052221394,0.1256868929324214,1.3380026,1.3777777777777778,0.001965987,5018,4464.038178443909,0.0,0.001965987,86.66666666666667,1089966,16.75209161683012
1.8181818181818181,0.004072301,0.1058179584543221,1.3238024,1.1818181818181819,0.00097337953,5062,4504.972309112549,0.0,0.00097337953,76.70454545454545,1099781,14.611998442130163
1.6382978723404256,0.0043621133,0.1341884498480243,1.318556,1.3617021276595744,0.0006889909,5109,4544.972007751465,0.0,0.0006889909,76.27659574468085,1109842,14.606822109171418
1.8222222222222222,0.0037695959,0.13411358024691364,1.3337896,1.1777777777777778,0.0011582265,5154,4590.367035627365,0.0,0.0011582265,79.06666666666666,1119893,15.110913225833606
1.75,0.0027644418,0.12260775588048313,1.338135,1.25,0.00083828357,5198,4631.2448353767395,0.0,0.00083828357,87.75,1129927,16.865434244238713
1.8444444444444446,0.007959366,0.11587442680776014,1.3441169,1.1555555555555554,0.0012578848,5243,4673.110074520111,0.0,0.0012578848,83.66666666666667,1139962,16.07802984208726
1.8222222222222222,0.003563333,0.1202732757969433,1.3633659,1.1777777777777778,0.0011317321,5288,4713.546341657639,0.0,0.0011317321,83.53333333333333,1149859,16.07981688033514
1.4150943396226414,0.004066998,0.130539868278413,1.3744996,1.5849056603773586,0.001126004,5341,4755.665878295898,0.0,0.001126004,79.24528301886792,1159775,15.475447488074437
1.3962264150943395,0.0028015662,0.12693289721954207,1.3724245,1.6037735849056605,0.001016435,5394,4796.373039722443,0.0,0.001016435,82.18867924528301,1169815,15.948720081816523
1.2857142857142858,0.0061232066,0.13289699169291044,1.3636502,1.7142857142857142,0.0014332276,5443,4837.163266181946,0.0,0.0014332276,87.3061224489796,1179844,17.17429127891906
1.5,0.0018947523,0.12840242165242163,1.3561987,1.5,0.00069665426,5491,4878.060416221619,0.0,0.00069665426,89.875,1189916,17.309951906748637
1.4090909090909092,0.0043366677,0.13328420708884928,1.3614401,1.5909090909090908,0.001058966,5535,4918.670791864395,0.0,0.001058966,90.54545454545455,1200000,17.528810750838705
1.4772727272727273,0.006186072,0.16010462683096954,1.3440042,1.5227272727272727,0.0012649852,5579,4961.563687086105,0.0,0.0012649852,99.27272727272727,1209827,18.76120194242537
1.3877551020408163,0.0070222984,0.14335212180110135,1.3628024,1.6122448979591837,0.00075286714,5628,5001.172018766403,0.0,0.00075286714,87.0,1219886,16.957492228218086
1.4222222222222223,0.0026831036,0.13959409479409476,1.3787451,1.5777777777777777,0.0010345136,5673,5043.314936637878,0.0,0.0010345136,97.8,1229989,18.451557340029904
1.2244897959183674,0.0071488214,0.13953358302326715,1.3753777,1.7755102040816326,0.0017153026,5722,5083.570834636688,0.0,0.0017153026,91.71428571428571,1239965,17.52140664389249
1.3863636363636365,0.0024458899,0.1387906336088154,1.3513653,1.6136363636363635,0.0010231796,5766,5124.98206114769,0.0,0.0010231796,99.88636363636364,1249770,19.150904820060333
1.5813953488372092,0.0043135807,0.12918393234672304,1.3429333,1.4186046511627908,0.0010662659,5809,5165.1419506073,0.0,0.0010662659,95.37209302325581,1259789,17.86019616400249
1.744186046511628,0.004154145,0.1215813953488372,1.3478161,1.255813953488372,0.0014730723,5852,5207.150432348251,0.0,0.0014730723,91.18604651162791,1269800,17.207948611473412
1.5555555555555556,0.0028062165,0.1165968253968254,1.3652313,1.4444444444444444,0.0009114212,5897,5246.873765468597,0.0,0.0009114212,85.13333333333334,1279823,16.29479631099921
1.6666666666666667,0.002183493,0.13288888888888892,1.376819,1.3333333333333333,0.0010430857,5939,5288.288449764252,0.0,0.0010430857,93.78571428571429,1289829,17.51969231833177
1.3673469387755102,0.0030552135,0.13450210738544985,1.3653958,1.6326530612244898,0.00065737916,5988,5330.856282711029,0.0,0.00065737916,88.28571428571429,1299969,17.266079254915752
1.5217391304347827,0.006216282,0.131973708797775,1.395707,1.4782608695652173,0.00081873883,6034,5370.8680992126465,0.0,0.00081873883,93.58695652173913,1309838,18.045787035774357
1.0980392156862746,0.0032163234,0.13945505625722412,1.3917238,1.9019607843137254,0.0010238129,6085,5411.768709659576,0.0,0.0010238129,89.6470588235294,1319977,17.476758248546723
1.16,0.005619968,0.12764733620726698,1.3828149,1.84,0.0010353805,6135,5451.896775722504,0.0,0.0010353805,84.84,1329797,16.65051636223611
1.5454545454545454,0.005885324,0.13691174035436335,1.393674,1.4545454545454546,0.0011244636,6179,5493.459741830826,0.0,0.0011244636,100.1590909090909,1339999,19.075981383176494
1.326086956521739,0.002910469,0.137657169251298,1.3971395,1.673913043478261,0.00076231384,6225,5532.936948776245,0.0,0.00076231384,95.6086956521739,1349824,18.102594892991856
1.0740740740740742,0.003164172,0.15228952479417113,1.3697388,1.9259259259259258,0.00084748736,6279,5573.389806270599,0.0,0.00084748736,83.83333333333333,1359915,16.256087653365896
1.0612244897959184,0.0046519227,0.13489564133281573,1.3708041,1.9387755102040816,0.0012047178,6328,5613.658987760544,0.0,0.0012047178,91.83673469387755,1369962,17.81899884184262
1.5,0.002064632,0.14430188679245287,1.3686891,1.5,0.0010562052,6370,5654.4613263607025,0.0,0.0010562052,105.57142857142857,1379773,20.008167189714193
1.673913043478261,0.005969867,0.14520590912273337,1.3729703,1.326086956521739,0.0009169688,6416,5694.626084566116,0.0,0.0009169688,88.43478260869566,1389863,16.873417700042147
1.829268292682927,0.0026191298,0.13441241685144123,1.3857452,1.170731707317073,0.0015408727,6457,5735.427955389023,0.0,0.0015408727,99.21951219512195,1399874,18.67043691037039
1.627906976744186,0.0016289819,0.12297674418604655,1.388464,1.372093023255814,0.00079262897,6500,5775.884181022644,0.0,0.00079262897,92.23255813953489,1409885,17.654907235903863
1.7333333333333334,0.0017543731,0.1255376960920821,1.3760872,1.2666666666666666,0.001245726,6545,5816.645336151123,0.0,0.001245726,85.53333333333333,1419936,16.196391426976085
1.6521739130434783,0.0019153117,0.11616362665467524,1.3597292,1.3478260869565217,0.00059326936,6591,5860.015003442764,0.0,0.00059326936,81.58695652173913,1429986,15.364723160703637
1.9534883720930232,0.0017030637,0.11111674888419075,1.3885612,1.0465116279069768,0.00062588096,6634,5900.06668305397,0.0,0.00062588096,79.95348837209302,1439762,14.921761729646658
1.8,0.0018095121,0.13044636361912343,1.3974721,1.2,0.0007236711,6679,5941.413992643356,0.0,0.0007236711,77.26666666666667,1449843,14.70982359405226
1.6136363636363635,0.006541276,0.1252063492063492,1.3994029,1.3863636363636365,0.00085349526,6723,5981.099464893341,0.0,0.00085349526,87.88636363636364,1459871,16.767636599626602
1.8181818181818181,0.0011446688,0.11796998447472835,1.4232622,1.1818181818181819,0.0005251757,6767,6023.505722284317,0.0,0.0005251757,85.22727272727273,1469991,16.36615581119636
1.9047619047619047,0.0035154144,0.11857142857142858,1.4294062,1.0952380952380953,0.00076422223,6809,6063.176618814468,0.0,0.00076422223,85.07142857142857,1479782,16.241108495959455
1.5714285714285714,0.0022604808,0.12066807568848381,1.4317737,1.4285714285714286,0.0006489014,6858,6104.808611154556,0.0,0.0006489014,81.06122448979592,1489995,15.555908220300005
1.1129032258064515,0.003526941,0.13621659292725938,1.4412466,1.8870967741935485,0.00089460245,6920,6145.80702829361,0.0,0.00089460245,65.03225806451613,1499909,12.54033770904277
1.5098039215686274,0.0074688667,0.12472324031876135,1.4416041,1.4901960784313726,0.0014313838,6971,6187.781719446182,0.0,0.0014313838,75.47058823529412,1509913,14.640990332270704
1.6363636363636365,0.0035368958,0.11928942677549494,1.4615386,1.3636363636363635,0.0009957995,7015,6229.663794994354,0.0,0.0009957995,87.13636363636364,1519995,16.485396547091984
1.6444444444444444,0.0018275757,0.11180632339656732,1.4895025,1.3555555555555556,0.00057981565,7060,6270.289550542831,0.0,0.00057981565,80.06666666666666,1529821,15.403225400424422
1.5833333333333333,0.0013131005,0.1317272727272727,1.4802673,1.4166666666666667,0.00040056254,7108,6312.866621494293,0.0,0.00040056254,80.1875,1539869,15.124078051303423
1.7777777777777777,0.0019942592,0.11217777777777782,1.5059818,1.2222222222222223,0.00046147488,7153,6352.630255937576,0.0,0.00046147488,83.53333333333333,1549926,15.968146832527346
1.4166666666666667,0.0017350002,0.11821423384168482,1.5178325,1.5833333333333333,0.00063415885,7201,6395.528464317322,0.0,0.00063415885,81.8125,1559893,15.605904636940865
1.6170212765957446,0.0033180425,0.12717108506845679,1.5434482,1.3829787234042554,0.0008073476,7248,6435.560386896133,0.0,0.0008073476,85.72340425531915,1569998,16.313332120979208
1.4583333333333333,0.002039068,0.11861085500215938,1.5557064,1.5416666666666667,0.00063581084,7296,6477.491443395615,0.0,0.00063581084,83.1875,1579875,15.984184517357514
1.375,0.001596848,0.12601826712659023,1.5767024,1.625,0.00048380863,7344,6517.083910942078,0.0,0.00048380863,83.625,1589762,16.317503946125342
1.4166666666666667,0.0010637429,0.14310479567445514,1.5749617,1.5833333333333333,0.0007761113,7392,6559.496359825134,0.0,0.0007761113,90.1875,1599840,17.466753999693424
1.2264150943396226,0.0012231542,0.17800447204309364,1.5559509,1.7735849056603774,0.00054652814,7445,6599.100936174393,0.0,0.00054652814,81.05660377358491,1609774,15.605069019829207
