entloss,EpisodesSoFar,TimestepsSoFar,AttC,MpbtA,optimgain,AttNC,TtR,surrgain,Ptt,Tmt,MpbtN,TimeElapsed,MtR,meankl,Tbt,Tmc,entropy
0.0,7048,1099792,2.152173913043478,40.528827476742705,0.0041934242,0.8478260869565217,-136.6304347826087,0.0041934242,74.58991328529493,76.5,59.471172523257295,19876.627177476883,-27.50243805878631,0.0047972472,313344.0,27.52173913043478,0.29654855
0.0,7094,1109792,1.8478260869565217,42.75867404215726,0.004935105,1.1521739130434783,-131.15217391304347,0.004935105,74.44099742046656,76.32608695652173,57.24132595784272,20014.44466805458,-26.99695915116926,0.006383883,312631.652173913,27.67391304347826,0.3386436
0.0,7140,1119956,2.1956521739130435,40.44432513915043,0.003753946,0.8043478260869565,-136.04347826086956,0.003753946,74.1897304404948,76.08695652173913,59.55567486084957,20151.05709195137,-27.114058813541334,0.0053929626,311652.17391304346,27.956521739130434,0.29427913
0.0,7184,1129796,2.022727272727273,43.20529469335124,0.004315094,0.9772727272727273,-129.88636363636363,0.004315094,74.29795776891721,76.20454545454545,56.79470530664874,20285.59181714058,-26.270636505346577,0.00514409,312133.8181818182,27.84090909090909,0.3019681
0.0,7230,1139792,2.1956521739130435,41.48663790044474,0.004939093,0.8043478260869565,-134.93478260869566,0.004939093,74.80601567840235,76.76086956521739,58.51336209955525,20424.670269727707,-27.267975857663096,0.005713864,314412.52173913043,27.304347826086957,0.29778555
0.0,7275,1149874,1.6666666666666667,45.190210727265104,0.005964096,1.3333333333333333,-125.46666666666667,0.005964096,74.38552507385823,76.26666666666667,54.8097892727349,20559.803438663483,-25.780818590808266,0.007228611,312388.26666666666,27.733333333333334,0.31794813
0.0,7319,1159927,1.4772727272727273,42.91204841702432,0.0046082274,1.5227272727272727,-131.11363636363637,0.0046082274,74.62548316196613,76.52272727272727,57.08795158297566,20693.94079732895,-26.6529074949879,0.005282815,313437.0909090909,27.477272727272727,0.28576672
0.0,7363,1169866,1.8181818181818181,41.048790941083176,0.004287258,1.1818181818181819,-135.0681818181818,0.004287258,74.38989397629992,76.27272727272727,58.95120905891683,20830.096097946167,-27.52678761989356,0.0049128183,312413.0909090909,27.727272727272727,0.28879791
0.0,7410,1179838,2.106382978723404,40.18473047295745,0.0053415783,0.8936170212765957,-137.93617021276594,0.0053415783,74.87210036954035,76.7872340425532,59.81526952704257,20970.451997756958,-28.316018002942098,0.0060324906,314520.5106382979,27.21276595744681,0.28334898
0.0,7454,1189882,1.7954545454545454,43.06462273978181,0.0054950165,1.2045454545454546,-131.25,0.0054950165,74.8372385126205,76.75,56.9353772602182,21107.56317448616,-26.49623719743755,0.005484037,314368.0,27.25,0.3054296
0.0,7499,1199860,1.8666666666666667,41.06933374594865,0.0029883555,1.1333333333333333,-135.73333333333332,0.0029883555,74.68270931352875,76.6,58.93066625405137,21244.076852798462,-27.580160585928198,0.0036266358,313753.6,27.42222222222222,0.287159
0.0,7544,1209972,1.3777777777777778,42.25128964184118,0.004573627,1.6222222222222222,-131.93333333333334,0.004573627,74.21232118468447,76.11111111111111,57.74871035815878,21380.275381565094,-26.971706258291704,0.005041813,311751.1111111111,27.933333333333334,0.27712703
0.0,7590,1219853,1.6956521739130435,41.84600812585569,0.0031636555,1.3043478260869565,-133.82608695652175,0.0031636555,74.77902825319495,76.71739130434783,58.15399187414431,21521.237709522247,-27.970511753822873,0.0047720023,314234.4347826087,27.32608695652174,0.29669204
0.0,7634,1229785,1.3863636363636365,40.78146390002402,0.004131021,1.6136363636363635,-136.70454545454547,0.004131021,74.81129112962631,76.77272727272727,59.21853609997597,21659.94014596939,-27.248638735425246,0.004499807,314461.0909090909,27.295454545454547,0.29852214
0.0,7679,1239961,1.3111111111111111,41.47952247694506,0.003435938,1.6888888888888889,-132.66666666666666,0.003435938,73.56757614977539,75.42222222222222,58.520477523054936,21797.24773335457,-26.683797642387248,0.00449139,308929.4222222222,28.622222222222224,0.2708362
0.0,7724,1249867,1.6888888888888889,41.26932448733464,0.004572929,1.3111111111111111,-135.4,0.004572929,74.81296198880642,76.75555555555556,58.73067551266535,21935.487011671066,-27.594868867566827,0.006156657,314390.7555555556,27.288888888888888,0.282978
0.0,7769,1259939,1.2666666666666666,43.35003241565305,0.0046136635,1.7333333333333334,-130.06666666666666,0.0046136635,74.55916395316152,76.46666666666667,56.649967584346946,22072.96679496765,-26.51989360815235,0.0045522857,313207.4666666667,27.555555555555557,0.30516887
0.0,7812,1269943,1.6744186046511629,38.892066094282946,0.0035937205,1.3255813953488371,-141.97674418604652,0.0035937205,75.3522385017981,77.30232558139535,61.10793390571707,22209.70532655716,-27.488335288961533,0.0052003562,316630.32558139536,26.697674418604652,0.2708264
0.0,7855,1279988,1.4651162790697674,42.47902596741736,0.0039696405,1.5348837209302326,-131.4418604651163,0.0039696405,74.24520435035056,76.11627906976744,57.520974032582664,22345.83198094368,-26.15942601339027,0.0052480996,311772.27906976745,27.88372093023256,0.30218944
0.0,7899,1289963,1.8863636363636365,39.43035156693693,0.0038515553,1.1136363636363635,-139.9090909090909,0.0038515553,74.88418166600819,76.81818181818181,60.569648433063065,22484.485718488693,-27.95387756263544,0.0047560693,314647.2727272727,27.204545454545453,0.29409894
0.0,7942,1299766,1.558139534883721,42.31847953669837,0.0034368504,1.441860465116279,-132.0,0.0034368504,74.42021875899377,76.30232558139535,57.68152046330163,22620.704320192337,-26.496873289827274,0.004138087,312534.32558139536,27.697674418604652,0.27476823
0.0,7986,1309854,1.3636363636363635,42.94607484645872,0.0033849191,1.6363636363636365,-129.88636363636363,0.0033849191,73.92923534318197,75.79545454545455,57.05392515354126,22756.366945028305,-26.713712611481256,0.00393427,310458.1818181818,28.227272727272727,0.298581
0.0,8030,1319858,1.4545454545454546,42.94045174500362,0.0033760238,1.5454545454545454,-130.22727272727272,0.0033760238,74.03453857052631,75.9090909090909,57.05954825499637,22894.84821009636,-26.424692352909712,0.004837122,310923.63636363635,28.113636363636363,0.2969015
0.0,8072,1329774,1.2857142857142858,40.910115378213895,0.0032533386,1.7142857142857142,-134.21428571428572,0.0032533386,73.77093937509815,75.64285714285714,59.08988462178612,23031.75298309326,-26.86389248524386,0.0048848637,309833.14285714284,28.404761904761905,0.2801673
0.0,8116,1339863,1.4090909090909092,43.42910345722094,0.0044159708,1.5909090909090908,-129.20454545454547,0.0044159708,74.214707488108,76.11363636363636,56.57089654277907,23168.918073654175,-26.379634397333657,0.0063846293,311761.45454545453,27.931818181818183,0.29936716
0.0,8160,1349886,1.5681818181818181,40.95427984785289,0.0037073486,1.4318181818181819,-136.22727272727272,0.0037073486,74.94210132973036,76.86363636363636,59.04572015214712,23302.14270210266,-27.59921142354241,0.005058323,314833.45454545453,27.136363636363637,0.30772513
0.0,8204,1359891,1.4318181818181819,43.61948965801625,0.004760258,1.5681818181818181,-128.11363636363637,0.004760258,73.81551520664203,75.70454545454545,56.380510341983744,23438.387035131454,-26.098494838057864,0.0043837465,310085.8181818182,28.363636363636363,0.3103334
0.0,8249,1369931,1.6888888888888889,42.55018203603692,0.004078108,1.3111111111111111,-132.46666666666667,0.004078108,74.91163328570224,76.84444444444445,57.44981796396308,23573.40826034546,-26.97558432893604,0.005084469,314754.84444444446,27.177777777777777,0.34412095
0.0,8295,1379881,1.8695652173913044,40.931169091255235,0.0035689485,1.1304347826086956,-136.82608695652175,0.0035689485,74.9755036878043,76.91304347826087,59.06883090874476,23710.23784017563,-27.901717093563803,0.005017049,315035.82608695654,27.108695652173914,0.310584
0.0,8340,1389931,1.4666666666666666,43.582131785687984,0.003632723,1.5333333333333334,-131.06666666666666,0.003632723,75.44713703066965,77.4,56.417868214311994,23842.646093845367,-26.844215858701258,0.004732503,317030.4,26.6,0.31707263
0.0,8384,1399802,1.3409090909090908,41.58519060925629,0.004245904,1.6590909090909092,-134.6590909090909,0.004245904,74.78818398162326,76.72727272727273,58.41480939074372,23976.852024555206,-27.456145326840034,0.0063815904,314274.9090909091,27.318181818181817,0.33884284
0.0,8428,1409814,1.7727272727272727,38.34142623328598,0.004797287,1.2272727272727273,-144.27272727272728,0.004797287,75.90049469490147,77.88636363636364,61.658573766714035,24109.432237625122,-28.89337732375445,0.006584182,319022.54545454547,26.113636363636363,0.3449606
0.0,8473,1419768,1.8666666666666667,44.64091604209263,0.0034561604,1.1333333333333333,-126.53333333333333,0.0034561604,74.03592154443274,75.91111111111111,55.359083957907366,24247.20423102379,-26.019775048773422,0.005441001,310931.9111111111,28.11111111111111,0.3107968
0.0,8517,1429882,1.6818181818181819,45.161558135337025,0.0035954977,1.3181818181818181,-123.81818181818181,0.0035954977,73.46307041323463,75.29545454545455,54.838441864662975,24381.522560834885,-25.219180621905444,0.0045686937,308410.1818181818,28.727272727272727,0.32535434
0.0,8561,1439826,2.1363636363636362,40.61829808295231,0.0039907084,0.8636363636363636,-135.47727272727272,0.0039907084,74.11422788135943,75.97727272727273,59.38170191704771,24515.859127998352,-26.965498249628947,0.0055171927,311202.9090909091,28.022727272727273,0.31165376
0.0,8607,1449845,1.4130434782608696,41.265415126726474,0.0040399884,1.5869565217391304,-136.43478260869566,0.0040399884,75.29431051028533,77.23913043478261,58.73458487327354,24653.501893281937,-28.099338485698972,0.0055357004,316371.47826086957,26.76086956521739,0.29176924
0.0,8653,1459924,1.5869565217391304,43.281965791195965,0.0045790323,1.4130434782608696,-130.7608695652174,0.0045790323,74.9705969945178,76.8913043478261,56.718034208804006,24787.48294878006,-26.892868496398172,0.004695093,314946.7826086957,27.108695652173914,0.30587363
0.0,8699,1469918,2.0869565217391304,44.73189968363813,0.004760537,0.9130434782608695,-126.71739130434783,0.004760537,74.52325275195014,76.41304347826087,55.26810031636185,24921.607295513153,-26.221533402206397,0.0050388644,312987.82608695654,27.58695652173913,0.3254058
0.0,8745,1479979,2.0217391304347827,44.776273888967395,0.0053668274,0.9782608695652174,-126.0,0.0053668274,74.10982508196021,76.0,55.223726111032605,25057.060748815536,-25.810094934988467,0.0062168087,311296.0,28.043478260869566,0.3331404
0.0,8791,1489850,2.3043478260869565,42.12029277486163,0.0043622344,0.6956521739130435,-131.80434782608697,0.0043622344,74.04090965264983,75.91304347826087,57.87970722513836,25195.26340842247,-26.787199831384328,0.0055520884,310939.82608695654,28.108695652173914,0.32724196
0.0,8836,1499864,2.0444444444444443,40.073404986634465,0.003969399,0.9555555555555556,-137.0,0.003969399,74.19726646855582,76.06666666666666,59.926595013365514,25329.93046116829,-27.528935929084426,0.0050965385,311569.06666666665,27.933333333333334,0.30872643
0.0,8882,1509905,1.891304347826087,43.22474625897075,0.004729606,1.108695652173913,-128.67391304347825,0.004729606,73.67609531667541,75.52173913043478,56.775253741029246,25467.579344272614,-26.56695838696442,0.005882732,309337.04347826086,28.5,0.32152465
0.0,8927,1519803,1.4222222222222223,43.73755892456116,0.007479529,1.5777777777777777,-130.0,0.007479529,74.79405309703394,76.73333333333333,56.262441075438865,25599.914791584015,-26.617802707466865,0.007065779,314299.73333333334,27.31111111111111,0.31946057
0.0,8972,1529868,1.5777777777777777,43.767394381216164,0.004335434,1.4222222222222223,-128.4,0.004335434,74.14857307055381,76.04444444444445,56.23260561878387,25731.726464271545,-26.02207025022844,0.006006799,311478.0444444445,28.0,0.30764723
0.0,9019,1539980,1.8085106382978724,43.863298057741204,0.004606124,1.1914893617021276,-128.74468085106383,0.004606124,74.37288290231001,76.25531914893617,56.136701942258796,25871.085596084595,-26.20272836601721,0.0054574446,312341.78723404254,27.74468085106383,0.29412773
0.0,9065,1549968,1.891304347826087,44.65793596995392,0.004532058,1.108695652173913,-123.97826086956522,0.004532058,72.72584094470295,74.52173913043478,55.34206403004611,26005.243760824203,-25.37955065578443,0.005434999,305241.04347826086,29.52173913043478,0.29986316
0.0,9109,1559900,1.3863636363636365,42.682861739396834,0.004548464,1.6136363636363635,-131.38636363636363,0.004548464,74.43176585737747,76.31818181818181,57.31713826060316,26139.56156897545,-26.43632731048111,0.006086136,312599.2727272727,27.681818181818183,0.29999718
0.0,9154,1569965,1.3555555555555556,45.3086543055529,0.004403601,1.6444444444444444,-125.26666666666667,0.004403601,74.35006943479033,76.24444444444444,54.69134569444711,26271.879322052002,-25.6100694159857,0.004383213,312297.2444444444,27.77777777777778,0.29051214
0.0,9198,1579950,1.3181818181818181,44.885733014918905,0.0041711736,1.6818181818181819,-126.20454545454545,0.0041711736,74.31914759975213,76.22727272727273,55.114266985081095,26404.158211946487,-25.63956961007573,0.0051873587,312226.9090909091,27.818181818181817,0.28882864
0.0,9243,1589926,1.511111111111111,42.86847075240339,0.004516566,1.488888888888889,-131.73333333333332,0.004516566,74.9057946185581,76.82222222222222,57.13152924759661,26534.20906972885,-26.901612817264787,0.0050826925,314663.8222222222,27.177777777777777,0.29907724
0.0,9288,1599769,1.4666666666666666,44.08517123673941,0.003759522,1.5333333333333334,-127.86666666666666,0.003759522,74.32435218454268,76.2,55.914828763260566,26668.514246940613,-26.514838032906844,0.004621749,312115.2,27.8,0.2888334
0.0,9333,1609902,1.7333333333333334,44.93410945512859,0.0045887185,1.2666666666666666,-125.6,0.0045887185,74.01575139263119,75.88888888888889,55.06589054487142,26799.965639829636,-25.40101037290977,0.005036479,310840.8888888889,28.133333333333333,0.3095563
0.0,9379,1619950,1.5217391304347827,41.5677895109513,0.0063180816,1.4782608695652173,-135.06521739130434,0.0063180816,74.89335718693455,76.82608695652173,58.4322104890487,26934.457559108734,-27.48911910337357,0.0064640706,314679.652173913,27.195652173913043,0.29441485
0.0,9423,1629809,1.1818181818181819,43.78528534013177,0.004994855,1.8181818181818181,-128.3181818181818,0.004994855,74.15899950465118,76.02272727272727,56.214714659868214,27070.035416841507,-26.518520101543356,0.0062991963,311389.0909090909,27.977272727272727,0.2890465
0.0,9468,1639852,1.4,43.17767813984724,0.004376162,1.6,-128.66666666666666,0.004376162,73.49694791735791,75.37777777777778,56.82232186015277,27204.8025867939,-26.334013423821762,0.0056748013,308747.3777777778,28.711111111111112,0.3011977
0.0,9513,1649763,1.511111111111111,44.48768616421583,0.0044676736,1.488888888888889,-127.46666666666667,0.0044676736,74.69869313113517,76.6,55.51231383578417,27339.463027000427,-26.402295996911654,0.0047144596,313753.6,27.4,0.30376884
0.0,9561,1659961,1.6875,45.50941969215551,0.003948401,1.3125,-123.25,0.003948401,73.55716794916471,75.39583333333333,54.4905803078445,27476.76522040367,-25.420821089031918,0.004004791,308821.3333333333,28.625,0.29147312
0.0,9610,1669989,1.5510204081632653,42.74655198077171,0.007784672,1.4489795918367347,-132.6122448979592,0.007784672,75.09034837324315,77.0204081632653,57.25344801922828,27617.66102385521,-27.86608774683746,0.006309352,315475.5918367347,26.979591836734695,0.28636613
0.0,9656,1679950,1.7608695652173914,45.71479482513057,0.005837221,1.2391304347826086,-123.26086956521739,0.005837221,73.79720578441894,75.65217391304348,54.28520517486944,27756.07786154747,-25.93004578094385,0.005631865,309871.3043478261,28.369565217391305,0.2698283
0.0,9702,1689905,1.5217391304347827,45.47113207290883,0.0048622764,1.4782608695652173,-124.95652173913044,0.0048622764,74.36597216132455,76.26086956521739,54.52886792709117,27891.230410575867,-25.93701910158,0.0047791563,312364.52173913043,27.76086956521739,0.2778293
0.0,9746,1699913,1.4090909090909092,45.460277124709386,0.0036146159,1.5909090909090908,-124.43181818181819,0.0036146159,73.97818413009401,75.86363636363636,54.53972287529063,28025.593105316162,-25.8016589478204,0.0045817443,310737.45454545453,28.181818181818183,0.2686345
0.0,9791,1709909,1.488888888888889,44.72865809242637,0.004985317,1.511111111111111,-125.66666666666667,0.004985317,73.89457428148214,75.75555555555556,55.271341907573614,28158.945261478424,-25.97976455618758,0.006573155,310294.7555555556,28.266666666666666,0.28029504
0.0,9836,1719848,1.288888888888889,42.202776009833926,0.004643232,1.711111111111111,-132.86666666666667,0.004643232,74.68394387708572,76.6,57.79722399016608,28291.93194627762,-27.154591494562794,0.005530963,313753.6,27.42222222222222,0.29359716
0.0,9881,1729998,1.3555555555555556,41.55908064210699,0.0040191934,1.6444444444444444,-134.8,0.0040191934,74.81918032047899,76.77777777777777,58.44091935789303,28425.39770245552,-27.15967925756511,0.004864506,314481.77777777775,27.288888888888888,0.27940896
0.0,9925,1739848,1.2954545454545454,44.62797125667905,0.0065916865,1.7045454545454546,-125.86363636363636,0.0065916865,73.86012630232814,75.70454545454545,55.37202874332095,28559.099459648132,-25.646214842368707,0.007567087,310085.8181818182,28.295454545454547,0.3014215
0.0,9969,1749774,1.8863636363636365,43.80204336605561,0.003997182,1.1136363636363635,-129.61363636363637,0.003997182,74.88682740948809,76.81818181818181,56.19795663394438,28693.136328697205,-26.286418062363246,0.0053925966,314647.2727272727,27.204545454545453,0.29056665
0.0,10014,1759828,1.6222222222222222,43.6456186006409,0.0043132165,1.3777777777777778,-131.13333333333333,0.0043132165,75.52939807685988,77.4888888888889,56.3543813993591,28824.922818422318,-26.809537667628806,0.005913744,317394.4888888889,26.511111111111113,0.25687307
0.0,10060,1769926,1.8043478260869565,44.302651669040735,0.0031111643,1.1956521739130435,-128.6086956521739,0.0031111643,75.01557323426796,76.95652173913044,55.69734833095928,28961.194885969162,-26.63531566703066,0.004708365,315213.9130434783,27.065217391304348,0.25894642
0.0,10106,1779835,1.8043478260869565,42.86227861628196,0.0049635395,1.1956521739130435,-133.04347826086956,0.0049635395,75.60010625531477,77.56521739130434,57.13772138371802,29095.646683216095,-27.48286292563048,0.0061450866,317707.1304347826,26.434782608695652,0.2537209
0.0,10152,1789953,1.6304347826086956,44.87040469565,0.004140566,1.3695652173913044,-126.26086956521739,0.004140566,74.42245324969315,76.30434782608695,55.129595304349984,29230.50065755844,-25.92267657105133,0.0041983766,312542.60869565216,27.695652173913043,0.25451183
0.0,10196,1799788,1.4545454545454546,44.64511825916347,0.0045862687,1.5454545454545454,-126.06818181818181,0.0045862687,73.99264911136578,75.86363636363636,55.354881740836525,29364.934506177902,-25.723838265358914,0.00654375,310737.45454545453,28.15909090909091,0.259836
0.0,10241,1809783,1.5777777777777777,42.847787329165996,0.0047336253,1.4222222222222223,-130.4,0.0047336253,74.19141773524238,76.08888888888889,57.152212670834,29501.019844293594,-27.12253771826801,0.0054203686,311660.0888888889,27.955555555555556,0.25643837
0.0,10285,1819840,1.1136363636363635,44.93560974957832,0.0052866177,1.8863636363636365,-126.61363636363636,0.0052866177,74.66776223923209,76.56818181818181,55.06439025042169,29635.277329206467,-25.80089311779903,0.007658039,313623.2727272727,27.431818181818183,0.27450547
0.0,10330,1829911,1.3333333333333333,43.715402477465,0.0035812582,1.6666666666666667,-129.6,0.0035812582,74.82204125674842,76.73333333333333,56.28459752253502,29768.334925174713,-26.36653678383774,0.005539927,314299.73333333334,27.266666666666666,0.24272116
0.0,10375,1839952,1.7333333333333334,44.38862589946947,0.0035506287,1.2666666666666666,-127.13333333333334,0.0035506287,74.28133511060496,76.15555555555555,55.61137410053053,29904.41677546501,-26.10085632458628,0.004104227,311933.15555555554,27.844444444444445,0.23739356
0.0,10420,1849844,1.511111111111111,43.47300246028466,0.004120581,1.488888888888889,-132.2,0.004120581,75.92515127353127,77.91111111111111,56.526997539715346,30036.620381116867,-27.78419455286089,0.00493797,319123.9111111111,26.08888888888889,0.25805843
0.0,10467,1859884,2.021276595744681,44.443111613998504,0.0045492146,0.9787234042553191,-127.91489361702128,0.0045492146,74.73358207871695,76.63829787234043,55.55688838600148,30174.693957805634,-26.515732985711082,0.005775274,313910.4680851064,27.361702127659573,0.2625434
0.0,10513,1869794,1.8478260869565217,45.832834639362225,0.0053043906,1.1521739130434783,-125.15217391304348,0.0053043906,74.96223236341002,76.91304347826087,54.16716536063778,30310.977132081985,-26.173504423743477,0.006363901,315035.82608695654,27.130434782608695,0.2751312
0.0,10559,1879936,2.152173913043478,44.35298392038777,0.004463564,0.8478260869565217,-127.43478260869566,0.004463564,74.40759553131353,76.30434782608695,55.647016079612214,30446.806359052658,-26.32482663055263,0.0061965394,312542.60869565216,27.717391304347824,0.23579872
0.0,10604,1889818,1.511111111111111,45.25627960523309,0.0044937185,1.488888888888889,-125.6,0.0044937185,74.45457788871946,76.35555555555555,54.743720394766925,30581.87265920639,-26.14206843308868,0.0068349955,312752.35555555555,27.666666666666668,0.25353056
0.0,10650,1899862,1.5217391304347827,43.87170105819916,0.00479816,1.4782608695652173,-128.93478260869566,0.00479816,74.62379204377451,76.52173913043478,56.12829894180084,30714.763823986053,-26.44300283759829,0.0048155477,313433.04347826086,27.47826086956522,0.25863898
0.0,10696,1909996,1.934782608695652,44.8106847018332,0.0049118064,1.065217391304348,-125.15217391304348,0.0049118064,73.73555536035707,75.58695652173913,55.189315298166804,30850.492428779602,-25.04680594049483,0.005168283,309604.17391304346,28.434782608695652,0.2563814
0.0,10741,1919946,1.6,44.29820265417848,0.0048642457,1.4,-129.13333333333333,0.0048642457,75.17462465552778,77.11111111111111,55.70179734582151,30981.154196977615,-26.19393006064719,0.006250433,315847.1111111111,26.88888888888889,0.250129
0.0,10784,1929859,1.1627906976744187,40.44724951187375,0.0047311005,1.8372093023255813,-137.09302325581396,0.0047311005,74.6352174493773,76.53488372093024,59.55275048812625,31115.274721860886,-27.35614663235674,0.0062183253,313486.88372093026,27.46511627906977,0.2481947
0.0,10828,1939784,1.1590909090909092,43.99732566408087,0.004878876,1.8409090909090908,-127.70454545454545,0.004878876,74.1548664904953,76.02272727272727,56.00267433591912,31249.675104618073,-25.756405999437103,0.0067514963,311389.0909090909,27.977272727272727,0.25369906
0.0,10872,1949886,1.3863636363636365,44.84872421756271,0.00541148,1.6136363636363635,-126.88636363636364,0.00541148,74.75276696452569,76.6590909090909,55.151275782437274,31382.683427095413,-25.8298596485136,0.006589056,313995.63636363635,27.34090909090909,0.24222718
0.0,10917,1959844,1.5555555555555556,45.231659208086604,0.005151846,1.4444444444444444,-125.33333333333333,0.005151846,74.33137833823933,76.22222222222223,54.768340791913396,31517.93421769142,-25.988331335637334,0.005010871,312206.22222222225,27.8,0.24978493
0.0,10962,1969880,1.5555555555555556,45.00953114210128,0.005207719,1.4444444444444444,-124.86666666666666,0.005207719,73.65569197952726,75.53333333333333,54.99046885789872,31653.779227495193,-25.785982673470212,0.005686914,309384.5333333333,28.533333333333335,0.25000024
0.0,11007,1979956,0.9777777777777777,46.268408423322356,0.00464747,2.022222222222222,-121.66666666666667,0.00464747,73.52659443932538,75.37777777777778,53.73159157667765,31786.65009379387,-24.875218976338697,0.00580147,308747.3777777778,28.666666666666668,0.26171002
0.0,11053,1989846,1.2173913043478262,44.2714733854315,0.0044408925,1.7826086956521738,-128.15217391304347,0.0044408925,74.54202365819701,76.43478260869566,55.728526614568516,31922.155188798904,-26.704980864106943,0.006178318,313076.8695652174,27.565217391304348,0.26035267
0.0,11098,1999934,1.2,46.60740169649451,0.004410549,1.8,-120.8,0.004410549,73.54061913137275,75.37777777777778,53.39259830350547,32057.120035648346,-24.94026755738378,0.0053877365,308747.3777777778,28.644444444444446,0.24937345
0.0,11142,2009815,1.4318181818181819,44.591905386909474,0.0043848976,1.5681818181818181,-125.86363636363636,0.0043848976,73.73157416056992,75.61363636363636,55.40809461309052,32190.675694704056,-25.894185701056475,0.0057110544,309713.45454545453,28.454545454545453,0.26219377
0.0,11188,2019854,1.1956521739130435,45.50790014975471,0.0050936085,1.8043478260869565,-124.6304347826087,0.0050936085,74.31783889977008,76.23913043478261,54.49209985024529,32326.176993131638,-25.77978690131416,0.0057902485,312275.47826086957,27.82608695652174,0.25357592
0.0,11235,2029815,1.3617021276595744,41.977256748690266,0.006177037,1.6382978723404256,-133.0212765957447,0.006177037,74.2817633679371,76.17021276595744,58.02274325130973,32467.467779636383,-27.47341590815624,0.006485503,311993.1914893617,27.851063829787233,0.26985413
0.0,11284,2039967,1.489795918367347,46.60760243502163,0.004605371,1.510204081632653,-122.75510204081633,0.004605371,74.51762538590103,76.40816326530613,53.39239756497836,32606.594968557358,-25.561543501923964,0.0047814827,312967.8367346939,27.591836734693878,0.23751365
0.0,11330,2049916,1.7173913043478262,44.76602157841211,0.0051279077,1.2826086956521738,-126.32608695652173,0.0051279077,74.24357390206971,76.1304347826087,55.23397842158789,32743.718721866608,-26.20409959289461,0.005626532,311830.26086956525,27.891304347826086,0.22914554
0.0,11376,2059946,1.173913043478261,46.105908441448044,0.004818392,1.826086956521739,-121.8913043478261,0.004818392,73.57605281370279,75.41304347826087,53.894091558551956,32884.07423520088,-25.58625144597131,0.0052968245,308891.82608695654,28.608695652173914,0.24708268
0.0,11421,2069986,1.2,47.71244832969253,0.0046285233,1.8,-119.53333333333333,0.0046285233,74.34592799721307,76.22222222222223,52.287551670307465,33018.36283540726,-24.9184265232319,0.005937473,312206.22222222225,27.77777777777778,0.24723698
0.0,11466,2079879,1.3111111111111111,48.828221648746464,0.004259131,1.6888888888888889,-115.33333333333333,0.004259131,73.19321015240236,75.02222222222223,51.171778351253536,33151.55495738983,-24.20384633313447,0.0046565374,307291.02222222224,29.022222222222222,0.24477388
0.0,11511,2089945,1.4222222222222223,47.638799844870924,0.0039470866,1.5777777777777777,-119.26666666666667,0.0039470866,74.01864323251792,75.88888888888889,52.361200155129076,33285.174305438995,-24.42508662179793,0.005189678,310840.8888888889,28.133333333333333,0.235309
0.0,11556,2099988,1.1555555555555554,45.837119879921,0.0049847397,1.8444444444444446,-122.33333333333333,0.0049847397,73.5062563492814,75.35555555555555,54.16288012007899,33419.38180732727,-25.303706625742013,0.006040197,308656.35555555555,28.68888888888889,0.24287207
0.0,11601,2109908,1.6222222222222222,46.98514148864072,0.004645977,1.3777777777777778,-120.0,0.004645977,73.60281963014437,75.44444444444444,53.014858511359265,33553.27125477791,-25.197497679532383,0.005306152,309020.44444444444,28.57777777777778,0.24457152
0.0,11645,2119850,1.3636363636363635,42.769031167983876,0.005375413,1.6363636363636365,-130.8409090909091,0.005375413,74.23255155057545,76.13636363636364,57.230968832016146,33689.98380589485,-26.494091079543708,0.0061503192,311854.54545454547,27.90909090909091,0.25563678
0.0,11691,2129928,1.8043478260869565,43.677981794475976,0.0042461855,1.1956521739130435,-129.2608695652174,0.0042461855,74.33718425817099,76.26086956521739,56.322018205524024,33825.714918375015,-26.803781550565756,0.004496755,312364.52173913043,27.804347826086957,0.24804588
0.0,11736,2139902,1.3777777777777778,45.48125272023115,0.0049157925,1.6222222222222222,-122.86666666666666,0.0049157925,73.26368243951292,75.06666666666666,54.51874727976885,33961.53260564804,-25.130453438584695,0.005534968,307473.06666666665,28.933333333333334,0.25723785
0.0,11781,2149872,1.6444444444444444,45.80662561184562,0.004890469,1.3555555555555556,-123.86666666666666,0.004890469,74.21775026807174,76.08888888888889,54.19337438815437,34095.432690143585,-25.093265869143195,0.00587546,311660.0888888889,27.91111111111111,0.23954657
0.0,11827,2159943,1.391304347826087,43.89424487243843,0.0043738466,1.608695652173913,-129.0,0.0043738466,74.58475882371609,76.47826086956522,56.10575512756157,34230.750853061676,-26.69008943630335,0.005677362,313254.95652173914,27.52173913043478,0.22776514
0.0,11871,2169850,1.0681818181818181,46.147376583124874,0.0065771323,1.9318181818181819,-123.47727272727273,0.0065771323,74.4410337240034,76.3409090909091,53.85262341687515,34362.8531024456,-25.226557723612554,0.0040887985,312692.36363636365,27.681818181818183,0.22552092
0.0,11916,2179915,1.1777777777777778,45.4300067937532,0.004299327,1.8222222222222222,-123.4,0.004299327,73.61888121641559,75.44444444444444,54.56999320624682,34494.68335390091,-25.431430579807824,0.0055329003,309020.44444444444,28.555555555555557,0.2418725
0.0,11961,2189911,1.4,46.32840038786448,0.005453723,1.6,-124.13333333333334,0.005453723,75.07145804014927,77.0,53.67159961213552,34629.011786699295,-25.68603501967019,0.005319597,315392.0,27.0,0.2566565
