Tbt,Ptt,entropy,MpbtN,Tmt,TimeElapsed,AttNC,EpisodesSoFar,surrgain,TimestepsSoFar,AttC,entloss,MtR,Tmc,MpbtA,TtR,optimgain,meankl
242654.96774193548,57.74090710884599,0.3281286,26.52990678941248,59.24193548387097,20787.26333451271,4.661290322580645,8576,0.0015342004,1119960,5.338709677419355,0.0,-10.553079826891096,45.83870967741935,73.47009321058754,-157.25806451612902,0.0015342004,0.00850608
233280.0,55.558602399523934,0.2661324,25.725355156849737,56.953125,20947.526614427567,6.890625,8640,0.0018118133,1129902,3.109375,0.0,-10.34078279769562,48.171875,74.27464484315027,-147.03125,0.0018118133,0.008922291
231576.83582089553,55.154828033978674,0.26779515,21.38974503228839,56.53731343283582,21112.153425455093,8.253731343283581,8707,0.0013803595,1139921,1.7462686567164178,0.0,-8.958679527827922,48.61194029850746,78.61025496771161,-121.19402985074628,0.0013803595,0.010081353
228507.15151515152,54.415009681444985,0.2654022,22.1828881862816,55.78787878787879,21270.762746810913,6.545454545454546,8773,0.0010609903,1149942,3.4545454545454546,0.0,-8.87302233048986,49.42424242424242,77.81711181371834,-123.78787878787878,0.0010609903,0.009093527
228304.73846153845,54.382156072300305,0.2410369,23.420229424671096,55.738461538461536,21429.037680387497,5.6,8838,0.0007034848,1159914,4.4,0.0,-9.367309910044765,49.44615384615385,76.57977057532891,-130.76923076923077,0.0007034848,0.0071104956
225962.66666666666,53.82027881813422,0.23796757,22.090151478678354,55.166666666666664,21590.206637382507,7.651515151515151,8904,0.0013999112,1169839,2.3484848484848486,0.0,-8.943435857285447,50.06060606060606,77.90984852132163,-121.66666666666667,0.0013999112,0.008755005
225891.3432835821,53.80614322782062,0.26583433,22.883417433864615,55.149253731343286,21754.824449300766,7.597014925373134,8971,0.002014399,1179894,2.4029850746268657,0.0,-9.358232601875656,50.07462686567164,77.11658256613535,-126.41791044776119,0.002014399,0.010189121
238283.17460317462,56.741805019766666,0.22355191,25.484819386377964,58.17460317460318,21904.170880556107,3.984126984126984,9034,0.0010748267,1189989,6.015873015873016,0.0,-10.025011887034914,46.888888888888886,74.51518061362205,-148.88888888888889,0.0010748267,0.00898531
224271.75384615385,53.39917584117529,0.25824347,22.988769111655746,54.753846153846155,22074.1556122303,7.492307692307692,9099,0.0017765225,1199908,2.5076923076923077,0.0,-9.194870105649919,50.53846153846154,77.01123088834427,-125.84615384615384,0.0017765225,0.009621928
235321.8064516129,56.017587231976016,0.19912149,25.43749168282352,57.45161290322581,22227.39088368416,4.129032258064516,9161,0.0006874164,1209903,5.870967741935484,0.0,-10.00716423404842,47.693548387096776,74.56250831717647,-146.61290322580646,0.0006874164,0.0074516614
228445.0909090909,54.40812042698017,0.20505406,23.56471173507499,55.77272727272727,22390.737837076187,7.075757575757576,9227,0.00085513,1219922,2.9242424242424243,0.0,-9.585103694672142,49.42424242424242,76.43528826492503,-131.21212121212122,0.00085513,0.005954035
229817.1076923077,54.76128347551818,0.21133207,24.116861436760146,56.10769230769231,22552.93192577362,7.123076923076923,9292,0.0017152264,1229956,2.876923076923077,0.0,-9.600202446038747,49.01538461538462,75.88313856323985,-134.76923076923077,0.0017152264,0.008264227
228569.21212121213,54.43767393290059,0.19957297,24.817448718020856,55.803030303030305,22719.53490138054,7.136363636363637,9358,0.000995383,1239978,2.8636363636363638,0.0,-9.929774483191805,49.39393939393939,75.18255128197913,-138.1818181818182,0.000995383,0.0078956215
230762.33846153846,54.97167397768425,0.20469508,23.80107730373865,56.33846153846154,22886.148768901825,7.969230769230769,9423,0.0008463519,1249862,2.0307692307692307,0.0,-9.590718539649782,48.8,76.19892269626133,-133.84615384615384,0.0008463519,0.007590709
225520.9411764706,53.694355759769316,0.24346316,23.366941947578567,55.05882352941177,23054.875591993332,8.264705882352942,9491,0.0016803717,1259977,1.7352941176470589,0.0,-9.54735911582376,50.220588235294116,76.63305805242142,-128.52941176470588,0.0016803717,0.009752092
230865.45454545456,55.003263263957265,0.21004601,24.133172071968747,56.36363636363637,23214.622226715088,5.590909090909091,9557,0.00066921266,1269934,4.409090909090909,0.0,-9.767327581832664,48.75757575757576,75.86682792803126,-136.21212121212122,0.00066921266,0.0067579662
224100.84848484848,53.34712847550659,0.19738555,22.61625148267653,54.71212121212121,23377.076593875885,6.363636363636363,9623,0.00038102997,1279966,3.6363636363636362,0.0,-9.014319838496606,50.60606060606061,77.38374851732345,-123.33333333333333,0.00038102997,0.0034474377
225962.66666666666,53.79204585328792,0.21946204,23.019921018042496,55.166666666666664,23541.008816242218,7.651515151515151,9689,0.0010252224,1289912,2.3484848484848486,0.0,-9.294945978934742,50.121212121212125,76.98007898195749,-126.66666666666667,0.0010252224,0.0074125
226074.74626865672,53.84140375808018,0.22292127,24.56161037430244,55.19402985074627,23706.948335886,6.552238805970149,9756,0.0019065579,1299887,3.4477611940298507,0.0,-9.970035555867874,50.04477611940298,75.43838962569755,-135.67164179104478,0.0019065579,0.0076683513
235982.4516129032,56.1944612359107,0.21409133,26.146381226374068,57.61290322580645,23860.152004003525,5.241935483870968,9818,0.001852456,1309864,4.758064516129032,0.0,-10.257709237152163,47.483870967741936,73.85361877362594,-151.93548387096774,0.001852456,0.008953581
228258.9090909091,54.3582885701773,0.21485278,22.117708838510577,55.72727272727273,24029.787188768387,7.666666666666667,9884,0.0019862244,1319955,2.3333333333333335,0.0,-8.853805574464097,49.484848484848484,77.88229116148943,-122.87878787878788,0.0019862244,0.009170383
224668.6567164179,53.480303063479106,0.24864109,24.616741955378398,54.850746268656714,24195.140293121338,7.850746268656716,9951,0.00278512,1329965,2.1492537313432836,0.0,-10.061572558722911,50.46268656716418,75.38325804462163,-134.32835820895522,0.00278512,0.008915592
233913.1076923077,55.70548489889577,0.25754285,24.749834439338816,57.10769230769231,24359.986823797226,5.2,10016,0.0012624305,1340000,4.8,0.0,-9.871195219885893,48.01538461538462,75.25016556066117,-141.3846153846154,0.0012624305,0.008514761
255707.42857142858,60.79633674597403,0.27735177,34.976669500542286,62.42857142857143,24506.60901737213,3.1607142857142856,10072,0.0009986337,1349993,6.839285714285714,0.0,-13.614613211373163,42.55357142857143,65.02333049945773,-220.17857142857142,0.0009986337,0.0073527745
240298.66666666666,57.17411242620201,0.26950082,25.95330861895101,58.666666666666664,24668.950595617294,5.984126984126984,10135,0.0025206858,1359991,4.015873015873016,0.0,-10.581399240791143,46.46031746031746,74.04669138104897,-152.53968253968253,0.0025206858,0.0093697375
233146.92063492062,55.51089333666422,0.27430144,26.113365247145804,56.92063492063492,24826.74162888527,6.142857142857143,10198,0.0027972474,1369872,3.857142857142857,0.0,-10.379840374202805,48.23809523809524,73.88663475285419,-148.88888888888889,0.0027972474,0.011256665
231361.9393939394,55.13306486883932,0.19783768,24.303017277074073,56.484848484848484,24983.969005584717,6.636363636363637,10264,0.0010188507,1379941,3.3636363636363638,0.0,-9.763527078227677,48.60606060606061,75.69698272292591,-136.96969696969697,0.0010188507,0.007333764
231113.69696969696,55.039719572009446,0.24139524,24.726844561494413,56.42424242424242,25156.681436538696,8.43939393939394,10330,0.00207888,1389979,1.5606060606060606,0.0,-10.27282982952067,48.74242424242424,75.27315543850558,-139.54545454545453,0.00207888,0.010513428
228430.76923076922,54.41090415584479,0.26917028,23.289484686264032,55.76923076923077,25316.221855401993,7.153846153846154,10395,0.0020642767,1399873,2.8461538461538463,0.0,-9.262546415051277,49.41538461538462,76.71051531373594,-129.53846153846155,0.0020642767,0.009556454
228493.78461538462,54.402670246720525,0.24089497,23.790950776525175,55.784615384615385,25478.802607774734,5.323076923076923,10460,0.0011872316,1409871,4.676923076923077,0.0,-9.345535561025203,49.44615384615385,76.20904922347482,-132.92307692307693,0.0011872316,0.007555956
227568.9411764706,54.18086078311219,0.23201644,23.360791473460022,55.55882352941177,25643.725519180298,7.029411764705882,10528,0.0020190864,1419938,2.9705882352941178,0.0,-9.6834098315472,49.69117647058823,76.63920852653997,-129.55882352941177,0.0020190864,0.007377839
229810.42424242425,54.753283369654696,0.26828727,22.66106785780357,56.10606060606061,25811.380433321,6.7727272727272725,10594,0.00061394135,1429853,3.227272727272727,0.0,-9.182792260262625,49.03030303030303,77.33893214219644,-126.81818181818181,0.00061394135,0.0065217684
227948.60606060605,54.250372902936476,0.29576528,24.186114102497825,55.65151515151515,25971.518814086914,5.984848484848484,10660,0.0014340283,1439879,4.015151515151516,0.0,-9.624227921347222,49.63636363636363,75.81388589750215,-134.24242424242425,0.0014340283,0.010297041
241989.07936507938,57.61950255911553,0.22601652,28.670314072413625,59.07936507936508,26122.898491621017,2.746031746031746,10723,0.0016724478,1449954,7.253968253968254,0.0,-11.369499078856743,45.93650793650794,71.32968592758637,-170.47619047619048,0.0016724478,0.00786302
228631.27272727274,54.45080311275892,0.26154664,24.06882687258233,55.81818181818182,26286.70908331871,5.7727272727272725,10789,0.0015810779,1459992,4.2272727272727275,0.0,-9.614827865982368,49.378787878787875,75.93117312741765,-134.0909090909091,0.0015810779,0.008802553
229760.0,54.74580639640752,0.24906117,24.766109642910482,56.09375,26445.800795316696,5.3125,10853,0.002201977,1469888,4.6875,0.0,-9.968399965387553,49.03125,75.23389035708949,-139.375,0.002201977,0.010933488
228642.38805970148,54.468954594849954,0.24674863,24.36798234965424,55.82089552238806,26616.027550458908,7.134328358208955,10920,0.0014574152,1479994,2.8656716417910446,0.0,-9.938581357052565,49.343283582089555,75.63201765034576,-136.11940298507463,0.0014574152,0.009246745
223542.30303030304,53.23299544504406,0.24149054,25.348642788765734,54.57575757575758,26776.84432864189,6.651515151515151,10986,0.0012612033,1489964,3.3484848484848486,0.0,-9.961465310329022,50.71212121212121,74.65135721123426,-137.72727272727272,0.0012612033,0.007983004
231651.55555555556,55.18120285194144,0.27008092,24.88193666105008,56.55555555555556,26935.06175684929,5.619047619047619,11049,0.0018602362,1499818,4.380952380952381,0.0,-9.89672824091099,48.57142857142857,75.11806333894994,-141.11111111111111,0.0018602362,0.009851706
226074.74626865672,53.85555883708108,0.24165918,23.14914376726851,55.19402985074627,27093.762773752213,5.7164179104477615,11116,0.0013404787,1509912,4.2835820895522385,0.0,-9.268750254939038,50.014925373134325,76.8508562327315,-128.0597014925373,0.0013404787,0.008744613
233536.0,55.608874474715144,0.25784102,24.694663973410243,57.015625,27252.362776994705,5.1875,11180,0.0016319156,1519869,4.8125,0.0,-9.884160265858206,48.125,75.30533602658979,-141.25,0.0016319156,0.0100294845
227824.48484848486,54.29464234384304,0.25008172,25.720034724574425,55.621212121212125,27419.788492918015,7.590909090909091,11246,0.0013022319,1529834,2.409090909090909,0.0,-10.406938214405532,49.515151515151516,74.27996527542557,-143.1818181818182,0.0013022319,0.009568097
229376.0,54.67479092612286,0.27919567,24.622897921541597,56.0,27581.764055490494,6.597014925373134,11313,0.0018975486,1539923,3.4029850746268657,0.0,-9.9750586522849,49.08955223880597,75.37710207845839,-138.0597014925373,0.0018975486,0.010544117
232416.9696969697,55.3244596951248,0.27792993,24.941636385386534,56.74242424242424,27746.708880901337,4.590909090909091,11379,0.0014859164,1549968,5.409090909090909,0.0,-9.82844643623476,48.45454545454545,75.05836361461351,-141.96969696969697,0.0014859164,0.008450572
231040.0,55.01776435097689,0.28895026,25.00188701786859,56.40625,27899.86442899704,5.125,11443,0.0020591058,1559982,4.875,0.0,-9.863364878182313,48.765625,74.9981129821314,-141.71875,0.0020591058,0.008957875
231066.4126984127,55.045552399539716,0.25693923,25.38495338040277,56.41269841269841,28062.465896129608,5.0,11506,0.0014416599,1569874,5.0,0.0,-9.987181571138615,48.714285714285715,74.61504661959727,-143.4920634920635,0.0014416599,0.008655099
226563.8208955224,53.982959023740555,0.2394271,23.33360616883561,55.3134328358209,28231.333340168,7.6716417910447765,11573,0.0013301757,1579963,2.328358208955224,0.0,-9.43578988872344,49.865671641791046,76.66639383116438,-129.1044776119403,0.0013301757,0.009907391
225652.36363636365,53.742517866223935,0.26442176,23.928661682600186,55.09090909090909,28397.040593385696,6.712121212121212,11639,0.0017542383,1589974,3.287878787878788,0.0,-9.504698758949274,50.15151515151515,76.07133831739982,-131.8181818181818,0.0017542383,0.008795216
238738.2857142857,56.83098264344017,0.28653172,26.130938678840515,58.285714285714285,28553.59428548813,3.984126984126984,11702,0.0017205182,1599968,6.015873015873016,0.0,-10.54665587830202,46.80952380952381,73.86906132115948,-152.6984126984127,0.0017205182,0.009839824
226397.0909090909,53.9433834797017,0.2333968,23.797727132181056,55.27272727272727,28715.39631462097,6.681818181818182,11768,0.0010291537,1609922,3.3181818181818183,0.0,-9.402389502130667,49.90909090909091,76.20227286781892,-131.36363636363637,0.0010291537,0.009179054
225280.0,53.620198885641976,0.23194407,24.13479225792015,55.0,28894.41589975357,6.96969696969697,11834,0.0011731811,1619992,3.0303030303030303,0.0,-9.675916277743012,50.31818181818182,75.86520774207987,-132.42424242424244,0.0011731811,0.009431572
227485.53846153847,54.17122778089426,0.25028285,21.960599686590662,55.53846153846154,29052.744520664215,6.523076923076923,11899,0.0019757198,1629974,3.476923076923077,0.0,-8.806992618855226,49.69230769230769,78.03940031340933,-122.0,0.0019757198,0.00962823
231196.44444444444,55.06764407198623,0.29344326,25.448323692826897,56.44444444444444,29212.77418899536,4.4603174603174605,11962,0.0017688754,1639932,5.5396825396825395,0.0,-10.079172022642497,48.698412698412696,74.55167630717312,-144.12698412698413,0.0017688754,0.010447327
226880.0,54.013321809462326,0.25725886,24.914703019990917,55.390625,29366.58208632469,5.296875,12026,0.0012790692,1649936,4.703125,0.0,-9.69702040142679,49.875,75.08529698000912,-137.8125,0.0012790692,0.008060783
227800.61538461538,54.228905810888115,0.24180777,25.107899946139508,55.61538461538461,29529.415409564972,6.246153846153846,12091,0.0015434906,1659943,3.753846153846154,0.0,-9.926213773849824,49.646153846153844,74.89210005386052,-140.15384615384616,0.0015434906,0.0067198216
223704.61538461538,53.224548210774415,0.20275892,23.71147725897221,54.61538461538461,29694.63492155075,6.446153846153846,12156,0.0019460318,1669847,3.5538461538461537,0.0,-9.244556362421575,50.76923076923077,76.28852274102778,-129.07692307692307,0.0019460318,0.008247824
221814.15384615384,52.80962829981003,0.22409952,22.715782496998767,54.15384615384615,29856.160343170166,6.676923076923077,12221,0.0014778189,1679925,3.3230769230769233,0.0,-8.852141181817903,51.184615384615384,77.28421750300126,-123.07692307692308,0.0014778189,0.009561514
229824.0,54.71707365577362,0.21895672,25.720719814669323,56.109375,30023.099133491516,6.328125,12285,0.0012358411,1689837,3.671875,0.0,-10.318506302303861,49.109375,74.27928018533069,-144.84375,0.0012358411,0.008107156
234606.27692307692,55.85067506001143,0.19120516,23.521208171248848,57.276923076923076,30180.22518181801,6.523076923076923,12350,0.0013148343,1699933,3.476923076923077,0.0,-9.574986027436294,47.87692307692308,76.47879182875117,-135.69230769230768,0.0013148343,0.008216545
231392.4923076923,55.10864169867649,0.20808524,24.190960249032454,56.49230769230769,30344.665368318558,7.2153846153846155,12415,0.0022827843,1709918,2.7846153846153845,0.0,-9.717250512236376,48.66153846153846,75.80903975096756,-136.76923076923077,0.0022827843,0.010679462
229439.0153846154,54.63577787247827,0.22048986,24.698255072379144,56.01538461538462,30511.036534786224,7.8307692307692305,12480,0.00080003234,1719978,2.169230769230769,0.0,-10.109469487214788,49.184615384615384,75.30174492762083,-138.92307692307693,0.00080003234,0.009616982
237958.09523809524,56.68970679529733,0.21055606,26.500128092958953,58.095238095238095,30675.91649055481,5.777777777777778,12543,0.0013493445,1729893,4.222222222222222,0.0,-10.765013669944342,46.92063492063492,73.49987190704104,-154.12698412698413,0.0013493445,0.00828058
228320.9696969697,54.3433322274804,0.19335738,22.728820645637494,55.74242424242424,30839.0911192894,8.151515151515152,12609,0.0013923782,1739853,1.8484848484848484,0.0,-9.094215191588772,49.53030303030303,77.2711793543625,-126.36363636363636,0.0013923782,0.0090632085
235648.0,56.112870335904695,0.20481344,27.220957549344014,57.53125,30999.17496919632,7.015625,12673,0.0013604942,1749944,2.984375,0.0,-10.810066513409284,47.578125,72.77904245065596,-157.34375,0.0013604942,0.009902799
228745.84615384616,54.46888207281329,0.21777473,24.27034349953969,55.84615384615385,31162.55722618103,7.369230769230769,12738,0.0022944824,1759897,2.6307692307692307,0.0,-9.649904723375613,49.36923076923077,75.72965650046031,-135.53846153846155,0.0022944824,0.010154273
232589.78461538462,55.38382552548904,0.19957949,25.188804856770286,56.784615384615385,31321.920056819916,6.061538461538461,12803,0.0015693703,1769927,3.9384615384615387,0.0,-10.10778058139366,48.36923076923077,74.81119514322972,-143.3846153846154,0.0015693703,0.009101019
223542.30303030304,53.22526757682547,0.21204098,25.130332106420795,54.57575757575758,31490.330679655075,8.166666666666666,12869,0.0013777652,1779867,1.8333333333333333,0.0,-10.04535116094961,50.72727272727273,74.86966789357919,-137.12121212121212,0.0013777652,0.009656697
236852.82539682538,56.41979355270878,0.1970623,27.692267567450948,57.82539682539682,31643.43618273735,5.158730158730159,12932,0.0016276349,1789864,4.841269841269841,0.0,-10.92222704340854,47.22222222222222,72.30773243254902,-161.42857142857142,0.0016276349,0.0088577755
226243.76470588235,53.88921114243744,0.22145241,23.951854175363223,55.23529411764706,31816.39561700821,8.632352941176471,13000,0.0025029962,1799878,1.3676470588235294,0.0,-9.751017038080503,49.98529411764706,76.04814582463675,-132.05882352941177,0.0025029962,0.010089309
246033.06666666668,58.54784194246064,0.22099829,30.68749636415234,60.06666666666667,31964.80813384056,4.5,13060,0.0014095254,1809976,5.5,0.0,-12.145334043448873,44.95,69.31250363584766,-187.5,0.0014095254,0.009080322
227638.30303030304,54.20718428700039,0.18312672,24.59104750965913,55.57575757575758,32130.91363120079,7.287878787878788,13126,0.001974647,1819912,2.712121212121212,0.0,-10.039699298810888,49.65151515151515,75.40895249034088,-137.57575757575756,0.001974647,0.008624903
222101.01492537314,52.859158234490714,0.19068652,23.05377194870783,54.223880597014926,32300.32753276825,8.119402985074627,13193,0.00076562987,1829906,1.8805970149253732,0.0,-9.219045981353794,51.149253731343286,76.94622805129217,-124.77611940298507,0.00076562987,0.009633349
224790.92537313432,53.523455048246205,0.21551625,23.777923513024,54.88059701492537,32465.77303314209,7.1940298507462686,13260,0.0017086188,1839999,2.8059701492537314,0.0,-9.506339186449255,50.40298507462686,76.22207648697604,-130.0,0.0017086188,0.010143316
239179.54098360657,56.95549473810253,0.18148941,28.637004598386834,58.39344262295082,32620.702459812164,3.278688524590164,13321,0.001578761,1849852,6.721311475409836,0.0,-11.087713447179821,46.65573770491803,71.3629954016132,-169.672131147541,0.001578761,0.008782827
222467.8208955224,52.95131869528351,0.17521697,24.458691121436743,54.3134328358209,32785.25170993805,5.8059701492537314,13388,0.0021027667,1859950,4.1940298507462686,0.0,-9.703749781144214,51.04477611940298,75.54130887856326,-132.83582089552237,0.0021027667,0.008822121
221673.07462686568,52.75383886577556,0.1859318,23.785165493132606,54.11940298507463,32955.77094697952,6.597014925373134,13455,0.0016792681,1869910,3.4029850746268657,0.0,-9.39322413151689,51.26865671641791,76.21483450686739,-128.50746268656715,0.0016792681,0.009827615
227541.97014925373,54.216946809693376,0.19651937,24.119646894584374,55.55223880597015,33116.23572278023,6.343283582089552,13522,0.0021757488,1879941,3.656716417910448,0.0,-9.631154010774965,49.61194029850746,75.88035310541562,-133.73134328358208,0.0021757488,0.008695672
228383.0303030303,54.38047589491732,0.21220845,23.363222026111437,55.75757575757576,33277.0718421936,5.909090909090909,13588,0.0028120289,1889887,4.090909090909091,0.0,-9.384434759708384,49.46969696969697,76.63677797388857,-130.0,0.0028120289,0.010284187
231175.75757575757,55.06130203588044,0.19527066,23.628899712351416,56.43939393939394,33435.57789182663,4.333333333333333,13654,0.0010218152,1899900,5.666666666666667,0.0,-9.426313189649312,48.71212121212121,76.37110028764857,-132.87878787878788,0.0010218152,0.0073068305
225524.53731343284,53.72111376549287,0.21846002,24.520214728710844,55.059701492537314,33598.189922094345,6.746268656716418,13721,0.0016395398,1909954,3.253731343283582,0.0,-9.76041517724901,50.16417910447761,75.47978527128916,-134.47761194029852,0.0016395398,0.009853258
234048.0,55.72751008524263,0.22624855,24.9545114407107,57.140625,33761.2254884243,4.640625,13785,0.0012680724,1919870,5.359375,0.0,-9.992686118697014,48.0,75.04548855928931,-143.28125,0.0012680724,0.008318997
237568.0,56.57066483564642,0.24471192,25.272442829922362,58.0,33914.24311518669,5.390625,13849,0.0011359106,1929948,4.609375,0.0,-10.023563858322078,47.078125,74.72755717007766,-146.875,0.0011359106,0.009022603
238162.5806451613,56.69847009223944,0.2234944,28.16902262596132,58.145161290322584,34074.893318891525,4.870967741935484,13911,0.0024307456,1939857,5.129032258064516,0.0,-11.159665003150248,46.95161290322581,71.83097737403868,-164.03225806451613,0.0024307456,0.008718986
232065.91044776118,55.29676055920792,0.20339893,24.861148282289566,56.656716417910445,34242.236466646194,8.164179104477611,13978,0.0016455371,1949879,1.835820895522388,0.0,-10.32228200471451,48.43283582089552,75.13885171771042,-141.34328358208955,0.0016455371,0.010488479
224838.8923076923,53.55167798676612,0.2288365,23.847828990463462,54.89230769230769,34407.16182422638,7.923076923076923,14043,0.0014076941,1959873,2.076923076923077,0.0,-9.490999317827887,50.353846153846156,76.15217100953653,-130.46153846153845,0.0014076941,0.009438258
232561.77777777778,55.36873221563759,0.25729704,25.93064258398919,56.77777777777778,34564.34084749222,4.904761904761905,14106,0.0013114868,1969878,5.095238095238095,0.0,-10.140789302633342,48.3968253968254,74.06935741601079,-147.77777777777777,0.0013114868,0.009603518
228693.33333333334,54.47322514667304,0.21853918,24.905883840697904,55.833333333333336,34730.19535160065,6.924242424242424,14172,0.0012863764,1979960,3.0757575757575757,0.0,-10.180511672023881,49.34848484848485,75.09411615930212,-138.93939393939394,0.0012863764,0.00925607
230416.25396825396,54.87477992887339,0.24544148,23.869364833952705,56.25396825396825,34895.25731372833,6.968253968253968,14235,0.0013237696,1989856,3.0317460317460316,0.0,-9.48271171744835,48.92063492063492,76.13063516604726,-133.96825396825398,0.0013237696,0.008555521
230888.36923076923,54.96209448395771,0.23570286,24.737583913128056,56.36923076923077,35056.569517850876,7.076923076923077,14300,0.00096974487,1999916,2.923076923076923,0.0,-9.896543954712163,48.84615384615385,75.26241608687194,-139.07692307692307,0.00096974487,0.009215617
241928.25806451612,57.58188360839222,0.23833774,26.919224359427602,59.064516129032256,35215.81018447876,5.338709677419355,14362,0.0011621868,2009904,4.661290322580645,0.0,-10.88806520231619,46.0,73.0807756405724,-160.16129032258064,0.0011621868,0.008383995
237504.0,56.50901830385161,0.26798135,25.105256248956376,57.984375,35375.10325574875,5.875,14426,0.0015182588,2019994,4.125,0.0,-10.266472240698398,47.1875,74.89474375104362,-145.78125,0.0015182588,0.009175034
249370.0338983051,59.30653462933184,0.2750705,30.659144140673046,60.88135593220339,35524.73185682297,3.6440677966101696,14485,0.0018088318,2029970,6.3559322033898304,0.0,-12.313156223320783,44.152542372881356,69.34085585932695,-188.47457627118644,0.0018088318,0.008002562
234176.0,55.77297911761865,0.217508,26.54965041836609,57.171875,35687.13733291626,6.40625,14549,0.001320292,2039962,3.59375,0.0,-10.669396111876392,47.9375,73.45034958163392,-151.5625,0.001320292,0.009001054
236608.0,56.37237926829267,0.20806848,25.998793369047924,57.765625,35858.72388625145,8.4375,14613,0.0015082086,2049967,1.5625,0.0,-10.768834169689848,47.265625,74.00120663095205,-150.78125,0.0015082086,0.009480596
234165.16923076924,55.78553438470303,0.24483968,24.768383582125463,57.16923076923077,36027.18939399719,7.6923076923076925,14678,0.0024496345,2059942,2.3076923076923075,0.0,-10.07184903211012,47.90769230769231,75.23161641787449,-141.53846153846155,0.0024496345,0.009458622
237633.0158730159,56.57677885075178,0.24633881,24.140080334942194,58.01587301587302,36188.64099264145,5.666666666666667,14741,0.0011882617,2069919,4.333333333333333,0.0,-9.870010886791844,47.07936507936508,75.8599196650578,-140.31746031746033,0.0011882617,0.008376656
230825.35384615386,54.98530215826542,0.23032512,26.099652337684134,56.353846153846156,36358.2988820076,7.7384615384615385,14806,0.0012260888,2079977,2.2615384615384615,0.0,-10.524004575051386,48.784615384615385,73.90034766231585,-147.3846153846154,0.0012260888,0.009950664
231424.0,55.08521974365558,0.25292027,26.328846017105693,56.5,36522.711411714554,6.5625,14870,0.001965208,2089855,3.4375,0.0,-10.677448636389926,48.71875,73.67115398289431,-149.21875,0.001965208,0.010258064
241796.12903225806,57.53971495472059,0.28020743,28.01670180125529,59.03225806451613,36683.22307705879,3.903225806451613,14932,0.0018852478,2099921,6.096774193548387,0.0,-11.260415092129328,46.04838709677419,71.9832981987447,-166.7741935483871,0.0018852478,0.00946257
234039.13846153847,55.72843884102771,0.25356743,23.559310436361326,57.13846153846154,36850.158635139465,6.369230769230769,14997,0.0017459509,2109866,3.6307692307692307,0.0,-9.663462082869744,48.0,76.44068956363871,-134.76923076923077,0.0017459509,0.009991214
249992.53333333333,59.47601524153476,0.31165397,31.798444628536355,61.03333333333333,37005.910353422165,3.066666666666667,15057,0.0016793386,2119972,6.933333333333334,0.0,-12.544588472204484,43.95,68.20155537146361,-196.66666666666666,0.0016793386,0.009600808
241932.59016393442,57.57986089874192,0.28014198,28.279690048429686,59.0655737704918,37167.753284454346,4.508196721311475,15118,0.0017906232,2129860,5.491803278688525,0.0,-11.323076738495063,46.0,71.72030995157031,-167.70491803278688,0.0017906232,0.009152045
228458.98507462686,54.420092037846025,0.20850256,24.740242626509893,55.776119402985074,37332.56806349754,7.895522388059701,15185,0.0012756949,2139953,2.1044776119402986,0.0,-10.017362790511138,49.40298507462686,75.2597573734901,-138.50746268656715,0.0012756949,0.008648346
226272.9696969697,53.891547258575585,0.21977288,24.348871350433047,55.24242424242424,37498.91744327545,8.045454545454545,15251,0.0021605764,2149893,1.9545454545454546,0.0,-9.898078332686953,49.984848484848484,75.65112864956694,-134.3939393939394,0.0021605764,0.010143352
231014.4,55.02941174665639,0.24221398,24.4368954507633,56.4,37657.9740087986,5.123076923076923,15316,0.0014407074,2159894,4.876923076923077,0.0,-9.811769041241002,48.738461538461536,75.56310454923674,-137.53846153846155,0.0014407074,0.009507794
227044.43076923076,54.03889716074673,0.24008542,24.328339723811986,55.43076923076923,37823.26516008377,6.676923076923077,15381,0.0021840623,2169896,3.3230769230769233,0.0,-9.774648629383112,49.86153846153846,75.67166027618802,-134.92307692307693,0.0021840623,0.010569482
229568.0,54.67278436466128,0.23911285,24.688001881070292,56.046875,37978.91347241402,4.859375,15445,0.0014376376,2179845,5.140625,0.0,-9.792777490763232,49.140625,75.31199811892971,-138.125,0.0014376376,0.008902974
224913.19402985074,53.50834599596705,0.21937215,24.476566098639445,54.91044776119403,38141.53555512428,6.731343283582089,15512,0.0012627994,2189934,3.2686567164179103,0.0,-9.804257093973467,50.46268656716418,75.52343390136056,-134.32835820895522,0.0012627994,0.008998754
223852.60606060605,53.29702432156069,0.19290945,22.61883504779445,54.65151515151515,38304.06740117073,6.212121212121212,15578,0.0009767475,2199846,3.787878787878788,0.0,-9.03113402588395,50.65151515151515,77.38116495220557,-123.63636363636364,0.0009767475,0.008724186
223445.97014925373,53.17649726946311,0.20594946,23.48028337622945,54.55223880597015,38469.869198560715,7.2388059701492535,15645,0.0014933301,2209958,2.7611940298507465,0.0,-9.336520365890996,50.80597014925373,76.51971662377055,-127.76119402985074,0.0014933301,0.009817614
235488.4923076923,56.06995465373324,0.23954433,24.465134056324363,57.49230769230769,38628.77284479141,5.276923076923077,15710,0.0019436105,2219915,4.723076923076923,0.0,-10.101768757487402,47.63076923076923,75.53486594367563,-141.53846153846155,0.0019436105,0.009513713
223040.0,53.09011467315938,0.2292996,24.017735421983307,54.453125,38794.37091135979,6.125,15774,0.001747425,2229845,3.875,0.0,-9.412708736862067,50.890625,75.9822645780167,-130.46875,0.001747425,0.010001661
