AttNC,optimgain,TtR,TimestepsSoFar,AttC,MtR,EpisodesSoFar,meankl,surrgain,entloss,Fce,TimeElapsed,entropy
1.2325581395348837,0.00046042632,107.86046511627907,1979930,1.7674418604651163,20.709205493421237,9375,0.00498045,0.00046042632,0.0,0.14864615108693116,9937.22259235382,1.0526161
1.5476190476190477,0.00047174885,112.14285714285714,1989971,1.4523809523809523,21.503651661451777,9417,0.005188577,0.00047174885,0.0,0.1528630634022464,9986.471869468689,1.0284455
1.4772727272727273,0.0010426269,101.72727272727273,1999761,1.5227272727272727,19.642092216114904,9461,0.00481556,0.0010426269,0.0,0.14515338905852093,10035.711830377579,1.020398
1.04,0.0008619565,97.98,2009935,1.96,19.204239568330078,9511,0.0073775086,0.0008619565,0.0,0.14286969197009713,10087.730296134949,0.9712995
1.619047619047619,0.0010843017,104.0,2019792,1.380952380952381,19.58937828536427,9553,0.0049153618,0.0010843017,0.0,0.14644374672946106,10139.42864227295,0.9560711
1.3777777777777778,0.0008552449,106.6,2029850,1.6222222222222222,20.121473500906372,9598,0.008219336,0.0008552449,0.0,0.14982326597836784,10188.816708803177,0.89837617
1.5,0.0010886689,101.73913043478261,2039911,1.5,19.56348958624706,9644,0.0056417817,0.0010886689,0.0,0.14971433561538805,10242.077335119247,0.9481237
1.725,0.0008498759,119.55,2049911,1.275,22.52925275517132,9684,0.004746232,0.0008498759,0.0,0.1594,10293.167949676514,0.98048246
1.5714285714285714,0.00095697294,109.5,2059999,1.4285714285714286,20.819255296087253,9726,0.007142258,0.00095697294,0.0,0.14760591133004927,10348.01609134674,1.001774
1.6818181818181819,0.0014276461,110.6590909090909,2069888,1.3181818181818181,21.23230961135175,9770,0.006052713,0.0014276461,0.0,0.15143387889873391,10395.381428480148,0.9561803
1.5217391304347827,0.0013690384,101.6086956521739,2079881,1.4782608695652173,18.903128205426857,9816,0.0062715933,0.0013690384,0.0,0.144556873798528,10450.870891332626,0.9031327
1.5,0.0011298233,102.54545454545455,2089790,1.5,20.004414142343926,9860,0.0072175064,0.0011298233,0.0,0.14447327526274897,10497.449791669846,0.8345786
