Tmt,surrgain,meankl,TtR,AttNC,Tmc,MtR,Ptt,EpisodesSoFar,entloss,MpbtA,Tbt,MpbtN,optimgain,TimeElapsed,TimestepsSoFar,AttC,entropy
79.04347826086956,0.0046650157,0.002244867,-162.3913043478261,0.8260869565217391,24.956521739130434,-31.078388772460624,76.97567795849518,3226,0.0,31.6997111795813,323762.0869565217,68.30028882041869,0.0046650157,7514.343111991882,189965,2.1739130434782608,0.3803596
77.73170731707317,0.004942794,0.0033915243,-155.6341463414634,1.4634146341463414,26.29268292682927,-30.304606458535346,75.73465707279827,3267,0.0,33.37409729671813,318389.0731707317,66.62590270328184,0.004942794,7630.564317941666,199906,1.5365853658536586,0.36099467
79.33333333333333,0.0052398997,0.0030790959,-159.92857142857142,1.2380952380952381,24.69047619047619,-31.06573849484925,77.23158020134353,3309,0.0,32.89413257872493,324949.3333333333,67.10586742127505,0.0052398997,7741.974253177643,209868,1.7619047619047619,0.3845349
78.72727272727273,0.0047262064,0.0030975204,-156.47727272727272,1.0909090909090908,25.272727272727273,-30.511443906761418,76.68222866281495,3353,0.0,33.719904596655134,322466.9090909091,66.28009540334486,0.0047262064,7856.900335788727,219957,1.9090909090909092,0.35772875
77.69047619047619,0.004917629,0.0033125158,-151.0,1.3571428571428572,26.30952380952381,-29.45635924237384,75.71424717791496,3395,0.0,35.31487942347003,318220.1904761905,64.68512057653001,0.004917629,7970.925098896027,229968,1.6428571428571428,0.37393555
79.0,0.0060196696,0.0038091228,-158.51162790697674,1.0930232558139534,25.0,-30.89613039336333,76.93626794780585,3438,0.0,33.2191939755599,323584.0,66.7808060244401,0.0060196696,8086.524062633514,239752,1.9069767441860466,0.39066288
79.14285714285714,0.005142928,0.0029787305,-164.92857142857142,1.2619047619047619,24.857142857142858,-31.110833354807816,77.0694009904866,3480,0.0,30.72546723181658,324169.14285714284,69.27453276818346,0.005142928,8199.875345230103,249825,1.7380952380952381,0.4224504
79.4090909090909,0.0051632305,0.0034348597,-167.52272727272728,0.7954545454545454,24.59090909090909,-31.98027149892259,77.31855318718543,3524,0.0,29.65317731828949,325259.63636363635,70.34682268171052,0.0051632305,8320.656567573547,259809,2.2045454545454546,0.40704876
78.30952380952381,0.0055510122,0.0051255575,-161.28571428571428,1.1904761904761905,25.69047619047619,-30.931647652219453,76.29103515824272,3566,0.0,31.316289505422755,320755.8095238095,68.68371049457724,0.0055510122,8433.12748503685,269846,1.8095238095238095,0.38688514
78.95348837209302,0.005492921,0.004860276,-160.3953488372093,1.4186046511627908,25.046511627906977,-31.50716080831383,76.8925010923228,3609,0.0,32.42398898284469,323393.488372093,67.57601101715531,0.005492921,8548.50135755539,279920,1.5813953488372092,0.35772565
78.48837209302326,0.00404066,0.0028506243,-156.69767441860466,1.4651162790697674,25.511627906976745,-30.785706971157207,76.4608890519697,3652,0.0,33.510055911479384,321488.37209302327,66.4899440885206,0.00404066,8664.734137296677,289899,1.5348837209302326,0.34945497
77.86046511627907,0.003948236,0.002635499,-152.37209302325581,1.3488372093023255,26.13953488372093,-30.253839823013212,75.87379090710151,3695,0.0,34.77576791117956,318916.4651162791,65.22423208882044,0.003948236,8782.683789491653,299992,1.6511627906976745,0.34898067
78.6046511627907,0.0044568013,0.0028771567,-153.90697674418604,1.3953488372093024,25.3953488372093,-30.65007119595699,76.5670923578588,3738,0.0,34.83828311852561,321964.6511627907,65.16171688147442,0.0044568013,8896.439111471176,309974,1.6046511627906976,0.34905407
77.0,0.0054880767,0.0034726753,-145.64285714285714,1.2619047619047619,27.0,-28.744503904164194,75.06937854987343,3780,0.0,37.00358967583826,315392.0,62.996410324161765,0.0054880767,9011.711871862411,319941,1.7380952380952381,0.37318847
78.16279069767442,0.0047795684,0.0035817332,-153.13953488372093,1.0930232558139534,25.813953488372093,-30.221813469358896,76.172864335142,3823,0.0,34.768601678679,320154.79069767444,65.231398321321,0.0047795684,9128.568322658539,329806,1.9069767441860466,0.35455203
79.25581395348837,0.0053652553,0.0038623535,-158.86046511627907,1.2790697674418605,24.74418604651163,-30.996452496013262,77.17629404499147,3866,0.0,33.27582687279293,324631.81395348837,66.72417312720707,0.0053652553,9242.20307636261,339923,1.7209302325581395,0.37022492
78.86363636363636,0.0046477243,0.00240575,-157.4318181818182,1.0227272727272727,25.136363636363637,-30.854241647709998,76.80839346188371,3910,0.0,33.47304089827994,323025.45454545453,66.52695910172005,0.0046477243,9360.759927749634,349905,1.9772727272727273,0.38197392
77.80952380952381,0.004602586,0.003701645,-155.35714285714286,0.8095238095238095,26.19047619047619,-29.660837805226752,75.82303113304035,3952,0.0,33.53769765154412,318707.8095238095,66.46230234845586,0.004602586,9475.122274160385,359863,2.1904761904761907,0.36647162
77.61363636363636,0.0053139487,0.004350602,-151.97727272727272,1.0454545454545454,26.386363636363637,-29.956311799529384,75.64252421610963,3996,0.0,34.78957043021225,317905.45454545453,65.21042956978775,0.0053139487,9593.646929264069,369839,1.9545454545454546,0.39284244
79.11111111111111,0.004530201,0.0021906146,-149.33333333333334,0.7333333333333333,24.88888888888889,-29.488964473124806,77.04122098237016,4041,0.0,37.1394375855446,324039.1111111111,62.86056241445539,0.004530201,9711.358296394348,379889,2.2666666666666666,0.37615284
77.76190476190476,0.005055501,0.004047567,-152.78571428571428,0.9523809523809523,26.238095238095237,-29.341243295673014,75.78292405788649,4083,0.0,34.597796575700194,318512.7619047619,65.40220342429981,0.005055501,9825.891590833664,389733,2.0476190476190474,0.37414095
78.48936170212765,0.0057479898,0.004564733,-152.74468085106383,0.6382978723404256,25.53191489361702,-30.261417533536953,76.44631143333255,4130,0.0,35.128326622419785,321492.42553191487,64.87167337758018,0.0057479898,9945.824758529663,399775,2.3617021276595747,0.36132374
77.68181818181819,0.0061925068,0.004369453,-143.3181818181818,1.1136363636363635,26.318181818181817,-28.98299274472333,75.7052980867714,4174,0.0,38.52031442603078,318184.7272727273,61.47968557396921,0.0061925068,10057.734272003174,409904,1.8863636363636365,0.3754988
79.0,0.0052766935,0.003992199,-151.75,0.7916666666666666,25.0,-30.67844513791842,76.93799794972564,4222,0.0,36.01192370727301,323584.0,63.98807629272699,0.0052766935,10178.976513385773,419925,2.2083333333333335,0.33019546
77.29545454545455,0.004496573,0.0034631053,-145.4318181818182,1.2272727272727273,26.727272727272727,-29.236326539657977,75.33176875740497,4266,0.0,37.34360981380511,316602.1818181818,62.6563901861949,0.004496573,10296.079984903336,429961,1.7727272727272727,0.3601097
78.0909090909091,0.0041140257,0.0029636587,-150.54545454545453,0.8409090909090909,25.90909090909091,-29.62701523221201,76.08803933694642,4310,0.0,35.8085017031645,319860.36363636365,64.19149829683548,0.0041140257,10413.544025659561,439966,2.159090909090909,0.37240732
77.11627906976744,0.003857674,0.00311692,-142.8139534883721,1.0930232558139534,26.88372093023256,-28.537409300997933,75.17892421435279,4353,0.0,38.27958307869871,315868.27906976745,61.72041692130129,0.003857674,10529.850250005722,449914,1.9069767441860466,0.33979747
77.97777777777777,0.0045788204,0.0029756601,-145.13333333333333,1.1555555555555554,26.022222222222222,-28.975679160306,75.98302723927064,4398,0.0,37.940277802314924,319396.97777777776,62.059722197685076,0.0045788204,10648.467294216156,459835,1.8444444444444446,0.33436128
77.93333333333334,0.004388414,0.0029930056,-149.66666666666666,1.0,26.066666666666666,-29.99062225836852,75.9407100379821,4443,0.0,36.1311683992906,319214.93333333335,63.86883160070939,0.004388414,10762.768808841705,469835,2.0,0.36245775
77.89583333333333,0.004538974,0.0030552165,-153.125,0.6458333333333334,26.104166666666668,-30.793570075112594,75.90592516071048,4491,0.0,34.53293594220948,319061.3333333333,65.4670640577905,0.004538974,10888.088098526001,479958,2.3541666666666665,0.36455092
77.46511627906976,0.0046906006,0.0029790115,-143.37209302325581,1.255813953488372,26.53488372093023,-28.45633499670257,75.5035571135955,4534,0.0,38.314176272703854,317297.11627906974,61.68582372729614,0.0046906006,11004.40430855751,489805,1.744186046511628,0.35654688
78.1304347826087,0.0050842124,0.0031492873,-154.17391304347825,0.9565217391304348,25.891304347826086,-30.362858403869886,76.11018999173275,4580,0.0,34.274405115819484,320022.26086956525,65.72559488418051,0.0050842124,11123.870252609253,499995,2.0434782608695654,0.3795509
78.30952380952381,0.0042874827,0.0032196753,-146.28571428571428,1.2142857142857142,25.69047619047619,-28.586493402237735,76.29265647728391,4622,0.0,37.762859653788,320755.8095238095,62.237140346211994,0.0042874827,11239.654887914658,509811,1.7857142857142858,0.3905269
77.64444444444445,0.0046863463,0.0029135924,-151.06666666666666,0.7111111111111111,26.355555555555554,-29.655822690829837,75.67245260755467,4667,0.0,35.21770806497343,318031.64444444445,64.78229193502658,0.0046863463,11357.649073123932,519859,2.2888888888888888,0.38904932
77.90697674418605,0.0067526246,0.0046160603,-146.2325581395349,0.9302325581395349,26.093023255813954,-28.584805678253662,75.91417331448648,4710,0.0,37.54383592136156,319106.9767441861,62.45616407863844,0.0067526246,11475.716116905212,529875,2.0697674418604652,0.40684173
78.06521739130434,0.0050681317,0.0030619034,-155.34782608695653,0.3695652173913043,25.934782608695652,-30.586966015797262,76.06400986065901,4756,0.0,33.798776503725186,319755.1304347826,66.2012234962748,0.0050681317,11596.440680027008,539818,2.630434782608696,0.40731236
78.17391304347827,0.004713278,0.0032961639,-157.6304347826087,0.4782608695652174,25.82608695652174,-30.77708833940327,76.16541542652712,4802,0.0,32.83416319772546,320200.347826087,67.16583680227453,0.004713278,11714.879854440689,549828,2.5217391304347827,0.39338285
78.78260869565217,0.005647522,0.004375387,-152.41304347826087,0.8695652173913043,25.217391304347824,-29.890630007015606,76.73139805867295,4848,0.0,35.58315511982243,322693.5652173913,64.41684488017758,0.005647522,11836.127460241318,559995,2.130434782608696,0.379414
77.4186046511628,0.0053120065,0.004479821,-148.04651162790697,1.0,26.58139534883721,-29.089235347323083,75.45954389898058,4891,0.0,36.31771107685097,317106.6046511628,63.68228892314903,0.0053120065,11955.328088521957,569908,2.0,0.36735022
77.55813953488372,0.004386209,0.0027012238,-154.04651162790697,1.0465116279069768,26.441860465116278,-30.032975349643003,75.5912834360586,4934,0.0,33.86194417781939,317678.1395348837,66.1380558221806,0.004386209,12071.022448778152,579925,1.9534883720930232,0.3805237
77.8409090909091,0.004317931,0.0031451934,-148.8409090909091,0.9090909090909091,26.15909090909091,-28.884688850964434,75.854617447831,4978,0.0,36.36338912175902,318836.36363636365,63.63661087824096,0.004317931,12189.249867916107,589938,2.090909090909091,0.3657692
78.4047619047619,0.0047536236,0.0038556955,-147.92857142857142,1.2857142857142858,25.595238095238095,-29.314046614861507,76.38233442851454,5020,0.0,37.1602884773883,321145.90476190473,62.83971152261171,0.0047536236,12305.062103271484,599828,1.7142857142857142,0.3686673
77.73333333333333,0.0060129454,0.003586089,-148.4,1.0444444444444445,26.266666666666666,-29.64496468383728,75.75547661985564,5065,0.0,36.438469277569105,318395.73333333334,63.56153072243092,0.0060129454,12421.358268737793,609906,1.9555555555555555,0.35147944
77.81818181818181,0.0044723786,0.0040434515,-151.1590909090909,0.8181818181818182,26.181818181818183,-29.955553862675025,75.83447877697259,5109,0.0,35.348314087172554,318743.2727272727,64.65168591282743,0.0044723786,12538.288000583649,619883,2.1818181818181817,0.3529039
77.46511627906976,0.0051796203,0.0038759266,-152.09302325581396,0.7906976744186046,26.58139534883721,-29.58395470397344,75.47413958617253,5152,0.0,34.60161248954595,317297.11627906974,65.39838751045406,0.0051796203,12653.978018045425,629928,2.2093023255813953,0.35770434
76.79069767441861,0.0046163523,0.0031494873,-149.7906976744186,1.1162790697674418,27.209302325581394,-29.73258621881985,74.87374504763343,5195,0.0,34.95008031592074,314534.6976744186,65.04991968407924,0.0046163523,12769.973633527756,639856,1.8837209302325582,0.33178523
78.16279069767442,0.004451196,0.0036914425,-147.69767441860466,0.9767441860465116,25.86046511627907,-29.116073043974083,76.14111059150576,5238,0.0,37.03175404550754,320154.79069767444,62.968245954492474,0.004451196,12882.301539897919,649832,2.0232558139534884,0.36648637
77.5909090909091,0.005955202,0.0047011557,-150.0,1.2045454545454546,26.40909090909091,-29.756246782252045,75.62245776660023,5282,0.0,35.64690065062351,317812.36363636365,64.35309934937645,0.005955202,12997.864436149597,659874,1.7954545454545454,0.33277404
77.52272727272727,0.005186446,0.003440217,-146.5909090909091,0.7727272727272727,26.477272727272727,-29.249980511694297,75.5575689043915,5326,0.0,37.0280694263938,317533.0909090909,62.97193057360619,0.005186446,13115.444695234299,669955,2.227272727272727,0.34454414
78.24444444444444,0.005439317,0.0044496404,-148.26666666666668,1.0,25.755555555555556,-30.264658619895354,76.23319391028079,5371,0.0,36.89010127156419,320489.2444444444,63.109898728435795,0.005439317,13231.51951289177,679831,2.0,0.34798604
77.3409090909091,0.004728313,0.003219636,-147.20454545454547,0.8863636363636364,26.65909090909091,-29.784258400129463,75.38838444900333,5415,0.0,36.60177388017384,316788.36363636365,63.39822611982617,0.004728313,13345.571439743042,689862,2.1136363636363638,0.34230462
78.43181818181819,0.0061280113,0.0042501893,-151.1590909090909,1.1136363636363635,25.568181818181817,-30.190907202523668,76.40542936636287,5459,0.0,35.87298991851669,321256.7272727273,64.12701008148332,0.0061280113,13458.530385255814,699965,1.8863636363636365,0.33620852
77.4186046511628,0.005906524,0.0035994034,-146.51162790697674,1.0,26.58139534883721,-29.2885355214784,75.4587245444793,5502,0.0,36.85039300099407,317106.6046511628,63.14960699900593,0.005906524,13576.969360351562,709786,2.0,0.33714616
77.11111111111111,0.0058829924,0.0047650784,-139.86666666666667,0.9333333333333333,26.91111111111111,-28.46586436404715,75.16213985760531,5547,0.0,39.54637234612987,315847.1111111111,60.45362765387012,0.0058829924,13690.84375333786,719864,2.066666666666667,0.34937805
77.64444444444445,0.005656897,0.004219621,-148.06666666666666,1.1777777777777778,26.355555555555554,-29.81744871167515,75.67385350681523,5592,0.0,36.530550683280744,318031.64444444445,63.469449316719256,0.005656897,13807.907927513123,729949,1.8222222222222222,0.3408948
77.71111111111111,0.00501584,0.0044095623,-146.6,0.5777777777777777,26.288888888888888,-29.075368869138583,75.73275022756286,5637,0.0,37.123996573160994,318304.7111111111,62.876003426839006,0.00501584,13926.330731868744,739914,2.422222222222222,0.34380957
76.52272727272727,0.0050579333,0.0042534405,-143.11363636363637,0.9318181818181818,27.477272727272727,-28.686850139186006,74.62274633933622,5681,0.0,37.61591591428493,313437.0909090909,62.38408408571507,0.0050579333,14043.247198343277,749994,2.0681818181818183,0.34241205
77.02325581395348,0.0052120993,0.003767943,-144.8372093023256,0.8604651162790697,27.023255813953487,-28.532000224197073,75.06188859023142,5724,0.0,37.40065450720801,315487.25581395347,62.59934549279199,0.0052120993,14159.106288194656,759961,2.13953488372093,0.3321363
77.79545454545455,0.005561664,0.003415683,-148.5,1.0,26.204545454545453,-29.784880153801108,75.81344406660084,5768,0.0,36.40423787686778,318650.1818181818,63.595762123132225,0.005561664,14277.402127981186,769762,2.0,0.3219132
77.18604651162791,0.005413925,0.0042097187,-150.69767441860466,1.069767441860465,26.837209302325583,-29.7222216186731,75.22866050549342,5811,0.0,34.96183062778476,316154.0465116279,65.03816937221524,0.005413925,14394.278472661972,779816,1.930232558139535,0.33299825
77.06976744186046,0.004919765,0.003517032,-147.8372093023256,1.186046511627907,26.976744186046513,-28.89349470780304,75.10523074720982,5854,0.0,36.160776641515966,315677.76744186046,63.839223358484034,0.004919765,14509.557588338852,789860,1.813953488372093,0.34788254
76.54761904761905,0.0056956196,0.003948355,-146.85714285714286,1.1904761904761905,27.452380952380953,-28.740301901369985,74.64796216649532,5896,0.0,36.074367730758645,313539.04761904763,63.92563226924135,0.0056956196,14625.217698574066,799850,1.8095238095238095,0.36038592
77.24444444444444,0.004603431,0.0038406497,-148.46666666666667,0.7333333333333333,26.755555555555556,-29.019672644026535,75.29631113274863,5941,0.0,35.995132127998275,316393.2444444444,64.00486787200168,0.004603431,14744.28126859665,809903,2.2666666666666666,0.3452425
77.16666666666667,0.0059348806,0.0044454145,-144.35714285714286,1.0,26.833333333333332,-28.330933443668147,75.22565067886278,5983,0.0,37.68976236519571,316074.6666666667,62.310237634804295,0.0059348806,14862.170313358307,819783,2.0,0.35379648
76.88888888888889,0.0051448704,0.003684498,-148.8,0.7111111111111111,27.11111111111111,-29.18801470978074,74.96432068409317,6028,0.0,35.56993095179559,314936.8888888889,64.43006904820442,0.0051448704,14983.298520088196,829964,2.2888888888888888,0.3495304
77.3953488372093,0.005388733,0.004477368,-150.62790697674419,1.069767441860465,26.6046511627907,-29.350694697900767,75.43960616624338,6071,0.0,35.20279919555718,317011.3488372093,64.79720080444282,0.005388733,15098.67374587059,839942,1.930232558139535,0.34758496
77.36363636363636,0.0044616517,0.0031061256,-148.36363636363637,0.7954545454545454,26.65909090909091,-29.009128019862075,75.39342476969672,6115,0.0,36.11842297479039,316881.45454545453,63.8815770252096,0.0044616517,15215.36534833908,849962,2.2045454545454546,0.34468287
78.11111111111111,0.0055248463,0.0035898127,-154.86666666666667,0.8222222222222222,25.88888888888889,-30.62470253535504,76.10459582569537,6160,0.0,34.12974121585717,319943.1111111111,65.87025878414283,0.0055248463,15337.328379869461,859740,2.1777777777777776,0.31538388
76.86363636363636,0.0046875128,0.003489914,-145.36363636363637,0.9318181818181818,27.136363636363637,-28.94245015117898,74.94124975984424,6204,0.0,37.1182817984902,314833.45454545453,62.88171820150978,0.0046875128,15453.327996730804,869877,2.0681818181818183,0.33598197
77.0909090909091,0.0048120604,0.003619343,-148.5,1.1363636363636365,26.90909090909091,-29.476071299463776,75.1535988214682,6248,0.0,35.91911842873743,315764.36363636365,64.08088157126257,0.0048120604,15573.721416711807,879920,1.8636363636363635,0.33781108
76.86046511627907,0.0050341585,0.0039562844,-148.46511627906978,1.4186046511627908,27.162790697674417,-29.72075949585271,74.92370744378965,6291,0.0,35.74442080496263,314820.4651162791,64.25557919503736,0.0050341585,15691.666684865952,889903,1.5813953488372092,0.33131754
77.62790697674419,0.006002962,0.003597083,-147.48837209302326,1.1162790697674418,26.372093023255815,-29.35677030295163,75.65697438791454,6334,0.0,36.60077348542537,317963.9069767442,63.39922651457462,0.006002962,15808.515664815903,899857,1.8837209302325582,0.34467152
77.37777777777778,0.0050081583,0.003661115,-148.8,0.9555555555555556,26.622222222222224,-29.9527389071493,75.42325200949008,6379,0.0,35.94543937317845,316939.3777777778,64.05456062682154,0.0050081583,15928.367579221725,909943,2.0444444444444443,0.35156608
77.63636363636364,0.0048956205,0.0035137192,-149.25,1.0454545454545454,26.386363636363637,-29.701797125572167,75.65064092547347,6423,0.0,36.018205695263504,317998.54545454547,63.981794304736475,0.0048956205,16044.390148162842,919995,1.9545454545454546,0.34004363
78.06976744186046,0.006171564,0.0047903005,-153.5581395348837,1.2093023255813953,25.930232558139537,-30.31918679464685,76.06976181887825,6466,0.0,34.54627652233828,319773.76744186046,65.45372347766171,0.006171564,16159.314672470093,929914,1.7906976744186047,0.36650667
77.46511627906976,0.005214415,0.003977331,-145.95348837209303,0.9767441860465116,26.53488372093023,-29.067373329603825,75.50343285374356,6509,0.0,37.29150812334742,317297.11627906974,62.70849187665259,0.005214415,16276.283787488937,939771,2.0232558139534884,0.3485227
77.53333333333333,0.0051353145,0.0038263567,-145.46666666666667,0.7555555555555555,26.488888888888887,-29.069789306471467,75.55333585562751,6554,0.0,37.501538836176536,317576.5333333333,62.49846116382345,0.0051353145,16390.932791233063,949920,2.2444444444444445,0.3504888
77.5111111111111,0.0047148997,0.0031293326,-146.73333333333332,0.8888888888888888,26.511111111111113,-29.65476075172868,75.53396898792934,6599,0.0,36.97598416344425,317485.5111111111,63.024015836555755,0.0047148997,16509.223534345627,959875,2.111111111111111,0.35528034
76.52272727272727,0.0053341,0.004310854,-141.95454545454547,1.0681818181818181,27.5,-28.434010839406266,74.60921169662484,6643,0.0,38.23443727027389,313437.0909090909,61.76556272972612,0.0053341,16626.29918217659,969963,1.9318181818181819,0.34668142
77.36363636363636,0.0056553427,0.004711695,-151.36363636363637,1.0681818181818181,26.636363636363637,-30.01586083798207,75.40890524991896,6687,0.0,34.932588006687375,316881.45454545453,65.0674119933126,0.0056553427,16741.63590860367,979947,1.9318181818181819,0.35081255
77.73170731707317,0.0041108206,0.0035152016,-157.17073170731706,1.2926829268292683,26.26829268292683,-30.7592076586996,75.75235652849845,6728,0.0,32.7440989400268,318389.0731707317,67.25590105997318,0.0041108206,16857.530675172806,989784,1.7073170731707317,0.36256173
77.72727272727273,0.004744264,0.0032971157,-148.02272727272728,0.9318181818181818,26.272727272727273,-29.022801867435252,75.74711082429693,6772,0.0,36.6227913452187,318370.9090909091,63.37720865478128,0.004744264,16974.86301255226,999971,2.0681818181818183,0.3688694
77.66666666666667,0.0049088136,0.00413394,-150.78571428571428,0.9523809523809523,26.333333333333332,-29.520537619861663,75.69222571658169,6814,0.0,35.28206840277322,318122.6666666667,64.71793159722675,0.0049088136,17089.771781921387,1009816,2.0476190476190474,0.3807445
77.19565217391305,0.004750357,0.0035738016,-149.02173913043478,1.108695652173913,26.804347826086957,-29.433414211616498,75.25100603043492,6860,0.0,35.77124202888362,316193.39130434784,64.22875797111637,0.004750357,17211.829533100128,1019962,1.891304347826087,0.32767197
77.9090909090909,0.004307609,0.0032740887,-147.95454545454547,0.9772727272727273,26.09090909090909,-29.32960041760657,75.91847345497303,6904,0.0,36.74366548366454,319115.63636363635,63.25633451633546,0.004307609,17329.758783340454,1029867,2.022727272727273,0.34377247
77.5,0.005094164,0.0040621674,-141.88636363636363,1.3863636363636365,26.522727272727273,-28.131497053986074,75.52066729412851,6948,0.0,39.05905714873187,317440.0,60.94094285126811,0.005094164,17447.989089012146,1039875,1.6136363636363635,0.33690533
78.23255813953489,0.005046292,0.003938162,-152.1627906976744,1.0465116279069768,25.790697674418606,-29.870923237763865,76.20322976965663,6991,0.0,35.26672790031334,320440.5581395349,64.73327209968666,0.005046292,17564.777982473373,1049831,1.9534883720930232,0.34877777
77.69767441860465,0.007086954,0.0056077307,-146.51162790697674,1.255813953488372,26.348837209302324,-28.83099233167588,75.6897294367953,7034,0.0,37.31260665095404,318249.67441860464,62.68739334904596,0.007086954,17681.046155691147,1059811,1.744186046511628,0.35712188
77.84782608695652,0.0056219036,0.0047522737,-149.41304347826087,0.9347826086956522,26.152173913043477,-30.0193087349033,75.86231848231209,7080,0.0,36.18665585287213,318864.6956521739,63.81334414712784,0.0056219036,17801.08048939705,1069806,2.0652173913043477,0.34745735
77.08510638297872,0.005821459,0.0043780445,-144.06382978723406,0.8085106382978723,26.914893617021278,-29.045345521377197,75.1509434162776,7127,0.0,37.77979072975875,315740.59574468085,62.22020927024123,0.005821459,17923.407019853592,1079964,2.1914893617021276,0.35151133
77.11111111111111,0.005771001,0.004592481,-144.8,0.8444444444444444,26.88888888888889,-28.47496452884814,75.17326984750422,7172,0.0,37.44688114478872,315847.1111111111,62.55311885521128,0.005771001,18042.319410562515,1089911,2.1555555555555554,0.37119213
77.73913043478261,0.006002231,0.004291922,-151.04347826086956,0.6739130434782609,26.282608695652176,-29.75439929126358,75.74719148326558,7218,0.0,35.36149814120891,318419.47826086957,64.63850185879107,0.006002231,18161.236828804016,1099805,2.3260869565217392,0.36645892
