AttC,optimgain,Tbt,meankl,MpbtN,EpisodesSoFar,entropy,TimeElapsed,MtR,TtR,AttNC,Tmt,Tmc,Ptt,MpbtA,TimestepsSoFar,entloss,surrgain
0.10810810810810811,0.004799372,337864.64864864864,0.0056890543,82.65343281961464,4865,0.28856915,12310.511716127396,-37.90504021018555,-68.21621621621621,0.8918918918918919,82.48648648648648,21.43243243243243,80.24157563959764,17.346567180385367,409997,0.0,0.004799372
0.23076923076923078,0.0035790573,337447.3846153846,0.0056620333,82.75920178044349,4904,0.25091818,12421.769301652908,-39.59904586258808,-68.2051282051282,0.7692307692307693,82.38461538461539,21.512820512820515,80.16367463318322,17.240798219556503,419800,0.0,0.0035790573
0.1282051282051282,0.0033626466,338602.6666666667,0.0038253865,83.8152328122158,4943,0.22596623,12528.602329492569,-38.989215907474815,-69.33333333333333,0.8717948717948718,82.66666666666667,21.28205128205128,80.38552179592774,16.18476718778423,429980,0.0,0.0033626466
0.08108108108108109,0.0072287093,337753.9459459459,0.008014508,83.62527437817951,4980,0.30814117,12631.700953245163,-38.46967947198261,-68.97297297297297,0.918918918918919,82.45945945945945,21.54054054054054,80.15401939732328,16.374725621820495,439896,0.0,0.0072287093
0.325,0.005589688,338944.0,0.004037375,83.9446826445529,5020,0.24603184,12744.626403570175,-38.56502855025239,-69.475,0.675,82.75,21.15,80.50079918935428,16.055317355447094,449869,0.0,0.005589688
0.13157894736842105,0.0060653696,341800.4210526316,0.008654625,83.46788304946762,5058,0.31598768,12850.304600477219,-39.17632901975326,-69.6842105263158,0.868421052631579,83.44736842105263,20.526315789473685,81.09335735923996,16.532116950532394,459848,0.0,0.0060653696
0.40476190476190477,0.0018417358,341333.3333333333,0.0041367677,81.60844461536733,5100,0.29520464,12964.345990419388,-39.65301548103238,-68.04761904761905,0.5952380952380952,83.33333333333333,20.571428571428573,81.04079985276628,18.391555384632692,469767,0.0,0.0018417358
0.5476190476190477,0.0043040556,336847.2380952381,0.0057300786,81.50837024289783,5142,0.25610718,13079.19839310646,-37.90016069434693,-67.02380952380952,0.4523809523809524,82.23809523809524,21.761904761904763,79.94792314500023,18.491629757102174,479863,0.0,0.0043040556
0.20512820512820512,0.0048401146,341228.3076923077,0.008034127,82.44649955877507,5181,0.31482768,13187.749186515808,-39.09013571253849,-68.6923076923077,0.7948717948717948,83.3076923076923,20.564102564102566,81.04348172450288,17.55350044122492,489766,0.0,0.0048401146
0.38095238095238093,0.0032010558,339090.28571428574,0.004445983,82.45938495474748,5223,0.293098,13304.35613656044,-39.637115810630284,-68.30952380952381,0.6190476190476191,82.78571428571429,21.142857142857142,80.51314736667206,17.540615045252533,499753,0.0,0.0032010558
0.4634146341463415,0.0034673873,335971.9024390244,0.003447339,81.71906111797051,5264,0.27997562,13417.399797677994,-37.6773823767934,-67.04878048780488,0.5365853658536586,82.02439024390245,21.951219512195124,79.76824373933384,18.280938882029474,509853,0.0,0.0034673873
0.34146341463414637,0.0052835266,340767.2195121951,0.0047362647,82.55657871531682,5305,0.23561096,13531.826060771942,-39.36729427783895,-68.6829268292683,0.6585365853658537,83.1951219512195,20.75609756097561,80.87551180750745,17.443421284683183,519804,0.0,0.0052835266
0.15789473684210525,0.007480829,337704.4210526316,0.0063719964,82.57007139423011,5343,0.2527123,13639.607929706573,-38.530113160148915,-68.07894736842105,0.8421052631578947,82.44736842105263,21.526315789473685,80.16385030806717,17.429928605769884,529702,0.0,0.007480829
0.07894736842105263,0.005738683,336195.36842105264,0.00861187,81.99668561851536,5381,0.31430826,13745.353536844254,-37.90380316878094,-67.3157894736842,0.9210526315789473,82.07894736842105,21.894736842105264,79.82085841950789,18.003314381484632,539786,0.0,0.005738683
0.4772727272727273,0.006707721,339130.1818181818,0.0064338003,81.75249940955008,5425,0.23403259,13865.898254156113,-39.56375789539007,-67.68181818181819,0.5227272727272727,82.79545454545455,21.15909090909091,80.50085094850087,18.247500590449924,549825,0.0,0.006707721
0.3333333333333333,0.0041955505,338497.641025641,0.0036841598,81.98118666274256,5464,0.242323,13973.797240018845,-38.149246792881776,-67.74358974358974,0.6666666666666666,82.64102564102564,21.333333333333332,80.3439691868953,18.01881333725743,559967,0.0,0.0041955505
0.10256410256410256,0.0036943513,340073.0256410256,0.0041449377,82.81443066496165,5503,0.24116203,14081.666891336441,-39.69004682109918,-68.7948717948718,0.8974358974358975,83.02564102564102,20.897435897435898,80.74230329008749,17.185569335038334,569993,0.0,0.0036943513
0.08108108108108109,0.0044534113,338196.75675675675,0.006415138,82.38773628653261,5540,0.23448277,14189.372682571411,-38.98148483048748,-68.02702702702703,0.918918918918919,82.56756756756756,21.405405405405407,80.27543276908568,17.612263713467396,579801,0.0,0.0044534113
0.07894736842105263,0.0016230049,339213.4736842105,0.0045332606,82.76466024363637,5578,0.21286607,14295.72370171547,-38.356566797510226,-68.57894736842105,0.9210526315789473,82.8157894736842,21.105263157894736,80.54687185963759,17.235339756363636,589842,0.0,0.0016230049
0.0,0.0065317564,334543.5675675676,0.008780168,82.74767868968583,5615,0.29205263,14399.865473270416,-38.36392417599497,-67.62162162162163,1.0,81.67567567567568,22.2972972972973,79.44564765055063,17.252321310314162,599823,0.0,0.0065317564
0.15384615384615385,0.004966968,339442.8717948718,0.0068531143,81.5027759645975,5654,0.3088944,14504.900167703629,-37.92886834014322,-67.56410256410257,0.8461538461538461,82.87179487179488,21.128205128205128,80.53827658830333,18.497224035402503,609873,0.0,0.004966968
0.40476190476190477,0.0061133704,335872.0,0.0073298174,80.96257258276403,5696,0.26170385,14616.266416072845,-38.164156790224816,-66.38095238095238,0.5952380952380952,82.0,21.976190476190474,79.74659752815708,19.037427417235968,619989,0.0,0.0061133704
0.13513513513513514,0.0049645,336425.5135135135,0.006736589,80.24326431153199,5733,0.2706642,14722.729417324066,-36.77712724231869,-65.89189189189189,0.8648648648648649,82.13513513513513,21.864864864864863,79.8531118184978,19.756735688467995,629764,0.0,0.0049645
0.19047619047619047,0.0054917466,340845.71428571426,0.0077118156,82.36051692433327,5775,0.21348414,14834.8850107193,-41.05956984426269,-68.5952380952381,0.8095238095238095,83.21428571428571,20.69047619047619,80.93121120697798,17.63948307566674,639832,0.0,0.0054917466
0.0,0.0014468124,338639.5675675676,0.0051080454,83.18563571907721,5812,0.23894155,14938.561466693878,-37.78784228977813,-68.78378378378379,1.0,82.67567567567568,21.243243243243242,80.41738145410724,16.814364280922792,649995,0.0,0.0014468124
0.10810810810810811,0.0040584044,336536.2162162162,0.0052911527,81.9690778149684,5849,0.21808404,15044.62107539177,-37.24857761245271,-67.35135135135135,0.8918918918918919,82.16216216216216,21.83783783783784,79.87845513417956,18.030922185031578,659870,0.0,0.0040584044
0.02702702702702703,0.0030106353,339968.0,0.005187368,81.30934488042152,5886,0.24260469,15149.122569799423,-37.3162936966128,-67.51351351351352,0.972972972972973,83.0,20.945945945945947,80.69976067219963,18.690655119578462,669835,0.0,0.0030106353
0.13157894736842105,0.0035085052,337596.63157894736,0.003970335,81.17153099264848,5924,0.2313291,15259.20232462883,-37.885026258267516,-66.92105263157895,0.868421052631579,82.42105263157895,21.526315789473685,80.1600013130048,18.828469007351515,679983,0.0,0.0035085052
0.05555555555555555,0.0046389024,336554.6666666667,0.007096912,81.89599521795247,5960,0.21909031,15364.541348934174,-37.520185685223005,-67.30555555555556,0.9444444444444444,82.16666666666667,21.833333333333332,79.88138320871863,18.10400478204752,689910,0.0,0.0046389024
0.02702702702702703,0.0027177308,339193.08108108107,0.0054265046,81.54761662382434,5997,0.25361544,15470.02963924408,-37.93655554419385,-67.56756756756756,0.972972972972973,82.8108108108108,21.135135135135137,80.52400599586697,18.452383376175646,699742,0.0,0.0027177308
0.20512820512820512,0.004515991,336082.0512820513,0.0059038065,80.39065901826932,6036,0.22363198,15578.142641544342,-37.57650851664397,-66.0,0.7948717948717948,82.05128205128206,21.897435897435898,79.81443825603085,19.60934098173069,709910,0.0,0.004515991
0.07894736842105263,0.004434649,339536.84210526315,0.005317693,81.6857753782823,6074,0.25022247,15683.606410741806,-38.03465993898594,-67.73684210526316,0.9210526315789473,82.89473684210526,21.05263157894737,80.601518021277,18.314224621717727,719798,0.0,0.004434649
0.2682926829268293,0.0039333696,337070.8292682927,0.004470064,81.13208329374834,6115,0.24120463,15796.23684668541,-39.1348949929745,-66.82926829268293,0.7317073170731707,82.29268292682927,21.658536585365855,80.03693286506287,18.86791670625167,729870,0.0,0.0039333696
0.15789473684210525,0.0035024674,337381.05263157893,0.0023769722,80.49223958590119,6153,0.26090986,15901.133903980255,-37.28888397075311,-66.3157894736842,0.8421052631578947,82.36842105263158,21.55263157894737,80.12966060654388,19.507760414098804,739911,0.0,0.0035024674
0.35714285714285715,0.005075078,337920.0,0.0046603545,82.31271865058807,6195,0.23370235,16016.737476110458,-39.314083961095356,-67.88095238095238,0.6428571428571429,82.5,21.5,80.19258696571265,17.68728134941193,749811,0.0,0.005075078
0.15789473684210525,0.004746629,334901.8947368421,0.007884673,81.12735623877523,6233,0.25088286,16123.607279777527,-36.74592932657447,-66.34210526315789,0.8421052631578947,81.76315789473684,22.18421052631579,79.54663402019253,18.872643761224793,759933,0.0,0.004746629
0.1282051282051282,0.0040623513,337132.3076923077,0.005580053,81.3624809559072,6272,0.23483843,16233.967447757721,-38.70772629133118,-67.0,0.8717948717948718,82.3076923076923,21.666666666666668,80.03403314679018,18.637519044092794,769940,0.0,0.0040623513
0.07894736842105263,0.004091202,339860.2105263158,0.0059455475,81.18768816159469,6310,0.20288466,16340.869842529297,-38.70560141967456,-67.39473684210526,0.9210526315789473,82.97368421052632,20.92105263157895,80.71271317887192,18.812311838405318,779830,0.0,0.004091202
0.10526315789473684,0.0030693803,337596.63157894736,0.0070601455,83.12478989791434,6348,0.19377112,16448.72429704666,-38.32243867904153,-68.52631578947368,0.8947368421052632,82.42105263157895,21.5,80.17985008646207,16.875210102085656,789787,0.0,0.0030693803
0.0,0.0047054933,338750.2702702703,0.008239026,83.6972916206131,6385,0.23763882,16552.7915892601,-38.80618812821616,-69.21621621621621,1.0,82.70270270270271,21.216216216216218,80.44248085703578,16.30270837938691,799872,0.0,0.0047054933
0.05405405405405406,0.003250177,338750.2702702703,0.0055321744,82.03087764429263,6422,0.21263662,16657.819477558136,-38.06918574704512,-67.86486486486487,0.9459459459459459,82.70270270270271,21.243243243243242,80.42194212805026,17.969122355707366,809822,0.0,0.003250177
0.0,0.003314177,338196.75675675675,0.0053932886,81.26871020314768,6459,0.2277291,16763.180334806442,-37.0408070719534,-67.10810810810811,1.0,82.56756756756756,21.405405405405407,80.2755041786479,18.731289796852334,819893,0.0,0.003314177
0.10526315789473684,0.003531559,338566.7368421053,0.0061576907,81.53011354762785,6497,0.22932246,16870.762207984924,-37.82424097741235,-67.42105263157895,0.8947368421052632,82.65789473684211,21.236842105263158,80.4195409972725,18.46988645237217,829843,0.0,0.003531559
0.10256410256410256,0.004407129,339757.9487179487,0.007785376,81.07778775033019,6536,0.236087,16976.66698861122,-38.116273051446115,-67.25641025641026,0.8974358974358975,82.94871794871794,20.923076923076923,80.70849772120377,18.92221224966983,839989,0.0,0.004407129
0.13157894736842105,0.0019918822,338458.94736842107,0.0042906753,80.5156743487081,6574,0.23406184,17081.463503599167,-37.44884613281568,-66.55263157894737,0.868421052631579,82.63157894736842,21.31578947368421,80.35626736110531,19.484325651291893,849913,0.0,0.0019918822
0.21052631578947367,0.0069811014,337920.0,0.009746439,79.66046314718619,6612,0.26480755,17184.508638620377,-36.436332414458256,-65.73684210526316,0.7894736842105263,82.5,21.473684210526315,80.21282763980861,20.339536852813808,859852,0.0,0.0069811014
0.425,0.004171259,335769.6,0.006775766,79.12777604748241,6652,0.22520684,17293.365312099457,-36.257438146110836,-64.9,0.575,81.975,22.0,79.72242146564572,20.87222395251758,869972,0.0,0.004171259
0.10256410256410256,0.0033223128,335661.9487179487,0.0047349147,80.1656765199742,6691,0.20865454,17398.474650382996,-38.19006479675039,-65.71794871794872,0.8974358974358975,81.94871794871794,22.025641025641026,79.7002836873776,19.834323480025827,879982,0.0,0.0033223128
0.02702702702702703,0.0045491136,332440.2162162162,0.007794149,80.89691189158128,6728,0.23322165,17503.20975136757,-36.43760075672573,-65.64864864864865,0.972972972972973,81.16216216216216,22.81081081081081,78.96859886749245,19.10308810841869,889974,0.0,0.0045491136
0.20512820512820512,0.0032951827,339652.92307692306,0.008319246,79.68094432063045,6767,0.2031265,17609.14233160019,-37.589113893678764,-66.1025641025641,0.7948717948717948,82.92307692307692,21.05128205128205,80.60629777323665,20.31905567936954,899837,0.0,0.0032951827
0.15789473684210525,0.003519899,331776.0,0.006052066,80.49409137302733,6805,0.2375334,17714.945778131485,-36.65212926258826,-65.23684210526316,0.8421052631578947,81.0,22.973684210526315,78.81683240336687,19.50590862697267,909956,0.0,0.003519899
0.23076923076923078,0.0015703735,339232.8205128205,0.009546564,80.52790198005249,6844,0.18086982,17821.643572807312,-38.18109988715352,-66.71794871794872,0.7692307692307693,82.82051282051282,21.128205128205128,80.53010540569855,19.472098019947502,919999,0.0,0.0015703735
0.10810810810810811,0.0055719363,337089.7297297297,0.008290176,80.94215497017744,6881,0.24968286,17925.743604660034,-37.42322166272781,-66.64864864864865,0.8918918918918919,82.29729729729729,21.62162162162162,80.06682752335001,19.057845029822563,929845,0.0,0.0055719363
0.15789473684210525,0.0071935775,338566.7368421053,0.012271332,80.25075374682851,6919,0.28076997,18030.537056207657,-37.54636411580488,-66.36842105263158,0.8421052631578947,82.65789473684211,21.31578947368421,80.36139191360319,19.749246253171506,939754,0.0,0.0071935775
0.4523809523809524,0.003111859,338310.09523809527,0.007546219,80.1221697130944,6961,0.22676225,18140.048280000687,-37.45557211719427,-66.19047619047619,0.5476190476190477,82.5952380952381,21.404761904761905,80.28182713601679,19.877830286905606,949977,0.0,0.003111859
0.34146341463414637,0.002750316,337870.0487804878,0.0078009064,81.67273943743578,7002,0.20982851,18252.93401646614,-38.862108562820055,-67.36585365853658,0.6585365853658537,82.48780487804878,21.4390243902439,80.23729809920118,18.32726056256424,959826,0.0,0.002750316
0.2564102564102564,0.006023627,338287.58974358975,0.009358986,79.80525774860088,7041,0.25875685,18359.786346673965,-37.54104646963164,-65.94871794871794,0.7435897435897436,82.58974358974359,21.28205128205128,80.37557355437487,20.194742251399102,969931,0.0,0.006023627
0.5609756097560976,0.004965667,340767.2195121951,0.0072992234,80.27183219575181,7082,0.23906387,18470.678293704987,-38.582484413194216,-66.78048780487805,0.43902439024390244,83.1951219512195,20.78048780487805,80.8578404075196,19.728167804248194,979889,0.0,0.004965667
0.2564102564102564,0.003125456,337867.4871794872,0.007532138,79.02204615155856,7121,0.22986001,18579.010988235474,-36.90066902774546,-65.17948717948718,0.7435897435897436,82.48717948717949,21.512820512820515,80.17972851068554,20.977953848441445,989786,0.0,0.003125456
0.10526315789473684,0.0063498747,336734.3157894737,0.009502928,79.42838006914134,7159,0.25869346,18683.15447807312,-36.93602566493279,-65.34210526315789,0.8947368421052632,82.21052631578948,21.789473684210527,79.92311816053117,20.57161993085864,999877,0.0,0.0063498747
0.2558139534883721,0.004822754,338348.6511627907,0.0077166045,80.83430515846177,7202,0.21518622,18797.389568567276,-39.25073274060485,-66.72093023255815,0.7441860465116279,82.6046511627907,21.372093023255815,80.30843820412869,19.16569484153821,1009965,0.0,0.004822754
0.1794871794871795,0.0057785674,338392.6153846154,0.009178253,80.3935939518221,7241,0.2699585,18903.35675048828,-37.67877114029935,-66.41025641025641,0.8205128205128205,82.61538461538461,21.333333333333332,80.3420726150926,19.606406048177885,1019972,0.0,0.0057785674
0.42857142857142855,0.005605706,338505.14285714284,0.007449225,80.09012261646619,7283,0.22060005,19016.865124702454,-38.0585517110959,-66.16666666666667,0.5714285714285714,82.64285714285714,21.333333333333332,80.34520818168379,19.909877383533814,1029898,0.0,0.005605706
0.10526315789473684,0.0032175225,332853.8947368421,0.006650374,78.70670897292831,7321,0.21700493,19125.597765922546,-36.58552916742458,-63.973684210526315,0.8947368421052632,81.26315789473684,22.736842105263158,79.0420768865755,21.293291027071675,1039927,0.0,0.0032175225
0.15789473684210525,0.0030859546,339213.4736842105,0.006180703,79.5637164962041,7359,0.24243003,19230.20807170868,-37.37957098746444,-65.89473684210526,0.8421052631578947,82.8157894736842,21.157894736842106,80.50698478410574,20.436283503795888,1049886,0.0,0.0030859546
0.125,0.003167046,337920.0,0.0065740393,80.15078349624393,7399,0.21129262,19342.311490297318,-37.72086432952169,-66.175,0.875,82.5,21.45,80.23190296682527,19.84921650375603,1059969,0.0,0.003167046
0.08108108108108109,0.0036250916,334764.97297297296,0.0068024993,79.82049729942105,7436,0.18006086,19451.792239904404,-36.84286666019101,-65.29729729729729,0.918918918918919,81.72972972972973,22.243243243243242,79.49499371991134,20.179502700578954,1069791,0.0,0.0036250916
0.0,0.006476419,339429.05263157893,0.0102093965,81.50942273636281,7474,0.23187466,19552.509391784668,-38.09197144082712,-67.57894736842105,1.0,82.86842105263158,21.07894736842105,80.57669454120715,18.490577263637196,1079868,0.0,0.006476419
0.15384615384615385,0.003272586,340808.2051282051,0.0053657102,81.00488518368972,7513,0.20418392,19660.084718227386,-38.29244668165855,-67.41025641025641,0.8461538461538461,83.2051282051282,20.76923076923077,80.86768801559906,18.99511481631026,1089885,0.0,0.003272586
0.10526315789473684,0.0047276304,335872.0,0.006878969,81.38674464019249,7551,0.20355734,19766.334688425064,-37.09812482138318,-66.73684210526316,0.8947368421052632,82.0,21.94736842105263,79.76815659130907,18.61325535980753,1099843,0.0,0.0047276304
0.0,0.005584772,337165.4736842105,0.008662174,81.71851094659132,7589,0.20272365,19869.056938171387,-37.90684243933443,-67.28947368421052,1.0,82.3157894736842,21.68421052631579,80.02291910927886,18.281489053408688,1109977,0.0,0.005584772
