AttC,EpisodesSoFar,entropy,meankl,AttNC,entloss,surrgain,TimestepsSoFar,Fce,optimgain,TtR,TimeElapsed,MtR
0.0,16392,-0.8137441,0.010174863,10.0,0.0,0.00026577592,3969974,1.0,0.00026577592,2500.0,43496.52322292328,142.8784238871937
0.0,16432,-0.9113335,0.010174781,10.0,0.0,6.18125e-05,3979974,1.0,6.18125e-05,2500.0,43591.62412786484,142.8784238871937
0.0,16472,-0.8137441,0.008933102,10.0,0.0,4.8200625e-05,3989974,1.0,4.8200625e-05,2500.0,43689.61733484268,142.8784238871937
0.0,16512,-0.71615875,0.008933204,10.0,0.0,8.260193e-06,3999974,1.0,8.260193e-06,2500.0,43777.35791540146,142.8784238871937
0.0,16552,-0.8137441,0.010174781,10.0,0.0,0.00041621597,4009974,1.0,0.00041621597,2500.0,43882.74138712883,142.8784238871937
0.0,16592,-0.71615875,0.008933204,10.0,0.0,7.845869e-05,4019974,1.0,7.845869e-05,2500.0,43976.603826761246,142.8784238871937
0.0,16632,-0.6185627,0.008933204,10.0,0.0,0.0003689,4029974,1.0,0.0003689,2500.0,44072.714524030685,142.8784238871937
0.0,16672,-0.71615857,0.010174751,10.0,0.0,0.00010765835,4039974,1.0,0.00010765835,2500.0,44164.70652484894,142.8784238871937
0.0,16712,-0.8137441,0.010174871,10.0,0.0,0.00045629838,4049974,1.0,0.00045629838,2500.0,44263.93826699257,142.8784238871937
0.0,16752,-0.9113335,0.010174751,10.0,0.0,0.00012911619,4059974,1.0,0.00012911619,2500.0,44356.42162513733,142.8784238871937
0.0,16792,-0.91743577,3.7372112e-05,10.0,0.0,1.5922546e-07,4069974,1.0,1.5922546e-07,2500.0,44467.53040766716,142.8784238871937
0.0,16832,-1.0150186,0.010174781,10.0,0.0,0.0003807223,4079974,1.0,0.0003807223,2500.0,44561.73453831673,142.8784238871937
0.0,16872,-1.1126109,0.010174863,10.0,0.0,0.00029990487,4089974,1.0,0.00029990487,2500.0,44664.75821304321,142.8784238871937
0.0,16912,-1.2102052,0.01017476,10.0,0.0,5.8192625e-05,4099974,1.0,5.8192625e-05,2500.0,44757.46219372749,142.8784238871937
0.0,16952,-1.3077996,0.010174863,10.0,0.0,3.540988e-05,4109974,1.0,3.540988e-05,2500.0,44853.3352329731,142.8784238871937
0.0,16992,-1.4053847,0.010173351,10.0,0.0,4.136219e-05,4119974,1.0,4.136219e-05,2500.0,44949.64473485947,142.8784238871937
0.0,17032,-1.3077972,0.008933204,10.0,0.0,0.00021713597,4129974,1.0,0.00021713597,2500.0,45045.81603431702,142.8784238871937
0.0,17072,-1.2102497,0.0089265285,10.0,0.0,0.00027612387,4139974,1.0,0.00027612387,2500.0,45137.72734475136,142.8784238871937
0.0,17112,-1.1126539,0.008933204,10.0,0.0,4.247762e-05,4149974,1.0,4.247762e-05,2500.0,45230.93726825714,142.8784238871937
0.0,17152,-1.0150797,0.0089278305,10.0,0.0,0.00025601403,4159974,1.0,0.00025601403,2500.0,45327.39829874039,142.8784238871937
0.0,17192,-0.91749686,0.008933196,10.0,0.0,0.0001712529,4169974,1.0,0.0001712529,2500.0,45415.54331302643,142.8784238871937
0.0,17232,-0.819905,0.008933204,10.0,0.0,0.000136185,4179974,1.0,0.000136185,2500.0,45513.911024570465,142.8784238871937
0.0,17272,-0.9174804,0.010171302,10.0,0.0,0.00049043295,4189974,1.0,0.00049043295,2500.0,45602.13883686066,142.8784238871937
0.0,17312,-0.8198864,0.008933204,10.0,0.0,7.7311895e-05,4199974,1.0,7.7311895e-05,2500.0,45694.27275633812,142.8784238871937
0.0,17352,-0.9174804,0.010174781,10.0,0.0,0.00029591226,4209974,1.0,0.00029591226,2500.0,45786.2956635952,142.8784238871937
0.0,17392,-1.0150744,0.01017476,10.0,0.0,0.00023756915,4219974,1.0,0.00023756915,2500.0,45885.28752231598,142.8784238871937
0.0,17432,-0.9175197,0.008927379,10.0,0.0,0.00014662444,4229974,1.0,0.00014662444,2500.0,45978.52947425842,142.8784238871937
0.0,17472,-0.8199233,0.008933102,10.0,0.0,7.334016e-05,4239974,1.0,7.334016e-05,2500.0,46079.349481105804,142.8784238871937
0.0,17512,-0.7223299,0.008933102,10.0,0.0,2.87014e-05,4249974,1.0,2.87014e-05,2500.0,46177.32113099098,142.8784238871937
0.0,17552,-0.81992346,0.010174863,10.0,0.0,0.00024211624,4259974,1.0,0.00024211624,2500.0,46275.22780537605,142.8784238871937
0.0,17592,-0.7223299,0.008933204,10.0,0.0,0.000111911926,4269974,1.0,0.000111911926,2500.0,46378.44654369354,142.8784238871937
0.0,17632,-0.62474823,0.008933204,10.0,0.0,0.00016300831,4279974,1.0,0.00016300831,2500.0,46472.01592350006,142.8784238871937
0.0,17672,-0.52715886,0.0089325905,10.0,0.0,3.4285287e-05,4289974,1.0,3.4285287e-05,2500.0,46571.0311498642,142.8784238871937
0.0,17712,-0.6247497,0.010174863,10.0,0.0,0.0003807445,4299974,1.0,0.0003807445,2500.0,46671.84686470032,142.8784238871937
0.0,17752,-0.7223442,0.010174863,10.0,0.0,0.00017620347,4309974,1.0,0.00017620347,2500.0,46766.07116651535,142.8784238871937
0.0,17792,-0.81992686,0.01017476,10.0,0.0,0.0001235379,4319974,1.0,0.0001235379,2500.0,46858.277955532074,142.8784238871937
0.0,17832,-0.91752076,0.01017476,10.0,0.0,0.00016363064,4329974,1.0,0.00016363064,2500.0,46951.81704735756,142.8784238871937
0.0,17872,-1.0150905,0.010171899,10.0,0.0,0.00047881555,4339974,1.0,0.00047881555,2500.0,47046.13077569008,142.8784238871937
0.0,17912,-1.1126745,0.010174744,10.0,0.0,0.00010928079,4349974,1.0,0.00010928079,2500.0,47139.91250228882,142.8784238871937
0.0,17952,-1.2102621,0.010170824,10.0,0.0,0.00039714028,4359974,1.0,0.00039714028,2500.0,47239.443754434586,142.8784238871937
0.0,17992,-1.1126709,0.008931296,10.0,0.0,0.00037178185,4369974,1.0,0.00037178185,2500.0,47330.022651195526,142.8784238871937
0.0,18032,-1.210141,0.0101476945,10.0,0.0,0.000108554595,4379974,1.0,0.000108554595,2500.0,47434.602227926254,142.8784238871937
0.0,18072,-1.3077277,0.010173798,10.0,0.0,0.00044121785,4389974,1.0,0.00044121785,2500.0,47530.457849025726,142.8784238871937
0.0,18112,-1.4053171,0.010174781,10.0,0.0,4.678217e-05,4399974,1.0,4.678217e-05,2500.0,47627.76598381996,142.8784238871937
0.0,18152,-1.3077393,0.008930206,10.0,0.0,0.0003626526,4409974,1.0,0.0003626526,2500.0,47724.14002585411,142.8784238871937
0.0,18192,-1.2101449,0.008933204,10.0,0.0,6.693297e-05,4419974,1.0,6.693297e-05,2500.0,47827.573215961456,142.8784238871937
0.0,18232,-1.1125524,0.008933196,10.0,0.0,0.00013963148,4429974,1.0,0.00013963148,2500.0,47921.64535570145,142.8784238871937
0.0,18272,-1.2101306,0.010169021,10.0,0.0,0.0003011548,4439974,1.0,0.0003011548,2500.0,48021.139547109604,142.8784238871937
0.0,18312,-1.1613195,0.0023053885,10.0,0.0,1.06168745e-05,4449974,1.0,1.06168745e-05,2500.0,48120.79496264458,142.8784238871937
0.0,18352,-1.0637349,0.008933204,10.0,0.0,0.00029800195,4459974,1.0,0.00029800195,2500.0,48212.29033446312,142.8784238871937
0.0,18392,-0.9661422,0.008933196,10.0,0.0,0.0002511683,4469974,1.0,0.0002511683,2500.0,48310.90762114525,142.8784238871937
0.0,18432,-1.0637349,0.010174863,10.0,0.0,0.00044273277,4479974,1.0,0.00044273277,2500.0,48404.74276804924,142.8784238871937
0.0,18472,-1.014949,0.0023053025,10.0,0.0,4.104042e-07,4489974,1.0,4.104042e-07,2500.0,48504.57533121109,142.8784238871937
0.0,18512,-1.1125352,0.010174781,10.0,0.0,0.00018467335,4499974,1.0,0.00018467335,2500.0,48603.36327147484,142.8784238871937
0.0,18552,-1.2101276,0.010173329,10.0,0.0,0.00050184986,4509974,1.0,0.00050184986,2500.0,48707.1479537487,142.8784238871937
0.0,18592,-1.3076928,0.010174781,10.0,0.0,0.00016511448,4519974,1.0,0.00016511448,2500.0,48802.74694776535,142.8784238871937
0.0,18632,-1.2101276,0.008933204,10.0,0.0,0.0007260897,4529974,1.0,0.0007260897,2500.0,48904.68819665909,142.8784238871937
0.0,18672,-1.3076819,0.010171882,10.0,0.0,0.00028988646,4539974,1.0,0.00028988646,2500.0,49000.13192439079,142.8784238871937
0.0,18712,-1.4052744,0.010174781,10.0,0.0,0.00023510479,4549974,1.0,0.00023510479,2500.0,49105.32544136047,142.8784238871937
0.0,18752,-1.5028765,0.010174871,10.0,0.0,0.00018077297,4559974,1.0,0.00018077297,2500.0,49203.9406414032,142.8784238871937
0.0,18792,-1.6004634,0.01017476,10.0,0.0,4.9555492e-05,4569974,1.0,4.9555492e-05,2500.0,49304.578394174576,142.8784238871937
0.0,18832,-1.6980003,0.010165327,10.0,0.0,0.00013746957,4579974,1.0,0.00013746957,2500.0,49399.9204454422,142.8784238871937
0.0,18872,-1.79561,0.010174744,10.0,0.0,0.00025839734,4589974,1.0,0.00025839734,2500.0,49505.91116952896,142.8784238871937
0.0,18912,-1.6980003,0.008933102,10.0,0.0,4.0433082e-05,4599974,1.0,4.0433082e-05,2500.0,49598.87593603134,142.8784238871937
0.0,18952,-1.722409,0.0006046891,10.0,0.0,1.5123368e-07,4609974,1.0,1.5123368e-07,2500.0,49704.524044036865,142.8784238871937
0.0,18992,-1.6248025,0.008933102,10.0,0.0,0.00018097895,4619974,1.0,0.00018097895,2500.0,49806.30202484131,142.8784238871937
0.0,19032,-1.722409,0.01017476,10.0,0.0,0.000117575866,4629974,1.0,0.000117575866,2500.0,49903.324759960175,142.8784238871937
0.0,19072,-1.8199565,0.010171413,10.0,0.0,0.00048872636,4639974,1.0,0.00048872636,2500.0,50004.54204201698,142.8784238871937
0.0,19112,-1.9175688,0.0101747215,10.0,0.0,4.3072137e-05,4649974,1.0,4.3072137e-05,2500.0,50100.44234538078,142.8784238871937
0.0,19152,-2.015139,0.01017476,10.0,0.0,0.00025844917,4659974,1.0,0.00025844917,2500.0,50198.45591235161,142.8784238871937
0.0,19192,-1.9175688,0.00893351,10.0,0.0,4.7441656e-05,4669974,1.0,4.7441656e-05,2500.0,50296.39163565636,142.8784238871937
0.0,19232,-1.8199551,0.008933204,10.0,0.0,5.5462457e-05,4679974,1.0,5.5462457e-05,2500.0,50396.41082715988,142.8784238871937
0.0,19272,-1.8687721,0.0024603605,10.0,0.0,1.2882157e-05,4689974,1.0,1.2882157e-05,2500.0,50487.75121498108,142.8784238871937
