meankl,TimestepsSoFar,AttNC,entloss,entropy,Fce,surrgain,TimeElapsed,optimgain,EpisodesSoFar,AttC,MtR,TtR
0.008933181,2759984,1.14,0.0,2.5157049,0.14692243021346468,2.9956691e-05,34548.29679393768,2.9956691e-05,13555,1.86,15.331868053127177,80.52
0.008933181,2769915,1.18,0.0,2.6132815,0.1657635608835609,7.759094e-06,34670.72796154022,7.759094e-06,13605,1.82,15.483528770618964,80.28
0.010174752,2779999,0.9814814814814815,0.0,2.5157049,0.13683009994121104,1.539205e-05,34792.350155353546,1.539205e-05,13659,2.0185185185185186,15.25790709169477,80.72222222222223
0.008933181,2789815,1.425531914893617,0.0,2.6132812,0.13990553409152745,2.4295045e-05,34904.81052541733,2.4295045e-05,13706,1.574468085106383,16.277920468074836,84.76595744680851
0.008933181,2799859,1.12,0.0,2.7108634,0.12125192982456143,2.8981018e-05,35025.706553936005,2.8981018e-05,13756,1.88,16.143269156566603,84.54
0.010174758,2809971,1.2115384615384615,0.0,2.6132815,0.1408341402187556,1.38539635e-05,35137.23180389404,1.38539635e-05,13808,1.7884615384615385,16.05175809942367,81.8076923076923
0.008933095,2819857,1.0377358490566038,0.0,2.7108634,0.13776353346803671,9.315872e-06,35266.49498343468,9.315872e-06,13861,1.9622641509433962,15.656840218756502,80.26415094339623
0.008933095,2829986,1.1272727272727272,0.0,2.8084433,0.1702674126927091,9.782918e-06,35382.3644452095,9.782918e-06,13916,1.8727272727272728,15.2493923219734,78.6
0.010174852,2839853,1.1666666666666667,0.0,2.7108634,0.15523918604568757,2.4922689e-05,35507.617562532425,2.4922689e-05,13964,1.8333333333333333,17.489069928952187,90.0625
0.008933174,2849961,1.1785714285714286,0.0,2.8084433,0.15269609875127702,2.3427836e-05,35628.05113220215,2.3427836e-05,14020,1.8214285714285714,14.089412431827498,73.55357142857143
0.008933095,2859823,0.9636363636363636,0.0,2.9060245,0.13971112808759867,1.4948527e-06,35741.93473124504,1.4948527e-06,14075,2.036363636363636,14.08031622453039,74.23636363636363
0.010174758,2869916,1.2040816326530612,0.0,2.8084433,0.17157870700727842,1.3441976e-05,35863.96595811844,1.3441976e-05,14124,1.7959183673469388,16.945278735163342,88.95918367346938
0.010174845,2879785,1.3958333333333333,0.0,2.7108634,0.13690782044042912,2.8341674e-05,35977.47114825249,2.8341674e-05,14172,1.6041666666666667,16.6252559825986,86.5
0.010174758,2889969,1.1153846153846154,0.0,2.613281,0.16007581824006706,1.0276286e-05,36080.678258895874,1.0276286e-05,14224,1.8846153846153846,15.709612111225887,81.28846153846153
0.010174845,2899854,1.16,0.0,2.5157049,0.1294541269737178,3.3303833e-05,36209.927030563354,3.3303833e-05,14274,1.84,16.54300398692314,86.16
0.008933181,2909879,1.3617021276595744,0.0,2.613281,0.129645390070922,2.3642477e-05,36332.781502485275,2.3642477e-05,14321,1.6382978723404256,16.60454617968912,88.85106382978724
0.010174776,2919949,1.4318181818181819,0.0,2.5157049,0.12991516275931858,2.6917012e-05,36453.57620835304,2.6917012e-05,14365,1.5681818181818181,17.704542325717536,92.79545454545455
0.010174845,2929984,1.4042553191489362,0.0,2.4181042,0.14768794326241136,3.413086e-05,36566.91761827469,3.413086e-05,14412,1.5957446808510638,17.797846187451878,92.87234042553192
0.010174845,2939841,1.12,0.0,2.3205297,0.13327593220338985,7.4733354e-05,36686.76113319397,7.4733354e-05,14462,1.88,15.42203886101089,81.3
0.010174845,2949780,1.24,0.0,2.2229064,0.13597781437658676,4.0725707e-05,36801.90666794777,4.0725707e-05,14512,1.76,15.444976052610901,79.08
0.010174758,2959907,1.2641509433962264,0.0,2.1253421,0.1432671246749273,6.7226916e-05,36905.59110236168,6.7226916e-05,14565,1.7358490566037736,15.063756695280302,78.50943396226415
0.008933181,2969945,1.3333333333333333,0.0,2.2229064,0.14153846153846153,4.4425964e-05,37031.506583213806,4.4425964e-05,14613,1.6666666666666667,16.229642132312794,85.25
0.008933417,2979985,1.434782608695652,0.0,2.3205297,0.1313664596273292,5.7895406e-05,37164.82676100731,5.7895406e-05,14659,1.565217391304348,17.735748463344795,93.19565217391305
0.010174758,2989764,1.2608695652173914,0.0,2.2229064,0.14510144927536234,1.3711039e-05,37284.007200956345,1.3711039e-05,14705,1.7391304347826086,16.263668809982544,85.17391304347827
0.010174845,2999773,1.6829268292682926,0.0,2.1253421,0.1258319783197832,3.3265176e-05,37404.51587367058,3.3265176e-05,14746,1.3170731707317074,17.586884547579093,92.41463414634147
0.008933174,3009891,1.24,0.0,2.2229064,0.14329511164967554,4.7602334e-05,37521.44744563103,4.7602334e-05,14796,1.76,15.562940066048512,82.02
0.008933181,3019920,1.4893617021276595,0.0,2.3205333,0.142419452887538,0.00012367147,37650.78299164772,0.00012367147,14843,1.5106382978723405,15.686160884871489,83.36170212765957
0.008933095,3029950,1.4130434782608696,0.0,2.4181042,0.15952795031055897,9.420268e-06,37766.79737782478,9.420268e-06,14889,1.5869565217391304,17.1058383608025,88.8913043478261
0.008933095,3039962,1.2083333333333333,0.0,2.5157049,0.18666666666666665,2.8518677e-06,37882.030638217926,2.8518677e-06,14937,1.7916666666666667,16.65142838850767,87.1875
0.010174845,3049784,1.1090909090909091,0.0,2.4181042,0.13686526806526805,4.474182e-05,38005.71867752075,4.474182e-05,14992,1.8909090909090909,14.536234943458474,76.41818181818182
0.008933181,3059854,1.24,0.0,2.5157049,0.15795361344537814,2.19162e-05,38118.636353969574,2.19162e-05,15042,1.76,15.91451219166348,82.74
0.010174758,3069925,0.9824561403508771,0.0,2.4181042,0.15514196662184274,1.6018168e-05,38240.00299692154,1.6018168e-05,15099,2.017543859649123,14.129584143084683,74.63157894736842
0.008933181,3079758,1.3695652173913044,0.0,2.5157049,0.14879638869090045,3.0368043e-05,38356.53298020363,3.0368043e-05,15145,1.6304347826086956,16.23917731014091,83.6086956521739
0.008933174,3089870,1.0925925925925926,0.0,2.613281,0.1315072993614445,3.0121359e-05,38485.631222724915,3.0121359e-05,15199,1.9074074074074074,14.730951810448024,76.55555555555556
0.008933095,3099936,1.4166666666666667,0.0,2.7108634,0.1311126613038378,7.2865805e-06,38599.18511843681,7.2865805e-06,15247,1.5833333333333333,16.248706270572573,86.4375
0.008933181,3109976,1.2,0.0,2.8084433,0.12136136752136747,1.5535991e-06,38723.98406124115,1.5535991e-06,15297,1.8,16.52843882116092,85.62
0.008933181,3119927,1.2115384615384615,0.0,2.9060245,0.1701280500855635,1.7197672e-05,38837.89741945267,1.7197672e-05,15349,1.7884615384615385,16.152640628816517,82.5576923076923
0.008933038,3129975,1.2083333333333333,0.0,3.0036569,0.1497045454545454,2.6133218e-06,38953.12993454933,2.6133218e-06,15397,1.7916666666666667,17.004796540185254,87.875
0.010174852,3139850,1.1071428571428572,0.0,2.9060245,0.12464166368301709,1.131897e-05,39076.24272489548,1.131897e-05,15453,1.8928571428571428,14.546155274587207,74.73214285714286
0.010174758,3149805,0.9310344827586207,0.0,2.8084433,0.1340656278635733,2.0697022e-05,39188.84557342529,2.0697022e-05,15511,2.0689655172413794,14.186831900382819,73.91379310344827
0.008933066,3159774,1.0925925925925926,0.0,2.9060245,0.14654824691412524,1.0225932e-06,39300.6094956398,1.0225932e-06,15565,1.9074074074074074,14.448757188450315,76.22222222222223
0.008933095,3169852,1.2391304347826086,0.0,3.0036569,0.1784243384380684,1.7820867e-05,39422.74617266655,1.7820867e-05,15611,1.7608695652173914,18.06314668732339,93.45652173913044
0.010174776,3179973,1.0526315789473684,0.0,2.9060245,0.16884775263722632,2.2081502e-05,39528.692296504974,2.2081502e-05,15668,1.9473684210526316,14.501089224741364,75.47368421052632
0.010174845,3189899,1.0363636363636364,0.0,2.8084402,0.11168057621390955,9.164429e-06,39642.04062581062,9.164429e-06,15723,1.9636363636363636,14.04254451684211,73.96363636363637
0.008933181,3199784,1.0769230769230769,0.0,2.906024,0.15336343759599574,6.115977e-06,39755.300978183746,6.115977e-06,15775,1.9230769230769231,15.188876642238831,78.40384615384616
0.010174758,3209921,0.9473684210526315,0.0,2.8084402,0.13550137389217848,9.095255e-06,39884.42126870155,9.095255e-06,15832,2.0526315789473686,14.630704687153832,75.78947368421052
0.010174776,3219977,1.1,0.0,2.7108624,0.15802031746031742,3.2637534e-05,39992.517654657364,3.2637534e-05,15882,1.9,16.842328422998328,87.96
0.010174776,3229852,1.3181818181818181,0.0,2.6132808,0.1314196605227533,4.5740762e-06,40106.997363090515,4.5740762e-06,15926,1.6818181818181819,17.95835163082015,93.20454545454545
0.010174845,3239905,1.1020408163265305,0.0,2.5156515,0.13351171579743012,2.3648072e-05,40226.574477910995,2.3648072e-05,15975,1.8979591836734695,16.030088107161976,83.87755102040816
0.010174776,3249993,1.2407407407407407,0.0,2.4181032,0.16124421603953765,3.4959412e-05,40342.15957427025,3.4959412e-05,16029,1.7592592592592593,14.397310640075519,76.16666666666667
