AttNC,Ptt,TimeElapsed,AttC,Tbt,MpbtN,Tmt,MpbtA,EpisodesSoFar,entropy,meankl,optimgain,TimestepsSoFar,entloss,surrgain,MtR,TtR,Tmc
2.723076923076923,55.75683236222626,8747.486376047134,7.276923076923077,234102.15384615384,25.265175487635453,57.15384615384615,74.73482451236451,3821,0.3178417,0.0039839433,0.0019685116,389852,0.0,0.0019685116,-10.275362592123694,-144.76923076923077,47.95384615384615
4.454545454545454,55.06034044515529,8897.415919303894,5.545454545454546,231113.69696969696,22.84355383994221,56.42424242424242,77.15644616005783,3887,0.3334254,0.0043183635,0.0022184304,399939,0.0,0.0022184304,-9.392951408028567,-128.4848484848485,48.696969696969695
4.953846153846154,54.79571679419851,9040.192162752151,5.046153846153846,230132.1846153846,23.072058551442293,56.184615384615384,76.9279414485577,3952,0.3266961,0.002848235,0.0017569901,409962,0.0,0.0017569901,-9.340053307426759,-129.23076923076923,49.01538461538462
5.230769230769231,54.85997925176043,9185.566541910172,4.769230769230769,230510.27692307692,22.909436070136216,56.276923076923076,77.09056392986383,4017,0.31926835,0.0033282842,0.0018057373,419976,0.0,0.0018057373,-9.339456982352571,-129.07692307692307,48.96923076923077
4.138461538461539,55.50181397274242,9329.615685224533,5.861538461538461,232904.86153846153,23.909444625877242,56.86153846153846,76.09055537412276,4082,0.33282852,0.002336545,0.0015893277,429937,0.0,0.0015893277,-9.728595699922069,-136.30769230769232,48.2
3.484848484848485,55.410630987871855,9470.709629297256,6.515151515151516,232665.21212121213,23.04708692642205,56.803030303030305,76.95291307357796,4148,0.30829978,0.004777162,0.0027042294,439933,0.0,0.0027042294,-9.448112740773677,-132.12121212121212,48.333333333333336
3.484375,55.52961459156837,9613.329213380814,6.515625,233152.0,22.51547116658414,56.921875,77.48452883341582,4212,0.29756552,0.0029810232,0.0018836075,449965,0.0,0.0018836075,-9.127058372603024,-127.96875,48.203125
4.7727272727272725,54.982485299269754,9759.628810882568,5.2272727272727275,230803.39393939395,22.619522069169957,56.34848484848485,77.38047793083005,4278,0.31702468,0.004388599,0.0021994312,459912,0.0,0.0021994312,-9.459930023203404,-127.57575757575758,48.78787878787879
3.25,55.09917247558612,9906.648048639297,6.75,231360.0,24.549748228160624,56.484375,75.45025177183938,4342,0.30053,0.003079046,0.0016304222,469882,0.0,0.0016304222,-9.61502852024508,-139.84375,48.671875
4.292307692307692,55.61898722916323,10052.95443201065,5.707692307692308,233535.0153846154,23.32508826890021,57.01538461538462,76.67491173109978,4407,0.3251081,0.0037990399,0.0018838514,479838,0.0,0.0018838514,-9.700841715170954,-133.07692307692307,48.10769230769231
2.8333333333333335,55.325425431138925,10198.711673021317,7.166666666666667,232354.9090909091,22.255997575080464,56.72727272727273,77.74400242491957,4473,0.3323,0.0036707807,0.0019764954,489889,0.0,0.0019764954,-9.30891625909598,-126.66666666666667,48.43939393939394
3.1492537313432836,54.80041192048123,10344.824115753174,6.850746268656716,230109.61194029852,25.14150931139291,56.17910447761194,74.85849068860709,4540,0.32773122,0.0034738043,0.0020138544,499914,0.0,0.0020138544,-10.051934733750633,-141.6417910447761,49.0
3.8333333333333335,54.92497270493624,10490.743005514145,6.166666666666667,230617.21212121213,21.77774741977754,56.303030303030305,78.22225258022245,4606,0.31491232,0.0028774645,0.0017728448,509986,0.0,0.0017728448,-8.8721402847211,-122.72727272727273,48.86363636363637
3.4545454545454546,54.43749411345472,10635.91568684578,6.545454545454546,228507.15151515152,22.0857243000316,55.78787878787879,77.91427569996839,4672,0.32952762,0.003073205,0.0016551336,519864,0.0,0.0016551336,-9.095058652910172,-123.48484848484848,49.378787878787875
3.212121212121212,55.01717698823995,10777.533148050308,6.787878787878788,230927.51515151514,22.235217288696937,56.378787878787875,77.76478271130304,4738,0.32076415,0.0025728496,0.0017522465,529915,0.0,0.0017522465,-9.019642637167667,-125.45454545454545,48.74242424242424
3.588235294117647,54.7997932892681,10926.65246295929,6.411764705882353,230098.82352941178,23.483253406693827,56.1764705882353,76.51674659330618,4806,0.31433484,0.0036466073,0.0021251822,539930,0.0,0.0021251822,-9.633876755213372,-132.64705882352942,49.0
3.5384615384615383,54.66560650618658,11072.97563123703,6.461538461538462,229502.03076923077,22.52144809820497,56.03076923076923,77.478551901795,4871,0.3115224,0.0036040759,0.0017290347,549863,0.0,0.0017290347,-9.01344117956454,-126.3076923076923,49.13846153846154
4.7727272727272725,57.079204206190376,11217.235757350922,5.2272727272727275,239802.18181818182,23.8769779765066,58.54545454545455,76.12302202349339,4937,0.30077943,0.004241129,0.0018848645,559947,0.0,0.0018848645,-9.938273513550273,-139.6969696969697,46.54545454545455
4.893939393939394,54.831225599090175,11363.005274534225,5.106060606060606,230306.9090909091,22.93191749810825,56.22727272727273,77.06808250189178,5003,0.30075964,0.003168719,0.0016569531,569989,0.0,0.0016569531,-9.491263193263125,-128.78787878787878,48.984848484848484
4.742424242424242,54.572811785411815,11510.265779018402,5.257575757575758,229189.81818181818,22.579150320314458,55.95454545454545,77.42084967968555,5069,0.31321257,0.003811612,0.0021067478,579962,0.0,0.0021067478,-9.299009930542164,-126.51515151515152,49.25757575757576
4.2153846153846155,54.621603612761426,11654.803518295288,5.7846153846153845,229376.0,23.43021014145945,56.0,76.56978985854056,5134,0.33998585,0.0054142303,0.0022185955,589901,0.0,0.0022185955,-9.456811866275043,-130.46153846153845,49.2
3.46875,56.22936284152399,11793.470263719559,6.53125,236160.0,23.113302951610994,57.65625,76.88669704838902,5198,0.30918393,0.004541579,0.0020073012,599902,0.0,0.0020073012,-9.239843070053453,-133.59375,47.453125
3.4126984126984126,56.09720833552118,11935.09608054161,6.587301587301587,235552.50793650793,22.43621663941424,57.507936507936506,77.56378336058579,5261,0.31005192,0.0052014915,0.0028325631,609899,0.0,0.0028325631,-8.938904426589053,-128.73015873015873,47.58730158730159
2.876923076923077,55.22678227365021,12076.8399913311,7.123076923076923,231770.5846153846,21.511024173175016,56.58461538461538,78.48897582682497,5326,0.33762223,0.0042849644,0.0021236402,619860,0.0,0.0021236402,-8.811864972657656,-121.6923076923077,48.50769230769231
2.25,56.5549693286239,12214.903681993484,7.75,237440.0,23.268002667444268,57.96875,76.73199733255572,5390,0.28582522,0.004478087,0.0017667029,629966,0.0,0.0017667029,-9.350267154139758,-135.46875,47.078125
3.390625,54.863626692761336,12355.155142307281,6.609375,230528.0,23.096590297698523,56.28125,76.9034097023015,5454,0.3128766,0.0046729054,0.0024037561,639950,0.0,0.0024037561,-9.209882463367574,-130.46875,48.96875
3.78125,53.66624231737877,12499.380942344666,6.21875,225408.0,22.925738961982447,55.03125,77.07426103801757,5518,0.3143102,0.0028729688,0.0019322571,649848,0.0,0.0019322571,-9.120906767397713,-126.09375,50.25
4.447761194029851,54.857618959497565,12644.19628238678,5.552238805970149,230354.14925373133,21.284989501075238,56.23880597014925,78.71501049892474,5585,0.3173353,0.0035197653,0.0019132611,659908,0.0,0.0019132611,-8.684942552594757,-119.70149253731343,48.940298507462686
4.223880597014926,54.67387448779701,12787.183400392532,5.776119402985074,229559.40298507462,22.34475684068542,56.04477611940298,77.65524315931458,5652,0.32103792,0.004156589,0.0020644194,669911,0.0,0.0020644194,-9.179030759781982,-125.5223880597015,49.134328358208954
4.046875,55.37110354074762,12935.510714530945,5.953125,232640.0,23.750073852347214,56.796875,76.24992614765277,5716,0.33416337,0.003690086,0.0024042102,679840,0.0,0.0024042102,-9.547160079591253,-137.03125,48.40625
4.181818181818182,54.5726139834841,13081.638065576553,5.818181818181818,229189.81818181818,22.669691526198367,55.95454545454545,77.33030847380162,5782,0.3102768,0.0050930046,0.0028382281,689953,0.0,0.0028382281,-9.031058059237393,-127.57575757575758,49.25757575757576
5.515151515151516,53.73512219918683,13234.52547955513,4.484848484848484,225590.30303030304,22.196714329974615,55.07575757575758,77.80328567002542,5848,0.32843116,0.005130347,0.0022983395,699893,0.0,0.0022983395,-9.107168253362946,-121.96969696969697,50.15151515151515
4.166666666666667,56.08214498809554,13379.85059261322,5.833333333333333,235582.0606060606,24.389220710358185,57.515151515151516,75.61077928964177,5914,0.33373228,0.0054563247,0.0022853834,709939,0.0,0.0022853834,-9.73932950715861,-141.36363636363637,47.621212121212125
5.106060606060606,54.41401146618526,13529.142302513123,4.893939393939394,228569.21212121213,21.207266215871844,55.803030303030305,78.79273378412813,5980,0.30194077,0.0035795476,0.002052182,719991,0.0,0.002052182,-8.588413012409687,-118.18181818181819,49.43939393939394
6.430769230769231,54.92054735427887,13678.567614793777,3.5692307692307694,230573.29230769232,21.265563272423968,56.292307692307695,78.73443672757601,6045,0.31763396,0.0041205217,0.002221691,729940,0.0,0.002221691,-8.91191244217811,-119.07692307692308,48.86153846153846
5.323076923076923,55.902095440323215,13825.009604215622,4.676923076923077,234732.3076923077,20.959020105996977,57.30769230769231,79.04097989400302,6110,0.3207294,0.0042417157,0.0021383134,739940,0.0,0.0021383134,-8.828882857195698,-119.6923076923077,47.8
5.492307692307692,53.79153668226256,13975.424161672592,4.507692307692308,225847.13846153847,21.551210165081148,55.13846153846154,78.44878983491884,6175,0.316415,0.0042431774,0.0027209811,749879,0.0,0.0027209811,-8.73383369196934,-118.46153846153847,50.09230769230769
5.409090909090909,53.43301525559787,14123.263617992401,4.590909090909091,224349.0909090909,22.475485680524336,54.77272727272727,77.52451431947567,6241,0.31794223,0.0035504517,0.0023900622,759852,0.0,0.0023900622,-9.07857050670908,-123.78787878787878,50.484848484848484
4.8059701492537314,54.92131200230412,14272.294221162796,5.1940298507462686,230720.9552238806,22.595880268928937,56.32835820895522,77.40411973107106,6308,0.35704726,0.0057058376,0.0029981446,769874,0.0,0.0029981446,-9.31855222570933,-126.56716417910448,48.8955223880597
2.8208955223880596,54.97718009124504,14416.853544473648,7.17910447761194,230843.223880597,22.23317965610371,56.35820895522388,77.7668203438963,6375,0.3357343,0.0053782403,0.0030084152,779889,0.0,0.0030084152,-8.917432917032386,-126.11940298507463,48.80597014925373
3.712121212121212,55.311178433727385,14560.81842803955,6.287878787878788,232230.78787878787,23.747356108072836,56.696969696969695,76.25264389192715,6441,0.32434267,0.005116421,0.0028474566,789891,0.0,0.0028474566,-9.560678757519137,-135.15151515151516,48.43939393939394
4.641791044776119,53.72807728650065,14708.738653182983,5.358208955223881,225585.67164179104,20.81915893545705,55.07462686567164,79.18084106454292,6508,0.31142464,0.004230446,0.0021249908,799997,0.0,0.0021249908,-8.57605024954036,-114.32835820895522,50.16417910447761
5.092307692307692,54.48266325413099,14858.755905628204,4.907692307692308,228682.83076923076,20.97583222904137,55.83076923076923,79.0241677709586,6573,0.32677397,0.004441967,0.0021559002,809898,0.0,0.0021559002,-8.708535353667777,-117.23076923076923,49.323076923076925
4.462686567164179,53.432101054264905,15008.17977643013,5.537313432835821,224424.1194029851,21.269538463417412,54.791044776119406,78.7304615365826,6640,0.2989937,0.004110583,0.001987195,819976,0.0,0.001987195,-8.566771200258751,-115.97014925373135,50.507462686567166
4.575757575757576,53.31795083676213,15156.824831485748,5.424242424242424,224162.9090909091,21.096411825989694,54.72727272727273,78.9035881740103,6706,0.33642906,0.0063986084,0.0028675708,829960,0.0,0.0028675708,-8.60777727067004,-115.60606060606061,50.68181818181818
2.5294117647058822,55.05590225092266,15305.81802201271,7.470588235294118,231363.76470588235,25.538024607860883,56.48529411764706,74.46197539213911,6774,0.33249098,0.004227453,0.002236106,839863,0.0,0.002236106,-10.10989778558937,-145.88235294117646,48.76470588235294
3.1492537313432836,54.57531375721576,15450.511841773987,6.850746268656716,229253.73134328358,24.330595426690365,55.97014925373134,75.66940457330963,6841,0.34142712,0.0036993076,0.0022206148,849922,0.0,0.0022206148,-9.47394904349143,-137.46268656716418,49.26865671641791
4.6716417910447765,54.16365726495618,15597.443105697632,5.3283582089552235,227419.7014925373,21.794071147067474,55.52238805970149,78.20592885293252,6908,0.2937184,0.004050518,0.0019391223,859988,0.0,0.0019391223,-8.916468738797185,-122.38805970149254,49.6865671641791
5.318181818181818,53.24762087277762,15749.73991560936,4.681818181818182,223666.42424242425,20.473859466859665,54.60606060606061,79.52614053314032,6974,0.3021576,0.0042320364,0.0023413615,869895,0.0,0.0023413615,-8.375843050447054,-111.36363636363636,50.71212121212121
5.298507462686567,53.282614237405774,15902.38707613945,4.701492537313433,223751.64179104476,22.583359232226623,54.62686567164179,77.4166407677734,7041,0.30382878,0.00406144,0.0021073578,879908,0.0,0.0021073578,-9.15214486947908,-123.43283582089552,50.656716417910445
5.426470588235294,54.64774582137103,16052.238138198853,4.573529411764706,229436.23529411765,22.996538985236395,56.01470588235294,77.00346101476357,7109,0.30770805,0.004231346,0.001982575,889939,0.0,0.001982575,-9.436393762730946,-129.26470588235293,49.161764705882355
4.895522388059701,53.34035250375398,16198.814787387848,5.104477611940299,224057.31343283583,20.375736740009987,54.701492537313435,79.62426325998999,7176,0.31945616,0.004634104,0.0020510955,899941,0.0,0.0020510955,-8.242974720961557,-111.04477611940298,50.61194029850746
3.6911764705882355,53.70739957577372,16346.170927286148,6.3088235294117645,225761.88235294117,23.895479741709806,55.11764705882353,76.10452025829018,7244,0.30620962,0.004577932,0.0026119694,909969,0.0,0.0026119694,-9.589798430644194,-133.23529411764707,50.25
3.803030303030303,53.0819351420502,16491.56984090805,6.196969696969697,222921.69696969696,21.158565022960428,54.42424242424242,78.84143497703957,7310,0.31574193,0.0050131427,0.0022192602,919885,0.0,0.0022192602,-8.700568987415238,-115.75757575757575,50.878787878787875
2.3676470588235294,53.5668961288413,16638.720637083054,7.632352941176471,225099.29411764705,24.32245786224549,54.955882352941174,75.67754213775453,7378,0.30886972,0.00369427,0.001881151,929856,0.0,0.001881151,-9.475156732473344,-133.52941176470588,50.38235294117647
3.8529411764705883,52.983554395392474,16786.65737581253,6.147058823529412,222689.88235294117,21.270338339715504,54.36764705882353,78.72966166028448,7446,0.29043064,0.0044981916,0.0024129797,939862,0.0,0.0024129797,-8.551172269186903,-115.58823529411765,51.029411764705884
4.074626865671642,53.2548797203701,16934.83536529541,5.925373134328358,223812.776119403,22.853661718390992,54.64179104477612,77.146338281609,7513,0.3226522,0.0050345883,0.002378826,949910,0.0,0.002378826,-9.146915035604623,-124.6268656716418,50.73134328358209
3.1515151515151514,54.72998331284228,17079.93111729622,6.848484848484849,229686.30303030304,23.628727870511085,56.07575757575758,76.37127212948891,7579,0.32829702,0.0047989315,0.0027362534,959883,0.0,0.0027362534,-9.444809238199507,-133.1818181818182,49.04545454545455
2.4925373134328357,54.84291942318587,17224.376370429993,7.507462686567164,230293.01492537314,23.802360959840104,56.223880597014926,76.19763904015991,7646,0.33308548,0.0034923973,0.0020634155,969959,0.0,0.0020634155,-9.382477970156595,-134.32835820895522,48.95522388059702
2.8153846153846156,55.42127181277488,17365.29991889,7.184615384615385,232778.83076923076,23.826328816969124,56.83076923076923,76.17367118303088,7711,0.31586903,0.0041043377,0.0020573006,979911,0.0,0.0020573006,-9.651793074641061,-135.3846153846154,48.33846153846154
2.7761194029850746,53.325199091791504,17511.306633472443,7.223880597014926,224057.31343283583,22.848999539651462,54.701492537313435,77.15100046034853,7778,0.30539024,0.004575223,0.0024441662,989978,0.0,0.0024441662,-9.013905334311204,-124.77611940298507,50.64179104477612
3.1666666666666665,53.59753744810186,17655.48173880577,6.833333333333333,225093.81818181818,21.9746913622691,54.95454545454545,78.02530863773092,7844,0.30052292,0.0044821138,0.0023198992,999928,0.0,0.0023198992,-8.890331011722242,-120.60606060606061,50.31818181818182
3.5522388059701493,53.4518910339981,17805.706514120102,6.447761194029851,224546.38805970148,21.21257638158905,54.82089552238806,78.78742361841095,7911,0.31419203,0.0037759892,0.0023766535,1009976,0.0,0.0023766535,-8.653288324096186,-116.56716417910448,50.492537313432834
3.276923076923077,54.22012227828589,17951.944354772568,6.723076923076923,227737.6,21.94625680627883,55.6,78.05374319372117,7976,0.31783786,0.004197586,0.0025026696,1019859,0.0,0.0025026696,-8.815663609163668,-122.3076923076923,49.646153846153844
3.5454545454545454,54.76675417154763,18099.34285902977,6.454545454545454,229996.60606060605,24.54044515374463,56.15151515151515,75.45955484625537,8042,0.31543282,0.0043196664,0.002401782,1029905,0.0,0.002401782,-9.763482590738446,-138.33333333333334,49.04545454545455
3.8955223880597014,53.61488300428796,18250.08267569542,6.104477611940299,225157.73134328358,23.331824486530518,54.97014925373134,76.66817551346949,8109,0.32157907,0.0040681423,0.002105734,1039926,0.0,0.002105734,-9.401025613540119,-128.3582089552239,50.298507462686565
3.661764705882353,53.52740030546421,18394.459439516068,6.338235294117647,224798.11764705883,21.671003187136265,54.88235294117647,78.3289968128637,8177,0.31266648,0.0053686895,0.002657949,1049907,0.0,0.002657949,-8.800300080291901,-118.82352941176471,50.39705882352941
3.0,54.08033110289687,18537.15201830864,7.0,227052.89552238805,21.00706146953149,55.43283582089552,78.9929385304685,8244,0.29731202,0.003655918,0.002580672,1059866,0.0,0.002580672,-8.489098198553373,-117.31343283582089,49.776119402985074
3.8405797101449277,53.201228871210354,18680.584808588028,6.159420289855072,223380.40579710144,20.09569550369924,54.53623188405797,79.90430449630074,8313,0.29770312,0.0045883716,0.0022435992,1069945,0.0,0.0022435992,-8.197084049092068,-109.42028985507247,50.73913043478261
3.1911764705882355,53.56173848708835,18826.02228832245,6.8088235294117645,224978.82352941178,21.93571089748105,54.9264705882353,78.06428910251896,8381,0.3127836,0.0050759627,0.0030406862,1079990,0.0,0.0030406862,-8.827523591777771,-120.44117647058823,50.36764705882353
2.970149253731343,52.526671911955184,18973.544193983078,7.029850746268656,220694.92537313432,21.64209888656877,53.88059701492537,78.35790111343123,8448,0.30885825,0.0031236028,0.0017975367,1089878,0.0,0.0017975367,-8.258674299413066,-116.86567164179104,51.507462686567166
2.911764705882353,53.60978166945162,19117.56249022484,7.088235294117647,225219.76470588235,20.433976541839655,54.98529411764706,79.56602345816036,8516,0.3142134,0.0034232633,0.0020006176,1099925,0.0,0.0020006176,-8.15586870839331,-112.5,50.3235294117647
2.8955223880597014,52.98559530730813,19265.288427114487,7.104477611940299,222590.08955223882,21.79029239155415,54.343283582089555,78.20970760844584,8583,0.30505416,0.0035397143,0.0021415593,1109868,0.0,0.0021415593,-8.498026432379762,-118.05970149253731,51.0
