entloss,AttNC,TimestepsSoFar,TtR,AttC,TimeElapsed,Tmc,meankl,entropy,Ptt,EpisodesSoFar,MpbtN,surrgain,optimgain,MtR,MpbtA,Tmt,Tbt
0.0,2.2982456140350878,109878,-195.08771929824562,7.701754385964913,4859.702437162399,41.3859649122807,0.00503714,0.40182722,61.88272868177096,2123,30.627935077553655,0.0018374671,0.0018374671,-13.008866622359479,69.37206492244636,63.56140350877193,260347.50877192983
0.0,3.816666666666667,119892,-181.5,6.183333333333334,4996.1459193229675,41.916666666666664,0.0045582517,0.39818656,61.39422390149683,2183,28.87712503959708,0.0021110382,0.0021110382,-12.684852260465076,71.12287496040292,63.06666666666667,258321.06666666668
0.0,2.9508196721311477,129871,-164.75409836065575,7.049180327868853,5129.837172031403,43.80327868852459,0.003183664,0.3932283,59.6238004865822,2244,26.909335517188936,0.0016581503,0.0016581503,-11.363730786810766,73.09066448281106,61.19672131147541,250661.77049180327
0.0,3.693548387096774,139953,-158.70967741935485,6.306451612903226,5264.1857533454895,43.5,0.0033122404,0.3513029,59.911233004523716,2306,25.833455524053896,0.0012785601,0.0012785601,-11.022675595267765,74.16654447594611,61.5,251904.0
0.0,4.467741935483871,149942,-157.90322580645162,5.532258064516129,5403.70091176033,44.645161290322584,0.003955227,0.3795684,58.82476833311286,2368,26.126411795808025,0.0017722171,0.0017722171,-11.310261929881754,73.87358820419196,60.33870967741935,247147.35483870967
0.0,3.161290322580645,159934,-160.32258064516128,6.838709677419355,5539.818391799927,43.87096774193548,0.0031613722,0.37354538,59.55276423733157,2430,26.188848823198736,0.0014576736,0.0014576736,-10.857774409544982,73.81115117680125,61.11290322580645,250318.4516129032
0.0,4.580645161290323,169920,-150.16129032258064,5.419354838709677,5680.829719543457,44.79032258064516,0.0022158124,0.36087704,58.70312996623637,2492,24.95329124454021,0.0011335572,0.0011335572,-10.647989646468895,75.04670875545978,60.225806451612904,246684.90322580645
0.0,4.241935483870968,179955,-143.8709677419355,5.758064516129032,5822.352303743362,46.435483870967744,0.00648869,0.41002563,57.17058023690993,2554,24.59803434902462,0.0021219044,0.0021219044,-10.273885114594798,75.40196565097537,58.62903225806452,240144.51612903227
0.0,1.59375,189901,-191.09375,8.40625,5962.196395158768,43.109375,0.003942959,0.38779882,60.28306462455668,2618,30.74416874152275,0.0016670707,0.0016670707,-12.523913338537938,69.25583125847724,61.90625,253568.0
0.0,3.761904761904762,199926,-153.17460317460316,6.238095238095238,6101.295600652695,46.142857142857146,0.0041187913,0.3925021,57.42495150273352,2681,26.037310435909585,0.002137805,0.002137805,-10.756484493276863,73.96268956409043,58.87301587301587,241143.87301587302
0.0,3.0483870967741935,209919,-141.61290322580646,6.951612903225806,6240.061814546585,46.596774193548384,0.0045130723,0.3947872,57.02466353697711,2743,24.1309075297461,0.0020991077,0.0020991077,-9.920745618577698,75.86909247025388,58.483870967741936,239549.93548387097
0.0,1.9538461538461538,219945,-145.69230769230768,8.046153846153846,6373.928543329239,45.738461538461536,0.0040683863,0.36360547,57.81180192162485,2808,24.552477836468938,0.0021251019,0.0021251019,-10.232037629242836,75.44752216353103,59.292307692307695,242861.29230769232
0.0,3.421875,229949,-149.53125,6.578125,6518.52080655098,46.84375,0.0028549687,0.34183744,56.79096220558829,2872,25.564782935544137,0.0021613962,0.0021613962,-10.516962702864106,74.43521706445587,58.234375,238528.0
0.0,4.412698412698413,239884,-137.61904761904762,5.587301587301587,6661.157123327255,47.53968253968254,0.003329215,0.3368503,56.15568412758774,2935,23.908578652010398,0.0019164105,0.0019164105,-9.872117288481594,76.09142134798962,57.58730158730159,235877.5873015873
0.0,3.9523809523809526,249851,-141.74603174603175,6.0476190476190474,6802.7508227825165,47.23809523809524,0.003060786,0.34164742,56.420845715213154,2998,24.513332418346167,0.0016695709,0.0016695709,-10.388032266627242,75.48666758165379,57.84126984126984,236917.84126984127
0.0,3.8125,259829,-145.46875,6.1875,6946.769563436508,47.296875,0.003133051,0.35175443,56.364019909964,3062,25.188800130344,0.0018297613,0.0018297613,-10.603471043785275,74.81119986965598,57.78125,236672.0
0.0,3.476923076923077,269982,-148.92307692307693,6.523076923076923,7088.08673620224,47.01538461538462,0.004472882,0.36391369,56.65002443205699,3127,25.624735600374855,0.00248407,0.00248407,-10.600750394150635,74.37526439962517,58.10769230769231,238009.1076923077
0.0,3.7580645161290325,279881,-145.96774193548387,6.241935483870968,7228.705995559692,46.82258064516129,0.004978307,0.37936196,56.80491940930386,3189,24.95397248448522,0.002076214,0.002076214,-10.20489248059157,75.04602751551478,58.24193548387097,238558.96774193548
0.0,3.3225806451612905,289977,-152.58064516129033,6.67741935483871,7365.888961315155,45.483870967741936,0.004126999,0.3633446,58.07604785537241,3251,25.485757255418452,0.0018659265,0.0018659265,-10.550006754712236,74.51424274458152,59.596774193548384,244108.38709677418
0.0,3.6507936507936507,299999,-149.68253968253967,6.349206349206349,7503.412448883057,46.61904761904762,0.0023829578,0.36524782,57.004658540903854,3314,25.550539591978648,0.0015097832,0.0015097832,-10.75751511352529,74.44946040802135,58.46031746031746,239453.46031746033
0.0,2.3225806451612905,309938,-145.80645161290323,7.67741935483871,7641.601984262466,47.145161290322584,0.0032917608,0.34948426,56.5433662163919,3376,25.018394368079225,0.0014886764,0.0014886764,-10.30223817875979,74.98160563192077,58.016129032258064,237634.06451612903
0.0,3.888888888888889,319834,-135.23809523809524,6.111111111111111,7779.121919393539,46.41269841269841,0.004260919,0.34544688,57.19333785752506,3439,23.05101075470202,0.0022475817,0.0022475817,-9.807336328197783,76.94898924529795,58.65079365079365,240233.6507936508
0.0,3.140625,329921,-138.90625,6.859375,7921.675708770752,48.0,0.0039813877,0.36491716,55.72066054365595,3503,24.315124387586987,0.0018734632,0.0018734632,-10.04595335239819,75.68487561241302,57.125,233984.0
0.0,2.129032258064516,339902,-159.83870967741936,7.870967741935484,8056.732724189758,45.435483870967744,0.0037136911,0.37509543,58.089907860220684,3565,26.661453406919776,0.002210379,0.002210379,-10.627228881798594,73.33854659308025,59.58064516129032,244042.32258064515
0.0,2.769230769230769,349950,-150.6153846153846,7.230769230769231,8195.830347776413,46.723076923076924,0.004913699,0.3226767,56.90537414086053,3630,25.735338980794328,0.002000875,0.002000875,-10.569091549986059,74.26466101920565,58.353846153846156,239017.35384615386
0.0,4.78125,359902,-134.84375,5.21875,8339.817143917084,47.96875,0.0022027306,0.3235864,55.756788743398445,3694,23.598301060865673,0.001616376,0.001616376,-9.960978144568521,76.4016989391343,57.171875,234176.0
0.0,4.125,369947,-138.59375,5.875,8484.154699325562,47.84375,0.004225567,0.3636841,55.86748441709086,3758,24.27777296023999,0.0019030246,0.0019030246,-10.053208063680874,75.72222703976001,57.28125,234624.0
0.0,3.0317460317460316,379938,-136.1904761904762,6.968253968253968,8623.305995702744,48.523809523809526,0.0036733649,0.35757276,55.26256174847876,3821,23.907733454219326,0.0025100233,0.0025100233,-9.479603220344432,76.09226654578069,56.682539682539684,232171.68253968254
0.0,3.8125,389979,-147.03125,6.1875,8768.213881254196,46.90625,0.0024161162,0.34868312,56.74118533735465,3885,25.11344968657061,0.0013131519,0.0013131519,-10.264454287906833,74.88655031342934,58.1875,238336.0
0.0,5.3538461538461535,399889,-134.76923076923077,4.6461538461538465,8914.962390422821,48.353846153846156,0.003076895,0.31354347,55.392156233290144,3950,23.64258496794006,0.0020826685,0.0020826685,-9.914156467376202,76.35741503205992,56.784615384615385,232589.78461538462
0.0,5.7936507936507935,409849,-129.52380952380952,4.2063492063492065,9064.156368494034,48.3968253968254,0.0053708362,0.34140977,55.382566884434056,4013,22.77210684851294,0.002058732,0.002058732,-9.336771705109816,77.22789315148705,56.80952380952381,232691.80952380953
0.0,5.184615384615385,419877,-123.07692307692308,4.815384615384615,9211.030303478241,50.246153846153845,0.0033882598,0.323873,53.653190925282466,4078,22.357871542325434,0.0018661146,0.0018661146,-9.20601071818587,77.64212845767454,55.0,225280.0
0.0,3.742424242424242,429863,-146.96969696969697,6.257575757575758,9357.331783771515,48.60606060606061,0.0033718057,0.3307275,55.17508941190272,4144,25.998748994629302,0.0017987337,0.0017987337,-10.548686288484129,74.0012510053707,56.57575757575758,231734.30303030304
0.0,4.059701492537314,439929,-135.67164179104478,5.940298507462686,9503.355046272278,49.46268656716418,0.0025884015,0.3163123,54.37094261034596,4211,24.36022581613119,0.0017169745,0.0017169745,-9.887534615450518,75.6397741838688,55.73134328358209,228275.58208955225
0.0,4.430769230769231,449931,-124.3076923076923,5.569230769230769,9648.505620718002,49.03076923076923,0.004261285,0.3215301,54.80283302810222,4276,22.08010715030494,0.0021289848,0.0021289848,-8.947167767255472,77.91989284969505,56.215384615384615,230258.21538461538
0.0,5.34375,459851,-127.03125,4.65625,9795.362300395966,49.546875,0.004358084,0.3560728,54.302748672678824,4340,22.87465444383835,0.0020356504,0.0020356504,-9.250702350331673,77.12534555616165,55.671875,228032.0
0.0,3.238095238095238,469957,-160.31746031746033,6.761904761904762,9933.854315280914,46.03174603174603,0.004058365,0.35559514,57.54427958885646,4403,27.042169566052348,0.0020274604,0.0020274604,-10.96396936812811,72.95783043394765,59.01587301587302,241729.0158730159
0.0,3.8412698412698414,479885,-134.76190476190476,6.158730158730159,10075.796619176865,48.714285714285715,0.0037370757,0.33068183,55.0538968053715,4466,23.953282215940543,0.0018610641,0.0018610641,-9.526229116831196,76.04671778405944,56.42857142857143,231131.42857142858
0.0,4.515625,489921,-123.125,5.484375,10222.655844449997,50.359375,0.0036844187,0.3199787,53.56869905288793,4530,22.470314582222386,0.0017502515,0.0017502515,-9.152486858915795,77.52968541777761,54.9375,225024.0
0.0,5.095238095238095,499829,-133.65079365079364,4.904761904761905,10369.590437173843,48.333333333333336,0.003531689,0.33925152,55.40752534702752,4593,23.565510221787328,0.0019045672,0.0019045672,-9.62275299903666,76.43448977821267,56.79365079365079,232626.79365079364
0.0,4.9375,509965,-138.90625,5.0625,10516.519212961197,48.484375,0.0042843837,0.33532423,55.277481854482446,4657,24.511454024516148,0.0018071332,0.0018071332,-9.869769779656115,75.48854597548389,56.671875,232128.0
0.0,4.714285714285714,519983,-141.74603174603175,5.285714285714286,10661.109763145447,46.333333333333336,0.0054277624,0.3457843,57.25942866622364,4720,24.033701469418574,0.0021155523,0.0021155523,-9.95272877282052,75.96629853058138,58.714285714285715,240493.7142857143
0.0,5.140625,529913,-121.5625,4.859375,10806.388930082321,49.1875,0.0050967024,0.35131922,54.62027332924312,4784,21.754549784090102,0.0025748461,0.0025748461,-8.824074446870464,78.24545021590991,55.984375,229312.0
0.0,3.7540983606557377,539887,-153.11475409836066,6.245901639344262,10947.88688993454,46.31147540983606,0.003019261,0.37293068,57.27201591288261,4845,26.111832508215933,0.002043277,0.002043277,-10.56869767840314,73.88816749178407,58.721311475409834,240522.49180327868
0.0,4.333333333333333,549871,-133.96825396825398,5.666666666666667,11090.314588546753,47.41269841269841,0.0046730144,0.34980702,56.25418092555842,4908,23.211444667027376,0.0019764532,0.0019764532,-9.462894800979651,76.78855533297262,57.666666666666664,236202.66666666666
0.0,4.5,559897,-137.96875,5.5,11230.733052968979,47.25,0.0050409394,0.33327186,56.42071430988227,4972,23.781741847852928,0.0026444201,0.0026444201,-9.82397702682142,76.21825815214709,57.859375,236992.0
0.0,4.953125,569849,-129.53125,5.046875,11374.35488319397,48.421875,0.003537939,0.3547361,55.32136477032171,5036,22.85908110861985,0.0018879938,0.0018879938,-9.326830774212945,77.14091889138017,56.703125,232256.0
0.0,4.0606060606060606,579967,-136.66666666666666,5.9393939393939394,11513.043102741241,47.666666666666664,0.004298593,0.33765602,56.03502626935394,5102,23.69704013028347,0.0021228637,0.0021228637,-9.64104215924855,76.3029598697165,57.45454545454545,235333.81818181818
0.0,4.092307692307692,589935,-132.30769230769232,5.907692307692308,11657.17718577385,48.43076923076923,0.004687787,0.33127725,55.31368553416806,5167,23.28135379542594,0.0021494317,0.0021494317,-9.54807536619295,76.71864620457406,56.69230769230769,232211.6923076923
0.0,4.890625,599868,-127.8125,5.109375,11801.126649141312,48.578125,0.004304372,0.32912937,55.181627870277794,5231,22.662462572742122,0.0021459633,0.0021459633,-9.219276891852688,77.33753742725787,56.5625,231680.0
0.0,4.421875,609852,-130.78125,5.578125,11944.840529203415,48.984375,0.005155854,0.3447439,54.85672377860658,5295,23.211176102391,0.00265313,0.00265313,-9.38407374576806,76.788823897609,56.28125,230528.0
0.0,4.242424242424242,619943,-128.78787878787878,5.757575757575758,12086.965010404587,48.0,0.0040941467,0.32200053,55.719291641624665,5361,22.555941487898934,0.0021577906,0.0021577906,-9.320593519811307,77.44405851210107,57.121212121212125,233968.48484848486
0.0,4.492307692307692,629911,-126.61538461538461,5.507692307692308,12233.050879001617,50.0,0.0042789737,0.3088014,53.88637967285231,5426,22.943170496100127,0.0018528089,0.0018528089,-9.374050083918792,77.05682950389985,55.246153846153845,226288.24615384615
0.0,4.909090909090909,639940,-120.3030303030303,5.090909090909091,12375.922097921371,49.06060606060606,0.0038232794,0.3366951,54.73907482867178,5492,21.43995008502516,0.002198811,0.002198811,-8.888599376694213,78.56004991497483,56.10606060606061,229810.42424242425
0.0,3.671875,649948,-130.15625,6.328125,12513.82711815834,48.453125,0.0029331385,0.35210648,55.2859577807985,5556,22.91552375885955,0.0017726141,0.0017726141,-9.233494640758055,77.08447624114046,56.65625,232064.0
0.0,3.171875,659922,-143.4375,6.828125,12654.305907726288,47.625,0.004732788,0.355879,56.08229910964282,5620,24.842221501230313,0.0020755525,0.0020755525,-9.836024755499327,75.15777849876967,57.515625,235584.0
0.0,3.6923076923076925,669940,-133.53846153846155,6.3076923076923075,12797.86424279213,47.707692307692305,0.0044405106,0.3421185,56.01042135412271,5685,23.056288163631695,0.0028155793,0.0028155793,-9.56936177367174,76.9437118363683,57.44615384615385,235299.44615384616
0.0,5.0,679867,-131.23076923076923,5.0,12943.221579313278,48.36923076923077,0.0056318683,0.33098257,55.385145343385666,5750,22.981611259069417,0.0022842328,0.0022842328,-9.458257996065731,77.01838874093056,56.784615384615385,232589.78461538462
0.0,5.153846153846154,689866,-127.53846153846153,4.846153846153846,13084.266772985458,47.86153846153846,0.003581059,0.30730712,55.84394369858653,5815,22.343229763891475,0.002107926,0.002107926,-9.077323009045308,77.65677023610851,57.246153846153845,234480.24615384615
0.0,5.461538461538462,699907,-123.6923076923077,4.538461538461538,13229.893052816391,48.646153846153844,0.005009833,0.33530062,55.13064112225734,5880,21.809338062241803,0.0018384354,0.0018384354,-9.107896555112825,78.1906619377582,56.52307692307692,231518.52307692307
0.0,4.174603174603175,709840,-134.6031746031746,5.825396825396825,13366.560309410095,46.63492063492063,0.0035150114,0.3319975,56.98091489217032,5943,22.917850807914785,0.0019412016,0.0019412016,-9.358156899688396,77.08214919208524,58.42857142857143,239323.42857142858
0.0,4.7846153846153845,719923,-134.15384615384616,5.2153846153846155,13508.671675920486,47.95384615384615,0.0041776993,0.326233,55.77880317473244,6008,23.546046823796992,0.0016541958,0.0016541958,-9.597848489435215,76.453953176203,57.2,234291.2
0.0,4.40625,730000,-140.9375,5.59375,13648.042397022247,46.375,0.004249212,0.3546003,57.22547968596654,6072,24.144336702967944,0.0021407574,0.0021407574,-9.97260460745686,75.85566329703208,58.6875,240384.0
0.0,3.338709677419355,739983,-152.25806451612902,6.661290322580645,13783.45066165924,45.61290322580645,0.0050168396,0.36924198,57.925380058675216,6134,25.61856849165495,0.002384518,0.002384518,-10.656203927254841,74.38143150834505,59.403225806451616,243315.61290322582
0.0,3.5,749970,-142.58064516129033,6.5,13921.593213796616,47.24193548387097,0.0041438933,0.33865312,56.414768966188596,6196,24.74063935476094,0.0019963584,0.0019963584,-10.03279934767342,75.25936064523906,57.83870967741935,236907.35483870967
0.0,4.384615384615385,759954,-135.07692307692307,5.615384615384615,14064.090034723282,47.13846153846154,0.003580078,0.3355541,56.5057548471463,6261,23.332722131615252,0.0016902664,0.0016902664,-9.920220509511873,76.66727786838474,57.92307692307692,237252.92307692306
0.0,4.174603174603175,769922,-135.0793650793651,5.825396825396825,14202.81502699852,46.301587301587304,0.004563197,0.3283157,57.28892094579442,6324,23.0239282906155,0.0021166918,0.0021166918,-9.61645778704939,76.9760717093845,58.74603174603175,240623.74603174604
0.0,4.892307692307693,779976,-136.6153846153846,5.107692307692307,14343.647439956665,46.66153846153846,0.0039660945,0.34013677,56.982183963545836,6389,23.439234006197236,0.002028549,0.002028549,-9.636805740625196,76.56076599380276,58.46153846153846,239458.46153846153
0.0,4.619047619047619,789886,-153.17460317460316,5.380952380952381,14489.248740196228,46.111111111111114,0.0040756,0.3301122,57.45253122480178,6452,25.93194805686969,0.002373418,0.002373418,-10.453860857713018,74.06805194313033,58.904761904761905,241273.90476190476
0.0,5.030769230769231,799945,-124.15384615384616,4.969230769230769,14633.902825117111,49.03076923076923,0.0044037066,0.33180508,54.78825523982449,6517,22.073695728181452,0.0019541318,0.0019541318,-9.138431008417326,77.92630427181857,56.184615384615384,230132.1846153846
0.0,4.359375,809839,-125.3125,5.640625,14776.692510604858,48.0625,0.0049936613,0.3209872,55.66197403334916,6581,21.867080910395067,0.002233669,0.002233669,-8.925969897413722,78.13291908960493,57.0625,233728.0
0.0,5.253731343283582,819877,-127.91044776119404,4.746268656716418,14924.336733102798,49.985074626865675,0.0035759385,0.3236156,53.91659107714804,6648,22.981434342025693,0.001886144,0.001886144,-9.380952471919725,77.01856565797432,55.298507462686565,226502.68656716417
0.0,3.7761194029850746,829888,-125.3731343283582,6.223880597014926,15068.634209632874,49.53731343283582,0.0036937485,0.31560668,54.31465527806007,6715,22.486031899507207,0.001768757,0.001768757,-9.171723466875653,77.51396810049278,55.6865671641791,228092.1791044776
0.0,5.223880597014926,839997,-127.01492537313433,4.776119402985074,15213.95699930191,48.62686567164179,0.005217962,0.33782253,55.1400502429223,6782,22.514986503234166,0.0023779948,0.0023779948,-9.466289698573762,77.48501349676582,56.52238805970149,231515.7014925373
0.0,3.769230769230769,849865,-126.76923076923077,6.230769230769231,15354.162235498428,48.276923076923076,0.0040684594,0.32030466,55.45813521564881,6847,22.34298268425654,0.0020368865,0.0020368865,-9.067587271056784,77.65701731574343,56.84615384615385,232841.84615384616
0.0,6.014925373134329,859979,-116.26865671641791,3.985074626865672,15502.979766845703,50.223880597014926,0.0057658423,0.3197957,53.70605030585796,6914,21.161871459561812,0.0025682182,0.0025682182,-8.581997377663527,78.83812854043818,55.08955223880597,225646.80597014926
0.0,4.90625,869878,-124.53125,5.09375,15645.754901885986,49.40625,0.0025968533,0.33556736,54.441186851036505,6978,22.26567740221165,0.0017100201,0.0017100201,-8.961275866703764,77.73432259778829,55.828125,228672.0
0.0,4.53030303030303,879940,-133.33333333333334,5.46969696969697,15788.448254823685,47.34848484848485,0.004441213,0.31299725,56.31535728152489,7044,23.090246228227077,0.0019092609,0.0019092609,-9.51845071785612,76.90975377177291,57.72727272727273,236450.9090909091
0.0,5.878787878787879,889864,-118.63636363636364,4.121212121212121,15933.477458953857,49.75757575757576,0.00476414,0.29975227,54.093248757170095,7110,21.489363024642692,0.002408252,0.002408252,-8.895993565190354,78.5106369753573,55.43939393939394,227079.75757575757
0.0,5.735294117647059,899953,-120.88235294117646,4.264705882352941,16080.001999378204,49.470588235294116,0.004099255,0.30725497,54.361685436891435,7178,21.696727345399335,0.0018064977,0.0018064977,-9.003301730668555,78.30327265460066,55.720588235294116,228231.5294117647
0.0,5.835820895522388,909961,-129.1044776119403,4.164179104477612,16229.480291843414,49.02985074626866,0.0025925068,0.2976842,54.76617019433663,7245,22.88287906164053,0.0016452951,0.0016452951,-9.510735235905452,77.11712093835949,56.134328358208954,229926.20895522388
0.0,6.757575757575758,919949,-120.75757575757575,3.242424242424242,16377.85373878479,48.833333333333336,0.00509551,0.28075916,54.924987252618955,7311,21.417208099104254,0.0016497361,0.0016497361,-8.93746086503932,78.58279190089576,56.27272727272727,230493.0909090909
0.0,6.9393939393939394,929880,-120.75757575757575,3.0606060606060606,16527.78067302704,48.74242424242424,0.0037129351,0.29038805,55.046095326999115,7377,21.48302379215463,0.001678564,0.001678564,-9.182123850428747,78.51697620784537,56.43939393939394,231175.75757575757
0.0,5.984848484848484,939885,-127.42424242424242,4.015151515151516,16671.838922023773,49.63636363636363,0.004706467,0.30890423,54.228827672183805,7443,22.91040977676497,0.0018555889,0.0018555889,-9.598831133290716,77.089590223235,55.60606060606061,227762.42424242425
0.0,5.850746268656716,949950,-132.53731343283582,4.149253731343284,16815.63791847229,48.64179104477612,0.0061131786,0.33967906,55.11927103492497,7510,23.442198540062122,0.0023796118,0.0023796118,-9.980938355637496,76.55780145993788,56.492537313432834,231393.4328358209
0.0,5.6923076923076925,959975,-124.0,4.3076923076923075,16959.816468000412,48.6,0.0042726775,0.30917877,55.18098637646714,7575,21.874501262082347,0.0016150376,0.0016150376,-8.993546654316464,78.12549873791768,56.58461538461538,231770.5846153846
0.0,7.181818181818182,969912,-123.03030303030303,2.8181818181818183,17111.25172638893,48.71212121212121,0.0073258765,0.32673344,55.06744116446667,7641,21.849971160808668,0.0030779173,0.0030779173,-9.0166451639738,78.15002883919132,56.45454545454545,231237.81818181818
0.0,5.569230769230769,979858,-124.0,4.430769230769231,17254.38293004036,48.06153846153846,0.004071064,0.35039297,55.669521032536636,7706,21.72703940950256,0.001909083,0.001909083,-8.945315881404909,78.27296059049742,57.07692307692308,233787.07692307694
0.0,4.3076923076923075,989906,-122.3076923076923,5.6923076923076925,17391.850496530533,47.215384615384615,0.0036335029,0.3515233,56.439921053497265,7771,21.114442640094417,0.0019868733,0.0019868733,-8.711290809652409,78.88555735990559,57.86153846153846,237000.86153846153
0.0,3.6818181818181817,999978,-128.93939393939394,6.318181818181818,17531.230490922928,48.25757575757576,0.004154398,0.344279,55.48329179659943,7837,22.686531776185443,0.0021876013,0.0021876013,-9.117236129490104,77.31346822381458,56.878787878787875,232975.51515151514
0.0,4.907692307692308,1009991,-129.84615384615384,5.092307692307692,17674.1517868042,47.215384615384615,0.0051101795,0.33276647,56.460680498627234,7902,22.43071793603804,0.0020473453,0.0020473453,-9.297657079306711,77.56928206396194,57.90769230769231,237189.9076923077
0.0,5.537313432835821,1019939,-118.95522388059702,4.462686567164179,17818.512026786804,48.46268656716418,0.0031319656,0.33406165,55.3167975514934,7969,20.943287358140555,0.001655372,0.001655372,-8.663425698411258,79.0567126418594,56.73134328358209,232371.58208955225
0.0,3.9384615384615387,1029875,-132.92307692307693,6.061538461538461,17961.535098075867,49.0,0.0047578923,0.33503273,54.76758471569438,8034,23.67720583935316,0.0025547012,0.0025547012,-9.26841099587343,76.32279416064684,56.10769230769231,229817.1076923077
0.0,5.8059701492537314,1039974,-126.86567164179104,4.1940298507462686,18104.610035419464,48.32835820895522,0.004969474,0.29630253,55.437578663997385,8101,22.354197852587145,0.0019039686,0.0019039686,-9.17559617350606,77.64580214741288,56.850746268656714,232860.6567164179
0.0,5.878787878787879,1049842,-114.39393939393939,4.121212121212121,18249.312097787857,49.696969696969695,0.004993579,0.3003566,54.143493256541554,8167,20.623745930579542,0.0022745489,0.0022745489,-8.764213438246003,79.37625406942045,55.484848484848484,227265.9393939394
0.0,6.426470588235294,1059882,-118.82352941176471,3.573529411764706,18397.741914987564,48.529411764705884,0.0050041797,0.32057458,55.24360319103984,8235,20.94205767424486,0.0025987094,0.0025987094,-8.801343030643329,79.05794232575515,56.64705882352941,232026.35294117648
0.0,3.8333333333333335,1069925,-153.4848484848485,6.166666666666667,18540.424689769745,47.015151515151516,0.0040744017,0.37863013,56.625869538979885,8301,26.244647933915264,0.0025168972,0.0025168972,-10.613150518369034,73.75535206608473,58.06060606060606,237816.24242424243
0.0,3.91044776119403,1079951,-138.3582089552239,6.08955223880597,18681.955021619797,47.04477611940298,0.0044745696,0.33428144,56.59300601309771,8368,23.949968089524162,0.0021294071,0.0021294071,-9.804277877771959,76.05003191047588,58.014925373134325,237629.1343283582
0.0,3.8181818181818183,1089993,-128.1818181818182,6.181818181818182,18823.07561993599,47.60606060606061,0.0034130176,0.32291344,56.064146030698105,8434,22.31216405611452,0.0016947647,0.0016947647,-9.025195848142006,77.68783594388546,57.45454545454545,235333.81818181818
0.0,5.015384615384615,1099932,-124.92307692307692,4.984615384615385,18967.68440079689,48.184615384615384,0.0040633935,0.3252905,55.51747436403202,8499,22.055782825639906,0.0022544833,0.0022544833,-9.210979793831312,77.94421717436006,56.87692307692308,232967.87692307692
0.0,4.6716417910447765,1109995,-131.7910447761194,5.3283582089552235,19109.20744395256,47.73134328358209,0.004514978,0.31056225,55.97229278190131,8566,22.87009265644701,0.0024206664,0.0024206664,-9.513256802160997,77.12990734355297,57.38805970149254,235061.49253731343
0.0,5.7384615384615385,1119889,-127.53846153846153,4.2615384615384615,19254.399791002274,47.646153846153844,0.0034244428,0.31570813,56.055004765522085,8631,22.2665720018263,0.0021415185,0.0021415185,-9.395868175974064,77.73342799817367,57.47692307692308,235425.47692307693
0.0,5.507692307692308,1129925,-128.0,4.492307692307692,19393.583463191986,47.15384615384615,0.0034236447,0.326696,56.50501710250621,8696,22.152998109783308,0.0017239234,0.0017239234,-9.370992512202951,77.84700189021669,57.93846153846154,237315.93846153846
0.0,5.318181818181818,1139951,-124.6969696969697,4.681818181818182,19536.60800600052,47.378787878787875,0.0041772374,0.33754352,56.292770494476095,8762,21.600788727345474,0.0020257263,0.0020257263,-9.196742143107025,78.39921127265453,57.71212121212121,236388.84848484848
0.0,4.363636363636363,1149923,-128.63636363636363,5.636363636363637,19678.632685899734,47.10606060606061,0.005633286,0.3203293,56.52999360070446,8828,22.162375009879447,0.002428229,0.002428229,-9.321899017765446,77.83762499012052,57.93939393939394,237319.75757575757
0.0,5.107692307692307,1159855,-126.3076923076923,4.892307692307693,19821.57712340355,48.23076923076923,0.0051396796,0.33539614,55.50935293107444,8893,22.120874650972464,0.0022988268,0.0022988268,-9.139726967154052,77.87912534902755,56.90769230769231,233093.9076923077
0.0,2.523076923076923,1169889,-134.92307692307693,7.476923076923077,19959.624222755432,48.61538461538461,0.0036559398,0.32274628,55.18768680998542,8958,23.716298508509794,0.0019509769,0.0019509769,-9.350035673853643,76.2837014914902,56.61538461538461,231896.61538461538
0.0,4.378787878787879,1179857,-127.27272727272727,5.621212121212121,20105.068401813507,49.21212121212121,0.0052821217,0.32803386,54.58821506106656,9024,22.808607706721144,0.0032638346,0.0032638346,-9.311791521513829,77.19139229327885,55.93939393939394,229127.75757575757
0.0,4.292307692307692,1189849,-119.84615384615384,5.707692307692308,20249.415584087372,48.53846153846154,0.003369715,0.33134282,55.22551491789354,9089,21.21898844595662,0.0019518744,0.0019518744,-8.625674838791625,78.78101155404339,56.61538461538461,231896.61538461538
0.0,3.417910447761194,1199930,-121.7910447761194,6.582089552238806,20391.363949775696,49.76119402985075,0.0047244187,0.30578685,54.12340239889848,9156,21.819598414656564,0.002354151,0.002354151,-8.548030496714386,78.18040158534343,55.507462686567166,227358.5671641791
0.0,5.212121212121212,1209865,-112.12121212121212,4.787878787878788,20540.937473773956,50.84848484848485,0.0044683167,0.282534,53.13208924244433,9222,20.68870142316638,0.0025906842,0.0025906842,-8.325236721903531,79.31129857683365,54.5,223232.0
0.0,5.090909090909091,1219879,-129.54545454545453,4.909090909090909,20682.934896707535,48.07575757575758,0.003416541,0.29335144,55.66097040858326,9288,22.732230093819652,0.0018127466,0.0018127466,-9.508423343154575,77.26776990618035,57.07575757575758,233782.30303030304
0.0,5.075757575757576,1229994,-119.84848484848484,4.924242424242424,20832.022263526917,49.74242424242424,0.0061013354,0.31726447,54.142748631707505,9354,21.62146984106026,0.0026973325,0.0026973325,-8.800654254396875,78.37853015893971,55.53030303030303,227452.12121212122
