TtR,entropy,TimeElapsed,entloss,TimestepsSoFar,MtR,AttC,EpisodesSoFar,meankl,AttNC,optimgain,surrgain,Fce
37.475,-0.03273703,20860.819923639297,0.0,2589855,21.301113705231263,0.0,11826,0.0051588425,1.0,0.003412616,0.003412616,0.14990000000000006
35.26829268292683,-0.030407153,20941.958107709885,0.0,2599866,20.056321152088756,0.024390243902439025,11867,0.0036411071,0.975609756097561,0.0024984742,0.0024984742,0.1431929046563193
35.23809523809524,-0.06507225,21015.232017040253,0.0,2609876,20.15147241875055,0.047619047619047616,11909,0.007289497,0.9523809523809523,0.004204705,0.004204705,0.14350264550264547
34.76744186046512,-0.087100916,21095.105947732925,0.0,2619893,19.844514287477946,0.06976744186046512,11952,0.00565176,0.9302325581395349,0.0038091491,0.0038091491,0.1434418604651163
37.4390243902439,-0.09305856,21180.938223838806,0.0,2629902,21.271913310815947,0.024390243902439025,11993,0.0051011,0.975609756097561,0.004244806,0.004244806,0.14975609756097555
37.875,-0.08961485,21260.877218723297,0.0,2639902,21.61521362559612,0.0,12033,0.0038176235,1.0,0.0035522887,0.0035522887,0.15150000000000002
33.44444444444444,-0.08974838,21333.160020828247,0.0,2649991,19.232213334507477,0.1111111111111111,12078,0.0041624857,0.8888888888888888,0.002746784,0.002746784,0.14131033393642092
36.976190476190474,-0.101013176,21427.179072856903,0.0,2659760,21.23183071760299,0.07142857142857142,12120,0.008794622,0.9285714285714286,0.0053888992,0.0053888992,0.15300529100529098
36.875,-0.070754655,21497.31700515747,0.0,2669760,21.151945715244103,0.0,12160,0.008572086,1.0,0.0036336503,0.0036336503,0.14750000000000002
37.0,-0.030459551,21584.55623102188,0.0,2679760,21.12915320210991,0.0,12200,0.006435013,1.0,0.0022463363,0.0022463363,0.148
34.97560975609756,-0.034276262,21662.128022432327,0.0,2689761,19.673066528824123,0.024390243902439025,12241,0.0044534844,0.975609756097561,0.0018942634,0.0018942634,0.13990243902439023
