meankl,entloss,TtR,optimgain,EpisodesSoFar,TimeElapsed,surrgain,MtR,TimestepsSoFar,AttNC,AttC,Fce,entropy
0.006114404,0.0,32.390243902439025,0.0037473754,8365,14170.902991056442,0.0037473754,18.342859428110636,1769772,0.975609756097561,0.024390243902439025,0.12956097560975613,0.12905122
0.007565361,0.0,30.170731707317074,0.0031824096,8406,14251.46706199646,0.0031824096,17.22824699269992,1779775,0.975609756097561,0.024390243902439025,0.12068292682926834,0.1591588
0.0052836565,0.0,30.975609756097562,0.0032707085,8447,14338.037380695343,0.0032707085,17.558500983740874,1789776,0.975609756097561,0.024390243902439025,0.12390243902439027,0.19224551
0.004108967,0.0,31.658536585365855,0.0022240414,8488,14418.567251443863,0.0022240414,18.036994852186588,1799777,0.975609756097561,0.024390243902439025,0.12663414634146347,0.22307351
0.007153929,0.0,31.2,0.0036710175,8528,14487.432969808578,0.0036710175,17.849993134177303,1809777,1.0,0.0,0.12480000000000002,0.19635577
0.0059179603,0.0,31.11904761904762,0.0022071907,8570,14565.337877035141,0.0022071907,17.847229119115752,1819779,0.9523809523809523,0.047619047619047616,0.12447619047619052,0.19622228
0.0067764525,0.0,30.390243902439025,0.0040152604,8611,14640.229424476624,0.0040152604,17.3832465755771,1829780,0.975609756097561,0.024390243902439025,0.12156097560975612,0.181433
0.0073535307,0.0,30.853658536585368,0.0028893373,8652,14731.953140258789,0.0028893373,17.495813374845675,1839781,0.975609756097561,0.024390243902439025,0.12341463414634148,0.13273841
0.0038556603,0.0,29.785714285714285,0.0025069888,8694,14808.760647535324,0.0025069888,16.962963050689147,1849783,0.9523809523809523,0.047619047619047616,0.11914285714285715,0.1239904
0.0051676496,0.0,29.666666666666668,0.004219928,8736,14885.359355688095,0.004219928,16.89374435095573,1859791,0.9523809523809523,0.047619047619047616,0.11866666666666671,0.14303845
0.008246649,0.0,30.11627906976744,0.004874286,8779,14960.613924503326,0.004874286,17.083213786421627,1869794,0.9302325581395349,0.06976744186046512,0.12046511627906982,0.086193375
0.0042343833,0.0,31.0,0.004048456,8820,15042.232574939728,0.004048456,17.649855798715407,1879795,0.975609756097561,0.024390243902439025,0.12400000000000004,0.11678999
0.0055192183,0.0,30.225,0.0036328034,8860,15121.703167200089,0.0036328034,17.38957864663646,1889795,1.0,0.0,0.12090000000000005,0.15749422
0.004174465,0.0,32.65,0.0027327747,8900,15198.62960100174,0.0027327747,18.694302174014,1899795,1.0,0.0,0.13060000000000002,0.17208114
0.0054333056,0.0,30.261904761904763,0.004027896,8942,15273.409065485,0.004027896,17.255446343795462,1909797,0.9523809523809523,0.047619047619047616,0.12104761904761908,0.22657098
0.00640225,0.0,32.07142857142857,0.0034709896,8984,15354.94812822342,0.0034709896,18.20257309658536,1919799,0.9523809523809523,0.047619047619047616,0.1282857142857143,0.24908294
0.005859289,0.0,30.74418604651163,0.0042672157,9027,15443.218633890152,0.0042672157,17.52479877713733,1929802,0.9302325581395349,0.06976744186046512,0.12297674418604652,0.26111293
0.0044651125,0.0,29.363636363636363,0.0040074587,9071,15524.92477965355,0.0040074587,16.794292982591376,1939806,0.9090909090909091,0.09090909090909091,0.1400909090909091,0.28244466
0.005532848,0.0,30.317073170731707,0.0034873683,9112,15603.61539053917,0.0034873683,17.620695446142125,1949807,0.975609756097561,0.024390243902439025,0.12126829268292687,0.2990123
0.0038533653,0.0,28.58695652173913,0.002701071,9158,15684.640390634537,0.002701071,16.52092557683471,1959813,0.8695652173913043,0.13043478260869565,0.11434782608695654,0.27586362
0.0020140267,0.0,31.170731707317074,0.0011790222,9199,15759.77161026001,0.0011790222,17.79848538206159,1969814,0.975609756097561,0.024390243902439025,0.12468292682926833,0.29741427
0.006619566,0.0,31.511627906976745,0.002943048,9242,15842.074617862701,0.002943048,18.05785858550042,1979825,0.9302325581395349,0.06976744186046512,0.12853746770025845,0.27990758
0.0063241078,0.0,32.15,0.0031473022,9282,15916.206400871277,0.0031473022,18.20614498405501,1989825,1.0,0.0,0.12860000000000005,0.24473724
0.007936908,0.0,30.714285714285715,0.003559768,9324,16006.147623538971,0.003559768,17.856739855775466,1999827,0.9523809523809523,0.047619047619047616,0.1228571428571429,0.19050397
0.003356051,0.0,29.325581395348838,0.0027142768,9367,16077.792195796967,0.0027142768,16.83942960011056,2009834,0.9302325581395349,0.06976744186046512,0.11730232558139538,0.19950262
0.0054758727,0.0,33.7,0.0029814185,9407,16159.559906244278,0.0029814185,19.124878884628657,2019834,1.0,0.0,0.1348,0.17542097
0.0036761516,0.0,29.261904761904763,0.0020851851,9449,16235.619383096695,0.0020851851,16.71505789455902,2029836,0.9523809523809523,0.047619047619047616,0.11704761904761908,0.15954345
0.0074982643,0.0,29.878048780487806,0.004685806,9490,16312.065241336823,0.004685806,16.850978481109916,2039837,0.975609756097561,0.024390243902439025,0.11951219512195127,0.099125095
0.0039956477,0.0,30.375,0.0026296966,9530,16403.117757320404,0.0026296966,17.3718458696196,2049837,1.0,0.0,0.12150000000000002,0.105842374
0.0051823533,0.0,30.29268292682927,0.0036395462,9571,16472.497198343277,0.0036395462,17.24706698803397,2059838,0.975609756097561,0.024390243902439025,0.12117073170731711,0.12126097
0.007646224,0.0,29.61904761904762,0.0021820313,9613,16552.279616355896,0.0021820313,17.071187436630563,2069840,0.9523809523809523,0.047619047619047616,0.1184761904761905,0.14041351
0.006972894,0.0,29.0,0.0033753365,9655,16628.885851860046,0.0033753365,16.582458734373695,2079842,0.9523809523809523,0.047619047619047616,0.11600000000000006,0.114827454
0.0053556655,0.0,28.627906976744185,0.003125769,9698,16707.957429647446,0.003125769,16.67559499914365,2089849,0.9302325581395349,0.06976744186046512,0.11451162790697678,0.07036072
0.00411047,0.0,30.11627906976744,0.003384443,9741,16791.7890021801,0.003384443,17.17018731427694,2099852,0.9302325581395349,0.06976744186046512,0.1204651162790698,0.071983255
0.00564274,0.0,30.585365853658537,0.0037525543,9782,16867.623924016953,0.0037525543,17.305371840542026,2109853,0.975609756097561,0.024390243902439025,0.12234146341463417,0.10606797
0.005755723,0.0,30.146341463414632,0.004321507,9823,16956.92200922966,0.004321507,17.161913675695644,2119854,0.975609756097561,0.024390243902439025,0.12058536585365856,0.13024215
0.007954136,0.0,31.29268292682927,0.004479731,9864,17029.22438979149,0.004479731,17.909515084507227,2129855,0.975609756097561,0.024390243902439025,0.12517073170731707,0.09743594
0.006919619,0.0,32.6,0.0054189074,9904,17114.212815999985,0.0054189074,18.77311954075891,2139855,1.0,0.0,0.13040000000000002,0.12107547
0.0072814897,0.0,30.9,0.005025537,9944,17194.42616033554,0.005025537,17.75697833651273,2149855,1.0,0.0,0.12360000000000004,0.080811754
0.0043993476,0.0,33.4,0.0036824276,9984,17274.74943304062,0.0036824276,18.965003097582095,2159855,1.0,0.0,0.1336,0.08224398
0.0050979103,0.0,31.825,0.0032829056,10024,17350.69455885887,0.0032829056,17.96836637145192,2169855,1.0,0.0,0.12730000000000002,0.07219323
0.005268367,0.0,31.325,0.004625699,10064,17421.257164001465,0.004625699,17.276371206719304,2179855,1.0,0.0,0.12530000000000002,0.058071557
0.00470844,0.0,30.51219512195122,0.0033554882,10105,17492.543209552765,0.0033554882,17.463177521628527,2189856,0.975609756097561,0.024390243902439025,0.12204878048780489,0.087037235
0.004968403,0.0,32.0,0.004422833,10146,17573.19642305374,0.004422833,18.293022118758742,2199857,0.975609756097561,0.024390243902439025,0.12800000000000006,0.080196455
0.00443231,0.0,29.454545454545453,0.0035612015,10190,17643.71325111389,0.0035612015,16.857692562983782,2209861,0.9090909090909091,0.09090909090909091,0.11781818181818184,0.08045166
0.006843661,0.0,33.05,0.0039038018,10230,17724.149010896683,0.0039038018,18.777153280856982,2219861,1.0,0.0,0.13220000000000004,0.10009747
0.0068859495,0.0,31.0,0.0054426603,10273,17795.16555595398,0.0054426603,17.54930476928831,2229872,0.9302325581395349,0.06976744186046512,0.14716279069767443,0.105197094
0.007135444,0.0,31.390243902439025,0.004655132,10314,17874.02627801895,0.004655132,17.676389060798208,2239873,0.975609756097561,0.024390243902439025,0.1255609756097561,0.11745765
0.006214404,0.0,31.46511627906977,0.003574504,10357,17951.324420690536,0.003574504,17.84176304124169,2249876,0.9302325581395349,0.06976744186046512,0.1258604651162791,0.08982849
0.005245283,0.0,33.853658536585364,0.0049586715,10398,18025.085458517075,0.0049586715,19.375217437470997,2259877,0.975609756097561,0.024390243902439025,0.13541463414634147,0.09525196
