optimgain,AttNC,EpisodesSoFar,entloss,entropy,TtR,Fce,TimeElapsed,surrgain,TimestepsSoFar,MtR,AttC,meankl
0.0017921509,10.0,7521,0.0,-0.22593136,2494.25,0.9977,12922.975490570068,0.0017921509,1789767,142.5209523751709,0.0,0.008614454
0.0015896538,10.0,7561,0.0,-0.22198057,2493.25,0.9972999999999999,12995.440298557281,0.0015896538,1799767,142.384827040966,0.0,0.006899642
0.001026627,10.0,7601,0.0,-0.1976118,2488.5,0.9954000000000001,13065.312848806381,0.001026627,1809767,142.13755991460215,0.0,0.0052206763
0.0011773206,10.0,7641,0.0,-0.20330206,2496.0,0.9983999999999998,13136.63328909874,0.0011773206,1819767,142.5954927158401,0.0,0.0064024744
0.0008756209,10.0,7681,0.0,-0.18179317,2496.75,0.9987,13207.12313246727,0.0008756209,1829767,142.6851301309011,0.0,0.004773319
0.001515964,10.0,7721,0.0,-0.121475354,2498.5,0.9994,13278.592010974884,0.001515964,1839767,142.79049117643098,0.0,0.007979071
0.0012477627,10.0,7761,0.0,-0.11942502,2492.75,0.9971,13349.825971126556,0.0012477627,1849767,142.45894457866603,0.0,0.006590486
0.0011512433,10.0,7801,0.0,-0.086178236,2495.25,0.9981,13420.48336815834,0.0011512433,1859767,142.61462240861698,0.0,0.0053978264
0.0010632095,10.0,7841,0.0,-0.0755272,2494.5,0.9978,13491.400465965271,0.0010632095,1869767,142.5666414288018,0.0,0.006062648
0.0013503993,10.0,7881,0.0,-0.06617707,2490.5,0.9962,13562.221377372742,0.0013503993,1879767,142.3466474440042,0.0,0.0061325664
0.0014253281,10.0,7921,0.0,-0.035162397,2493.5,0.9973999999999998,13632.172739505768,0.0014253281,1889767,142.4945307732899,0.0,0.0057844445
0.0014516967,10.0,7961,0.0,0.005330982,2484.25,0.9937000000000001,13703.234378099442,0.0014516967,1899767,141.92730346602792,0.0,0.008236912
0.0012850116,10.0,8001,0.0,0.016967792,2464.25,0.9857000000000002,13773.888222455978,0.0012850116,1909767,140.80225785873273,0.0,0.0066845384
0.0014848491,10.0,8041,0.0,0.013681436,2446.0,0.9784,13845.331757545471,0.0014848491,1919767,139.75064513289806,0.0,0.0072063464
0.0016575257,10.0,8081,0.0,0.000202775,2426.25,0.9705,13915.947337388992,0.0016575257,1929767,138.6995770642297,0.0,0.00785789
0.0017029147,10.0,8121,0.0,0.032178868,2376.0,0.9504000000000001,13987.60193490982,0.0017029147,1939767,135.93741878325832,0.0,0.0070788856
0.00115842,10.0,8161,0.0,0.021339202,2385.5,0.9542000000000002,14058.425577640533,0.00115842,1949767,136.3855490826032,0.0,0.0059871995
0.001107259,10.0,8201,0.0,0.02680034,2401.5,0.9605999999999998,14129.569185972214,0.001107259,1959767,137.20594447262198,0.0,0.006353357
0.0011447276,10.0,8241,0.0,0.050441768,2396.75,0.9587,14199.661991596222,0.0011447276,1969767,136.94683739248748,0.0,0.007803595
0.0011977664,10.0,8281,0.0,0.052343875,2431.5,0.9725999999999997,14270.461380004883,0.0011977664,1979767,138.9611979535249,0.0,0.0075629125
0.0010496031,10.0,8321,0.0,0.0458179,2461.5,0.9846,14340.360629320145,0.0010496031,1989767,140.7781318466328,0.0,0.0058499547
0.0012647546,10.0,8361,0.0,0.010405979,2475.25,0.9901,14410.968440532684,0.0012647546,1999767,141.5653442844367,0.0,0.008461602
0.0015226362,10.0,8401,0.0,0.008397911,2463.25,0.9853,14481.129967451096,0.0015226362,2009767,140.6987242721122,0.0,0.006926981
0.0011781044,10.0,8441,0.0,0.041399054,2477.25,0.9909000000000002,14551.604993104935,0.0011781044,2019767,141.59678464518305,0.0,0.006402406
0.0013150491,10.0,8481,0.0,0.020674473,2462.25,0.9849,14621.996629714966,0.0013150491,2029767,140.8361875898434,0.0,0.0077452986
0.00084792555,10.0,8521,0.0,0.06162006,2484.75,0.9938999999999998,14691.429666042328,0.00084792555,2039767,141.98373278277327,0.0,0.005201754
0.0010425168,10.0,8561,0.0,0.09018713,2487.0,0.9947999999999999,14762.187589645386,0.0010425168,2049767,142.13392857238833,0.0,0.0043225423
0.001066526,10.0,8601,0.0,0.087573595,2488.0,0.9951999999999999,14831.270953655243,0.001066526,2059767,142.22750352174234,0.0,0.0043874914
0.0012018373,10.0,8641,0.0,0.067202576,2485.25,0.9941000000000001,14901.530567884445,0.0012018373,2069767,141.92857868081597,0.0,0.005713185
0.0013393252,10.0,8681,0.0,0.039430737,2493.0,0.9972000000000001,14971.333708047867,0.0013393252,2079767,142.48850628449708,0.0,0.0045424453
0.0012797461,10.0,8721,0.0,0.04203036,2489.5,0.9957999999999998,15041.92208480835,0.0012797461,2089767,142.35399516009903,0.0,0.0077707223
0.0013768323,10.0,8761,0.0,0.011917499,2469.0,0.9875999999999998,15111.633801221848,0.0013768323,2099767,141.12064902937692,0.0,0.0051289606
0.0011774562,10.0,8801,0.0,0.0011320114,2474.25,0.9896999999999997,15181.35293841362,0.0011774562,2109767,141.39369726192206,0.0,0.005551971
0.0010912863,10.0,8841,0.0,-0.0036616328,2455.75,0.9823000000000001,15253.331590890884,0.0010912863,2119767,140.35806186502506,0.0,0.0045726965
0.00090537645,10.0,8881,0.0,-0.03351593,2466.0,0.9864,15323.332528591156,0.00090537645,2129767,140.91480072297836,0.0,0.0050069243
0.00067479484,10.0,8921,0.0,-0.064053565,2466.0,0.9863999999999999,15394.534033060074,0.00067479484,2139767,140.9172958267508,0.0,0.0056469436
0.0011979197,10.0,8961,0.0,-0.060478184,2464.75,0.9858999999999998,15464.839438438416,0.0011979197,2149767,140.88811613885198,0.0,0.0068305763
0.0013474735,10.0,9001,0.0,-0.079083286,2449.0,0.9796000000000001,15535.774803638458,0.0013474735,2159767,140.13323434125832,0.0,0.005932051
0.0015548966,10.0,9041,0.0,-0.09972617,2458.0,0.9831999999999999,15606.304288387299,0.0015548966,2169767,140.591344942018,0.0,0.014948163
0.00079377595,10.0,9081,0.0,-0.05726621,2490.75,0.9963,15676.511364459991,0.00079377595,2179767,142.34027169204154,0.0,0.0039058535
0.001025408,10.0,9121,0.0,-0.07437595,2478.75,0.9914999999999999,15747.952142000198,0.001025408,2189767,141.69215675764036,0.0,0.007591454
0.0013152298,10.0,9161,0.0,-0.12946124,2493.0,0.9972,15818.495146751404,0.0013152298,2199767,142.48221544479185,0.0,0.0064665987
0.001024205,10.0,9201,0.0,-0.13146985,2487.5,0.9949999999999999,15889.098457336426,0.001024205,2209767,142.1739593818811,0.0,0.0065844664
0.0004900262,10.0,9241,0.0,-0.14851221,2492.75,0.9971,15960.867619991302,0.0004900262,2219767,142.44428374714911,0.0,0.007247433
0.0011671737,10.0,9281,0.0,-0.20459902,2497.25,0.9988999999999999,16030.819449186325,0.0011671737,2229767,142.74434375854193,0.0,0.0069652465
0.00085312873,10.0,9321,0.0,-0.2205964,2499.5,0.9998000000000001,16101.926694393158,0.00085312873,2239767,142.85806097181813,0.0,0.004568059
0.0006424717,10.0,9361,0.0,-0.2481382,2500.0,1.0,16172.400993585587,0.0006424717,2249767,142.8784238871937,0.0,0.0048468187
0.0008085422,10.0,9401,0.0,-0.2129766,2500.0,1.0,16242.379186868668,0.0008085422,2259767,142.8784238871937,0.0,0.0035568574
0.00039440717,10.0,9441,0.0,-0.20104985,2500.0,1.0,16313.195092916489,0.00039440717,2269767,142.8784238871937,0.0,0.0058369054
0.00069109385,10.0,9481,0.0,-0.2570533,2498.75,0.9994999999999999,16384.299723148346,0.00069109385,2279767,142.82103594722608,0.0,0.007712803
0.00050719065,10.0,9521,0.0,-0.2718093,2499.25,0.9997,16455.27477955818,0.00050719065,2289767,142.8317909013261,0.0,0.005829788
0.0007348123,10.0,9561,0.0,-0.22745192,2500.0,1.0,16525.462199926376,0.0007348123,2299767,142.8784238871937,0.0,0.005158909
0.0014187187,10.0,9601,0.0,-0.30333263,2500.0,1.0,16596.484261512756,0.0014187187,2309767,142.8784238871937,0.0,0.007972883
0.00052424485,10.0,9641,0.0,-0.29145786,2500.0,1.0,16667.369517564774,0.00052424485,2319767,142.8784238871937,0.0,0.0035131588
0.0015381363,10.0,9681,0.0,-0.2594757,2500.0,1.0,16738.240852832794,0.0015381363,2329767,142.8784238871937,0.0,0.007512981
0.0010562115,10.0,9721,0.0,-0.2678482,2499.75,0.9999,16808.525142669678,0.0010562115,2339767,142.85535060909433,0.0,0.0045944005
0.0008270269,10.0,9761,0.0,-0.23437531,2500.0,1.0,16877.37224984169,0.0008270269,2349767,142.8784238871937,0.0,0.0046687713
0.0005044918,10.0,9801,0.0,-0.24493916,2500.0,1.0,16945.140029907227,0.0005044918,2359767,142.8784238871937,0.0,0.002594396
0.0008434709,10.0,9841,0.0,-0.16075292,2500.0,1.0,17014.4150929451,0.0008434709,2369767,142.8784238871937,0.0,0.0075500915
0.00033433098,10.0,9881,0.0,-0.16496456,2500.0,1.0,17082.300431728363,0.00033433098,2379767,142.8784238871937,0.0,0.0029258905
0.0007430452,10.0,9921,0.0,-0.099693894,2500.0,1.0,17151.189671754837,0.0007430452,2389767,142.8784238871937,0.0,0.006361573
0.000793157,10.0,9961,0.0,-0.018367834,2500.0,1.0,17218.1443734169,0.000793157,2399767,142.8784238871937,0.0,0.00687653
0.00076350523,10.0,10001,0.0,-0.09110329,2500.0,1.0,17285.63622570038,0.00076350523,2409767,142.8784238871937,0.0,0.007829764
0.00055831514,10.0,10041,0.0,-0.1056089,2500.0,1.0,17354.533462285995,0.00055831514,2419767,142.8784238871937,0.0,0.003311378
0.00035862255,10.0,10081,0.0,-0.09444938,2500.0,1.0,17422.266508340836,0.00035862255,2429767,142.8784238871937,0.0,0.0020160074
0.00041667087,10.0,10121,0.0,-0.119697735,2500.0,1.0,17490.235208272934,0.00041667087,2439767,142.8784238871937,0.0,0.0031839025
0.00022275245,10.0,10161,0.0,-0.12205758,2500.0,1.0,17559.04936146736,0.00022275245,2449767,142.8784238871937,0.0,0.003063088
7.845226e-05,10.0,10201,0.0,-0.11032641,2500.0,1.0,17626.605097055435,7.845226e-05,2459767,142.8784238871937,0.0,0.0006060426
0.0005564412,10.0,10241,0.0,-0.121193536,2500.0,1.0,17694.085654973984,0.0005564412,2469767,142.8784238871937,0.0,0.004571493
0.00040625225,10.0,10281,0.0,-0.17480479,2500.0,1.0,17763.5660507679,0.00040625225,2479767,142.8784238871937,0.0,0.005103468
0.0006788039,10.0,10321,0.0,-0.1433868,2500.0,1.0,17832.7451505661,0.0006788039,2489767,142.8784238871937,0.0,0.010429802
0.00078888074,10.0,10361,0.0,-0.10329679,2499.0,0.9996,17903.336372852325,0.00078888074,2499767,142.79214144163774,0.0,0.0048990226
0.0015384186,10.0,10401,0.0,-0.07574483,2498.75,0.9995,17973.448839902878,0.0015384186,2509767,142.77239622873395,0.0,0.010267595
0.001308207,10.0,10441,0.0,-0.065387495,2495.0,0.998,18044.0101211071,0.001308207,2519767,142.55107934204892,0.0,0.0067557744
0.0015858146,10.0,10481,0.0,-0.061400115,2496.0,0.9984,18115.286348104477,0.0015858146,2529767,142.6394055079925,0.0,0.0069735874
0.0010933687,10.0,10521,0.0,-0.076256804,2497.0,0.9987999999999999,18185.352264404297,0.0010933687,2539767,142.71826067575958,0.0,0.006139844
0.0012103361,10.0,10561,0.0,-0.1353688,2497.5,0.999,18255.64492559433,0.0012103361,2549767,142.69916879333618,0.0,0.007266439
0.0012216086,10.0,10601,0.0,-0.11694134,2496.75,0.9987,18326.381829738617,0.0012216086,2559767,142.6071170753659,0.0,0.005781555
0.00088687026,10.0,10641,0.0,-0.08578963,2492.5,0.9970000000000001,18397.248558044434,0.00088687026,2569767,142.35614512102987,0.0,0.0060908934
0.001091238,10.0,10681,0.0,-0.05576289,2494.5,0.9977999999999998,18467.616787672043,0.001091238,2579767,142.49749028218224,0.0,0.006449029
0.00091406476,10.0,10721,0.0,-0.08814262,2494.5,0.9978,18538.75728201866,0.00091406476,2589767,142.57619996780477,0.0,0.0047047883
0.000994301,10.0,10761,0.0,-0.11312798,2493.75,0.9974999999999999,18608.664888381958,0.000994301,2599767,142.52441378921156,0.0,0.0053912746
0.0012564536,10.0,10801,0.0,-0.14479241,2496.0,0.9984000000000002,18679.696062088013,0.0012564536,2609767,142.65462580445222,0.0,0.0062278993
0.0005357874,10.0,10841,0.0,-0.17700152,2495.5,0.9982,18749.320110797882,0.0005357874,2619767,142.65627395967607,0.0,0.0057191253
0.00097390584,10.0,10881,0.0,-0.18409559,2499.0,0.9995999999999998,18819.864423274994,0.00097390584,2629767,142.81218898113406,0.0,0.0051850416
0.0011746311,10.0,10921,0.0,-0.19953927,2500.0,1.0,18889.370332479477,0.0011746311,2639767,142.8784238871937,0.0,0.005456025
0.0010903522,10.0,10961,0.0,-0.16439053,2499.75,0.9999,18958.925674200058,0.0010903522,2649767,142.85712884070367,0.0,0.00902493
0.0009382853,10.0,11001,0.0,-0.18003672,2496.75,0.9987,19028.752173662186,0.0009382853,2659767,142.70182332252278,0.0,0.006107777
0.0013146969,10.0,11041,0.0,-0.20879191,2496.5,0.9986,19098.925965070724,0.0013146969,2669767,142.6946484812041,0.0,0.0067974073
0.0013593317,10.0,11081,0.0,-0.2162734,2495.75,0.9983000000000001,19169.70063495636,0.0013593317,2679767,142.59301064128096,0.0,0.006467358
0.0011287872,10.0,11121,0.0,-0.2415425,2496.75,0.9986999999999998,19238.08685898781,0.0011287872,2689767,142.70739071624885,0.0,0.007024995
0.0009007638,10.0,11161,0.0,-0.27195832,2495.5,0.9982,19308.219623565674,0.0009007638,2699767,142.58150993795311,0.0,0.006783371
0.0013886947,10.0,11201,0.0,-0.24515812,2498.0,0.9992000000000001,19376.376401424408,0.0013886947,2709767,142.78404630387587,0.0,0.008187978
0.0014303765,10.0,11241,0.0,-0.25146857,2488.75,0.9955,19444.446093320847,0.0014303765,2719767,142.04281543603676,0.0,0.005262004
0.0011520479,10.0,11281,0.0,-0.20932035,2490.75,0.9963000000000001,19512.4718170166,0.0011520479,2729767,142.19617327004784,0.0,0.005122569
0.0016154987,9.75609756097561,11322,0.0,-0.20749973,2424.390243902439,0.9851758664955068,19580.88388323784,0.0016154987,2739786,138.4542326960188,0.24390243902439024,0.0072649852
0.001427174,9.95,11362,0.0,-0.21048422,2476.75,0.9907,19650.114078760147,0.001427174,2749786,141.25869041336878,0.05,0.008354119
0.0013004586,10.0,11402,0.0,-0.21153371,2454.0,0.9816,19717.544350147247,0.0013004586,2759786,140.27974368796094,0.0,0.008213373
0.0012552765,10.0,11442,0.0,-0.20625307,2422.5,0.9690000000000001,19784.283103466034,0.0012552765,2769786,138.34306562312673,0.0,0.006342458
0.0008477362,10.0,11482,0.0,-0.18755212,2452.0,0.9808,19850.898456811905,0.0008477362,2779786,139.98336338647405,0.0,0.006162124
0.0014672613,10.0,11522,0.0,-0.1907059,2466.5,0.9866000000000004,19917.670258760452,0.0014672613,2789786,140.83902643371138,0.0,0.0069942004
0.0013024454,10.0,11562,0.0,-0.22191855,2453.0,0.9812,19984.113463163376,0.0013024454,2799786,140.2277499615343,0.0,0.0068228077
0.0015502193,10.0,11602,0.0,-0.22764578,2462.0,0.9848000000000001,20050.03303694725,0.0015502193,2809786,140.72166733651147,0.0,0.008134996
0.0010730649,10.0,11642,0.0,-0.19151273,2471.75,0.9886999999999995,20116.10449361801,0.0010730649,2819786,141.25496548435174,0.0,0.0061261486
0.0008893533,9.975,11682,0.0,-0.20033422,2454.25,0.9817,20181.793756723404,0.0008893533,2829786,140.1872675181624,0.025,0.007927623
0.0014302292,10.0,11722,0.0,-0.20014367,2474.0,0.9895999999999999,20247.35569167137,0.0014302292,2839786,141.28438371788,0.0,0.0057739867
0.001360762,10.0,11762,0.0,-0.14459988,2477.75,0.9910999999999998,20313.19205880165,0.001360762,2849786,141.43985247141092,0.0,0.0068171215
0.0013007862,10.0,11802,0.0,-0.12767978,2476.0,0.9903999999999996,20380.25113582611,0.0013007862,2859786,141.4821103531397,0.0,0.005532722
0.0015066846,10.0,11842,0.0,-0.15239157,2463.25,0.9853000000000002,20445.612424373627,0.0015066846,2869786,140.66995036120352,0.0,0.008719117
0.0006455442,10.0,11882,0.0,-0.1246802,2486.75,0.9946999999999997,20511.499224424362,0.0006455442,2879786,141.89035369282317,0.0,0.0050213872
0.0011915197,10.0,11922,0.0,-0.14156926,2480.0,0.992,20577.21986222267,0.0011915197,2889786,141.5848647764476,0.0,0.005937576
0.0011010567,10.0,11962,0.0,-0.12666316,2485.5,0.9942000000000002,20643.951437473297,0.0011010567,2899786,142.00681106962892,0.0,0.005807674
0.00053532334,10.0,12002,0.0,-0.108710706,2483.25,0.9933,20709.241545438766,0.00053532334,2909786,141.7863759501618,0.0,0.0040758885
0.0012266139,10.0,12042,0.0,-0.08911462,2477.5,0.991,20775.129801034927,0.0012266139,2919786,141.605163597567,0.0,0.0055614235
0.0011214676,10.0,12082,0.0,-0.08441625,2475.5,0.9901999999999997,20842.31263613701,0.0011214676,2929786,141.35248371867624,0.0,0.0064672106
0.0012748152,10.0,12122,0.0,-0.057446625,2483.0,0.9932000000000001,20908.28576016426,0.0012748152,2939786,141.7043737352478,0.0,0.007715106
0.0010182994,10.0,12162,0.0,-0.06653565,2477.5,0.991,20975.197407484055,0.0010182994,2949786,141.41298816369084,0.0,0.0061731776
0.0013901712,10.0,12202,0.0,-0.10597932,2475.25,0.9901,21041.274520635605,0.0013901712,2959786,141.3977819647851,0.0,0.007693001
0.0007961585,10.0,12242,0.0,-0.08209537,2470.5,0.9881999999999997,21108.10177373886,0.0007961585,2969786,141.12952966722682,0.0,0.0064004175
0.0012866425,9.975,12282,0.0,-0.026850304,2462.25,0.9848999999999999,21173.486975431442,0.0012866425,2979786,140.50971412322264,0.025,0.007606453
0.0008776731,10.0,12322,0.0,0.007542772,2450.25,0.9801000000000002,21239.16358089447,0.0008776731,2989786,139.9360380369337,0.0,0.0064039095
0.00154861,10.0,12362,0.0,0.0010925531,2465.75,0.9862999999999997,21305.332540035248,0.00154861,2999786,140.80729758142294,0.0,0.0065304334
0.0011006673,9.658536585365853,12403,0.0,-0.023055198,2398.048780487805,0.9653658536585366,21371.88605070114,0.0011006673,3009811,136.92679694020964,0.34146341463414637,0.0060096276
0.0010965365,9.975,12443,0.0,-0.029474093,2476.0,0.9904,21437.779572486877,0.0010965365,3019811,141.55619489512515,0.025,0.0076954863
0.0007708775,9.975,12483,0.0,-0.048309337,2468.5,0.9874,21503.482236862183,0.0007708775,3029811,140.9931824155944,0.025,0.0054066465
0.00043578446,10.0,12523,0.0,-0.017871583,2461.5,0.9846,21569.70178246498,0.00043578446,3039811,140.60925569009672,0.0,0.0046364977
0.0010304035,10.0,12563,0.0,0.038186897,2455.0,0.982,21635.67216038704,0.0010304035,3049811,140.21585140456534,0.0,0.0069578215
0.0016106616,10.0,12603,0.0,0.03121375,2448.5,0.9793999999999998,21700.58254623413,0.0016106616,3059811,139.83568491497482,0.0,0.007904553
0.0007290381,10.0,12643,0.0,0.056956906,2470.25,0.9881,21763.90290403366,0.0007290381,3069811,141.05520539570935,0.0,0.005751929
0.00096883124,10.0,12683,0.0,0.042278744,2468.0,0.9872,21829.256499052048,0.00096883124,3079811,140.86750861210095,0.0,0.00678063
0.001122945,10.0,12723,0.0,0.058933172,2479.5,0.9918000000000001,21893.465657949448,0.001122945,3089811,141.68057952923476,0.0,0.008917785
0.0006165188,10.0,12763,0.0,0.05282827,2459.75,0.9839000000000004,21958.64191389084,0.0006165188,3099811,140.4896335536392,0.0,0.0056712935
0.0015752225,10.0,12803,0.0,0.028786372,2450.25,0.9801000000000002,22023.52287006378,0.0015752225,3109811,140.0427660968359,0.0,0.0058400426
0.001054041,10.0,12843,0.0,0.05710323,2459.25,0.9836999999999996,22088.556747436523,0.001054041,3119811,140.4793193269425,0.0,0.005241753
0.001253615,10.0,12883,0.0,0.005680508,2457.5,0.9829999999999999,22152.766218185425,0.001253615,3129811,140.3501912860648,0.0,0.007074792
0.0011471031,10.0,12923,0.0,0.025359519,2479.0,0.9915999999999998,22217.42689204216,0.0011471031,3139811,141.69885894961965,0.0,0.007863104
0.0008500235,10.0,12963,0.0,-0.012509444,2459.75,0.9839,22282.64895963669,0.0008500235,3149811,140.38319158366895,0.0,0.005319018
0.0012199729,10.0,13003,0.0,0.016361311,2468.25,0.9873000000000001,22347.236353635788,0.0012199729,3159811,141.0315446595054,0.0,0.005471677
0.0012560231,10.0,13043,0.0,0.024342876,2474.75,0.9899000000000001,22411.610115766525,0.0012560231,3169811,141.30592533280213,0.0,0.0045806244
0.00075426645,10.0,13083,0.0,0.045787413,2476.75,0.9906999999999997,22473.99229502678,0.00075426645,3179811,141.4181874896865,0.0,0.00523624
0.00095829373,10.0,13123,0.0,0.092720725,2479.25,0.9917000000000001,22537.58514547348,0.00095829373,3189811,141.49997799609977,0.0,0.00558446
0.00088447746,10.0,13163,0.0,0.112211004,2478.25,0.9912999999999996,22599.84307050705,0.00088447746,3199811,141.5742686830489,0.0,0.0057132673
0.0011608728,10.0,13203,0.0,0.07970521,2458.0,0.9832000000000001,22663.97976708412,0.0011608728,3209811,140.36989694423588,0.0,0.0074093104
0.00060928025,10.0,13243,0.0,0.07395166,2455.0,0.9819999999999999,22726.9398086071,0.00060928025,3219811,140.2804349699304,0.0,0.005476041
0.0013688806,10.0,13283,0.0,0.076385476,2451.5,0.9806000000000001,22790.89498281479,0.0013688806,3229811,140.08182328205226,0.0,0.00653979
0.0016633538,9.523809523809524,13325,0.0,0.06579971,2320.2380952380954,0.9394549276416848,22853.896406412125,0.0016633538,3239861,132.5713147871309,0.47619047619047616,0.009617172
0.0012031536,10.0,13365,0.0,0.06119816,2427.5,0.9709999999999999,22917.22173523903,0.0012031536,3249861,138.9702907316854,0.0,0.006610153
0.0012589102,10.0,13405,0.0,0.05946861,2414.75,0.9658999999999998,22979.970853567123,0.0012589102,3259861,138.1239508509978,0.0,0.006061045
0.0012195115,10.0,13445,0.0,0.04946292,2399.5,0.9598000000000002,23044.3784096241,0.0012195115,3269861,137.12328013226806,0.0,0.0061528077
0.0011721358,10.0,13485,0.0,0.03671459,2425.0,0.9699999999999998,23106.68993663788,0.0011721358,3279861,138.64692162558808,0.0,0.0080796145
0.0009392796,10.0,13525,0.0,0.06445962,2442.25,0.9768999999999999,23167.80061841011,0.0009392796,3289861,139.58523883614475,0.0,0.0050035506
0.0011720528,10.0,13565,0.0,0.035108555,2425.25,0.9700999999999997,23231.3281788826,0.0011720528,3299861,138.80889088961334,0.0,0.007641571
0.00096764875,10.0,13605,0.0,-0.008697068,2443.75,0.9774999999999998,23294.816271543503,0.00096764875,3309861,139.7469782464978,0.0,0.006385399
0.0005766551,10.0,13645,0.0,-0.033887863,2428.75,0.9714999999999998,23359.251425266266,0.0005766551,3319861,138.82582291216693,0.0,0.0067976504
0.0012911838,9.75609756097561,13686,0.0,-0.004374981,2359.512195121951,0.9517073170731707,23424.110414266586,0.0012911838,3329886,134.80550677072105,0.24390243902439024,0.009583579
0.0009190947,10.0,13726,0.0,0.017223429,2437.0,0.9748000000000001,23487.014738559723,0.0009190947,3339886,139.4902168064632,0.0,0.005008795
0.0007313731,10.0,13766,0.0,0.06510662,2429.75,0.9718999999999998,23551.179668426514,0.0007313731,3349886,139.07048957898888,0.0,0.004553966
0.0003794843,10.0,13806,0.0,0.056334067,2423.5,0.9694,23613.495478630066,0.0003794843,3359886,138.613612598759,0.0,0.0064559765
0.0012682981,10.0,13846,0.0,0.096168675,2419.25,0.9677000000000001,23675.238745450974,0.0012682981,3369886,138.35095562240286,0.0,0.0067265574
0.001422893,10.0,13886,0.0,0.13601498,2427.5,0.9710000000000003,23737.512665987015,0.001422893,3379886,138.82822334857715,0.0,0.0059084413
0.0011449408,10.0,13926,0.0,0.087253116,2426.75,0.9707000000000002,23798.571353435516,0.0011449408,3389886,138.90807452962684,0.0,0.0076069445
0.0017118183,10.0,13966,0.0,0.11055809,2418.5,0.9673999999999999,23859.376684188843,0.0017118183,3399886,138.4430720433128,0.0,0.0060383147
0.0010615427,10.0,14006,0.0,0.14310499,2417.5,0.9669999999999999,23919.75325703621,0.0010615427,3409886,138.31458390682388,0.0,0.005845582
0.001078254,10.0,14046,0.0,0.10932936,2405.75,0.9623000000000002,23980.39717745781,0.001078254,3419886,137.74857276778837,0.0,0.006792096
0.0011425695,10.0,14086,0.0,0.086669914,2418.75,0.9674999999999999,24040.909196853638,0.0011425695,3429886,138.23561387520152,0.0,0.0064082737
0.00076198194,10.0,14126,0.0,0.03884086,2437.75,0.9750999999999997,24101.328117132187,0.00076198194,3439886,139.3889646432423,0.0,0.006877151
0.0010578373,10.0,14166,0.0,-0.023935113,2442.25,0.9769,24159.90070962906,0.0010578373,3449886,139.82709492989645,0.0,0.00777892
0.0014261749,10.0,14206,0.0,-0.088840134,2458.0,0.9831999999999999,24219.341868162155,0.0014261749,3459886,140.5799986485016,0.0,0.0071240636
0.0009884447,10.0,14246,0.0,-0.12000826,2457.25,0.9829000000000002,24278.164528131485,0.0009884447,3469886,140.51796269868447,0.0,0.005649855
0.0013083974,10.0,14286,0.0,-0.07857225,2459.75,0.9838999999999999,24337.177285671234,0.0013083974,3479886,140.4786198194281,0.0,0.0047608754
0.0009814514,10.0,14326,0.0,-0.07852554,2452.75,0.9811000000000002,24394.21501350403,0.0009814514,3489886,140.18749828059455,0.0,0.005303632
0.0012659247,10.0,14366,0.0,-0.118863985,2451.0,0.9803999999999997,24450.75336408615,0.0012659247,3499886,140.0691788571201,0.0,0.0064793895
0.0010176096,10.0,14406,0.0,-0.11579387,2459.0,0.9835999999999998,24508.107096672058,0.0010176096,3509886,140.60227930329089,0.0,0.004257678
0.0010593414,10.0,14446,0.0,-0.14995535,2460.5,0.9841999999999999,24567.41637325287,0.0010593414,3519886,140.837149461953,0.0,0.0063333483
0.001472568,10.0,14486,0.0,-0.13050662,2454.75,0.9819000000000001,24627.462231874466,0.001472568,3529886,140.2656480028895,0.0,0.0062487237
0.0010548735,10.0,14526,0.0,-0.10697877,2446.5,0.9786000000000001,24687.137373685837,0.0010548735,3539886,140.03921288324386,0.0,0.004880086
0.0012929934,10.0,14566,0.0,-0.1162436,2434.75,0.9738999999999999,24744.890964984894,0.0012929934,3549886,139.26077064916558,0.0,0.0063551855
0.0012971647,10.0,14606,0.0,-0.07915497,2443.0,0.9772000000000001,24803.57071018219,0.0012971647,3559886,139.6420127313544,0.0,0.0056954375
0.0013173892,10.0,14646,0.0,-0.023356607,2431.25,0.9724999999999998,24860.682156801224,0.0013173892,3569886,139.0810893580298,0.0,0.006063147
0.0013472324,10.0,14686,0.0,-0.014911672,2424.5,0.9698,24918.46156358719,0.0013472324,3579886,138.72205693158654,0.0,0.00423278
0.00078045286,10.0,14726,0.0,-0.023393618,2415.25,0.9660999999999997,24978.427270889282,0.00078045286,3589886,138.19896926047917,0.0,0.007942661
0.0013895093,10.0,14766,0.0,-0.02524489,2448.0,0.9792,25034.710211277008,0.0013895093,3599886,140.09340588136956,0.0,0.0074824546
0.0013772266,10.0,14806,0.0,-0.016149541,2438.5,0.9753999999999999,25091.11582303047,0.0013772266,3609886,139.44772127157728,0.0,0.0060027223
0.0013482299,10.0,14846,0.0,-0.034322206,2444.25,0.9776999999999999,25147.629896640778,0.0013482299,3619886,139.800011015424,0.0,0.008414624
0.0011113065,10.0,14886,0.0,-0.047582336,2457.5,0.9829999999999999,25203.795910596848,0.0011113065,3629886,140.7180519343115,0.0,0.0056522535
0.0011504411,10.0,14926,0.0,-0.019402739,2465.0,0.9859999999999998,25261.802480220795,0.0011504411,3639886,140.9820482262706,0.0,0.0068001323
0.0009515516,10.0,14966,0.0,-0.018262595,2463.25,0.9852999999999998,25318.539868354797,0.0009515516,3649886,140.82601988565904,0.0,0.005094268
