optimgain,entropy,AttNC,MtR,EpisodesSoFar,TtR,meankl,Fce,surrgain,entloss,TimestepsSoFar,AttC,TimeElapsed
0.0018235393,0.8797429,1.85,20.850956738494954,3812,110.925,0.0051240236,0.14790000000000006,0.0018235393,0.0,819952,1.15,3277.6152369976044
0.0025980144,0.8482065,1.65,22.590507290909393,3852,116.7,0.0052407254,0.15560000000000002,0.0025980144,0.0,829952,1.35,3316.9200887680054
0.0018888756,0.8373453,1.4761904761904763,20.853998494190275,3894,110.64285714285714,0.004936794,0.1502746400885936,0.0018888756,0.0,839998,1.5238095238095237,3355.916246652603
0.0017894316,0.80419797,1.2857142857142858,21.586240674677942,3936,114.28571428571429,0.0042208736,0.1550721966205837,0.0017894316,0.0,849799,1.7142857142857142,3395.311171770096
0.0019040466,0.79834014,1.675,23.290223646578234,3976,123.075,0.004054798,0.16410000000000002,0.0019040466,0.0,859799,1.325,3434.072614431381
0.0018779831,0.7527025,1.525,22.635318461620383,4016,119.25,0.0051227473,0.15900000000000003,0.0018779831,0.0,869799,1.475,3473.3885884284973
0.002039388,0.7301082,1.65,22.61781389140635,4056,117.3,0.003994715,0.15640000000000004,0.002039388,0.0,879799,1.35,3512.632643222809
0.0019974313,0.7651978,1.6829268292682926,24.37595702207746,4097,129.5121951219512,0.00544635,0.173746806039489,0.0019974313,0.0,889820,1.3170731707317074,3551.176150083542
0.0017821391,0.7729095,1.7619047619047619,22.055620079709108,4139,117.07142857142857,0.0040737838,0.15867726143819,0.0017821391,0.0,899958,1.2380952380952381,3589.872619152069
0.002254709,0.7869259,1.85,22.554571383881893,4179,119.1,0.005141238,0.16234545454545454,0.002254709,0.0,909763,1.15,3628.0064537525177
0.0015079002,0.7711846,1.5777777777777777,21.349494624750697,4224,113.2,0.004404585,0.16670591237427504,0.0015079002,0.0,919756,1.4222222222222223,3665.9534800052643
0.0023011297,0.74660325,1.6829268292682926,20.309270633125486,4265,108.0,0.0046581794,0.1445616348055373,0.0023011297,0.0,929793,1.3170731707317074,3703.789598941803
0.0020036276,0.7183618,2.175,24.700298266642438,4305,129.375,0.0046845023,0.17249999999999996,0.0020036276,0.0,939793,0.825,3741.635540008545
0.002611085,0.7332768,1.6444444444444444,20.890974922490592,4350,109.26666666666667,0.006097458,0.15389284757873062,0.002611085,0.0,949841,1.3555555555555556,3780.361623764038
0.0017120616,0.7226386,2.0,22.64220089284088,4391,121.60975609756098,0.00340728,0.16407211028632024,0.0017120616,0.0,959864,1.0,3819.417403936386
0.0015928212,0.7111207,2.15,22.45324840908009,4431,120.525,0.0029930677,0.1607,0.0015928212,0.0,969864,0.85,3856.885107755661
0.0015150487,0.7267629,2.25,22.796600405839506,4471,123.0,0.0024502787,0.16400000000000006,0.0015150487,0.0,979864,0.75,3894.615314245224
0.0020673594,0.72485924,2.425,22.989557560833568,4511,124.425,0.0044027446,0.16590000000000002,0.0020673594,0.0,989864,0.575,3932.4762058258057
0.0021945166,0.68532103,2.1666666666666665,21.833492517127656,4553,115.92857142857143,0.006016791,0.15913106996477286,0.0021945166,0.0,999791,0.8333333333333334,3970.2488553524017
