TimeElapsed,optimgain,meankl,AttC,entropy,Fce,surrgain,AttNC,entloss,TtR,TimestepsSoFar,EpisodesSoFar,MtR
10870.209470033646,0.0021497812,0.0064749694,0.13043478260869565,0.06805072,0.1505328874024526,0.0021497812,0.8695652173913043,0.0,31.08695652173913,2979914,13742,17.79517404848545
10904.559289693832,0.0032623596,0.0083408505,0.06976744186046512,0.05522776,0.13460465116279072,0.0032623596,0.9302325581395349,0.0,33.651162790697676,2989917,13785,19.276593550824487
10941.7079808712,0.003245227,0.008138934,0.1702127659574468,0.06867085,0.13778783798220734,0.003245227,0.8297872340425532,0.0,31.29787234042553,2999893,13832,17.930577334365054
10979.97905087471,0.0032576127,0.007282857,0.13043478260869565,0.034643713,0.1406376811594203,0.0032576127,0.8695652173913043,0.0,33.369565217391305,3009909,13878,19.174482725642843
11017.50781917572,0.0037337402,0.0063805715,0.15555555555555556,0.045585632,0.1354434405617652,0.0037337402,0.8444444444444444,0.0,32.24444444444445,3019826,13923,18.6031826412133
11055.422281503677,0.0034616706,0.007553488,0.1111111111111111,0.024440749,0.13432358674463937,0.0034616706,0.8888888888888888,0.0,32.22222222222222,3029891,13968,18.3236902511953
11088.370755195618,0.002983482,0.0077407984,0.047619047619047616,-0.027102206,0.14084504913076343,0.002983482,0.9523809523809523,0.0,34.92857142857143,3039955,14010,20.04860188299827
11124.228372097015,0.004083642,0.008125665,0.047619047619047616,0.03271275,0.13438095238095235,0.004083642,0.9523809523809523,0.0,33.595238095238095,3049957,14052,19.009526406377542
11162.098269939423,0.00252696,0.007403021,0.047619047619047616,0.0072841644,0.1360952380952381,0.00252696,0.9523809523809523,0.0,34.023809523809526,3059959,14094,19.279979513471055
11197.659467458725,0.00423027,0.009826794,0.024390243902439025,-0.06268347,0.1484878048780488,0.00423027,0.975609756097561,0.0,37.1219512195122,3069994,14135,20.79126030703566
11237.503780126572,0.0020453404,0.0076229903,0.025,-0.0982783,0.14740000000000003,0.0020453404,0.975,0.0,35.825,3079789,14175,20.178294571863994
11271.44418334961,0.0036005126,0.009183259,0.024390243902439025,-0.10445035,0.15041032998565282,0.0036005126,0.975609756097561,0.0,37.26829268292683,3089806,14216,21.209163657865492
11305.945425271988,0.0016483444,0.006388735,0.13043478260869565,-0.08675876,0.13206398687448728,0.0016483444,0.8695652173913043,0.0,32.369565217391305,3099864,14262,18.622822832887458
11347.004659175873,0.002929691,0.005942354,0.0,-0.061956737,0.1477,0.002929691,1.0,0.0,36.925,3109864,14302,20.900944037751586
11382.648859500885,0.0012849354,0.008111176,0.11627906976744186,-0.111510366,0.14870624483815192,0.0012849354,0.8837209302325582,0.0,35.30232558139535,3119945,14345,20.26506283467801
11421.465201616287,0.0052424897,0.008364624,0.09302325581395349,-0.13103768,0.14350094475832043,0.0052424897,0.9069767441860465,0.0,34.18604651162791,3129943,14388,19.536909046863876
11457.80498957634,0.0020722381,0.008529689,0.0,-0.15913408,0.14180000000000004,0.0020722381,1.0,0.0,35.45,3139943,14428,20.137603768632665
11490.085293531418,0.0025444932,0.008462959,0.024390243902439025,-0.1658937,0.14702439024390246,0.0025444932,0.975609756097561,0.0,36.75609756097561,3149944,14469,20.747051680842535
11531.012716293335,0.0024775842,0.006944071,0.06976744186046512,-0.20427752,0.14018604651162797,0.0024775842,0.9302325581395349,0.0,35.04651162790697,3159947,14512,19.94217356391544
11568.123997449875,0.0037064147,0.008612634,0.024390243902439025,-0.14046474,0.15529915380786458,0.0037064147,0.975609756097561,0.0,38.02439024390244,3169996,14553,21.456806062343155
11604.168987989426,0.0033465407,0.007843679,0.2,-0.12697583,0.15490869620548867,0.0033465407,0.8,0.0,34.422222222222224,3179761,14598,20.257903341416124
11643.890929460526,0.0046595368,0.009414963,0.047619047619047616,-0.17473587,0.1474285714285714,0.0046595368,0.9523809523809523,0.0,36.857142857142854,3189763,14640,20.863751729419693
11675.394350290298,0.0026077125,0.009590888,0.0,-0.16581711,0.1518,0.0026077125,1.0,0.0,37.95,3199763,14680,21.458531093663193
11710.434172868729,0.0028306183,0.008641448,0.11627906976744186,-0.14499651,0.1505405284210597,0.0028306183,0.8837209302325582,0.0,36.46511627906977,3209906,14723,20.910158118670353
11752.155176401138,0.0032770538,0.006983212,0.2978723404255319,-0.1314567,0.16708414170570007,0.0032770538,0.7021276595744681,0.0,35.51063829787234,3219916,14770,21.100030736315006
11786.450421571732,0.0037610305,0.009927367,0.23404255319148937,-0.17208312,0.1498589427807135,0.0037610305,0.7659574468085106,0.0,32.765957446808514,3229989,14817,19.14939355816139
11822.318907737732,0.002212442,0.0063957707,0.04878048780487805,-0.11560816,0.15584363964851775,0.002212442,0.9512195121951219,0.0,38.0,3239865,14858,21.55390744503476
11861.296774864197,0.003797754,0.00851704,0.23404255319148937,-0.11227151,0.14335661732705446,0.003797754,0.7659574468085106,0.0,33.02127659574468,3249794,14905,18.8737619374232
11894.02434706688,0.0018109719,0.004467328,0.024390243902439025,-0.075584665,0.1411707317073171,0.0018109719,0.975609756097561,0.0,35.292682926829265,3259795,14946,19.894080483723112
11931.896290779114,0.0017617081,0.007327547,0.13636363636363635,-0.07221214,0.1454811352868306,0.0017617081,0.8636363636363636,0.0,33.22727272727273,3269791,14990,19.148344806638825
11966.795196771622,0.0026426637,0.0061905966,0.13043478260869565,-0.04557418,0.14125700906662414,0.0026426637,0.8695652173913043,0.0,34.54347826086956,3279871,15036,19.673223037631388
12000.215751171112,0.0026249785,0.007969041,0.024390243902439025,-0.021938324,0.14292682926829267,0.0026249785,0.975609756097561,0.0,35.73170731707317,3289872,15077,19.999347043361528
12038.888708591461,0.0031672912,0.009027271,0.024390243902439025,-0.007164955,0.1476097560975609,0.0031672912,0.975609756097561,0.0,36.90243902439025,3299873,15118,21.188865392337757
12076.411103725433,0.0033664475,0.0065345,0.1702127659574468,0.012509823,0.14636331097672686,0.0033664475,0.8297872340425532,0.0,32.638297872340424,3309859,15165,19.099958388502344
12110.623841524124,0.0056324876,0.009623393,0.13043478260869565,0.019276699,0.14051214643125662,0.0056324876,0.8695652173913043,0.0,33.108695652173914,3319937,15211,18.765963279994494
12148.56591463089,0.0014929718,0.009119266,0.0,0.052053943,0.14389999999999997,0.0014929718,1.0,0.0,35.975,3329937,15251,20.44774989061691
12183.699266672134,0.003396669,0.007103288,0.09090909090909091,0.052567925,0.13643722943722944,0.003396669,0.9090909090909091,0.0,33.61363636363637,3339961,15295,19.062024322265348
12216.91479897499,0.0026672166,0.009488007,0.09302325581395349,-0.01464614,0.15053815321345446,0.0026672166,0.9069767441860465,0.0,35.25581395348837,3349995,15338,20.32721770903829
12256.041672229767,0.0031285628,0.007734629,0.0,0.041886836,0.1519,0.0031285628,1.0,0.0,37.975,3359995,15378,21.485302831521793
12291.188197612762,0.0024575777,0.0068657524,0.09302325581395349,0.0051526283,0.1531874776865582,0.0024575777,0.9069767441860465,0.0,36.23255813953488,3369927,15421,20.698024636743884
12326.331656455994,0.0041235327,0.00843801,0.11363636363636363,0.0311163,0.1410356599192557,0.0041235327,0.8863636363636364,0.0,34.11363636363637,3379976,15465,19.431573212781004
12362.917200803757,0.0019511555,0.008475062,0.0,0.026302395,0.1501,0.0019511555,1.0,0.0,37.525,3389976,15505,21.216212312579692
12396.639401197433,0.00268024,0.006821557,0.07142857142857142,0.0059764385,0.14277922077922078,0.00268024,0.9285714285714286,0.0,35.357142857142854,3399797,15547,20.275417921859283
12435.456520795822,0.0026798416,0.0050046504,0.29411764705882354,0.009337943,0.1360127947782268,0.0026798416,0.7058823529411765,0.0,29.15686274509804,3409990,15598,17.06430828323721
12471.578889369965,0.0025415646,0.007610505,0.15555555555555556,-0.02520369,0.14417884870030423,0.0025415646,0.8444444444444444,0.0,32.6,3419797,15643,18.8329346446735
12505.57879447937,0.0025639508,0.007953749,0.13043478260869565,-0.04108869,0.1402769873644413,0.0025639508,0.8695652173913043,0.0,34.32608695652174,3429843,15689,19.19443644508607
12541.43108868599,0.0030927886,0.007400435,0.047619047619047616,-0.06364324,0.138,0.0030927886,0.9523809523809523,0.0,34.5,3439845,15731,19.466182717911195
12577.025077342987,0.0026617195,0.0055704988,0.024390243902439025,-0.08082962,0.14204878048780487,0.0026617195,0.975609756097561,0.0,35.51219512195122,3449848,15772,20.059894116911913
12613.869651794434,0.0039355834,0.006796698,0.024390243902439025,-0.068837546,0.14009756097560977,0.0039355834,0.975609756097561,0.0,35.02439024390244,3459849,15813,20.13687737915212
12649.198816537857,0.0030628445,0.0069228425,0.047619047619047616,-0.1269327,0.1377142857142857,0.0030628445,0.9523809523809523,0.0,34.42857142857143,3469851,15855,19.491545049315093
12685.702319860458,0.002225447,0.007778174,0.06976744186046512,-0.074516624,0.13116279069767442,0.002225447,0.9302325581395349,0.0,32.7906976744186,3479854,15898,18.745642555200615
12721.186244487762,0.0031609382,0.008926394,0.0,-0.06307095,0.13790000000000002,0.0031609382,1.0,0.0,34.475,3489854,15938,19.386964678121174
12757.19215631485,0.0039119036,0.008313856,0.04878048780487805,-0.047717545,0.15209888788275064,0.0039119036,0.9512195121951219,0.0,37.073170731707314,3499880,15979,21.222585509153944
12793.483383655548,0.009969748,0.009683748,0.6307692307692307,-0.048562884,0.1517959285980542,0.009969748,0.36923076923076925,0.0,24.46153846153846,3509975,16044,15.259523055329616
12830.67325592041,0.004644139,0.007802104,0.09523809523809523,-0.05007756,0.1430499412083203,0.004644139,0.9047619047619048,0.0,34.142857142857146,3519779,16086,19.77684130790215
12867.735862016678,0.0021816925,0.007319852,0.06976744186046512,-0.025876114,0.1673664690682475,0.0021816925,0.9302325581395349,0.0,34.7906976744186,3529806,16129,19.63970197328144
12900.33044052124,0.0027980409,0.0057415166,0.13333333333333333,-0.019647308,0.1377973465719841,0.0027980409,0.8666666666666667,0.0,33.53333333333333,3539984,16174,19.063167623860465
12936.783973455429,0.0031466645,0.0069523165,0.04878048780487805,-0.053007625,0.1477966805538702,0.0031466645,0.9512195121951219,0.0,36.41463414634146,3549828,16215,20.652607294308197
12971.769939661026,0.003362676,0.009265641,0.13333333333333333,-0.12068857,0.1482359319147533,0.003362676,0.8666666666666667,0.0,35.733333333333334,3559914,16260,20.67645605523686
13007.77109003067,0.0028808364,0.008437408,0.14893617021276595,-0.12309577,0.1492562702100486,0.0028808364,0.851063829787234,0.0,34.680851063829785,3569999,16307,19.894095279298448
13045.19438624382,0.0022954512,0.007990868,0.11363636363636363,-0.10499271,0.1475279800542577,0.0022954512,0.8863636363636364,0.0,35.31818181818182,3579888,16351,20.392770508529416
13078.829680681229,0.0026984967,0.007555124,0.047619047619047616,-0.04769275,0.1526097723339103,0.0026984967,0.9523809523809523,0.0,36.785714285714285,3589954,16393,21.20151227345032
13114.274106502533,0.002832544,0.009420282,0.07142857142857142,-0.110657424,0.1468725233169678,0.002832544,0.9285714285714286,0.0,35.26190476190476,3599823,16435,20.124260215363954
