surrgain,EpisodesSoFar,TimeElapsed,TimestepsSoFar,Fce,MtR,AttNC,AttC,entropy,TtR,optimgain,entloss,meankl
0.0024682572,6689,4536.398807048798,1239873,0.12483720930232557,17.730794032590023,0.9302325581395349,0.06976744186046512,0.17385682,31.209302325581394,0.0024682572,0.0,0.009110881
0.0031455948,6734,4571.774085283279,1249916,0.13115151515151516,17.788544095754695,0.8888888888888888,0.1111111111111111,0.11488844,31.91111111111111,0.0031455948,0.0,0.009489205
0.0034291039,6774,4611.761302232742,1259916,0.14450000000000002,20.346190949721322,1.0,0.0,0.1026392,36.125,0.0034291039,0.0,0.007467099
0.0034443787,6822,4646.357179403305,1269938,0.12513888888888888,17.77217001749489,0.8333333333333334,0.16666666666666666,0.0830087,30.958333333333332,0.0034443787,0.0,0.0076216673
0.002992579,6866,4681.0586948394775,1279942,0.12709090909090912,18.284983087618365,0.9090909090909091,0.09090909090909091,0.15408574,31.772727272727273,0.002992579,0.0,0.0076630525
0.0021721008,6909,4717.819294452667,1289945,0.13404651162790698,18.763149638688766,0.9302325581395349,0.06976744186046512,0.1588522,33.51162790697674,0.0021721008,0.0,0.0046975412
0.0031005703,6954,4753.480822086334,1299980,0.13118024691358024,18.259019375292894,0.8888888888888888,0.1111111111111111,0.17820185,32.24444444444445,0.0031005703,0.0,0.0072860154
0.0009132063,6997,4792.092503070831,1309987,0.13274418604651164,18.912234290182248,0.9302325581395349,0.06976744186046512,0.24244529,33.18604651162791,0.0009132063,0.0,0.0065458803
0.0031224242,7041,4829.583422660828,1319768,0.12982154882154887,18.323052777163586,0.8863636363636364,0.11363636363636363,0.21128291,31.704545454545453,0.0031224242,0.0,0.0072528776
0.0019735321,7092,4863.829020023346,1329825,0.1149844142785319,16.312351351473446,0.7843137254901961,0.21568627450980393,0.13977809,28.215686274509803,0.0019735321,0.0,0.008701881
0.0024057648,7134,4901.251467704773,1339865,0.13424531024531022,18.93533338766825,0.9523809523809523,0.047619047619047616,0.06605113,33.404761904761905,0.0024057648,0.0,0.009035246
0.0024612788,7175,4939.007762670517,1349866,0.14673170731707316,20.6899113005229,0.975609756097561,0.024390243902439025,0.10203077,36.68292682926829,0.0024612788,0.0,0.0068621743
0.0033689681,7224,4973.320519447327,1359993,0.1221149031040988,17.10395054076662,0.8163265306122449,0.1836734693877551,0.061175928,30.3265306122449,0.0033689681,0.0,0.0066374047
0.0022937958,7265,5012.773370027542,1369994,0.14185365853658535,20.10934529174077,0.975609756097561,0.024390243902439025,0.027969375,35.46341463414634,0.0022937958,0.0,0.0067635216
0.003402575,7305,5045.98953127861,1379994,0.14000000000000004,19.679243794345034,1.0,0.0,0.050082672,35.0,0.003402575,0.0,0.008178311
0.0020499753,7346,5083.125453472137,1389995,0.14039024390243904,19.92067995893726,0.975609756097561,0.024390243902439025,0.03514485,35.09756097560975,0.0020499753,0.0,0.0068359342
0.0033587615,7390,5124.923521757126,1399999,0.13436363636363638,19.005709127568505,0.9090909090909091,0.09090909090909091,0.07356774,33.59090909090909,0.0033587615,0.0,0.007756993
0.0020369878,7438,5157.608619451523,1409816,0.12581177606177607,17.088913075295185,0.8125,0.1875,0.041300375,30.291666666666668,0.0020369878,0.0,0.006920217
0.0034964723,7483,5196.781003236771,1419833,0.13024273504273506,18.184366486333904,0.8888888888888888,0.1111111111111111,0.03970542,32.15555555555556,0.0034964723,0.0,0.007749388
0.0017906372,7525,5232.384156703949,1429867,0.14502164502164502,20.539289264455174,0.9523809523809523,0.047619047619047616,0.07645519,35.785714285714285,0.0017906372,0.0,0.008624182
0.0027845427,7573,5264.370791435242,1439958,0.14589742149078064,19.133066112932138,0.8125,0.1875,0.06509743,33.270833333333336,0.0027845427,0.0,0.0074177543
0.0028366852,7616,5308.109606266022,1449788,0.13887492025645193,18.950754215342084,0.9069767441860465,0.09302325581395349,0.009116959,33.16279069767442,0.0028366852,0.0,0.00873878
0.0018843795,7658,5343.842656135559,1459790,0.14038095238095244,19.715819638530586,0.9523809523809523,0.047619047619047616,-0.022745116,35.095238095238095,0.0018843795,0.0,0.008312125
0.0041402555,7700,5377.637886285782,1469886,0.13608020050125316,19.13827900761574,0.9523809523809523,0.047619047619047616,0.003390789,33.476190476190474,0.0041402555,0.0,0.007755709
0.004731797,7741,5418.018708705902,1479887,0.1402926829268293,20.069623344640693,0.975609756097561,0.024390243902439025,0.034479808,35.073170731707314,0.004731797,0.0,0.008905093
0.0019636536,7789,5453.073875904083,1489956,0.145418807501086,18.143574335834376,0.8125,0.1875,0.05004464,31.583333333333332,0.0019636536,0.0,0.005177201
0.0029527007,7836,5488.813801765442,1499837,0.14705955425279912,19.79937588233615,0.8085106382978723,0.19148936170212766,0.011129891,33.95744680851064,0.0029527007,0.0,0.007216391
0.0016780562,7876,5527.175385713577,1509837,0.1513,21.500635488371966,1.0,0.0,0.030173443,37.825,0.0016780562,0.0,0.0033507652
0.0014249576,7918,5561.43839263916,1519869,0.14803072196620587,20.79773930614279,0.9523809523809523,0.047619047619047616,0.011174236,36.166666666666664,0.0014249576,0.0,0.0044913054
0.00425598,7965,5596.926972866058,1529796,0.1374609155108917,18.272295825886253,0.8085106382978723,0.19148936170212766,-0.028783005,32.02127659574468,0.00425598,0.0,0.009079751
0.0029345704,8005,5635.755601882935,1539796,0.14550000000000002,20.998072863827325,1.0,0.0,-0.058410633,36.375,0.0029345704,0.0,0.010626303
0.0021769074,8047,5668.956214427948,1549761,0.15244934866239113,20.870243048786424,0.9285714285714286,0.07142857142857142,-0.11943056,36.904761904761905,0.0021769074,0.0,0.008329294
0.0028241044,8089,5708.849189281464,1559850,0.1537376232941087,21.58870033039856,0.9285714285714286,0.07142857142857142,-0.17854354,37.80952380952381,0.0028241044,0.0,0.007020932
0.0029627543,8132,5744.414083957672,1569884,0.1465372347670569,20.110249093998423,0.9069767441860465,0.09302325581395349,-0.18906403,35.395348837209305,0.0029627543,0.0,0.0073629073
0.0032669434,8179,5778.027860403061,1579989,0.14446623691552632,18.532915186799055,0.7659574468085106,0.23404255319148937,-0.19870143,32.148936170212764,0.0032669434,0.0,0.012373093
0.0018799786,8220,5818.902891874313,1589990,0.1398048780487805,19.696252800199247,0.975609756097561,0.024390243902439025,-0.19355163,34.951219512195124,0.0018799786,0.0,0.0062940554
0.0024933557,8261,5854.734083414078,1599991,0.14224390243902438,20.055231295403832,0.975609756097561,0.024390243902439025,-0.2107919,35.5609756097561,0.0024933557,0.0,0.006533551
0.0025065155,8301,5890.888089418411,1609991,0.1398,19.60799227116309,1.0,0.0,-0.20999321,34.95,0.0025065155,0.0,0.0067291306
0.003051662,8343,5927.499126672745,1619856,0.14096459096459096,19.13193703539064,0.9285714285714286,0.07142857142857142,-0.25593105,33.857142857142854,0.003051662,0.0,0.007593348
0.0022112397,8384,5962.795837879181,1629857,0.14731707317073173,21.042451986701487,0.975609756097561,0.024390243902439025,-0.28180355,36.829268292682926,0.0022112397,0.0,0.0049032597
0.0025885608,8424,6000.77951335907,1639857,0.1486,20.807605543802737,1.0,0.0,-0.27855343,37.15,0.0025885608,0.0,0.007194432
0.0034720055,8464,6036.352385044098,1649857,0.14120000000000002,19.88328154854233,1.0,0.0,-0.3113661,35.3,0.0034720055,0.0,0.01015292
0.0029884048,8504,6071.520656108856,1659857,0.1377,19.61174324937919,1.0,0.0,-0.3265982,34.425,0.0029884048,0.0,0.007852945
0.003819452,8545,6107.382716417313,1669858,0.11951219512195126,16.871298943230435,0.975609756097561,0.024390243902439025,-0.2950745,29.878048780487806,0.003819452,0.0,0.008677078
0.0020734596,8586,6143.149975776672,1679859,0.12946341463414635,18.228412473985635,0.975609756097561,0.024390243902439025,-0.3462361,32.36585365853659,0.0020734596,0.0,0.0070946016
0.001752269,8626,6179.564393997192,1689859,0.1251,17.865872229001667,1.0,0.0,-0.2884992,31.275,0.001752269,0.0,0.006383528
0.0031557495,8668,6215.16871380806,1699917,0.1186165413533835,16.422514240701293,0.9523809523809523,0.047619047619047616,-0.27158687,28.928571428571427,0.0031557495,0.0,0.0088651795
0.0030458367,8708,6254.026992321014,1709917,0.13810000000000003,19.201338413170703,1.0,0.0,-0.27960658,34.525,0.0030458367,0.0,0.008149773
0.0013232483,8749,6288.991040229797,1719918,0.13531707317073172,19.106667115220457,0.975609756097561,0.024390243902439025,-0.2407087,33.829268292682926,0.0013232483,0.0,0.008493835
0.0029464317,8791,6323.8968913555145,1729915,0.1346301891608014,18.443115538354895,0.9285714285714286,0.07142857142857142,-0.25393802,33.0,0.0029464317,0.0,0.0057929633
0.00476698,8831,6360.4393808841705,1739915,0.1457,20.473829872862783,1.0,0.0,-0.23109402,36.425,0.00476698,0.0,0.009109073
0.0021846993,8872,6398.19135260582,1749916,0.1426341463414634,19.996399894244696,0.975609756097561,0.024390243902439025,-0.20646665,35.65853658536585,0.0021846993,0.0,0.0072377627
