EpisodesSoFar,surrgain,AttNC,AttC,MtR,TimeElapsed,optimgain,entropy,entloss,TtR,Fce,TimestepsSoFar,meankl
4236,0.00089421694,1.5714285714285714,1.4285714285714286,17.019125754797955,13039.473505735397,0.00089421694,1.4303073,0.0,88.10204081632654,0.14398247242159276,919953,0.002994592
4285,0.000705984,1.3265306122448979,1.6734693877551021,16.965105725521994,13180.94794511795,0.000705984,1.4106916,0.0,90.18367346938776,0.1312773538319757,929861,0.0039168987
4337,0.0008786954,1.2115384615384615,1.7884615384615385,15.55184468572157,13330.172747373581,0.0008786954,1.3897711,0.0,82.32692307692308,0.13895280564845783,939985,0.0051374836
4380,0.0011101965,1.6046511627906976,1.3953488372093024,17.698418329167787,13461.65165567398,0.0011101965,1.3625028,0.0,93.76744186046511,0.13383463736952111,949791,0.0029490362
4420,0.00072562,1.975,1.025,19.780722396159295,13605.939316511154,0.00072562,1.373282,0.0,104.25,0.13900000000000004,959791,0.0029862977
4463,0.00092480675,1.7906976744186047,1.2093023255813953,18.76625307101809,13743.068700790405,0.00092480675,1.4006444,0.0,98.30232558139535,0.13106976744186047,969802,0.0039943433
4508,0.0007442678,1.488888888888889,1.511111111111111,17.90875136038882,13882.966492891312,0.0007442678,1.3921354,0.0,94.53333333333333,0.12797575757575755,979835,0.005643579
4550,0.000779012,1.6904761904761905,1.3095238095238095,19.214084931963775,14018.707244157791,0.000779012,1.3948208,0.0,100.07142857142857,0.136004884004884,989877,0.0032709155
4593,0.0008954782,1.441860465116279,1.558139534883721,18.03364668094345,14171.280023097992,0.0008954782,1.4129615,0.0,93.83720930232558,0.12511627906976747,999884,0.0035542643
4635,0.0009830729,1.5476190476190477,1.4523809523809523,18.422275559028456,14312.985011339188,0.0009830729,1.423011,0.0,96.85714285714286,0.13031292517006804,1009924,0.007084797
4678,0.0009675552,1.441860465116279,1.558139534883721,19.380485592346073,14450.63076043129,0.0009675552,1.4131635,0.0,101.30232558139535,0.13506976744186047,1019933,0.0044209776
4727,0.0008737239,1.1224489795918366,1.8775510204081634,17.571564162160396,14599.918961286545,0.0008737239,1.4031208,0.0,91.22448979591837,0.12757259671545385,1029773,0.0030964238
4771,0.0006354192,1.2727272727272727,1.7272727272727273,19.336712418210134,14750.291986227036,0.0006354192,1.4280567,0.0,101.31818181818181,0.1426563032926669,1039801,0.0026771764
4820,0.0005989182,1.183673469387755,1.816326530612245,18.01650169097773,14878.6307888031,0.0005989182,1.4188325,0.0,93.85714285714286,0.14836189021062968,1049858,0.0026917579
4864,0.00073153735,1.3181818181818181,1.6818181818181819,20.432370717549396,15012.63141989708,0.00073153735,1.4075156,0.0,106.56818181818181,0.15121212121212124,1059890,0.002893077
4915,0.0009767306,1.0196078431372548,1.9803921568627452,16.788259946872223,15142.212356328964,0.0009767306,1.3857331,0.0,86.47058823529412,0.1376636346343432,1069902,0.0038019626
4962,0.0009974513,1.0851063829787233,1.9148936170212767,17.748928254038173,15280.619733333588,0.0009974513,1.3717892,0.0,91.34042553191489,0.1465317126096471,1079786,0.0024221465
5006,0.00079320755,1.2954545454545454,1.7045454545454546,19.12894697621075,15426.819766759872,0.00079320755,1.3683959,0.0,100.56818181818181,0.1379108324625566,1089850,0.0054923636
5049,0.00077065127,1.3953488372093024,1.6046511627906976,18.41241530257745,15554.994324684143,0.00077065127,1.3724753,0.0,96.83720930232558,0.1311450719822813,1099875,0.0016986099
5092,0.0010215638,1.5813953488372092,1.4186046511627908,19.1513023680519,15702.09461736679,0.0010215638,1.3539214,0.0,100.18604651162791,0.140558401350971,1109922,0.006477126
5136,0.0011402438,1.7045454545454546,1.2954545454545454,17.640835394149594,15847.926969051361,0.0011402438,1.374881,0.0,92.72727272727273,0.1358601398601399,1119948,0.0040307282
