TimestepsSoFar,EpisodesSoFar,Ptt,Tmc,meankl,TtR,entropy,Tmt,entloss,surrgain,optimgain,AttNC,TimeElapsed,MtR,Tbt,AttC,MpbtN,MpbtA
1029945,7332,79.43337722894722,22.317073170731707,0.0069211298,-65.39024390243902,0.22125684,81.6829268292683,0.0,0.0038549379,0.0038549379,0.4878048780487805,19221.84986925125,-36.865700984590866,334573.26829268294,0.5121951219512195,80.01345790503882,19.986542094961184
1039793,7371,80.01096917574222,21.692307692307693,0.012147993,-65.02564102564102,0.23998897,82.28205128205128,0.0,0.0020043731,0.0020043731,0.5897435897435898,19324.736991643906,-36.15878056067936,337027.28205128206,0.41025641025641024,79.03221976643327,20.967780233566746
1049945,7415,79.99158262836853,21.704545454545453,0.006300029,-65.9090909090909,0.21141928,82.22727272727273,0.0,0.0052948766,0.0052948766,0.2727272727272727,19440.232521295547,-37.1643389600971,336802.9090909091,0.7272727272727273,80.17007465855565,19.829925341444355
1059792,7456,79.97602666834199,21.73170731707317,0.007828798,-65.39024390243902,0.21134922,82.26829268292683,0.0,0.004820061,0.004820061,0.36585365853658536,19548.056542873383,-37.02338432130685,336970.9268292683,0.6341463414634146,79.45711678928174,20.542883210718266
1069928,7498,79.75062866983548,21.976190476190474,0.007845338,-65.4047619047619,0.20444459,82.02380952380952,0.0,0.004939593,0.004939593,0.5,19660.77421092987,-36.84990142715354,335969.5238095238,0.5,79.75915495472415,20.240845045275837
1079745,7537,80.1736207178186,21.512820512820515,0.007309523,-64.92307692307692,0.21044692,82.43589743589743,0.0,0.0025349762,0.0025349762,0.7435897435897436,19765.35724759102,-36.76543543754216,337657.4358974359,0.2564102564102564,78.76210453886092,21.237895461139072
1089935,7577,79.93032888909735,21.775,0.013029294,-64.075,0.23452021,82.175,0.0,0.0013887542,0.0013887542,0.725,19872.457787513733,-36.50320684001104,336588.8,0.275,77.92543206860216,22.07456793139783
1099784,7622,80.22146347583842,21.466666666666665,0.007892181,-66.28888888888889,0.18688758,82.5111111111111,0.0,0.0068550245,0.0068550245,0.3333333333333333,19992.728761911392,-38.05446077210082,337965.5111111111,0.6666666666666666,80.35748015459882,19.642519845401196
1109814,7662,79.6304682296828,22.1,0.0077189775,-63.825,0.23649918,81.875,0.0,0.0051423362,0.0051423362,0.8,20100.855410575867,-36.24032517735541,335360.0,0.2,77.92360039746062,22.07639960253937
1119759,7705,79.53376672449383,22.209302325581394,0.008903196,-64.65116279069767,0.20091982,81.79069767441861,0.0,0.0056117494,0.0056117494,0.6046511627906976,20213.272002458572,-38.2148675958691,335014.6976744186,0.3953488372093023,79.04811983043366,20.95188016956635
1129900,7744,79.93483602158082,21.76923076923077,0.007775197,-63.58974358974359,0.20200533,82.17948717948718,0.0,0.0041961684,0.0041961684,0.8717948717948718,20315.07707452774,-36.10969295487409,336607.1794871795,0.1282051282051282,77.35235068431788,22.647649315682116
1139976,7783,78.91773912544889,22.871794871794872,0.004466079,-64.12820512820512,0.21938145,81.12820512820512,0.0,0.0029021727,0.0029021727,0.9743589743589743,20423.226325035095,-36.47736784038377,332301.1282051282,0.02564102564102564,79.02850355193404,20.971496448065952
1149822,7821,80.21889108730134,21.473684210526315,0.010914404,-64.1842105263158,0.2342584,82.52631578947368,0.0,0.005242768,0.005242768,0.9473684210526315,20525.32990193367,-36.27226896334587,338027.7894736842,0.05263157894736842,77.75165731504373,22.24834268495626
1159913,7863,79.92866527838466,21.785714285714285,0.0079350555,-64.47619047619048,0.19460459,82.21428571428571,0.0,0.005990106,0.005990106,0.7142857142857143,20633.754655599594,-37.59906791961102,336749.71428571426,0.2857142857142857,78.43195661919674,21.568043380803257
1169961,7902,79.894459296025,21.82051282051282,0.009229496,-64.2051282051282,0.20065324,82.17948717948718,0.0,0.0051948167,0.0051948167,0.8205128205128205,20741.01138973236,-37.034812156400726,336607.1794871795,0.1794871794871795,78.07777961848917,21.92222038151084
1179763,7940,79.35695709749957,22.394736842105264,0.009783379,-63.05263157894737,0.22886445,81.57894736842105,0.0,0.0038941666,0.0038941666,0.8157894736842105,20844.864595890045,-35.920572063003675,334147.36842105264,0.18421052631578946,77.28502482360079,22.714975176399204
1189937,7982,79.3270401719317,22.428571428571427,0.007026964,-64.35714285714286,0.19918342,81.54761904761905,0.0,0.0051223845,0.0051223845,0.6428571428571429,20951.74328517914,-36.93584228079093,334019.04761904763,0.35714285714285715,78.95606211311676,21.04393788688322
1199942,8022,79.5186589368426,22.225,0.0077036293,-62.525,0.17303674,81.775,0.0,0.0045067817,0.0045067817,0.675,21063.317687749863,-35.492524278829,334950.4,0.325,76.41589479988097,23.58410520011904
1209878,8061,80.20547291465758,21.487179487179485,0.009039459,-63.794871794871796,0.1903094,82.51282051282051,0.0,0.004832349,0.004832349,0.8461538461538461,21171.670905828476,-36.88157120220238,337972.5128205128,0.15384615384615385,77.3140755851993,22.685924414800706
1219802,8098,79.47132847191007,22.27027027027027,0.010634867,-62.108108108108105,0.21671656,81.70270270270271,0.0,0.0048486204,0.0048486204,0.8918918918918919,21277.685485363007,-34.96427793638107,334654.2702702703,0.10810810810810811,75.99425089801728,24.00574910198273
1229814,8139,79.15668966905393,22.609756097560975,0.0061411886,-63.34146341463415,0.18765493,81.36585365853658,0.0,0.0025095153,0.0025095153,0.5853658536585366,21387.77212882042,-36.10923978404494,333274.53658536583,0.4146341463414634,77.84908164197479,22.1509183580252
1239764,8178,79.72462013953837,22.0,0.009027388,-63.92307692307692,0.22734663,81.97435897435898,0.0,0.008419631,0.008419631,0.7948717948717948,21496.065504074097,-36.32877956462238,335766.9743589744,0.20512820512820512,77.97512398026565,22.024876019734368
1249769,8222,80.5061284405251,21.15909090909091,0.008645511,-64.9090909090909,0.20400667,82.81818181818181,0.0,0.005928766,0.005928766,0.4772727272727273,21614.44853401184,-37.776698604422,339223.2727272727,0.5227272727272727,78.38495623319717,21.615043766802845
1259980,8264,80.07606510374957,21.61904761904762,0.006498541,-63.92857142857143,0.19660755,82.33333333333333,0.0,0.004063696,0.004063696,0.5476190476190477,21721.82804751396,-36.609363016864755,337237.3333333333,0.4523809523809524,77.65182385527942,22.348176144720576
1269789,8303,80.25392406534122,21.435897435897434,0.007975083,-63.61538461538461,0.19699234,82.56410256410257,0.0,0.0058044973,0.0058044973,0.7692307692307693,21824.482320785522,-36.76939202338649,338182.5641025641,0.23076923076923078,77.02629040771694,22.973709592283054
1279997,8342,79.10160466883676,22.666666666666668,0.0033836483,-62.82051282051282,0.20022273,81.3076923076923,0.0,0.0016274992,0.0016274992,0.8974358974358975,21924.22732949257,-35.95451921641335,333036.3076923077,0.10256410256410256,77.23559597753899,22.764404022461015
1289988,8381,80.22996856458136,21.46153846153846,0.008128985,-64.15384615384616,0.1844097,82.53846153846153,0.0,0.0060757813,0.0060757813,0.9230769230769231,22030.399733543396,-36.89361681025498,338077.53846153844,0.07692307692307693,77.69097914039189,22.309020859608104
1299789,8419,79.6305880548813,22.105263157894736,0.012917082,-63.68421052631579,0.15482253,81.89473684210526,0.0,0.0034599975,0.0034599975,0.7894736842105263,22137.530037879944,-36.27701709819219,335440.84210526315,0.21052631578947367,77.72699632176334,22.273003678236666
1309900,8457,79.54681179441437,22.18421052631579,0.010310083,-64.36842105263158,0.19332512,81.76315789473684,0.0,0.009145395,0.009145395,1.0,22240.66704392433,-36.672790170927854,334901.8947368421,0.0,78.7204194797962,21.279580520203787
1319782,8496,79.86916556254164,21.846153846153847,0.0073241196,-65.28205128205128,0.20649497,82.12820512820512,0.0,0.0048596314,0.0048596314,0.8205128205128205,22347.866785764694,-37.37803332389284,336397.1282051282,0.1794871794871795,79.4621534330961,20.5378465669039
1329994,8536,79.9908562105925,21.7,0.010066887,-64.225,0.1682322,82.2,0.0,0.0018965256,0.0018965256,0.825,22450.565133094788,-36.664638225605955,336691.2,0.175,78.08295164456531,21.91704835543471
1339814,8574,79.92077180863686,21.789473684210527,0.013850372,-64.39473684210526,0.23125537,82.1842105263158,0.0,0.00853681,0.00853681,0.9473684210526315,22551.702662706375,-36.6509763410333,336626.5263157895,0.05263157894736842,78.34234387781956,21.657656122180445
1349945,8614,79.56308483619486,22.175,0.0049381224,-63.425,0.19542494,81.8,0.0,0.003019153,0.003019153,0.825,22654.904093265533,-35.77890678580697,335052.8,0.175,77.54539880287496,22.454601197125037
1359964,8653,79.65221673468002,22.076923076923077,0.009040214,-63.30769230769231,0.21995616,81.8974358974359,0.0,0.0067674345,0.0067674345,0.8717948717948718,22758.249236106873,-35.27046950290457,335451.89743589744,0.1282051282051282,77.31537964661294,22.684620353387047
1369776,8694,79.70584041358566,22.024390243902438,0.005396002,-64.17073170731707,0.2012639,81.97560975609755,0.0,0.0037911956,0.0037911956,0.7560975609756098,22870.688410043716,-37.34628517851801,335772.0975609756,0.24390243902439024,78.27180822246795,21.728191777532082
1379952,8735,79.95214917947717,21.75609756097561,0.007867445,-63.707317073170735,0.20588352,82.21951219512195,0.0,0.003831537,0.003831537,0.8292682926829268,22977.081856012344,-36.72645547605267,336771.1219512195,0.17073170731707318,77.42841959900291,22.57158040099708
1389748,8774,80.66710596336516,20.974358974358974,0.008698734,-64.6923076923077,0.19151153,82.92307692307692,0.0,0.005234926,0.005234926,0.8974358974358975,23081.450761318207,-37.304521008936476,339652.92307692306,0.10256410256410256,78.02332689994927,21.9766731000507
1399742,8815,80.13086478900114,21.5609756097561,0.006153822,-65.14634146341463,0.1764104,82.41463414634147,0.0,0.003985373,0.003985373,0.8048780487804879,23192.195657014847,-37.9148455638226,337570.34146341466,0.1951219512195122,79.02037255045403,20.979627449545955
1409860,8854,79.24502571562158,22.512820512820515,0.0076864725,-63.48717948717949,0.18121709,81.46153846153847,0.0,0.0035006455,0.0035006455,0.9487179487179487,23298.59939789772,-36.479793889543,333666.46153846156,0.05128205128205128,77.88361223952387,22.116387760476112
1419933,8893,79.79613484027337,21.923076923076923,0.009160554,-64.23076923076923,0.19522743,82.05128205128206,0.0,0.004222934,0.004222934,1.0,23404.230633497238,-37.58453837072405,336082.0512820513,0.0,78.30270717224445,21.697292827755533
1429785,8932,79.43873582019586,22.307692307692307,0.0078054094,-63.12820512820513,0.17071813,81.66666666666667,0.0,0.003048867,0.003048867,0.8717948717948718,23509.686875104904,-36.11786936466256,334506.6666666667,0.1282051282051282,77.27278829110094,22.727211708899056
1439824,8970,79.72329170088547,22.0,0.009441072,-63.28947368421053,0.18031736,81.97368421052632,0.0,0.00356839,0.00356839,1.0,23611.127349853516,-35.56934541503197,335764.2105263158,0.0,77.18729636810201,22.81270363189801
1449808,9008,79.97234051046966,21.736842105263158,0.007194391,-63.421052631578945,0.15608591,82.26315789473684,0.0,0.003769066,0.003769066,0.9473684210526315,23717.382254123688,-35.407880156082534,336949.8947368421,0.05263157894736842,77.06263694962375,22.937363050376245
1459815,9045,79.09503473176504,22.675675675675677,0.008676936,-63.4054054054054,0.17522475,81.29729729729729,0.0,0.005815155,0.005815155,1.0,23818.32565355301,-35.166555424743926,332993.7297297297,0.0,77.98774774964942,22.01225225035059
1469781,9083,80.25867441111086,21.42105263157895,0.008136203,-64.26315789473684,0.16197962,82.52631578947368,0.0,0.002556683,0.002556683,0.9473684210526315,23920.349251270294,-36.212111418121744,338027.7894736842,0.05263157894736842,77.8573061126342,22.142693887365798
1479875,9123,79.90616001594562,21.8,0.008756603,-65.575,0.15052934,82.15,0.0,0.0043705446,0.0043705446,0.95,24028.813988924026,-37.86846771541481,336486.4,0.05,79.7778926643259,20.222107335674096
1489817,9160,80.00077362316478,21.7027027027027,0.0088217575,-65.10810810810811,0.1696436,82.27027027027027,0.0,0.003963313,0.003963313,1.0,24130.939997673035,-36.35376169208137,336979.02702702704,0.0,79.12803718207145,20.87196281792855
1499968,9198,79.7727245109939,21.94736842105263,0.008242523,-65.23684210526316,0.18129781,82.02631578947368,0.0,0.0044657746,0.0044657746,1.0,24235.75727081299,-36.70889542080074,335979.7894736842,0.0,79.50918167797643,20.49081832202357
1509937,9236,79.80113870118106,21.92105263157895,0.0068063326,-63.78947368421053,0.17303228,82.07894736842105,0.0,0.002010376,0.002010376,0.9736842105263158,24344.83234024048,-36.06703536938735,336195.36842105264,0.02631578947368421,77.68771191724488,22.31228808275515
1519899,9274,80.29129020470747,21.394736842105264,0.007927583,-65.3157894736842,0.20912297,82.60526315789474,0.0,0.004739485,0.004739485,1.0,24449.758927583694,-36.937188486711115,338351.15789473685,0.0,79.05256327281597,20.94743672718402
1529888,9315,79.97369355029909,21.73170731707317,0.0080566425,-65.04878048780488,0.17294423,82.2439024390244,0.0,0.0038653,0.0038653,0.8780487804878049,24562.8238966465,-37.65974390992101,336871.0243902439,0.12195121951219512,79.05558310418319,20.94441689581682
1539997,9354,79.72298876162927,22.0,0.008475573,-65.35897435897436,0.17540629,81.97435897435898,0.0,0.003971179,0.003971179,0.9487179487179487,24669.46915125847,-36.86540706120136,335766.9743589744,0.05128205128205128,79.70417050021254,20.295829499787473
1549946,9390,79.35987306841015,22.38888888888889,0.009948393,-63.05555555555556,0.20680337,81.58333333333333,0.0,0.008743503,0.008743503,1.0,24772.918977975845,-35.23870738076705,334165.3333333333,0.0,77.25365700605805,22.74634299394195
1559785,9427,79.80289943681211,21.91891891891892,0.010996194,-62.945945945945944,0.2118235,82.08108108108108,0.0,0.0056746523,0.0056746523,0.972972972972973,24875.442393302917,-35.33407791698318,336204.1081081081,0.02702702702702703,76.69806861815161,23.3019313818484
1569878,9467,79.44526348102158,22.3,0.008922464,-63.2,0.18215309,81.675,0.0,0.0038053468,0.0038053468,0.875,24984.55665063858,-36.33297495421673,334540.8,0.125,77.30220876456885,22.697791235431147
1579910,9505,79.52430069670993,22.210526315789473,0.008807345,-63.13157894736842,0.17880082,81.73684210526316,0.0,0.0022734287,0.0022734287,1.0,25088.085413217545,-35.644630589961274,334794.1052631579,0.0,77.21506664197493,22.784933358025075
1589787,9543,80.02164956381436,21.68421052631579,0.009894615,-63.31578947368421,0.18378285,82.3157894736842,0.0,0.005561528,0.005561528,0.9210526315789473,25195.16022348404,-35.94295459962924,337165.4736842105,0.07894736842105263,76.85133610942198,23.148663890578
1599885,9582,79.98593157828182,21.71794871794872,0.011117176,-64.2051282051282,0.20304874,82.25641025641026,0.0,0.0033549808,0.0033549808,0.9230769230769231,25297.67182946205,-36.31815921341788,336922.25641025644,0.07692307692307693,78.01557857977899,21.98442142022102
1609783,9625,80.58948430165051,21.069767441860463,0.0086802915,-65.86046511627907,0.16370188,82.90697674418605,0.0,0.008124108,0.008124108,0.7441860465116279,25413.109034061432,-38.90134701001419,339586.9767441861,0.2558139534883721,79.43758116960656,20.562418830393458
1619783,9663,79.93989015701767,21.763157894736842,0.010856234,-63.18421052631579,0.18771957,82.1842105263158,0.0,0.003772496,0.003772496,0.9210526315789473,25517.262093544006,-35.77772767108294,336626.5263157895,0.07894736842105263,76.85457088315229,23.145429116847698
1629953,9705,80.34162157270664,21.333333333333332,0.008445695,-64.71428571428571,0.16913958,82.61904761904762,0.0,0.0034905341,0.0034905341,0.7380952380952381,25620.553034305573,-36.59425975866902,338407.61904761905,0.2619047619047619,78.30712339034255,21.69287660965744
1639774,9745,80.03021039833334,21.675,0.008444432,-64.2,0.1606988,82.325,0.0,0.007027992,0.007027992,0.7,25731.141066789627,-36.700578556919666,337203.2,0.3,77.99133937964929,22.00866062035072
1649863,9784,80.1696188841626,21.512820512820515,0.011121141,-62.794871794871796,0.17918836,82.41025641025641,0.0,0.0058792997,0.0058792997,0.8974358974358975,25835.053886175156,-35.462519335496985,337552.41025641025,0.10256410256410256,76.17625438349783,23.82374561650216
1659999,9823,79.27352602476846,22.487179487179485,0.009998299,-62.282051282051285,0.17265998,81.51282051282051,0.0,0.0045271516,0.0045271516,0.8205128205128205,25939.71330189705,-35.58431443802213,333876.5128205128,0.1794871794871795,76.37376685599162,23.626233144008374
1669951,9862,79.32236977476744,22.435897435897434,0.009399319,-62.1025641025641,0.16090451,81.56410256410257,0.0,0.003597879,0.003597879,0.717948717948718,26046.656888008118,-35.402129716577235,334086.5641025641,0.28205128205128205,76.10843104260023,23.89156895739977
1679862,9903,79.86147279527061,21.853658536585368,0.009113103,-64.29268292682927,0.1510065,82.1219512195122,0.0,0.0049156505,0.0049156505,0.6585365853658537,26158.852103948593,-36.762847713609986,336371.51219512196,0.34146341463414637,78.29996381647736,21.700036183522624
1689931,9942,79.74894142399505,21.974358974358974,0.00786442,-62.94871794871795,0.18751942,82.0,0.0,0.0034399123,0.0034399123,0.9487179487179487,26263.38148665428,-36.822899782195954,335872.0,0.05128205128205128,76.73784116275351,23.262158837246496
1699794,9983,79.53970311922218,22.195121951219512,0.008791428,-63.58536585365854,0.16820896,81.7560975609756,0.0,0.0051811556,0.0051811556,0.6829268292682927,26375.77979874611,-36.60704331516286,334872.9756097561,0.3170731707317073,77.75466204427143,22.245337955728594
1709859,10022,79.48998789503376,22.256410256410255,0.009144673,-62.05128205128205,0.16547242,81.74358974358974,0.0,0.003795166,0.003795166,0.8717948717948718,26483.059154510498,-34.95882053960809,334821.74358974356,0.1282051282051282,75.94832843743588,24.05167156256413
1719941,10063,79.79323208064127,21.926829268292682,0.009524139,-63.36585365853659,0.17091843,82.04878048780488,0.0,0.005039914,0.005039914,0.8292682926829268,26593.764771699905,-36.35446464924155,336071.8048780488,0.17073170731707318,77.22941595298195,22.770584047018037
1729870,10104,79.9777830331922,21.73170731707317,0.008778652,-63.829268292682926,0.16458184,82.26829268292683,0.0,0.0034814149,0.0034814149,0.8780487804878049,26702.125580072403,-36.940084698544176,336970.9268292683,0.12195121951219512,77.56527167289487,22.43472832710514
1739908,10144,79.94631196596434,21.75,0.008612344,-63.6,0.17719741,82.15,0.0,0.0063826265,0.0063826265,0.9,26808.94873571396,-36.922950167446075,336486.4,0.1,77.40942297530873,22.590577024691292
1749911,10186,79.46364160356063,22.285714285714285,0.009197223,-63.142857142857146,0.16042773,81.71428571428571,0.0,0.0064409263,0.0064409263,0.8333333333333334,26924.705153942108,-37.324078406838304,334701.71428571426,0.16666666666666666,77.25119764726236,22.74880235273763
1759759,10225,80.3689365436658,21.307692307692307,0.008859015,-63.43589743589744,0.16953096,82.66666666666667,0.0,0.0035215972,0.0035215972,0.9230769230769231,27027.672008037567,-36.7337654329909,338602.6666666667,0.07692307692307693,76.69590553361019,23.30409446638979
1769891,10269,80.08408539366343,21.613636363636363,0.008835073,-65.61363636363636,0.15269068,82.36363636363636,0.0,0.0060352907,0.0060352907,0.75,27143.581944465637,-38.13387109449654,337361.45454545453,0.25,79.63076492589089,20.369235074109113
1779792,10307,80.13177136190964,21.55263157894737,0.0065280204,-63.526315789473685,0.1823143,82.36842105263158,0.0,0.0030669814,0.0030669814,0.9473684210526315,27248.53068971634,-36.10211062915485,337381.05263157893,0.05263157894736842,77.11893528190001,22.88106471810001
1789788,10345,79.4824554506319,22.263157894736842,0.007649621,-62.3421052631579,0.18295498,81.73684210526316,0.0,0.0029179275,0.0029179275,0.9736842105263158,27352.243978261948,-34.56509310880638,334794.1052631579,0.02631578947368421,76.24740947055152,23.752590529448458
1799881,10386,79.69997687868052,22.024390243902438,0.008196431,-64.65853658536585,0.1559669,81.95121951219512,0.0,0.00408082,0.00408082,0.8536585365853658,27463.36823272705,-37.89732607841754,335672.1951219512,0.14634146341463414,78.84968617514917,21.150313824850837
1809758,10423,79.59835966968572,22.135135135135137,0.010766535,-62.729729729729726,0.18101132,81.83783783783784,0.0,0.0063383514,0.0063383514,0.972972972972973,27568.231265068054,-35.28520258097166,335207.7837837838,0.02702702702702703,76.62465441628648,23.375345583713536
1819943,10462,79.89586162577301,21.82051282051282,0.008335128,-63.84615384615385,0.16529876,82.17948717948718,0.0,0.0031644425,0.0031644425,0.9487179487179487,27672.111387491226,-35.68111708144358,336607.1794871795,0.05128205128205128,77.69081809057654,22.309181909423494
1829911,10501,80.2242992387296,21.46153846153846,0.008847677,-64.25641025641026,0.16266729,82.51282051282051,0.0,0.004766442,0.004766442,0.9487179487179487,27778.111476659775,-36.84513507495032,337972.5128205128,0.05128205128205128,77.84858147088623,22.15141852911378
1839748,10539,80.6983892411286,20.94736842105263,0.010625833,-65.07894736842105,0.1702812,83.0,0.0,0.0047446564,0.0047446564,1.0,27880.55832695961,-37.02071854944246,339968.0,0.0,78.41476843362702,21.58523156637297
1849890,10577,79.8992288752154,21.81578947368421,0.009556783,-62.94736842105263,0.1830211,82.1842105263158,0.0,0.0045450293,0.0045450293,0.9736842105263158,27983.142654657364,-35.555590398942705,336626.5263157895,0.02631578947368421,76.55627126418672,23.443728735813284
1859915,10616,79.8224088492234,21.897435897435898,0.0088959355,-63.97435897435897,0.16188268,82.1025641025641,0.0,0.0046355487,0.0046355487,0.9230769230769231,28091.755290985107,-36.85633635262943,336292.10256410256,0.07692307692307693,77.84581391062554,22.154186089374466
1869729,10653,79.67389344147269,22.054054054054053,0.010999019,-63.5945945945946,0.18517606,81.91891891891892,0.0,0.0050386842,0.0050386842,1.0,28196.644680261612,-36.26028582208534,335539.8918918919,0.0,77.65179229147577,22.348207708524235
1879792,10694,78.90591489006671,22.878048780487806,0.008568347,-64.09756097560975,0.15512826,81.09756097560975,0.0,0.0035012437,0.0035012437,0.8048780487804879,28306.719836235046,-37.08014295193017,332175.60975609755,0.1951219512195122,78.96502339864534,21.034976601354646
1889966,10732,79.1159729253703,22.657894736842106,0.00965037,-62.421052631578945,0.19158201,81.34210526315789,0.0,0.004706677,0.004706677,1.0,28408.95335173607,-35.01901475849552,333177.2631578947,0.0,76.71413600632054,23.28586399367946
1899911,10771,80.3750371737186,21.28205128205128,0.008608151,-63.51282051282051,0.1770108,82.58974358974359,0.0,0.0037623048,0.0037623048,0.8974358974358975,28513.491129875183,-36.387126346061606,338287.58974358975,0.10256410256410256,76.90404001815871,23.095959981841315
1909757,10809,79.39437416678481,22.342105263157894,0.0090202,-62.921052631578945,0.19994266,81.55263157894737,0.0,0.0031096481,0.0031096481,0.9736842105263158,28619.690801620483,-35.79652659324845,334039.5789473684,0.02631578947368421,77.13978454594147,22.86021545405855
1919779,10850,79.83491494492648,21.878048780487806,0.0075765303,-63.4390243902439,0.1654118,82.07317073170732,0.0,0.0046325848,0.0046325848,0.8048780487804879,28729.818051576614,-37.18031026479823,336171.7073170732,0.1951219512195122,77.21870554580322,22.781294454196786
1929953,10889,79.45673517542224,22.28205128205128,0.009436593,-62.76923076923077,0.18775855,81.66666666666667,0.0,0.0049206726,0.0049206726,0.9743589743589743,28832.86581659317,-35.3605216457763,334506.6666666667,0.02564102564102564,76.7870419617813,23.212958038218684
1939748,10927,79.10678623589148,22.657894736842106,0.00858294,-62.578947368421055,0.16493669,81.28947368421052,0.0,0.004092349,0.004092349,0.868421052631579,28938.221343040466,-35.19966656126487,332961.6842105263,0.13157894736842105,76.97766286248688,23.022337137513112
1949826,10965,79.43393931736233,22.31578947368421,0.010356866,-62.44736842105263,0.19618993,81.6842105263158,0.0,0.0042515686,0.0042515686,1.0,29042.54327893257,-35.353296802218104,334578.5263157895,0.0,76.49766456276612,23.502335437233867
1959776,11003,79.36188705262019,22.394736842105264,0.00906341,-63.13157894736842,0.20539492,81.60526315789474,0.0,0.0044439584,0.0044439584,0.9736842105263158,29145.403937101364,-35.62596442501022,334255.15789473685,0.02631578947368421,77.36229662983249,22.637703370167504
1969892,11043,79.95237136857341,21.75,0.008587642,-62.925,0.19369619,82.2,0.0,0.0037205322,0.0037205322,0.875,29251.592626810074,-36.01817283641287,336691.2,0.125,76.49646506297556,23.50353493702444
1979914,11082,79.74767337386264,21.974358974358974,0.008558872,-62.51282051282051,0.19564268,82.0,0.0,0.0035051482,0.0035051482,0.9230769230769231,29356.237132549286,-35.485059013727145,335872.0,0.07692307692307693,76.18874413449898,23.811255865501014
1989923,11121,79.67647107360183,22.05128205128205,0.009891276,-63.64102564102564,0.20981687,81.92307692307692,0.0,0.003725699,0.003725699,0.8717948717948718,29462.57149386406,-36.18257906445765,335556.92307692306,0.1282051282051282,77.65573679303208,22.34426320696793
1999881,11160,80.62657836033756,21.025641025641026,0.008827687,-63.333333333333336,0.18569717,82.92307692307692,0.0,0.0030747969,0.0030747969,0.8974358974358975,29566.411702632904,-36.463660020969904,339652.92307692306,0.10256410256410256,76.39717537270921,23.602824627290772
2009849,11203,79.65579983216352,22.069767441860463,0.008851663,-64.46511627906976,0.17634048,81.88372093023256,0.0,0.005279675,0.005279675,0.7441860465116279,29683.21985721588,-38.085705011578526,335395.72093023255,0.2558139534883721,78.70853486697352,21.29146513302646
2019810,11242,79.67574077466091,22.05128205128205,0.008202313,-63.38461538461539,0.19799773,81.92307692307692,0.0,0.0032749877,0.0032749877,0.8461538461538461,29791.50221681595,-35.98492383573443,335556.92307692306,0.15384615384615385,77.39569303772876,22.604306962271227
2029835,11281,79.70141390369758,22.025641025641026,0.00844676,-62.51282051282051,0.1868333,81.94871794871794,0.0,0.0042660413,0.0042660413,0.8974358974358975,29897.24341583252,-36.3485059639119,335661.9487179487,0.10256410256410256,76.2460699143262,23.75393008567378
2039866,11320,79.86111700211579,21.846153846153847,0.008867569,-63.23076923076923,0.22074014,82.1025641025641,0.0,0.0031001815,0.0031001815,0.717948717948718,30002.158678531647,-35.61148069602256,336292.10256410256,0.28205128205128205,77.00172001808966,22.998279981910343
2049917,11362,80.01350031035652,21.69047619047619,0.008705289,-63.714285714285715,0.2259395,82.28571428571429,0.0,0.0038483788,0.0038483788,0.6904761904761905,30111.908334970474,-36.70608831181828,337042.28571428574,0.30952380952380953,77.42926952156272,22.570730478437284
2059780,11406,79.89359990611406,21.818181818181817,0.00954854,-64.11363636363636,0.1835186,82.1590909090909,0.0,0.007086145,0.007086145,0.5,30229.50669813156,-37.21749879449056,336523.63636363635,0.5,77.99237941789573,22.007620582104245
2069937,11447,79.85641873958474,21.853658536585368,0.009134259,-63.048780487804876,0.17283289,82.09756097560975,0.0,0.003825367,0.003825367,0.8048780487804879,30336.806174993515,-36.165562492732576,336271.60975609755,0.1951219512195122,76.78569877662099,23.21430122337902
2079732,11485,79.8259298127156,21.894736842105264,0.009965233,-63.44736842105263,0.19784267,82.10526315789474,0.0,0.0042598294,0.0042598294,0.8421052631578947,30442.969564437866,-35.67897449568011,336303.15789473685,0.15789473684210525,77.26161039107232,22.738389608927662
2089845,11525,78.98354388271358,22.8,0.008582767,-62.725,0.17802133,81.2,0.0,0.0036504746,0.0036504746,0.85,30551.926983118057,-36.08719239372071,332595.2,0.15,77.20127671800141,22.798723281998598
2099930,11565,80.11622939716847,21.575,0.008821421,-64.45,0.16624328,82.375,0.0,0.0043395874,0.0043395874,0.9,30658.47888827324,-36.9933853790579,337408.0,0.1,78.17332961843492,21.826670381565055
2109887,11603,79.76852472424383,21.94736842105263,0.009235477,-64.42105263157895,0.17174336,82.0,0.0,0.0060705747,0.0060705747,0.9736842105263158,30761.06689453125,-36.4194695313533,335872.0,0.02631578947368421,78.51306527238853,21.486934727611477
2119994,11641,79.01715493880907,22.763157894736842,0.008416587,-63.473684210526315,0.16531482,81.23684210526316,0.0,0.0026344056,0.0026344056,0.9210526315789473,30866.189358472824,-35.752374120092796,332746.1052631579,0.07894736842105263,78.10653217377177,21.893467826228225
2129893,11678,79.27157910755587,22.486486486486488,0.010969495,-64.32432432432432,0.18873867,81.48648648648648,0.0,0.0054056076,0.0054056076,1.0,30970.154129505157,-35.716247539489316,333768.64864864864,0.0,78.94304153186542,21.056958468134564
2139970,11717,80.19698302293125,21.487179487179485,0.009978267,-64.53846153846153,0.18380328,82.46153846153847,0.0,0.003522702,0.003522702,0.8205128205128205,31074.072118282318,-36.24689297215824,337762.46153846156,0.1794871794871795,78.25735867407523,21.742641325924758
