AttC,surrgain,TimestepsSoFar,MtR,optimgain,entropy,TimeElapsed,AttNC,TtR,entloss,meankl,Fce,EpisodesSoFar
0.06976744186046512,0.0032678554,1509877,17.88404922149868,0.0032678554,0.23881528,12640.925164937973,0.9302325581395349,31.348837209302324,0.0,0.0044386187,0.12539534883720932,7266
0.06976744186046512,0.0023187043,1519882,17.244202931939377,0.0023187043,0.23469575,12726.638435602188,0.9302325581395349,30.232558139534884,0.0,0.0056549646,0.12093023255813956,7309
0.0,0.0009037582,1529882,19.351250522508185,0.0009037582,0.251074,12813.825240850449,1.0,33.825,0.0,0.004311708,0.13530000000000003,7349
0.09090909090909091,0.0023664138,1539886,16.053147321024476,0.0023664138,0.23168987,12884.722470521927,0.9090909090909091,27.90909090909091,0.0,0.0039718417,0.11163636363636367,7393
0.047619047619047616,0.003427362,1549888,17.239055485171217,0.003427362,0.25765994,12980.067953109741,0.9523809523809523,30.476190476190474,0.0,0.0051228823,0.12190476190476193,7435
0.024390243902439025,0.0032106522,1559889,18.642072382800965,0.0032106522,0.2887129,13062.871209859848,0.975609756097561,32.24390243902439,0.0,0.005429889,0.12897560975609756,7476
0.06976744186046512,0.0031769013,1569892,18.283885379318768,0.0031769013,0.32594308,13144.054296970367,0.9302325581395349,32.46511627906977,0.0,0.0054624747,0.12986046511627913,7519
0.024390243902439025,0.0037580205,1579893,18.574281821130267,0.0037580205,0.3737325,13218.210906505585,0.975609756097561,32.63414634146341,0.0,0.0071705757,0.15482926829268293,7560
0.14893617021276595,0.0022014342,1589902,16.9022377857,0.0022014342,0.36691263,13310.52818608284,0.851063829787234,29.06382978723404,0.0,0.003573665,0.12326241134751773,7607
0.1111111111111111,0.0040404173,1599919,16.730898936222907,0.0040404173,0.3624766,13396.319393634796,0.8888888888888888,29.755555555555556,0.0,0.0053092176,0.12226324786324788,7652
0.13333333333333333,0.0028163483,1609753,17.79754975379033,0.0028163483,0.39277646,13477.217226982117,0.8666666666666667,31.11111111111111,0.0,0.0048373933,0.1295955106621773,7697
0.16666666666666666,0.002789863,1619805,17.172201579942403,0.002789863,0.36598206,13559.133660316467,0.8333333333333334,30.104166666666668,0.0,0.0054144114,0.16572701149425287,7745
0.1111111111111111,0.0026493545,1629920,18.631807828903845,0.0026493545,0.3838816,13646.68960261345,0.8888888888888888,31.91111111111111,0.0,0.0037854249,0.16032403939520043,7790
0.14893617021276595,0.0033393481,1639969,16.362400947578926,0.0033393481,0.3351179,13727.290858268738,0.851063829787234,28.851063829787233,0.0,0.006856474,0.12157222844344907,7837
0.13043478260869565,0.004701692,1649975,17.606123623077345,0.004701692,0.33945075,13815.450562238693,0.8695652173913043,30.804347826086957,0.0,0.005719169,0.12321739130434783,7883
0.1111111111111111,0.0024332572,1659992,17.87997408683556,0.0024332572,0.32946783,13892.867470502853,0.8888888888888888,31.22222222222222,0.0,0.0056308107,0.12812991452991454,7928
0.024390243902439025,0.0033269997,1669993,20.43186999585644,0.0033269997,0.3419155,13975.92354130745,0.975609756097561,35.41463414634146,0.0,0.004463597,0.14165853658536587,7969
0.15217391304347827,0.0044611306,1679758,16.977256030427878,0.0044611306,0.34756365,14058.682451248169,0.8478260869565217,30.304347826086957,0.0,0.0055991793,0.12587439613526574,8015
0.13043478260869565,0.003255085,1689810,16.541917801141444,0.003255085,0.33888158,14135.655627727509,0.8695652173913043,29.347826086956523,0.0,0.0049325926,0.14442461885940142,8061
0.06976744186046512,0.0050753965,1699813,17.77560938211974,0.0050753965,0.34582546,14215.192882537842,0.9302325581395349,31.627906976744185,0.0,0.0067884782,0.1265116279069768,8104
0.047619047619047616,0.0014665298,1709867,19.714580302413935,0.0014665298,0.37615556,14300.131135940552,0.9523809523809523,34.595238095238095,0.0,0.0042925705,0.14050494159928123,8146
0.09090909090909091,0.0031478638,1719899,18.980350057768494,0.0031478638,0.37231845,14386.652037620544,0.9090909090909091,33.31818181818182,0.0,0.006844585,0.13396551724137937,8190
0.047619047619047616,0.0035089317,1729911,19.208606375627213,0.0035089317,0.34683233,14467.601772546768,0.9523809523809523,33.80952380952381,0.0,0.008510399,0.13730735930735932,8232
0.13043478260869565,0.0023402344,1739931,18.13281309332607,0.0023402344,0.3290818,14555.25033211708,0.8695652173913043,31.5,0.0,0.0026129829,0.13008695652173913,8278
0.0,0.0038561996,1749931,19.22771633198864,0.0038561996,0.34338358,14633.414730548859,1.0,33.45,0.0,0.0046619643,0.13380000000000003,8318
0.09090909090909091,0.0043008598,1759937,17.81437032005707,0.0043008598,0.33030316,14724.027161121368,0.9090909090909091,31.227272727272727,0.0,0.007854568,0.1323939393939394,8362
0.2,0.0029866928,1769947,15.593432431480998,0.0029866928,0.3194229,14806.36478972435,0.8,27.28,0.0,0.0044538286,0.10912000000000001,8412
0.09090909090909091,0.002955645,1779979,18.03500465957945,0.002955645,0.27357474,14891.364347934723,0.9090909090909091,31.318181818181817,0.0,0.0055871103,0.12527272727272729,8456
0.06976744186046512,0.0027378465,1789988,17.330005757685466,0.0027378465,0.25430423,14973.455317020416,0.9302325581395349,30.441860465116278,0.0,0.0041522156,0.12632558139534883,8499
0.06976744186046512,0.003579626,1799991,18.10404619059272,0.003579626,0.2572342,15060.193542718887,0.9302325581395349,31.837209302325583,0.0,0.0066934107,0.12734883720930235,8542
0.047619047619047616,0.0048137438,1809993,18.504502132974654,0.0048137438,0.2327742,15140.615637540817,0.9523809523809523,32.61904761904762,0.0,0.007144315,0.15419047619047616,8584
0.024390243902439025,0.004721768,1819994,18.275111059094577,0.004721768,0.26567665,15222.195096254349,0.975609756097561,32.41463414634146,0.0,0.004681896,0.12965853658536589,8625
0.024390243902439025,0.0031922944,1829995,18.48639150939212,0.0031922944,0.27833417,15297.649058580399,0.975609756097561,32.4390243902439,0.0,0.003768358,0.15404878048780485,8666
0.06976744186046512,0.003889328,1839998,19.22268789087051,0.003889328,0.30413786,15387.431298971176,0.9302325581395349,32.906976744186046,0.0,0.004892034,0.1316279069767442,8709
0.1702127659574468,0.0030511215,1849762,15.752858805988714,0.0030511215,0.31023052,15470.52944111824,0.8297872340425532,27.340425531914892,0.0,0.0041248137,0.10936170212765958,8756
0.1111111111111111,0.005253064,1859795,17.67733915175573,0.005253064,0.2657069,15552.090393066406,0.8888888888888888,31.22222222222222,0.0,0.008114485,0.1277277023629965,8801
0.024390243902439025,0.0024762244,1869814,19.79911557321732,0.0024762244,0.26515228,15632.508154153824,0.975609756097561,34.65853658536585,0.0,0.010638359,0.14219255455712454,8842
0.09090909090909091,0.0037998168,1879852,17.62376058765765,0.0037998168,0.24244197,15717.67260336876,0.9090909090909091,31.272727272727273,0.0,0.006832016,0.13147214076246336,8886
0.06976744186046512,0.004136322,1889855,17.30959175449899,0.004136322,0.21697952,15801.973407268524,0.9302325581395349,30.27906976744186,0.0,0.006606598,0.12111627906976746,8929
0.06976744186046512,0.0031133445,1899858,17.459852953122923,0.0031133445,0.18701938,15875.821794509888,0.9302325581395349,30.697674418604652,0.0,0.009694088,0.12279069767441861,8972
0.047619047619047616,0.003844609,1909860,18.60451965660903,0.003844609,0.17912838,15962.423574447632,0.9523809523809523,32.57142857142857,0.0,0.005724576,0.13028571428571428,9014
0.024390243902439025,0.004365363,1919861,18.602908461356137,0.004365363,0.17570318,16053.693989038467,0.975609756097561,32.4390243902439,0.0,0.0047319536,0.15404878048780488,9055
0.047619047619047616,0.0038543656,1929863,17.935094329156417,0.0038543656,0.18902586,16136.567539691925,0.9523809523809523,32.095238095238095,0.0,0.005380311,0.1283809523809524,9097
0.14893617021276595,0.0040633287,1939870,15.489333200510801,0.0040633287,0.20417932,16216.402786254883,0.851063829787234,27.148936170212767,0.0,0.008564162,0.1297872340425532,9144
0.06976744186046512,0.00460884,1949873,17.843659611820044,0.00460884,0.14599605,16289.868167638779,0.9302325581395349,31.186046511627907,0.0,0.0070417603,0.12474418604651162,9187
0.09090909090909091,0.0032034453,1959877,17.496147877939617,0.0032034453,0.11957114,16373.987503051758,0.9090909090909091,30.727272727272727,0.0,0.0057779467,0.14554545454545453,9231
0.0,0.0030413636,1969877,20.52208705360197,0.0030413636,0.093106106,16455.704349279404,1.0,36.0,0.0,0.0060589914,0.14400000000000002,9271
0.0,0.004063563,1979877,19.080486896465345,0.004063563,0.09662221,16541.793220758438,1.0,33.875,0.0,0.006566362,0.1355,9311
0.06976744186046512,0.0045564394,1989928,18.097520612975483,0.0045564394,0.10227965,16624.88057756424,0.9302325581395349,31.58139534883721,0.0,0.0046402267,0.13031821591761578,9354
0.09090909090909091,0.0030033204,1999980,17.40460669373124,0.0030033204,0.0982885,16706.854717731476,0.9090909090909091,30.09090909090909,0.0,0.004948085,0.1212389006342495,9398
0.024390243902439025,0.0027508717,2009981,18.883142995721407,0.0027508717,0.112149484,16797.030504226685,0.975609756097561,33.0,0.0,0.0045867483,0.13200000000000003,9439
0.024390243902439025,0.0026500016,2019982,18.419171717257242,0.0026500016,0.10590709,16869.34261083603,0.975609756097561,32.609756097560975,0.0,0.005429265,0.1304390243902439,9480
0.0,0.00364647,2029982,19.04056908302229,0.00364647,0.06562693,16960.18434047699,1.0,33.475,0.0,0.0076165856,0.13390000000000002,9520
0.06976744186046512,0.0041187317,2039985,17.766996377275337,0.0041187317,0.07137427,17037.0303106308,0.9302325581395349,30.6046511627907,0.0,0.005123712,0.12241860465116282,9563
0.024390243902439025,0.0056324,2049986,17.96704189997457,0.0056324,0.11784795,17116.515681743622,0.975609756097561,32.170731707317074,0.0,0.006698018,0.1286829268292683,9604
0.0,0.0041561434,2059986,19.188637207701273,0.0041561434,0.1478598,17192.671950817108,1.0,33.55,0.0,0.006146402,0.13420000000000004,9644
0.06976744186046512,0.0044705323,2069999,18.046366479557403,0.0044705323,0.122847766,17276.30435872078,0.9302325581395349,31.790697674418606,0.0,0.0055161286,0.12716279069767442,9687
0.04878048780487805,0.004533017,2079751,18.657933076152627,0.004533017,0.09684779,17362.308814048767,0.9512195121951219,33.048780487804876,0.0,0.006972258,0.13219512195121952,9728
0.024390243902439025,0.00396588,2089752,19.20973442555447,0.00396588,0.11799606,17440.27721619606,0.975609756097561,33.58536585365854,0.0,0.0069458894,0.13434146341463415,9769
0.024390243902439025,0.00421919,2099753,19.99199474562612,0.00421919,0.077219896,17527.733637332916,0.975609756097561,34.97560975609756,0.0,0.007236397,0.13990243902439028,9810
0.09090909090909091,0.0035255738,2109765,18.336722774622217,0.0035255738,0.08883196,17604.84463953972,0.9090909090909091,32.27272727272727,0.0,0.0048118047,0.13224675324675325,9854
0.047619047619047616,0.003808331,2119767,19.943887306979367,0.003808331,0.053135384,17691.446296453476,0.9523809523809523,34.833333333333336,0.0,0.0064448602,0.1393333333333333,9896
0.0,0.0045636822,2129767,20.395729464751177,0.0045636822,0.040208664,17768.028107881546,1.0,35.775,0.0,0.0059283264,0.1431,9936
0.06976744186046512,0.002965863,2139770,18.224166374836667,0.002965863,-0.016803764,17853.40469646454,0.9302325581395349,32.30232558139535,0.0,0.008582695,0.12920930232558145,9979
