AttNC,TimestepsSoFar,optimgain,MtR,entropy,EpisodesSoFar,TimeElapsed,TtR,Fce,entloss,AttC,surrgain,meankl
2.0232558139534884,2959771,0.0008345538,14.038729024970827,1.154497,13267,19312.316438913345,73.95348837209302,0.10154064524674124,0.0,0.9767441860465116,0.0008345538,0.0029989416
2.0714285714285716,2969857,0.0014247085,15.119347875624555,1.1829826,13309,19373.79216837883,78.21428571428571,0.10893405600722675,0.0,0.9285714285714286,0.0014247085,0.003294787
1.9534883720930232,2979886,0.0007109253,15.961448139271859,1.1768932,13352,19434.304864168167,84.62790697674419,0.1166621067031464,0.0,1.0465116279069768,0.0007109253,0.0038134216
1.8372093023255813,2989939,0.0014065363,15.429990173941915,1.1580703,13395,19494.08489537239,80.44186046511628,0.11452986020832334,0.0,1.1627906976744187,0.0014065363,0.0043227174
1.5777777777777777,2999813,0.0010048421,15.794351328609748,1.1366086,13440,19561.147927999496,82.0,0.13846570048309179,0.0,1.4222222222222223,0.0010048421,0.0031526906
1.7291666666666667,3009794,0.0011873357,13.594374196966504,1.1524515,13488,19631.31782388687,70.125,0.1443899502269067,0.0,1.2708333333333333,0.0011873357,0.004437633
1.9767441860465116,3019821,0.0010726191,16.017077282205967,1.1503154,13531,19694.200307130814,82.81395348837209,0.1234980833120368,0.0,1.0232558139534884,0.0010726191,0.0071628215
1.8837209302325582,3029864,0.0011400065,15.704111586507938,1.1270607,13574,19761.20793747902,82.11627906976744,0.11331096169267783,0.0,1.1162790697674418,0.0011400065,0.004647672
1.5333333333333334,3039758,0.0015732564,15.936074659536008,1.1279768,13619,19822.302965164185,83.0,0.12081350961350966,0.0,1.4666666666666666,0.0015732564,0.004014049
1.6170212765957446,3049859,0.001164151,14.508367620544563,1.1224953,13666,19895.26112294197,75.44680851063829,0.1046060606060606,0.0,1.3829787234042554,0.001164151,0.0043208445
1.9555555555555555,3059998,0.0010185295,14.242718617026483,1.1333587,13711,19959.253975868225,74.8,0.11275622266276476,0.0,1.0444444444444445,0.0010185295,0.0023574939
1.8837209302325582,3069802,0.0013467987,14.616107077089326,1.1295027,13754,20020.334916353226,76.3953488372093,0.10339707149009478,0.0,1.1162790697674418,0.0013467987,0.001689187
1.6170212765957446,3079869,0.0013991954,14.938948613653345,1.1151093,13801,20082.329148054123,79.02127659574468,0.12432625480777776,0.0,1.3829787234042554,0.0013991954,0.0016744181
2.119047619047619,3089887,0.0008319565,15.385165603383165,1.13837,13843,20152.10360813141,79.21428571428571,0.11099443413729129,0.0,0.8809523809523809,0.0008319565,0.0019452713
1.930232558139535,3099757,0.0009871582,13.6880948153362,1.1394078,13886,20213.155260562897,71.30232558139535,0.10001541003282044,0.0,1.069767441860465,0.0009871582,0.00097211683
1.9777777777777779,3109866,0.0016615493,12.652303325835724,1.1921833,13931,20274.292449951172,66.53333333333333,0.09518362088796876,0.0,1.0222222222222221,0.0016615493,0.003480366
1.951219512195122,3119869,0.0013840728,15.189364145055565,1.2042931,13972,20338.00065255165,80.04878048780488,0.10673170731707322,0.0,1.048780487804878,0.0013840728,0.0033087863
2.268292682926829,3129880,0.0010301718,14.799450419352766,1.1876993,14013,20408.984869003296,78.4390243902439,0.1109445676274945,0.0,0.7317073170731707,0.0010301718,0.0016527659
1.7777777777777777,3139939,0.002013057,14.37724903031194,1.1602244,14058,20467.76721405983,75.53333333333333,0.10786419098143239,0.0,1.2222222222222223,0.002013057,0.0047241333
1.744186046511628,3149875,0.0013914714,15.013981292777354,1.1524802,14101,20527.891595602036,78.34883720930233,0.11381493601112419,0.0,1.255813953488372,0.0013914714,0.004047006
1.9534883720930232,3159932,0.0010820219,14.07641149931425,1.1696886,14144,20589.224407434464,74.30232558139535,0.11068120925302867,0.0,1.0465116279069768,0.0010820219,0.0012779591
1.7727272727272727,3169873,0.00067633466,14.541854962243015,1.1450659,14188,20657.837616205215,74.5909090909091,0.11275408395458326,0.0,1.2272727272727273,0.00067633466,0.005324291
1.9090909090909092,3179923,0.00088204956,15.733461587948382,1.1248786,14232,20718.691262483597,82.70454545454545,0.11206719367588937,0.0,1.0909090909090908,0.00088204956,0.00402543
2.175,3189923,0.0009989517,15.340986860843094,1.1009672,14272,20786.246564149857,80.85,0.10780000000000003,0.0,0.825,0.0009989517,0.0035234534
1.9069767441860466,3199797,0.00085794984,14.848373049049384,1.0993,14315,20853.397468805313,76.53488372093024,0.13269631705748286,0.0,1.0930232558139534,0.00085794984,0.0015436352
