entloss,MtR,AttNC,surrgain,TtR,EpisodesSoFar,Fce,optimgain,TimeElapsed,TimestepsSoFar,meankl,entropy,AttC
0.0,16.741978373015836,1.3061224489795917,0.0007153046,87.12244897959184,1673,0.1448252881433299,0.0007153046,1650.6425623893738,329950,0.0030933213,1.2136197,1.6938775510204083
0.0,14.922421861671085,1.2448979591836735,0.0008340954,78.24489795918367,1722,0.11150479576976931,0.0008340954,1700.3012027740479,339846,0.0050037364,1.174547,1.7551020408163265
0.0,18.471530274326113,1.4318181818181819,0.0012564067,97.29545454545455,1766,0.13274898574375013,0.0012564067,1748.961044549942,349833,0.0063072955,1.1611875,1.5681818181818181
0.0,17.555360505548236,1.1666666666666667,0.0011004561,91.3125,1814,0.15420321206613494,0.0011004561,1799.6915438175201,359920,0.0062993052,1.174518,1.8333333333333333
0.0,14.345064867526657,0.75,0.0007594716,73.7,1874,0.11947971311531333,0.0007594716,1855.2889423370361,369997,0.004137144,1.152086,2.25
0.0,16.765554630885003,1.1458333333333333,0.00035584538,85.75,1922,0.14973581563828922,0.00035584538,1904.0870456695557,379989,0.003334105,1.1897401,1.8541666666666667
0.0,16.963775144367684,1.1020408163265305,0.0011570277,88.83673469387755,1971,0.13823510025487104,0.0011570277,1956.0299241542816,389808,0.0046156473,1.1707872,1.8979591836734695
0.0,18.874036688628312,1.627906976744186,0.00050067087,99.62790697674419,2014,0.1429870801033592,0.00050067087,2009.565129995346,399823,0.0057966686,1.191776,1.372093023255814
0.0,17.743184126134004,1.7560975609756098,0.0007709763,93.4390243902439,2055,0.12458536585365858,0.0007709763,2065.743444919586,409824,0.004222146,1.2374698,1.2439024390243902
0.0,17.089836223135357,1.619047619047619,0.00055793865,90.5,2097,0.12447779608737906,0.00055793865,2114.3999609947205,419942,0.0028508955,1.2254604,1.380952380952381
0.0,17.05589977964612,1.6363636363636365,0.0006794703,91.29545454545455,2141,0.1282075298438935,0.0006794703,2165.3790261745453,429986,0.007705837,1.2180066,1.3636363636363635
0.0,17.09695122670536,1.9285714285714286,0.0014218322,90.5,2183,0.12066666666666667,0.0014218322,2218.6785492897034,439994,0.008999249,1.2082528,1.0714285714285714
0.0,19.5665039997227,1.6097560975609757,0.00051317853,105.36585365853658,2224,0.14048780487804877,0.00051317853,2271.0365455150604,449995,0.0036211435,1.196725,1.3902439024390243
0.0,17.375958748288653,1.2553191489361701,0.0009894283,90.25531914893617,2271,0.13359335729393892,0.0009894283,2320.4897780418396,459907,0.0041238507,1.2170539,1.7446808510638299
0.0,17.564748279806384,1.0816326530612246,0.0006489863,90.91836734693878,2320,0.13719604153493992,0.0006489863,2374.519695997238,469877,0.0036265182,1.1983776,1.9183673469387754
0.0,17.61843261238369,1.297872340425532,0.0008542132,90.95744680851064,2367,0.12949094614493437,0.0008542132,2423.93274974823,479964,0.0031348048,1.1914515,1.702127659574468
0.0,17.800804155844688,1.2553191489361701,0.0010409633,91.97872340425532,2414,0.1368737380313724,0.0010409633,2476.5810747146606,489940,0.0032707355,1.2011718,1.7446808510638299
0.0,17.77595757410438,1.1458333333333333,0.0003201477,92.375,2462,0.1443577479272554,0.0003201477,2526.1657106876373,499915,0.0048937295,1.1663674,1.8541666666666667
0.0,19.14541118364464,1.5909090909090908,0.0007486145,99.88636363636364,2506,0.13965234765234766,0.0007486145,2578.6569063663483,509947,0.0030001465,1.1502713,1.4090909090909092
0.0,16.829118695233948,1.3125,0.0007069972,87.125,2554,0.13253418879288806,0.0007069972,2630.3217878341675,519932,0.004388774,1.1254736,1.6875
0.0,17.586232986955753,1.0625,0.0010423162,92.875,2602,0.1545501194659802,0.0010423162,2684.1101655960083,529917,0.008317514,1.0911896,1.9375
0.0,18.580734087877442,1.4090909090909092,0.0005192281,97.77272727272727,2646,0.1415964697669022,0.0005192281,2732.273918867111,539820,0.0047057443,1.0892907,1.5909090909090908
0.0,19.161334840400635,1.3409090909090908,0.0017604299,101.93181818181819,2690,0.1394032634032634,0.0017604299,2783.720358133316,549904,0.007972171,1.0668954,1.6590909090909092
0.0,17.847775504087533,0.9423076923076923,0.0007862098,91.09615384615384,2742,0.1642660300211249,0.0007862098,2836.200323820114,559946,0.00358575,1.049393,2.0576923076923075
0.0,19.256087128479596,1.0416666666666667,0.00064137066,97.3125,2790,0.1505677903789176,0.00064137066,2889.944121837616,569826,0.0047534253,1.0062248,1.9583333333333333
0.0,18.005527877550495,0.8846153846153846,0.0011794805,91.15384615384616,2842,0.15004200645144514,0.0011794805,2938.307009935379,579918,0.0040856195,1.0020918,2.1153846153846154
0.0,18.786101014393243,1.2045454545454546,0.00097369385,99.4090909090909,2886,0.13880685980685983,0.00097369385,2989.022519350052,589913,0.0047184336,1.0059813,1.7954545454545454
0.0,18.010102736118426,1.5,0.0005098531,95.18181818181819,2930,0.13113682277318642,0.0005098531,3038.974162340164,599973,0.0061044577,0.94750625,1.5
0.0,17.672550638685216,1.7619047619047619,0.00057853747,92.78571428571429,2972,0.12972700497823653,0.00057853747,3093.787256717682,609818,0.009413187,0.9819944,1.2380952380952381
0.0,17.545838770178573,1.975609756097561,0.0013769727,91.97560975609755,3013,0.12263414634146343,0.0013769727,3142.683742761612,619819,0.0062211133,1.0132895,1.024390243902439
0.0,17.178798733991435,1.7906976744186047,0.0012037826,92.44186046511628,3056,0.12590469995121162,0.0012037826,3197.015984773636,629994,0.004711803,1.0010501,1.2093023255813953
0.0,18.746541177640985,1.975,0.0011936221,100.5,3096,0.134,0.0011936221,3247.159466981888,639994,0.005226319,1.0518316,1.025
0.0,19.223887086425933,1.8048780487804879,0.0009785512,102.58536585365853,3137,0.14352602761258546,0.0009785512,3302.4885091781616,649812,0.005064384,1.0673249,1.1951219512195121
0.0,20.748367657736942,1.4523809523809523,0.0009777761,110.57142857142857,3179,0.15128987993138934,0.0009777761,3349.7571680545807,659920,0.005474196,1.008976,1.5476190476190477
0.0,19.543546959831232,1.1956521739130435,0.0013201976,100.76086956521739,3225,0.14692834254676312,0.0013201976,3405.275679588318,669864,0.0047286144,1.0428627,1.8043478260869565
0.0,19.432935292989168,1.2727272727272727,0.0006304588,102.61363636363636,3269,0.14342356646675583,0.0006304588,3459.512678861618,679945,0.005133811,1.0130013,1.7272727272727273
0.0,17.461424786542697,1.6744186046511629,0.001192129,92.30232558139535,3312,0.1251842960740185,0.001192129,3511.0467042922974,689757,0.008063825,0.998231,1.3255813953488371
0.0,16.628344735182708,1.7209302325581395,0.00087025657,87.48837209302326,3355,0.11933252474116261,0.00087025657,3559.115254163742,699836,0.0055593303,0.9983037,1.2790697674418605
0.0,18.50752464278264,1.558139534883721,0.0014622833,98.16279069767442,3398,0.13394221282593377,0.0014622833,3614.4894790649414,709873,0.0059587522,1.014819,1.441860465116279
0.0,16.829897925207618,1.1224489795918366,0.00077129225,87.24489795918367,3447,0.13575813322724903,0.00077129225,3668.2605645656586,719794,0.0048134993,1.0308197,1.8775510204081634
0.0,17.99826749494975,1.2666666666666666,0.00040105032,94.13333333333334,3492,0.13775435204724562,0.00040105032,3722.683948278427,729887,0.0027733012,1.0515146,1.7333333333333334
0.0,17.745705231047943,1.1304347826086956,0.00087621715,93.06521739130434,3538,0.13544678688611447,0.00087621715,3771.880513906479,739930,0.004268531,1.0799435,1.8695652173913044
0.0,18.479986210784315,1.4,0.0011550619,96.33333333333333,3583,0.1412130505693881,0.0011550619,3825.907496213913,749779,0.0072816,1.1077255,1.6
0.0,17.244818961169155,1.5348837209302326,0.0005531423,91.67441860465117,3626,0.12843905392742605,0.0005531423,3873.3739881515503,759910,0.0054355836,1.1143833,1.4651162790697674
0.0,18.779045013168812,1.302325581395349,0.00048716736,99.48837209302326,3669,0.13651386637805796,0.00048716736,3927.7210228443146,769943,0.0047502844,1.1375735,1.697674418604651
0.0,17.93729092845299,1.0833333333333333,0.0010166692,93.75,3717,0.1479397497033539,0.0010166692,3976.143639564514,779929,0.004789454,1.184329,1.9166666666666667
0.0,16.209260309994704,0.9411764705882353,0.0008625422,85.47058823529412,3768,0.12618651005689513,0.0008625422,4030.0905187129974,789956,0.0054917624,1.2078851,2.0588235294117645
0.0,17.22200384861995,1.3617021276595744,0.0008585981,90.82978723404256,3815,0.13083019797913414,0.0008585981,4077.6731119155884,799796,0.0047281743,1.185956,1.6382978723404256
0.0,17.035928701353946,1.75,0.0003485311,90.06818181818181,3859,0.12324675324675329,0.0003485311,4128.401877880096,809808,0.006145778,1.1682101,1.25
0.0,17.518868837484742,1.85,0.0006598249,91.8,3899,0.12240000000000006,0.0006598249,4174.547765254974,819808,0.00244841,1.1592476,1.15
0.0,17.22573874686446,1.7317073170731707,0.0004123942,92.5609756097561,3940,0.1258118466898955,0.0004123942,4228.950335979462,829843,0.003132615,1.1820076,1.2682926829268293
0.0,15.914241174703893,1.7954545454545454,0.0003202291,82.22727272727273,3984,0.10963636363636366,0.0003202291,4278.519418954849,839855,0.002093323,1.1788216,1.2045454545454546
0.0,16.338949730175194,1.8372093023255813,0.0015027939,85.6046511627907,4027,0.11668946648426815,0.0015027939,4328.577810525894,849876,0.006688787,1.2147347,1.1627906976744187
0.0,19.028560067170496,1.7380952380952381,0.0014554311,99.5,4069,0.1380746717291568,0.0014554311,4375.24906039238,859940,0.0075786253,1.2251087,1.2619047619047619
0.0,18.50331316566097,1.6046511627906976,0.00089675194,97.6046511627907,4112,0.13013953488372093,0.00089675194,4427.336473703384,869945,0.005544816,1.232923,1.3953488372093024
0.0,17.864244005646214,1.148936170212766,0.00096156006,93.25531914893617,4159,0.15407591478572197,0.00096156006,4478.784893751144,879984,0.00507741,1.2195505,1.851063829787234
0.0,18.610751129238825,1.0212765957446808,0.00073259126,95.87234042553192,4206,0.1465761200252824,0.00073259126,4530.131538152695,889758,0.0037040098,1.1872427,1.9787234042553192
0.0,16.32019281579175,0.7735849056603774,0.000832472,84.11320754716981,4259,0.13367899482895404,0.000832472,4577.87292432785,899829,0.0071784114,1.1691928,2.2264150943396226
0.0,16.432453706619395,1.375,0.00064856466,87.0625,4307,0.12218379578921747,0.00064856466,4633.570740222931,909959,0.0039511723,1.1649162,1.625
0.0,18.650518557897538,1.619047619047619,0.00093155215,97.57142857142857,4349,0.1300952380952381,0.00093155215,4681.2055497169495,919961,0.008829792,1.1500213,1.380952380952381
0.0,19.05347151320712,1.7317073170731707,0.0010422501,100.17073170731707,4390,0.13568873403019743,0.0010422501,4731.63051533699,929982,0.007314098,1.1189413,1.2682926829268293
0.0,18.722109284115543,1.619047619047619,0.0010357794,98.28571428571429,4432,0.13472609195945834,0.0010357794,4780.886312246323,939913,0.007372697,1.1156455,1.380952380952381
0.0,17.828230136805516,1.6590909090909092,0.001060079,92.79545454545455,4476,0.12911047456488386,0.001060079,4833.844455003738,949981,0.0074707763,1.1103525,1.3409090909090908
0.0,19.26416909918523,1.65,0.0010074127,102.0,4516,0.13600000000000004,0.0010074127,4882.641755580902,959981,0.0071200766,1.1327981,1.35
0.0,19.30068684292894,1.2093023255813953,0.0009590846,101.5813953488372,4559,0.14647878973581968,0.0009590846,4934.973211526871,969826,0.0031406716,1.1324013,1.7906976744186047
0.0,16.795127532773332,0.9215686274509803,0.00054990896,85.05882352941177,4610,0.12752078717496293,0.00054990896,4981.04474401474,979916,0.002259553,1.1270745,2.0784313725490198
0.0,17.38833430626874,0.8461538461538461,0.0008779129,88.09615384615384,4662,0.1456571938017064,0.0008779129,5034.275104045868,989818,0.0055332445,1.15484,2.1538461538461537
0.0,17.980980837626774,1.4090909090909092,0.0009130844,93.61363636363636,4706,0.13567242315629413,0.0009130844,5084.406954050064,999910,0.0070784413,1.0773773,1.5909090909090908
0.0,19.93592382700011,1.3953488372093024,0.0004843028,105.69767441860465,4749,0.16551559841179808,0.0004843028,5134.294527053833,1009955,0.0022398443,1.0609862,1.6046511627906976
0.0,19.05105054797637,1.5476190476190477,0.0008672953,101.92857142857143,4791,0.14005895691609982,0.0008672953,5180.612342596054,1019979,0.007945638,1.0476035,1.4523809523809523
0.0,18.385211188251837,1.853658536585366,0.000960922,98.85365853658537,4832,0.1318048780487805,0.000960922,5231.642647743225,1029980,0.012616721,1.0343589,1.146341463414634
0.0,18.178637887019207,2.075,0.000644222,98.325,4872,0.13110000000000005,0.000644222,5281.70244550705,1039980,0.007765186,1.0163127,0.925
0.0,18.366263072736395,1.975609756097561,0.0007672994,97.6829268292683,4913,0.13024390243902442,0.0007672994,5331.757228136063,1049981,0.00466802,0.9818727,1.024390243902439
0.0,17.760503805525406,1.9285714285714286,0.0009143768,94.85714285714286,4955,0.1264761904761905,0.0009143768,5381.125181674957,1059983,0.0067476174,1.024305,1.0714285714285714
0.0,17.222882223814654,1.6222222222222222,0.0014135691,91.0,5000,0.12960890325721586,0.0014135691,5435.531777143478,1069878,0.004980956,1.0727686,1.3777777777777778
0.0,19.4610398381829,1.627906976744186,0.00078867393,102.34883720930233,5043,0.14156052237296388,0.00078867393,5488.910363912582,1079828,0.0063090515,1.1058831,1.372093023255814
0.0,18.53212857632406,1.3863636363636365,0.00061653164,98.18181818181819,5087,0.13885968608761745,0.00061653164,5539.448626279831,1089938,0.0034488766,1.1003302,1.6136363636363635
0.0,18.59972459081517,1.441860465116279,0.00046230265,98.09302325581395,5130,0.1407186160663325,0.00046230265,5589.564080715179,1099820,0.00272694,1.1151578,1.558139534883721
0.0,17.76044700272657,1.297872340425532,0.00042551398,92.36170212765957,5177,0.13406548200092056,0.00042551398,5643.645796298981,1109920,0.0024212843,1.1039307,1.702127659574468
0.0,17.08376028786301,1.0851063829787233,0.00089146884,87.19148936170212,5224,0.13503317972693257,0.00089146884,5693.021521568298,1119976,0.0047648433,1.0708132,1.9148936170212767
0.0,17.252328880223853,1.2173913043478262,0.00095905963,90.26086956521739,5270,0.13785443298397812,0.00095905963,5744.88343000412,1129812,0.00822467,1.1114042,1.7826086956521738
0.0,17.167002848640603,1.446808510638298,0.0009768362,90.38297872340425,5317,0.13642808311699986,0.0009768362,5791.5179035663605,1139800,0.0077158846,1.1781033,1.553191489361702
0.0,17.911247308456733,1.7727272727272727,0.0006239619,94.63636363636364,5361,0.13515147552676154,0.0006239619,5842.13677406311,1149926,0.00684703,1.156017,1.2272727272727273
0.0,17.54244732268056,1.6744186046511629,0.000807899,91.32558139534883,5404,0.1287548541839782,0.000807899,5892.808258533478,1159762,0.005787792,1.2161186,1.3255813953488371
0.0,20.249282925080138,1.4883720930232558,0.00057126704,105.13953488372093,5447,0.14622187703115871,0.00057126704,5947.615604877472,1169782,0.004724124,1.2320989,1.5116279069767442
0.0,18.45511630929652,1.2040816326530612,0.00048183478,97.16326530612245,5496,0.136889879608754,0.00048183478,5997.367971658707,1179965,0.005981745,1.2148573,1.7959183673469388
0.0,18.93203096292076,1.0869565217391304,0.0007179263,96.91304347826087,5542,0.14653632072555903,0.0007179263,6050.648869752884,1189867,0.003925535,1.1731093,1.9130434782608696
0.0,18.877713053112473,1.0888888888888888,0.0008998891,99.2,5587,0.14039850061282655,0.0008998891,6098.658943414688,1199843,0.0044402382,1.1900607,1.9111111111111112
0.0,21.075621807068277,1.1363636363636365,0.00065359817,107.72727272727273,5631,0.1543681722035585,0.00065359817,6150.5826144218445,1209976,0.0044223573,1.2220998,1.8636363636363635
0.0,15.51092038572048,0.8518518518518519,0.000766429,80.27777777777777,5685,0.14130517820986246,0.000766429,6199.741800546646,1219798,0.0061164806,1.1881235,2.1481481481481484
0.0,17.242349089526847,1.0784313725490196,0.0008684588,88.88235294117646,5736,0.14051461685704267,0.0008684588,6253.288062334061,1229810,0.0058554118,1.1574593,1.9215686274509804
0.0,19.882658828276067,1.4285714285714286,0.00076037087,103.78571428571429,5778,0.14453692731040796,0.00076037087,6306.54598236084,1239817,0.006388327,1.1360339,1.5714285714285714
0.0,18.90822220777337,1.2391304347826086,0.0006766329,97.43478260869566,5824,0.14481741754818814,0.0006766329,6354.789301395416,1249937,0.0042609964,1.1324013,1.7608695652173914
0.0,19.83195103344956,1.3902439024390243,0.00038858133,104.85365853658537,5865,0.13980487804878053,0.00038858133,6405.002866744995,1259940,0.004470427,1.1792682,1.6097560975609757
0.0,16.933815317832252,1.3877551020408163,0.00066451693,88.22448979591837,5914,0.12868312781452168,0.00066451693,6459.058710813522,1269944,0.003473284,1.1664248,1.6122448979591837
0.0,19.429983118913626,1.6666666666666667,0.0007975469,101.0,5956,0.13929997990757487,0.0007975469,6511.7628428936005,1279791,0.003136007,1.1832813,1.3333333333333333
0.0,17.37817645118087,1.4444444444444444,0.0006225352,91.2,6001,0.12622201441652053,0.0006225352,6559.828502655029,1289900,0.006769853,1.1552879,1.5555555555555556
0.0,17.930056540544435,1.8181818181818181,0.00064878794,92.79545454545455,6045,0.13158534470299174,0.00064878794,6612.589835166931,1299980,0.0043855775,1.1040152,1.1818181818181819
0.0,18.07680758981056,1.9268292682926829,0.00071829173,95.48780487804878,6086,0.12880403700588733,0.00071829173,6660.471441745758,1309760,0.0035985478,1.1030418,1.0731707317073171
0.0,19.40007159667645,1.5714285714285714,0.0007891754,102.64285714285714,6128,0.14204988662131518,0.0007891754,6715.158446311951,1319786,0.007071711,1.038268,1.4285714285714286
0.0,19.614503601261102,1.9047619047619047,0.001098527,103.71428571428571,6170,0.13984839650145772,0.001098527,6762.547844648361,1329836,0.0039941315,1.0656158,1.0952380952380953
0.0,20.03825945046389,1.8048780487804879,0.0009939916,106.90243902439025,6211,0.14253658536585365,0.0009939916,6815.84654045105,1339843,0.004171204,1.0438805,1.1951219512195121
0.0,18.181356155222304,1.4444444444444444,0.0007936686,95.73333333333333,6256,0.1302423370867815,0.0007936686,6866.314584732056,1349976,0.007018745,0.99473447,1.5555555555555556
0.0,21.985211610512202,1.575,0.0011620153,114.45,6296,0.1564872340425532,0.0011620153,6916.070218086243,1359773,0.00740554,0.92632943,1.425
0.0,20.24251540715911,1.5238095238095237,0.0008154785,106.5,6338,0.14406557377049178,0.0008154785,6964.584388256073,1369843,0.0066122203,0.9307287,1.4761904761904763
0.0,21.530062881190084,1.7,0.0009622253,114.525,6378,0.1527,0.0009622253,7020.491884946823,1379843,0.0077700145,0.8991516,1.3
0.0,19.249868238065858,1.5348837209302326,0.001342139,100.88372093023256,6421,0.13667852257181942,0.001342139,7070.302981376648,1389944,0.0072344136,0.8369091,1.4651162790697674
0.0,19.936319815201642,1.9285714285714286,0.00048467712,105.35714285714286,6463,0.1415381850853549,0.00048467712,7123.715405464172,1400000,0.0059237117,0.8087001,1.0714285714285714
0.0,19.753880205455754,2.048780487804878,0.00093342335,106.39024390243902,6504,0.14363227016885552,0.00093342335,7175.328681707382,1409766,0.0048750388,0.82413775,0.9512195121951219
0.0,21.56602136225252,2.025,0.0011418721,113.625,6544,0.15150000000000002,0.0011418721,7228.4772572517395,1419766,0.0077272686,0.80356836,0.975
0.0,19.60943176343053,1.6136363636363635,0.0020143576,102.61363636363636,6588,0.14531199931139918,0.0020143576,7277.7957553863525,1429999,0.007362669,0.7912647,1.3863636363636365
0.0,19.610468367751054,1.7619047619047619,0.0008742472,104.85714285714286,6630,0.1478410711908249,0.0008742472,7332.806644678116,1439822,0.0073090876,0.81119776,1.2380952380952381
0.0,20.63266334947982,1.288888888888889,0.0015859954,107.26666666666667,6675,0.15282769996156487,0.0015859954,7384.026880025864,1449947,0.007337673,0.85557526,1.711111111111111
0.0,18.94497111005106,1.148936170212766,0.0010227101,99.38297872340425,6722,0.1489446334352085,0.0010227101,7440.221617698669,1459995,0.006785554,0.8413037,1.851063829787234
0.0,20.395922068782074,1.5476190476190477,0.0018586284,107.42857142857143,6764,0.14931713637836092,0.0018586284,7487.663112163544,1469779,0.0077418284,0.8183146,1.4523809523809523
0.0,19.69876770651044,1.2291666666666667,0.0012519371,100.5,6812,0.15528670938962277,0.0012519371,7543.3962988853455,1479785,0.00609879,0.7818206,1.7708333333333333
0.0,22.552915363549218,1.4318181818181819,0.00174002,116.18181818181819,6856,0.1691508216554617,0.00174002,7594.172780990601,1489900,0.00599052,0.7675182,1.5681818181818181
0.0,19.50135781146671,1.2608695652173914,0.001242333,101.21739130434783,6902,0.14975430444818216,0.001242333,7649.020316839218,1499908,0.0040149945,0.7831417,1.7391304347826086
0.0,19.198864492944995,1.25,0.00069236144,101.5909090909091,6946,0.14780991440525312,0.00069236144,7700.897170543671,1509755,0.007131679,0.75191003,1.75
0.0,22.116311658923248,1.5853658536585367,0.0009413966,117.29268292682927,6987,0.15861626750380448,0.0009413966,7748.468688964844,1519793,0.0059710145,0.7870285,1.4146341463414633
0.0,20.986576187699296,1.5,0.00078768464,109.28571428571429,7029,0.15304889734025492,0.00078768464,7797.948246002197,1529760,0.005333706,0.78123367,1.5
0.0,21.521608940989235,1.5348837209302326,0.0014129336,113.09302325581395,7072,0.1611071828158106,0.0014129336,7848.749226093292,1539875,0.008016073,0.7861888,1.4651162790697674
0.0,20.209577017726044,1.0217391304347827,0.0010748596,104.34782608695652,7118,0.15819638246153261,0.0010748596,7901.774265527725,1549940,0.006021798,0.8295709,1.9782608695652173
0.0,20.96785937788128,0.8888888888888888,0.00096147816,108.13333333333334,7163,0.15563900260772087,0.00096147816,7952.056775569916,1559986,0.008505899,0.87982213,2.111111111111111
0.0,20.73068540046839,1.0434782608695652,0.0011747213,105.26086956521739,7209,0.16161798009832964,0.0011747213,8004.43182682991,1569819,0.006652565,0.846925,1.9565217391304348
0.0,20.758767804790054,1.3555555555555556,0.0014380331,108.93333333333334,7254,0.14973684439409027,0.0014380331,8055.941804409027,1579919,0.008582521,0.7836754,1.6444444444444444
0.0,21.306575021291305,1.6428571428571428,0.001415599,112.0,7296,0.15492479613409846,0.001415599,8106.049027204514,1589995,0.007446693,0.76903754,1.3571428571428572
0.0,21.71224375360927,1.829268292682927,0.0011367447,116.26829268292683,7337,0.15694900221729488,0.0011367447,8155.749623537064,1599783,0.007903999,0.736189,1.170731707317073
0.0,19.75008953961515,1.6666666666666667,0.0010031295,105.28571428571429,7379,0.14368130282415997,0.0010031295,8208.650696992874,1609935,0.0061449194,0.71185184,1.3333333333333333
0.0,20.605303227718018,1.925,0.0009718476,109.275,7419,0.1457,0.0009718476,8260.501554965973,1619935,0.005891621,0.73903483,1.075
