Fce,EpisodesSoFar,entloss,entropy,surrgain,TtR,AttC,TimestepsSoFar,TimeElapsed,meankl,MtR,AttNC,optimgain
0.249483546199609,974,0.0,1.3926888,0.0006988429,595.5813953488372,5.8604651162790695,219906,1586.3184311389923,0.0041162367,34.83626741837055,4.1395348837209305,0.0006988429
0.22426318418173205,1020,0.0,1.376953,0.0008460036,519.1304347826087,6.1521739130434785,229802,1656.2963469028473,0.003969063,30.723208262432358,3.847826086956522,0.0008460036
0.22757056493641864,1061,0.0,1.3564312,0.0007898027,563.6585365853658,5.926829268292683,239919,1729.2881128787994,0.003235984,32.86558102327717,4.073170731707317,0.0007898027
0.34291309669522646,1104,0.0,1.3461328,0.0017598879,840.6976744186046,4.162790697674419,249962,1799.7077779769897,0.004833777,48.87376229069168,5.837209302325581,0.0017598879
0.2932908067542215,1145,0.0,1.3115857,0.0006573314,728.780487804878,4.341463414634147,259975,1870.201780796051,0.0042159315,42.51176037776354,5.658536585365853,0.0006573314
0.37053658536585365,1186,0.0,1.2947397,0.0009362605,926.3414634146342,3.5853658536585367,269978,1941.5387289524078,0.0063304002,53.66987857911038,6.414634146341464,0.0009362605
0.2785065666041276,1227,0.0,1.2948483,0.001309502,682.9268292682926,3.951219512195122,279991,2012.434109210968,0.0054602604,39.52827251070113,6.048780487804878,0.001309502
0.4406999999999999,1267,0.0,1.2693473,0.00082367955,1101.75,2.225,289991,2085.426908969879,0.0067889076,63.792970676799726,7.775,0.00082367955
0.2861999999999999,1307,0.0,1.2565149,0.00083860167,715.5,4.625,299991,2155.3596110343933,0.0051372424,40.98537130481476,5.375,0.00083860167
0.29232520325203254,1348,0.0,1.270813,0.0016008947,710.7317073170732,3.7804878048780486,309994,2227.8693273067474,0.006804402,41.215821643479416,6.219512195121951,0.0016008947
0.4238152958152958,1390,0.0,1.2483519,0.0008306887,1011.4285714285714,2.142857142857143,319763,2299.9707400798798,0.0055381325,58.716294783498824,7.857142857142857,0.0008306887
0.41439825263924274,1431,0.0,1.1925049,0.0009160869,1030.0,2.926829268292683,329830,2372.1898169517517,0.0051568476,59.42446163417989,7.073170731707317,0.0009160869
