Fce,TtR,meankl,EpisodesSoFar,surrgain,optimgain,AttNC,MtR,entropy,AttC,TimestepsSoFar,TimeElapsed,entloss
0.15284048280158744,99.875,0.0104042515,10377,0.0016035115,0.0016035115,1.0416666666666667,19.54180315937491,0.60059243,1.9583333333333333,2309886,10391.230350017548,0.0
0.1558722833661356,112.04651162790698,0.0072006257,10420,0.0015593211,0.0015593211,1.6744186046511629,21.238096364243436,0.59478724,1.3255813953488371,2319918,10432.529700279236,0.0
0.16306923229984321,115.04651162790698,0.006064894,10463,0.0012036265,0.0012036265,1.7209302325581395,22.065350851908185,0.6228291,1.2790697674418605,2329967,10477.451978683472,0.0
0.16238009892684482,116.71428571428571,0.0073507186,10505,0.0009882569,0.0009882569,1.6428571428571428,22.04410405290321,0.5792179,1.3571428571428572,2339951,10518.950587749481,0.0
0.14917593024193002,106.88372093023256,0.007798318,10548,0.0012381299,0.0012381299,1.5348837209302326,20.329718869380375,0.6461231,1.4651162790697674,2349924,10562.415350914001,0.0
0.15839999999999999,118.8,0.0066993986,10588,0.0015607724,0.0015607724,2.15,22.497683886197464,0.67859036,0.85,2359924,10603.467539072037,0.0
0.14778225088485006,107.14285714285714,0.0071705068,10630,0.0014082041,0.0014082041,1.7857142857142858,20.287541698761736,0.674016,1.2142857142857142,2369913,10647.989800214767,0.0
0.1495643231929172,107.79069767441861,0.005129079,10673,0.0009392273,0.0009392273,1.7674418604651163,20.330066701854772,0.6905472,1.2325581395348837,2379837,10690.317575216293,0.0
0.15852402191920478,117.71428571428571,0.007842291,10715,0.001313268,0.001313268,1.619047619047619,21.995516639880993,0.6297208,1.380952380952381,2389894,10733.205265283585,0.0
0.15352159991217312,113.5813953488372,0.007484258,10758,0.0014437751,0.0014437751,1.8604651162790697,21.593980324552493,0.5977435,1.1395348837209303,2399967,10775.607363700867,0.0
0.16334879934879934,113.21428571428571,0.007362132,10800,0.0017763565,0.0017763565,1.9761904761904763,21.587474206183604,0.5686884,1.0238095238095237,2409822,10818.311008691788,0.0
0.15910000000000002,119.325,0.006333281,10840,0.001251649,0.001251649,2.325,22.48452075711586,0.5631382,0.675,2419822,10860.436473369598,0.0
0.15550000000000003,116.625,0.009222953,10880,0.001320459,0.001320459,2.25,21.80675962549123,0.49957272,0.75,2429822,10903.145487308502,0.0
0.1501,112.575,0.0077894023,10920,0.0014281189,0.0014281189,2.2,20.962209904604535,0.45092717,0.8,2439822,10948.310881614685,0.0
0.1467,110.025,0.007150551,10960,0.00090128544,0.00090128544,2.2,20.644320852300947,0.41029876,0.8,2449822,10989.249365568161,0.0
0.1526,114.45,0.00643474,11000,0.0011207627,0.0011207627,2.5,21.006737894850108,0.4085368,0.5,2459822,11033.324362754822,0.0
0.15969612155137947,117.73170731707317,0.0076631876,11041,0.0012032854,0.0012032854,2.341463414634146,22.27783660141593,0.42215216,0.6585365853658537,2469883,11073.72103857994,0.0
0.1537,115.275,0.006336799,11081,0.00081332756,0.00081332756,2.275,21.567518591970085,0.47491467,0.725,2479883,11115.814237117767,0.0
0.15155201592832251,112.46341463414635,0.0068959463,11122,0.0016388367,0.0016388367,2.1463414634146343,21.142736148691647,0.47421047,0.8536585365853658,2489932,11157.67115354538,0.0
0.15551219512195122,116.63414634146342,0.0075030774,11163,0.0022073432,0.0022073432,2.292682926829268,22.0181085930844,0.5118083,0.7073170731707317,2499933,11201.742911100388,0.0
0.165,123.75,0.008826837,11203,0.001964787,0.001964787,2.225,22.794693396423334,0.5258405,0.775,2509933,11245.149954319,0.0
0.15990000000000001,119.925,0.0064045154,11243,0.0012255033,0.0012255033,2.325,22.286088641294736,0.52853394,0.675,2519933,11287.702728033066,0.0
0.15442517981720835,112.02439024390245,0.0058299387,11284,0.0013371501,0.0013371501,2.1219512195121952,20.87767233316445,0.57202846,0.8780487804878049,2529779,11331.571785449982,0.0
0.15568879283729542,115.02439024390245,0.0065277154,11325,0.0011471288,0.0011471288,2.073170731707317,21.673267663873276,0.6163329,0.926829268292683,2539858,11372.868620634079,0.0
0.1523337893296854,113.30232558139535,0.0041932,11368,0.0007652383,0.0007652383,1.9069767441860466,21.031692192073265,0.62417066,1.0930232558139534,2549951,11416.123205423355,0.0
0.1523694083694084,112.64285714285714,0.0074890596,11410,0.00173154,0.00173154,1.7619047619047619,21.25356724372828,0.61322033,1.2380952380952381,2559802,11457.284455776215,0.0
0.15833482587175063,115.07142857142857,0.007286366,11452,0.0013921114,0.0013921114,1.5,21.62966164589016,0.5752492,1.5,2569937,11500.697227716446,0.0
0.14797253184687864,105.73333333333333,0.006486024,11497,0.0013248881,0.0013248881,1.2666666666666666,20.029952851321287,0.6361644,1.7333333333333334,2579902,11543.605857610703,0.0
0.16590885969245522,113.16279069767442,0.00622457,11540,0.0008963959,0.0008963959,1.3953488372093024,21.6743654820309,0.6227418,1.6046511627906976,2589752,11585.988702058792,0.0
0.15610660234700124,114.92857142857143,0.0046291035,11582,0.0007226054,0.0007226054,1.8571428571428572,21.59577872550766,0.6318908,1.1428571428571428,2599984,11629.321408748627,0.0
0.15274491345652466,111.73170731707317,0.006940749,11623,0.0012247029,0.0012247029,1.6829268292682926,21.332319678146856,0.60593605,1.3170731707317074,2609751,11671.693643569946,0.0
0.16017449950105164,114.97674418604652,0.007134014,11666,0.0007828011,0.0007828011,1.5116279069767442,21.877533143496358,0.5888116,1.4883720930232558,2619768,11716.731549978256,0.0
0.1692748627297232,119.93023255813954,0.005986302,11709,0.0012147655,0.0012147655,1.4186046511627908,23.216864621188414,0.63881505,1.5813953488372092,2629829,11758.253749847412,0.0
0.15325239087187367,102.97826086956522,0.0053901896,11755,0.00023771057,0.00023771057,1.0869565217391304,19.942685534130863,0.67889243,1.9130434782608696,2639766,11804.8236079216,0.0
0.15985331654670343,98.34,0.009465611,11805,0.0011731985,0.0011731985,0.9,19.6768441961252,0.604609,2.1,2649796,11845.228161811829,0.0
0.16155201465514624,115.22727272727273,0.008832793,11849,0.0019124408,0.0019124408,1.2045454545454546,21.920053601361477,0.5930387,1.7954545454545454,2659827,11889.190641641617,0.0
0.16022692974998928,115.3953488372093,0.007910218,11892,0.0011080953,0.0011080953,1.7906976744186047,22.01800051600423,0.58319104,1.2093023255813953,2669956,11931.692127943039,0.0
0.14993840458099794,103.5,0.008669395,11936,0.0013745402,0.0013745402,1.6363636363636365,19.64446408950594,0.5614397,1.3636363636363635,2679778,11973.611998796463,0.0
0.1576435099292242,115.5,0.0066618174,11978,0.0016457211,0.0016457211,1.9761904761904763,21.81528544036137,0.5719883,1.0238095238095237,2689912,12016.383645296097,0.0
0.1502734675548283,108.78571428571429,0.008003899,12020,0.00147851,0.00147851,1.9047619047619047,20.775504185769513,0.60400945,1.0952380952380953,2699941,12057.767088651657,0.0
0.1681261115081845,108.26086956521739,0.006567647,12066,0.0010973176,0.0010973176,1.4130434782608696,21.16705615723115,0.6062635,1.5869565217391304,2709884,12102.599744081497,0.0
0.15789975091125574,114.5,0.0075318655,12108,0.001951772,0.001951772,1.8333333333333333,21.760407959112975,0.60129714,1.1666666666666667,2719957,12143.697538614273,0.0
0.14450000000000005,108.375,0.0067140707,12148,0.0015851372,0.0015851372,1.925,20.33816955621752,0.5608228,1.075,2729957,12187.667857170105,0.0
0.1526842794759825,114.3,0.008820432,12188,0.0015206635,0.0015206635,2.175,21.67151009678161,0.5672845,0.825,2739936,12228.51351594925,0.0
0.1507,113.025,0.0062095537,12228,0.0009835627,0.0009835627,2.175,21.299780956930356,0.5636875,0.825,2749936,12275.528056144714,0.0
0.16180077519379843,120.225,0.00813746,12268,0.0013747396,0.0013747396,2.0,22.2722467295987,0.5516966,1.0,2759815,12316.932694673538,0.0
0.15200000000000002,114.0,0.0059702513,12308,0.0012741898,0.0012741898,1.825,21.24195872557707,0.5843724,1.175,2769815,12361.564172744751,0.0
0.16227377534388737,118.0,0.0049636564,12350,0.0015727875,0.0015727875,1.5952380952380953,22.680455950214288,0.566795,1.4047619047619047,2779931,12402.209498882294,0.0
0.1493610447523491,107.64285714285714,0.007313717,12392,0.001067866,0.001067866,1.8095238095238095,20.203209220952377,0.5385059,1.1904761904761905,2789884,12444.47147846222,0.0
0.15222667735899492,108.92857142857143,0.00706895,12434,0.0012874,0.0012874,2.2142857142857144,20.74567310097109,0.56717086,0.7857142857142857,2799851,12486.91411280632,0.0
