TimestepsSoFar,TimeElapsed,meankl,entloss,Fce,entropy,optimgain,AttNC,surrgain,EpisodesSoFar,TtR,AttC,MtR
719754,9706.992584466934,0.008933204,0.0,0.15200000000000002,3.3531988,6.552124e-06,4.05,6.552124e-06,3107,380.0,5.95,22.273255101550074
729819,9832.884650945663,0.010174863,0.0,0.15787617260787992,3.255615,7.689667e-07,3.4878048780487805,7.689667e-07,3148,391.219512195122,6.512195121951219,22.267638967070713
739830,9966.451641321182,0.008933204,0.0,0.1553170731707317,3.3531988,4.247589e-06,4.219512195121951,4.247589e-06,3189,388.2926829268293,5.780487804878049,22.047861471230778
749830,10087.493170976639,0.008933204,0.0,0.15840000000000004,3.450775,1.8429565e-06,3.625,1.8429565e-06,3229,396.0,6.375,22.78809587903149
759847,10217.944559574127,0.008933204,0.0,0.16078048780487805,3.5483582,1.9178772e-06,3.4390243902439024,1.9178772e-06,3270,401.9512195121951,6.560975609756097,23.037910915802346
769847,10339.959737062454,0.008933204,0.0,0.16439999999999996,3.6459906,2.9092407e-06,4.15,2.9092407e-06,3310,411.0,5.85,24.096269242570358
779866,10463.872794628143,0.008933102,0.0,0.15916816431322206,3.7435832,4.7760773e-06,3.4146341463414633,4.7760773e-06,3351,389.0243902439024,6.585365853658536,22.584801442123858
789899,10599.946914196014,0.008933196,0.0,0.1567124907612713,3.841132,1.2892151e-06,3.5365853658536586,1.2892151e-06,3392,385.3658536585366,6.463414634146342,22.384725684444785
799910,10727.534492254257,0.008933102,0.0,0.17324168514412414,3.9387248,1.1572265e-06,4.0,1.1572265e-06,3433,427.8048780487805,6.0,24.583990667098167
809910,10865.316430807114,0.008933102,0.0,0.1567,4.0363584,1.0662842e-06,3.35,1.0662842e-06,3473,391.75,6.65,22.32794389000641
819759,10991.17559337616,0.008933416,0.0,0.160797299762817,4.133957,4.856873e-07,3.619047619047619,4.856873e-07,3515,380.7142857142857,6.380952380952381,21.98966556386518
829759,11128.161888360977,0.008933102,0.0,0.16160000000000002,4.231502,5.2337646e-07,3.675,5.2337646e-07,3555,404.0,6.325,22.86783816335771
839809,11239.615806341171,0.010174863,0.0,0.16670383275261325,4.133957,5.1574705e-08,3.761904761904762,5.1574705e-08,3597,411.9047619047619,6.238095238095238,24.063675043265192
849818,11368.229244709015,0.008933102,0.0,0.16895392953929542,4.231502,1.2956237e-06,3.8292682926829267,1.2956237e-06,3638,415.8536585365854,6.170731707317073,24.370399859855418
859896,11504.517715454102,0.010174871,0.0,0.15692706712314555,4.1339564,3.0258178e-07,3.4047619047619047,3.0258178e-07,3680,380.95238095238096,6.595238095238095,21.84180677446115
869905,11631.912199258804,0.008933204,0.0,0.16349051490514907,4.231502,1.2639999e-06,3.317073170731707,1.2639999e-06,3721,402.1951219512195,6.682926829268292,23.193358116157683
879908,11756.335426807404,0.008933204,0.0,0.1732032520325203,4.329101,3.82843e-07,3.658536585365854,3.82843e-07,3762,412.9268292682927,6.341463414634147,23.871306126788717
889986,11886.239645004272,0.008933204,0.0,0.15712427922954242,4.4267035,7.6293944e-08,3.0,7.6293944e-08,3806,381.1363636363636,7.0,21.995788758207706
899903,12010.019195079803,0.01017476,0.0,0.161731562949928,4.329101,3.3599852e-07,3.0952380952380953,3.3599852e-07,3848,390.7142857142857,6.904761904761905,22.62699053500631
909956,12124.052334547043,0.008933204,0.0,0.15824549185424694,4.4267035,1.020813e-06,3.5348837209302326,1.020813e-06,3891,380.0,6.465116279069767,22.097285447723284
919991,12258.623795747757,0.008933102,0.0,0.168,4.5242395,8.9401243e-07,3.5853658536585367,8.9401243e-07,3932,409.5121951219512,6.414634146341464,23.572580198127266
929982,12388.20083618164,0.008933416,0.0,0.1600355085871224,4.6218405,4.5909883e-07,2.6904761904761907,4.5909883e-07,3974,379.04761904761904,7.309523809523809,22.016272818522914
939982,12509.891500234604,0.008933204,0.0,0.16119999999999998,4.719479,2.2018433e-07,2.95,2.2018433e-07,4014,403.0,7.05,22.804142482677587
949793,12642.666960716248,0.008933416,0.0,0.1656690444058865,4.817085,2.166748e-08,3.761904761904762,2.166748e-08,4056,399.04761904761904,6.238095238095238,23.114817796823562
959849,12766.834573745728,0.008933196,0.0,0.1659253034547152,4.9146037,2.0103455e-08,3.5476190476190474,2.0103455e-08,4098,407.3809523809524,6.4523809523809526,23.8014947789747
969854,12903.581574678421,0.008933102,0.0,0.16663414634146342,5.012211,3.9367677e-08,3.5609756097560976,3.9367677e-08,4139,416.5853658536585,6.439024390243903,24.1137616679346
979859,13034.547752380371,0.008933196,0.0,0.1693658536585366,5.1098504,8.8653564e-08,3.658536585365854,8.8653564e-08,4180,411.4634146341463,6.341463414634147,23.789202638175116
989882,13162.730151414871,0.008933416,0.0,0.16634146341463416,5.207459,9.185791e-08,3.317073170731707,9.185791e-08,4221,415.8536585365854,6.682926829268292,24.08605515778237
999972,13292.481085777283,0.008933416,0.0,0.1663020269724622,5.30498,7.415772e-08,3.4761904761904763,7.415772e-08,4263,403.3333333333333,6.523809523809524,23.489354656936015
1009983,13416.802610397339,0.008933102,0.0,0.17929046563192907,5.402595,4.8980713e-08,4.121951219512195,4.8980713e-08,4304,442.9268292682927,5.878048780487805,25.231124623079335
1019995,13551.519733428955,0.008933196,0.0,0.18275132275132278,5.500189,1.4648437e-08,3.2142857142857144,1.4648437e-08,4346,424.5238095238095,6.785714285714286,24.51227803231826
1029850,13682.915373563766,0.008933102,0.0,0.16712177997814112,5.5977125,-1.1444092e-09,2.9761904761904763,-1.1444092e-09,4388,404.5238095238095,7.023809523809524,23.496033737581506
1039878,13818.376329421997,0.008933204,0.0,0.156562358276644,5.695326,3.6010743e-08,3.357142857142857,3.6010743e-08,4430,388.8095238095238,6.642857142857143,22.286224721609464
1049905,13939.839010000229,0.008933204,0.0,0.166710027100271,5.7929654,2.6016235e-08,3.317073170731707,2.6016235e-08,4471,410.7317073170732,6.682926829268292,23.5100043452242
1059937,14075.34391283989,0.010174781,0.0,0.1654957983193277,5.695326,1.4648437e-08,3.642857142857143,1.4648437e-08,4513,399.2857142857143,6.357142857142857,23.08278644069013
