AttNC,TtR,optimgain,surrgain,entloss,EpisodesSoFar,entropy,TimestepsSoFar,TimeElapsed,MtR,Fce,AttC,meankl
9.75609756097561,2424.390243902439,0.00038920224,0.00038920224,0.0,1543,0.7119526,319762,2296.6113736629486,138.53928338490792,0.9697560975609756,0.24390243902439024,0.008705066
8.88888888888889,2205.777777777778,0.00010469032,0.00010469032,0.0,1588,0.6187434,329857,2367.3013916015625,126.30976173366075,0.904600309536895,1.1111111111111112,0.00925871
9.95,2488.75,0.00029828952,0.00029828952,0.0,1628,0.7161238,339857,2438.1930887699127,142.18559532132926,0.9954999999999998,0.05,0.008895999
10.0,2479.0,0.00021311975,0.00021311975,0.0,1668,0.81347626,349857,2508.2369289398193,141.62928877624907,0.9916,0.0,0.008891676
9.682926829268293,2369.512195121951,9.628838e-05,9.628838e-05,0.0,1709,0.7176116,359864,2575.6858520507812,135.5045777519811,0.9545783972125432,0.3170731707317073,0.009807609
9.523809523809524,2358.3333333333335,0.00036360763,0.00036360763,0.0,1751,0.81508315,369876,2644.7883338928223,134.7599000374006,0.9546122448979592,0.47619047619047616,0.008912774
9.232558139534884,2268.6046511627906,0.00013057038,0.00013057038,0.0,1794,0.71797913,379897,2712.3783972263336,129.6516547028204,0.917087656529517,0.7674418604651163,0.010070821
9.5,2345.9523809523807,0.00030891696,0.00030891696,0.0,1836,0.6203903,389905,2779.8091988563538,134.12633411922408,0.9430476190476188,0.5,0.010174863
9.634146341463415,2410.0,0.00015217515,0.00015217515,0.0,1877,0.5227967,399922,2846.785279750824,137.668344144186,0.9733601147776181,0.36585365853658536,0.010174863
10.0,2493.5,0.0005933416,0.0005933416,0.0,1917,0.42524093,409922,2920.8989758491516,142.5262775478528,0.9974000000000001,0.0,0.010167599
10.0,2497.75,4.0800325e-05,4.0800325e-05,0.0,1957,0.32766438,419922,2988.1221277713776,142.74980922592772,0.9991,0.0,0.010172367
10.0,2499.0,6.035759e-05,6.035759e-05,0.0,1997,0.42525345,429922,3055.074734687805,142.80474371827577,0.9995999999999998,0.0,0.008933196
9.75609756097561,2437.0731707317073,8.250427e-05,8.250427e-05,0.0,2038,0.32766628,439927,3124.38600230217,139.29961670243782,0.984390243902439,0.24390243902439024,0.010174863
10.0,2499.5,8.612156e-05,8.612156e-05,0.0,2078,0.23007235,449927,3190.8473660945892,142.84881848494797,0.9998000000000001,0.0,0.010174781
10.0,2499.75,0.00050779065,0.00050779065,0.0,2118,0.13250147,459927,3258.420303583145,142.8698716588445,0.9999,0.0,0.010170945
10.0,2500.0,0.00048367208,0.00048367208,0.0,2158,0.03493829,469927,3330.3723311424255,142.8784238871937,1.0,0.0,0.010169144
10.0,2500.0,0.00018611534,0.00018611534,0.0,2198,0.13227846,479927,3404.630716562271,142.8784238871937,1.0,0.0,0.008889176
10.0,2499.75,0.00012246436,0.00012246436,0.0,2238,0.22972515,489927,3478.272300720215,142.8601935754344,0.9999,0.0,0.008907864
10.0,2500.0,8.3617e-05,8.3617e-05,0.0,2278,0.32690433,499927,3550.1630687713623,142.8784238871937,1.0,0.0,0.008860677
10.0,2499.75,7.872086e-06,7.872086e-06,0.0,2318,0.27874863,509927,3617.953301668167,142.859256483572,0.9999,0.0,0.0023953277
10.0,2499.25,4.3039017e-05,4.3039017e-05,0.0,2358,0.18316655,519927,3686.2915403842926,142.8405684869071,0.9997,0.0,0.0097588105
10.0,2500.0,0.00032106918,0.00032106918,0.0,2398,0.08892816,529927,3754.738171339035,142.8784238871937,1.0,0.0,0.009484453
10.0,2500.0,0.00013918702,0.00013918702,0.0,2438,0.17856663,539927,3822.8690049648285,142.8784238871937,1.0,0.0,0.0076621836
10.0,2499.75,0.00041264336,0.00041264336,0.0,2478,0.26805493,549927,3894.533086538315,142.86416370572482,0.9998999999999999,0.0,0.009218977
10.0,2499.5,0.0005259117,0.0005259117,0.0,2518,0.20095797,559927,3968.1736254692078,142.84342758264998,0.9997999999999999,0.0,0.006211099
10.0,2499.5,0.00038017656,0.00038017656,0.0,2558,0.2920414,569927,4037.6019620895386,142.84083305057734,0.9998000000000001,0.0,0.007922245
10.0,2499.75,0.00042842075,0.00042842075,0.0,2598,0.38766414,579927,4107.186067342758,142.86394764601567,0.9999,0.0,0.008633615
10.0,2497.75,0.00040171616,0.00040171616,0.0,2638,0.48068038,589927,4175.083031177521,142.75390840895116,0.9991,0.0,0.008708468
9.75609756097561,2434.390243902439,0.00045160556,0.00045160556,0.0,2679,0.4995111,599930,4243.565632581711,139.12823495535716,0.9737560975609756,0.24390243902439024,0.0046826387
10.0,2488.75,0.0010035085,0.0010035085,0.0,2719,0.5466383,609930,4312.725607633591,142.2330196851643,0.9954999999999998,0.0,0.0073242723
10.0,2470.5,0.0009957083,0.0009957083,0.0,2759,0.60805607,619930,4381.6951360702515,141.2238585016583,0.9881999999999997,0.0,0.008524236
10.0,2439.75,0.0006054421,0.0006054421,0.0,2799,0.5960147,629930,4451.529577970505,139.55082551478148,0.9758999999999997,0.0,0.003169071
9.75609756097561,2391.7073170731705,0.0003963257,0.0003963257,0.0,2840,0.6004335,639935,4520.9909834861755,136.67912848522195,0.9614634146341462,0.24390243902439024,0.002730681
10.0,2460.25,0.0007472333,0.0007472333,0.0,2880,0.54534173,649935,4588.434504032135,140.55339444384404,0.9841,0.0,0.0068836077
9.75609756097561,2418.048780487805,0.0005522795,0.0005522795,0.0,2921,0.5200215,659952,4658.579706430435,138.27106527991796,0.975242467718795,0.24390243902439024,0.0076764687
9.95,2463.5,0.00066613645,0.00066613645,0.0,2961,0.45716208,669952,4728.413567066193,140.74301835805207,0.9853999999999999,0.05,0.0072921133
10.0,2489.75,0.0003501497,0.0003501497,0.0,3001,0.44872987,679952,4798.789896726608,142.27217551573662,0.9959,0.0,0.0026690143
9.707317073170731,2428.2926829268295,0.00053363916,0.00053363916,0.0,3042,0.37666038,689963,4869.749482393265,138.88118669840878,0.9797960088691795,0.2926829268292683,0.007424031
10.0,2499.0,0.0002487104,0.0002487104,0.0,3082,0.36338398,699963,4936.712839603424,142.8338834574626,0.9996000000000003,0.0,0.00048196176
10.0,2499.0,0.0009101507,0.0009101507,0.0,3122,0.44580972,709963,5006.257821321487,142.8135157932308,0.9996,0.0,0.009113386
9.75609756097561,2433.4146341463415,0.0003432229,0.0003432229,0.0,3163,0.41540757,719978,5075.037519693375,139.089158886656,0.9810081300813008,0.24390243902439024,0.002281173
10.0,2494.25,0.00039434654,0.00039434654,0.0,3203,0.45968696,729978,5142.650695800781,142.59107989217767,0.9977,0.0,0.003834454
10.0,2481.75,0.0006813498,0.0006813498,0.0,3243,0.39213055,739978,5212.951717853546,141.80869079133717,0.9926999999999998,0.0,0.0066362903
10.0,2497.25,0.000790194,0.000790194,0.0,3283,0.40994242,749978,5282.591683626175,142.71513341036248,0.9988999999999999,0.0,0.012735762
10.0,2490.5,0.0010990087,0.0010990087,0.0,3323,0.4701869,759978,5355.073943853378,142.25958866286993,0.9962000000000003,0.0,0.007862845
10.0,2466.5,0.0005556135,0.0005556135,0.0,3363,0.43073454,769978,5427.861464500427,140.99269857548686,0.9865999999999998,0.0,0.003477745
10.0,2479.75,0.0006084798,0.0006084798,0.0,3403,0.4108862,779978,5498.359563589096,141.71009326578624,0.9919,0.0,0.0033866155
10.0,2488.75,0.0006977762,0.0006977762,0.0,3443,0.35723805,789978,5567.442691326141,142.2201354139827,0.9955,0.0,0.0066804406
10.0,2494.75,0.0003205161,0.0003205161,0.0,3483,0.33036837,799978,5637.639833688736,142.54660292649186,0.9979000000000001,0.0,0.0023952734
10.0,2496.25,0.00034097047,0.00034097047,0.0,3523,0.34188864,809978,5705.682408809662,142.6546554339871,0.9984999999999999,0.0,0.0013068938
10.0,2495.0,0.00040619905,0.00040619905,0.0,3563,0.29417312,819978,5775.16196846962,142.50807179641043,0.998,0.0,0.0053622085
10.0,2499.5,0.00037375517,0.00037375517,0.0,3603,0.31121925,829978,5844.790491342545,142.8556820067617,0.9998000000000001,0.0,0.002190138
9.975,2498.0,0.00072340894,0.00072340894,0.0,3643,0.39067405,839978,5915.874316692352,142.7400007216535,0.9991999999999999,0.025,0.007951531
10.0,2496.5,0.00091388007,0.00091388007,0.0,3683,0.45496687,849978,5987.1707854270935,142.67423933337264,0.9986,0.0,0.008177184
10.0,2475.5,0.00029252245,0.00029252245,0.0,3723,0.4260064,859978,6057.301170349121,141.53766115782133,0.9902,0.0,0.003413835
10.0,2491.25,0.00045849365,0.00045849365,0.0,3763,0.4739461,869978,6128.375567674637,142.33304215123184,0.9965000000000002,0.0,0.0057025203
9.9,2471.25,0.00046464414,0.00046464414,0.0,3803,0.50682795,879978,6198.145418405533,141.1310711329773,0.9885000000000002,0.1,0.0028009797
10.0,2467.75,0.00069007394,0.00069007394,0.0,3843,0.5501794,889978,6267.779383659363,140.90986933316395,0.9871000000000001,0.0,0.0060569127
9.75609756097561,2381.951219512195,0.0008869998,0.0008869998,0.0,3884,0.5819377,899993,6337.636734485626,136.03748552406614,0.954308943089431,0.24390243902439024,0.0048486134
9.731707317073171,2315.121951219512,0.00046808383,0.00046808383,0.0,3925,0.59891534,909998,6407.979042291641,132.4780154892573,0.9403902439024391,0.2682926829268293,0.0022413812
9.069767441860465,2178.6046511627906,0.0010201256,0.0010201256,0.0,3968,0.5453167,919844,6477.875210046768,124.75212454353333,0.898967537526373,0.9302325581395349,0.0052245026
9.925,2377.25,0.0008468304,0.0008468304,0.0,4008,0.49167642,929844,6547.495394706726,135.95859173367694,0.9509000000000002,0.075,0.007114707
9.95,2440.5,0.00059385423,0.00059385423,0.0,4048,0.50527936,939844,6617.7618844509125,139.35015541743525,0.9762000000000002,0.05,0.001848133
10.0,2438.75,0.00048167675,0.00048167675,0.0,4088,0.5143659,949844,6689.390062093735,139.2614568877563,0.9755,0.0,0.003667779
9.523809523809524,2346.4285714285716,0.00041071232,0.00041071232,0.0,4130,0.47930923,959856,6762.370252370834,134.0088447854305,0.9515132275132274,0.47619047619047616,0.0033376047
10.0,2471.75,0.0005040921,0.0005040921,0.0,4170,0.5040568,969856,6835.849760055542,141.18545538272895,0.9887,0.0,0.0018953981
10.0,2460.25,0.0008675453,0.0008675453,0.0,4210,0.44583118,979856,6910.2453372478485,140.5224920395385,0.9840999999999998,0.0,0.0075052623
10.0,2486.75,0.00025681168,0.00025681168,0.0,4250,0.5058363,989856,6977.586852788925,142.02110005371424,0.9947000000000001,0.0,0.0038484666
9.95,2477.25,0.0008062435,0.0008062435,0.0,4290,0.43213168,999856,7048.0035841465,141.56289819037138,0.9909000000000001,0.05,0.008308233
10.0,2490.75,0.000521241,0.000521241,0.0,4330,0.5018945,1009856,7117.47359585762,142.31894010622304,0.9962999999999997,0.0,0.00719582
9.707317073170731,2419.512195121951,0.0008078937,0.0008078937,0.0,4371,0.54822683,1019861,7184.33740401268,138.27460631839762,0.9725853658536582,0.2926829268292683,0.007802095
10.0,2439.0,0.0007775017,0.0007775017,0.0,4411,0.6180177,1029861,7255.10581946373,139.28180935098072,0.9756,0.0,0.0054208976
9.75609756097561,2369.512195121951,0.0006794762,0.0006794762,0.0,4452,0.6620555,1039880,7323.637397289276,135.327975511756,0.9572939666238771,0.24390243902439024,0.0062527843
10.0,2357.25,0.0011351152,0.0011351152,0.0,4492,0.61706734,1049880,7396.793568611145,134.59583698784186,0.9428999999999998,0.0,0.010673435
9.476190476190476,2321.190476190476,0.00044978614,0.00044978614,0.0,4534,0.5808496,1059896,7469.113325357437,132.7834689176406,0.9414199134199135,0.5238095238095238,0.0033588766
9.30232558139535,2297.6744186046512,0.00037659073,0.00037659073,0.0,4577,0.543058,1069943,7539.0710418224335,131.3851462076975,0.9413019328572644,0.6976744186046512,0.0028831477
9.75609756097561,2418.048780487805,0.00028685498,0.00028685498,0.0,4618,0.5513542,1079948,7609.773503541946,138.12793341375973,0.972,0.24390243902439024,0.0006639253
9.75609756097561,2417.8048780487807,0.00033086582,0.00033086582,0.0,4659,0.5095824,1089979,7682.02299118042,138.2010060231694,0.9712572777340673,0.24390243902439024,0.0023071128
10.0,2484.5,0.00033441914,0.00033441914,0.0,4699,0.5403229,1099979,7750.819492816925,141.91192912523962,0.9938,0.0,0.0029672277
9.75609756097561,2428.5365853658536,0.00021550576,0.00021550576,0.0,4740,0.523191,1109984,7818.483241319656,138.79606261915362,0.9809756097560975,0.24390243902439024,0.00082595187
10.0,2489.75,0.0001844905,0.0001844905,0.0,4780,0.57521915,1119984,7886.059796094894,142.2802785188128,0.9959,0.0,0.0032685837
10.0,2484.25,0.00032916488,0.00032916488,0.0,4820,0.5030517,1129984,7953.571086883545,141.91665386923873,0.9936999999999998,0.0,0.005920151
10.0,2494.5,0.00094592315,0.00094592315,0.0,4860,0.5795218,1139984,8021.8863089084625,142.5715417328451,0.9977999999999998,0.0,0.010858018
9.512195121951219,2350.487804878049,0.00044264054,0.00044264054,0.0,4901,0.531959,1149756,8089.667193412781,134.34569706576562,0.956441893830703,0.4878048780487805,0.0042945324
9.75609756097561,2423.170731707317,0.00033726182,0.00033726182,0.0,4942,0.5016809,1159767,8157.926251888275,138.5157910052775,0.9777472283813744,0.24390243902439024,0.003969363
9.75609756097561,2431.951219512195,0.00022600914,0.00022600914,0.0,4983,0.42972907,1169778,8227.431560277939,139.05741346054566,0.983379157427938,0.24390243902439024,0.0059591327
9.75609756097561,2436.5853658536585,0.0006317645,0.0006317645,0.0,5024,0.34556413,1179783,8296.26042842865,139.2868480884606,0.9889756097560978,0.24390243902439024,0.010052889
10.0,2498.0,0.00024531124,0.00024531124,0.0,5064,0.39956972,1189783,8364.308307886124,142.77590062195094,0.9992000000000001,0.0,0.0031258175
10.0,2493.25,0.0003368484,0.0003368484,0.0,5104,0.4233421,1199783,8434.284546613693,142.494376876934,0.9973000000000001,0.0,0.003940619
10.0,2498.5,0.00024846854,0.00024846854,0.0,5144,0.4909267,1209783,8502.868383646011,142.77500520503162,0.9994,0.0,0.0049106674
10.0,2493.5,0.00036046948,0.00036046948,0.0,5184,0.4443269,1219783,8570.218064308167,142.49276836307615,0.9973999999999998,0.0,0.0044682296
10.0,2498.75,0.00031933736,0.00031933736,0.0,5224,0.3503721,1229783,8638.167896032333,142.791967623349,0.9994999999999999,0.0,0.0095293075
10.0,2499.75,0.00019954111,0.00019954111,0.0,5264,0.43315563,1239783,8704.293354034424,142.87084102390523,0.9999,0.0,0.012550138
10.0,2496.25,0.00039220997,0.00039220997,0.0,5304,0.4622193,1249783,8771.42179608345,142.67932833816886,0.9984999999999999,0.0,0.0028128217
10.0,2489.5,0.00053031783,0.00053031783,0.0,5344,0.50192446,1259783,8840.322940587997,142.27766471903425,0.9958,0.0,0.0024605237
10.0,2483.25,0.0007837477,0.0007837477,0.0,5384,0.56619436,1269783,8910.174518108368,141.88972460428602,0.9933000000000002,0.0,0.005878553
9.523809523809524,2353.5714285714284,0.0008504916,0.0008504916,0.0,5426,0.5888689,1279809,8977.067729711533,134.58696114299178,0.9605274725274726,0.47619047619047616,0.007501654
10.0,2432.0,0.0008881278,0.0008881278,0.0,5466,0.5420249,1289809,9050.671410799026,138.9902892910458,0.9728,0.0,0.0046134437
9.75609756097561,2403.170731707317,0.00038685405,0.00038685405,0.0,5507,0.5270008,1299820,9119.179223537445,137.27578649297533,0.9697472283813746,0.24390243902439024,0.0019887714
10.0,2466.0,0.000428497,0.000428497,0.0,5547,0.5366234,1309820,9193.980353355408,140.959253190562,0.9864,0.0,0.0020967037
10.0,2475.75,0.0004620019,0.0004620019,0.0,5587,0.58456206,1319820,9262.342389822006,141.4964786894816,0.9902999999999998,0.0,0.003995771
9.75609756097561,2374.6341463414633,0.000736602,0.000736602,0.0,5628,0.54367244,1329855,9331.73287653923,135.89504320287145,0.9564459930313591,0.24390243902439024,0.0042959666
10.0,2454.25,0.00073006836,0.00073006836,0.0,5668,0.52663994,1339855,9401.199894666672,140.2508921726896,0.9817,0.0,0.0051974207
10.0,2425.5,0.00064178306,0.00064178306,0.0,5708,0.530121,1349855,9470.399686098099,138.70021875835548,0.9702000000000002,0.0,0.0024291044
10.0,2432.0,0.0008283308,0.0008283308,0.0,5748,0.5476703,1359855,9540.562179088593,138.96385635027872,0.9727999999999998,0.0,0.00432417
9.75609756097561,2339.0243902439024,0.0006314726,0.0006314726,0.0,5789,0.5603872,1369988,9613.443947315216,134.23072901541678,0.9401584448927195,0.24390243902439024,0.0070685926
10.0,2436.5,0.0008431665,0.0008431665,0.0,5829,0.6005253,1379988,9684.490982294083,139.25786816896988,0.9746000000000002,0.0,0.00499812
9.512195121951219,2267.317073170732,0.0006666713,0.0006666713,0.0,5870,0.57206064,1389760,9758.927720308304,129.5877370245309,0.9128575096277279,0.4878048780487805,0.003421648
9.30232558139535,2240.9302325581393,0.0010606627,0.0010606627,0.0,5913,0.607668,1399785,9831.537416219711,128.23417741874218,0.925692137320044,0.6976744186046512,0.0055254325
9.75609756097561,2298.048780487805,0.0004559463,0.0004559463,0.0,5954,0.5955511,1409800,9904.43601846695,131.26418753513533,0.9268617886178863,0.24390243902439024,0.003708134
10.0,2366.75,0.0005332123,0.0005332123,0.0,5994,0.6195603,1419800,9979.773669481277,135.1942031521248,0.9467000000000001,0.0,0.002351493
10.0,2358.25,0.0008419785,0.0008419785,0.0,6034,0.59478116,1429800,10050.247685670853,134.43307934413951,0.9433000000000001,0.0,0.0046363533
9.75609756097561,2300.243902439024,0.0007412815,0.0007412815,0.0,6075,0.5529243,1439825,10126.479402303696,131.1719825982979,0.9253658536585367,0.24390243902439024,0.004603843
9.75609756097561,2350.487804878049,0.0007264545,0.0007264545,0.0,6116,0.50753725,1449838,10198.025449514389,134.11382341989653,0.9473095684803002,0.24390243902439024,0.0040901937
9.975,2404.75,0.000826502,0.000826502,0.0,6156,0.4725868,1459838,10271.25699186325,136.80058847557376,0.9618999999999998,0.025,0.004834168
9.925,2436.75,0.0008910033,0.0008910033,0.0,6196,0.47161883,1469838,10342.88141131401,138.6787228333573,0.9746999999999995,0.075,0.003770637
9.6,2350.0,0.00071856444,0.00071856444,0.0,6236,0.5114441,1479773,10414.15131020546,133.87884363351293,0.9423540540540539,0.4,0.004581548
10.0,2432.25,0.00068531523,0.00068531523,0.0,6276,0.5010706,1489773,10486.216206550598,138.35383234483822,0.9728999999999998,0.0,0.0029794506
9.209302325581396,2256.279069767442,0.0010117597,0.0010117597,0.0,6319,0.5433673,1499918,10557.157146930695,128.92599379007973,0.913609001489434,0.7906976744186046,0.0049780044
9.523809523809524,2304.5238095238096,0.0012747045,0.0012747045,0.0,6361,0.50336623,1509964,10627.603655576706,131.72123916723436,0.9323926783926783,0.47619047619047616,0.0068883803
10.0,2450.75,0.0006763792,0.0006763792,0.0,6401,0.46798712,1519964,10697.00756430626,139.94378068665333,0.9802999999999995,0.0,0.004973914
9.75609756097561,2418.5365853658536,0.0006031303,0.0006031303,0.0,6442,0.40222466,1529967,10766.317073822021,138.1167132378385,0.9754471544715448,0.24390243902439024,0.005682365
10.0,2482.25,0.00038783066,0.00038783066,0.0,6482,0.3893842,1539967,10836.966257572174,141.64596172334672,0.9929,0.0,0.003762862
10.0,2493.5,0.0006275917,0.0006275917,0.0,6522,0.42312345,1549967,10906.536174297333,142.44791185542968,0.9973999999999998,0.0,0.0055175317
10.0,2477.0,0.00075164053,0.00075164053,0.0,6562,0.35992345,1559967,10976.646741628647,141.48928588828386,0.9907999999999999,0.0,0.006115541
10.0,2485.25,0.0007492196,0.0007492196,0.0,6602,0.37844765,1569967,11047.093553066254,141.93117150614106,0.9941000000000001,0.0,0.0034423373
10.0,2486.25,0.00069581537,0.00069581537,0.0,6642,0.33568984,1579967,11117.798062562943,141.94830982136486,0.9945,0.0,0.004385544
10.0,2490.0,0.00045869843,0.00045869843,0.0,6682,0.34408578,1589967,11190.056663751602,142.21112681703835,0.9959999999999999,0.0,0.0033922442
10.0,2489.0,0.0007498306,0.0007498306,0.0,6722,0.3850603,1599967,11263.06091928482,142.169637090757,0.9955999999999999,0.0,0.0038111634
10.0,2488.0,0.00097410905,0.00097410905,0.0,6762,0.42832533,1609967,11334.420906543732,142.0795415610107,0.9952,0.0,0.0051858234
9.75609756097561,2425.3658536585367,0.0009100374,0.0009100374,0.0,6803,0.4200863,1619974,11407.22952747345,138.58531903852133,0.973533101045296,0.24390243902439024,0.0044929488
10.0,2483.25,0.0007784788,0.0007784788,0.0,6843,0.40222478,1629974,11481.309726715088,141.82709498145536,0.9933,0.0,0.0030489245
10.0,2479.0,0.00060812186,0.00060812186,0.0,6883,0.45842478,1639974,11554.27987742424,141.59629039051956,0.9915999999999997,0.0,0.0053354725
9.925,2470.25,0.0008408557,0.0008408557,0.0,6923,0.49023643,1649974,11630.110155820847,141.10645885761494,0.9881,0.075,0.0046951976
9.975,2452.75,0.00039181506,0.00039181506,0.0,6963,0.45150754,1659974,11700.95393872261,140.03340937848688,0.9810999999999999,0.025,0.0034938927
9.925,2455.25,0.0009899855,0.0009899855,0.0,7003,0.5053635,1669974,11776.176664829254,140.17755122696246,0.9820999999999998,0.075,0.0092374915
9.285714285714286,2266.904761904762,0.00062712916,0.00062712916,0.0,7045,0.5053705,1679889,11847.858954906464,129.94081187518393,0.9241577271342726,0.7142857142857143,0.0021731046
10.0,2435.0,0.0008792491,0.0008792491,0.0,7085,0.4606827,1689889,11923.038180589676,139.25372603454485,0.9739999999999999,0.0,0.0053483
10.0,2459.25,0.0006221782,0.0006221782,0.0,7125,0.43939492,1699889,11995.317869663239,140.4837803236926,0.9837000000000001,0.0,0.0030319504
10.0,2453.5,0.00072499353,0.00072499353,0.0,7165,0.4379601,1709889,12066.511914014816,140.16886255445453,0.9813999999999995,0.0,0.0032118415
10.0,2469.75,0.00076423475,0.00076423475,0.0,7205,0.41777664,1719889,12137.252532243729,141.04899386096955,0.9879,0.0,0.005769997
10.0,2453.5,0.0009156923,0.0009156923,0.0,7245,0.46382788,1729889,12207.559363603592,140.17458166734335,0.9813999999999998,0.0,0.004443522
10.0,2440.5,0.0008687715,0.0008687715,0.0,7285,0.45978,1739889,12278.302673578262,139.56741243782352,0.9761999999999998,0.0,0.005380831
9.75609756097561,2400.0,0.001049197,0.001049197,0.0,7326,0.44146797,1749892,12348.561932325363,137.16348693962368,0.968032520325203,0.24390243902439024,0.0062562646
