surrgain,entloss,AttNC,MtR,meankl,TtR,TimestepsSoFar,AttC,Fce,entropy,optimgain,EpisodesSoFar,TimeElapsed
0.0005304716,0.0,9.707317073170731,135.38672097401513,0.0028348442,2367.317073170732,329792,0.2926829268292683,0.9511662971175164,0.57366943,0.0005304716,1638,2388.646241903305
0.00086093124,0.0,10.0,140.0113220764386,0.0043770815,2449.5,339792,0.0,0.9798,0.534722,0.00086093124,1678,2457.3635206222534
0.00048377644,0.0,10.0,141.33275450481096,0.0028055182,2472.5,349792,0.0,0.9889999999999999,0.57730967,0.00048377644,1718,2527.5493104457855
0.00065578043,0.0,9.75609756097561,137.29928233979885,0.006540708,2402.682926829268,359795,0.24390243902439024,0.9691056910569105,0.6130391,0.00065578043,1759,2597.3765964508057
0.00056995614,0.0,9.75609756097561,135.2438692509254,0.003969882,2366.829268292683,369798,0.24390243902439024,0.9627967479674798,0.6423015,0.00056995614,1800,2667.8246581554413
0.00094292586,0.0,10.0,136.22174406008088,0.0056762877,2381.5,379798,0.0,0.9526000000000001,0.68817157,0.00094292586,1840,2739.8008737564087
0.00084169686,0.0,9.658536585365853,127.0602876578713,0.003084148,2222.682926829268,389809,0.34146341463414637,0.8911929046563194,0.6827102,0.00084169686,1881,2810.3843784332275
0.0009692337,0.0,10.0,134.19284937836838,0.0045828754,2346.0,399809,0.0,0.9384,0.63390374,0.0009692337,1921,2881.8681316375732
0.0006086775,0.0,9.523809523809524,128.7816060389295,0.0050938567,2251.4285714285716,409825,0.47619047619047616,0.9067792207792207,0.58898276,0.0006086775,1963,2954.4594252109528
0.00032786574,0.0,10.0,137.88503098462138,0.0025220567,2416.5,419825,0.0,0.9665999999999999,0.58057487,0.00032786574,2003,3028.2187225818634
0.00056914624,0.0,9.731707317073171,135.58651071011877,0.0032888171,2373.9024390243903,429830,0.2682926829268293,0.9591219512195118,0.5795,0.00056914624,2044,3100.1737258434296
0.00064704835,0.0,10.0,135.94690702657886,0.0029252039,2383.25,439830,0.0,0.9533000000000003,0.5695872,0.00064704835,2084,3171.464295387268
0.00052123866,0.0,10.0,138.65901681313696,0.0048448653,2430.25,449830,0.0,0.9720999999999999,0.60938275,0.00052123866,2124,3248.3276584148407
0.00076080795,0.0,10.0,139.21842705871944,0.0058294116,2434.75,459830,0.0,0.9738999999999999,0.54747796,0.00076080795,2164,3320.0713357925415
0.0006220282,0.0,9.75609756097561,136.8033931341643,0.0056809033,2392.439024390244,469841,0.24390243902439024,0.9633348115299334,0.49997148,0.0006220282,2205,3391.612049818039
0.00062940107,0.0,10.0,142.09058944607656,0.0065078563,2486.25,479841,0.0,0.9945,0.42637262,0.00062940107,2245,3462.9720137119293
0.00041062466,0.0,10.0,142.54836809831627,0.0036908446,2494.5,489841,0.0,0.9977999999999998,0.37524688,0.00041062466,2285,3535.0798020362854
0.00040244934,0.0,10.0,142.36187483561565,0.0059956065,2490.75,499841,0.0,0.9962999999999997,0.30947977,0.00040244934,2325,3606.672003507614
0.00039215642,0.0,10.0,142.75076232065098,0.001986489,2497.5,509841,0.0,0.999,0.28399554,0.00039215642,2365,3675.9276943206787
0.0010851079,0.0,9.75609756097561,139.35930781598353,0.0055394885,2438.2926829268295,519844,0.24390243902439024,0.9833495934959349,0.29873577,0.0010851079,2406,3744.412308692932
0.0009115855,0.0,9.75609756097561,139.2315375173763,0.0064213364,2435.3658536585367,529851,0.24390243902439024,0.9876933797909407,0.2681841,0.0009115855,2447,3815.1471617221832
0.00063372497,0.0,10.0,142.85744667193438,0.013393586,2499.75,539851,0.0,0.9998999999999999,0.2736395,0.00063372497,2487,3882.9079315662384
0.0010634041,0.0,10.0,142.71634733387933,0.0069540553,2497.5,549851,0.0,0.999,0.22490479,0.0010634041,2527,3952.8943963050842
0.00067269884,0.0,10.0,142.79728411993756,0.006286521,2498.25,559851,0.0,0.9993000000000001,0.16212475,0.00067269884,2567,4022.5387835502625
0.00059115887,0.0,10.0,142.8784238871937,0.0063149193,2500.0,569851,0.0,1.0,0.08966131,0.00059115887,2607,4090.5978009700775
0.00043240722,0.0,10.0,142.8784238871937,0.0035220666,2500.0,579851,0.0,1.0,0.120704815,0.00043240722,2647,4158.496608018875
0.001122876,0.0,10.0,142.81168384745231,0.009247093,2498.75,589851,0.0,0.9994999999999999,0.118667595,0.001122876,2687,4227.338445425034
0.0008125165,0.0,10.0,142.83402522470092,0.0051297974,2499.0,599851,0.0,0.9995999999999998,0.16388516,0.0008125165,2727,4301.50519156456
0.000777464,0.0,10.0,142.5595931499895,0.005043797,2494.75,609851,0.0,0.9979000000000001,0.21684276,0.000777464,2767,4374.257905006409
0.0008701352,0.0,10.0,142.4167735051492,0.004838026,2491.75,619851,0.0,0.9967,0.19340482,0.0008701352,2807,4447.862216472626
0.00065336825,0.0,10.0,142.5414186107401,0.004980901,2494.75,629851,0.0,0.9978999999999999,0.15522201,0.00065336825,2847,4522.1791036129
0.00069627597,0.0,10.0,142.84337194418367,0.004831727,2499.25,639851,0.0,0.9997000000000001,0.12374166,0.00069627597,2887,4592.962328672409
0.00044539795,0.0,10.0,142.80365151359175,0.0030060206,2498.5,649851,0.0,0.9994,0.16207741,0.00044539795,2927,4668.218009471893
0.001409342,0.0,10.0,142.8784238871937,0.012703507,2500.0,659851,0.0,1.0,0.20433195,0.001409342,2967,4740.393917322159
0.00064622384,0.0,10.0,142.5258817922573,0.003665887,2495.25,669851,0.0,0.9981000000000002,0.21583703,0.00064622384,3007,4813.863614797592
0.00063809083,0.0,10.0,142.69436151386162,0.0032510592,2496.5,679851,0.0,0.9985999999999999,0.2388867,0.00063809083,3047,4887.99955701828
0.0008046859,0.0,10.0,142.41061114179342,0.004726537,2492.5,689851,0.0,0.9970000000000002,0.20088321,0.0008046859,3087,4960.463796138763
0.00083135307,0.0,10.0,142.58394923123487,0.006461675,2495.5,699851,0.0,0.9981999999999998,0.14408925,0.00083135307,3127,5032.877679824829
0.00059187,0.0,10.0,142.83512581671192,0.0030552412,2499.25,709851,0.0,0.9997,0.1396261,0.00059187,3167,5103.265520572662
0.0011418819,0.0,10.0,142.8455838209547,0.007813966,2499.5,719851,0.0,0.9998000000000001,0.06565976,0.0011418819,3207,5172.750095367432
0.0005435084,0.0,10.0,142.8784238871937,0.0044555548,2500.0,729851,0.0,1.0,0.11951511,0.0005435084,3247,5241.524060249329
0.00053962076,0.0,10.0,142.66834438913793,0.003294543,2497.25,739851,0.0,0.9989000000000001,0.16060638,0.00053962076,3287,5311.8764407634735
0.00035113457,0.0,10.0,142.7185897320297,0.0020431988,2497.75,749851,0.0,0.9991,0.19079089,0.00035113457,3327,5381.181103229523
0.00073647377,0.0,10.0,142.87102870922655,0.0062620384,2499.75,759851,0.0,0.9999,0.24336234,0.00073647377,3367,5451.037628412247
0.0006083796,0.0,10.0,142.68790169495202,0.0021987269,2496.75,769851,0.0,0.9987000000000001,0.26251224,0.0006083796,3407,5520.794946432114
0.00088345225,0.0,10.0,142.52790329971467,0.0038852643,2493.5,779851,0.0,0.9974000000000001,0.23395303,0.00088345225,3447,5592.802737236023
0.0009405658,0.0,10.0,142.6308172758222,0.004875653,2495.25,789851,0.0,0.9981000000000002,0.28685325,0.0009405658,3487,5664.497993469238
0.00051873084,0.0,10.0,142.6836672756047,0.0039871577,2496.25,799851,0.0,0.9984999999999999,0.24832532,0.00051873084,3527,5735.667709827423
0.00085871946,0.0,10.0,142.54781055428936,0.0056506987,2494.0,809851,0.0,0.9976,0.2929653,0.00085871946,3567,5807.358788490295
0.0007176746,0.0,10.0,142.36700674329876,0.0044519724,2491.5,819851,0.0,0.9965999999999999,0.34969825,0.0007176746,3607,5880.28512430191
0.0004892384,0.0,10.0,142.53555293328347,0.00302883,2494.0,829851,0.0,0.9976,0.33492962,0.0004892384,3647,5954.477266550064
0.00086007506,0.0,9.925,142.2218503056676,0.0069782203,2489.0,839851,0.075,0.9955999999999999,0.27301118,0.00086007506,3687,6026.244755744934
0.0008949666,0.0,10.0,142.74247581361328,0.00663937,2497.75,849851,0.0,0.9991,0.25736907,0.0008949666,3727,6097.677813768387
0.0005693868,0.0,10.0,142.757130761414,0.0035788978,2497.75,859851,0.0,0.9991,0.29103112,0.0005693868,3767,6168.355294942856
0.0010774297,0.0,10.0,142.65277117801156,0.006650167,2496.5,869851,0.0,0.9985999999999999,0.25224328,0.0010774297,3807,6238.18458366394
0.0008494523,0.0,9.975,142.63825964893425,0.0049784794,2495.5,879851,0.025,0.9982,0.21101381,0.0008494523,3847,6307.858732700348
0.0004656252,0.0,10.0,142.82963720816787,0.003075043,2498.75,889851,0.0,0.9995,0.2471504,0.0004656252,3887,6376.461257457733
0.0007588836,0.0,10.0,142.7665672740559,0.004352947,2498.5,899851,0.0,0.9994000000000002,0.25694177,0.0007588836,3927,6444.60795211792
0.0010574854,0.0,10.0,142.86901711224135,0.011193854,2499.75,909851,0.0,0.9999,0.20697026,0.0010574854,3967,6512.8415060043335
0.0007279089,0.0,10.0,142.81560671313287,0.0061644525,2498.75,919851,0.0,0.9994999999999999,0.16237034,0.0007279089,4007,6583.080101013184
0.00077008974,0.0,10.0,142.85270558151478,0.0065520555,2499.5,929851,0.0,0.9998000000000001,0.23655574,0.00077008974,4047,6654.074216127396
0.0006705576,0.0,10.0,142.80772905390842,0.0027361035,2498.75,939851,0.0,0.9995,0.22528087,0.0006705576,4087,6725.58479642868
0.00089576724,0.0,10.0,142.78705258893893,0.005089765,2498.25,949851,0.0,0.9993000000000001,0.25781226,0.00089576724,4127,6797.157042503357
0.00059432845,0.0,9.95,141.7529980314849,0.0028923298,2480.75,959851,0.05,0.9923,0.24026465,0.00059432845,4167,6870.164636850357
0.0006953278,0.0,10.0,142.77780707261036,0.0037632433,2498.5,969851,0.0,0.9994,0.20487979,0.0006953278,4207,6940.697776317596
0.0010440719,0.0,10.0,142.81920558840912,0.0049191704,2498.5,979851,0.0,0.9994,0.16128355,0.0010440719,4247,7013.890617847443
0.00048161708,0.0,10.0,142.63209051008025,0.003821752,2495.5,989851,0.0,0.9982000000000001,0.16478114,0.00048161708,4287,7085.89394402504
0.00053888257,0.0,10.0,142.7511983069012,0.0038197099,2498.0,999851,0.0,0.9991999999999999,0.14044176,0.00053888257,4327,7158.03778386116
0.00052920665,0.0,10.0,142.84718551344662,0.0028616337,2499.5,1009851,0.0,0.9998000000000001,0.18086407,0.00052920665,4367,7229.3296184539795
0.0006868768,0.0,10.0,142.81592001188523,0.006530715,2499.0,1019851,0.0,0.9996,0.11360393,0.0006868768,4407,7297.396194458008
0.00031062373,0.0,10.0,142.8784238871937,0.0022097875,2500.0,1029851,0.0,1.0,0.08730586,0.00031062373,4447,7369.036580085754
0.00054995,0.0,10.0,142.8784238871937,0.0023438472,2500.0,1039851,0.0,1.0,0.1197357,0.00054995,4487,7437.849694013596
0.00068566966,0.0,10.0,142.86828256588115,0.0066868695,2499.75,1049851,0.0,0.9998999999999999,0.057571385,0.00068566966,4527,7508.270451307297
0.0009157877,0.0,10.0,142.8784238871937,0.008017327,2500.0,1059851,0.0,1.0,-0.005316792,0.0009157877,4567,7577.52028465271
0.00039253331,0.0,10.0,142.8784238871937,0.0013177985,2500.0,1069851,0.0,1.0,0.01185265,0.00039253331,4607,7644.84323143959
0.000506775,0.0,10.0,142.8784238871937,0.0040599597,2500.0,1079851,0.0,1.0,0.06723513,0.000506775,4647,7713.196179628372
0.0011238515,0.0,10.0,142.85404266836562,0.008354832,2499.75,1089851,0.0,0.9999,0.13578567,0.0011238515,4687,7782.832113981247
0.0005237486,0.0,10.0,142.8784238871937,0.0033343697,2500.0,1099851,0.0,1.0,0.0937991,0.0005237486,4727,7852.262756824493
0.0008854351,0.0,10.0,142.8784238871937,0.006466603,2500.0,1109851,0.0,1.0,0.022153633,0.0008854351,4767,7922.301336288452
0.0005140444,0.0,10.0,142.8784238871937,0.0036532953,2500.0,1119851,0.0,1.0,0.061298613,0.0005140444,4807,7991.5419244766235
0.00028092728,0.0,10.0,142.87106568511635,0.0041638417,2499.75,1129851,0.0,0.9999,0.06465919,0.00028092728,4847,8063.561960935593
0.0005478801,0.0,10.0,142.8784238871937,0.0077572414,2500.0,1139851,0.0,1.0,-0.013696582,0.0005478801,4887,8133.951547622681
0.0010790583,0.0,10.0,142.8784238871937,0.013932381,2500.0,1149851,0.0,1.0,0.010081171,0.0010790583,4927,8201.03265786171
0.0006239558,0.0,10.0,142.8784238871937,0.009446802,2500.0,1159851,0.0,1.0,-0.06655495,0.0006239558,4967,8273.924782037735
0.0009085519,0.0,10.0,142.86868119035603,0.0043336363,2499.75,1169851,0.0,0.9998999999999999,-0.031043997,0.0009085519,5007,8345.303921461105
0.0004993825,0.0,10.0,142.8232129032137,0.003364762,2499.0,1179851,0.0,0.9996,-0.033426423,0.0004993825,5047,8416.822952508926
0.0007658976,0.0,10.0,142.8784238871937,0.0032792296,2500.0,1189851,0.0,1.0,-0.056858145,0.0007658976,5087,8487.305759906769
0.00047479797,0.0,10.0,142.8784238871937,0.0047768084,2500.0,1199851,0.0,1.0,-0.09651428,0.00047479797,5127,8557.635078907013
0.00061537727,0.0,10.0,142.8784238871937,0.0042670886,2500.0,1209851,0.0,1.0,-0.14724934,0.00061537727,5167,8627.035552501678
0.0006998378,0.0,10.0,142.8784238871937,0.0069103125,2500.0,1219851,0.0,1.0,-0.210725,0.0006998378,5207,8695.935148954391
0.00064080756,0.0,10.0,142.8784238871937,0.0035246015,2500.0,1229851,0.0,1.0,-0.19122346,0.00064080756,5247,8765.311237096786
0.00046227794,0.0,10.0,142.8784238871937,0.003934067,2500.0,1239851,0.0,1.0,-0.17580351,0.00046227794,5287,8833.860472917557
0.0003705297,0.0,10.0,142.8784238871937,0.0029886903,2500.0,1249851,0.0,1.0,-0.13516468,0.0003705297,5327,8901.71969795227
0.0005483921,0.0,10.0,142.8784238871937,0.004519711,2500.0,1259851,0.0,1.0,-0.091551885,0.0005483921,5367,8970.323226690292
0.0008234022,0.0,10.0,142.8784238871937,0.0073727183,2500.0,1269851,0.0,1.0,-0.02400037,0.0008234022,5407,9038.762316703796
0.00066666864,0.0,10.0,142.8784238871937,0.0062432494,2500.0,1279851,0.0,1.0,-0.08262227,0.00066666864,5447,9108.635108709335
0.0006694509,0.0,10.0,142.8784238871937,0.00324886,2500.0,1289851,0.0,1.0,-0.04505168,0.0006694509,5487,9177.434613704681
0.00067421974,0.0,10.0,142.8784238871937,0.0030624408,2500.0,1299851,0.0,1.0,-0.08533893,0.00067421974,5527,9246.782413244247
0.0006210228,0.0,10.0,142.8784238871937,0.009021362,2500.0,1309851,0.0,1.0,-0.12928069,0.0006210228,5567,9315.025756835938
0.000549905,0.0,10.0,142.8784238871937,0.0032658703,2500.0,1319851,0.0,1.0,-0.14631666,0.000549905,5607,9384.286825180054
0.00053453044,0.0,10.0,142.8784238871937,0.0020739005,2500.0,1329851,0.0,1.0,-0.13707748,0.00053453044,5647,9455.499471902847
0.00040227952,0.0,10.0,142.8784238871937,0.0041836635,2500.0,1339851,0.0,1.0,-0.16647382,0.00040227952,5687,9525.378961324692
0.000795573,0.0,10.0,142.8551181342083,0.0037129195,2499.75,1349851,0.0,0.9998999999999999,-0.13527149,0.000795573,5727,9596.340061903
0.00077387126,0.0,10.0,142.86786763160262,0.0050328383,2499.75,1359851,0.0,0.9999,-0.12384017,0.00077387126,5767,9667.153376579285
0.001052246,0.0,10.0,142.86465538755823,0.007586254,2499.75,1369851,0.0,0.9998999999999999,-0.20378609,0.001052246,5807,9739.699985027313
0.00069065293,0.0,10.0,142.77295776009947,0.0041824384,2498.25,1379851,0.0,0.9993000000000001,-0.1999148,0.00069065293,5847,9809.413796663284
0.0015765185,0.0,10.0,142.86669585360033,0.008314419,2499.75,1389851,0.0,0.9999,-0.23302105,0.0015765185,5887,9879.45129275322
0.0010650937,0.0,10.0,142.84351218993137,0.0064322613,2499.25,1399851,0.0,0.9997,-0.2709619,0.0010650937,5927,9951.463524103165
0.0011607897,0.0,10.0,142.8784238871937,0.0060614846,2500.0,1409851,0.0,1.0,-0.30766276,0.0011607897,5967,10023.022743940353
0.0006265125,0.0,10.0,142.8784238871937,0.0028777116,2500.0,1419851,0.0,1.0,-0.31849375,0.0006265125,6007,10093.11090707779
0.00061631843,0.0,10.0,142.8784238871937,0.0055076424,2500.0,1429851,0.0,1.0,-0.35104704,0.00061631843,6047,10163.414842128754
0.0005502211,0.0,10.0,142.8784238871937,0.0038538335,2500.0,1439851,0.0,1.0,-0.3812661,0.0005502211,6087,10235.304292201996
0.0007542423,0.0,10.0,142.8784238871937,0.0038963929,2500.0,1449851,0.0,1.0,-0.4054878,0.0007542423,6127,10304.762955188751
0.00045943985,0.0,10.0,142.8784238871937,0.0059578833,2500.0,1459851,0.0,1.0,-0.47645074,0.00045943985,6167,10373.98958325386
0.00048692047,0.0,10.0,142.8784238871937,0.0067471582,2500.0,1469851,0.0,1.0,-0.53005975,0.00048692047,6207,10441.633826255798
0.00088460103,0.0,10.0,142.8784238871937,0.010049762,2500.0,1479851,0.0,1.0,-0.49368274,0.00088460103,6247,10510.19404888153
0.0010854986,0.0,10.0,142.82725894141328,0.0047378642,2499.25,1489851,0.0,0.9997,-0.48840538,0.0010854986,6287,10580.660728693008
0.0005407873,0.0,10.0,142.7260399658398,0.004313984,2497.5,1499851,0.0,0.999,-0.4465964,0.0005407873,6327,10651.557492494583
0.0006884147,0.0,10.0,142.86645833134133,0.003335283,2499.75,1509851,0.0,0.9999,-0.48329657,0.0006884147,6367,10721.785082101822
0.00076942175,0.0,10.0,142.8784238871937,0.00463589,2500.0,1519851,0.0,1.0,-0.516548,0.00076942175,6407,10791.832947731018
0.00091480964,0.0,10.0,142.8706485752395,0.0033450683,2499.75,1529851,0.0,0.9999,-0.48972577,0.00091480964,6447,10862.493370771408
0.0011608199,0.0,10.0,142.85379701531866,0.0060544307,2499.75,1539851,0.0,0.9998999999999999,-0.5039674,0.0011608199,6487,10932.273958683014
0.0013366537,0.0,10.0,142.8784238871937,0.0060770344,2500.0,1549851,0.0,1.0,-0.49783328,0.0013366537,6527,11002.514780044556
0.0007429065,0.0,10.0,142.80304033841912,0.003021452,2498.5,1559851,0.0,0.9994000000000002,-0.51425374,0.0007429065,6567,11073.659744262695
0.0010776345,0.0,10.0,142.8784238871937,0.005027204,2500.0,1569851,0.0,1.0,-0.46503696,0.0010776345,6607,11144.200026988983
0.00089699536,0.0,10.0,142.8784238871937,0.004739121,2500.0,1579851,0.0,1.0,-0.5075377,0.00089699536,6647,11214.663668632507
0.0015242816,0.0,10.0,142.86687089596768,0.0069120512,2499.75,1589851,0.0,0.9999,-0.5405975,0.0015242816,6687,11284.435769319534
0.0009452719,0.0,10.0,142.78823447507065,0.004372605,2498.0,1599851,0.0,0.9991999999999999,-0.55630666,0.0009452719,6727,11354.949341773987
0.0007273619,0.0,10.0,142.79906097576395,0.0025206627,2498.75,1609851,0.0,0.9995,-0.5463557,0.0007273619,6767,11424.856421232224
0.0009652196,0.0,10.0,142.85086151811493,0.0067740832,2499.5,1619851,0.0,0.9998000000000001,-0.55339885,0.0009652196,6807,11496.307267427444
0.00026843156,0.0,10.0,142.83050932164534,0.0054414473,2499.5,1629851,0.0,0.9998000000000001,-0.5484245,0.00026843156,6847,11566.959253311157
0.0013635947,0.0,10.0,142.83572986093617,0.0044992976,2499.0,1639851,0.0,0.9996,-0.503885,0.0013635947,6887,11638.197589159012
6.670188e-05,0.0,10.0,142.8784238871937,0.00017093662,2500.0,1649851,0.0,1.0,-0.5058687,6.670188e-05,6927,11710.955681562424
0.0012211809,0.0,10.0,142.8784238871937,0.005987179,2500.0,1659851,0.0,1.0,-0.49287936,0.0012211809,6967,11781.795533180237
0.000739539,0.0,10.0,142.8784238871937,0.005574493,2500.0,1669851,0.0,1.0,-0.5091784,0.000739539,7007,11852.362243652344
0.0008630867,0.0,10.0,142.8784238871937,0.0030728928,2500.0,1679851,0.0,1.0,-0.5015489,0.0008630867,7047,11922.732090473175
0.00057832507,0.0,10.0,142.8784238871937,0.004495095,2500.0,1689851,0.0,1.0,-0.5126037,0.00057832507,7087,11993.19464802742
0.0007158708,0.0,10.0,142.85935232059015,0.0031314846,2499.75,1699851,0.0,0.9998999999999999,-0.5013527,0.0007158708,7127,12063.371102809906
0.0013139212,0.0,10.0,142.8784238871937,0.0073742806,2500.0,1709851,0.0,1.0,-0.54953,0.0013139212,7167,12134.30160665512
0.0008423756,0.0,10.0,142.8784238871937,0.005137759,2500.0,1719851,0.0,1.0,-0.49755657,0.0008423756,7207,12206.030145168304
0.00078991806,0.0,10.0,142.8784238871937,0.004135663,2500.0,1729851,0.0,1.0,-0.46601352,0.00078991806,7247,12277.888307571411
0.0014768448,0.0,10.0,142.8506438817622,0.006954217,2499.25,1739851,0.0,0.9997,-0.39065236,0.0014768448,7287,12349.0038895607
0.0009967617,0.0,10.0,142.8784238871937,0.005205895,2500.0,1749851,0.0,1.0,-0.38575435,0.0009967617,7327,12420.162516832352
0.0010683938,0.0,10.0,142.76657228424247,0.006185085,2498.75,1759851,0.0,0.9995,-0.34332204,0.0010683938,7367,12492.401651620865
0.0009104333,0.0,10.0,142.8446546951762,0.0038974963,2499.5,1769851,0.0,0.9998000000000001,-0.36663797,0.0009104333,7407,12563.97661280632
0.00076841033,0.0,10.0,142.8784238871937,0.0031196482,2500.0,1779851,0.0,1.0,-0.37743124,0.00076841033,7447,12634.727508306503
0.0010363484,0.0,10.0,142.8784238871937,0.0058744224,2500.0,1789851,0.0,1.0,-0.35710272,0.0010363484,7487,12705.329621315002
0.0011360748,0.0,10.0,142.86250116654634,0.0064417524,2499.75,1799851,0.0,0.9999,-0.4072381,0.0011360748,7527,12776.38238453865
0.0008830746,0.0,10.0,142.8784238871937,0.0047913305,2500.0,1809851,0.0,1.0,-0.4168061,0.0008830746,7567,12847.314603090286
0.0008603626,0.0,10.0,142.8784238871937,0.006825427,2500.0,1819851,0.0,1.0,-0.48702022,0.0008603626,7607,12917.142414331436
0.0009434653,0.0,10.0,142.8665181591206,0.00470261,2499.75,1829851,0.0,0.9999,-0.5288702,0.0009434653,7647,12987.255052804947
0.0008895227,0.0,10.0,142.8784238871937,0.006505595,2500.0,1839851,0.0,1.0,-0.52852505,0.0008895227,7687,13056.828384637833
