Ptt,MpbtA,TtR,MpbtN,TimeElapsed,AttC,entloss,surrgain,optimgain,EpisodesSoFar,TimestepsSoFar,AttNC,meankl,MtR,Tmt,entropy,Tbt,Tmc
76.1400455599689,32.184667794057496,-159.0731707317073,67.81533220594252,6574.655185461044,0.8292682926829268,0.0,0.0030708995,0.0030708995,2725,109798,2.1707317073170733,0.0031563924,-31.5937639969202,78.14634146341463,0.2802433,320087.4146341463,25.853658536585368
76.35908277498714,32.224697688196635,-159.42857142857142,67.77530231180337,6712.249749422073,1.1666666666666667,0.0,0.003409316,0.003409316,2767,119841,1.8333333333333333,0.0028070142,-31.247159863135856,78.38095238095238,0.30889094,321048.38095238095,25.61904761904762
76.39835591526523,33.751110923412455,-155.86666666666667,66.24888907658753,6849.947397708893,1.6888888888888889,0.0,0.0029313008,0.0029313008,2812,129976,1.3111111111111111,0.0039053708,-31.169848062421796,78.42222222222222,0.30019376,321217.4222222222,25.57777777777778
76.84898869664309,32.70327390501774,-159.35714285714286,67.29672609498228,6984.211089849472,1.6428571428571428,0.0,0.0033336985,0.0033336985,2854,139759,1.3571428571428572,0.0070489435,-30.782027266268614,78.9047619047619,0.26351836,323193.90476190473,25.095238095238095
77.74221382678924,30.35099263852913,-167.35714285714286,69.64900736147086,7117.2399117946625,1.3571428571428572,0.0,0.0015994705,0.0015994705,2896,149982,1.6428571428571428,0.0026057698,-32.16207526358163,79.88095238095238,0.25980458,327192.38095238095,24.142857142857142
77.0774677125584,31.576160829787245,-162.525,68.42383917021277,7251.021428108215,1.15,0.0,0.0032962973,0.0032962973,2936,159907,1.85,0.0035742375,-31.63414187457413,79.15,0.28251785,324198.4,24.85
77.27095030756172,34.42366529744771,-156.21428571428572,65.5763347025523,7384.9858067035675,1.4047619047619047,0.0,0.0032621704,0.0032621704,2978,169727,1.5952380952380953,0.003423272,-31.030204869050344,79.35714285714286,0.3072544,325046.85714285716,24.642857142857142
76.11761515750999,34.782885453918496,-153.0,65.21711454608149,7517.23282122612,2.13953488372093,0.0,0.002090156,0.002090156,3021,179769,0.8604651162790697,0.0021854097,-30.388532864141713,78.13953488372093,0.29688498,320059.5348837209,25.88372093023256
76.49038740005427,35.994074830784896,-151.04347826086956,64.00592516921509,7653.966275215149,2.108695652173913,0.0,0.0035922201,0.0035922201,3067,189937,0.8913043478260869,0.0051198285,-29.96031292807451,78.52173913043478,0.24427612,321625.04347826086,25.47826086956522
76.57095830221009,33.509812290429736,-156.8048780487805,66.49018770957025,7792.347805261612,1.4878048780487805,0.0,0.0028271445,0.0028271445,3108,199782,1.5121951219512195,0.004362041,-30.91655155833446,78.60975609756098,0.27453294,321985.56097560975,25.390243902439025
75.65140260858644,36.15136903951225,-149.025,63.84863096048775,7926.907167434692,1.3,0.0,0.0039432524,0.0039432524,3148,209771,1.7,0.003753769,-28.704832734802846,77.625,0.28351,317952.0,26.375
75.36498187111788,34.75760262277799,-151.35714285714286,65.24239737722203,8061.653904676437,1.5,0.0,0.002939095,0.002939095,3190,219846,1.5,0.0028100442,-29.623423362905676,77.33333333333333,0.2999343,316757.3333333333,26.69047619047619
75.89542616809975,35.510990024588004,-150.5581395348837,64.489009975412,8195.746986865997,1.7906976744186047,0.0,0.0015364939,0.0015364939,3233,229884,1.2093023255813953,0.0012228177,-29.85028624759981,77.88372093023256,0.2938185,319011.72093023255,26.11627906976744
76.33061349787043,36.09935621885547,-150.34883720930233,63.900643781144524,8328.63305568695,1.6046511627906976,0.0,0.0048444113,0.0048444113,3276,239947,1.3953488372093024,0.0064087687,-29.530208944127967,78.34883720930233,0.31999823,320916.83720930235,25.651162790697676
76.70631711394924,35.06103771447216,-153.5744680851064,64.93896228552786,8472.057824373245,2.3617021276595747,0.0,0.0028850916,0.0028850916,3323,249793,0.6382978723404256,0.00476081,-30.620911276414787,78.76595744680851,0.28751522,322625.3617021277,25.25531914893617
75.93891616592259,36.98574444098299,-147.4090909090909,63.01425555901701,8609.055948734283,2.0681818181818183,0.0,0.0036584004,0.0036584004,3367,259932,0.9318181818181818,0.003095401,-29.821840959026584,77.93181818181819,0.3229815,319208.7272727273,26.068181818181817
75.86531826739008,34.81637124592253,-152.36170212765958,65.18362875407747,8751.652906894684,2.4468085106382977,0.0,0.002319418,0.002319418,3414,269970,0.5531914893617021,0.0040439144,-30.746579815720533,77.85106382978724,0.28534952,318877.9574468085,26.148936170212767
76.13255610916197,35.39644774990324,-151.6,64.60355225009674,8893.456996202469,2.0444444444444443,0.0,0.0031436626,0.0031436626,3459,279935,0.9555555555555556,0.0048997854,-30.42530253752698,78.15555555555555,0.2667255,320125.15555555554,25.866666666666667
75.29801514955297,35.145853467459645,-150.3658536585366,64.85414653254037,9028.323864459991,1.3414634146341464,0.0,0.0047720033,0.0047720033,3500,289966,1.6585365853658536,0.007578921,-29.49116728736575,77.2439024390244,0.3018605,316391.0243902439,26.75609756097561
75.39500684913898,35.00761232357641,-151.04651162790697,64.99238767642359,9163.399339914322,2.2093023255813953,0.0,0.00394577,0.00394577,3543,299859,0.7906976744186046,0.004712067,-30.324804851879165,77.34883720930233,0.26067647,316820.83720930235,26.651162790697676
75.41760103511464,36.826035550638764,-146.58139534883722,63.17396444936126,9299.517145395279,1.627906976744186,0.0,0.0026795955,0.0026795955,3586,309920,1.372093023255814,0.0043402985,-29.94292926788171,77.37209302325581,0.28179154,316916.0930232558,26.627906976744185
74.79462286725631,36.43854776393573,-146.34146341463415,63.561452236064255,9435.157600402832,1.5365853658536586,0.0,0.00457502,0.00457502,3627,319870,1.4634146341463414,0.006133737,-28.967875019091807,76.70731707317073,0.30594143,314193.1707317073,27.29268292682927
75.73062985142928,34.3579087627755,-153.35714285714286,65.64209123722446,9570.134202718735,1.6428571428571428,0.0,0.0031129648,0.0031129648,3669,329959,1.3571428571428572,0.0055057504,-29.92896652350581,77.69047619047619,0.30985817,318220.1904761905,26.285714285714285
76.2976079754474,31.580266274179287,-160.90243902439025,68.41973372582073,9703.61458516121,1.975609756097561,0.0,0.0031810333,0.0031810333,3710,339848,1.024390243902439,0.00411229,-30.935715889790295,78.3170731707317,0.25277746,320786.73170731706,25.682926829268293
76.38126896221615,36.675231328759956,-149.21428571428572,63.324768671240044,9838.215173006058,1.5952380952380953,0.0,0.0036910686,0.0036910686,3752,349857,1.4047619047619047,0.0068766526,-29.295683286821994,78.4047619047619,0.30849686,321145.90476190473,25.595238095238095
75.61983435539435,34.61120010546802,-152.45454545454547,65.38879989453199,9977.80981206894,2.2045454545454546,0.0,0.002249617,0.002249617,3796,359996,0.7954545454545454,0.003679476,-29.532091640057605,77.5909090909091,0.25605002,317812.36363636365,26.40909090909091
76.29085195192269,33.95797710140907,-155.42857142857142,66.04202289859093,10111.7862906456,1.9047619047619047,0.0,0.0032865605,0.0032865605,3838,369891,1.0952380952380953,0.0045916773,-30.05107800425238,78.30952380952381,0.2703075,320755.8095238095,25.69047619047619
75.55482279579931,39.05835160327269,-141.92857142857142,60.9416483967273,10244.14916563034,1.9523809523809523,0.0,0.002509255,0.002509255,3880,379895,1.0476190476190477,0.004386615,-27.730531888042904,77.5,0.24375199,317440.0,26.476190476190474
75.12087073292379,38.78293954640551,-141.48837209302326,61.21706045359449,10379.701959609985,1.697674418604651,0.0,0.0030355856,0.0030355856,3923,389911,1.302325581395349,0.003562403,-28.760978121371693,77.06976744186046,0.2589252,315677.76744186046,26.953488372093023
75.38723723661607,36.110143451310705,-148.42857142857142,63.889856548689295,10514.098529100418,1.1666666666666667,0.0,0.0035064719,0.0035064719,3965,399848,1.8333333333333333,0.0044567836,-29.893560111858598,77.35714285714286,0.30849552,316854.85714285716,26.666666666666668
75.53243746045634,36.16628799666835,-148.66666666666666,63.83371200333165,10649.137825489044,1.9777777777777779,0.0,0.003950314,0.003950314,4010,409967,1.0222222222222221,0.004524042,-29.286342720778965,77.5111111111111,0.3158983,317485.5111111111,26.511111111111113
75.76437520595653,35.33556374657214,-151.04651162790697,64.66443625342785,10782.613768815994,2.0697674418604652,0.0,0.0030151168,0.0030151168,4053,419967,0.9302325581395349,0.004002679,-29.438387558089115,77.74418604651163,0.2770524,318440.18604651163,26.25581395348837
76.1157391250111,38.76115854126763,-143.64285714285714,61.23884145873235,10914.545758724213,1.6666666666666667,0.0,0.0032548227,0.0032548227,4095,429927,1.3333333333333333,0.004646043,-28.519079100307188,78.11904761904762,0.3176122,319975.61904761905,25.88095238095238
74.687920623757,38.745730695717754,-140.79545454545453,61.254269304282246,11050.132939815521,2.1363636363636362,0.0,0.0027369405,0.0027369405,4139,439831,0.8636363636363636,0.0037032724,-28.339383487845588,76.5909090909091,0.303933,313716.36363636365,27.40909090909091
75.24465377754953,39.76378569364228,-139.46666666666667,60.23621430635774,11186.574580430984,2.2,0.0,0.0024027182,0.0024027182,4184,449879,0.8,0.0027547863,-28.592962507025728,77.2,0.3065102,316211.2,26.822222222222223
75.21832232404182,39.216686085533965,-140.6590909090909,60.78331391446603,11325.048396110535,1.9545454545454546,0.0,0.0028370763,0.0028370763,4228,459846,1.0454545454545454,0.0029169964,-27.954318649785648,77.1590909090909,0.28211907,316043.63636363635,26.84090909090909
75.20776716005241,37.438243325584075,-144.97674418604652,62.56175667441591,11455.36229634285,1.7209302325581395,0.0,0.0029674193,0.0029674193,4271,469765,1.2790697674418605,0.0043540434,-28.575911359862975,77.16279069767442,0.25576162,316058.79069767444,26.86046511627907
75.38143296603994,38.940678816045185,-141.69767441860466,61.059321183954815,11589.855306863785,1.8372093023255813,0.0,0.0046510496,0.0046510496,4314,479931,1.1627906976744187,0.0061246725,-28.83657289936268,77.34883720930233,0.25940377,316820.83720930235,26.674418604651162
75.6080130696673,38.26657672936166,-143.93333333333334,61.73342327063835,11732.572239637375,1.8666666666666667,0.0,0.0042049508,0.0042049508,4359,489821,1.1333333333333333,0.0053757783,-28.9777885939538,77.57777777777778,0.23962751,317758.5777777778,26.42222222222222
74.39803717735207,38.46479831515987,-140.86363636363637,61.53520168484011,11866.167529582977,1.3409090909090908,0.0,0.0051332633,0.0051332633,4403,499871,1.6590909090909092,0.0063179918,-29.147809966798466,76.29545454545455,0.30198145,312506.1818181818,27.727272727272727
76.16436377017878,38.00154921756134,-145.40425531914894,61.99845078243868,12009.94968676567,2.425531914893617,0.0,0.0030950063,0.0030950063,4450,509869,0.574468085106383,0.0050713834,-29.236125302373477,78.17021276595744,0.2627545,320185.1914893617,25.829787234042552
75.6781481194239,39.73926939055355,-140.53333333333333,60.260730609446455,12145.79201388359,2.1555555555555554,0.0,0.0033947118,0.0033947118,4495,519933,0.8444444444444444,0.005121079,-28.85135001400998,77.66666666666667,0.23748675,318122.6666666667,26.355555555555554
74.86349525259973,38.56858938705806,-141.54545454545453,61.43141061294194,12285.34981751442,1.6136363636363635,0.0,0.005775444,0.005775444,4539,529946,1.3863636363636365,0.00707942,-29.076125227170042,76.79545454545455,0.30497226,314554.1818181818,27.227272727272727
75.13178633719532,39.86265850796721,-139.0212765957447,60.13734149203279,12430.02946972847,2.425531914893617,0.0,0.0040652384,0.0040652384,4586,539867,0.574468085106383,0.003824164,-27.864863996831446,77.06382978723404,0.30201003,315653.44680851063,26.93617021276596
75.34153005527561,39.03140387220981,-141.4,60.96859612779021,12567.784657716751,2.2888888888888888,0.0,0.0045333994,0.0045333994,4631,549860,0.7111111111111111,0.0055605834,-28.485415632676776,77.28888888888889,0.28805676,316575.2888888889,26.711111111111112
74.7588691529616,39.15067685921541,-140.125,60.84932314078458,12707.264547586441,2.3125,0.0,0.0033108469,0.0033108469,4679,559995,0.6875,0.0054609915,-28.370114566363426,76.66666666666667,0.26379624,314026.6666666667,27.333333333333332
74.34957852333073,40.77006705021556,-135.47727272727272,59.22993294978442,12845.818163871765,2.022727272727273,0.0,0.0036520239,0.0036520239,4723,569879,0.9772727272727273,0.0046061114,-27.61969407826493,76.22727272727273,0.29681355,312226.9090909091,27.772727272727273
74.36210911237568,38.1941672546626,-141.53333333333333,61.80583274533738,12987.078983783722,2.1555555555555554,0.0,0.003969837,0.003969837,4768,579916,0.8444444444444444,0.005893177,-28.21442998794023,76.24444444444444,0.296517,312297.2444444444,27.755555555555556
74.84793830300612,38.80051357233652,-140.93023255813952,61.199486427663466,13124.62775182724,1.627906976744186,0.0,0.002903949,0.002903949,4811,589904,1.372093023255814,0.002934044,-28.25584569738569,76.74418604651163,0.30165818,314344.18604651163,27.232558139534884
74.92512329701039,41.49998892700213,-135.06976744186048,58.500011072997864,13261.76517701149,1.8604651162790697,0.0,0.0029197051,0.0029197051,4854,599881,1.1395348837209303,0.00362169,-27.30078012726224,76.86046511627907,0.33789358,314820.4651162791,27.162790697674417
74.5104350852371,39.82126025404251,-138.2093023255814,60.17873974595749,13398.345462799072,2.0,0.0,0.0032200867,0.0032200867,4897,609809,1.0,0.003359387,-27.760026948666653,76.4186046511628,0.349927,313010.6046511628,27.6046511627907
74.59078646358778,39.75672102371105,-138.62790697674419,60.243278976288956,13530.154189109802,2.13953488372093,0.0,0.003954711,0.003954711,4940,619850,0.8604651162790697,0.0050792345,-26.872710636526335,76.48837209302326,0.3297962,313296.37209302327,27.511627906976745
75.27355214071002,36.6788791522808,-146.67391304347825,63.321120847719165,13671.0568151474,2.239130434782609,0.0,0.0036110133,0.0036110133,4986,629986,0.7608695652173914,0.005116969,-28.964072184894167,77.21739130434783,0.2875206,316282.4347826087,26.782608695652176
74.76640269559142,39.5429628969624,-139.13333333333333,60.45703710303762,13810.322422742844,2.0444444444444443,0.0,0.0034175136,0.0034175136,5031,639983,0.9555555555555556,0.0045634774,-28.465777537239354,76.68888888888888,0.2999362,314117.68888888886,27.333333333333332
74.6625529486947,40.96435842275978,-135.8372093023256,59.03564157724024,13946.658788919449,1.9069767441860466,0.0,0.0030226137,0.0030226137,5074,649891,1.0930232558139534,0.0070105363,-27.29159066662251,76.5813953488372,0.26061904,313677.3953488372,27.441860465116278
73.35522402207623,38.82616925542849,-138.0,61.17383074457152,14083.734902143478,1.3095238095238095,0.0,0.004641798,0.004641798,5116,659818,1.6904761904761905,0.0065682833,-28.066631998451165,75.16666666666667,0.3325634,307882.6666666667,28.833333333333332
74.93228125371792,40.13430527684167,-138.2,59.86569472315834,14218.649940252304,1.6,0.0,0.0045797387,0.0045797387,5161,669971,1.4,0.0046747313,-28.09185704671545,76.86666666666666,0.31703457,314845.86666666664,27.155555555555555
74.76522977936504,38.450643325398424,-141.88636363636363,61.54935667460157,14355.405689239502,1.9545454545454546,0.0,0.00503276,0.00503276,5205,679956,1.0454545454545454,0.0047720633,-28.67010028130163,76.70454545454545,0.32321835,314181.8181818182,27.34090909090909
74.84917000474918,38.11560220578181,-142.609756097561,61.88439779421819,14488.556858539581,1.853658536585366,0.0,0.003410858,0.003410858,5246,689749,1.146341463414634,0.0039082067,-27.97429342242025,76.78048780487805,0.30222884,314492.8780487805,27.24390243902439
74.84349595434436,40.18506882128104,-137.9318181818182,59.81493117871896,14624.018239498138,1.6590909090909092,0.0,0.0038843455,0.0038843455,5290,699985,1.3409090909090908,0.004788685,-27.806290935808708,76.77272727272727,0.30119956,314461.0909090909,27.25
75.30457958018029,40.16416440405621,-139.02272727272728,59.83583559594379,14759.25607585907,1.7727272727272727,0.0,0.0035226156,0.0035226156,5334,709992,1.2272727272727273,0.004460326,-28.222561147693128,77.25,0.32933366,316416.0,26.75
74.9407796350274,40.81403530907347,-136.6046511627907,59.18596469092653,14895.60348892212,2.046511627906977,0.0,0.0043446585,0.0043446585,5377,719944,0.9534883720930233,0.005929186,-27.04581018638413,76.86046511627907,0.32011396,314820.4651162791,27.13953488372093
74.73227901949024,38.83444246907022,-140.86363636363637,61.16555753092976,15030.408685207367,1.9772727272727273,0.0,0.003696677,0.003696677,5421,729857,1.0227272727272727,0.004827788,-28.080626325774663,76.63636363636364,0.29823327,313902.54545454547,27.363636363636363
74.82171778701846,40.51663655988498,-136.9090909090909,59.48336344011504,15166.093189001083,1.5454545454545454,0.0,0.004819897,0.004819897,5465,739875,1.4545454545454546,0.006272932,-27.908949814607066,76.75,0.3175762,314368.0,27.272727272727273
74.97628136556924,39.67110572463535,-139.4318181818182,60.328894275364654,15302.14768576622,1.7272727272727273,0.0,0.0052167517,0.0052167517,5509,749956,1.2727272727272727,0.0053114826,-28.070693950447147,76.93181818181819,0.32413483,315112.7272727273,27.113636363636363
75.29864901423636,40.39837969709994,-138.4,59.60162030290006,15439.568679332733,1.288888888888889,0.0,0.0045378725,0.0045378725,5554,759956,1.711111111111111,0.0051118894,-27.966171884407448,77.24444444444444,0.2930966,316393.2444444444,26.755555555555556
73.05589416971051,42.10856634880792,-130.07142857142858,57.89143365119209,15574.76969575882,1.6666666666666667,0.0,0.0036993765,0.0036993765,5596,769900,1.3333333333333333,0.004339632,-25.92882777539577,74.88095238095238,0.27187297,306712.38095238095,29.166666666666668
74.2205990646329,40.02950648116799,-137.1627906976744,59.970493518831994,15711.788279056549,1.3953488372093024,0.0,0.004031739,0.004031739,5639,779891,1.6046511627906976,0.004652189,-27.705234640878142,76.13953488372093,0.289251,311867.5348837209,27.930232558139537
73.36623376701459,40.61815311780243,-133.95348837209303,59.38184688219755,15848.132743120193,1.069767441860465,0.0,0.0038635854,0.0038635854,5682,789875,1.930232558139535,0.0048103584,-27.39855046370284,75.20930232558139,0.27966172,308057.3023255814,28.837209302325583
73.89480455573741,40.159128643379034,-136.25581395348837,59.84087135662096,15981.34219288826,1.4186046511627908,0.0,0.0040985453,0.0040985453,5725,799870,1.5813953488372092,0.0048204926,-27.527944568528685,75.74418604651163,0.29557806,310248.18604651163,28.25581395348837
74.60935607965258,42.24817055128485,-132.47727272727272,57.75182944871515,16119.143140077591,1.2727272727272727,0.0,0.003027444,0.003027444,5769,809783,1.7272727272727273,0.0039842194,-27.201067199763497,76.52272727272727,0.27785167,313437.0909090909,27.5
74.63404393254068,40.232103054635516,-137.29787234042553,59.76789694536448,16258.087746143341,1.6808510638297873,0.0,0.0047497028,0.0047497028,5816,819969,1.3191489361702127,0.004974524,-28.45877388882511,76.53191489361703,0.30419374,313474.72340425535,27.46808510638298
74.39122769027325,41.60536249446694,-133.73333333333332,58.394637505533076,16398.57769227028,2.066666666666667,0.0,0.0042055915,0.0042055915,5861,829881,0.9333333333333333,0.0059952335,-27.265501559185214,76.28888888888889,0.29604772,312479.2888888889,27.733333333333334
73.9948829837432,39.02613259951308,-139.14893617021278,60.973867400486924,16544.666226625443,1.8936170212765957,0.0,0.0043229833,0.0043229833,5908,839826,1.1063829787234043,0.007266943,-28.328810431918477,75.8936170212766,0.33445248,310860.25531914894,28.170212765957448
74.5467720301827,39.02846737202529,-140.2173913043478,60.97153262797469,16685.761765241623,2.369565217391304,0.0,0.004243168,0.004243168,5954,849762,0.6304347826086957,0.0048798816,-27.77432917917455,76.45652173913044,0.3004083,313165.9130434783,27.565217391304348
74.39874998734479,40.73225548062938,-135.84782608695653,59.26774451937062,16821.55642271042,1.8695652173913044,0.0,0.0042537963,0.0042537963,6000,859931,1.1304347826086956,0.0049957447,-27.328456891739073,76.28260869565217,0.31325677,312453.5652173913,27.717391304347824
73.37615443813678,42.03976738995452,-130.7608695652174,57.960232610045495,16963.62811756134,2.0434782608695654,0.0,0.003358844,0.003358844,6046,869997,0.9565217391304348,0.0039021575,-26.69121960596119,75.21739130434783,0.3133884,308090.4347826087,28.82608695652174
73.99132569942604,38.66562297557518,-139.9090909090909,61.33437702442482,17101.71092915535,1.9318181818181819,0.0,0.004044998,0.004044998,6090,879926,1.0681818181818181,0.004456303,-28.13641741674811,75.9090909090909,0.31408265,310923.63636363635,28.181818181818183
73.34014979714173,40.92242490602609,-133.5,59.077575093973905,17239.999945163727,2.1363636363636362,0.0,0.0036783416,0.0036783416,6134,889798,0.8636363636363636,0.0037396036,-26.883485907809394,75.18181818181819,0.3170512,307944.7272727273,28.863636363636363
74.38674961280236,41.479716467779234,-133.91489361702128,58.52028353222075,17384.856698989868,2.297872340425532,0.0,0.004057458,0.004057458,6181,899817,0.7021276595744681,0.0051338123,-26.99765310941831,76.29787234042553,0.30618224,312516.08510638296,27.74468085106383
74.66282880267774,40.334458731134475,-137.0,59.66554126886552,17522.55703520775,2.0,0.0,0.004136854,0.004136854,6226,909828,1.0,0.0055799396,-27.866964711576117,76.57777777777778,0.31866017,313662.5777777778,27.444444444444443
74.4854477867884,39.90411549648713,-137.8,60.09588450351287,17663.826858997345,1.8666666666666667,0.0,0.0042043906,0.0042043906,6271,919796,1.1333333333333333,0.004886927,-27.699241014778586,76.35555555555555,0.30445546,312752.35555555555,27.622222222222224
74.34259706539132,39.573095863811396,-138.53333333333333,60.4269041361886,17804.005170583725,1.9111111111111112,0.0,0.0043245857,0.0043245857,6316,929923,1.0888888888888888,0.004457935,-28.03244003068539,76.22222222222223,0.29817834,312206.22222222225,27.77777777777778
73.82468429074318,40.908673423295745,-134.25,59.091326576704276,17942.853535413742,1.7954545454545454,0.0,0.0039586015,0.0039586015,6360,939875,1.2045454545454546,0.005144171,-26.96463260282743,75.68181818181819,0.2895615,309992.7272727273,28.34090909090909
73.8316332771602,42.641368481333835,-130.33333333333334,57.35863151866617,18080.33198618889,1.4666666666666666,0.0,0.003410407,0.003410407,6405,949879,1.5333333333333334,0.0039232303,-26.995841450226045,75.68888888888888,0.29568073,310021.68888888886,28.333333333333332
73.89376520067724,40.06827083640758,-136.33333333333334,59.93172916359242,18218.844517469406,1.8888888888888888,0.0,0.003012887,0.003012887,6450,959842,1.1111111111111112,0.0039261617,-28.0473145035994,75.75555555555556,0.29365593,310294.7555555556,28.266666666666666
73.70942287903715,42.465226166929284,-130.36363636363637,57.53477383307072,18355.454065322876,1.4318181818181819,0.0,0.005512812,0.005512812,6494,969893,1.5681818181818181,0.0057253297,-26.674139363892042,75.54545454545455,0.31606388,309434.1818181818,28.454545454545453
73.94815100026906,39.21868164117054,-138.33333333333334,60.78131835882945,18498.680735349655,1.8888888888888888,0.0,0.0048385304,0.0048385304,6539,979795,1.1111111111111112,0.005541862,-27.871898046260196,75.8,0.3133846,310476.8,28.2
74.48659529192327,40.39876871246272,-136.73333333333332,59.60123128753728,18633.81662774086,2.111111111111111,0.0,0.0044212453,0.0044212453,6584,989877,0.8888888888888888,0.00490246,-27.423505479612043,76.37777777777778,0.31718063,312843.3777777778,27.622222222222224
73.5183016102159,41.26803106055515,-132.75,58.73196893944486,18769.893159151077,1.7045454545454546,0.0,0.004003647,0.004003647,6628,999849,1.2954545454545454,0.0046413695,-27.09277288807482,75.38636363636364,0.31029296,308782.54545454547,28.681818181818183
72.30557733564537,43.43132249667386,-125.51162790697674,56.56867750332616,18906.94558930397,1.4186046511627908,0.0,0.0061762175,0.0061762175,6671,1009807,1.5813953488372092,0.0074688466,-25.641402016603326,74.09302325581395,0.31084746,303485.0232558139,29.976744186046513
74.42725858931638,41.50482960998382,-134.2173913043478,58.495170390016156,19042.0094974041,1.5,0.0,0.0046427767,0.0046427767,6717,1019965,1.5,0.0059036254,-27.58442250094835,76.32608695652173,0.31598535,312631.652173913,27.695652173913043
73.16923827315543,41.52118176729118,-131.72727272727272,58.478818232708825,19177.637461185455,1.8863636363636365,0.0,0.0057644243,0.0057644243,6761,1029924,1.1136363636363635,0.0054283733,-26.46499603744583,75.0,0.32617745,307200.0,29.045454545454547
73.76563028117592,43.33162241731099,-128.86363636363637,56.66837758268901,19315.326613903046,1.6136363636363635,0.0,0.0039465446,0.0039465446,6805,1039822,1.3863636363636365,0.0039853016,-26.265795325877846,75.63636363636364,0.3211849,309806.54545454547,28.40909090909091
74.07848105720439,41.5936444898753,-133.26666666666668,58.406355510124676,19450.19930267334,1.8444444444444446,0.0,0.0044183563,0.0044183563,6850,1049885,1.1555555555555554,0.0050768615,-26.547955262807065,75.95555555555555,0.32373443,311113.9555555555,28.066666666666666
74.02389646599978,42.10366835820832,-131.8,57.89633164179168,19586.80423927307,1.7333333333333334,0.0,0.0060018706,0.0060018706,6895,1059987,1.2666666666666666,0.0053348704,-26.27573456716999,75.91111111111111,0.33172205,310931.9111111111,28.133333333333333
75.3055161269741,41.41320165233068,-136.06666666666666,58.58679834766934,19722.055814266205,1.711111111111111,0.0,0.004701527,0.004701527,6940,1069975,1.288888888888889,0.005279861,-27.840764464510368,77.26666666666667,0.31673554,316484.26666666666,26.755555555555556
73.94446305850964,39.49400009157202,-137.72727272727272,60.505999908427995,19859.553902626038,1.9318181818181819,0.0,0.004387887,0.004387887,6984,1079875,1.0681818181818181,0.005472636,-27.778601661378904,75.79545454545455,0.30210245,310458.1818181818,28.204545454545453
74.65632235058436,41.770498959169075,-133.93333333333334,58.22950104083094,19996.2190656662,1.5555555555555556,0.0,0.004046637,0.004046637,7029,1089875,1.4444444444444444,0.0050229817,-27.76416370028005,76.55555555555556,0.30152404,313571.55555555556,27.444444444444443
74.24934218031909,41.647772229659786,-133.36363636363637,58.35222777034021,20132.5164103508,1.3181818181818181,0.0,0.0036859903,0.0036859903,7073,1099882,1.6818181818181819,0.0044421917,-26.880774475693794,76.13636363636364,0.3197426,311854.54545454547,27.886363636363637
