AttNC,surrgain,optimgain,TimestepsSoFar,AttC,Fce,EpisodesSoFar,TimeElapsed,entloss,MtR,meankl,entropy,TtR
0.9523809523809523,0.004362767,0.004362767,3189882,0.047619047619047616,0.1636190476190476,13835,10063.621761322021,0.0,20.020139184634292,0.006774479,0.12119754,34.976190476190474
1.0,0.003508331,0.003508331,3199882,0.0,0.14400000000000004,13875,10094.409944534302,0.0,20.300712238217464,0.006444968,0.15416923,36.0
0.8888888888888888,0.0038000287,0.0038000287,3209889,0.1111111111111111,0.12168888888888894,13920,10125.702306509018,0.0,17.392672909925974,0.00590668,0.16336867,30.42222222222222
0.975609756097561,0.00457975,0.00457975,3219890,0.024390243902439025,0.1393170731707317,13961,10156.021217346191,0.0,19.78851935206727,0.008483747,0.14044468,34.829268292682926
0.975609756097561,0.0035526915,0.0035526915,3229913,0.024390243902439025,0.1426086956521739,14002,10186.869446277618,0.0,19.93163094629412,0.006173499,0.12895264,35.170731707317074
0.9090909090909091,0.00376044,0.00376044,3239933,0.09090909090909091,0.13042780748663105,14046,10217.86069893837,0.0,18.306946995910877,0.0065834154,0.12776472,32.29545454545455
0.975609756097561,0.0027650474,0.0027650474,3249934,0.024390243902439025,0.13248780487804876,14087,10249.355393409729,0.0,18.645400471727303,0.005271203,0.13322519,33.1219512195122
0.9523809523809523,0.0034573853,0.0034573853,3259936,0.047619047619047616,0.13790476190476192,14129,10280.835321426392,0.0,19.47245273515941,0.005014466,0.10935957,34.476190476190474
0.975609756097561,0.0043792794,0.0043792794,3269937,0.024390243902439025,0.13717073170731706,14170,10311.44587302208,0.0,19.67757116840484,0.0053489013,0.10178775,34.292682926829265
1.0,0.0052295015,0.0052295015,3279937,0.0,0.1395,14210,10343.262366771698,0.0,19.74938053953006,0.009069072,0.09696866,34.875
0.9090909090909091,0.0051177265,0.0051177265,3289941,0.09090909090909091,0.12645454545454546,14254,10374.138542175293,0.0,18.172825354088346,0.011461546,0.06737373,31.613636363636363
1.0,0.004623717,0.004623717,3299941,0.0,0.13590000000000002,14294,10405.104959964752,0.0,19.315978293032906,0.0058146794,0.08249935,33.975
1.0,0.0059035677,0.0059035677,3309941,0.0,0.13679999999999998,14334,10435.89476776123,0.0,19.684643015777727,0.0073459917,0.1037323,34.2
0.9523809523809523,0.0053466507,0.0053466507,3319943,0.047619047619047616,0.13552380952380952,14376,10466.672051906586,0.0,19.407482540627683,0.006841998,0.096092284,33.88095238095238
0.975609756097561,0.0034169767,0.0034169767,3329944,0.024390243902439025,0.14234146341463416,14417,10497.687597513199,0.0,20.49750026888242,0.005509625,0.092741884,35.58536585365854
0.9523809523809523,0.004706723,0.004706723,3339970,0.047619047619047616,0.1402857142857143,14459,10528.476667165756,0.0,19.046578522509407,0.008793694,0.06405678,34.214285714285715
1.0,0.0038019852,0.0038019852,3349970,0.0,0.1486,14499,10559.863457202911,0.0,21.274058372565136,0.005878954,0.08613232,37.15
0.9523809523809523,0.0034447403,0.0034447403,3359972,0.047619047619047616,0.13771428571428573,14541,10590.311698675156,0.0,19.522441223016944,0.0075279223,0.08337373,34.42857142857143
0.8863636363636364,0.0036793097,0.0036793097,3369767,0.11363636363636363,0.13918048520394558,14585,10621.615077495575,0.0,19.14325200548299,0.007382964,0.035349067,33.65909090909091
0.975609756097561,0.0047555496,0.0047555496,3379768,0.024390243902439025,0.13892682926829267,14626,10653.125873088837,0.0,19.681339874690032,0.007906029,-0.008767561,34.73170731707317
1.0,0.0020710968,0.0020710968,3389768,0.0,0.14429999999999998,14666,10684.167470932007,0.0,20.625222301197233,0.004722695,-0.019145945,36.075
1.0,0.005126331,0.005126331,3399768,0.0,0.13899999999999998,14706,10715.02588558197,0.0,19.594052856494653,0.006217924,0.032640636,34.75
0.975609756097561,0.0036503326,0.0036503326,3409769,0.024390243902439025,0.1427317073170732,14747,10745.564568519592,0.0,20.358230415331224,0.00723002,0.0022181273,35.68292682926829
1.0,0.0050452612,0.0050452612,3419769,0.0,0.1406,14787,10776.607180833817,0.0,19.96054430408359,0.005852043,0.009025404,35.15
0.975609756097561,0.0037683693,0.0037683693,3429770,0.024390243902439025,0.14175609756097562,14828,10807.63515496254,0.0,20.383055044428115,0.00836914,-0.014836208,35.4390243902439
1.0,0.0045867567,0.0045867567,3439770,0.0,0.13829999999999998,14868,10838.500814676285,0.0,19.645555730137783,0.0056815506,0.0048360033,34.575
1.0,0.003198374,0.003198374,3449770,0.0,0.1467,14908,10869.361340761185,0.0,20.7352480282613,0.0062100436,0.034452483,36.675
0.9523809523809523,0.0041480027,0.0041480027,3459772,0.047619047619047616,0.14047619047619048,14950,10900.629473209381,0.0,20.039073088748776,0.005867321,0.016250515,35.11904761904762
0.9302325581395349,0.0034375,0.0034375,3469775,0.06976744186046512,0.13506976744186044,14993,10931.26061296463,0.0,19.11941252825914,0.0084971925,-0.02626205,33.76744186046512
1.0,0.0064939302,0.0064939302,3479775,0.0,0.13740000000000002,15033,10962.747646331787,0.0,19.21211031259631,0.0075393175,-0.052360076,34.35
0.9302325581395349,0.004523259,0.004523259,3489778,0.06976744186046512,0.13069767441860466,15076,10993.725863456726,0.0,18.535670260524533,0.0068197325,-0.10049747,32.674418604651166
0.9523809523809523,0.003279352,0.003279352,3499780,0.047619047619047616,0.13000000000000003,15118,11024.8277490139,0.0,18.439512038407592,0.0058563338,-0.10641824,32.5
0.975609756097561,0.004640289,0.004640289,3509793,0.024390243902439025,0.1390694183864916,15159,11056.41797041893,0.0,19.197511184197374,0.0064787613,-0.11024138,33.8780487804878
1.0,0.0046318197,0.0046318197,3519793,0.0,0.14150000000000001,15199,11087.249367237091,0.0,20.151232752261343,0.0071144514,-0.074856125,35.375
0.975609756097561,0.00542043,0.00542043,3529794,0.024390243902439025,0.14282926829268291,15240,11118.427855491638,0.0,20.54715903869751,0.009843163,-0.12267368,35.707317073170735
1.0,0.004547885,0.004547885,3539794,0.0,0.14659999999999998,15280,11149.146966218948,0.0,20.983919057337886,0.006751518,-0.07073561,36.65
0.9523809523809523,0.0033917762,0.0033917762,3549804,0.047619047619047616,0.15031746031746035,15322,11180.37196445465,0.0,20.342607598569565,0.0060002846,-0.09654637,35.666666666666664
0.975609756097561,0.0029949716,0.0029949716,3559805,0.024390243902439025,0.14614634146341463,15363,11211.687818050385,0.0,21.006905373623106,0.0047207666,-0.102088705,36.53658536585366
0.9523809523809523,0.005357183,0.005357183,3569819,0.047619047619047616,0.1322124542124542,15405,11242.249135255814,0.0,18.647297453729074,0.007941016,-0.1144136,32.61904761904762
0.9523809523809523,0.00382164,0.00382164,3579821,0.047619047619047616,0.13619047619047622,15447,11274.35065484047,0.0,19.497369292737353,0.008185529,-0.16729152,34.04761904761905
1.0,0.0039440794,0.0039440794,3589821,0.0,0.14110000000000003,15487,11305.198186635971,0.0,19.84772150615859,0.006471422,-0.17109695,35.275
1.0,0.0040227342,0.0040227342,3599821,0.0,0.14010000000000006,15527,11337.094824075699,0.0,20.08248580881072,0.0063731107,-0.15998887,35.025
1.0,0.0040604994,0.0040604994,3609821,0.0,0.1447,15567,11368.233171224594,0.0,20.315316895938015,0.006101937,-0.14567313,36.175
1.0,0.0035805411,0.0035805411,3619821,0.0,0.13399999999999998,15607,11401.286527872086,0.0,19.29780633717688,0.0053542736,-0.14003965,33.5
0.9523809523809523,0.0036175202,0.0036175202,3629833,0.047619047619047616,0.13635497835497837,15649,11433.222004175186,0.0,18.955838433919354,0.006748542,-0.1515599,33.57142857142857
