surrgain,Fce,TimestepsSoFar,entropy,AttNC,TtR,TimeElapsed,MtR,EpisodesSoFar,meankl,entloss,optimgain,AttC
0.00037398224,0.1964,1209907,0.018152026,2.825,147.3,5019.228673219681,27.59882130085264,5317,0.0067089065,0.0,0.00037398224,0.175
0.0011923508,0.20829999999999999,1219907,8.21352e-05,2.925,156.225,5061.662429094315,29.076539305766126,5357,0.008969251,0.0,0.0011923508,0.075
0.0009409115,0.2132,1229907,0.056880664,2.875,159.9,5102.719109773636,29.53315576211683,5397,0.0060591307,0.0,0.0009409115,0.125
0.0011822914,0.18769999999999992,1239907,0.014180255,2.75,140.775,5143.828956127167,25.95200997470487,5437,0.0038270273,0.0,0.0011822914,0.25
0.0017796564,0.207,1249907,0.006430467,2.9,155.25,5186.5806250572205,28.69423445780044,5477,0.0075246603,0.0,0.0017796564,0.1
0.0010953406,0.17809999999999998,1259907,0.016608238,2.95,133.575,5226.6842918396,24.491995440243794,5517,0.0031261363,0.0,0.0010953406,0.05
0.00058265013,0.1889,1269907,-0.023883862,2.95,141.675,5269.2425537109375,25.314367330240295,5557,0.003723914,0.0,0.00058265013,0.05
0.0013120654,0.15009999999999998,1279907,-0.06296132,2.925,112.575,5309.275922060013,19.83391664097609,5597,0.00731362,0.0,0.0013120654,0.075
0.001762795,0.15189999999999998,1289907,-0.101486325,2.9,113.925,5351.4616730213165,20.08831746958895,5637,0.0038326362,0.0,0.001762795,0.1
0.00032114005,0.12760000000000002,1299907,-0.104781486,2.9,95.7,5392.037479639053,16.709548347170173,5677,0.005667634,0.0,0.00032114005,0.1
0.0013937175,0.1458,1309907,-0.07877087,2.9,109.35,5433.8052587509155,18.210192754050254,5717,0.008388199,0.0,0.0013937175,0.1
0.00081908266,0.17250000000000004,1319907,-0.07309311,2.925,129.375,5474.977568626404,22.619734542398408,5757,0.0085675595,0.0,0.00081908266,0.075
0.0024389192,0.1719,1329907,-0.09465043,2.85,128.925,5515.478072166443,22.87571043809077,5797,0.007791851,0.0,0.0024389192,0.15
0.0006639576,0.182,1339907,-0.1435565,2.925,136.5,5557.933293581009,25.085732739005316,5837,0.0043786773,0.0,0.0006639576,0.075
0.00090261956,0.1719,1349907,-0.21984841,2.975,128.925,5597.660422325134,23.402825787484257,5877,0.008312348,0.0,0.00090261956,0.025
0.0011421375,0.18949999999999992,1359907,-0.27725142,2.95,142.125,5639.406511306763,25.48116763053771,5917,0.0062861103,0.0,0.0011421375,0.05
0.00023658243,0.16659999999999997,1369907,-0.29109076,2.975,124.95,5680.003345012665,22.188817154263948,5957,0.004732473,0.0,0.00023658243,0.025
0.0011316788,0.1781,1379907,-0.31473112,3.0,133.575,5722.16198182106,23.631586791396153,5997,0.0056801373,0.0,0.0011316788,0.0
0.001076469,0.14379999999999996,1389907,-0.23873901,3.0,107.85,5762.88413310051,18.982008602457917,6037,0.0059737177,0.0,0.001076469,0.0
0.00087655947,0.08430000000000004,1399907,-0.19464645,2.925,63.225,5803.88156914711,10.938098219293845,6077,0.0049233367,0.0,0.00087655947,0.075
0.0021870804,0.17129999999999995,1409907,-0.14242005,2.925,128.475,5844.256187438965,22.52632492295943,6117,0.0061330018,0.0,0.0021870804,0.075
0.0008392187,0.16009999999999996,1419907,-0.14675052,2.9,120.075,5885.781023979187,21.785762477995696,6157,0.0037037951,0.0,0.0008392187,0.1
0.0022232786,0.16100000000000003,1429907,-0.10823285,2.95,120.75,5927.528927087784,20.96201696707327,6197,0.0084634395,0.0,0.0022232786,0.05
0.0011420209,0.14140000000000003,1439907,-0.091957666,2.85,106.05,5969.16365480423,18.822205330809915,6237,0.0038692332,0.0,0.0011420209,0.15
0.00063223904,0.1539,1449907,-0.115618065,2.9,115.425,6011.50790810585,20.422592641606094,6277,0.003211855,0.0,0.00063223904,0.1
0.0015735326,0.13810000000000003,1459907,-0.12675487,2.95,103.575,6052.09837436676,18.06792599739824,6317,0.005858566,0.0,0.0015735326,0.05
0.0016679667,0.13830000000000003,1469907,-0.09623773,2.95,103.725,6093.842972755432,18.16935090198798,6357,0.005765039,0.0,0.0016679667,0.05
0.0018838797,0.14179999999999998,1479907,-0.10363257,2.925,106.35,6135.260830640793,19.035251217409606,6397,0.005109758,0.0,0.0018838797,0.075
0.0029706864,0.14679999999999999,1489907,-0.13971552,2.925,110.1,6179.165112495422,20.46022926174992,6437,0.0058738305,0.0,0.0029706864,0.075
0.0023104248,0.14140000000000003,1499907,-0.08711224,3.0,106.05,6220.183291196823,19.152857813505964,6477,0.007867642,0.0,0.0023104248,0.0
0.0019831914,0.13510000000000003,1509907,-0.11596634,3.0,101.325,6261.718142747879,18.69064013830907,6517,0.0058829,0.0,0.0019831914,0.0
0.0011523662,0.1573,1519907,-0.11459365,2.85,117.975,6304.4066870212555,21.689286328471688,6557,0.004479594,0.0,0.0011523662,0.15
0.00045355834,0.16,1529907,-0.10895355,2.95,120.0,6345.684030532837,22.056581410346453,6597,0.00079831225,0.0,0.00045355834,0.05
0.0017149462,0.13720000000000002,1539907,-0.06692813,2.875,102.9,6387.238869428635,18.891682542422494,6637,0.00408539,0.0,0.0017149462,0.125
0.001211202,0.13670000000000002,1549907,-0.03539858,2.85,102.525,6428.121991634369,19.120600721289343,6677,0.0034336788,0.0,0.001211202,0.15
0.0013301984,0.12300000000000003,1559907,-0.008456707,2.85,92.25,6475.262795209885,16.96542857936531,6717,0.0043016872,0.0,0.0013301984,0.15
0.001961144,0.1335,1569907,-0.041476905,2.85,100.125,6516.362250089645,18.412064652229073,6757,0.0055465517,0.0,0.001961144,0.15
0.0014416168,0.15610000000000002,1579907,-0.102568984,2.95,117.075,6558.575472354889,21.571372249046625,6797,0.0053587127,0.0,0.0014416168,0.05
0.001593806,0.1552,1589907,-0.09109992,2.825,116.4,6599.603283166885,21.371146236152413,6837,0.004789713,0.0,0.001593806,0.175
0.0010097565,0.17099999999999996,1599907,-0.14196594,2.925,128.25,6642.10077047348,23.436878825534706,6877,0.006237498,0.0,0.0010097565,0.075
0.0020687475,0.1248,1609907,-0.12703694,3.0,93.6,6684.592553853989,16.428477679457146,6917,0.0046205143,0.0,0.0020687475,0.0
0.0022439992,0.1484,1619907,-0.12785387,2.95,111.3,6724.88099360466,19.79650880573853,6957,0.006960232,0.0,0.0022439992,0.05
0.0017216349,0.16470000000000004,1629907,-0.10008804,2.975,123.525,6768.504470348358,22.179799236532013,6997,0.0055532805,0.0,0.0017216349,0.025
0.0017167892,0.17099999999999999,1639907,-0.025958974,2.925,128.25,6809.0763239860535,23.485700117302706,7037,0.00786248,0.0,0.0017167892,0.075
0.001394823,0.16989999999999997,1649907,-0.04952995,2.825,127.425,6851.579580545425,23.29439691930888,7077,0.003723439,0.0,0.001394823,0.175
