Tmt,entloss,TimestepsSoFar,TimeElapsed,TtR,entropy,optimgain,AttC,EpisodesSoFar,MtR,MpbtN,MpbtA,Tmc,AttNC,surrgain,Ptt,Tbt,meankl
63.01724137931034,0.0,219870,7342.357312202454,-193.44827586206895,0.37820023,0.0022407123,7.293103448275862,2979,-12.641283619817319,30.55816909287607,69.44183090712394,41.94827586206897,2.706896551724138,0.0022407123,61.359468451030295,258118.62068965516,0.002564074
62.40677966101695,0.0,229890,7524.101011991501,-191.6949152542373,0.3874489,0.0028629552,6.52542372881356,3038,-13.035373894708966,30.750625158671983,69.24937484132802,42.559322033898304,3.4745762711864407,0.0028629552,60.781518635596434,255618.16949152542,0.003251593
63.45762711864407,0.0,239957,7682.70089173317,-193.89830508474577,0.39720327,0.0029242805,7.186440677966102,3097,-12.893210522565845,30.510686355877016,69.48931364412299,41.52542372881356,2.8135593220338984,0.0029242805,61.76104970662935,259922.4406779661,0.0024641538
61.96491228070175,0.0,249920,7868.592344045639,-193.33333333333334,0.42322296,0.0025389132,7.526315789473684,3154,-12.60934797066425,31.064240228937848,68.93575977106214,43.01754385964912,2.473684210526316,0.0025389132,60.3582807457983,253808.28070175438,0.0032259626
64.55172413793103,0.0,259935,8022.664905786514,-242.58620689655172,0.4113717,0.0026315472,8.913793103448276,3212,-14.952331778707277,37.37433243506772,62.62566756493228,40.37931034482759,1.0862068965517242,0.0026315472,62.82102228628998,264403.8620689655,0.0028492694
63.035714285714285,0.0,269830,8190.514286279678,-215.0,0.43312743,0.0030483617,7.857142857142857,3268,-13.674730587536319,33.97574792853086,66.02425207146914,41.92857142857143,2.142857142857143,0.0030483617,61.37528894185169,258194.2857142857,0.0033096026
63.96666666666667,0.0,279902,8354.422346115112,-237.0,0.41099906,0.003220627,8.7,3328,-14.94682517871789,36.945779593508135,63.054220406491844,40.983333333333334,1.3,0.003220627,62.260074827485475,262007.46666666667,0.0034445538
63.08474576271186,0.0,289904,8535.953467607498,-212.3728813559322,0.39405343,0.0027734037,7.288135593220339,3387,-13.789738556846606,33.31096160285695,66.68903839714307,41.86440677966102,2.711864406779661,0.0027734037,61.43013284058623,258395.11864406778,0.0019244172
62.983333333333334,0.0,299926,8696.265206813812,-207.0,0.3920491,0.0028250606,7.766666666666667,3447,-13.534174061042998,32.76570049423202,67.23429950576798,42.016666666666666,2.2333333333333334,0.0028250606,61.30343719290449,257979.73333333334,0.003260525
62.32203389830509,0.0,309854,8872.574315071106,-201.01694915254237,0.37200883,0.0031492563,6.677966101694915,3506,-13.623431157782644,32.13725526033476,67.86274473966522,42.66101694915254,3.3220338983050848,0.0031492563,60.69385872339955,255271.05084745763,0.00325317
61.74576271186441,0.0,319980,9036.315886497498,-188.47457627118644,0.37805274,0.0025419376,6.508474576271187,3565,-12.570514352136994,30.499705818601427,69.50029418139857,43.23728813559322,3.4915254237288136,0.0025419376,60.150135478953786,252910.64406779662,0.002519579
60.96610169491525,0.0,329987,9209.560344457626,-172.71186440677965,0.37610117,0.0027487942,6.711864406779661,3624,-11.772953035041878,28.22733079301121,71.7726692069888,44.016949152542374,3.288135593220339,0.0027487942,59.41602901297713,249717.15254237287,0.0027590026
61.69491525423729,0.0,339972,9373.255579471588,-184.91525423728814,0.39425224,0.0026786071,7.0508474576271185,3683,-12.418349682307241,29.897729149758817,70.10227085024118,43.271186440677965,2.9491525423728815,0.0026786071,60.115034661223,252702.37288135593,0.0034926822
63.05,0.0,349936,9549.925640821457,-204.33333333333334,0.39522964,0.0028987995,7.783333333333333,3743,-13.462297377653387,32.348445440841985,67.651554559158,41.93333333333333,2.216666666666667,0.0028987995,61.3784028899623,258252.8,0.0024441082
61.42622950819672,0.0,359964,9709.7213139534,-197.37704918032787,0.39088243,0.0026124949,8.311475409836065,3804,-13.007205925359155,32.10873991066156,67.89126008933843,43.557377049180324,1.6885245901639345,0.0026124949,59.849410444718956,251601.83606557376,0.0021827084
61.50819672131148,0.0,369957,9881.372991800308,-195.5737704918033,0.38711274,0.003078819,7.213114754098361,3865,-13.214224279705295,31.8394713872833,68.16052861271669,43.50819672131148,2.7868852459016393,0.003078819,59.91021615454816,251937.5737704918,0.0030147524
62.25396825396825,0.0,379889,10051.177558898926,-204.44444444444446,0.3767273,0.003063487,7.984126984126984,3928,-13.586976089449813,32.5843092535008,67.41569074649922,42.73015873015873,2.015873015873016,0.003063487,60.630687248342575,254992.25396825396,0.0031210145
61.73015873015873,0.0,389981,10221.624554872513,-198.0952380952381,0.39105156,0.002484039,8.079365079365079,3991,-13.419635628829448,31.929548444538128,68.07045155546184,43.25396825396825,1.9206349206349207,0.002484039,60.13558960813402,252846.73015873015,0.0026466507
60.65573770491803,0.0,399932,10393.10181927681,-185.5737704918033,0.38491035,0.0022760022,7.557377049180328,4052,-12.673855828150232,30.451661001085156,69.54833899891483,44.34426229508197,2.442622950819672,0.0022760022,59.116444881056715,248445.90163934426,0.0024301335
61.73770491803279,0.0,409965,10560.125220298767,-192.13114754098362,0.40684798,0.0026424823,7.737704918032787,4113,-12.855524123054114,31.071208703976513,68.92879129602348,43.26229508196721,2.262295081967213,0.0026424823,60.132637930421886,252877.6393442623,0.0031198806
62.41935483870968,0.0,419948,10725.58451461792,-196.7741935483871,0.3821725,0.0027432032,8.419354838709678,4175,-13.055634993000693,31.476174626134064,68.5238253738659,42.564516129032256,1.5806451612903225,0.0027432032,60.78369916563324,255669.67741935485,0.0030990674
62.064516129032256,0.0,429983,10887.782521724701,-189.83870967741936,0.38773626,0.0031208268,8.064516129032258,4237,-12.969411692122632,30.489214468508024,69.51078553149199,42.935483870967744,1.935483870967742,0.0031208268,60.44025189066969,254216.25806451612,0.0026979242
60.75806451612903,0.0,439988,11062.232314109802,-186.1290322580645,0.37605336,0.0029072827,7.935483870967742,4299,-12.54862451902657,30.482019423074874,69.51798057692514,44.24193548387097,2.064516129032258,0.0029072827,59.209845481640556,248865.03225806452,0.0024880515
61.88333333333333,0.0,449860,11225.306904792786,-180.66666666666666,0.37271598,0.003075972,8.033333333333333,4359,-12.231343239705385,29.067816246814218,70.9321837531858,43.1,1.9666666666666666,0.003075972,60.27966754006957,253474.13333333333,0.0033128425
60.67213114754098,0.0,459894,11395.965133190155,-174.2622950819672,0.39111307,0.002441154,7.672131147540983,4420,-12.05960899165972,28.705634725818562,71.29436527418142,44.32786885245902,2.3278688524590163,0.002441154,59.12963345015203,248513.04918032786,0.002431463
61.83606557377049,0.0,469909,11552.47456073761,-187.04918032786884,0.3793241,0.0030409768,8.049180327868852,4481,-12.585355898930585,30.094221271366052,69.90577872863395,43.18032786885246,1.9508196721311475,0.0030409768,60.21901682601576,253280.52459016393,0.002959237
60.76190476190476,0.0,479971,11727.215646266937,-192.53968253968253,0.38125625,0.0028172466,7.809523809523809,4544,-13.3131532408619,31.615053622182316,68.38494637781771,44.25396825396825,2.1904761904761907,0.0028172466,59.205274587813356,248880.7619047619,0.002896181
60.52459016393443,0.0,489899,11891.868060350418,-173.44262295081967,0.3648814,0.0024355769,8.131147540983607,4605,-11.686169011224026,28.491807797456953,71.50819220254303,44.47540983606557,1.8688524590163935,0.0024355769,58.9907243659625,247908.7213114754,0.0028909496
60.15,0.0,499945,12070.044843196869,-163.33333333333334,0.3635944,0.0026801948,7.6,4665,-11.093551848279743,27.002025558703963,72.99797444129605,44.86666666666667,2.4,0.0026801948,58.62937344037265,246374.4,0.002518024
60.24193548387097,0.0,509959,12234.57523560524,-167.09677419354838,0.38591126,0.0036707248,6.919354838709677,4727,-11.677744440261726,27.65750500828359,72.34249499171638,44.79032258064516,3.0806451612903225,0.0036707248,58.70802031371585,246750.96774193548,0.004077398
61.03225806451613,0.0,519944,12412.897590637207,-188.38709677419354,0.3919259,0.003055918,8.338709677419354,4789,-12.430935615371475,30.68088470296051,69.31911529703949,43.96774193548387,1.6612903225806452,0.003055918,59.46641530652657,249988.12903225806,0.0029891187
62.25806451612903,0.0,529922,12575.025674819946,-212.74193548387098,0.3926899,0.0042581647,8.35483870967742,4851,-14.015230970471253,34.01747289943314,65.98252710056684,42.75806451612903,1.6451612903225807,0.0042581647,60.613875644078405,255009.03225806452,0.0037601304
61.19672131147541,0.0,539924,12754.250957012177,-201.31147540983608,0.38722593,0.002779535,8.327868852459016,4912,-13.219261456157966,32.66196393608441,67.33803606391561,43.80327868852459,1.6721311475409837,0.002779535,59.624262211046215,250661.77049180327,0.0027921405
61.166666666666664,0.0,549857,12914.701555252075,-182.33333333333334,0.3866114,0.0033281483,7.516666666666667,4972,-12.263600774404505,29.749454212571038,70.25054578742895,43.81666666666667,2.4833333333333334,0.0033281483,59.60510399638909,250538.66666666666,0.0029331616
61.3,0.0,559919,13082.176891326904,-189.83333333333334,0.40060374,0.002788244,7.1,5032,-12.784248941994017,30.955751866751186,69.04424813324881,43.68333333333333,2.9,0.002788244,59.73291447619313,251084.8,0.002951731
61.28333333333333,0.0,569903,13239.910372495651,-183.83333333333334,0.39350632,0.0025507205,7.716666666666667,5092,-12.232425539672024,29.933444933688364,70.06655506631161,43.75,2.283333333333333,0.0025507205,59.690208196893764,251016.53333333333,0.0025153258
61.233333333333334,0.0,579922,13413.159124135971,-187.0,0.38596392,0.0034532659,7.416666666666667,5152,-12.613634474982025,30.386071685715827,69.61392831428417,43.78333333333333,2.5833333333333335,0.0034532659,59.649134248244174,250811.73333333334,0.005078728
60.91803278688525,0.0,589955,13569.741089582443,-177.37704918032787,0.4064998,0.0028588232,7.80327868852459,5213,-11.998686449599909,29.12459551907108,70.87540448092894,44.08196721311475,2.19672131147541,0.0028588232,59.361068396881144,249520.26229508198,0.003440031
62.18333333333333,0.0,599910,13743.704986333847,-197.5,0.41278073,0.0041138665,7.7,5273,-12.871528251976104,31.707113034260715,68.2928869657393,42.8,2.3,0.0041138665,60.563243808946616,254702.93333333332,0.003681078
62.81666666666667,0.0,609919,13898.779852628708,-207.0,0.40030497,0.0030631078,8.283333333333333,5333,-13.189857649824337,32.72067722864941,67.27932277135059,42.11666666666667,1.7166666666666666,0.0030631078,61.188194771327524,257297.06666666668,0.0037687353
61.42372881355932,0.0,619844,14068.278047323227,-187.96610169491527,0.38452303,0.0024203153,8.186440677966102,5392,-12.444999979857666,30.509693822893283,69.49030617710672,43.559322033898304,1.8135593220338984,0.0024203153,59.84839336016515,251591.59322033898,0.0027247425
60.35,0.0,629967,14228.300634860992,-189.16666666666666,0.38475117,0.0031982053,7.133333333333334,5452,-12.728168412177158,31.198086871401348,68.80191312859867,44.65,2.8666666666666667,0.0031982053,58.8247297039271,247193.6,0.0033329614
61.43333333333333,0.0,639941,14401.101063013077,-180.0,0.39160913,0.003145583,7.25,5512,-12.202371053872843,29.168067797141777,70.83193220285823,43.56666666666667,2.75,0.003145583,59.84662769250608,251630.93333333332,0.0042722416
60.932203389830505,0.0,649967,14561.763708591461,-198.47457627118644,0.3904755,0.0036578006,7.593220338983051,5571,-13.089203557743584,32.44028656082654,67.55971343917342,44.067796610169495,2.406779661016949,0.0036578006,59.37436987285327,249578.30508474575,0.0041138334
61.30508474576271,0.0,659915,14730.311696052551,-190.84745762711864,0.3943903,0.0029164124,7.661016949152542,5630,-12.70595433571539,31.061413870492995,68.93858612950704,43.67796610169491,2.3389830508474576,0.0029164124,59.735800730035415,251105.62711864407,0.0032783656
60.57627118644068,0.0,669911,14893.2763941288,-183.5593220338983,0.38463336,0.0025607026,7.661016949152542,5689,-12.185893727440863,30.304322455117514,69.69567754488249,44.440677966101696,2.3389830508474576,0.0025607026,59.0315513516346,248120.40677966102,0.0027254275
60.63333333333333,0.0,679930,15066.968274831772,-182.83333333333334,0.39974618,0.0024801337,7.216666666666667,5749,-12.486864981291637,30.04477158148394,69.95522841851606,44.36666666666667,2.783333333333333,0.0024801337,59.09160965283635,248354.13333333333,0.003490412
61.21666666666667,0.0,689998,15231.063182115555,-179.33333333333334,0.42453724,0.0034400192,7.783333333333333,5809,-12.06793244723146,29.321608522959256,70.67839147704076,43.81666666666667,2.216666666666667,0.0034400192,59.625366963702646,250743.46666666667,0.004353815
62.28813559322034,0.0,699912,15395.08427453041,-194.57627118644066,0.42151138,0.0029442164,8.067796610169491,5868,-12.92236489150894,31.24455771279914,68.75544228720085,42.69491525423729,1.9322033898305084,0.0029442164,60.66219354962449,255132.2033898305,0.003482079
61.766666666666666,0.0,709933,15562.820890426636,-205.83333333333334,0.41958958,0.0028816285,8.616666666666667,5928,-13.388005142377754,33.296166089028276,66.70383391097171,43.21666666666667,1.3833333333333333,0.0028816285,60.167646336173995,252996.26666666666,0.003469868
62.01754385964912,0.0,719827,15725.413364171982,-203.50877192982455,0.43159547,0.003097331,8.368421052631579,5985,-12.957087648160485,32.69675405337138,67.3032459466286,43.0,1.631578947368421,0.003097331,60.385883397815995,254023.8596491228,0.0038682343
62.3448275862069,0.0,729959,15896.31097483635,-202.24137931034483,0.41285685,0.002507143,8.068965517241379,6043,-13.135350419409493,32.38091917514203,67.61908082485799,42.672413793103445,1.9310344827586208,0.002507143,60.6953787566137,255364.41379310345,0.0032925794
63.08620689655172,0.0,739832,16051.10834646225,-202.58620689655172,0.4092085,0.0028931617,8.068965517241379,6101,-13.189698505914397,31.903159378087885,68.09684062191212,41.87931034482759,1.9310344827586208,0.0028931617,61.42092800837456,258401.10344827586,0.003585069
61.88135593220339,0.0,749986,16230.188758611679,-205.08474576271186,0.40824348,0.002644964,8.084745762711865,6160,-13.45400482343423,33.09122448611099,66.90877551388904,43.11864406779661,1.9152542372881356,0.002644964,60.26803793572662,253466.0338983051,0.003200537
62.14035087719298,0.0,759835,16384.125596761703,-197.19298245614036,0.41285303,0.0029742962,7.473684210526316,6217,-12.81418790531856,31.615335922642846,68.38466407735714,42.8421052631579,2.526315789473684,0.0029742962,60.52385920780568,254526.87719298244,0.0041792123
61.87931034482759,0.0,769892,16564.955399751663,-202.58620689655172,0.39844468,0.002996606,7.620689655172414,6275,-13.304946367432787,32.690267276389925,67.30973272361004,43.13793103448276,2.3793103448275863,0.002996606,60.25657661455375,253457.6551724138,0.0037441486
62.172413793103445,0.0,779980,16715.709697961807,-202.41379310344828,0.40903306,0.0031830783,7.982758620689655,6333,-13.25907676723614,32.45398550640313,67.54601449359689,42.827586206896555,2.0172413793103448,0.0031830783,60.54099210324733,254658.2068965517,0.0036253957
61.98245614035088,0.0,789863,16894.606653690338,-189.2982456140351,0.392424,0.0029959783,7.543859649122807,6390,-12.373332193491688,30.470439999119133,69.52956000088085,43.0,2.456140350877193,0.0029959783,60.37341323972343,253880.1403508772,0.0033919208
60.983050847457626,0.0,799928,17048.585859298706,-183.72881355932202,0.3985743,0.003236527,7.11864406779661,6449,-12.290131731366563,29.988991683716673,70.01100831628332,44.08474576271186,2.8813559322033897,0.003236527,59.38709819569087,249786.57627118644,0.0037169524
61.327586206896555,0.0,809967,17241.532114505768,-192.58620689655172,0.40735546,0.0033850432,7.844827586206897,6507,-12.458744956999611,31.20791746184126,68.79208253815874,43.672413793103445,2.1551724137931036,0.0033850432,59.745525487992566,251197.7931034483,0.0034197278
62.32203389830509,0.0,819878,17395.253350257874,-203.89830508474577,0.41931796,0.0032731127,7.711864406779661,6566,-13.265310841272857,32.66978291967772,67.33021708032226,42.66101694915254,2.288135593220339,0.0032731127,60.69496562237512,255271.05084745763,0.0038782868
62.11666666666667,0.0,829964,17577.773228883743,-204.0,0.40992263,0.002855742,7.583333333333333,6626,-13.294988147734767,32.61581594170033,67.38418405829965,42.88333333333333,2.4166666666666665,0.002855742,60.48898634920827,254429.86666666667,0.0036914826
61.719298245614034,0.0,839846,17728.711888313293,-185.6140350877193,0.4335477,0.003801521,7.842105263157895,6683,-12.005893642520817,29.96505095994696,70.03494904005302,43.280701754385966,2.1578947368421053,0.003801521,60.11532357587617,252802.24561403508,0.0037607776
62.94915254237288,0.0,849901,17905.11257839203,-204.0677966101695,0.40726274,0.0023690118,7.9491525423728815,6742,-12.926705325551728,32.13399978750319,67.86600021249681,42.016949152542374,2.0508474576271185,0.0023690118,61.29165557031487,257839.7288135593,0.0031584543
61.87931034482759,0.0,859993,18061.223000764847,-196.89655172413794,0.40902275,0.003456442,7.862068965517241,6800,-12.922363234133508,31.654673091401943,68.34532690859807,43.12068965517241,2.1379310344827585,0.003456442,60.26728089165835,253457.6551724138,0.0038604757
61.233333333333334,0.0,869995,18245.512558460236,-201.66666666666666,0.39608008,0.0028469241,7.75,6860,-13.368366578745224,32.77751967549087,67.22248032450912,43.733333333333334,2.25,0.0028469241,59.676746756916536,250811.73333333334,0.0028657294
60.483333333333334,0.0,879973,18411.76143860817,-189.33333333333334,0.39038083,0.0030771517,7.933333333333334,6920,-12.746596658490368,31.31136638590427,68.68863361409572,44.56666666666667,2.066666666666667,0.0030771517,58.92572110396561,247739.73333333334,0.003971585
60.18333333333333,0.0,889796,18587.36064362526,-192.0,0.3990084,0.0027003915,8.1,6980,-12.85430679324571,31.85593523365619,68.14406476634379,44.833333333333336,1.9,0.0027003915,58.6583754275484,246510.93333333332,0.002724986
62.79032258064516,0.0,899933,18759.31896662712,-227.25806451612902,0.39886743,0.003291092,8.725806451612904,7042,-14.356712564417728,36.03380719563028,63.96619280436971,42.193548387096776,1.2741935483870968,0.003291092,61.132081506705994,257189.16129032258,0.0037744043
62.06666666666667,0.0,909869,18938.797183036804,-211.33333333333334,0.4066786,0.0026978464,8.466666666666667,7102,-13.814315843002056,33.939820165644306,66.0601798343557,42.96666666666667,1.5333333333333334,0.0026978464,60.42579647372112,254225.06666666668,0.0028918334
62.01639344262295,0.0,919849,19095.42208838463,-211.63934426229508,0.40310085,0.0032913012,8.60655737704918,7163,-13.7977031357771,33.81387833733162,66.18612166266837,42.950819672131146,1.3934426229508197,0.0032913012,60.41618900167467,254019.1475409836,0.003966986
61.19672131147541,0.0,929924,19262.365498304367,-188.0327868852459,0.38444188,0.0026089724,7.688524590163935,7224,-12.617866293091897,30.55022522502463,69.44977477497537,43.80327868852459,2.3114754098360657,0.0026089724,59.62451779493395,250661.77049180327,0.0028523633
62.13793103448276,0.0,939980,19423.998472929,-187.24137931034483,0.36586148,0.0030673346,7.5,7282,-12.347073884295765,30.033253734062818,69.96674626593719,42.86206896551724,2.5,0.0030673346,60.51087732041839,254516.9655172414,0.0048887846
61.38333333333333,0.0,949999,19593.74192905426,-186.83333333333334,0.3827639,0.002923288,7.7,7342,-12.581165423666366,30.2896100334294,69.71038996657057,43.6,2.3,0.002923288,59.80945658031447,251426.13333333333,0.0037006096
60.87931034482759,0.0,959909,19752.55225276947,-173.9655172413793,0.40010127,0.0028731339,7.879310344827586,7400,-11.660489322312191,28.504584503541835,71.49541549645815,44.13793103448276,2.1206896551724137,0.0028731339,59.315547511060274,249361.6551724138,0.0030850007
62.016949152542374,0.0,969859,19918.20553636551,-194.0677966101695,0.40931845,0.0032987401,8.169491525423728,7459,-12.624767453216807,31.26028334339085,68.73971665660913,42.96610169491525,1.8305084745762712,0.0032987401,60.40452273065374,254021.42372881356,0.0039380495
62.20338983050848,0.0,979976,20081.840558052063,-204.40677966101694,0.41423538,0.002935533,8.59322033898305,7518,-12.935972741204363,32.807875916567035,67.19212408343296,42.813559322033896,1.4067796610169492,0.002935533,60.56363309879546,254785.08474576272,0.0033784476
62.473684210526315,0.0,989827,20238.37028694153,-228.59649122807016,0.40599,0.002893204,8.649122807017545,7575,-14.342540970559769,36.233952580502105,63.766047419497895,42.50877192982456,1.3508771929824561,0.002893204,60.83287519384231,255892.2105263158,0.0032186466
62.71186440677966,0.0,999994,20407.741893291473,-201.01694915254237,0.39729688,0.002832611,7.898305084745763,7634,-12.993677195548395,31.977806489191977,68.02219351080804,42.28813559322034,2.1016949152542375,0.002832611,61.047135968948886,256867.7966101695,0.0033363674
61.75,0.0,1009845,20561.287813663483,-199.46428571428572,0.38210124,0.0028507311,8.160714285714286,7690,-12.89080067043309,32.1173540809057,67.8826459190943,43.232142857142854,1.8392857142857142,0.0028507311,60.15465637519691,252928.0,0.0036278649
62.67796610169491,0.0,1019818,20728.54458284378,-195.42372881355934,0.36575034,0.0027942678,8.05084745762712,7749,-12.896170040561953,30.943066079278722,69.05693392072128,42.33898305084746,1.9491525423728813,0.0027942678,61.010513925137204,256728.94915254237,0.0034949414
61.37931034482759,0.0,1029909,20883.167357206345,-190.3448275862069,0.36306655,0.0032684875,7.586206896551724,7807,-12.545296957025569,30.852200904975984,69.14779909502401,43.62068965517241,2.413793103448276,0.0032684875,59.794596069901395,251409.6551724138,0.003790874
61.355932203389834,0.0,1039950,21048.78231358528,-190.84745762711864,0.3634936,0.0035153877,7.9491525423728815,7866,-12.630499784135067,30.971373288303138,69.02862671169687,43.644067796610166,2.0508474576271185,0.0035153877,59.7757086765789,251313.89830508476,0.00458215
61.7,0.0,1049976,21201.715834140778,-185.5,0.35706523,0.0031680292,7.466666666666667,7926,-12.320553307256832,29.931385748839823,70.06861425116017,43.3,2.533333333333333,0.0031680292,60.09893257826842,252723.2,0.004029106
61.2,0.0,1059987,21375.538539409637,-196.16666666666666,0.36819258,0.003530638,7.883333333333334,7986,-12.843157544579618,31.789309341391757,68.21069065860823,43.833333333333336,2.1166666666666667,0.003530638,59.60871105769586,250675.2,0.0037752225
61.12068965517241,0.0,1069880,21523.580722093582,-172.93103448275863,0.36315617,0.0027272215,8.051724137931034,8044,-11.405587351318937,28.20038454694525,71.79961545305474,43.87931034482759,1.9482758620689655,0.0027272215,59.55129500048514,250350.3448275862,0.0034553083
62.557377049180324,0.0,1079907,21699.123719215393,-210.0,0.36594757,0.0033199184,8.491803278688524,8105,-13.488792202372617,33.24936870892298,66.75063129107701,42.442622950819676,1.5081967213114753,0.0033199184,60.9035500273148,256235.0163934426,0.0038833087
60.557377049180324,0.0,1089855,21855.75845193863,-189.50819672131146,0.36547214,0.0029704492,8.245901639344263,8166,-12.436109529214539,31.06936389160502,68.93063610839498,44.459016393442624,1.7540983606557377,0.0029704492,59.010564003418565,248043.0163934426,0.003258752
61.79032258064516,0.0,1099875,22028.528002262115,-202.09677419354838,0.35068735,0.0031212072,7.887096774193548,8228,-13.145725679099055,32.3817564333798,67.61824356662018,43.193548387096776,2.1129032258064515,0.0031212072,60.191102240142754,253093.16129032258,0.0038156493
