MtR,TimeElapsed,AttNC,MpbtA,TimestepsSoFar,Tbt,MpbtN,optimgain,Tmc,surrgain,Tmt,EpisodesSoFar,meankl,Ptt,TtR,entloss,AttC,entropy
-29.575766225752787,18016.205107688904,1.0,35.006854415101444,1099856,317963.9069767442,64.99314558489854,0.005894384,26.372093023255815,0.005894384,77.62790697674419,7116,0.0038495148,75.6567458190154,-151.53488372093022,0.0,2.0,0.33915088
-30.306232532941056,18130.510696411133,1.0952380952380953,31.995824006105344,1109952,318512.7619047619,68.00417599389463,0.006218585,26.238095238095237,0.006218585,77.76190476190476,7158,0.004836999,75.77853471328692,-159.07142857142858,0.0,1.9047619047619047,0.36368462
-30.45417873224136,18249.4809987545,0.9318181818181818,33.30514643983767,1119920,320512.0,66.69485356016233,0.006762815,25.772727272727273,0.006762815,78.25,7202,0.0049940185,76.22026342242012,-156.75,0.0,2.0681818181818183,0.35324073
-28.578249327472708,18367.716793060303,1.4047619047619047,36.02016583950739,1129976,313246.4761904762,63.97983416049262,0.0064103846,27.595238095238095,0.0064103846,76.47619047619048,7244,0.004476602,74.53192574101551,-147.14285714285714,0.0,1.5952380952380953,0.34050453
-29.279077597838675,18481.35826396942,1.2,33.640984079724724,1139769,315699.2,66.35901592027528,0.0055856076,26.95,0.0055856076,77.075,7284,0.004102761,75.12285171084186,-153.675,0.0,1.8,0.36340287
-30.429171107935453,18600.364223480225,1.0,32.95951633059686,1149896,319297.488372093,67.04048366940316,0.0059169116,26.046511627906977,0.0059169116,77.95348837209302,7327,0.005337926,75.95992842032483,-156.90697674418604,0.0,2.0,0.35603598
-29.428332854640182,18713.9194316864,1.3658536585365855,34.0114731821949,1159928,319188.2926829268,65.98852681780511,0.0054432577,26.073170731707318,0.0054432577,77.92682926829268,7368,0.004560926,75.93331222051742,-154.53658536585365,0.0,1.6341463414634145,0.33612734
-30.25732643095641,18831.076015472412,1.2727272727272727,34.01813913160874,1169963,314088.7272727273,65.98186086839127,0.0048773163,27.363636363636363,0.0048773163,76.68181818181819,7412,0.0042313975,74.74201554280226,-152.1818181818182,0.0,1.7272727272727273,0.31893262
-28.66941926700922,18945.10265994072,1.2682926829268293,35.426534026010586,1179845,310896.39024390245,64.57346597398941,0.0066393535,28.121951219512194,0.0066393535,75.90243902439025,7453,0.0053214533,74.02723646064355,-147.21951219512195,0.0,1.7317073170731707,0.34167063
-29.187869216367048,19062.097013950348,1.3255813953488371,36.44034772317893,1189866,317106.6046511628,63.55965227682107,0.0054356423,26.58139534883721,0.0054356423,77.4186046511628,7496,0.0044664377,75.46129567781408,-147.7674418604651,0.0,1.6744186046511629,0.3287708
-28.81570696378281,19180.56083035469,1.3333333333333333,36.359967634473946,1199771,315782.09523809527,63.64003236552602,0.0055439402,26.928571428571427,0.0055439402,77.0952380952381,7538,0.0042150402,75.14075003460303,-147.35714285714286,0.0,1.6666666666666667,0.32612658
-28.775501956088753,19297.859194993973,1.2857142857142858,35.142180944770175,1209974,313246.4761904762,64.85781905522984,0.0061371136,27.523809523809526,0.0061371136,76.47619047619048,7580,0.004890025,74.57982041399173,-148.85714285714286,0.0,1.7142857142857142,0.3448731
-29.422961011203707,19414.2169008255,1.2682926829268293,34.552170168500815,1219764,316191.2195121951,65.44782983149919,0.006463601,26.804878048780488,0.006463601,77.1951219512195,7621,0.0048649115,75.25187032200208,-151.6829268292683,0.0,1.7317073170731707,0.3530722
-28.46380974274908,19534.59677505493,1.0454545454545454,36.91914689103523,1229819,312785.45454545453,63.080853108964746,0.005761681,27.681818181818183,0.005761681,76.36363636363636,7665,0.004879849,74.44272261950476,-145.02272727272728,0.0,1.9545454545454546,0.3272065
-29.579790930680378,19647.091731786728,1.2857142857142858,34.81685645681666,1239907,318317.71428571426,65.18314354318335,0.00649662,26.285714285714285,0.00649662,77.71428571428571,7707,0.0048893574,75.73468033617635,-152.28571428571428,0.0,1.7142857142857142,0.3673045
-28.283269088999116,19762.457149505615,1.0,36.32485708090474,1249758,316367.2380952381,63.67514291909527,0.007586867,26.761904761904763,0.007586867,77.23809523809524,7749,0.005711598,75.29150788215505,-147.71428571428572,0.0,2.0,0.35528517
-29.74655931297677,19879.19548392296,1.1136363636363635,34.269059476276894,1259861,316695.2727272727,65.7309405237231,0.0067880275,26.681818181818183,0.0067880275,77.31818181818181,7793,0.00483183,75.36374270157306,-152.6590909090909,0.0,1.8863636363636365,0.3444623
-29.886893490553064,19995.65914273262,1.372093023255814,35.62567505871486,1269790,320250.0465116279,64.37432494128515,0.006982427,25.813953488372093,0.006982427,78.18604651162791,7836,0.004922084,76.17817964670364,-151.1860465116279,0.0,1.627906976744186,0.35707158
-29.365427219024216,20109.926025629044,1.0681818181818181,35.235898657270575,1279969,317626.1818181818,64.76410134272943,0.0061240476,26.454545454545453,0.0061240476,77.54545454545455,7880,0.0041830703,75.5794696036237,-150.75,0.0,1.9318181818181819,0.34947252
-28.01241669504777,20224.80134344101,1.2093023255813953,38.83242749086025,1289902,315487.25581395347,61.16757250913976,0.0067074606,26.976744186046513,0.0067074606,77.02325581395348,7923,0.0047616903,75.09177938338416,-141.69767441860466,0.0,1.7906976744186047,0.34837565
-28.824760608422597,20342.34777712822,1.0666666666666667,36.762693076640254,1299897,315300.97777777776,63.237306923359725,0.005354387,27.044444444444444,0.005354387,76.97777777777777,7968,0.004456699,75.03416670140506,-146.4,0.0,1.9333333333333333,0.34306568
-29.762681534189333,20463.925421237946,0.8222222222222222,35.14812791269961,1309971,317303.4666666667,64.85187208730039,0.006986143,26.57777777777778,0.006986143,77.46666666666667,8013,0.005338158,75.47454081179175,-151.06666666666666,0.0,2.1777777777777776,0.339881
-30.13452886792987,20578.738575696945,0.9772727272727273,35.01508468047196,1319904,319767.2727272727,64.98491531952803,0.0056575825,25.931818181818183,0.0056575825,78.06818181818181,8057,0.004547812,76.06694749869907,-152.38636363636363,0.0,2.022727272727273,0.33956778
-29.425480444093225,20692.83247947693,1.0465116279069768,35.92973992101056,1329802,316916.0930232558,64.07026007898945,0.00788619,26.627906976744185,0.00788619,77.37209302325581,8100,0.0054575815,75.41571327025753,-148.88372093023256,0.0,1.9534883720930232,0.35819057
-30.362936898103644,20806.740057468414,0.6666666666666666,33.703147551269446,1339849,318031.64444444445,66.29685244873058,0.005182522,26.355555555555554,0.005182522,77.64444444444445,8145,0.003984488,75.67144499125546,-154.53333333333333,0.0,2.3333333333333335,0.35902068
-29.439490546430267,20930.224254608154,0.6888888888888889,34.9141445095635,1349831,314845.86666666664,65.08585549043651,0.0064060525,27.155555555555555,0.0064060525,76.86666666666666,8190,0.005098888,74.92879184549666,-150.33333333333334,0.0,2.311111111111111,0.33552057
-30.335298976438814,21050.63256072998,0.8222222222222222,33.579409469375996,1359918,317303.4666666667,66.420590530624,0.0058838604,26.533333333333335,0.0058838604,77.46666666666667,8235,0.004797064,75.50492338464775,-154.53333333333333,0.0,2.1777777777777776,0.3409133
-29.973205335987934,21167.826539993286,0.8,35.84545162275201,1369813,318122.6666666667,64.15454837724796,0.0068761497,26.333333333333332,0.0068761497,77.66666666666667,8280,0.005008642,75.69398244743894,-149.66666666666666,0.0,2.2,0.32703093
-27.967381558538566,21287.00421476364,0.8636363636363636,37.35427529965904,1379841,311761.45454545453,62.645724700340935,0.006051514,27.90909090909091,0.006051514,76.11363636363636,8324,0.0051987213,74.22469291699939,-143.25,0.0,2.1363636363636362,0.31187287
-29.117453234746396,21407.394333600998,0.7777777777777778,35.50507150813751,1389771,312388.26666666666,64.49492849186251,0.0052700704,27.755555555555556,0.0052700704,76.26666666666667,8369,0.004285045,74.37052504097271,-147.53333333333333,0.0,2.2222222222222223,0.31313965
-30.13573883604289,21525.282999515533,0.8222222222222222,34.51936090391444,1399831,314845.86666666664,65.48063909608555,0.0074072084,27.177777777777777,0.0074072084,76.86666666666666,8414,0.0056765983,74.91480961618792,-151.4,0.0,2.1777777777777776,0.31182903
-27.596016499197667,21644.495356798172,1.0,37.28787359516938,1409935,309200.37209302327,62.712126404830606,0.0062219165,28.511627906976745,0.0062219165,75.48837209302326,8457,0.005274549,73.65496862734234,-142.04651162790697,0.0,2.0,0.31058562
-28.256444702810455,21760.954973697662,1.069767441860465,37.452830267757044,1419945,310629.20930232556,62.547169732242935,0.0061830804,28.232558139534884,0.0061830804,75.83720930232558,8500,0.0048531415,73.93584106304964,-142.74418604651163,0.0,1.930232558139535,0.33023775
-29.400693736232117,21878.17937517166,1.0454545454545454,34.721353763111956,1429942,316322.9090909091,65.27864623688805,0.0064443755,26.795454545454547,0.0064443755,77.22727272727273,8544,0.0042470195,75.26533950599651,-151.63636363636363,0.0,1.9545454545454546,0.32334074
-30.126374694166564,21997.501801490784,0.9777777777777777,34.152934313803634,1439967,314390.7555555556,65.84706568619639,0.007263111,27.266666666666666,0.007263111,76.75555555555556,8589,0.00444143,74.82491210480778,-152.06666666666666,0.0,2.022222222222222,0.32412624
-27.467526124781283,22112.29582095146,1.146341463414634,38.183691675792794,1449950,311595.7073170732,61.8163083242072,0.0057404297,27.951219512195124,0.0057404297,76.07317073170732,8630,0.0040227138,74.18797033015073,-141.21951219512195,0.0,1.853658536585366,0.31502968
-29.43826535048146,22229.877461910248,1.069767441860465,35.82306445932307,1459816,318535.4418604651,64.17693554067692,0.005089263,26.27906976744186,0.005089263,77.76744186046511,8673,0.004233265,75.75718076158024,-149.86046511627907,0.0,1.930232558139535,0.30582592
-28.64090429362501,22345.89474606514,1.0909090909090908,38.020962479980724,1469935,315578.1818181818,61.97903752001926,0.0056575085,26.954545454545453,0.0056575085,77.04545454545455,8717,0.0047726016,75.11068699746528,-143.6590909090909,0.0,1.9090909090909092,0.30712318
-28.98687875113679,22463.095375537872,1.0238095238095237,37.20565656875994,1479772,315587.04761904763,62.79434343124009,0.0057873493,26.952380952380953,0.0057873493,77.04761904761905,8759,0.0045022243,75.11286973760346,-145.28571428571428,0.0,1.9761904761904763,0.32435873
-29.392202167900837,22578.423669338226,1.186046511627907,35.096011356641434,1489882,315963.5348837209,64.90398864335856,0.006228958,26.86046511627907,0.006228958,77.13953488372093,8802,0.0045869285,75.20029247358778,-150.34883720930233,0.0,1.813953488372093,0.31097832
-28.06613464982144,22694.24095916748,1.3095238095238095,38.3733147846854,1499838,313051.4285714286,61.6266852153146,0.0048946687,27.595238095238095,0.0048946687,76.42857142857143,8844,0.004494243,74.51955276231753,-141.57142857142858,0.0,1.6904761904761905,0.28901473
-29.255940757248517,22807.35146856308,1.2272727272727273,36.76644195965565,1509954,316602.1818181818,63.23355804034434,0.0053924196,26.704545454545453,0.0053924196,77.29545454545455,8888,0.0041645737,75.34583169025512,-147.0,0.0,1.7727272727272727,0.29650912
-28.624493960987127,22922.086800336838,1.2790697674418605,37.591799673518466,1519888,313772.6511627907,62.40820032648151,0.005554171,27.41860465116279,0.005554171,76.6046511627907,8931,0.004689789,74.68637932161288,-143.4418604651163,0.0,1.7209302325581395,0.30451682
-28.58038511863684,23036.29598379135,1.441860465116279,38.53699388641523,1529899,317678.1395348837,61.463006113584775,0.007308135,26.441860465116278,0.007308135,77.55813953488372,8974,0.0046955473,75.59241713684702,-143.1627906976744,0.0,1.558139534883721,0.30730155
-28.710544939779755,23151.437492132187,1.4523809523809523,36.9288702647353,1539843,315879.61904761905,63.07112973526469,0.005809542,26.88095238095238,0.005809542,77.11904761904762,9016,0.0050183334,75.18202056831615,-146.07142857142858,0.0,1.5476190476190477,0.302491
-28.92096842470072,23267.87339091301,1.2380952380952381,36.04153926960814,1549859,315684.5714285714,63.958460730391835,0.0051799743,26.928571428571427,0.0051799743,77.07142857142857,9058,0.0044161887,75.13705454122903,-148.07142857142858,0.0,1.7619047619047619,0.3285336
-29.03952984805587,23382.267956733704,1.4285714285714286,36.377101828000505,1559884,314806.85714285716,63.6228981719995,0.006098641,27.142857142857142,0.006098641,76.85714285714286,9100,0.004923244,74.93535715036737,-146.92857142857142,0.0,1.5714285714285714,0.31040496
-28.16855793001,23500.31588625908,1.1363636363636365,38.81004888550262,1569950,313157.8181818182,61.18995111449737,0.0067827147,27.545454545454547,0.0067827147,76.45454545454545,9144,0.0058067925,74.55708668156517,-140.45454545454547,0.0,1.8636363636363635,0.3206759
-27.603627846089598,23617.043693304062,1.186046511627907,39.9614108711,1579840,312439.06976744183,60.03858912889999,0.0062860413,27.72093023255814,0.0062860413,76.27906976744185,9187,0.0052842055,74.3959497599076,-137.58139534883722,0.0,1.813953488372093,0.32590166
-27.947431611013517,23733.936633825302,0.8409090909090909,38.07046309971102,1589876,314740.36363636365,61.929536900288966,0.005496795,27.181818181818183,0.005496795,76.8409090909091,9231,0.004318431,74.90548660842427,-142.8409090909091,0.0,2.159090909090909,0.32165468
-29.261995392673416,23853.670407772064,0.9545454545454546,36.69531715303646,1599909,315112.7272727273,63.30468284696354,0.0059642233,27.068181818181817,0.0059642233,76.93181818181819,9275,0.005404295,75.00640501353861,-146.3181818181818,0.0,2.0454545454545454,0.34618255
-29.237390424208545,23971.425465345383,1.1333333333333333,37.30980136121571,1609901,318850.84444444446,62.690198638784295,0.0055577666,26.155555555555555,0.0055577666,77.84444444444445,9320,0.0052017607,75.86016187271068,-146.66666666666666,0.0,1.8666666666666667,0.32973874
-29.468049983019913,24085.484186172485,0.9302325581395349,36.16177146859881,1619831,315773.0232558139,63.83822853140118,0.00679716,26.906976744186046,0.00679716,77.09302325581395,9363,0.0055467724,75.15588522172781,-147.7674418604651,0.0,2.0697674418604652,0.34752345
-27.8368906547184,24203.320101499557,0.9767441860465116,37.242674362950304,1629919,311296.0,62.757325637049696,0.006602078,28.0,0.006602078,76.0,9406,0.0056230417,74.13202576693884,-143.30232558139534,0.0,2.0232558139534884,0.32159898
-28.149982532120706,24319.659621477127,1.0465116279069768,38.30635381960736,1639977,314439.4418604651,61.69364618039266,0.0065883645,27.25581395348837,0.0065883645,76.76744186046511,9449,0.0053810435,74.83882997054516,-142.1860465116279,0.0,1.9534883720930232,0.3442209
-30.248951741404614,24445.4913790226,0.6,34.068858478649624,1649785,314390.7555555556,65.93114152135036,0.0066661164,27.266666666666666,0.0066661164,76.75555555555556,9494,0.005435127,74.82407347605522,-152.2,0.0,2.4,0.32335058
-28.51705937334472,24561.051047325134,1.0227272727272727,37.06451586715,1659816,314926.54545454547,62.93548413285,0.005814892,27.15909090909091,0.005814892,76.88636363636364,9538,0.00459047,74.93484539092857,-145.4318181818182,0.0,1.9772727272727273,0.32041204
-29.69092846807325,24679.701009988785,1.0454545454545454,35.60200868265365,1669828,317346.9090909091,64.39799131734634,0.006231022,26.522727272727273,0.006231022,77.47727272727273,9582,0.0051528392,75.51730692403864,-149.86363636363637,0.0,1.9545454545454546,0.32044506
-29.694648320049176,24801.13620519638,0.8666666666666667,34.6313460076094,1679919,315118.93333333335,65.3686539923906,0.0057264795,27.066666666666666,0.0057264795,76.93333333333334,9627,0.004554279,75.00572282370284,-151.2,0.0,2.1333333333333333,0.3120931
-29.39573658447152,24921.37016606331,1.0454545454545454,36.65273635989952,1689790,316602.1818181818,63.3472636401005,0.0055210143,26.704545454545453,0.0055210143,77.29545454545455,9671,0.004928005,75.34499601596153,-147.20454545454547,0.0,1.9545454545454546,0.3201589
-27.66203299186359,25035.864829301834,1.1363636363636365,38.040756047055304,1699945,312040.7272727273,61.959243952944696,0.0049674693,27.84090909090909,0.0049674693,76.18181818181819,9715,0.0049386625,74.29022047480959,-141.6818181818182,0.0,1.8636363636363635,0.29864118
-30.006577106750054,25153.210992097855,1.0227272727272727,35.91708888345,1709909,316788.36363636365,64.08291111655001,0.006442163,26.65909090909091,0.006442163,77.3409090909091,9759,0.0059506013,75.39001969767907,-148.9090909090909,0.0,1.9772727272727273,0.31501082
-29.662764995615785,25272.913004636765,0.8863636363636364,35.270069998660006,1719767,315950.54545454547,64.72993000133998,0.007176476,26.863636363636363,0.007176476,77.13636363636364,9803,0.0059503866,75.19578208760896,-149.79545454545453,0.0,2.1136363636363638,0.32127386
-29.06393818779241,25392.95934534073,1.0,35.259309900521615,1729990,311569.06666666665,64.74069009947836,0.005881651,27.955555555555556,0.005881651,76.06666666666666,9848,0.004184814,74.18205903546892,-148.0,0.0,2.0,0.31289706
-29.54671473934303,25514.1132440567,0.9545454545454546,35.352851205403304,1739876,315857.45454545453,64.64714879459667,0.0071829623,26.90909090909091,0.0071829623,77.11363636363636,9892,0.0054499432,75.16197620222196,-149.72727272727272,0.0,2.0454545454545454,0.29502994
-28.79248550059849,25630.84775209427,0.9782608695652174,37.24575533624685,1749999,313789.2173913043,62.75424466375314,0.0067818,27.41304347826087,0.0067818,76.6086956521739,9938,0.0050123525,74.68925020665573,-144.2608695652174,0.0,2.0217391304347827,0.2993948
-30.608249080146823,25751.93735051155,1.2045454545454546,34.13842385937261,1759802,317533.0909090909,65.86157614062738,0.0069426848,26.477272727272727,0.0069426848,77.52272727272727,9982,0.004395863,75.55805240218976,-153.47727272727272,0.0,1.7954545454545454,0.31190965
-29.353144871165263,25872.4909825325,1.0425531914893618,37.1238617693025,1769882,316089.1914893617,62.87613823069746,0.0059776246,26.829787234042552,0.0059776246,77.17021276595744,10029,0.004854118,75.23053155512046,-145.72340425531914,0.0,1.9574468085106382,0.30540332
-29.339813281012585,25989.703708410263,1.4883720930232558,35.811342412934664,1779962,316154.0465116279,64.18865758706532,0.005734727,26.837209302325583,0.005734727,77.18604651162791,10072,0.005868219,75.2270330507651,-148.74418604651163,0.0,1.5116279069767442,0.28475827
-28.38667726720105,26106.429023742676,1.6511627906976745,37.509638180323826,1789991,314725.20930232556,62.49036181967616,0.0062775533,27.162790697674417,0.0062775533,76.83720930232558,10115,0.00505744,74.91665244145202,-144.34883720930233,0.0,1.3488372093023255,0.28309283
-29.973222858312496,26226.39621090889,1.5454545454545454,35.602022561333186,1799988,316229.8181818182,64.3979774386668,0.005717576,26.818181818181817,0.005717576,77.20454545454545,10159,0.0049009225,75.24821699924081,-149.3181818181818,0.0,1.4545454545454546,0.28075984
-27.6900954307349,26341.861682653427,1.372093023255814,39.506584202779756,1809987,310152.93023255817,60.49341579722023,0.005966587,28.27906976744186,0.005966587,75.72093023255815,10202,0.005390447,73.87225175614084,-137.4418604651163,0.0,1.627906976744186,0.3057414
-29.66920012132042,26459.263048410416,1.2727272727272727,36.21477513675441,1819871,316043.63636363635,63.78522486324561,0.005736324,26.886363636363637,0.005736324,77.1590909090909,10246,0.004640475,75.18917979887104,-147.8181818181818,0.0,1.7272727272727273,0.2989504
-30.285443405441757,26580.953157424927,1.108695652173913,35.63863114496607,1829823,317529.04347826086,64.36136885503393,0.0073270528,26.5,0.0073270528,77.52173913043478,10292,0.0053996653,75.54391648161075,-149.93478260869566,0.0,1.891304347826087,0.2914334
-28.858240081200066,26697.798305749893,1.3636363636363635,37.184440207222174,1839900,311109.8181818182,62.81555979277782,0.006104822,28.136363636363637,0.006104822,75.95454545454545,10336,0.005054119,74.03481885719323,-143.25,0.0,1.6363636363636365,0.28152984
-28.879050692880277,26814.464579582214,1.0930232558139534,36.25745176401646,1849937,314629.9534883721,63.742548235983534,0.005176885,27.186046511627907,0.005176885,76.81395348837209,10379,0.004965033,74.8938816136433,-147.2093023255814,0.0,1.9069767441860466,0.28231785
-28.421259063416652,26928.04538655281,1.2142857142857142,36.27036047951046,1859901,315489.5238095238,63.729639520489506,0.0054325704,26.976190476190474,0.0054325704,77.02380952380952,10421,0.005009446,75.09017952445295,-147.5,0.0,1.7857142857142858,0.26611254
-29.28876211548298,27048.627112150192,1.3488372093023255,36.56395074667583,1869843,312724.83720930235,63.43604925332416,0.004335516,27.674418604651162,0.004335516,76.34883720930233,10464,0.0048998576,74.44394861077318,-145.53488372093022,0.0,1.6511627906976745,0.2606253
-29.010151417297866,27169.280123233795,1.0681818181818181,36.83833227118927,1879789,313902.54545454547,63.16166772881072,0.004968178,27.386363636363637,0.004968178,76.63636363636364,10508,0.0039618877,74.71645063192256,-145.22727272727272,0.0,1.9318181818181819,0.26452026
-28.126939542269362,27284.01732134819,1.186046511627907,37.54817804148792,1889899,314153.67441860464,62.45182195851208,0.005785468,27.302325581395348,0.005785468,76.69767441860465,10551,0.0047745067,74.78853976358772,-143.93023255813952,0.0,1.813953488372093,0.25985423
-28.015937885739085,27404.2667696476,1.2727272727272727,38.7121173486759,1899899,315112.7272727273,61.2878826513241,0.006515395,27.09090909090909,0.006515395,76.93181818181819,10595,0.0051304367,74.9910562716674,-141.4090909090909,0.0,1.7272727272727273,0.26379955
-28.944929297135857,27520.365554094315,1.380952380952381,35.99867414708672,1909823,313734.09523809527,64.00132585291328,0.005751161,27.404761904761905,0.005751161,76.5952380952381,10637,0.0047742687,74.68982250914344,-147.21428571428572,0.0,1.619047619047619,0.28763968
-28.805469738877708,27633.598321676254,1.4651162790697674,37.573192002282596,1919806,315392.0,62.42680799771738,0.0055974615,27.046511627906977,0.0055974615,77.0,10680,0.0050692046,75.03938119934716,-144.27906976744185,0.0,1.5348837209302326,0.280159
-28.437818169956472,27753.90561914444,1.2444444444444445,38.73443742817761,1929988,315938.13333333336,61.265562571822386,0.005853361,26.88888888888889,0.005853361,77.13333333333334,10725,0.005026933,75.18136073029694,-141.73333333333332,0.0,1.7555555555555555,0.26761696
-27.544017885183425,27871.501455307007,0.8837209302325582,38.98757039744924,1939904,310533.9534883721,61.01242960255076,0.005112869,28.209302325581394,0.005112869,75.81395348837209,10768,0.005107197,73.94519667826103,-138.90697674418604,0.0,2.116279069767442,0.28453186
-29.22383406792546,27994.69252514839,0.9787234042553191,36.32250671371453,1949897,313736.170212766,63.677493286285475,0.00643527,27.404255319148938,0.00643527,76.59574468085107,10815,0.0050153034,74.69247295102024,-146.4255319148936,0.0,2.021276595744681,0.26978537
-27.866662261652156,28115.460795879364,1.1627906976744187,38.328922689695425,1959843,312915.3488372093,61.671077310304575,0.0051368335,27.627906976744185,0.0051368335,76.3953488372093,10858,0.004859323,74.48791101934634,-141.5581395348837,0.0,1.8372093023255813,0.2725018
-29.344239224207126,28231.258325576782,1.302325581395349,36.53922688245894,1969740,317297.11627906974,63.460773117541045,0.006254462,26.53488372093023,0.006254462,77.46511627906976,10901,0.005234772,75.5044115460671,-147.62790697674419,0.0,1.697674418604651,0.2637604
-28.933327759571537,28350.060623168945,1.3488372093023255,36.16594303769108,1979759,313105.8604651163,63.8340569623089,0.005445634,27.558139534883722,0.005445634,76.44186046511628,10944,0.0048377016,74.54779095049737,-146.4418604651163,0.0,1.6511627906976745,0.27009076
-30.004772108903385,28472.866741895676,1.511111111111111,34.820023127108136,1989995,316393.2444444444,65.17997687289186,0.0066167004,26.77777777777778,0.0066167004,77.24444444444444,10989,0.0047539887,75.28309182553593,-151.26666666666668,0.0,1.488888888888889,0.2666278
-28.53878538598331,28587.329453468323,1.372093023255814,38.16378013998216,1999898,317106.6046511628,61.83621986001784,0.005438374,26.58139534883721,0.005438374,77.4186046511628,11032,0.0047178874,75.45983464165919,-143.93023255813952,0.0,1.627906976744186,0.25346994
-28.05862471596927,28703.625308275223,1.302325581395349,38.32051314278139,2009831,315010.9767441861,61.67948685721859,0.005980312,27.093023255813954,0.005980312,76.90697674418605,11075,0.005291481,74.98128931415198,-142.46511627906978,0.0,1.697674418604651,0.25998417
-29.33225536182383,28826.154597759247,0.9777777777777777,36.321309289322514,2019874,311296.0,63.678690710677465,0.007207951,28.0,0.007207951,76.0,11120,0.005438428,74.13606521250007,-145.33333333333334,0.0,2.022222222222222,0.26211026
-28.720136926146075,28942.905230283737,1.4651162790697674,37.134155625143535,2029885,313201.11627906974,62.86584437485644,0.0068922048,27.58139534883721,0.0068922048,76.46511627906976,11163,0.0060443277,74.53897167808732,-144.27906976744185,0.0,1.5348837209302326,0.28038594
-28.91069062827115,29060.45335841179,1.4090909090909092,37.53821710923713,2039887,316881.45454545453,62.46178289076286,0.006850592,26.636363636363637,0.006850592,77.36363636363636,11207,0.006065151,75.41069692142227,-145.0909090909091,0.0,1.5909090909090908,0.28486735
-28.438650228313804,29176.282749652863,1.2954545454545454,38.36302004536729,2049814,315857.45454545453,61.636979954632714,0.0058835703,26.90909090909091,0.0058835703,77.11363636363636,11251,0.005094628,75.16085061899577,-142.4318181818182,0.0,1.7045454545454546,0.26616257
-29.246947323176354,29291.72957611084,1.2272727272727273,38.217870176509095,2059826,316881.45454545453,61.78212982349089,0.007051121,26.65909090909091,0.007051121,77.36363636363636,11295,0.0063824006,75.39672317273272,-143.5909090909091,0.0,1.7727272727272727,0.27097306
-29.345245335903165,29410.4258582592,0.9555555555555556,35.72485743726177,2069901,315118.93333333335,64.27514256273824,0.005068527,27.133333333333333,0.005068527,76.93333333333334,11340,0.005000174,74.96459982514641,-148.73333333333332,0.0,2.0444444444444443,0.25919208
-29.414180981065694,29527.43502187729,1.0454545454545454,35.24353658579596,2079960,315112.7272727273,64.75646341420403,0.006086779,27.068181818181817,0.006086779,76.93181818181819,11384,0.0053674094,75.00689092808665,-149.72727272727272,0.0,1.9545454545454546,0.26764092
-28.976580908502793,29642.802459955215,1.0454545454545454,36.43507775032515,2089836,313623.2727272727,63.564922249674844,0.0058235987,27.431818181818183,0.0058235987,76.56818181818181,11428,0.005383343,74.66483812587536,-146.3181818181818,0.0,1.9545454545454546,0.27350932
-29.393219082090024,29761.73687362671,1.173913043478261,36.52157466091313,2099946,314590.60869565216,63.478425339086854,0.005176541,27.23913043478261,0.005176541,76.80434782608695,11474,0.0042179795,74.86072854414415,-146.2826086956522,0.0,1.826086956521739,0.27087688
-27.893724830002967,29879.34151649475,1.0681818181818181,38.74304332303995,2109933,312040.7272727273,61.256956676960044,0.0077432967,27.863636363636363,0.0077432967,76.18181818181819,11518,0.0058696116,74.27562045099859,-140.11363636363637,0.0,1.9318181818181819,0.2655601
-28.41607646793998,29998.486073732376,1.0227272727272727,37.858980880284314,2119786,310458.1818181818,62.1410191197157,0.008588416,28.25,0.008588416,75.79545454545455,11562,0.005497122,73.91291747671617,-141.4090909090909,0.0,1.9772727272727273,0.2732683
-28.48366974591813,30116.175919294357,0.8181818181818182,36.80744318473611,2129888,313344.0,63.19255681526388,0.0061557614,27.522727272727273,0.0061557614,76.5,11606,0.00593992,74.58781624062941,-145.22727272727272,0.0,2.1818181818181817,0.25968465
-27.92809127162222,30238.838299274445,0.9555555555555556,38.91225244982316,2139905,310840.8888888889,61.08774755017684,0.005136727,28.133333333333333,0.005136727,75.88888888888889,11651,0.004959434,74.0177271786117,-139.2,0.0,2.0444444444444443,0.25420347
-29.25464820503323,30360.036709070206,0.9347826086956522,36.53520627219325,2149962,316460.52173913043,63.464793727806736,0.00674202,26.73913043478261,0.00674202,77.26086956521739,11697,0.0063142506,75.31439822794661,-147.19565217391303,0.0,2.0652173913043477,0.2662284
-28.67938519024086,30482.28875017166,0.8260869565217391,36.24631838140087,2159998,314145.39130434784,63.753681618599124,0.007352533,27.304347826086957,0.007352533,76.69565217391305,11743,0.006015496,74.78304793468622,-146.93478260869566,0.0,2.1739130434782608,0.26044333
-29.322398720213393,30599.121755838394,1.0,36.482427710916305,2169963,314026.6666666667,63.517572289083674,0.0062432224,27.355555555555554,0.0062432224,76.66666666666667,11788,0.0050811847,74.74444876397015,-146.46666666666667,0.0,2.0,0.26140767
-28.054476443033252,30720.010833740234,1.0444444444444445,39.02306804078407,2179795,313935.64444444445,60.97693195921592,0.0058267945,27.377777777777776,0.0058267945,76.64444444444445,11833,0.005090493,74.72242312499205,-140.26666666666668,0.0,1.9555555555555555,0.2672334
-28.585616252659836,30843.67282319069,1.0217391304347827,37.70703388179125,2189989,313700.17391304346,62.292966118208746,0.006197241,27.41304347826087,0.006197241,76.58695652173913,11879,0.0056442646,74.68414250304262,-143.2826086956522,0.0,1.9782608695652173,0.2705534
