Fce,EpisodesSoFar,optimgain,entropy,AttC,TtR,TimestepsSoFar,surrgain,AttNC,TimeElapsed,entloss,meankl,MtR
0.9997999999999999,12697,0.0004745286,0.4459924,0.0,2499.5,2989757,0.0004745286,10.0,29017.68646621704,0.0,0.008933102,142.85171153460004
0.9992000000000001,12737,0.0008163995,0.5435797,0.0,2498.0,2999757,0.0008163995,10.0,29113.32324719429,0.0,0.008933204,142.7747328380129
0.9984999999999997,12777,0.00020017079,0.6411742,0.0,2496.25,3009757,0.00020017079,10.0,29210.69678878784,0.0,0.008933204,142.69171705097028
0.9926999999999999,12817,0.0002829935,0.73876786,0.025,2481.75,3019757,0.0002829935,9.975,29306.47047662735,0.0,0.008933204,141.79586658417585
0.9584085576259489,12859,8.021059e-05,0.6411743,0.47619047619047616,2357.6190476190477,3029783,8.021059e-05,9.523809523809524,29402.68361568451,0.0,0.01017476,134.88917735047488
0.9755447154471546,12900,0.00011381991,0.73876786,0.24390243902439024,2419.268292682927,3039792,0.00011381991,9.75609756097561,29498.22908973694,0.0,0.008933196,138.26011647904
0.9501360544217687,12942,0.00026711557,0.83635986,0.47619047619047616,2347.1428571428573,3049804,0.00026711557,9.523809523809524,29593.767722845078,0.0,0.00893351,134.16859847175152
0.9157245916139193,12986,0.00055774103,0.73876786,0.9090909090909091,2220.2272727272725,3059862,0.00055774103,9.090909090909092,29691.168143987656,0.0,0.010174863,127.16486558644465
0.9862,13026,6.051596e-05,0.6411743,0.0,2465.5,3069862,6.051596e-05,10.0,29787.450155735016,0.0,0.01017476,140.89522049931438
0.97187456445993,13067,0.00017505651,0.73876786,0.24390243902439024,2421.2195121951218,3079869,0.00017505651,9.75609756097561,29887.80957365036,0.0,0.008933196,138.34582230614944
0.9302886285827463,13111,8.650608e-05,0.83635986,0.9090909090909091,2244.5454545454545,3089925,8.650608e-05,9.090909090909092,29980.3680768013,0.0,0.00893351,128.45010188635902
