entloss,AttNC,meankl,optimgain,EpisodesSoFar,TimestepsSoFar,AttC,entropy,TimeElapsed,MtR,TtR,Fce,surrgain
0.0,2.5476190476190474,0.006064487,0.0014488704,1007,239820,7.4523809523809526,1.6011562,2348.9911155700684,22.506252489028196,395.7142857142857,0.1589306599832916,0.0014488704
0.0,3.8,0.0054827123,0.0029248602,1047,249820,6.2,1.619216,2441.4755868911743,20.538415791637668,363.75,0.14549999999999996,0.0029248602
0.0,4.5,0.0029327145,0.0018899881,1087,259820,5.5,1.6185403,2540.9827485084534,17.20803811713236,302.75,0.12110000000000003,0.0018899881
0.0,5.125,0.003016786,0.00088122714,1127,269820,4.875,1.6169403,2639.2708411216736,15.494972840694455,268.0,0.10720000000000003,0.00088122714
0.0,4.95,0.011864565,0.00019194008,1167,279820,5.05,1.5920881,2735.9509019851685,15.560460789219272,271.75,0.10870000000000002,0.00019194008
0.0,5.55,0.0072152372,1.5310669e-06,1207,289820,4.45,1.5454618,2832.936726331711,14.233647639809305,249.25,0.09970000000000007,1.5310669e-06
0.0,5.225,0.0083720265,5.2215728e-05,1247,299820,4.775,1.5763043,2930.8486161231995,13.827941518606025,246.0,0.09840000000000007,5.2215728e-05
0.0,5.75,0.0026115936,0.00013457428,1287,309820,4.25,1.6150721,3024.106725692749,14.011526479449113,247.0,0.09880000000000007,0.00013457428
0.0,5.025,0.002707983,0.00017124634,1327,319820,4.975,1.5767416,3127.75935959816,15.127418218903278,270.25,0.10810000000000004,0.00017124634
0.0,4.775,0.005758194,0.00010992928,1367,329820,5.225,1.6005021,3224.6726026535034,15.027458337365562,262.25,0.10490000000000003,0.00010992928
0.0,4.875,0.004017325,0.00019207153,1407,339820,5.125,1.6622312,3323.7466735839844,14.758292538492267,258.0,0.10320000000000004,0.00019207153
0.0,5.225,0.0073800157,0.00031003318,1447,349820,4.775,1.7341657,3419.8944766521454,15.589113711557232,270.5,0.10820000000000005,0.00031003318
0.0,4.625,0.0074770693,0.00017032104,1487,359820,5.375,1.822965,3522.812757730484,16.443525276543763,286.5,0.11460000000000006,0.00017032104
0.0,4.925,0.002326311,0.00034296737,1527,369820,5.075,1.8433506,3613.112596511841,16.55541117405888,291.25,0.11650000000000005,0.00034296737
0.0,4.65,0.00041893852,1.8967743e-05,1567,379820,5.35,1.8628277,3717.0320403575897,17.019007406951225,299.25,0.11970000000000006,1.8967743e-05
0.0,4.775,0.00893351,2.2919312e-05,1607,389820,5.225,1.960441,3804.05025100708,17.192937965658977,298.0,0.11920000000000004,2.2919312e-05
0.0,4.2,0.008933102,5.4861754e-05,1647,399820,5.8,2.0580127,3906.8076293468475,17.967062203787656,312.25,0.12490000000000005,5.4861754e-05
0.0,4.725,0.008933204,3.2238542e-05,1687,409820,5.275,2.1556118,3999.6948988437653,18.32243703865498,321.75,0.12870000000000006,3.2238542e-05
0.0,4.375,0.008933204,6.525032e-05,1727,419820,5.625,2.2531822,4093.9425263404846,18.246429572387513,319.75,0.1279,6.525032e-05
0.0,4.175,0.008933204,1.627922e-05,1767,429820,5.825,2.3508024,4188.241881132126,18.791322043089433,328.5,0.13140000000000002,1.627922e-05
0.0,4.65,0.008933196,4.9743958e-05,1807,439820,5.35,2.4483662,4284.948338031769,21.269636543486214,368.75,0.14750000000000002,4.9743958e-05
0.0,3.7,0.008933204,4.2811433e-05,1847,449820,6.3,2.5459898,4379.215390920639,19.485841789062036,343.0,0.13720000000000002,4.2811433e-05
0.0,3.65,0.008933196,3.5595396e-05,1887,459820,6.35,2.643555,4474.4606392383575,20.459822319396796,355.25,0.14209999999999998,3.5595396e-05
0.0,3.85,0.008933196,5.1561738e-06,1927,469820,6.15,2.7411232,4571.698005199432,20.927252085050462,365.5,0.14620000000000005,5.1561738e-06
0.0,3.902439024390244,0.008933196,7.28302e-06,1968,479825,6.097560975609756,2.8387344,4660.829076766968,19.881330535627885,347.5609756097561,0.1438048780487805,7.28302e-06
0.0,4.3,0.008933102,1.0254516e-05,2008,489825,5.7,2.936305,4765.840027809143,22.575490500319173,390.0,0.15600000000000003,1.0254516e-05
0.0,4.075,0.010174863,6.029663e-06,2048,499825,5.925,2.8387344,4851.659511089325,21.781026888268592,382.0,0.1528,6.029663e-06
0.0,3.4634146341463414,0.008933204,8.2926945e-06,2089,509876,6.536585365853658,2.936305,4947.5687844753265,21.143379432593953,370.2439024390244,0.1503816355810617,8.2926945e-06
0.0,3.775,0.008933204,8.2405095e-06,2129,519876,6.225,3.0339303,5034.988116264343,21.391674288051426,374.5,0.14980000000000007,8.2405095e-06
0.0,3.731707317073171,0.010174781,8.869782e-06,2170,529881,6.2682926829268295,2.936305,5131.375300884247,21.36046916141143,371.219512195122,0.15326829268292683,8.869782e-06
0.0,3.375,0.008933077,9.375e-06,2210,539881,6.625,3.0339303,5219.3329927921295,21.761918181459027,382.5,0.15300000000000005,9.375e-06
0.0,3.292682926829268,0.008933196,8.756561e-06,2251,549894,6.7073170731707314,3.131509,5316.439534902573,20.957143656080166,365.3658536585366,0.149703564727955,8.756561e-06
0.0,4.2439024390243905,0.008933204,4.912262e-06,2292,559905,5.7560975609756095,3.2290845,5415.8082280159,22.022677683236342,383.1707317073171,0.15326829268292683,4.912262e-06
0.0,3.7804878048780486,0.008933204,4.441681e-06,2333,569956,6.219512195121951,3.3266664,5511.343185424805,22.057921895722334,381.7073170731707,0.1545863223338116,4.441681e-06
0.0,3.1463414634146343,0.008933204,4.387131e-06,2374,579766,6.853658536585366,3.4242976,5609.318673372269,19.602481778246357,341.219512195122,0.14267595818815332,4.387131e-06
0.0,3.4390243902439024,0.008933196,4.6981813e-06,2415,589779,6.560975609756097,3.521883,5705.53156542778,21.609683684916103,379.5121951219512,0.15358348968105068,4.6981813e-06
0.0,3.2142857142857144,0.01017476,1.2861633e-06,2457,599847,6.785714285714286,3.4242976,5801.437385559082,22.456999298424865,386.6666666666667,0.15857329598506065,1.2861633e-06
0.0,3.4878048780487805,0.008933204,1.2691498e-06,2498,609892,6.512195121951219,3.521883,5903.5881960392,22.289849847988467,385.8536585365854,0.15656368563685638,1.2691498e-06
0.0,3.3658536585365852,0.008933204,1.3315582e-06,2539,619913,6.634146341463414,3.6194525,5996.402446508408,22.2753354847108,388.5365853658537,0.1586062717770035,1.3315582e-06
0.0,3.268292682926829,0.010174781,3.521042e-06,2580,629930,6.7317073170731705,3.521883,6090.716091394424,21.524386834306508,379.2682926829268,0.1530444763271162,3.521042e-06
0.0,3.675,0.008933416,2.0965576e-06,2620,639930,6.325,3.6194525,6185.577641487122,23.069162283581715,398.0,0.15920000000000004,2.0965576e-06
0.0,3.3658536585365852,0.010174751,2.6441955e-06,2661,649943,6.634146341463414,3.521883,6278.9699075222015,21.833667526802614,388.780487804878,0.15551219512195125,2.6441955e-06
0.0,3.4285714285714284,0.010174781,1.8627929e-06,2703,659975,6.571428571428571,3.4242976,6371.2992906570435,21.320316913772974,370.4761904761905,0.1481904761904762,1.8627929e-06
0.0,3.1463414634146343,0.008933204,1.8164062e-06,2744,669771,6.853658536585366,3.521883,6468.525709629059,21.46277870470184,370.7317073170732,0.1532404181184669,1.8164062e-06
0.0,4.024390243902439,0.008932625,2.670288e-07,2785,679784,5.975609756097561,3.6194513,6559.538431882858,23.74140785796647,406.0975609756098,0.16421763602251407,2.670288e-07
0.0,4.075,0.008933102,2.2183228e-06,2825,689784,5.925,3.7170413,6661.1560151577,23.719893963982933,414.5,0.1658,2.2183228e-06
0.0,3.5348837209302326,0.008933102,6.5200805e-07,2868,699833,6.465116279069767,3.8146343,6753.833716869354,22.43573176764529,391.16279069767444,0.15957880451545248,6.5200805e-07
0.0,3.575,0.008933102,1.3226319e-06,2908,709833,6.425,3.91219,6852.2483785152435,23.110739452706383,400.75,0.16030000000000003,1.3226319e-06
0.0,3.8333333333333335,0.008933196,7.1456907e-07,2950,719843,6.166666666666667,4.009782,6942.729168891907,22.301128975789457,382.6190476190476,0.15304761904761907,7.1456907e-07
0.0,3.25,0.008933204,1.0061646e-06,2990,729843,6.75,4.1074176,7040.828458786011,23.51918834773608,411.0,0.16439999999999996,1.0061646e-06
0.0,3.6097560975609757,0.008933196,1.3668823e-06,3031,739852,6.390243902439025,4.2050166,7134.466626405716,23.482211670101123,409.7560975609756,0.16390243902439025,1.3668823e-06
0.0,3.2954545454545454,0.01017476,1.9042969e-07,3075,749948,6.704545454545454,4.1074176,7229.494191408157,21.142735788593917,369.54545454545456,0.1597247925792817,1.9042969e-07
0.0,3.317073170731707,0.008933204,8.812714e-07,3116,759965,6.682926829268292,4.2050166,7328.88054895401,23.01890983865382,403.1707317073171,0.16260545193687231,8.812714e-07
0.0,3.1707317073170733,0.010174781,5.703735e-07,3157,769976,6.829268292682927,4.1074176,7417.8211987018585,22.38213642340231,385.1219512195122,0.1540487804878049,5.703735e-07
0.0,3.65,0.008933102,5.050278e-07,3197,779769,6.35,4.2050166,7520.226167201996,22.94680896107302,393.75,0.15942558139534885,5.050278e-07
0.0,3.8780487804878048,0.008933204,8.956146e-07,3238,789784,6.121951219512195,4.302551,7615.617892980576,23.541644782748342,411.9512195121951,0.1739512195121951,8.956146e-07
0.0,3.5348837209302326,0.010174781,7.5408934e-07,3281,799827,6.465116279069767,4.2050166,7710.766559839249,21.58859702972661,376.27906976744185,0.15517949456404348,7.5408934e-07
0.0,3.4146341463414633,0.010174781,1.4128112e-06,3322,809848,6.585365853658536,4.1074176,7817.478481292725,22.804035899859407,395.609756097561,0.16037166085946578,1.4128112e-06
0.0,3.675,0.008933204,1.6220093e-07,3362,819848,6.325,4.2050166,7918.79159617424,24.085887823050317,415.75,0.16629999999999998,1.6220093e-07
0.0,3.707317073170732,0.010174781,6.178284e-07,3403,829859,6.2926829268292686,4.1074176,8013.316256046295,23.654555217996748,408.780487804878,0.16563192904656318,6.178284e-07
0.0,3.1463414634146343,0.010174282,6.80542e-08,3444,839866,6.853658536585366,4.009784,8112.0544855594635,22.06855269255822,383.9024390243902,0.15694773519163763,6.80542e-08
0.0,3.6,0.008933196,1.067276e-06,3484,849866,6.4,4.107418,8212.08267879486,23.706162126841143,415.75,0.16630000000000003,1.067276e-06
0.0,3.697674418604651,0.010174781,1.0040284e-06,3527,859961,6.3023255813953485,4.009784,8307.028757810593,23.482671757156236,401.86046511627904,0.17021633493831,1.0040284e-06
0.0,3.658536585365854,0.010174871,6.2988283e-07,3568,869827,6.341463414634147,3.912191,8412.492537021637,24.14848425771925,421.4634146341463,0.1761572322265279,6.2988283e-07
0.0,3.268292682926829,0.010174863,1.844635e-06,3609,879858,6.7317073170731705,3.8146343,8505.514968633652,22.20558005909468,388.2926829268293,0.15738473642800946,1.844635e-06
0.0,3.125,0.008933204,6.7310333e-07,3649,889858,6.875,3.91219,8604.612799167633,22.283402166629767,384.5,0.1538,6.7310333e-07
0.0,3.2439024390243905,0.008933204,5.581665e-07,3690,899873,6.7560975609756095,4.009784,8698.555047512054,21.962789537361594,380.7317073170732,0.15382113821138213,5.581665e-07
0.0,3.731707317073171,0.010174871,1.0317993e-06,3731,909892,6.2682926829268295,3.91219,8802.38341140747,24.593680230415973,427.8048780487805,0.17230808729139924,1.0317993e-06
0.0,3.1666666666666665,0.008933102,2.1224976e-07,3773,919924,6.833333333333333,4.009784,8894.45909833908,22.768238807805822,392.6190476190476,0.16080745341614908,2.1224976e-07
0.0,3.926829268292683,0.008933204,1.5161132e-06,3814,929929,6.073170731707317,4.107418,8993.7273914814,23.581356329145635,408.5365853658537,0.16341463414634147,1.5161132e-06
0.0,3.1,0.008933416,1.0876465e-06,3854,939758,6.9,4.2050166,9084.224232912064,23.02193348512146,396.25,0.16023164556962022,1.0876465e-06
0.0,3.3,0.008933204,8.747864e-07,3894,949758,6.7,4.30256,9174.069069385529,23.898515030113252,415.5,0.1662,8.747864e-07
0.0,2.6666666666666665,0.010174781,2.632141e-07,3936,959790,7.333333333333333,4.2050166,9271.43255019188,21.841501728268614,377.6190476190476,0.1569251700680272,2.632141e-07
0.0,3.3488372093023258,0.010174781,4.1633606e-07,3979,969811,6.651162790697675,4.107418,9367.257255077362,21.06251141183581,366.74418604651163,0.14992691029900335,4.1633606e-07
0.0,3.8048780487804876,0.008933204,3.9802552e-07,4020,979818,6.195121951219512,4.2050166,9462.841748952866,23.145874716487768,403.4146341463415,0.16813937282229963,3.9802552e-07
0.0,3.4761904761904763,0.008933204,9.0278627e-07,4062,989868,6.523809523809524,4.30256,9559.215537548065,22.10371085465876,390.23809523809524,0.16121255321255318,9.0278627e-07
0.0,3.1904761904761907,0.008933204,7.373047e-07,4104,999908,6.809523809523809,4.4001513,9656.343517065048,22.261353401855935,387.6190476190476,0.16023252937538648,7.373047e-07
0.0,3.268292682926829,0.008933204,6.748962e-07,4145,1009939,6.7317073170731705,4.497788,9749.689191102982,22.759430631349883,398.5365853658537,0.1614822974036192,6.748962e-07
0.0,3.525,0.010174751,5.661011e-08,4185,1019939,6.475,4.4001513,9849.547053098679,24.041894077221023,421.0,0.1684,5.661011e-08
0.0,3.1,0.008932242,1.9683839e-08,4225,1029939,6.9,4.497788,9945.964591264725,23.488866401867842,410.0,0.164,1.9683839e-08
0.0,3.4,0.008933204,2.4536132e-07,4265,1039939,6.6,4.595391,10042.893598079681,22.680608350377618,395.0,0.15799999999999997,2.4536132e-07
0.0,3.1707317073170733,0.010174751,1.4038086e-07,4306,1049944,6.829268292682927,4.497788,10141.205403089523,23.49291559068451,409.2682926829268,0.16848780487804882,1.4038086e-07
0.0,3.8536585365853657,0.010165336,3.3569336e-09,4347,1059949,6.146341463414634,4.4002013,10239.050206422806,23.381984360521546,402.9268292682927,0.16595121951219508,3.3569336e-09
0.0,3.0714285714285716,0.010174871,7.702637e-07,4389,1069758,6.928571428571429,4.302661,10336.32659959793,22.031911825165015,378.8095238095238,0.15633438633438637,7.702637e-07
0.0,3.046511627906977,0.008933204,6.1237336e-07,4432,1079903,6.953488372093023,4.4002013,10437.045979499817,21.732179854738398,379.06976744186045,0.15977697997067533,6.1237336e-07
0.0,3.341463414634146,0.008929695,3.6621093e-09,4473,1089936,6.658536585365853,4.497799,10530.172286748886,22.561466566842334,389.0243902439024,0.15753436807095345,3.6621093e-09
0.0,3.35,0.008933204,6.0798646e-07,4513,1099936,6.65,4.5954027,10626.770284414291,24.450405696583154,420.5,0.1682,6.0798646e-07
0.0,3.3,0.010174863,1.3595582e-07,4553,1109813,6.7,4.497799,10725.53055524826,23.770536328393273,408.0,0.16494330708661414,1.3595582e-07
0.0,3.35,0.008933416,1.5701293e-07,4593,1119813,6.65,4.5954027,10817.058458566666,24.65358505312642,426.25,0.1705,1.5701293e-07
0.0,3.075,0.010174751,2.685547e-07,4633,1129813,6.925,4.497799,10914.388691425323,22.894878803383868,399.5,0.15980000000000003,2.685547e-07
0.0,2.902439024390244,0.008932625,3.276825e-08,4674,1139844,7.097560975609756,4.5954027,11006.949134111404,22.835657501769795,392.9268292682927,0.16061683713611327,3.276825e-08
0.0,3.682926829268293,0.010174751,9.338379e-08,4715,1149853,6.317073170731708,4.497798,11109.352701663971,23.464622864557203,407.3170731707317,0.16815176151761518,9.338379e-08
0.0,3.0714285714285716,0.008933102,2.5650024e-07,4757,1159905,6.928571428571429,4.5954027,11209.815544843674,23.10537921895989,399.2857142857143,0.1644959244959245,2.5650024e-07
0.0,3.4761904761904763,0.008933204,3.6361695e-07,4799,1169961,6.523809523809524,4.6929264,11321.34286403656,23.5017290479568,402.14285714285717,0.1659756147124568,3.6361695e-07
0.0,3.1219512195121952,0.008933204,2.319336e-08,4840,1179988,6.878048780487805,4.7905307,11417.6962287426,22.95441952408395,395.1219512195122,0.15885456187895214,2.319336e-08
0.0,3.7560975609756095,0.010173798,2.319336e-08,4881,1189796,6.2439024390243905,4.692935,11524.359966754913,24.431057661940137,422.9268292682927,0.1742401283200453,2.319336e-08
0.0,3.625,0.008933102,3.6468506e-08,4921,1199796,6.375,4.790531,11624.008473157883,23.68505734493199,408.25,0.16330000000000003,3.6468506e-08
0.0,3.0,0.008933196,1.5426636e-07,4963,1209834,7.0,4.8881707,11722.510432004929,22.18934695876003,381.42857142857144,0.15722317314022385,1.5426636e-07
0.0,3.25,0.008933204,5.088806e-08,5003,1219834,6.75,4.985777,11820.32083106041,24.56767764053753,430.0,0.172,5.088806e-08
0.0,3.0,0.008933204,4.5471193e-08,5045,1229874,7.0,5.0832996,11915.122541427612,22.406944793725188,390.95238095238096,0.15928407224958951,4.5471193e-08
0.0,3.511627906976744,0.008933204,6.9122315e-08,5088,1239913,6.488372093023256,5.180908,12004.256774663925,23.43811670180587,402.3255813953488,0.16769810034926316,6.9122315e-08
0.0,3.261904761904762,0.008933204,6.561279e-09,5130,1249947,6.738095238095238,5.2785473,12104.800945281982,23.05307610263612,402.3809523809524,0.16634482758620686,6.561279e-09
0.0,2.725,0.008933204,6.820679e-08,5170,1259947,7.275,5.376036,12196.40341591835,23.22087633358915,411.25,0.16450000000000004,6.820679e-08
0.0,4.121951219512195,0.010174863,1.11694334e-07,5211,1269777,5.878048780487805,5.2785473,12296.031348228455,23.30491656312441,406.0975609756098,0.17039393318302928,1.11694334e-07
0.0,3.7804878048780486,0.008933204,4.3792724e-08,5252,1279808,6.219512195121951,5.376036,12394.091383457184,24.014569599004616,410.4878048780488,0.165573564122738,4.3792724e-08
0.0,3.2093023255813953,0.010174304,1.9683839e-08,5295,1289927,6.790697674418604,5.2785473,12496.29254579544,23.263640313575426,400.2325581395349,0.16580215045236157,1.9683839e-08
0.0,2.627906976744186,0.0101747215,3.90625e-08,5338,1299781,7.372093023255814,5.180909,12587.719925165176,20.20501924496194,351.16279069767444,0.14534267308495288,3.90625e-08
0.0,3.048780487804878,0.010174751,5.6152345e-08,5379,1309788,6.951219512195122,5.0833,12685.78122472763,21.696696671007,379.0243902439024,0.15160975609756097,5.6152345e-08
0.0,3.024390243902439,0.010174781,2.3490905e-07,5420,1319861,6.975609756097561,4.985779,12783.79763507843,23.146732674770366,400.2439024390244,0.1622265285666555,2.3490905e-07
0.0,3.775,0.008933102,3.6010743e-08,5460,1329861,6.225,5.0833,12870.467376708984,24.009890477488355,416.25,0.1665,3.6010743e-08
0.0,3.261904761904762,0.010174781,7.720947e-08,5502,1339919,6.738095238095238,4.985779,12970.96953868866,22.777023247010703,398.3333333333333,0.1635515474482476,7.720947e-08
0.0,2.8095238095238093,0.010174781,7.720947e-08,5544,1349808,7.190476190476191,4.985779,13061.658204555511,22.576757110938516,391.9047619047619,0.1624332499158211,7.720947e-08
0.0,3.0930232558139537,0.008933204,2.5177002e-08,5587,1359903,6.906976744186046,5.0833,13161.036995887756,22.342151670798028,387.90697674418607,0.1612373848179026,2.5177002e-08
0.0,3.3,0.008933204,4.5166015e-08,5627,1369903,6.7,5.180909,13257.815655946732,23.65554670756355,413.75,0.16550000000000004,4.5166015e-08
0.0,3.5348837209302326,0.008933204,4.1503906e-08,5670,1379952,6.465116279069767,5.2785473,13365.068760633469,22.42142688209575,390.4651162790698,0.16472224549643902,4.1503906e-08
0.0,3.775,0.01017476,1.34277345e-08,5710,1389952,6.225,5.180909,13459.747393369675,24.05392838284749,418.75,0.16750000000000004,1.34277345e-08
0.0,3.85,0.008933204,1.5029907e-07,5750,1399952,6.15,5.2785473,13565.282081842422,26.330260555417503,455.0,0.182,1.5029907e-07
0.0,3.625,0.008933034,-4.8828124e-09,5790,1409952,6.375,5.376036,13665.842947721481,24.08142696931444,418.5,0.16740000000000002,-4.8828124e-09
0.0,3.658536585365854,0.008925472,1.2207031e-09,5831,1419969,6.341463414634147,5.473634,13761.987185955048,24.199123553284362,419.2682926829268,0.16770731707317074,1.2207031e-09
0.0,3.4878048780487805,0.010174751,3.387451e-08,5872,1429984,6.512195121951219,5.3760223,13866.795966148376,24.21924254491576,424.8780487804878,0.17147967479674803,3.387451e-08
0.0,4.0,0.008933102,2.319336e-08,5916,1439993,6.0,5.473634,13960.250348329544,23.613024303313615,406.1363636363636,0.1677876649523922,2.319336e-08
0.0,3.15,0.008933196,2.746582e-08,5956,1449770,6.85,5.571275,14058.879245519638,24.070404173823043,417.5,0.16947777777777778,2.746582e-08
0.0,2.95,0.010174871,2.357483e-08,5996,1459770,7.05,5.473634,14157.21628332138,22.131550479094358,389.5,0.1558,2.357483e-08
0.0,2.5476190476190474,0.010173677,-2.4795532e-09,6038,1469850,7.4523809523809526,5.376024,14255.638852119446,22.415840799943176,392.3809523809524,0.1599253034547152,-2.4795532e-09
0.0,3.1219512195121952,0.010174863,5.2490233e-08,6079,1479857,6.878048780487805,5.2785063,14353.437922000885,22.603602525597545,398.780487804878,0.16289895470383278,5.2490233e-08
0.0,3.292682926829268,0.010174781,8.056641e-08,6120,1489878,6.7073170731707314,5.1808968,14455.16417837143,23.20813363027293,407.3170731707317,0.16505458768873402,8.056641e-08
0.0,3.5952380952380953,0.00893351,1.3153077e-07,6162,1499900,6.404761904761905,5.2785063,14557.892274856567,23.6481100169478,404.04761904761904,0.16416931216931213,1.3153077e-07
0.0,3.7142857142857144,0.01017476,5.0659178e-08,6204,1509924,6.285714285714286,5.1808968,14662.8437936306,23.21779804725851,405.4761904761905,0.16599600399600398,5.0659178e-08
0.0,3.1904761904761907,0.00893351,4.7302247e-08,6246,1519970,6.809523809523809,5.2785063,14763.38125538826,22.895270992572208,395.4761904761905,0.1602515262515262,4.7302247e-08
0.0,3.707317073170732,0.010174744,5.279541e-08,6287,1529987,6.2926829268292686,5.1808968,14857.719435930252,23.654575457282043,409.7560975609756,0.16523959827833576,5.279541e-08
0.0,3.2045454545454546,0.008933196,4.2572022e-08,6331,1539926,6.795454545454546,5.2785063,14951.333784341812,22.85927751877362,391.59090909090907,0.1618476788728418,4.2572022e-08
0.0,3.2,0.008933416,1.3305664e-07,6371,1549926,6.8,5.376024,15050.540031909943,23.850741454688542,418.0,0.1672,1.3305664e-07
0.0,2.7674418604651163,0.008933196,1.9683839e-08,6414,1559818,7.232558139534884,5.473634,15144.187098503113,22.55049799193668,392.3255813953488,0.16552868777773103,1.9683839e-08
0.0,2.857142857142857,0.010174639,3.3569336e-09,6456,1569858,7.142857142857143,5.376024,15235.834622383118,22.846490768705205,396.42857142857144,0.16112169312169314,3.3569336e-09
0.0,3.5365853658536586,0.008933196,2.7160645e-08,6497,1579885,6.463414634146342,5.473636,15337.318765878677,23.00319664713099,399.7560975609756,0.16393134598012646,2.7160645e-08
0.0,3.5,0.010174781,2.7008056e-08,6539,1589913,6.5,5.376024,15426.273138999939,23.527924567413454,408.57142857142856,0.16810847975553858,2.7008056e-08
0.0,3.1627906976744184,0.010174781,2.7008056e-08,6582,1599811,6.837209302325581,5.376024,15527.329877138138,23.37713017436607,404.1860465116279,0.17682173306249913,2.7008056e-08
0.0,3.024390243902439,0.010174863,1.3122558e-08,6623,1609844,6.975609756097561,5.2785063,15623.673399686813,24.12115271105474,418.780487804878,0.1694368070953437,1.3122558e-08
0.0,3.268292682926829,0.01017476,4.3029786e-08,6664,1619857,6.7317073170731705,5.180904,15727.104039430618,22.385654057073168,390.0,0.15599999999999997,4.3029786e-08
0.0,3.511627906976744,0.01017476,5.2490233e-08,6707,1629898,6.488372093023256,5.083264,15824.650440454483,22.56706498106315,396.04651162790697,0.1584186046511628,5.2490233e-08
0.0,3.268292682926829,0.010174863,1.7730713e-07,6748,1639905,6.7317073170731705,4.9856567,15933.35901761055,23.51898697737314,410.7317073170732,0.16767944250871084,1.7730713e-07
0.0,3.261904761904762,0.008933077,2.4375916e-08,6790,1649929,6.738095238095238,5.083264,16024.757405996323,23.118939331818144,395.95238095238096,0.15968627450980394,2.4375916e-08
0.0,3.357142857142857,0.008933204,9.765625e-08,6832,1659983,6.642857142857143,5.180904,16131.751225709915,22.111624689893397,387.3809523809524,0.1600578374407266,9.765625e-08
0.0,2.975,0.008933196,9.2391964e-08,6872,1669862,7.025,5.2785063,16227.185981750488,22.86380542460874,394.0,0.15853798449612405,9.2391964e-08
0.0,3.2790697674418605,0.008933204,3.4332274e-08,6915,1679905,6.72093023255814,5.376024,16328.282939910889,23.851694701552564,413.72093023255815,0.1714462901439646,3.4332274e-08
0.0,3.5121951219512195,0.008933204,3.4332274e-08,6956,1689910,6.487804878048781,5.376024,16424.426713466644,24.338865761147375,422.6829268292683,0.16907317073170727,3.4332274e-08
0.0,3.7857142857142856,0.010174781,1.04980465e-07,6998,1699938,6.214285714285714,5.2785063,16518.65934419632,23.34607522096032,405.7142857142857,0.16489635854341736,1.04980465e-07
0.0,3.35,0.008933196,5.0659178e-08,7038,1709938,6.65,5.376024,16620.93678855896,24.454727897314065,422.25,0.1689,5.0659178e-08
0.0,3.65,0.010174274,1.159668e-08,7078,1719938,6.35,5.2785063,16717.141384601593,24.586202660966013,436.0,0.17440000000000003,1.159668e-08
0.0,2.522727272727273,0.008933067,3.0517577e-09,7122,1729994,7.4772727272727275,5.376025,16821.683800697327,21.692880422341112,376.3636363636364,0.1575561497326203,3.0517577e-09
0.0,3.3,0.008933204,5.340576e-09,7162,1739859,6.7,5.473636,16920.408545970917,23.065262065667703,397.5,0.16134782608695653,5.340576e-09
0.0,3.6097560975609757,0.010174863,1.0322571e-07,7203,1749898,6.390243902439025,5.376025,17023.478172540665,23.92167655956077,409.0243902439024,0.1651932457786116,1.0322571e-07
0.0,3.341463414634146,0.008933204,7.080078e-08,7244,1759954,6.658536585365853,5.473636,17113.283878803253,23.374690051056476,401.219512195122,0.16300574856910496,7.080078e-08
0.0,3.4878048780487805,0.008933102,5.0811767e-08,7285,1769989,6.512195121951219,5.571275,17221.29500579834,23.40409006418418,405.8536585365854,0.16413937282229968,5.0811767e-08
0.0,3.35,0.008933067,7.019043e-09,7325,1779989,6.65,5.6688886,17312.86345386505,24.529321637396894,427.0,0.1708,7.019043e-09
0.0,3.975,0.008933196,2.4871825e-08,7365,1789754,6.025,5.7664213,17414.964530706406,25.188637594374093,440.75,0.1794333333333333,2.4871825e-08
0.0,3.317073170731707,0.010174863,5.2185058e-08,7406,1799799,6.682926829268292,5.6688886,17511.607225894928,23.274058987079982,403.4146341463415,0.16358807588075883,5.2185058e-08
0.0,3.738095238095238,0.008933196,7.423401e-08,7448,1809815,6.261904761904762,5.7664213,17615.047489881516,23.957567936237737,410.23809523809524,0.17083116883116883,7.423401e-08
0.0,3.5121951219512195,0.010174871,2.0751953e-08,7489,1819828,6.487804878048781,5.6688886,17704.90628552437,23.673698946004315,412.4390243902439,0.1667542213883677,2.0751953e-08
0.0,3.125,0.008933102,1.7700195e-08,7529,1829828,6.875,5.7663937,17807.536270856857,23.96734074593126,418.0,0.1672,1.7700195e-08
0.0,3.75,0.01017476,1.9989013e-08,7573,1839966,6.25,5.6688886,17901.563242435455,24.439623867241618,415.90909090909093,0.1774770003474832,1.9989013e-08
0.0,3.65,0.008933204,-5.340576e-09,7613,1849966,6.35,5.7663937,17998.166589975357,24.70153695448663,428.0,0.17120000000000002,-5.340576e-09
0.0,2.488372093023256,0.01017476,1.7700195e-08,7656,1859862,7.511627906976744,5.6688886,18094.6027572155,20.035095407860823,348.3720930232558,0.14479529768289046,1.7700195e-08
0.0,3.6341463414634148,0.008933416,3.112793e-08,7697,1869877,6.365853658536586,5.7664213,18188.935955524445,24.115842103631095,412.6829268292683,0.16507317073170732,3.112793e-08
0.0,3.7209302325581395,0.008933204,4.5776366e-10,7740,1879988,6.27906976744186,5.8639874,18281.814954280853,24.259301164715595,420.0,0.17229397892960277,4.5776366e-10
0.0,3.675,0.0023053025,-5.340576e-09,7780,1889988,6.325,5.912803,18372.071935892105,24.02802797880566,416.75,0.16670000000000004,-5.340576e-09
