Tmc,MtR,MpbtN,meankl,entloss,AttNC,optimgain,TimestepsSoFar,TimeElapsed,Tmt,TtR,surrgain,EpisodesSoFar,AttC,Tbt,Ptt,MpbtA,entropy
46.22222222222222,-10.826584014412742,25.408113356899335,0.0027472784,0.0,4.571428571428571,0.0015778448,219968,6350.1726722717285,58.82539682539682,-149.20634920634922,0.0015778448,2719,5.428571428571429,240948.82539682538,57.36421571423952,74.59188664310064,0.3511869
47.17741935483871,-10.25810679797867,24.056649936301216,0.0040342854,0.0,4.82258064516129,0.0020417697,229895,6496.032754898071,57.88709677419355,-139.19354838709677,0.0020417697,2781,5.17741935483871,237105.5483870968,56.47002797217647,75.94335006369877,0.36364883
45.953125,-10.90231967458377,25.71290969555702,0.004377964,0.0,4.1875,0.0021893876,239945,6638.368129253387,59.125,-151.875,0.0021893876,2845,5.8125,242176.0,57.63159654110372,74.28709030444298,0.39380687
46.17741935483871,-10.623537051965593,25.747366839740863,0.004157662,0.0,2.838709677419355,0.0020358863,249888,6777.267760276794,58.87096774193548,-151.4516129032258,0.0020358863,2907,7.161290322580645,241135.48387096773,57.40606789167224,74.25263316025914,0.38852367
46.77777777777778,-10.196750389962828,25.07115852151155,0.0037533033,0.0,3.0317460317460316,0.0020040078,259957,6919.354473590851,58.301587301587304,-147.14285714285714,0.0020040078,2970,6.968253968253968,238803.3015873016,56.854067372418136,74.92884147848844,0.36800557
48.19047619047619,-9.990594444519484,23.98345614807559,0.004289599,0.0,3.761904761904762,0.0020495777,269957,7063.803195953369,56.95238095238095,-136.66666666666666,0.0020495777,3033,6.238095238095238,233276.95238095237,55.54836092306613,76.01654385192441,0.38765147
46.58730158730159,-10.345688832306449,24.767678474197442,0.0035744116,0.0,2.5873015873015874,0.0017931134,279839,7203.423866033554,58.476190476190474,-144.9206349206349,0.0017931134,3096,7.412698412698413,239518.47619047618,57.02854505088724,75.23232152580253,0.4119439
46.328125,-10.739638289629236,26.822923430056555,0.004077827,0.0,1.546875,0.0022336235,289840,7345.831210374832,58.734375,-158.28125,0.0022336235,3160,8.453125,240576.0,57.27058971776274,73.17707656994344,0.3901785
47.07936507936508,-9.950276840594967,24.592594523413702,0.002838899,0.0,2.746031746031746,0.0014359211,299929,7481.177493572235,58.06349206349206,-142.22222222222223,0.0014359211,3223,7.253968253968254,237828.0634920635,56.59810306391173,75.40740547658629,0.38255137
46.73015873015873,-10.350897161902722,25.14169916315118,0.0026751368,0.0,3.492063492063492,0.0013726118,309922,7622.106364488602,58.34920634920635,-146.5079365079365,0.0013726118,3286,6.507936507936508,238998.3492063492,56.89960665420394,74.8583008368488,0.37049657
46.483870967741936,-9.905126331765228,23.994081704102783,0.0043786485,0.0,3.0806451612903225,0.0019234314,319887,7760.78627538681,58.564516129032256,-140.48387096774192,0.0019234314,3348,6.919354838709677,239880.25806451612,57.11636027753374,76.00591829589722,0.38124406
46.140625,-10.109343951615228,23.902889113951495,0.004257964,0.0,3.28125,0.002082748,329905,7905.622719049454,58.890625,-140.78125,0.002082748,3412,6.71875,241216.0,57.43445805257079,76.09711088604851,0.4028064
45.096774193548384,-10.482273180555993,25.74920428847992,0.005203107,0.0,2.193548387096774,0.0020451818,339942,8043.064391374588,59.935483870967744,-154.03225806451613,0.0020451818,3474,7.806451612903226,245495.74193548388,58.419748350278674,74.25079571152008,0.37153015
47.296875,-10.208343917790826,24.45235687853899,0.003270819,0.0,4.59375,0.0017857892,349955,8189.154190540314,57.828125,-141.875,0.0017857892,3538,5.40625,236864.0,56.38615448127838,75.54764312146102,0.3649541
47.90769230769231,-9.981638003991076,23.876274471006578,0.0044925488,0.0,4.030769230769231,0.0025111223,359941,8335.607122659683,57.261538461538464,-136.46153846153845,0.0025111223,3603,5.969230769230769,234543.26153846155,55.82704188857537,76.1237255289934,0.36869523
49.13636363636363,-9.599096285024682,24.414709627179928,0.004268621,0.0,2.5454545454545454,0.0021604819,369921,8481.491230249405,56.015151515151516,-136.8181818181818,0.0021604819,3669,7.454545454545454,229438.0606060606,54.65789983658931,75.5852903728201,0.3694225
48.38461538461539,-9.000452000561687,21.873609098681307,0.004073942,0.0,3.4307692307692306,0.0021056137,379953,8622.67570233345,56.815384615384616,-124.3076923076923,0.0021056137,3734,6.569230769230769,232715.8153846154,55.39261237949389,78.12639090131867,0.3523732
50.0,-9.509147459228084,23.605910081326233,0.003350915,0.0,3.5538461538461537,0.0017449886,389949,8768.170446872711,55.276923076923076,-130.6153846153846,0.0017449886,3799,6.446153846153846,226414.27692307692,53.90038127698683,76.39408991867377,0.37499788
47.676923076923075,-9.461867568015006,23.4301128566479,0.0050049797,0.0,2.5384615384615383,0.0021282586,399951,8905.896300554276,57.47692307692308,-134.6153846153846,0.0021282586,3864,7.461538461538462,235425.47692307693,56.03821261478672,76.56988714335209,0.37080836
48.303030303030305,-10.229212301817507,25.310853440620246,0.004666428,0.0,2.6363636363636362,0.0021584912,409881,9049.394130468369,56.84848484848485,-144.0909090909091,0.0021584912,3930,7.363636363636363,232851.39393939395,55.44755555702532,74.68914655937972,0.3682875
48.56923076923077,-9.093707383958014,22.59041882356548,0.0045499825,0.0,3.353846153846154,0.0023476593,419917,9192.959094047546,56.53846153846154,-127.84615384615384,0.0023476593,3995,6.6461538461538465,231581.53846153847,55.174497310421465,77.40958117643451,0.35912
47.65625,-10.054940502882358,24.975532633074565,0.003803161,0.0,3.0625,0.0025670365,429872,9336.114442586899,57.421875,-143.90625,0.0025670365,4059,6.9375,235200.0,56.0228927879521,75.02446736692546,0.3831109
47.07462686567164,-10.697054000464924,26.6123112569612,0.0031010003,0.0,2.8208955223880596,0.0018001251,439892,9483.882486343384,57.97014925373134,-155.67164179104478,0.0018001251,4126,7.17910447761194,237445.73134328358,56.55865379295186,73.3876887430388,0.36160055
48.34848484848485,-10.556304862254422,26.04795246779488,0.0040465416,0.0,3.121212121212121,0.0024250026,449907,9632.522471189499,56.84848484848485,-149.3939393939394,0.0024250026,4192,6.878787878787879,232851.39393939395,55.42504571324239,73.95204753220513,0.35446545
49.31818181818182,-9.659248057146128,23.836618533350805,0.0033494479,0.0,4.5,0.0019832153,459940,9781.38756275177,55.84848484848485,-133.03030303030303,0.0019832153,4258,5.5,228755.39393939395,54.49420198886603,76.1633814666492,0.3523619
50.303030303030305,-9.305618595197648,23.51847746526056,0.0043598874,0.0,2.9545454545454546,0.0023333074,469879,9925.540409088135,54.984848484848484,-130.3030303030303,0.0023333074,4324,7.045454545454546,225217.9393939394,53.61801035882159,76.48152253473947,0.32884535
49.89393939393939,-9.897126681830327,24.11200946789856,0.0032477789,0.0,4.454545454545454,0.0018931308,479861,10076.292604446411,55.378787878787875,-133.03030303030303,0.0018931308,4390,5.545454545454546,226831.51515151514,53.99927207416182,75.88799053210143,0.33350435
49.06153846153846,-9.299643815530388,22.820649735825786,0.004968627,0.0,3.923076923076923,0.0023628739,489928,10222.52101945877,56.12307692307692,-128.76923076923077,0.0023628739,4455,6.076923076923077,229880.12307692308,54.74566759848198,77.17935026417422,0.37800547
48.507462686567166,-9.95765350933409,24.793554562889415,0.004326154,0.0,1.4477611940298507,0.0018451184,499892,10364.998928070068,56.67164179104478,-141.9402985074627,0.0018451184,4522,8.552238805970148,232127.0447761194,55.266114704458616,75.20644543711059,0.35393852
49.56923076923077,-9.732114692829532,23.924082545172556,0.004675336,0.0,3.4615384615384617,0.0024421166,509915,10511.698684930801,55.63076923076923,-132.92307692307693,0.0024421166,4587,6.538461538461538,227863.63076923077,54.27308905532411,76.07591745482743,0.3557486
47.60606060606061,-10.113513482596403,24.959086683007296,0.003735847,0.0,3.6363636363636362,0.0018628589,519874,10658.264928102493,57.57575757575758,-146.06060606060606,0.0018628589,4653,6.363636363636363,235830.30303030304,56.1162809140021,75.04091331699269,0.34124947
49.32835820895522,-9.379478790395504,22.92123392245301,0.004080706,0.0,5.0,0.0019134226,529999,10808.346645593643,55.865671641791046,-127.76119402985074,0.0019134226,4720,5.0,228825.79104477612,54.49762863236635,77.07876607754696,0.3091932
49.323076923076925,-10.202992373360937,24.398719074499844,0.0033660703,0.0,4.076923076923077,0.002400285,539887,10958.007767438889,55.90769230769231,-136.46153846153845,0.002400285,4785,5.923076923076923,228997.9076923077,54.518300232475724,75.60128092550015,0.32384175
47.878787878787875,-10.211018059584752,24.729048143172893,0.002784933,0.0,4.7727272727272725,0.0018771027,549967,11106.47245168686,57.196969696969695,-141.21212121212122,0.0018771027,4851,5.2272727272727275,234278.78787878787,55.81309157231536,75.27095185682711,0.32961395
48.45454545454545,-10.056377566968578,24.440757762930634,0.0046236957,0.0,3.515151515151515,0.002341781,559856,11255.156198978424,56.74242424242424,-138.93939393939394,0.002341781,4917,6.484848484848484,232416.9696969697,55.32389535695476,75.5592422370694,0.34210247
48.088235294117645,-10.01008044459072,24.77282050848502,0.0041665533,0.0,3.3823529411764706,0.0023017223,569912,11401.91492819786,57.044117647058826,-142.05882352941177,0.0023017223,4985,6.617647058823529,233652.70588235295,55.640775430468274,75.22717949151499,0.32279047
49.89393939393939,-9.422972181313035,23.82500234101489,0.00446969,0.0,4.818181818181818,0.0025365506,579890,11557.122873544693,55.36363636363637,-131.5151515151515,0.0025365506,5051,5.181818181818182,226769.45454545456,53.99065757891211,76.1749976589851,0.30765232
48.96969696969697,-9.360553486000542,22.60894421636465,0.0036857282,0.0,5.181818181818182,0.0024390137,589925,11708.55893087387,56.166666666666664,-126.96969696969697,0.0024390137,5117,4.818181818181818,230058.66666666666,54.80993623650631,77.39105578363534,0.31273803
48.646153846153844,-8.85642410695853,21.4507281863845,0.0027068038,0.0,4.6,0.0018831799,599905,11858.34667301178,56.53846153846154,-120.76923076923077,0.0018831799,5182,5.4,231581.53846153847,55.13922587856746,78.5492718136155,0.3190894
47.28787878787879,-9.55061275969065,22.421771903330974,0.005200438,0.0,4.151515151515151,0.0027493238,609977,12002.858514785767,57.81818181818182,-129.84848484848484,0.0027493238,5248,5.848484848484849,236823.27272727274,56.38463593993147,77.57822809666904,0.3412152
47.90909090909091,-9.816282001643843,23.69748979670344,0.0046007,0.0,3.803030303030303,0.0019741876,619987,12151.212131738663,57.196969696969695,-136.5151515151515,0.0019741876,5314,6.196969696969697,234278.78787878787,55.797311801820186,76.30251020329653,0.31636894
48.875,-9.626146349761802,23.001401064931255,0.0044641485,0.0,4.890625,0.0020688209,629873,12300.455882787704,56.34375,-129.53125,0.0020688209,5378,5.109375,230784.0,54.93812600115132,76.99859893506874,0.35177684
48.723076923076924,-9.500347367826338,23.08974151995739,0.0038014064,0.0,3.2615384615384615,0.0018659926,639845,12442.463865756989,56.43076923076923,-131.23076923076923,0.0018659926,5443,6.7384615384615385,231140.43076923076,55.05000161954596,76.91025848004261,0.34217113
48.38805970149254,-9.600579608800873,22.716556483730255,0.00304717,0.0,3.8656716417910446,0.0018048862,649931,12585.06788444519,56.74626865671642,-128.65671641791045,0.0018048862,5510,6.134328358208955,232432.71641791044,55.35832770830835,77.28344351626976,0.32333472
48.646153846153844,-10.017395720109594,23.803839985217035,0.005065006,0.0,3.5692307692307694,0.0020891908,659901,12730.730566978455,56.52307692307692,-134.15384615384616,0.0020891908,5575,6.430769230769231,231518.52307692307,55.13137149874129,76.19616001478296,0.35770577
48.878787878787875,-9.571761925308607,23.50305533077451,0.0034243397,0.0,3.727272727272727,0.001995456,669958,12875.12264251709,56.27272727272727,-132.42424242424244,0.001995456,5641,6.2727272727272725,230493.0909090909,54.90240329411982,76.49694466922544,0.34929913
47.784615384615385,-9.38316060948295,22.506836406902934,0.0050081736,0.0,3.753846153846154,0.0022527238,679844,13018.672652482986,57.33846153846154,-129.84615384615384,0.0022527238,5706,6.246153846153846,234858.33846153846,55.92424001174087,77.49316359309707,0.32355568
47.68181818181818,-9.687218515643101,22.827865648502755,0.0043221344,0.0,5.257575757575758,0.002142079,689963,13161.692337751389,57.42424242424242,-130.6060606060606,0.002142079,5772,4.742424242424242,235209.69696969696,56.01351399326417,77.17213435149723,0.35544962
46.84126984126984,-9.93220973517626,23.523774567572083,0.0030660206,0.0,5.0,0.0019845439,699846,13306.356805801392,58.25396825396825,-137.46031746031747,0.0019845439,5835,5.0,238608.25396825396,56.8015230547821,76.47622543242791,0.35481945
45.75,-10.220957114851988,23.720457854224335,0.0032202564,0.0,4.03125,0.0018964289,709997,13449.51154589653,59.328125,-141.25,0.0018964289,5899,5.96875,243008.0,57.82391391872443,76.27954214577566,0.36486968
47.65625,-9.991831942734956,24.110111671063084,0.004923623,0.0,4.296875,0.0021001196,719903,13595.13775396347,57.4375,-138.4375,0.0021001196,5963,5.703125,235264.0,56.0319353330624,75.88988832893689,0.34955403
48.81818181818182,-10.013234500058331,24.29986508874253,0.0048591937,0.0,3.3333333333333335,0.0022989598,729966,13741.912061452866,56.378787878787875,-137.27272727272728,0.0022989598,6029,6.666666666666667,230927.51515151514,54.98116991060594,75.70013491125749,0.37185195
49.16923076923077,-9.562881995501053,23.870947375040657,0.0036211268,0.0,3.753846153846154,0.0019989884,739949,13888.604168891907,56.04615384615385,-134.30769230769232,0.0019989884,6094,6.246153846153846,229565.04615384617,54.658108440871665,76.12905262495936,0.3735128
47.92307692307692,-9.172824128398538,21.7268746528236,0.0037973789,0.0,4.6923076923076925,0.0019189807,749909,14033.915114879608,57.16923076923077,-124.46153846153847,0.0019189807,6159,5.3076923076923075,234165.16923076924,55.777740963290874,78.27312534717642,0.37216142
47.359375,-10.291625553556239,25.72346292996679,0.0032752447,0.0,3.234375,0.0019370372,759956,14179.680401563644,57.765625,-149.6875,0.0019370372,6223,6.765625,236608.0,56.326713562799924,74.27653707003319,0.3822659
48.15873015873016,-9.958445082218704,24.579419188626304,0.003005441,0.0,4.222222222222222,0.001658785,769867,14322.588838338852,57.0,-140.15873015873015,0.001658785,6286,5.777777777777778,233472.0,55.58558794530373,75.42058081137371,0.35160208
48.07575757575758,-9.682089104668096,23.057373717305133,0.0034335891,0.0,4.181818181818182,0.0019613074,779867,14463.522446155548,57.04545454545455,-131.36363636363637,0.0019613074,6352,5.818181818181818,233658.18181818182,55.64849984206015,76.94262628269489,0.36442074
48.93846153846154,-9.024253587560649,22.37174196293079,0.004435303,0.0,3.4,0.0021526278,789865,14605.288888931274,56.246153846153845,-126.0,0.0021526278,6417,6.6,230384.24615384615,54.86143556619847,77.62825803706923,0.38111323
48.0625,-9.267523847284027,22.806256730075418,0.0040297485,0.0,2.515625,0.0016856793,799847,14742.41366648674,57.046875,-130.15625,0.0016856793,6481,7.484375,233664.0,55.65479444407852,77.19374326992455,0.38645774
47.43939393939394,-10.42674089261583,25.814536291175447,0.004781291,0.0,2.0,0.0020683142,809923,14881.557353019714,57.696969696969695,-149.24242424242425,0.0020683142,6547,8.0,236326.78787878787,56.253916438343396,74.18546370882454,0.35987866
48.98461538461538,-9.515442133778654,23.349850093332414,0.004720665,0.0,4.092307692307692,0.0022764592,819875,15021.62350320816,56.184615384615384,-131.3846153846154,0.0022764592,6612,5.907692307692308,230132.1846153846,54.81141627606634,76.65014990666761,0.3796872
46.46153846153846,-10.419072782462814,25.891959335583568,0.0040167193,0.0,2.3692307692307693,0.0021566767,829921,15162.07201576233,58.61538461538461,-153.69230769230768,0.0021566767,6677,7.630769230769231,240088.61538461538,57.14939259008074,74.10804066441644,0.36231413
48.56060606060606,-8.662649382037005,21.095097561009894,0.003696272,0.0,3.893939393939394,0.0017080399,839986,15304.883909702301,56.59090909090909,-119.6969696969697,0.0017080399,6743,6.106060606060606,231796.36363636365,55.20287182572544,78.9049024389901,0.36867514
48.8125,-9.803597594133906,24.170365794604383,0.0028696118,0.0,2.921875,0.001868414,849910,15442.531027078629,56.3125,-136.5625,0.001868414,6807,7.078125,230656.0,54.951404181011625,75.82963420539559,0.3647993
49.2,-8.795829596323777,22.33373648653305,0.0030868356,0.0,2.6769230769230767,0.0017537613,859970,15576.58590888977,56.03076923076923,-124.92307692307692,0.0017537613,6872,7.323076923076923,229502.03076923077,54.63572242095695,77.66626351346696,0.34299675
49.333333333333336,-9.77447195117855,23.949735304168758,0.004312804,0.0,3.4545454545454546,0.0024472002,869927,15717.678311109543,55.878787878787875,-133.63636363636363,0.0024472002,6938,6.545454545454546,228879.51515151514,54.50119058867897,76.0502646958312,0.33457822
49.166666666666664,-8.169143001964466,19.76007923849026,0.0033867566,0.0,4.984848484848484,0.0017209622,879945,15859.115206718445,56.03030303030303,-110.45454545454545,0.0017209622,7004,5.015151515151516,229500.12121212122,54.65090594773653,80.23992076150972,0.31605136
49.833333333333336,-8.853147454333998,21.530948901049975,0.0038235611,0.0,4.303030303030303,0.0022347895,889866,15998.670280218124,55.40909090909091,-118.78787878787878,0.0022347895,7070,5.696969696969697,226955.63636363635,54.043189646014746,78.46905109894999,0.3332372
49.92537313432836,-8.483161484974758,21.183096510569666,0.006301462,0.0,3.970149253731343,0.002706953,899944,16137.976940870285,55.298507462686565,-117.16417910447761,0.002706953,7137,6.029850746268656,226502.68656716417,53.94686627997868,78.81690348943036,0.32293537
50.81818181818182,-8.701365879507435,21.248182245355896,0.0033418487,0.0,4.454545454545454,0.0018249856,909930,16277.669563055038,54.484848484848484,-116.21212121212122,0.0018249856,7203,5.545454545454546,223169.9393939394,53.140612164268646,78.75181775464411,0.32725957
49.97014925373134,-8.792678305151746,21.712011343251366,0.0037228547,0.0,4.029850746268656,0.0021397683,919907,16416.633168935776,55.26865671641791,-120.0,0.0021397683,7270,5.970149253731344,226380.41791044775,53.91070145383255,78.28798865674867,0.33399063
49.02985074626866,-8.53228358611437,20.772264413165317,0.004576545,0.0,4.149253731343284,0.0023394818,929952,16546.535915851593,56.19402985074627,-116.71641791044776,0.0023394818,7337,5.850746268656716,230170.74626865672,54.793572687834924,79.22773558683465,0.3362133
50.02985074626866,-9.232924773548861,23.086695740705405,0.00397441,0.0,3.388059701492537,0.0020182221,939951,16682.790858268738,55.23880597014925,-127.31343283582089,0.0020182221,7404,6.611940298507463,226258.14925373133,53.86874446089649,76.91330425929458,0.34051445
48.701492537313435,-9.913751395074742,25.489214357713543,0.003994425,0.0,3.029850746268657,0.0020913924,949950,16816.456921100616,56.43283582089552,-144.17910447761193,0.0020913924,7471,6.970149253731344,231148.89552238805,55.062222492938766,74.51078564228645,0.34660116
48.79365079365079,-8.302266949421712,20.74785266553889,0.0051297233,0.0,3.9206349206349205,0.0028012118,959869,16947.008269786835,56.38095238095238,-117.61904761904762,0.0028012118,7534,6.079365079365079,230936.38095238095,54.993673803115755,79.25214733446114,0.32760945
48.738461538461536,-9.024272575919419,22.442375010146932,0.0043000365,0.0,5.292307692307692,0.0021618886,969871,17079.405755758286,56.46153846153846,-126.3076923076923,0.0021618886,7599,4.707692307692308,231266.46153846153,55.05845414916269,77.55762498985305,0.28757632
49.43939393939394,-9.341076267718202,22.493372095001465,0.0038160558,0.0,6.0,0.0020466556,979911,17208.842544555664,55.71212121212121,-125.0,0.0020466556,7665,4.0,228196.84848484848,54.3731582499386,77.50662790499854,0.29811758
49.22727272727273,-9.464408284982868,22.72634207518012,0.0050698365,0.0,5.803030303030303,0.002785993,989988,17338.644970178604,55.984848484848484,-126.66666666666667,0.002785993,7731,4.196969696969697,229313.9393939394,54.600142293661406,77.27365792481986,0.32340938
48.59375,-9.008479276869842,22.208170302273093,0.0043516117,0.0,4.359375,0.0024688873,999882,17464.63377070427,56.546875,-125.78125,0.0024688873,7795,5.640625,231616.0,55.16731647733498,77.79182969772691,0.35421234
47.12698412698413,-10.189305563213697,25.51718604561632,0.0037869972,0.0,3.1904761904761907,0.0021022486,1009890,17589.645196437836,57.96825396825397,-148.88888888888889,0.0021022486,7858,6.809523809523809,237437.96825396825,56.53128861575878,74.48281395438367,0.3479826
47.38095238095238,-10.271980227308337,25.40183510908743,0.0035940423,0.0,3.492063492063492,0.0024484473,1019958,17716.163689613342,57.74603174603175,-147.3015873015873,0.0024484473,7921,6.507936507936508,236527.74603174604,56.30818568976052,74.5981648909126,0.3299088
49.13846153846154,-8.873919791517805,22.060351934639243,0.0035987913,0.0,4.492307692307692,0.0020716474,1029939,17842.9423661232,56.04615384615385,-123.6923076923077,0.0020716474,7986,5.507692307692308,229565.04615384617,54.67202259523896,77.93964806536073,0.31205356
49.276923076923076,-9.207579697643936,22.703947582294404,0.0043403096,0.0,5.323076923076923,0.0023287688,1039890,17971.014578342438,55.92307692307692,-126.61538461538461,0.0023287688,8051,4.676923076923077,229060.92307692306,54.54838465470769,77.2960524177056,0.3192351
49.015151515151516,-8.749772297996202,21.51865009647094,0.0046006446,0.0,4.5606060606060606,0.0024067531,1049904,18094.22790837288,56.21212121212121,-120.75757575757575,0.0024067531,8117,5.4393939393939394,230244.84848484848,54.808408410769275,78.48134990352902,0.30417877
50.4,-8.976284141992817,22.38514258639405,0.0029916095,0.0,4.615384615384615,0.0019063457,1059835,18221.503041505814,54.83076923076923,-122.61538461538461,0.0019063457,8182,5.384615384615385,224586.83076923076,53.500815837588796,77.61485741360593,0.3268753
48.60606060606061,-8.546830476815574,21.04820509367703,0.0033242065,0.0,4.015151515151516,0.0019959153,1069963,18344.566530942917,56.56060606060606,-119.24242424242425,0.0019959153,8248,5.984848484848484,231672.24242424243,55.167013086934695,78.95179490632295,0.3293773
49.940298507462686,-8.297498615505198,20.547118870140327,0.0044361064,0.0,3.955223880597015,0.0019976343,1079919,18464.37399148941,55.26865671641791,-113.88059701492537,0.0019976343,8315,6.044776119402985,226380.41791044775,53.925439893202395,79.45288112985969,0.31041265
50.298507462686565,-8.125722305933698,20.17197887330888,0.004359412,0.0,3.074626865671642,0.0024226343,1089977,18588.414254426956,55.02985074626866,-111.34328358208955,0.0024226343,8382,6.925373134328358,225402.26865671642,53.64248816334649,79.8280211266911,0.30631357
51.279411764705884,-8.75114817964288,22.48224437538176,0.0039880276,0.0,3.75,0.0024843724,1099986,18715.90808749199,54.0735294117647,-121.61764705882354,0.0024843724,8450,6.25,221485.17647058822,52.72584183350791,77.51775562461822,0.2813237
50.19402985074627,-8.841210086322747,21.91702146699233,0.0046471963,0.0,3.7761194029850746,0.0023729913,1109963,18840.213839530945,55.08955223880597,-120.29850746268657,0.0023729913,8517,6.223880597014926,225646.80597014926,53.72136425575683,78.08297853300763,0.2953704
