TimestepsSoFar,TimeElapsed,meankl,Fce,TtR,entropy,MtR,EpisodesSoFar,surrgain,AttNC,entloss,AttC,optimgain
159798,497.57337617874146,0.0029650498,0.11334299354672867,22.20967741935484,1.0509691,12.813682446831024,1196,0.0017173607,0.6290322580645161,0.0,0.3709677419354839,0.0017173607
169911,529.7308914661407,0.0051772124,0.11656977973016387,22.918032786885245,1.0267391,13.100045076020534,1257,0.0029512283,0.6557377049180327,0.0,0.3442622950819672,0.0029512283
179943,561.0211231708527,0.0034324867,0.11073891625615763,22.79310344827586,0.9983112,12.993395099084182,1315,0.0019532943,0.6896551724137931,0.0,0.3103448275862069,0.0019532943
189960,591.7945508956909,0.0037365556,0.09956363636363634,24.89090909090909,0.98341787,14.216229298111275,1370,0.0021554688,0.7272727272727273,0.0,0.2727272727272727,0.0021554688
199974,623.4512379169464,0.002937828,0.11083333333333335,27.708333333333332,0.9904426,15.786524259278787,1418,0.0018058041,0.8333333333333334,0.0,0.16666666666666666,0.0018058041
209778,653.7279615402222,0.0034789525,0.09511248073959941,21.47457627118644,0.9717966,12.358031129914385,1477,0.0021877105,0.6610169491525424,0.0,0.3389830508474576,0.0021877105
219816,685.6058914661407,0.0028323613,0.10376923076923078,25.942307692307693,0.9471188,14.927864469010558,1529,0.001685527,0.7692307692307693,0.0,0.23076923076923078,0.001685527
229845,716.1147980690002,0.004667072,0.11403921568627452,26.58823529411765,0.91583806,15.160787303394981,1580,0.002584036,0.7843137254901961,0.0,0.21568627450980393,0.002584036
239886,747.4400091171265,0.0021214425,0.10837390857729841,23.76271186440678,0.91065127,13.560018969137959,1639,0.0016209951,0.6779661016949152,0.0,0.3220338983050847,0.0016209951
249907,778.9638814926147,0.0057900185,0.12407843137254904,28.137254901960784,0.9121484,16.206517129997177,1690,0.0033054885,0.7843137254901961,0.0,0.21568627450980393,0.0033054885
259975,809.216338634491,0.004641091,0.12687770633924478,28.403846153846153,0.8871391,16.32012654644946,1742,0.002693429,0.7692307692307693,0.0,0.23076923076923078,0.002693429
269798,841.2018518447876,0.007087398,0.12347452547452545,24.607142857142858,0.84336007,14.135346401509464,1798,0.0035518524,0.6964285714285714,0.0,0.30357142857142855,0.0035518524
279811,871.6194870471954,0.0040016426,0.14170212765957446,30.127659574468087,0.84259075,17.356979837286353,1845,0.0018832367,0.851063829787234,0.0,0.14893617021276595,0.0018832367
289831,903.1685028076172,0.0034625954,0.1307822222222222,27.18,0.7958664,15.731478872333224,1895,0.0022442185,0.8,0.0,0.2,0.0022442185
299837,934.8935971260071,0.0034678832,0.13930434782608694,29.41304347826087,0.7746883,16.95446645720093,1941,0.0020767883,0.8695652173913043,0.0,0.13043478260869565,0.0020767883
309849,965.3506572246552,0.0036566006,0.1096666666666667,27.416666666666668,0.770699,15.613342921983536,1989,0.0022890167,0.8333333333333334,0.0,0.16666666666666666,0.0022890167
319867,997.8617286682129,0.0033352792,0.10560000000000003,26.4,0.7573775,14.85644766855483,2039,0.002545314,0.8,0.0,0.2,0.002545314
329903,1028.0624706745148,0.0054328623,0.12689814814814812,27.083333333333332,0.7176209,15.633557038805305,2087,0.003661151,0.8333333333333334,0.0,0.16666666666666666,0.003661151
339920,1060.4881365299225,0.004731929,0.1118134110787172,27.244897959183675,0.6846078,15.457992050780874,2136,0.003279802,0.8163265306122449,0.0,0.1836734693877551,0.003279802
349930,1091.9464614391327,0.006080889,0.11686956521739134,29.217391304347824,0.6676654,16.898246418591643,2182,0.003871801,0.8695652173913043,0.0,0.13043478260869565,0.003871801
359945,1123.2504334449768,0.0054956954,0.10627450980392157,26.568627450980394,0.68378544,15.248017642581324,2233,0.0031918464,0.7843137254901961,0.0,0.21568627450980393,0.0031918464
369949,1155.4794535636902,0.0036181805,0.12942857142857148,32.357142857142854,0.6557616,18.515147596569886,2275,0.0026969386,0.9523809523809523,0.0,0.047619047619047616,0.0026969386
379955,1185.694192647934,0.0037295632,0.11173913043478265,27.934782608695652,0.6715675,15.90712231426321,2321,0.0025493042,0.8695652173913043,0.0,0.13043478260869565,0.0025493042
389983,1217.23242354393,0.004621184,0.12075980392156865,29.333333333333332,0.6759315,16.86849693671657,2369,0.0040892772,0.8333333333333334,0.0,0.16666666666666666,0.0040892772
399995,1247.5944159030914,0.0061692833,0.10973913043478263,27.434782608695652,0.6871032,15.708428764869476,2415,0.0031021775,0.8695652173913043,0.0,0.13043478260869565,0.0031021775
409758,1279.6520657539368,0.003381223,0.11165217391304347,27.91304347826087,0.65886563,15.94316872699907,2461,0.002419143,0.8478260869565217,0.0,0.15217391304347827,0.002419143
419778,1310.977707862854,0.005628074,0.12128925619834714,28.84090909090909,0.68326664,16.590870096286054,2505,0.0025962982,0.9090909090909091,0.0,0.09090909090909091,0.0025962982
429782,1341.3865916728973,0.0048608338,0.1291818181818182,32.29545454545455,0.66711617,18.28502334939896,2549,0.0033525818,0.9090909090909091,0.0,0.09090909090909091,0.0033525818
439811,1372.9429204463959,0.0046037445,0.11767115902964964,26.528301886792452,0.6377265,15.217771367470807,2602,0.0032059846,0.7547169811320755,0.0,0.24528301886792453,0.0032059846
449819,1403.796469449997,0.0044949953,0.14556521739130432,30.97826086956522,0.6321717,17.52018645699233,2648,0.0033560637,0.8695652173913043,0.0,0.13043478260869565,0.0033560637
459845,1435.2960526943207,0.0063167796,0.11023999999999999,27.56,0.599121,15.695716339009653,2698,0.002630168,0.8,0.0,0.2,0.002630168
469854,1466.2287952899933,0.0030228805,0.11753191489361704,29.382978723404257,0.5818455,16.693530252240738,2745,0.0022932433,0.851063829787234,0.0,0.14893617021276595,0.0022932433
479871,1496.5031626224518,0.003605418,0.12267055393586003,29.959183673469386,0.56432825,16.977085378651456,2794,0.0036107514,0.8163265306122449,0.0,0.1836734693877551,0.0036107514
489888,1528.5660054683685,0.0061420887,0.12714920634920637,30.244444444444444,0.55224663,17.190277665331983,2839,0.0040990324,0.8888888888888888,0.0,0.1111111111111111,0.0040990324
499906,1559.0470006465912,0.0025910523,0.13917714285714286,29.12,0.542234,16.750545033168443,2889,0.0030515762,0.8,0.0,0.2,0.0030515762
509916,1589.8808054924011,0.0054322,0.14972727272727274,31.772727272727273,0.54412836,18.104359275371007,2933,0.002344576,0.9090909090909091,0.0,0.09090909090909091,0.002344576
519928,1620.9455976486206,0.003034617,0.12825252525252528,31.454545454545453,0.5336587,18.279261659966146,2977,0.0022739335,0.9090909090909091,0.0,0.09090909090909091,0.0022739335
529941,1651.8570971488953,0.0032118328,0.11895440729483284,29.0,0.5395486,16.39687063449019,3024,0.0027807006,0.851063829787234,0.0,0.14893617021276595,0.0027807006
539954,1684.406728029251,0.005468319,0.13026031746031747,31.022222222222222,0.52310467,17.743003974477002,3069,0.0037980392,0.8888888888888888,0.0,0.1111111111111111,0.0037980392
549956,1713.9928832054138,0.004006155,0.1319047619047619,32.976190476190474,0.49365494,18.972519444717104,3111,0.0028551903,0.9523809523809523,0.0,0.047619047619047616,0.0028551903
559959,1746.1906809806824,0.003851321,0.12325581395348839,30.813953488372093,0.48739946,17.362791195528928,3154,0.0025384438,0.9302325581395349,0.0,0.06976744186046512,0.0025384438
569962,1776.5638220310211,0.005427346,0.13079069767441864,32.69767441860465,0.50838304,18.565178501561103,3197,0.0047074524,0.9302325581395349,0.0,0.06976744186046512,0.0047074524
579971,1807.8082530498505,0.0053292774,0.15795744680851062,28.893617021276597,0.515583,16.48598787154357,3244,0.0036684058,0.851063829787234,0.0,0.14893617021276595,0.0036684058
589993,1839.9980535507202,0.0047233286,0.12869230769230772,27.384615384615383,0.51746756,15.462175874024355,3296,0.0037477906,0.7692307692307693,0.0,0.23076923076923078,0.0037477906
599760,1870.4962043762207,0.00524553,0.14122865013774105,31.954545454545453,0.4732536,18.08199957715553,3340,0.003372386,0.8863636363636364,0.0,0.11363636363636363,0.003372386
609764,1901.999757051468,0.003745945,0.13545454545454547,33.86363636363637,0.49568447,19.45728370017379,3384,0.003315371,0.9090909090909091,0.0,0.09090909090909091,0.003315371
619801,1932.5799870491028,0.0042185523,0.129578231292517,29.79591836734694,0.48084795,16.994059876082243,3433,0.0028751693,0.8163265306122449,0.0,0.1836734693877551,0.0028751693
629897,1964.235690832138,0.0056301705,0.1231869158477817,29.458333333333332,0.44512656,16.92363740840768,3481,0.0050285216,0.8333333333333334,0.0,0.16666666666666666,0.0050285216
639903,1995.1747105121613,0.005930643,0.13352380952380954,33.38095238095238,0.4692086,18.752258302228395,3523,0.0054733753,0.9523809523809523,0.0,0.047619047619047616,0.0054733753
649924,2025.7548627853394,0.0031990854,0.13035460992907802,32.255319148936174,0.45688912,18.71794885572845,3570,0.0030724362,0.851063829787234,0.0,0.14893617021276595,0.0030724362
659985,2056.821905374527,0.0031174892,0.14459800849975163,33.81395348837209,0.43437305,19.189476448715105,3613,0.0024956665,0.9302325581395349,0.0,0.06976744186046512,0.0024956665
669792,2087.2775321006775,0.005218901,0.11129100529100532,26.537037037037038,0.4009896,15.113248743372711,3667,0.004086623,0.7222222222222222,0.0,0.2777777777777778,0.004086623
679832,2118.879932641983,0.0046867677,0.144979242979243,35.214285714285715,0.39378256,19.924237670526345,3709,0.004552581,0.9523809523809523,0.0,0.047619047619047616,0.004552581
689869,2149.5991220474243,0.00497348,0.1415757952866143,33.627906976744185,0.3869027,18.973220769122108,3752,0.004036985,0.9302325581395349,0.0,0.06976744186046512,0.004036985
699872,2180.666176557541,0.005022375,0.14120930232558138,35.30232558139535,0.3767397,20.152582965862443,3795,0.0036420394,0.9302325581395349,0.0,0.06976744186046512,0.0036420394
709945,2211.322928905487,0.004540048,0.14482061071342114,33.422222222222224,0.38979796,19.248472131117715,3840,0.0034358017,0.8888888888888888,0.0,0.1111111111111111,0.0034358017
719984,2241.671998500824,0.0043751793,0.13846623093681923,30.941176470588236,0.3509937,17.721775401222832,3891,0.0029883515,0.7843137254901961,0.0,0.21568627450980393,0.0029883515
729987,2274.6268355846405,0.004900191,0.13553488372093023,33.883720930232556,0.3472245,19.29952994029208,3934,0.0038834892,0.9302325581395349,0.0,0.06976744186046512,0.0038834892
739792,2305.1457097530365,0.0044710427,0.13916757436112273,33.72727272727273,0.35894746,19.183442543128162,3978,0.0038346236,0.8863636363636364,0.0,0.11363636363636363,0.0038346236
749824,2337.071033716202,0.005724015,0.13807836990595612,34.0,0.37698463,19.17778146990832,4022,0.004530248,0.9090909090909091,0.0,0.09090909090909091,0.004530248
759918,2367.9097576141357,0.0052372194,0.13695490143127195,32.891304347826086,0.3600352,19.054390922286615,4068,0.003193782,0.8695652173913043,0.0,0.13043478260869565,0.003193782
769977,2398.88210439682,0.0053834426,0.11773312401883829,29.102040816326532,0.34133998,16.462984230231566,4117,0.0042116405,0.8163265306122449,0.0,0.1836734693877551,0.0042116405
779765,2430.036627292633,0.004909127,0.13852798364426272,32.97674418604651,0.3321489,18.928777854260613,4160,0.0042115008,0.9069767441860465,0.0,0.09302325581395349,0.0042115008
789767,2460.225962162018,0.005555895,0.13952380952380958,34.88095238095238,0.31317133,19.398046819173995,4202,0.0039492277,0.9523809523809523,0.0,0.047619047619047616,0.0039492277
799806,2492.799902200699,0.003688746,0.12872002972872543,31.555555555555557,0.28456664,18.025252233763403,4247,0.0031856098,0.8888888888888888,0.0,0.1111111111111111,0.0031856098
809825,2523.2701122760773,0.0054846574,0.1230834697217676,30.382978723404257,0.26893038,17.30279358093481,4294,0.0029064117,0.851063829787234,0.0,0.14893617021276595,0.0029064117
819894,2554.7460753917694,0.004475228,0.15330364086249557,37.8780487804878,0.25947693,21.895003915460293,4335,0.004210742,0.975609756097561,0.0,0.024390243902439025,0.004210742
829900,2586.5091395378113,0.007496271,0.14600000000000005,36.5,0.21574575,20.647737324949517,4377,0.0054121003,0.9523809523809523,0.0,0.047619047619047616,0.0054121003
839908,2617.155209302902,0.0049412902,0.14244897959183672,34.785714285714285,0.20549023,19.78455469551224,4419,0.003618927,0.9523809523809523,0.0,0.047619047619047616,0.003618927
