surrgain,entloss,EpisodesSoFar,TtR,TimeElapsed,meankl,entropy,AttC,MtR,TimestepsSoFar,Fce,optimgain,AttNC
0.0047308602,0.0,7960,26.745098039215687,5249.217395782471,0.009083653,0.3655093,0.3333333333333333,15.818801548767505,1459915,0.12579861740555365,0.0047308602,0.6666666666666666
0.003116856,0.0,8010,28.18,5280.246667385101,0.008104631,0.3666537,0.24,15.989326358555504,1469781,0.12147732760954705,0.003116856,0.76
0.0014790467,0.0,8052,32.976190476190474,5313.058368444443,0.007951135,0.29957068,0.047619047619047616,18.625284094974326,1479783,0.1319047619047619,0.0014790467,0.9523809523809523
0.0024804282,0.0,8095,31.162790697674417,5346.71891617775,0.007343714,0.3355877,0.06976744186046512,17.54348987022261,1489786,0.12465116279069768,0.0024804282,0.9302325581395349
0.00060853653,0.0,8143,27.0,5377.856729745865,0.004666634,0.37794882,0.16666666666666666,15.322899051087262,1499794,0.10799999999999998,0.00060853653,0.8333333333333334
0.0017700604,0.0,8185,31.214285714285715,5416.039710283279,0.0067650587,0.43934178,0.047619047619047616,17.69591695738058,1509796,0.12485714285714287,0.0017700604,0.9523809523809523
0.0039822357,0.0,8233,28.1875,5448.746383905411,0.007977177,0.37152126,0.16666666666666666,16.02651566097179,1519836,0.11451612903225807,0.0039822357,0.8333333333333334
0.0017073761,0.0,8275,31.238095238095237,5479.666565895081,0.00561442,0.34823158,0.047619047619047616,17.787780194602725,1529838,0.124952380952381,0.0017073761,0.9523809523809523
0.002747145,0.0,8317,31.833333333333332,5516.013542890549,0.0076308027,0.38909912,0.07142857142857142,18.065082385504514,1539845,0.12855124001457274,0.002747145,0.9285714285714286
0.0029132534,0.0,8358,33.34146341463415,5546.487633228302,0.007897569,0.37997538,0.024390243902439025,19.04522750941327,1549900,0.1361330376940133,0.0029132534,0.975609756097561
0.003723359,0.0,8403,31.133333333333333,5580.99942946434,0.0077342545,0.4555775,0.1111111111111111,17.60335769652878,1559971,0.1262328358208955,0.003723359,0.8888888888888888
0.0026888044,0.0,8449,30.76086956521739,5614.302542448044,0.00790914,0.41929224,0.15217391304347827,17.65307995063354,1569806,0.12537775347127275,0.0026888044,0.8478260869565217
0.002886843,0.0,8494,32.24444444444445,5644.500505685806,0.008458233,0.38438028,0.1111111111111111,18.618419478379693,1579907,0.13497584541062801,0.002886843,0.8888888888888888
0.0028305664,0.0,8541,31.97872340425532,5680.215264081955,0.0077651,0.36790866,0.1702127659574468,18.045625378687912,1589935,0.13272832216876757,0.0028305664,0.8297872340425532
0.0051285643,0.0,8587,31.26086956521739,5710.748202800751,0.009078654,0.29393137,0.15217391304347827,17.675918233821687,1599892,0.127540198995425,0.0051285643,0.8478260869565217
0.0022205322,0.0,8631,32.09090909090909,5743.4811227321625,0.0067186155,0.26006013,0.11363636363636363,18.469285895532135,1609773,0.13567880485527548,0.0022205322,0.8863636363636364
0.003191805,0.0,8676,33.93333333333333,5777.73012137413,0.0068955948,0.2794397,0.1111111111111111,19.369783747091798,1619778,0.13573333333333332,0.003191805,0.8888888888888888
0.003393203,0.0,8722,32.47826086956522,5808.542892456055,0.007971803,0.22746928,0.13043478260869565,18.42916735649587,1629784,0.12991304347826088,0.003393203,0.8695652173913043
0.0030179825,0.0,8765,34.604651162790695,5841.745385169983,0.008799935,0.23145176,0.06976744186046512,19.54609346544085,1639787,0.13841860465116276,0.0030179825,0.9302325581395349
