TimeElapsed,EpisodesSoFar,surrgain,optimgain,entloss,Fce,entropy,AttC,AttNC,TtR,MtR,TimestepsSoFar,meankl
101449.32775425911,15074,7.463169e-07,7.463169e-07,0.0,1.0,-0.57388514,0.0,10.0,2500.0,142.8784238871937,3649977,0.00060504675
101650.22195768356,15114,0.00043166862,0.00043166862,0.0,1.0,-0.67147905,0.0,10.0,2500.0,142.8784238871937,3659977,0.010174781
101860.56267309189,15154,0.00028423182,0.00028423182,0.0,1.0,-0.57388514,0.0,10.0,2500.0,142.8784238871937,3669977,0.008933204
102066.7264661789,15194,0.00023174059,0.00023174059,0.0,1.0,-0.67147905,0.0,10.0,2500.0,142.8784238871937,3679977,0.010174781
102267.89006519318,15234,0.00010284677,0.00010284677,0.0,1.0,-0.7690677,0.0,10.0,2500.0,142.8784238871937,3689977,0.01017476
102462.18184447289,15274,0.00036740073,0.00036740073,0.0,1.0,-0.67147905,0.0,10.0,2500.0,142.8784238871937,3699977,0.008933196
102662.66961860657,15314,0.00024661582,0.00024661582,0.0,1.0,-0.7690677,0.0,10.0,2500.0,142.8784238871937,3709977,0.010174871
102864.94315505028,15354,0.0001874789,0.0001874789,0.0,1.0,-0.67147905,0.0,10.0,2500.0,142.8784238871937,3719977,0.008933204
103065.25459957123,15394,0.0002614721,0.0002614721,0.0,1.0,-0.76906765,0.0,10.0,2500.0,142.8784238871937,3729977,0.010174751
103264.19648742676,15434,7.09168e-05,7.09168e-05,0.0,1.0,-0.86665654,0.0,10.0,2500.0,142.8784238871937,3739977,0.010174871
103460.86284065247,15474,0.0010677106,0.0010677106,0.0,1.0,-0.76906765,0.0,10.0,2500.0,142.8784238871937,3749977,0.008933204
103660.69839286804,15514,7.6628676e-05,7.6628676e-05,0.0,1.0,-0.86665654,0.0,10.0,2500.0,142.8784238871937,3759977,0.01017476
103861.68200325966,15554,0.00022332798,0.00022332798,0.0,1.0,-0.9642386,0.0,10.0,2500.0,142.8784238871937,3769977,0.010174751
104053.95927286148,15594,9.247176e-05,9.247176e-05,0.0,1.0,-1.0618322,0.0,10.0,2500.0,142.8784238871937,3779977,0.010174781
104252.1906132698,15634,0.00042177906,0.00042177906,0.0,1.0,-0.9642386,0.0,10.0,2500.0,142.8784238871937,3789977,0.008933416
104443.1586933136,15674,7.365381e-05,7.365381e-05,0.0,1.0,-0.86665654,0.0,10.0,2500.0,142.8784238871937,3799977,0.008933102
104635.51954126358,15714,0.00020960858,0.00020960858,0.0,1.0,-0.7690674,0.0,10.0,2500.0,142.8784238871937,3809977,0.008933204
104832.5507478714,15754,0.00064716476,0.00064716476,0.0,1.0,-0.86665577,0.0,10.0,2500.0,142.8784238871937,3819977,0.010174863
105032.60794639587,15794,0.00011592428,0.00011592428,0.0,1.0,-0.9642386,0.0,10.0,2500.0,142.8784238871937,3829977,0.01017476
105232.19415593147,15834,0.00014495167,0.00014495167,0.0,1.0,-1.0618322,0.0,10.0,2500.0,142.8784238871937,3839977,0.010174863
105430.42945790291,15874,0.00016910557,0.00016910557,0.0,1.0,-1.1594242,0.0,10.0,2500.0,142.8784238871937,3849977,0.010174871
105632.45829987526,15914,2.4932557e-05,2.4932557e-05,0.0,1.0,-1.2570188,0.0,10.0,2500.0,142.8784238871937,3859977,0.010174751
105833.69559979439,15954,0.0005653886,0.0005653886,0.0,1.0,-1.3546134,0.0,10.0,2500.0,142.8784238871937,3869977,0.01017476
106030.04495048523,15994,0.000115439965,0.000115439965,0.0,1.0,-1.2570188,0.0,10.0,2500.0,142.8784238871937,3879977,0.008933416
106225.57565259933,16034,0.0004948755,0.0004948755,0.0,1.0,-1.1594242,0.0,10.0,2500.0,142.8784238871937,3889977,0.008933196
106426.59842991829,16074,0.00016400906,0.00016400906,0.0,1.0,-1.2570188,0.0,10.0,2500.0,142.8784238871937,3899977,0.01017476
106625.53641223907,16114,0.00088895427,0.00088895427,0.0,1.0,-1.3546134,0.0,10.0,2500.0,142.8784238871937,3909977,0.010174781
106821.0440416336,16154,0.000677648,0.000677648,0.0,1.0,-1.4522003,0.0,10.0,2500.0,142.8784238871937,3919977,0.010175116
107014.00802183151,16194,0.000546968,0.000546968,0.0,1.0,-1.5497948,0.0,10.0,2500.0,142.8784238871937,3929977,0.010174781
107216.26600003242,16234,0.000101238176,0.000101238176,0.0,1.0,-1.6473775,0.0,10.0,2500.0,142.8784238871937,3939977,0.010174781
107417.49264502525,16274,0.00023688526,0.00023688526,0.0,1.0,-1.7449838,0.0,10.0,2500.0,142.8784238871937,3949977,0.010174863
107615.65243029594,16314,0.00026906503,0.00026906503,0.0,1.0,-1.84254,0.0,10.0,2500.0,142.8784238871937,3959977,0.010174781
107818.29100513458,16354,0.00024786888,0.00024786888,0.0,1.0,-1.7449838,0.0,10.0,2500.0,142.8784238871937,3969977,0.008933102
108018.58183121681,16394,0.00052066834,0.00052066834,0.0,1.0,-1.6473775,0.0,10.0,2500.0,142.8784238871937,3979977,0.008933204
108215.6211385727,16434,0.00047711152,0.00047711152,0.0,1.0,-1.5497948,0.0,10.0,2500.0,142.8784238871937,3989977,0.008933416
108419.81065487862,16474,0.00017989513,0.00017989513,0.0,1.0,-1.4522003,0.0,10.0,2500.0,142.8784238871937,3999977,0.008933196
108662.56713056564,16514,8.229771e-06,8.229771e-06,0.0,1.0,-1.4766033,0.0,10.0,2500.0,142.8784238871937,4009977,0.00060504675
108862.24519252777,16554,0.00020981622,0.00020981622,0.0,1.0,-1.3790147,0.0,10.0,2500.0,142.8784238871937,4019977,0.008933204
109069.06878113747,16594,0.00021620837,0.00021620837,0.0,1.0,-1.4766033,0.0,10.0,2500.0,142.8784238871937,4029977,0.010174863
109276.54074454308,16634,0.00025189147,0.00025189147,0.0,1.0,-1.5741805,0.0,10.0,2500.0,142.8784238871937,4039977,0.01017476
109487.25847148895,16674,0.0005153995,0.0005153995,0.0,1.0,-1.6717625,0.0,10.0,2500.0,142.8784238871937,4049977,0.010174863
109687.06246614456,16714,0.00012270994,0.00012270994,0.0,1.0,-1.7693725,0.0,10.0,2500.0,142.8784238871937,4059977,0.010174863
109894.24208068848,16754,0.00030376305,0.00030376305,0.0,1.0,-1.6717625,0.0,10.0,2500.0,142.8784238871937,4069977,0.008933204
110103.77356481552,16794,0.00052292,0.00052292,0.0,1.0,-1.7693725,0.0,10.0,2500.0,142.8784238871937,4079977,0.010174781
110309.69159555435,16834,0.00029780768,0.00029780768,0.0,1.0,-1.6717625,0.0,10.0,2500.0,142.8784238871937,4089977,0.008933204
110501.66489434242,16874,0.0004708024,0.0004708024,0.0,1.0,-1.5741805,0.0,10.0,2500.0,142.8784238871937,4099977,0.008933204
110708.66263151169,16914,0.00046539158,0.00046539158,0.0,1.0,-1.6717625,0.0,10.0,2500.0,142.8784238871937,4109977,0.010174871
110918.80981302261,16954,0.00012706584,0.00012706584,0.0,1.0,-1.5741805,0.0,10.0,2500.0,142.8784238871937,4119977,0.008933204
111116.80120682716,16994,3.7508315e-05,3.7508315e-05,0.0,1.0,-1.4766033,0.0,10.0,2500.0,142.8784238871937,4129977,0.008933196
111314.51237845421,17034,0.00015299639,0.00015299639,0.0,1.0,-1.5741805,0.0,10.0,2500.0,142.8784238871937,4139977,0.01017476
111525.33093047142,17074,0.00067930785,0.00067930785,0.0,1.0,-1.4766033,0.0,10.0,2500.0,142.8784238871937,4149977,0.008933204
111725.05149960518,17114,0.000518102,0.000518102,0.0,1.0,-1.5741805,0.0,10.0,2500.0,142.8784238871937,4159977,0.010174863
111920.88636732101,17154,0.00018858623,0.00018858623,0.0,1.0,-1.6717625,0.0,10.0,2500.0,142.8784238871937,4169977,0.010174781
112128.6459877491,17194,0.00014029181,0.00014029181,0.0,1.0,-1.7693725,0.0,10.0,2500.0,142.8784238871937,4179977,0.010174781
112334.33085155487,17234,0.00055022514,0.00055022514,0.0,1.0,-1.6717625,0.0,10.0,2500.0,142.8784238871937,4189977,0.008933102
112536.88094210625,17274,0.00019932697,0.00019932697,0.0,1.0,-1.7693725,0.0,10.0,2500.0,142.8784238871937,4199977,0.010174863
112744.68185591698,17314,3.5532952e-07,3.5532952e-07,0.0,1.0,-1.866946,0.0,10.0,2500.0,142.8784238871937,4209977,0.010174781
112951.03269767761,17354,0.00014013909,0.00014013909,0.0,1.0,-1.7693725,0.0,10.0,2500.0,142.8784238871937,4219977,0.008933204
113154.55401706696,17394,0.00044210412,0.00044210412,0.0,1.0,-1.866946,0.0,10.0,2500.0,142.8784238871937,4229977,0.010174871
113348.92304420471,17434,0.00026456578,0.00026456578,0.0,1.0,-1.964561,0.0,10.0,2500.0,142.8784238871937,4239977,0.010174781
113557.38897919655,17474,0.0004385549,0.0004385549,0.0,1.0,-1.866946,0.0,10.0,2500.0,142.8784238871937,4249977,0.008933204
113754.89488434792,17514,0.00039468333,0.00039468333,0.0,1.0,-1.7693725,0.0,10.0,2500.0,142.8784238871937,4259977,0.008933204
113956.82425546646,17554,0.00043047653,0.00043047653,0.0,1.0,-1.866946,0.0,10.0,2500.0,142.8784238871937,4269977,0.01017476
114164.64103770256,17594,0.00017449944,0.00017449944,0.0,1.0,-1.9645593,0.0,10.0,2500.0,142.8784238871937,4279977,0.010174871
114370.7526743412,17634,0.00024812625,0.00024812625,0.0,1.0,-1.866946,0.0,10.0,2500.0,142.8784238871937,4289977,0.008933204
114602.53517436981,17674,5.98978e-06,5.98978e-06,0.0,1.0,-1.84254,0.0,10.0,2500.0,142.8784238871937,4299977,0.00058579445
114804.71201252937,17714,0.0002724604,0.0002724604,0.0,1.0,-1.7449838,0.0,10.0,2500.0,142.8784238871937,4309977,0.008933204
115016.85161018372,17754,0.00016297093,0.00016297093,0.0,1.0,-1.84254,0.0,10.0,2500.0,142.8784238871937,4319977,0.01017476
115313.75411725044,17794,1.6260147e-08,1.6260147e-08,0.0,1.0,-1.8440835,0.0,10.0,2500.0,142.8784238871937,4329977,2.3841858e-06
115531.21666741371,17834,8.833199e-05,8.833199e-05,0.0,1.0,-1.7464945,0.0,10.0,2500.0,142.8784238871937,4339977,0.008933204
115728.80980992317,17874,1.6578484e-05,1.6578484e-05,0.0,1.0,-1.6489159,0.0,10.0,2500.0,142.8784238871937,4349977,0.008933102
115927.42185735703,17914,0.00015736438,0.00015736438,0.0,1.0,-1.7464945,0.0,10.0,2500.0,142.8784238871937,4359977,0.010174781
116147.3481194973,17954,0.00038385062,0.00038385062,0.0,1.0,-1.6489159,0.0,10.0,2500.0,142.8784238871937,4369977,0.008933102
116350.81483745575,17994,0.00054937135,0.00054937135,0.0,1.0,-1.7464945,0.0,10.0,2500.0,142.8784238871937,4379977,0.010174871
116541.81833219528,18034,0.00025540858,0.00025540858,0.0,1.0,-1.8440835,0.0,10.0,2500.0,142.8784238871937,4389977,0.010174781
116745.17144823074,18074,0.00013420421,0.00013420421,0.0,1.0,-1.7464945,0.0,10.0,2500.0,142.8784238871937,4399977,0.008933204
116954.19265079498,18114,0.00028043095,0.00028043095,0.0,1.0,-1.6489159,0.0,10.0,2500.0,142.8784238871937,4409977,0.008933204
117152.79612827301,18154,0.00064574374,0.00064574374,0.0,1.0,-1.5513113,0.0,10.0,2500.0,142.8784238871937,4419977,0.008933204
