entloss,TimestepsSoFar,TtR,TimeElapsed,EpisodesSoFar,meankl,Fce,AttC,entropy,optimgain,MtR,surrgain,AttNC
0.0,9874,446.3414634146341,95.70369219779968,41,0.0002704252,0.18414139789749548,7.024390243902439,1.416461,1.16720585e-05,25.89093185194241,1.16720585e-05,2.975609756097561
0.0,19864,448.3720930232558,193.18400025367737,84,0.006802529,0.18749716000428676,7.046511627906977,1.4133328,0.0003796286,26.136636196506966,0.0003796286,2.953488372093023
0.0,29798,384.0740740740741,288.90934777259827,138,0.00080281694,0.18651708075258386,8.148148148148149,1.415973,0.00041732483,22.70590511867073,0.00041732483,1.8518518518518519
0.0,39965,430.44444444444446,391.9960284233093,183,0.0018548282,0.18030223195280665,7.355555555555555,1.401245,0.0004994568,24.956786144506847,0.0004994568,2.6444444444444444
0.0,49803,424.3181818181818,488.2501845359802,227,0.001848711,0.1876529228959762,7.045454545454546,1.396851,0.00021546295,24.52151391396561,0.00021546295,2.9545454545454546
0.0,59868,448.83720930232556,592.0219559669495,270,0.0019058725,0.18867210309070775,5.8604651162790695,1.3940439,0.00022527084,26.122011048578706,0.00022527084,4.1395348837209305
0.0,69926,410.90909090909093,689.6938834190369,314,0.0060595754,0.17756212846165,6.909090909090909,1.4075927,0.00050561887,23.78147454639401,0.00050561887,3.090909090909091
0.0,79994,403.8095238095238,792.3627650737762,356,0.005793401,0.16524629710040037,6.571428571428571,1.3997144,0.00016407623,23.427745592068742,0.00016407623,3.4285714285714284
0.0,89783,377.25,893.7989249229431,396,0.0038820202,0.15306410256410258,5.875,1.3939319,0.00069449446,21.88149351815323,0.00069449446,4.125
0.0,99783,336.0,991.8147938251495,436,0.0034866252,0.13440000000000002,5.75,1.3880504,0.0013916328,18.712590828294886,0.0013916328,4.25
0.0,109783,288.5,1088.6643636226654,476,0.0019726264,0.11540000000000002,5.225,1.372082,0.0011999161,16.33286534886157,0.0011999161,4.775
0.0,119783,261.25,1190.1307611465454,516,0.0016268034,0.10450000000000004,5.0,1.344172,0.00053702464,14.981623109285689,0.00053702464,5.0
0.0,129783,208.25,1286.2469537258148,556,0.011238169,0.08330000000000004,4.325,1.3286735,0.0001911084,11.808213226010288,0.0001911084,5.675
0.0,139783,206.25,1389.923128604889,596,0.0048617804,0.08250000000000005,4.35,1.3131831,1.037796e-05,11.902447004719551,1.037796e-05,5.65
0.0,149783,212.25,1487.7927601337433,636,0.0046006083,0.08490000000000006,4.525,1.3765322,0.00016298462,12.005269263581123,0.00016298462,5.475
0.0,159783,202.75,1588.8073689937592,676,0.0071444795,0.08110000000000003,4.2,1.4203961,5.6442717e-05,11.61451333358799,5.6442717e-05,5.8
0.0,169783,226.75,1689.6616706848145,716,0.010667922,0.09070000000000004,4.9,1.445734,0.00016689225,12.696362926801509,0.00016689225,5.1
0.0,179783,214.75,1786.8829379081726,756,0.008199085,0.08590000000000006,4.35,1.515635,0.0003864528,12.238033647394342,0.0003864528,5.65
0.0,189783,229.0,1881.1567161083221,796,0.0080814995,0.09160000000000004,4.6,1.6051872,0.0002463922,13.028554191148482,0.0002463922,5.4
0.0,199783,258.25,1983.8065600395203,836,0.0049334853,0.10330000000000006,4.65,1.6430761,0.0006719907,14.571393637582219,0.0006719907,5.35
0.0,209783,295.75,2077.530042886734,876,0.012708195,0.11830000000000004,5.05,1.6457913,0.0009633995,16.904526922495393,0.0009633995,4.95
0.0,219783,367.5,2181.6803057193756,916,0.010692279,0.147,6.625,1.6453025,0.00066077424,20.798573773075713,0.00066077424,3.375
0.0,229912,436.6666666666667,2284.2037167549133,964,0.002221656,0.19357193887224847,7.125,1.625254,0.00051673705,25.48733156799767,0.00051673705,2.875
0.0,239782,404.6511627906977,2385.748500585556,1007,0.0071704225,0.16921451604244095,7.093023255813954,1.5998434,4.053833e-05,23.215689601318275,4.053833e-05,2.9069767441860463
0.0,249841,504.33962264150944,2482.698326587677,1060,0.013665155,0.24013247665321943,7.113207547169812,1.57739,0.0008605487,30.23107846155308,0.0008605487,2.8867924528301887
0.0,259841,419.25,2581.8185029029846,1100,0.0059361937,0.16770000000000002,6.975,1.6141738,0.0028500182,24.221919435846708,0.0028500182,3.025
0.0,269841,368.25,2677.3081953525543,1140,0.0076745483,0.14730000000000001,6.25,1.6251688,0.004518373,21.173059706678213,0.004518373,3.75
0.0,279848,301.4634146341463,2782.870077610016,1181,0.013990872,0.1239721254355401,5.414634146341464,1.625815,0.0024569207,17.46645554686631,0.0024569207,4.585365853658536
0.0,289848,268.75,2873.4947967529297,1221,0.0020395967,0.10750000000000004,5.05,1.6121825,0.00025594054,15.151969566300059,0.00025594054,4.95
0.0,299848,265.75,2980.0623326301575,1261,0.0060579944,0.10630000000000006,4.7,1.5372834,0.00044816133,15.130011935287607,0.00044816133,5.3
0.0,309848,252.75,3073.463148355484,1301,0.0013056112,0.10110000000000005,4.625,1.5153307,9.439148e-05,14.171588395642681,9.439148e-05,5.375
0.0,319848,255.75,3175.7766036987305,1341,0.004116677,0.10230000000000006,4.75,1.5781376,0.0001568695,14.737588933852871,0.0001568695,5.25
0.0,329848,260.5,3277.0158836841583,1381,0.006390608,0.10420000000000004,5.275,1.5459784,0.00011163048,14.865927435226173,0.00011163048,4.725
0.0,339848,254.5,3377.313683986664,1421,0.0010520463,0.10180000000000007,4.7,1.559375,7.807556e-05,14.54863653477714,7.807556e-05,5.3
0.0,349848,238.75,3476.282736301422,1461,0.004309684,0.09550000000000006,5.15,1.6249171,0.00016432434,13.62750394666628,0.00016432434,4.85
0.0,359848,256.0,3586.9851191043854,1501,0.005460149,0.10240000000000005,4.775,1.6832633,0.000113992006,14.503177728249023,0.000113992006,5.225
0.0,369848,264.75,3686.7850472927094,1541,0.0051734215,0.10590000000000006,5.0,1.7163869,7.113449e-05,15.231248372536404,7.113449e-05,5.0
0.0,379848,263.75,3795.013164997101,1581,0.008283919,0.10550000000000004,4.65,1.8053763,0.00031315407,15.058829161524326,0.00031315407,5.35
0.0,389848,303.0,3894.1039910316467,1621,0.0066201594,0.12120000000000002,5.05,1.8224659,0.0001370816,16.789333518320326,0.0001370816,4.95
0.0,399848,289.0,3998.8000452518463,1661,0.0049016327,0.11560000000000006,4.675,1.8697183,0.0002832367,16.59197534024944,0.0002832367,5.325
0.0,409848,317.75,4096.265654087067,1701,0.0036627834,0.12710000000000005,5.175,1.9041741,0.0001300711,18.11016827517897,0.0001300711,4.825
0.0,419848,299.25,4199.4632313251495,1741,0.009634671,0.11970000000000006,5.875,1.9604574,0.00018461548,17.08401025652796,0.00018461548,4.125
0.0,429848,321.5,4295.58541059494,1781,0.007206819,0.12860000000000002,5.025,2.0385745,7.0222166e-05,18.292961873705597,7.0222166e-05,4.975
0.0,439848,319.0,4403.304059505463,1821,0.0074403407,0.12760000000000002,5.35,2.1218243,0.00010323456,17.956132082350972,0.00010323456,4.65
0.0,449848,336.75,4499.110146045685,1861,0.005504936,0.13470000000000001,6.15,2.1892962,3.41568e-05,19.06731231327065,3.41568e-05,3.85
0.0,459857,325.8536585365854,4601.738522529602,1902,0.0038224256,0.1303414634146342,5.7317073170731705,2.247523,5.4728698e-05,18.548770493284824,5.4728698e-05,4.2682926829268295
0.0,469857,332.75,4689.090067148209,1942,0.0027207586,0.1331,5.4,2.1962821,5.1065064e-05,18.799508458749944,5.1065064e-05,4.6
0.0,479857,323.0,4783.261650800705,1982,0.008933204,0.12920000000000004,5.525,2.2938511,7.784729e-06,18.456193087280575,7.784729e-06,4.475
0.0,489866,330.4878048780488,4874.0334758758545,2023,0.01017476,0.13480758807588078,5.658536585365853,2.1962821,5.060425e-06,19.184227834911287,5.060425e-06,4.341463414634147
0.0,499866,341.75,4968.987345218658,2063,0.008933102,0.1367,5.65,2.293851,6.9858856e-05,19.538629987384883,6.9858856e-05,4.35
0.0,509866,338.25,5059.152562856674,2103,0.008933102,0.13529999999999998,5.675,2.3914711,4.19582e-05,19.647725950357447,4.19582e-05,4.325
0.0,519866,363.25,5158.704440116882,2143,0.008933204,0.1453,6.225,2.4890215,4.695072e-05,20.93902784371623,4.695072e-05,3.775
0.0,529884,347.3809523809524,5253.810483932495,2185,0.008933416,0.13895238095238094,5.5476190476190474,2.5866463,1.3253784e-05,20.170623029673248,1.3253784e-05,4.4523809523809526
0.0,539884,341.0,5353.763556957245,2225,0.008933196,0.13640000000000005,6.0,2.684213,1.406784e-05,19.587826811441637,1.406784e-05,4.0
0.0,549884,358.5,5451.101335763931,2265,0.008933196,0.14340000000000003,5.7,2.7818263,9.658508e-06,20.616300391579202,9.658508e-06,4.3
0.0,559884,382.5,5547.799965143204,2305,0.008933204,0.153,5.925,2.8793962,1.9418716e-05,21.998703277743736,1.9418716e-05,4.075
0.0,569884,352.5,5646.456892967224,2345,0.008933102,0.14100000000000001,6.475,2.9770238,3.759613e-06,20.287549999094765,3.759613e-06,3.525
0.0,579893,380.2439024390244,5743.152935504913,2386,0.008933416,0.15471002710027099,6.121951219512195,3.0745668,4.60495e-06,21.641379396184213,4.60495e-06,3.8780487804878048
0.0,589893,387.5,5836.715445280075,2426,0.010174863,0.15499999999999997,6.125,2.9770238,2.7377318e-06,22.208586740526805,2.7377318e-06,3.875
0.0,599893,386.5,5938.243695735931,2466,0.008933204,0.15460000000000002,5.975,3.0745668,8.6860655e-06,22.080015760793827,8.6860655e-06,4.025
0.0,609893,380.0,6037.000427484512,2506,0.008933196,0.152,6.5,3.1721444,9.7335815e-06,21.927470791644033,9.7335815e-06,3.5
0.0,619893,392.25,6135.7476625442505,2546,0.008933196,0.1569,6.15,3.2697737,9.841308e-06,22.551618235967332,9.841308e-06,3.85
0.0,629946,397.0731707317073,6231.692739248276,2587,0.008933416,0.16245559134836632,5.975609756097561,3.3673556,9.992981e-07,22.85753680492157,9.992981e-07,4.024390243902439
0.0,639946,422.75,6334.650019645691,2627,0.008933204,0.16909999999999997,6.425,3.4649315,2.887726e-06,24.41289774450967,2.887726e-06,3.575
0.0,649777,374.04761904761904,6426.891353130341,2669,0.010174863,0.1601667926429831,6.476190476190476,3.3673556,2.5149536e-06,21.389047186927275,2.5149536e-06,3.5238095238095237
0.0,659777,394.0,6528.595734596252,2709,0.008933196,0.15760000000000002,6.625,3.4649315,1.1065674e-06,22.62172044020282,1.1065674e-06,3.375
0.0,669777,404.25,6625.915948390961,2749,0.010174781,0.1617,5.85,3.3673556,8.6624146e-07,23.341475201003412,8.6624146e-07,4.15
0.0,679909,369.54545454545456,6730.886291980743,2793,0.008933204,0.15893504192326052,6.5,3.4649315,2.0249938e-06,21.359770613597615,2.0249938e-06,3.5
0.0,689940,390.7317073170732,6828.839114665985,2834,0.008933196,0.1576711250983478,6.0,3.562517,1.1068726e-06,22.613068674058045,1.1068726e-06,4.0
0.0,699752,396.3414634146341,6924.622580289841,2875,0.008933102,0.1623433763749402,6.341463414634147,3.6601398,1.2289429e-06,23.007792100916145,1.2289429e-06,3.658536585365854
0.0,709769,402.9268292682927,7023.065520763397,2916,0.008933102,0.163845050215208,6.121951219512195,3.7577317,4.675293e-07,22.888259534677697,4.675293e-07,3.8780487804878048
0.0,719769,386.25,7117.880733966827,2956,0.010174871,0.1545,6.65,3.6601398,2.0420075e-06,22.271138185872466,2.0420075e-06,3.35
0.0,729769,392.5,7215.469255685806,2996,0.008933196,0.15699999999999997,6.375,3.7577317,3.777237e-06,22.403308108890105,3.777237e-06,3.625
0.0,739778,389.7560975609756,7311.986838102341,3037,0.010174781,0.15590243902439024,6.463414634146342,3.6601398,1.5659332e-06,22.299444751197452,1.5659332e-06,3.5365853658536586
0.0,749778,408.5,7411.683745622635,3077,0.008933204,0.16340000000000002,6.675,3.7577317,7.962036e-07,23.304609926835084,7.962036e-07,3.325
0.0,759800,367.14285714285717,7501.043295383453,3119,0.01017476,0.15645351473922905,6.738095238095238,3.6601398,1.9916154e-06,21.115297327677858,1.9916154e-06,3.261904761904762
0.0,769815,385.8536585365854,7598.737065076828,3160,0.010174781,0.15586991869918698,6.512195121951219,3.562517,6.361389e-07,22.172926578272815,6.361389e-07,3.4878048780487805
0.0,779826,365.609756097561,7690.095710277557,3201,0.010174781,0.1462439024390244,6.829268292682927,3.4649305,1.8423461e-06,20.792483044589094,1.8423461e-06,3.1707317073170733
0.0,789869,374.1463414634146,7786.807761669159,3242,0.008933416,0.15106749858196253,6.390243902439025,3.562517,6.0562134e-06,21.423664399250594,6.0562134e-06,3.6097560975609757
0.0,799895,378.8095238095238,7877.754101276398,3284,0.008933204,0.15499749373433586,6.880952380952381,3.6601398,5.3886413e-07,21.755552818255442,5.3886413e-07,3.119047619047619
0.0,809978,389.7674418604651,7966.9096138477325,3327,0.010174781,0.16509494261961652,6.627906976744186,3.562517,4.1763306e-07,22.54386722719281,4.1763306e-07,3.372093023255814
0.0,819987,397.0731707317073,8057.807514190674,3368,0.010174781,0.16144173441734422,6.951219512195122,3.4649305,3.3624267e-06,22.537821517292063,3.3624267e-06,3.048780487804878
0.0,829987,384.25,8152.920878171921,3408,0.008933204,0.15369999999999995,6.4,3.562517,1.0290528e-06,21.954553502404572,1.0290528e-06,3.6
0.0,839987,395.5,8240.367683410645,3448,0.008933196,0.1582,6.175,3.6601398,2.2278596e-06,22.897240737095586,2.2278596e-06,3.825
0.0,849799,366.8292682926829,8331.512481927872,3489,0.010175116,0.15098259545630954,7.0,3.562517,1.3282776e-06,20.889935593795503,1.3282776e-06,3.0
0.0,859799,416.5,8418.827408790588,3529,0.008933196,0.1666,5.9,3.6601398,2.7526855e-06,24.08762997462987,2.7526855e-06,4.1
0.0,869799,380.75,8500.079097509384,3569,0.010174744,0.1523,6.85,3.5625172,6.364441e-07,21.666621191836576,6.364441e-07,3.15
0.0,879826,401.7073170731707,8584.7514564991,3610,0.008933204,0.16068292682926824,6.7317073170731705,3.6601398,1.6769409e-06,22.663058144358867,1.6769409e-06,3.268292682926829
0.0,889842,383.3333333333333,8671.909030675888,3652,0.010174863,0.15994557823129255,7.0,3.562517,2.388611e-06,21.726265532420296,2.388611e-06,3.0
0.0,899842,433.5,8756.024555444717,3692,0.008933204,0.1734,5.8,3.6601398,1.5332031e-06,25.382190735652046,1.5332031e-06,4.2
0.0,909904,385.4761904761905,8843.389340639114,3734,0.0101250475,0.15974259974259974,6.476190476190476,3.5627487,1.8920899e-08,22.248189901724288,1.8920899e-08,3.5238095238095237
0.0,919932,393.0952380952381,8928.443120718002,3776,0.010174863,0.16326204399888616,6.571428571428571,3.4651632,5.345154e-07,22.761918917194453,5.345154e-07,3.4285714285714284
0.0,929932,406.5,9020.783599615097,3816,0.010174781,0.16260000000000002,6.5,3.3675988,3.6865234e-07,23.449001760188953,3.6865234e-07,3.5
0.0,939932,418.25,9112.725514888763,3856,0.010174781,0.16729999999999998,6.0,3.2700138,1.4759827e-06,24.146736099337346,1.4759827e-06,4.0
0.0,949958,366.9047619047619,9201.8629424572,3898,0.008933102,0.15023443223443225,6.666666666666667,3.3675988,8.8104247e-07,21.228578347621216,8.8104247e-07,3.3333333333333335
0.0,959958,402.0,9287.997877836227,3938,0.010174781,0.1608,6.025,3.2700138,7.365417e-07,22.739283190482933,7.365417e-07,3.975
0.0,969958,393.75,9377.22872877121,3978,0.010174781,0.1575,6.625,3.1723838,1.7170715e-06,22.527221304120456,1.7170715e-06,3.375
0.0,979958,401.5,9462.894296169281,4018,0.008933204,0.16060000000000002,6.0,3.2700138,6.3156126e-06,23.07162466256446,6.3156126e-06,4.0
0.0,989958,379.75,9549.988807201385,4058,0.010174863,0.15190000000000003,6.3,3.1723838,1.1051178e-06,22.019855267924502,1.1051178e-06,3.7
0.0,999958,366.0,9631.896295547485,4098,0.008933204,0.1464,6.35,3.2700138,3.272705e-06,21.013628197429604,3.272705e-06,3.65
0.0,1009958,375.0,9714.2474360466,4138,0.010174871,0.15,6.75,3.1723838,4.1473388e-07,21.506114800109565,4.1473388e-07,3.25
0.0,1019987,385.1219512195122,9791.641128540039,4179,0.008933102,0.15553574432296047,6.585365853658536,3.2700138,6.9373323e-06,21.88391813364537,6.9373323e-06,3.4146341463414633
0.0,1029994,377.0731707317073,9872.945043802261,4220,0.008933416,0.1508292682926829,6.7317073170731705,3.3675988,5.3326416e-06,21.507077385329865,5.3326416e-06,3.268292682926829
